ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;InkomstenUitEenBaan;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
1462;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;7340.0;540.0;6800.0;7.4
1463;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;7970.0;380.0;7590.0;4.8
1464;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;8310.0;320.0;7990.0;3.9
1465;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2004/'05;4820.0;550.0;4280.0;11.3
1466;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2005/'06;4600.0;480.0;4120.0;10.4
1467;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2006/'07;5420.0;440.0;4980.0;8.2
1468;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2007/'08;6160.0;370.0;5790.0;6.0
1469;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2008/'09;5090.0;260.0;4820.0;5.2
1470;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;Totaal wel en geen inkomsten;2004/'05;167870.0;17410.0;150460.0;10.4
1471;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;Totaal wel en geen inkomsten;2005/'06;181550.0;17050.0;164500.0;9.4
1472;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;Totaal wel en geen inkomsten;2006/'07;181280.0;17810.0;163470.0;9.8
1473;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;Totaal wel en geen inkomsten;2007/'08;183130.0;18200.0;164930.0;9.9
1474;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;Totaal wel en geen inkomsten;2008/'09;187380.0;17440.0;169940.0;9.3
1475;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;Geen inkomsten uit een baan;2004/'05;62150.0;8010.0;54140.0;12.9
1476;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;Geen inkomsten uit een baan;2005/'06;70150.0;8410.0;61740.0;12.0
1477;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;Geen inkomsten uit een baan;2006/'07;67010.0;8620.0;58390.0;12.9
1478;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;Geen inkomsten uit een baan;2007/'08;59890.0;8100.0;51800.0;13.5
1479;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;Geen inkomsten uit een baan;2008/'09;61050.0;7780.0;53270.0;12.7
1480;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;Wel inkomsten uit een baan;2004/'05;105720.0;9410.0;96310.0;8.9
1481;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;Wel inkomsten uit een baan;2005/'06;111400.0;8640.0;102770.0;7.8
1482;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;Wel inkomsten uit een baan;2006/'07;114270.0;9190.0;105080.0;8.0
1483;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;Wel inkomsten uit een baan;2007/'08;123230.0;10100.0;113130.0;8.2
1484;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;Wel inkomsten uit een baan;2008/'09;126330.0;9660.0;116670.0;7.6
1485;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;< 0,5 keer minimum(jeugd)loon;2004/'05;54080.0;3730.0;50360.0;6.9
1486;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;< 0,5 keer minimum(jeugd)loon;2005/'06;60160.0;3770.0;56390.0;6.3
1487;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;< 0,5 keer minimum(jeugd)loon;2006/'07;56140.0;3630.0;52510.0;6.5
1488;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;< 0,5 keer minimum(jeugd)loon;2007/'08;58870.0;3980.0;54890.0;6.8
1489;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;< 0,5 keer minimum(jeugd)loon;2008/'09;58910.0;3470.0;55450.0;5.9
1490;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;24020.0;2190.0;21830.0;9.1
1491;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;24970.0;1980.0;23000.0;7.9
1492;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;29230.0;2350.0;26880.0;8.0
1493;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;32130.0;2610.0;29530.0;8.1
1494;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;37170.0;2730.0;34440.0;7.3
1495;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;>= 0,9 keer minimum(jeugd)loon;2004/'05;27620.0;3490.0;24120.0;12.6
1496;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;>= 0,9 keer minimum(jeugd)loon;2005/'06;26280.0;2900.0;23380.0;11.0
1497;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;>= 0,9 keer minimum(jeugd)loon;2006/'07;28900.0;3210.0;25690.0;11.1
1498;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;>= 0,9 keer minimum(jeugd)loon;2007/'08;32230.0;3520.0;28720.0;10.9
1499;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 20 jaar;>= 0,9 keer minimum(jeugd)loon;2008/'09;30250.0;3470.0;26780.0;11.5
1500;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal wel en geen inkomsten;2004/'05;290920.0;32420.0;258510.0;11.1
1501;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal wel en geen inkomsten;2005/'06;325680.0;30670.0;295020.0;9.4
1502;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal wel en geen inkomsten;2006/'07;331830.0;30650.0;301180.0;9.2
1503;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal wel en geen inkomsten;2007/'08;335030.0;30550.0;304480.0;9.1
1504;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal wel en geen inkomsten;2008/'09;335990.0;28100.0;307880.0;8.4
1505;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Geen inkomsten uit een baan;2004/'05;97470.0;13490.0;83970.0;13.8
1506;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Geen inkomsten uit een baan;2005/'06;113700.0;13870.0;99820.0;12.2
1507;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Geen inkomsten uit een baan;2006/'07;110690.0;13920.0;96770.0;12.6
1508;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Geen inkomsten uit een baan;2007/'08;99760.0;12940.0;86810.0;13.0
1509;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Geen inkomsten uit een baan;2008/'09;100850.0;12030.0;88820.0;11.9
1510;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Wel inkomsten uit een baan;2004/'05;193460.0;18930.0;174530.0;9.8
1511;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Wel inkomsten uit een baan;2005/'06;211990.0;16800.0;195190.0;7.9
1512;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Wel inkomsten uit een baan;2006/'07;221140.0;16730.0;204410.0;7.6
1513;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Wel inkomsten uit een baan;2007/'08;235280.0;17610.0;217670.0;7.5
1514;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Wel inkomsten uit een baan;2008/'09;235140.0;16070.0;219070.0;6.8
1515;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;< 0,5 keer minimum(jeugd)loon;2004/'05;86520.0;6170.0;80350.0;7.1
1516;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;< 0,5 keer minimum(jeugd)loon;2005/'06;100190.0;6230.0;93960.0;6.2
1517;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;< 0,5 keer minimum(jeugd)loon;2006/'07;94720.0;5890.0;88830.0;6.2
1518;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;< 0,5 keer minimum(jeugd)loon;2007/'08;97420.0;6010.0;91410.0;6.2
1519;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;< 0,5 keer minimum(jeugd)loon;2008/'09;94200.0;4960.0;89240.0;5.3
1520;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;42730.0;3930.0;38800.0;9.2
1521;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;46670.0;3660.0;43010.0;7.8
1522;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;54870.0;4140.0;50740.0;7.5
1523;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;59070.0;4330.0;54740.0;7.3
1524;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;66180.0;4300.0;61880.0;6.5
1525;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;>= 0,9 keer minimum(jeugd)loon;2004/'05;64210.0;8820.0;55380.0;13.7
1526;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;>= 0,9 keer minimum(jeugd)loon;2005/'06;65130.0;6910.0;58220.0;10.6
1527;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;>= 0,9 keer minimum(jeugd)loon;2006/'07;71540.0;6700.0;64840.0;9.4
1528;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;>= 0,9 keer minimum(jeugd)loon;2007/'08;78790.0;7270.0;71530.0;9.2
1529;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;>= 0,9 keer minimum(jeugd)loon;2008/'09;74770.0;6810.0;67950.0;9.1
1530;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;Totaal wel en geen inkomsten;2004/'05;123060.0;15010.0;108050.0;12.2
1531;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;Totaal wel en geen inkomsten;2005/'06;144130.0;13620.0;130510.0;9.4
1532;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;Totaal wel en geen inkomsten;2006/'07;150550.0;12840.0;137710.0;8.5
1533;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;Totaal wel en geen inkomsten;2007/'08;151910.0;12350.0;139560.0;8.1
1534;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;Totaal wel en geen inkomsten;2008/'09;148600.0;10660.0;137940.0;7.2
1535;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;Geen inkomsten uit een baan;2004/'05;35320.0;5490.0;29830.0;15.5
1536;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;Geen inkomsten uit een baan;2005/'06;43550.0;5460.0;38090.0;12.5
1537;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;Geen inkomsten uit een baan;2006/'07;43680.0;5300.0;38380.0;12.1
1538;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;Geen inkomsten uit een baan;2007/'08;39860.0;4840.0;35020.0;12.2
1539;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;Geen inkomsten uit een baan;2008/'09;39790.0;4250.0;35540.0;10.7
1540;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;Wel inkomsten uit een baan;2004/'05;87740.0;9520.0;78220.0;10.8
1541;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;Wel inkomsten uit een baan;2005/'06;100590.0;8160.0;92430.0;8.1
1542;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;Wel inkomsten uit een baan;2006/'07;106870.0;7540.0;99330.0;7.1
1543;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;Wel inkomsten uit een baan;2007/'08;112050.0;7510.0;104540.0;6.7
1544;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;Wel inkomsten uit een baan;2008/'09;108810.0;6410.0;102400.0;5.9
1545;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;< 0,5 keer minimum(jeugd)loon;2004/'05;32430.0;2440.0;29990.0;7.5
1546;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;< 0,5 keer minimum(jeugd)loon;2005/'06;40030.0;2460.0;37570.0;6.1
1547;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;< 0,5 keer minimum(jeugd)loon;2006/'07;38580.0;2260.0;36320.0;5.9
1548;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;< 0,5 keer minimum(jeugd)loon;2007/'08;38550.0;2030.0;36520.0;5.3
1549;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;< 0,5 keer minimum(jeugd)loon;2008/'09;35290.0;1500.0;33790.0;4.2
1550;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;18710.0;1740.0;16970.0;9.3
1551;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;21700.0;1690.0;20020.0;7.8
1552;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;25650.0;1790.0;23860.0;7.0
1553;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;26930.0;1730.0;25210.0;6.4
1554;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;29000.0;1570.0;27440.0;5.4
1555;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;>= 0,9 keer minimum(jeugd)loon;2004/'05;36590.0;5330.0;31260.0;14.6
1556;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;>= 0,9 keer minimum(jeugd)loon;2005/'06;38850.0;4020.0;34840.0;10.3
1557;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;>= 0,9 keer minimum(jeugd)loon;2006/'07;42640.0;3490.0;39150.0;8.2
1558;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;>= 0,9 keer minimum(jeugd)loon;2007/'08;46560.0;3750.0;42810.0;8.1
1559;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);20 tot 23 jaar;>= 0,9 keer minimum(jeugd)loon;2008/'09;44520.0;3350.0;41170.0;7.5
1560;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en geen inkomsten;2004/'05;348750.0;37720.0;311030.0;10.8
1561;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en geen inkomsten;2005/'06;387160.0;35940.0;351220.0;9.3
1562;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en geen inkomsten;2006/'07;395130.0;35480.0;359650.0;9.0
1563;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en geen inkomsten;2007/'08;396700.0;33880.0;362820.0;8.5
1564;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en geen inkomsten;2008/'09;395900.0;30680.0;365220.0;7.7
1565;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Geen inkomsten uit een baan;2004/'05;126610.0;16550.0;110050.0;13.1
1566;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Geen inkomsten uit een baan;2005/'06;145680.0;17050.0;128630.0;11.7
1567;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Geen inkomsten uit een baan;2006/'07;142070.0;16820.0;125250.0;11.8
1568;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Geen inkomsten uit een baan;2007/'08;126950.0;14860.0;112090.0;11.7
1569;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Geen inkomsten uit een baan;2008/'09;126790.0;13530.0;113270.0;10.7
1570;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Wel inkomsten uit een baan;2004/'05;222140.0;21170.0;200970.0;9.5
1571;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Wel inkomsten uit een baan;2005/'06;241480.0;18890.0;222590.0;7.8
1572;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Wel inkomsten uit een baan;2006/'07;253060.0;18660.0;234400.0;7.4
1573;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Wel inkomsten uit een baan;2007/'08;269750.0;19020.0;250720.0;7.1
1574;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Wel inkomsten uit een baan;2008/'09;269110.0;17150.0;251960.0;6.4
1575;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2004/'05;104520.0;7310.0;97210.0;7.0
1576;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2005/'06;119090.0;7300.0;111790.0;6.1
1577;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2006/'07;113880.0;6840.0;107050.0;6.0
1578;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2007/'08;117750.0;6670.0;111080.0;5.7
1579;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2008/'09;114770.0;5460.0;109310.0;4.8
1580;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;48600.0;4490.0;44100.0;9.2
1581;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;52660.0;4200.0;48460.0;8.0
1582;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;62210.0;4680.0;57530.0;7.5
1583;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;67040.0;4710.0;62330.0;7.0
1584;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;74490.0;4620.0;69870.0;6.2
1585;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2004/'05;69030.0;9370.0;59660.0;13.6
1586;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2005/'06;69730.0;7390.0;62340.0;10.6
1587;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2006/'07;76970.0;7140.0;69820.0;9.3
1588;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2007/'08;84960.0;7640.0;77320.0;9.0
1589;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2008/'09;79850.0;7080.0;72780.0;8.9
1590;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;Totaal wel en geen inkomsten;2004/'05;88080.0;21050.0;67030.0;23.9
1591;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;Totaal wel en geen inkomsten;2005/'06;98500.0;20290.0;78210.0;20.6
1592;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;Totaal wel en geen inkomsten;2006/'07;104520.0;19940.0;84580.0;19.1
1593;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;Totaal wel en geen inkomsten;2007/'08;117690.0;22470.0;95230.0;19.1
1594;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;Totaal wel en geen inkomsten;2008/'09;123120.0;20410.0;102700.0;16.6
1595;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;Geen inkomsten uit een baan;2004/'05;14760.0;4600.0;10170.0;31.1
1596;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;Geen inkomsten uit een baan;2005/'06;18470.0;5150.0;13320.0;27.9
1597;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;Geen inkomsten uit een baan;2006/'07;19180.0;4700.0;14480.0;24.5
1598;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;Geen inkomsten uit een baan;2007/'08;18410.0;4140.0;14270.0;22.5
1599;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;Geen inkomsten uit een baan;2008/'09;18840.0;3960.0;14870.0;21.0
1600;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;Wel inkomsten uit een baan;2004/'05;73320.0;16460.0;56860.0;22.4
1601;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;Wel inkomsten uit een baan;2005/'06;80020.0;15140.0;64890.0;18.9
1602;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;Wel inkomsten uit een baan;2006/'07;85340.0;15240.0;70100.0;17.9
1603;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;Wel inkomsten uit een baan;2007/'08;99280.0;18320.0;80960.0;18.5
1604;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;Wel inkomsten uit een baan;2008/'09;104280.0;16450.0;87830.0;15.8
1605;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;< 0,5 keer minimum(jeugd)loon;2004/'05;6740.0;1340.0;5400.0;19.9
1606;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;< 0,5 keer minimum(jeugd)loon;2005/'06;8930.0;1400.0;7530.0;15.7
1607;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;< 0,5 keer minimum(jeugd)loon;2006/'07;9590.0;1350.0;8240.0;14.1
1608;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;< 0,5 keer minimum(jeugd)loon;2007/'08;10730.0;1360.0;9370.0;12.6
1609;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;< 0,5 keer minimum(jeugd)loon;2008/'09;10170.0;960.0;9210.0;9.5
1610;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;8260.0;1900.0;6360.0;23.0
1611;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;8880.0;1750.0;7130.0;19.7
1612;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;10290.0;1870.0;8410.0;18.2
1613;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;12350.0;2240.0;10110.0;18.2
1614;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;12820.0;2260.0;10560.0;17.6
1615;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;>= 0,9 keer minimum(jeugd)loon;2004/'05;58320.0;13220.0;45100.0;22.7
1616;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;>= 0,9 keer minimum(jeugd)loon;2005/'06;62220.0;11990.0;50230.0;19.3
1617;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;>= 0,9 keer minimum(jeugd)loon;2006/'07;65470.0;12020.0;53450.0;18.4
1618;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;>= 0,9 keer minimum(jeugd)loon;2007/'08;76210.0;14730.0;61480.0;19.3
1619;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;>= 0,9 keer minimum(jeugd)loon;2008/'09;81290.0;13230.0;68060.0;16.3
1620;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);0;Totaal wel en geen inkomsten;2004/'05;430750.0;56940.0;373810.0;13.2
