ID;KenmerkenBaanBedrijfsgrootte;CaoSector;Perioden;TotaalBanen_1;Minimumloon_2;k_105Minimumloon_3;k_110Minimumloon_4;k_115Minimumloon_5;k_120Minimumloon_6;k_130Minimumloon_7;TotaalArbeidsvolume_8;Minimumloon_9;k_105Minimumloon_10;k_110Minimumloon_11;k_115Minimumloon_12;k_120Minimumloon_13;k_130Minimumloon_14
165;Dienstverband: deeltijd;Overheid;2009;468.6;8.5;9.5;11.2;13.4;16.6;26.0;296.0;3.7;4.1;4.9;5.9;7.4;12.0
166;Dienstverband: deeltijd;Overheid;2010;487.6;14.5;15.6;17.4;19.6;23.1;32.1;305.9;5.8;6.3;7.1;8.1;9.8;14.1
167;Dienstverband: deeltijd;Overheid;2011;511.1;10.0;11.4;13.4;15.8;20.1;28.7;321.6;4.2;4.8;5.7;6.7;8.7;12.7
168;Dienstverband: deeltijd;Overheid;2012;509.5;11.1;12.9;14.9;17.1;21.5;29.4;322.2;4.8;5.6;6.5;7.4;9.4;13.2
169;Dienstverband: deeltijd;Overheid;2013;502.6;8.8;10.3;11.9;13.9;17.8;24.1;319.8;4.7;5.4;6.1;7.1;8.8;12.0
170;Dienstverband: deeltijd;Overheid;2014;493.0;11.1;12.9;14.5;16.9;20.3;26.5;313.1;5.6;6.3;6.9;7.9;9.4;12.5
171;Dienstverband: deeltijd;Overheid;2015;497.3;11.9;13.6;15.3;17.5;20.0;26.2;316.4;6.1;6.7;7.3;8.2;9.3;12.3
172;Dienstverband: deeltijd;Overheid;2016;500.7;12.0;14.8;17.3;19.7;22.7;29.0;321.7;6.2;7.2;8.1;9.1;10.3;13.4
173;Dienstverband: deeltijd;Overheid;2017;525.1;12.9;15.7;18.2;20.6;23.9;29.9;341.5;6.4;7.4;8.4;9.4;10.7;13.5
174;Dienstverband: deeltijd;Overheid;2018;538.0;15.1;18.4;21.2;24.1;27.5;34.4;351.7;7.7;8.9;10.0;11.3;12.8;16.1
175;Dienstverband: deeltijd;Overheid;2019;555.7;16.9;20.7;23.6;27.4;31.0;38.7;363.1;7.9;9.3;10.6;12.2;13.8;17.5
176;Dienstverband: deeltijd;Overheid;2020;560.3;16.0;18.7;21.6;24.8;29.6;37.7;366.4;7.2;8.4;9.6;11.0;13.1;16.9
177;Dienstverband: deeltijd;Overheid;2021;571.9;14.0;16.7;19.5;22.7;27.8;36.1;374.3;6.6;7.8;9.1;10.4;12.6;16.4
178;Dienstverband: deeltijd;Overheid;2022;589.1;14.8;16.8;19.0;22.3;25.1;34.9;386.0;7.0;7.8;8.8;10.2;11.5;16.0
179;Dienstverband: deeltijd;Overheid;2023;611.2;16.8;19.3;22.2;25.9;30.9;42.9;403.4;7.7;8.6;10.0;11.8;14.2;19.9
180;Arbeidsduur: 1 tot 12 uur per week;Totaal;2009;1129.7;161.2;215.3;271.3;325.8;389.8;505.2;192.4;27.0;36.5;46.3;55.9;67.3;88.1
181;Arbeidsduur: 1 tot 12 uur per week;Totaal;2010;1168.7;164.3;222.5;280.8;336.8;407.5;517.7;197.4;28.6;38.9;49.1;58.9;71.7;91.2
182;Arbeidsduur: 1 tot 12 uur per week;Totaal;2011;1211.5;166.7;224.7;286.3;344.3;416.8;532.9;202.1;28.0;38.2;48.9;58.9;71.9;92.4
183;Arbeidsduur: 1 tot 12 uur per week;Totaal;2012;1211.8;166.4;227.1;291.6;349.5;423.4;542.3;202.6;27.8;38.6;49.9;59.8;72.9;93.8
184;Arbeidsduur: 1 tot 12 uur per week;Totaal;2013;1209.3;146.8;210.4;273.9;334.3;408.9;530.7;208.6;26.5;37.9;49.1;59.6;72.8;94.5
185;Arbeidsduur: 1 tot 12 uur per week;Totaal;2014;1204.9;158.4;226.3;295.7;355.2;427.7;548.4;207.3;28.1;40.4;52.6;62.9;75.7;97.2
186;Arbeidsduur: 1 tot 12 uur per week;Totaal;2015;1212.8;155.4;223.7;296.5;358.7;430.5;553.9;209.2;28.1;40.4;53.2;64.0;76.6;98.5
187;Arbeidsduur: 1 tot 12 uur per week;Totaal;2016;1192.9;160.1;233.9;307.6;371.7;445.2;587.3;207.7;28.3;41.5;54.4;65.4;78.3;103.2
188;Arbeidsduur: 1 tot 12 uur per week;Totaal;2017;1209.9;155.7;245.9;342.5;410.4;490.0;636.7;210.8;25.9;42.1;59.0;70.7;84.6;110.7
189;Arbeidsduur: 1 tot 12 uur per week;Totaal;2018;1223.1;160.9;250.2;354.7;428.9;509.6;664.5;213.3;26.8;42.8;61.2;74.2;88.2;115.8
190;Arbeidsduur: 1 tot 12 uur per week;Totaal;2019;1230.7;153.1;238.7;345.8;426.0;506.9;662.9;214.0;25.5;40.7;59.4;73.7;87.8;115.3
191;Arbeidsduur: 1 tot 12 uur per week;Totaal;2020;1128.3;124.4;200.1;294.5;376.0;450.9;592.2;197.4;20.9;34.5;50.9;65.2;78.5;103.5
192;Arbeidsduur: 1 tot 12 uur per week;Totaal;2021;1146.0;117.3;192.6;290.8;367.5;444.1;597.1;201.9;19.9;33.4;50.6;64.0;77.6;105.1
193;Arbeidsduur: 1 tot 12 uur per week;Totaal;2022;1213.2;103.9;163.8;249.2;322.4;394.8;556.3;211.1;17.5;28.0;43.0;55.9;68.6;97.1
194;Arbeidsduur: 1 tot 12 uur per week;Totaal;2023;1211.9;122.9;193.0;281.4;360.6;447.3;597.2;209.9;21.2;33.8;49.1;62.9;78.1;104.6
195;Arbeidsduur: 1 tot 12 uur per week;Particuliere bedrijven;2009;912.2;145.4;195.3;246.2;294.9;352.3;452.2;151.9;24.2;32.8;41.6;50.0;60.1;77.8
196;Arbeidsduur: 1 tot 12 uur per week;Particuliere bedrijven;2010;915.3;137.1;189.0;239.4;288.9;352.2;447.1;151.7;23.7;32.8;41.6;50.1;61.4;78.0
197;Arbeidsduur: 1 tot 12 uur per week;Particuliere bedrijven;2011;945.8;140.7;192.7;246.2;297.3;361.7;461.7;154.7;23.2;32.2;41.4;50.1;61.5;78.9
198;Arbeidsduur: 1 tot 12 uur per week;Particuliere bedrijven;2012;951.5;141.5;195.5;247.6;298.1;363.4;466.1;155.4;23.2;32.7;41.6;50.1;61.5;79.3
199;Arbeidsduur: 1 tot 12 uur per week;Particuliere bedrijven;2013;949.3;127.0;184.3;239.6;291.9;355.3;460.7;157.9;22.2;32.3;41.8;50.7;61.7;80.1
200;Arbeidsduur: 1 tot 12 uur per week;Particuliere bedrijven;2014;956.3;136.4;196.3;254.6;307.4;372.3;478.6;158.6;23.4;34.0;44.0;53.0;64.2;82.7
201;Arbeidsduur: 1 tot 12 uur per week;Particuliere bedrijven;2015;975.0;134.9;196.0;259.5;315.2;379.7;488.7;163.0;23.8;34.7;45.6;55.2;66.3;85.2
202;Arbeidsduur: 1 tot 12 uur per week;Particuliere bedrijven;2016;966.6;141.6;208.4;273.5;330.5;396.2;524.3;163.7;24.5;36.3;47.4;57.1;68.4;90.6
203;Arbeidsduur: 1 tot 12 uur per week;Particuliere bedrijven;2017;984.0;139.3;218.4;304.6;366.4;439.6;572.7;167.5;22.8;36.7;51.5;62.0;74.7;98.2
204;Arbeidsduur: 1 tot 12 uur per week;Particuliere bedrijven;2018;995.9;144.3;222.9;315.9;383.0;456.8;596.7;169.7;23.6;37.4;53.4;65.0;77.8;102.5
205;Arbeidsduur: 1 tot 12 uur per week;Particuliere bedrijven;2019;997.5;136.6;213.0;309.6;378.6;451.9;592.4;169.7;22.4;35.8;52.4;64.4;77.0;101.6
206;Arbeidsduur: 1 tot 12 uur per week;Particuliere bedrijven;2020;893.7;108.0;176.6;262.8;334.0;398.1;521.2;152.9;17.9;30.0;44.8;57.1;68.2;89.6
207;Arbeidsduur: 1 tot 12 uur per week;Particuliere bedrijven;2021;903.9;101.9;171.3;261.8;330.2;396.3;528.1;155.9;17.0;29.2;45.0;56.8;68.3;91.6
208;Arbeidsduur: 1 tot 12 uur per week;Particuliere bedrijven;2022;962.0;87.7;143.8;223.2;289.1;353.1;493.0;163.9;14.4;24.1;38.0;49.5;60.5;84.8
209;Arbeidsduur: 1 tot 12 uur per week;Particuliere bedrijven;2023;963.2;104.3;166.6;247.8;318.7;394.9;518.2;163.0;17.7;28.7;42.6;54.8;67.9;89.0
210;Arbeidsduur: 1 tot 12 uur per week;Gesubsidieerde instellingen;2009;162.8;12.2;16.1;20.5;25.4;30.9;43.2;30.5;2.3;3.1;4.0;5.0;6.1;8.6
211;Arbeidsduur: 1 tot 12 uur per week;Gesubsidieerde instellingen;2010;192.2;19.9;25.7;32.9;38.6;44.7;57.0;35.0;3.9;5.1;6.4;7.5;8.7;11.1
212;Arbeidsduur: 1 tot 12 uur per week;Gesubsidieerde instellingen;2011;199.2;21.4;26.7;34.0;39.9;46.3;59.4;36.1;4.2;5.2;6.6;7.8;9.0;11.5
213;Arbeidsduur: 1 tot 12 uur per week;Gesubsidieerde instellingen;2012;195.7;19.9;25.8;37.5;43.9;50.7;64.1;36.1;3.9;5.1;7.3;8.6;9.9;12.5
214;Arbeidsduur: 1 tot 12 uur per week;Gesubsidieerde instellingen;2013;199.4;17.6;23.2;30.8;38.2;47.7;62.2;39.7;3.9;5.1;6.7;8.2;10.0;13.0
215;Arbeidsduur: 1 tot 12 uur per week;Gesubsidieerde instellingen;2014;186.9;18.6;25.6;35.9;41.6;47.7;60.1;37.8;4.1;5.6;7.7;8.8;10.1;12.7
216;Arbeidsduur: 1 tot 12 uur per week;Gesubsidieerde instellingen;2015;174.4;16.9;23.2;31.7;37.1;43.2;55.4;35.3;3.6;4.9;6.6;7.7;8.9;11.4
217;Arbeidsduur: 1 tot 12 uur per week;Gesubsidieerde instellingen;2016;165.5;14.7;20.2;27.5;33.4;39.9;51.7;33.3;3.1;4.2;5.8;6.9;8.2;10.6
218;Arbeidsduur: 1 tot 12 uur per week;Gesubsidieerde instellingen;2017;166.1;12.2;21.6;30.8;35.8;40.8;52.1;32.8;2.4;4.4;6.3;7.3;8.2;10.4
219;Arbeidsduur: 1 tot 12 uur per week;Gesubsidieerde instellingen;2018;167.2;11.8;20.7;31.0;36.7;42.2;54.7;32.9;2.3;4.1;6.3;7.4;8.4;10.9
220;Arbeidsduur: 1 tot 12 uur per week;Gesubsidieerde instellingen;2019;170.3;10.2;17.5;26.9;36.4;42.6;55.4;33.5;2.0;3.5;5.4;7.4;8.6;11.1
221;Arbeidsduur: 1 tot 12 uur per week;Gesubsidieerde instellingen;2020;170.8;10.2;16.2;23.4;32.3;41.1;56.2;33.7;2.0;3.3;4.7;6.5;8.3;11.4
222;Arbeidsduur: 1 tot 12 uur per week;Gesubsidieerde instellingen;2021;175.4;10.7;15.4;22.0;29.0;37.4;55.4;34.7;2.2;3.1;4.5;5.9;7.6;11.3
223;Arbeidsduur: 1 tot 12 uur per week;Gesubsidieerde instellingen;2022;181.4;10.9;13.8;19.0;25.1;32.3;50.1;35.2;2.2;2.8;3.8;5.0;6.4;9.9
224;Arbeidsduur: 1 tot 12 uur per week;Gesubsidieerde instellingen;2023;180.1;12.5;19.0;25.3;32.4;41.3;63.5;35.1;2.5;3.9;5.1;6.5;8.3;12.9
225;Arbeidsduur: 1 tot 12 uur per week;Overheid;2009;54.7;3.5;3.9;4.6;5.5;6.5;9.8;10.0;0.5;0.6;0.7;0.8;1.0;1.7
226;Arbeidsduur: 1 tot 12 uur per week;Overheid;2010;61.1;7.3;7.8;8.5;9.3;10.5;13.6;10.6;0.9;1.0;1.1;1.3;1.5;2.1
227;Arbeidsduur: 1 tot 12 uur per week;Overheid;2011;66.4;4.6;5.2;6.1;7.1;8.8;11.8;11.3;0.6;0.7;0.9;1.1;1.4;1.9
228;Arbeidsduur: 1 tot 12 uur per week;Overheid;2012;64.6;5.0;5.7;6.6;7.5;9.3;12.1;11.1;0.7;0.9;1.0;1.2;1.5;2.0
229;Arbeidsduur: 1 tot 12 uur per week;Overheid;2013;60.6;2.2;2.9;3.5;4.3;5.9;7.8;10.9;0.4;0.6;0.7;0.8;1.1;1.5
230;Arbeidsduur: 1 tot 12 uur per week;Overheid;2014;61.7;3.4;4.4;5.1;6.2;7.7;9.7;10.9;0.7;0.8;1.0;1.2;1.5;1.8
231;Arbeidsduur: 1 tot 12 uur per week;Overheid;2015;63.4;3.7;4.5;5.4;6.5;7.6;9.8;10.9;0.7;0.8;1.0;1.2;1.4;1.8
232;Arbeidsduur: 1 tot 12 uur per week;Overheid;2016;60.9;3.8;5.3;6.6;7.8;9.2;11.4;10.7;0.7;0.9;1.2;1.4;1.7;2.0
233;Arbeidsduur: 1 tot 12 uur per week;Overheid;2017;59.8;4.3;5.9;7.1;8.2;9.6;11.9;10.5;0.7;1.0;1.2;1.4;1.7;2.1
234;Arbeidsduur: 1 tot 12 uur per week;Overheid;2018;60.0;4.9;6.6;7.8;9.2;10.6;13.0;10.6;1.0;1.3;1.5;1.7;2.0;2.4
235;Arbeidsduur: 1 tot 12 uur per week;Overheid;2019;62.8;6.3;8.2;9.3;11.0;12.4;15.0;10.9;1.1;1.4;1.6;1.9;2.2;2.6
236;Arbeidsduur: 1 tot 12 uur per week;Overheid;2020;63.8;6.1;7.3;8.4;9.8;11.7;14.7;10.9;1.0;1.2;1.4;1.6;2.0;2.5
237;Arbeidsduur: 1 tot 12 uur per week;Overheid;2021;66.7;4.7;5.9;7.0;8.3;10.4;13.6;11.3;0.8;1.0;1.2;1.4;1.7;2.3
238;Arbeidsduur: 1 tot 12 uur per week;Overheid;2022;69.8;5.3;6.2;7.0;8.3;9.5;13.2;12.0;0.9;1.1;1.2;1.5;1.7;2.3
239;Arbeidsduur: 1 tot 12 uur per week;Overheid;2023;68.6;6.1;7.3;8.2;9.6;11.1;15.5;11.7;1.1;1.3;1.4;1.6;1.9;2.6
240;Arbeidsduur: 12 tot 20 uur per week;Totaal;2009;831.8;76.9;106.1;139.7;174.0;214.5;298.5;367.9;34.6;47.4;62.0;76.9;94.4;130.4
241;Arbeidsduur: 12 tot 20 uur per week;Totaal;2010;843.1;85.7;118.3;152.8;186.8;232.5;310.7;373.7;38.8;53.1;68.1;82.8;102.3;136.0
242;Arbeidsduur: 12 tot 20 uur per week;Totaal;2011;852.5;86.8;120.0;155.8;190.2;235.9;315.4;377.2;39.2;53.6;69.1;84.1;103.6;137.8
243;Arbeidsduur: 12 tot 20 uur per week;Totaal;2012;845.0;83.5;119.2;157.1;190.3;234.8;313.2;373.0;37.6;53.0;69.4;83.7;102.8;136.3
244;Arbeidsduur: 12 tot 20 uur per week;Totaal;2013;812.2;77.4;113.4;147.8;180.3;222.0;298.5;362.0;35.2;51.2;66.1;80.3;98.2;131.1
245;Arbeidsduur: 12 tot 20 uur per week;Totaal;2014;790.2;80.9;118.6;155.4;187.1;227.0;301.2;351.2;36.6;53.0;68.9;82.7;99.8;131.6
246;Arbeidsduur: 12 tot 20 uur per week;Totaal;2015;781.1;79.0;116.2;153.9;186.8;225.2;299.5;344.8;36.0;52.2;68.4;82.6;99.0;130.7
247;Arbeidsduur: 12 tot 20 uur per week;Totaal;2016;792.4;83.9;125.1;163.7;198.8;238.4;319.3;347.6;37.4;55.2;71.7;86.7;103.4;137.5
248;Arbeidsduur: 12 tot 20 uur per week;Totaal;2017;764.2;76.5;125.4;173.2;208.7;248.7;331.6;328.6;32.6;53.1;73.0;87.9;104.6;139.2
249;Arbeidsduur: 12 tot 20 uur per week;Totaal;2018;767.6;77.3;126.6;178.2;217.7;258.0;345.1;329.6;32.9;53.6;75.1;91.6;108.5;144.9
250;Arbeidsduur: 12 tot 20 uur per week;Totaal;2019;767.2;75.8;123.1;176.0;221.6;263.1;349.6;328.8;32.2;52.1;74.1;93.2;110.5;146.7
251;Arbeidsduur: 12 tot 20 uur per week;Totaal;2020;739.6;69.1;112.9;159.5;203.6;245.9;329.2;315.6;29.3;47.7;66.9;85.3;102.9;137.7
252;Arbeidsduur: 12 tot 20 uur per week;Totaal;2021;742.1;69.6;111.9;160.3;201.9;242.9;331.9;317.8;29.6;47.4;67.5;84.8;102.0;139.4
253;Arbeidsduur: 12 tot 20 uur per week;Totaal;2022;756.9;63.3;96.2;141.3;182.3;221.9;313.4;323.1;27.0;40.8;59.6;76.7;93.2;131.5
254;Arbeidsduur: 12 tot 20 uur per week;Totaal;2023;742.4;77.0;121.5;169.5;215.8;266.7;349.8;316.3;32.7;51.5;71.4;90.8;112.1;147.1
255;Arbeidsduur: 12 tot 20 uur per week;Particuliere bedrijven;2009;504.1;59.5;82.9;110.4;137.7;170.0;233.7;215.2;26.5;36.6;48.4;60.0;73.6;100.3
256;Arbeidsduur: 12 tot 20 uur per week;Particuliere bedrijven;2010;500.5;61.5;87.4;115.0;142.1;179.1;238.4;214.1;27.6;38.8;50.6;62.2;77.6;102.6
257;Arbeidsduur: 12 tot 20 uur per week;Particuliere bedrijven;2011;502.7;60.4;86.8;115.0;142.5;179.1;239.9;214.3;26.8;38.1;50.2;61.9;77.2;102.8
258;Arbeidsduur: 12 tot 20 uur per week;Particuliere bedrijven;2012;495.4;57.3;84.8;112.7;139.3;174.7;235.6;210.6;25.3;37.0;48.9;60.2;75.0;100.5
259;Arbeidsduur: 12 tot 20 uur per week;Particuliere bedrijven;2013;480.0;53.6;80.7;108.1;134.1;165.9;226.8;205.7;23.9;35.6;47.4;58.5;71.9;97.5
260;Arbeidsduur: 12 tot 20 uur per week;Particuliere bedrijven;2014;471.5;56.7;85.0;113.9;140.0;172.6;232.8;200.9;25.2;37.3;49.7;60.8;74.4;99.7
261;Arbeidsduur: 12 tot 20 uur per week;Particuliere bedrijven;2015;483.9;56.1;84.9;115.8;143.5;175.6;236.9;205.9;25.4;37.7;50.8;62.6;76.1;101.8
262;Arbeidsduur: 12 tot 20 uur per week;Particuliere bedrijven;2016;505.1;62.1;95.2;127.6;157.2;190.4;259.0;213.9;27.3;41.4;55.0;67.5;81.4;109.9
263;Arbeidsduur: 12 tot 20 uur per week;Particuliere bedrijven;2017;492.2;56.4;95.6;135.5;166.5;201.6;273.3;205.5;23.7;40.0;56.4;69.3;83.9;113.5
264;Arbeidsduur: 12 tot 20 uur per week;Particuliere bedrijven;2018;500.1;56.6;97.1;139.8;174.1;209.5;284.3;208.9;23.8;40.6;58.3;72.5;87.2;118.2
265;Arbeidsduur: 12 tot 20 uur per week;Particuliere bedrijven;2019;500.4;55.4;95.2;139.7;176.8;212.5;286.1;208.5;23.3;39.8;58.2;73.5;88.3;118.8
266;Arbeidsduur: 12 tot 20 uur per week;Particuliere bedrijven;2020;473.8;48.7;86.1;126.2;162.4;196.2;264.4;196.4;20.3;35.8;52.3;67.2;81.1;109.3
267;Arbeidsduur: 12 tot 20 uur per week;Particuliere bedrijven;2021;477.1;47.7;84.7;127.1;162.1;195.1;266.7;198.8;20.0;35.4;52.9;67.4;81.0;110.7
268;Arbeidsduur: 12 tot 20 uur per week;Particuliere bedrijven;2022;494.1;40.6;69.8;110.2;145.4;178.8;253.2;205.2;17.0;29.2;45.9;60.4;74.2;105.0
269;Arbeidsduur: 12 tot 20 uur per week;Particuliere bedrijven;2023;481.8;52.2;89.5;131.5;170.8;212.8;273.2;199.8;21.9;37.4;54.7;71.0;88.4;113.4
270;Arbeidsduur: 12 tot 20 uur per week;Gesubsidieerde instellingen;2009;228.7;15.5;20.9;26.6;33.1;40.4;58.2;106.5;7.3;9.8;12.5;15.5;18.9;27.1
271;Arbeidsduur: 12 tot 20 uur per week;Gesubsidieerde instellingen;2010;242.5;21.6;28.2;34.6;40.9;48.7;65.2;112.8;10.1;13.1;16.0;19.0;22.6;30.3
272;Arbeidsduur: 12 tot 20 uur per week;Gesubsidieerde instellingen;2011;249.5;24.5;31.0;38.1;44.4;52.4;68.9;116.1;11.5;14.5;17.7;20.7;24.4;32.1
273;Arbeidsduur: 12 tot 20 uur per week;Gesubsidieerde instellingen;2012;253.5;24.1;31.8;41.4;47.5;55.4;71.0;117.7;11.3;14.8;19.1;21.9;25.6;32.8
274;Arbeidsduur: 12 tot 20 uur per week;Gesubsidieerde instellingen;2013;238.3;21.4;30.0;36.6;42.7;51.6;65.5;112.6;10.2;14.3;17.4;20.2;24.3;30.8
275;Arbeidsduur: 12 tot 20 uur per week;Gesubsidieerde instellingen;2014;229.0;21.3;30.3;37.9;43.0;49.4;61.9;108.4;10.1;14.3;17.7;20.1;23.1;29.0
276;Arbeidsduur: 12 tot 20 uur per week;Gesubsidieerde instellingen;2015;210.5;19.9;27.9;34.4;39.1;44.8;56.3;98.4;9.3;13.0;16.0;18.1;20.8;26.1
277;Arbeidsduur: 12 tot 20 uur per week;Gesubsidieerde instellingen;2016;202.9;19.1;26.6;32.2;37.2;42.8;53.5;94.3;8.8;12.4;14.9;17.2;19.7;24.7
278;Arbeidsduur: 12 tot 20 uur per week;Gesubsidieerde instellingen;2017;192.8;17.2;26.3;33.6;37.6;41.7;51.5;87.0;7.6;11.6;14.8;16.6;18.4;22.7
279;Arbeidsduur: 12 tot 20 uur per week;Gesubsidieerde instellingen;2018;189.6;17.7;25.9;34.1;38.7;42.8;53.6;85.4;7.8;11.4;15.0;17.0;18.8;23.6
280;Arbeidsduur: 12 tot 20 uur per week;Gesubsidieerde instellingen;2019;188.2;16.3;23.2;30.8;38.5;43.5;54.8;84.7;7.2;10.2;13.6;17.0;19.2;24.2
281;Arbeidsduur: 12 tot 20 uur per week;Gesubsidieerde instellingen;2020;189.0;16.6;22.4;28.1;35.3;42.8;56.4;84.5;7.3;9.9;12.4;15.5;18.8;24.7
282;Arbeidsduur: 12 tot 20 uur per week;Gesubsidieerde instellingen;2021;189.7;18.5;23.2;28.6;34.5;41.4;57.3;85.2;8.1;10.2;12.6;15.2;18.2;25.2
283;Arbeidsduur: 12 tot 20 uur per week;Gesubsidieerde instellingen;2022;187.5;19.1;22.4;26.7;31.7;37.4;52.5;84.0;8.4;9.9;11.8;14.0;16.5;23.1
284;Arbeidsduur: 12 tot 20 uur per week;Gesubsidieerde instellingen;2023;185.3;20.4;27.1;32.6;38.7;46.5;67.0;83.0;9.0;12.0;14.4;17.1;20.5;29.6
285;Arbeidsduur: 12 tot 20 uur per week;Overheid;2009;99.0;1.9;2.2;2.6;3.2;4.2;6.6;46.3;0.9;1.0;1.2;1.5;1.9;2.9
286;Arbeidsduur: 12 tot 20 uur per week;Overheid;2010;100.2;2.5;2.8;3.2;3.8;4.7;7.1;46.8;1.1;1.2;1.4;1.7;2.1;3.1
287;Arbeidsduur: 12 tot 20 uur per week;Overheid;2011;100.3;1.9;2.2;2.7;3.3;4.4;6.6;46.8;0.9;1.0;1.2;1.5;2.0;2.9
288;Arbeidsduur: 12 tot 20 uur per week;Overheid;2012;96.2;2.2;2.6;3.0;3.5;4.7;6.6;44.7;1.0;1.2;1.4;1.6;2.1;3.0
289;Arbeidsduur: 12 tot 20 uur per week;Overheid;2013;93.8;2.4;2.7;3.0;3.5;4.5;6.1;43.8;1.1;1.2;1.4;1.6;2.0;2.7
290;Arbeidsduur: 12 tot 20 uur per week;Overheid;2014;89.7;2.9;3.3;3.6;4.2;5.0;6.5;41.9;1.3;1.5;1.6;1.8;2.2;2.9
291;Arbeidsduur: 12 tot 20 uur per week;Overheid;2015;86.7;2.9;3.3;3.7;4.2;4.8;6.3;40.5;1.3;1.5;1.6;1.9;2.1;2.8
292;Arbeidsduur: 12 tot 20 uur per week;Overheid;2016;84.5;2.8;3.3;3.9;4.4;5.2;6.7;39.4;1.2;1.5;1.7;2.0;2.3;3.0
293;Arbeidsduur: 12 tot 20 uur per week;Overheid;2017;79.2;3.0;3.5;4.1;4.6;5.4;6.8;36.1;1.3;1.5;1.8;2.0;2.3;2.9
294;Arbeidsduur: 12 tot 20 uur per week;Overheid;2018;77.8;3.0;3.7;4.3;4.9;5.7;7.2;35.3;1.3;1.6;1.9;2.1;2.5;3.1
295;Arbeidsduur: 12 tot 20 uur per week;Overheid;2019;78.6;4.0;4.8;5.5;6.3;7.0;8.6;35.6;1.7;2.1;2.4;2.7;3.1;3.8
296;Arbeidsduur: 12 tot 20 uur per week;Overheid;2020;76.9;3.9;4.5;5.2;5.8;6.9;8.4;34.7;1.7;2.0;2.2;2.5;3.0;3.6
297;Arbeidsduur: 12 tot 20 uur per week;Overheid;2021;75.2;3.5;4.0;4.7;5.3;6.4;8.0;33.9;1.5;1.7;2.0;2.3;2.8;3.4
298;Arbeidsduur: 12 tot 20 uur per week;Overheid;2022;75.3;3.6;4.0;4.5;5.2;5.8;7.8;33.8;1.6;1.7;1.9;2.3;2.5;3.4
299;Arbeidsduur: 12 tot 20 uur per week;Overheid;2023;75.2;4.3;4.8;5.4;6.3;7.4;9.7;33.5;1.9;2.1;2.3;2.7;3.1;4.1
300;Arbeidsduur: 20 tot 25 uur per week;Totaal;2009;739.4;46.9;63.5;83.9;105.3;129.8;184.6;458.7;30.2;40.5;53.1;66.3;81.3;114.8
301;Arbeidsduur: 20 tot 25 uur per week;Totaal;2010;756.2;51.1;70.0;91.3;112.8;139.7;193.0;469.3;33.0;44.7;57.8;71.1;87.5;120.1
302;Arbeidsduur: 20 tot 25 uur per week;Totaal;2011;770.1;51.2;70.7;92.4;114.0;141.1;195.2;478.3;33.0;45.0;58.4;71.7;88.3;121.3
303;Arbeidsduur: 20 tot 25 uur per week;Totaal;2012;776.0;50.5;70.8;92.6;113.6;139.7;192.5;482.4;32.4;44.9;58.3;71.3;87.3;119.6
304;Arbeidsduur: 20 tot 25 uur per week;Totaal;2013;768.0;48.2;68.8;89.7;110.5;135.3;187.1;477.9;31.1;43.8;56.6;69.4;84.6;116.3
305;Arbeidsduur: 20 tot 25 uur per week;Totaal;2014;774.2;51.7;74.7;97.3;118.5;143.1;194.6;481.3;33.1;47.2;61.0;74.0;89.0;120.4
306;Arbeidsduur: 20 tot 25 uur per week;Totaal;2015;784.3;50.7;72.4;94.9;116.1;140.1;191.8;486.6;32.5;45.7;59.4;72.4;87.0;118.4
307;Arbeidsduur: 20 tot 25 uur per week;Totaal;2016;798.3;52.3;76.6;100.5;123.6;149.0;204.4;494.2;33.0;47.9;62.4;76.3;91.7;125.2
308;Arbeidsduur: 20 tot 25 uur per week;Totaal;2017;862.0;50.7;82.4;111.9;138.3;166.9;230.4;525.1;30.7;49.5;67.1;82.8;99.8;137.6
309;Arbeidsduur: 20 tot 25 uur per week;Totaal;2018;888.6;52.7;86.1;118.3;147.2;177.1;244.9;542.0;32.0;51.9;71.1;88.3;106.2;146.7
310;Arbeidsduur: 20 tot 25 uur per week;Totaal;2019;910.2;51.7;83.8;117.9;150.8;182.5;252.7;555.3;31.3;50.5;70.7;90.4;109.3;151.3
311;Arbeidsduur: 20 tot 25 uur per week;Totaal;2020;920.2;49.3;80.8;112.8;145.7;178.9;250.1;560.3;29.8;48.5;67.5;87.0;106.7;149.2
312;Arbeidsduur: 20 tot 25 uur per week;Totaal;2021;931.7;50.4;81.3;114.1;145.8;178.2;253.0;569.5;30.6;49.1;68.6;87.4;106.8;151.6
313;Arbeidsduur: 20 tot 25 uur per week;Totaal;2022;950.0;45.3;71.7;102.3;133.5;165.5;241.2;580.7;27.6;43.4;61.5;80.1;99.2;144.5
314;Arbeidsduur: 20 tot 25 uur per week;Totaal;2023;955.8;55.7;93.1;130.6;170.5;213.9;291.7;583.7;33.7;56.1;78.4;102.2;128.1;175.1
315;Arbeidsduur: 20 tot 25 uur per week;Particuliere bedrijven;2009;404.5;32.5;45.6;62.2;79.1;98.1;138.9;243.7;20.8;28.8;38.9;49.2;60.7;84.9
316;Arbeidsduur: 20 tot 25 uur per week;Particuliere bedrijven;2010;406.4;34.1;48.7;66.0;83.2;104.3;144.2;244.7;21.9;30.8;41.4;51.9;64.4;88.3
