ID;Geslacht;KenmerkenVanPersonenEnHuishoudens;Vermogensbestanddelen;Perioden;AantalOverledenen_1;TotaalNagelatenVermogen_2;GemiddeldNagelatenVermogen_3;MediaanNagelatenVermogen_4
2847;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;1.3 Ondernemingsvermogen;2022;0.5;392.4;778.5;268.7
2848;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;1.5 Overige bezittingen;2007;10.6;310.6;29.3;2.3
2849;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;1.5 Overige bezittingen;2008;11.3;336.7;29.8;2.5
2850;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;1.5 Overige bezittingen;2009;11.7;370.5;31.7;2.5
2851;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;1.5 Overige bezittingen;2010;9.5;320.3;33.9;2.9
2852;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;1.5 Overige bezittingen;2011;8.8;259.3;29.4;2.6
2853;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;1.5 Overige bezittingen;2012;9.5;314.7;33.2;2.5
2854;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;1.5 Overige bezittingen;2013;9.8;281.9;28.9;2.5
2855;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;1.5 Overige bezittingen;2014;9.9;290.8;29.3;2.5
2856;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;1.5 Overige bezittingen;2015;10.6;307.1;28.9;2.5
2857;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;1.5 Overige bezittingen;2016;9.8;273.9;28.1;3.0
2858;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;1.5 Overige bezittingen;2017;10.8;302.2;27.9;2.7
2859;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;1.5 Overige bezittingen;2018;11.6;360.1;31.1;2.6
2860;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;1.5 Overige bezittingen;2019;11.6;316.0;27.3;2.7
2861;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;1.5 Overige bezittingen;2020;14.1;396.9;28.2;2.5
2862;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;1.5 Overige bezittingen;2021;14.3;463.0;32.3;2.7
2863;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;1.5 Overige bezittingen;2022;15.6;484.3;31.1;2.8
2864;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2 Schulden;2007;10.5;509.6;48.4;4.6
2865;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2 Schulden;2008;8.1;417.9;51.7;4.4
2866;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2 Schulden;2009;8.6;490.1;57.0;5.3
2867;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2 Schulden;2010;9.5;482.3;51.0;4.6
2868;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2 Schulden;2011;10.1;327.5;32.3;2.0
2869;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2 Schulden;2012;10.9;342.9;31.5;2.5
2870;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2 Schulden;2013;12.0;369.5;30.9;2.3
2871;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2 Schulden;2014;11.3;436.2;38.6;3.0
2872;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2 Schulden;2015;11.8;454.5;38.7;3.6
2873;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2 Schulden;2016;12.3;497.6;40.3;3.1
2874;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2 Schulden;2017;12.4;616.3;49.6;4.5
2875;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2 Schulden;2018;13.1;579.4;44.4;3.8
2876;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2 Schulden;2019;11.9;615.2;51.6;7.4
2877;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2 Schulden;2020;13.7;894.7;65.5;9.8
2878;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2 Schulden;2021;13.9;887.7;64.0;10.5
2879;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2 Schulden;2022;14.9;913.6;61.4;11.4
2880;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.1 Hypotheekschuld eigen woning;2007;1.8;99.0;54.6;33.5
2881;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.1 Hypotheekschuld eigen woning;2008;2.0;112.7;56.8;34.6
2882;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.1 Hypotheekschuld eigen woning;2009;2.2;129.6;58.2;35.6
2883;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.1 Hypotheekschuld eigen woning;2010;2.6;216.0;83.6;47.6
2884;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.1 Hypotheekschuld eigen woning;2011;1.8;102.2;56.6;31.9
2885;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.1 Hypotheekschuld eigen woning;2012;2.3;139.9;60.8;35.3
2886;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.1 Hypotheekschuld eigen woning;2013;2.3;148.8;64.0;37.8
2887;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.1 Hypotheekschuld eigen woning;2014;2.5;153.8;60.9;37.5
2888;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.1 Hypotheekschuld eigen woning;2015;2.8;172.3;60.7;39.7
2889;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.1 Hypotheekschuld eigen woning;2016;3.0;192.6;63.4;40.3
2890;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.1 Hypotheekschuld eigen woning;2017;3.5;220.3;62.2;41.0
2891;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.1 Hypotheekschuld eigen woning;2018;3.6;215.3;59.4;42.0
2892;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.1 Hypotheekschuld eigen woning;2019;3.9;249.6;63.6;42.6
2893;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.1 Hypotheekschuld eigen woning;2020;4.7;311.7;66.0;45.4
2894;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.1 Hypotheekschuld eigen woning;2021;4.9;335.1;68.6;48.8
2895;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.1 Hypotheekschuld eigen woning;2022;5.4;378.6;69.6;50.0
2896;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.3 Schulden, overig;2007;9.6;410.7;42.9;2.5
2897;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.3 Schulden, overig;2008;6.8;305.3;44.8;1.5
2898;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.3 Schulden, overig;2009;7.2;360.5;50.4;1.7
2899;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.3 Schulden, overig;2010;7.8;266.3;34.1;2.2
2900;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.3 Schulden, overig;2011;9.2;225.3;24.6;1.4
2901;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.3 Schulden, overig;2012;9.6;203.1;21.2;1.5
2902;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.3 Schulden, overig;2013;10.7;220.7;20.7;1.4
2903;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.3 Schulden, overig;2014;9.9;282.5;28.6;1.7
2904;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.3 Schulden, overig;2015;10.0;282.1;28.1;1.8
2905;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.3 Schulden, overig;2016;10.5;305.0;29.1;1.5
2906;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.3 Schulden, overig;2017;10.2;396.1;38.8;1.7
2907;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.3 Schulden, overig;2018;10.7;364.1;33.9;1.4
2908;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.3 Schulden, overig;2019;9.3;365.6;39.4;1.8
2909;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.3 Schulden, overig;2020;10.5;583.0;55.6;2.0
2910;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.3 Schulden, overig;2021;10.6;552.6;52.0;2.0
2911;Totaal mannen en vrouwen;Leeftijd: 85 tot 95 jaar;2.3 Schulden, overig;2022;11.3;535.0;47.4;1.8
2912;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;Vermogen;2007;4.4;386.1;88.4;10.7
2913;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;Vermogen;2008;5.0;461.4;92.7;11.7
2914;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;Vermogen;2009;5.0;449.6;89.0;11.9
2915;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;Vermogen;2010;5.4;622.0;114.7;22.5
2916;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;Vermogen;2011;5.4;571.4;106.0;23.1
2917;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;Vermogen;2012;5.9;536.7;90.7;20.2
2918;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;Vermogen;2013;6.2;613.8;99.3;21.0
2919;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;Vermogen;2014;6.1;578.8;95.2;19.2
2920;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;Vermogen;2015;6.6;727.2;111.0;20.5
2921;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;Vermogen;2016;6.9;707.4;102.0;19.3
2922;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;Vermogen;2017;7.6;804.7;105.8;20.1
2923;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;Vermogen;2018;7.8;954.8;122.6;21.6
2924;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;Vermogen;2019;7.8;878.0;112.3;21.9
2925;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;Vermogen;2020;8.7;1074.6;123.3;24.1
2926;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;Vermogen;2021;8.7;1242.2;143.0;26.6
2927;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;Vermogen;2022;9.1;1279.8;141.0;28.3
2928;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1 Bezittingen;2007;4.4;435.6;99.7;11.2
2929;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1 Bezittingen;2008;5.0;518.0;104.1;11.7
2930;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1 Bezittingen;2009;5.0;494.5;97.9;11.9
2931;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1 Bezittingen;2010;5.4;681.2;125.6;22.9
2932;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1 Bezittingen;2011;5.4;608.9;113.0;23.4
2933;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1 Bezittingen;2012;5.9;572.4;96.8;20.5
2934;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1 Bezittingen;2013;6.2;659.7;106.8;21.4
2935;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1 Bezittingen;2014;6.1;649.6;106.9;19.5
2936;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1 Bezittingen;2015;6.6;778.0;118.8;20.9
2937;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1 Bezittingen;2016;6.9;762.1;109.9;19.7
2938;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1 Bezittingen;2017;7.6;864.1;113.6;20.4
2939;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1 Bezittingen;2018;7.8;1037.6;133.3;22.0
2940;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1 Bezittingen;2019;7.8;958.1;122.5;22.5
2941;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1 Bezittingen;2020;8.7;1166.6;133.8;24.6
2942;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1 Bezittingen;2021;8.7;1339.9;154.2;26.9
2943;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1 Bezittingen;2022;9.1;1376.0;151.6;28.6
2944;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1 Financiële bezittingen;2007;3.9;264.8;68.7;11.6
2945;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1 Financiële bezittingen;2008;4.4;312.0;70.7;11.7
2946;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1 Financiële bezittingen;2009;4.5;303.9;67.5;12.0
2947;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1 Financiële bezittingen;2010;4.9;401.4;81.4;23.0
2948;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1 Financiële bezittingen;2011;5.0;394.8;79.0;23.0
2949;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1 Financiële bezittingen;2012;5.7;394.7;69.2;19.4
2950;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1 Financiële bezittingen;2013;5.9;450.9;76.4;20.0
2951;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1 Financiële bezittingen;2014;5.8;435.0;74.4;17.9
2952;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1 Financiële bezittingen;2015;6.4;503.6;78.9;18.9
2953;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1 Financiële bezittingen;2016;6.8;503.2;74.5;18.3
2954;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1 Financiële bezittingen;2017;7.4;551.2;74.3;18.7
2955;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1 Financiële bezittingen;2018;7.6;644.6;84.5;19.6
2956;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1 Financiële bezittingen;2019;7.7;574.5;74.9;19.8
2957;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1 Financiële bezittingen;2020;8.6;689.4;80.6;21.5
2958;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1 Financiële bezittingen;2021;8.6;707.0;82.5;23.3
2959;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1 Financiële bezittingen;2022;8.9;753.4;84.3;24.5
2960;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.1 Bank- en spaartegoeden;2007;3.8;167.2;43.5;11.2
2961;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.1 Bank- en spaartegoeden;2008;4.4;216.2;49.0;11.7
2962;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.1 Bank- en spaartegoeden;2009;4.5;213.7;47.5;11.9
2963;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.1 Bank- en spaartegoeden;2010;4.9;284.8;58.0;21.6
2964;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.1 Bank- en spaartegoeden;2011;5.0;273.3;54.8;21.5
2965;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.1 Bank- en spaartegoeden;2012;5.7;290.4;51.0;18.3
2966;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.1 Bank- en spaartegoeden;2013;5.9;300.1;50.9;18.9
2967;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.1 Bank- en spaartegoeden;2014;5.8;274.5;47.0;16.7
2968;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.1 Bank- en spaartegoeden;2015;6.4;311.9;48.9;17.9
2969;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.1 Bank- en spaartegoeden;2016;6.8;322.8;47.8;17.5
2970;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.1 Bank- en spaartegoeden;2017;7.4;363.4;49.0;17.7
2971;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.1 Bank- en spaartegoeden;2018;7.6;422.6;55.5;18.6
2972;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.1 Bank- en spaartegoeden;2019;7.7;401.2;52.3;18.7
2973;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.1 Bank- en spaartegoeden;2020;8.6;478.2;55.9;20.3
2974;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.1 Bank- en spaartegoeden;2021;8.6;489.6;57.2;21.9
2975;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.1 Bank- en spaartegoeden;2022;8.9;525.9;58.8;23.0
2976;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.2 Effecten;2007;0.5;97.6;203.3;58.0
2977;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.2 Effecten;2008;0.6;95.8;165.1;51.9
2978;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.2 Effecten;2009;0.6;90.3;158.6;46.3
2979;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.2 Effecten;2010;0.6;116.5;182.4;49.2
2980;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.2 Effecten;2011;0.6;121.5;219.4;59.1
2981;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.2 Effecten;2012;0.6;104.3;175.3;49.8
2982;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.2 Effecten;2013;0.6;150.8;256.5;56.8
2983;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.2 Effecten;2014;0.6;160.6;274.0;58.2
2984;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.2 Effecten;2015;0.6;191.7;341.7;62.3
2985;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.2 Effecten;2016;0.6;180.4;304.3;57.4
2986;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.2 Effecten;2017;0.6;187.9;291.7;71.8
2987;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.2 Effecten;2018;0.7;222.0;330.9;78.1
2988;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.2 Effecten;2019;0.6;173.3;270.8;73.2
2989;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.2 Effecten;2020;0.7;211.1;288.8;56.4
2990;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.2 Effecten;2021;0.8;217.5;279.9;75.1
2991;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.1.2 Effecten;2022;0.8;227.5;278.5;73.8
2992;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2 Onroerend goed;2007;0.5;120.8;254.9;185.6
2993;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2 Onroerend goed;2008;0.6;158.0;274.2;179.0
2994;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2 Onroerend goed;2009;0.6;138.5;239.3;178.0
2995;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2 Onroerend goed;2010;0.7;230.2;307.3;241.3
2996;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2 Onroerend goed;2011;0.6;173.7;303.1;227.3
2997;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2 Onroerend goed;2012;0.6;147.8;254.0;200.0
2998;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2 Onroerend goed;2013;0.7;171.7;249.9;186.0
2999;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2 Onroerend goed;2014;0.7;170.0;233.5;185.2
3000;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2 Onroerend goed;2015;0.8;207.2;245.2;183.0
3001;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2 Onroerend goed;2016;0.8;202.8;247.0;195.0
3002;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2 Onroerend goed;2017;1.0;259.1;253.3;199.2
3003;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2 Onroerend goed;2018;1.1;312.2;279.0;210.0
3004;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2 Onroerend goed;2019;1.1;311.7;279.5;226.3
3005;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2 Onroerend goed;2020;1.3;388.2;303.0;251.0
3006;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2 Onroerend goed;2021;1.3;451.4;338.4;282.8
3007;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2 Onroerend goed;2022;1.5;546.7;361.4;295.0
3008;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.1 Eigen woning;2007;0.4;99.9;238.4;180.0
3009;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.1 Eigen woning;2008;0.5;121.5;236.9;176.0
3010;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.1 Eigen woning;2009;0.5;119.2;228.7;177.3
3011;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.1 Eigen woning;2010;0.7;200.7;289.2;243.6
3012;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.1 Eigen woning;2011;0.5;145.9;284.3;228.0
3013;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.1 Eigen woning;2012;0.5;131.8;251.6;205.8
3014;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.1 Eigen woning;2013;0.6;152.4;245.0;191.8
3015;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.1 Eigen woning;2014;0.7;153.8;226.5;184.0
3016;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.1 Eigen woning;2015;0.8;180.0;232.8;184.7
3017;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.1 Eigen woning;2016;0.8;181.7;235.7;195.0
3018;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.1 Eigen woning;2017;1.0;229.9;240.0;198.6
3019;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.1 Eigen woning;2018;1.1;286.7;271.0;214.0
3020;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.1 Eigen woning;2019;1.0;285.6;272.2;229.0
3021;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.1 Eigen woning;2020;1.2;358.1;300.1;252.0
3022;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.1 Eigen woning;2021;1.3;412.7;329.9;285.0
3023;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.1 Eigen woning;2022;1.4;521.9;362.7;298.0
3024;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.2 Onroerend goed, overig;2007;0.1;20.9;186.9;90.4
3025;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.2 Onroerend goed, overig;2008;0.1;36.4;298.6;81.3
3026;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.2 Onroerend goed, overig;2009;0.1;19.4;158.9;75.5
3027;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.2 Onroerend goed, overig;2010;0.1;29.5;225.0;100.1
3028;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.2 Onroerend goed, overig;2011;0.1;27.8;222.4;93.0
3029;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.2 Onroerend goed, overig;2012;0.1;16.0;137.6;65.7
3030;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.2 Onroerend goed, overig;2013;0.1;19.3;152.1;45.5
3031;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.2 Onroerend goed, overig;2014;0.1;16.2;123.9;50.0
3032;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.2 Onroerend goed, overig;2015;0.2;27.3;174.8;55.0
3033;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.2 Onroerend goed, overig;2016;0.1;21.1;148.3;50.2
3034;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.2 Onroerend goed, overig;2017;0.2;29.2;162.3;45.0
3035;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.2 Onroerend goed, overig;2018;0.1;25.5;176.0;46.0
3036;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.2 Onroerend goed, overig;2019;0.2;26.1;163.0;62.0
3037;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.2 Onroerend goed, overig;2020;0.2;30.1;151.2;52.7
3038;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.2 Onroerend goed, overig;2021;0.2;38.7;201.7;68.0
3039;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.2.2 Onroerend goed, overig;2022;0.2;24.8;124.8;34.0
3040;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.3 Ondernemingsvermogen;2007;0.0;;;
3041;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.3 Ondernemingsvermogen;2008;0.0;;;
3042;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.3 Ondernemingsvermogen;2009;0.0;;;
3043;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.3 Ondernemingsvermogen;2010;0.1;;;
3044;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.3 Ondernemingsvermogen;2011;0.0;;;
3045;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.3 Ondernemingsvermogen;2012;0.0;;;
3046;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.3 Ondernemingsvermogen;2013;0.0;;;
3047;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.3 Ondernemingsvermogen;2014;0.0;;;
3048;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.3 Ondernemingsvermogen;2015;0.0;;;
3049;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.3 Ondernemingsvermogen;2016;0.0;;;
3050;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.3 Ondernemingsvermogen;2017;0.0;;;
3051;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.3 Ondernemingsvermogen;2018;0.0;;;
3052;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.3 Ondernemingsvermogen;2019;0.0;;;
3053;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.3 Ondernemingsvermogen;2020;0.0;;;
3054;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.3 Ondernemingsvermogen;2021;0.0;;;
