ID;Migratieachtergrond;WelGeenKinderen;Perioden;Eenpersoonshuishouden_1;Eenouderhuishouden_2;TotaalBeidePartnersNederlandseAch_3;BeidePartnersNederlandseAchtergrond_4;TotaalBeidePartnersMigratieachterg_5;TotaalMannenEersteGeneratie_6;TotaalBeidePartnersEersteGeneratie_7;BeidenEersteGeneratieGelijkLand_8;BeidenEersteGeneratieOngelijkLand_9;BeidenTweedeGeneratie_10;ManEersteVrouwTweedeGeneratie_11;ManTweedeVrouwEersteGeneratie_12;TotaalBeidePartnersMigratieachterg_13;TotaalVrouwenEersteGeneratie_14;TotaalBeidePartnersEersteGeneratie_15;BeidenEersteGeneratieGelijkLand_16;BeidenEersteGeneratieOngelijkLand_17;BeidenTweedeGeneratie_18;VrouwEersteManTweedeGeneratie_19;VrouwTweedeManEersteGeneratie_20;TotaalEenPartnerMigratieachtergrond_21;VrouwEersteGeneratieManNederla_22;VrouwTweedeGeneratieManNederla_23;ManEersteGeneratieVrouwNederla_24;ManTweedeGeneratieVrouwNederla_25;BeidePartnersNederlandseAchtergrond_26;TotaalBeidePartnersMigratieachterg_27;TotaalMannenEersteGeneratie_28;TotaalBeidePartnersEersteGeneratie_29;BeidenEersteGeneratieGelijkLand_30;BeidenEersteGeneratieOngelijkLand_31;BeidenTweedeGeneratie_32;ManEersteVrouwTweedeGeneratie_33;ManTweedeVrouwEersteGeneratie_34;TotaalBeidePartnersMigratieachterg_35;TotaalVrouwenEersteGeneratie_36;TotaalBeidenPartnersEersteGeneratie_37;BeidenEersteGeneratieGelijkLand_38;BeidenEersteGeneratieOngelijkLand_39;BeidenTweedeGeneratie_40;VrouwEersteManTweedeGeneratie_41;VrouwTweedeManEersteGeneratie_42;TotaalEenPartnerMigratieachtergrond_43;VrouwEersteGeneratieManNederla_44;VrouwTweedeGeneratieManNederla_45;ManEersteGeneratieVrouwNederla_46;ManTweedeGeneratieVrouwNederla_47;OverigHuishouden_48
1116;Antigua en Barbuda;Huishouden met thuiswonende kinderen;2015;;1.0;;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;1.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;
1117;Antigua en Barbuda;Huishouden met thuiswonende kinderen;2016;;2.0;;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;3.0;0.0;0.0;1.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;
1118;Antigua en Barbuda;Huishouden met thuiswonende kinderen;2017;;2.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;4.0;0.0;0.0;1.0;;2.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
1119;Antigua en Barbuda;Huishouden met thuiswonende kinderen;2018;;3.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;3.0;0.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
1120;Antigua en Barbuda;Huishouden met thuiswonende kinderen;2019;;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;3.0;0.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
1121;Antigua en Barbuda;Huishoudens zonder thuiswonende kinderen;2001;8.0;;;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;2.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1122;Antigua en Barbuda;Huishoudens zonder thuiswonende kinderen;2002;8.0;;;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;2.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
1123;Antigua en Barbuda;Huishoudens zonder thuiswonende kinderen;2003;9.0;;;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;3.0;3.0;3.0;1.0;2.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;
1124;Antigua en Barbuda;Huishoudens zonder thuiswonende kinderen;2004;7.0;;;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;;2.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;
1125;Antigua en Barbuda;Huishoudens zonder thuiswonende kinderen;2005;10.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;2.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;
1126;Antigua en Barbuda;Huishoudens zonder thuiswonende kinderen;2006;10.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1127;Antigua en Barbuda;Huishoudens zonder thuiswonende kinderen;2007;11.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1128;Antigua en Barbuda;Huishoudens zonder thuiswonende kinderen;2008;9.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;;2.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;1.0;
1129;Antigua en Barbuda;Huishoudens zonder thuiswonende kinderen;2009;14.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;2.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;
1130;Antigua en Barbuda;Huishoudens zonder thuiswonende kinderen;2010;12.0;;;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
1131;Antigua en Barbuda;Huishoudens zonder thuiswonende kinderen;2011;11.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;1.0;1.0;0.0;0.0
1132;Antigua en Barbuda;Huishoudens zonder thuiswonende kinderen;2012;10.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;3.0;0.0;3.0;0.0;0.0;0.0;3.0;1.0;2.0;0.0;0.0;1.0
1133;Antigua en Barbuda;Huishoudens zonder thuiswonende kinderen;2013;10.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;;3.0;2.0;2.0;0.0;2.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;4.0;2.0;2.0;0.0;0.0;
1134;Antigua en Barbuda;Huishoudens zonder thuiswonende kinderen;2014;9.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;1.0;0.0;0.0;;5.0;5.0;4.0;0.0;4.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;2.0;0.0;0.0;
1135;Antigua en Barbuda;Huishoudens zonder thuiswonende kinderen;2015;14.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;1.0;0.0;0.0;;3.0;2.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;2.0;0.0;0.0;
1136;Antigua en Barbuda;Huishoudens zonder thuiswonende kinderen;2016;15.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;;5.0;4.0;2.0;0.0;2.0;0.0;2.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1137;Antigua en Barbuda;Huishoudens zonder thuiswonende kinderen;2017;13.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1138;Antigua en Barbuda;Huishoudens zonder thuiswonende kinderen;2018;15.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;;2.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
1139;Antigua en Barbuda;Huishoudens zonder thuiswonende kinderen;2019;20.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
1140;Argentinië;Totaal huishoudens;2001;645.0;115.0;;;154.0;136.0;118.0;71.0;47.0;8.0;18.0;10.0;182.0;159.0;129.0;71.0;58.0;15.0;30.0;8.0;620.0;249.0;118.0;129.0;124.0;;65.0;51.0;40.0;15.0;25.0;8.0;11.0;6.0;63.0;58.0;45.0;15.0;30.0;3.0;13.0;2.0;259.0;123.0;37.0;65.0;34.0;11.0
1141;Argentinië;Totaal huishoudens;2002;695.0;124.0;;;175.0;157.0;136.0;83.0;53.0;8.0;21.0;10.0;197.0;173.0;145.0;83.0;62.0;15.0;28.0;9.0;632.0;267.0;113.0;131.0;121.0;;67.0;54.0;43.0;11.0;32.0;6.0;11.0;7.0;68.0;62.0;50.0;11.0;39.0;4.0;12.0;2.0;296.0;134.0;48.0;77.0;37.0;15.0
1142;Argentinië;Totaal huishoudens;2003;750.0;129.0;;;204.0;187.0;165.0;109.0;56.0;8.0;22.0;9.0;231.0;206.0;176.0;109.0;67.0;16.0;30.0;9.0;651.0;281.0;113.0;137.0;120.0;;72.0;62.0;48.0;15.0;33.0;7.0;14.0;3.0;73.0;66.0;53.0;15.0;38.0;4.0;13.0;3.0;323.0;143.0;52.0;85.0;43.0;20.0
1143;Argentinië;Totaal huishoudens;2004;805.0;125.0;;;222.0;206.0;181.0;121.0;60.0;6.0;25.0;10.0;245.0;220.0;188.0;121.0;67.0;17.0;32.0;8.0;674.0;307.0;115.0;134.0;118.0;;73.0;61.0;50.0;15.0;35.0;9.0;11.0;3.0;81.0;70.0;54.0;15.0;39.0;4.0;16.0;7.0;325.0;148.0;56.0;76.0;45.0;25.0
1144;Argentinië;Totaal huishoudens;2005;807.0;126.0;;;227.0;211.0;187.0;128.0;59.0;6.0;24.0;10.0;252.0;230.0;198.0;128.0;70.0;14.0;32.0;8.0;701.0;323.0;119.0;135.0;124.0;;84.0;68.0;57.0;17.0;40.0;11.0;11.0;5.0;100.0;83.0;65.0;17.0;48.0;8.0;18.0;9.0;326.0;144.0;62.0;79.0;41.0;32.0
1145;Argentinië;Totaal huishoudens;2006;842.0;127.0;;;227.0;209.0;185.0;126.0;59.0;8.0;24.0;10.0;246.0;226.0;192.0;126.0;66.0;12.0;34.0;8.0;699.0;325.0;119.0;135.0;120.0;;68.0;55.0;47.0;11.0;36.0;8.0;8.0;5.0;86.0;72.0;55.0;11.0;44.0;7.0;17.0;7.0;370.0;164.0;75.0;80.0;51.0;30.0
1146;Argentinië;Totaal huishoudens;2007;829.0;137.0;;;216.0;198.0;173.0;112.0;61.0;8.0;25.0;10.0;238.0;218.0;181.0;112.0;69.0;12.0;37.0;8.0;701.0;333.0;117.0;132.0;119.0;;83.0;70.0;56.0;15.0;41.0;9.0;14.0;4.0;106.0;91.0;71.0;15.0;56.0;6.0;20.0;9.0;376.0;159.0;75.0;82.0;60.0;20.0
1147;Argentinië;Totaal huishoudens;2008;830.0;140.0;;;213.0;192.0;165.0;106.0;59.0;11.0;27.0;10.0;232.0;212.0;174.0;106.0;68.0;12.0;38.0;8.0;709.0;329.0;124.0;133.0;123.0;;93.0;78.0;70.0;14.0;56.0;9.0;8.0;6.0;92.0;78.0;62.0;14.0;48.0;8.0;16.0;6.0;405.0;168.0;87.0;81.0;69.0;28.0
1148;Argentinië;Totaal huishoudens;2009;859.0;135.0;;;228.0;205.0;178.0;116.0;62.0;12.0;27.0;11.0;245.0;226.0;189.0;116.0;73.0;10.0;37.0;9.0;724.0;338.0;129.0;133.0;124.0;;97.0;81.0;70.0;11.0;59.0;8.0;11.0;8.0;97.0;81.0;64.0;11.0;53.0;7.0;17.0;9.0;428.0;170.0;90.0;91.0;77.0;24.0
1149;Argentinië;Totaal huishoudens;2010;900.0;134.0;;;240.0;213.0;186.0;121.0;65.0;15.0;27.0;12.0;255.0;236.0;199.0;121.0;78.0;11.0;37.0;8.0;747.0;357.0;134.0;135.0;121.0;;102.0;81.0;70.0;10.0;60.0;10.0;11.0;11.0;108.0;89.0;65.0;10.0;55.0;7.0;24.0;12.0;432.0;169.0;86.0;108.0;69.0;38.0
1150;Argentinië;Totaal huishoudens;2011;982.0;144.0;;;242.0;215.0;189.0;117.0;72.0;15.0;26.0;12.0;261.0;243.0;207.0;117.0;90.0;10.0;36.0;8.0;766.0;361.0;134.0;146.0;125.0;;116.0;92.0;78.0;28.0;50.0;15.0;14.0;9.0;135.0;108.0;88.0;28.0;60.0;14.0;20.0;13.0;435.0;178.0;88.0;104.0;65.0;11.0
1151;Argentinië;Totaal huishoudens;2012;995.0;161.0;;;237.0;209.0;183.0;113.0;70.0;15.0;26.0;13.0;260.0;241.0;205.0;113.0;92.0;12.0;36.0;7.0;772.0;353.0;141.0;147.0;131.0;;112.0;94.0;82.0;28.0;54.0;10.0;12.0;8.0;129.0;102.0;82.0;28.0;54.0;10.0;20.0;17.0;450.0;180.0;90.0;108.0;72.0;12.0
1152;Argentinië;Totaal huishoudens;2013;1042.0;159.0;;;238.0;209.0;184.0;109.0;75.0;16.0;25.0;13.0;274.0;253.0;215.0;109.0;106.0;12.0;38.0;9.0;791.0;361.0;145.0;154.0;131.0;;141.0;118.0;104.0;37.0;67.0;14.0;14.0;9.0;154.0;123.0;98.0;37.0;61.0;16.0;25.0;15.0;457.0;179.0;86.0;116.0;76.0;14.0
1153;Argentinië;Totaal huishoudens;2014;1033.0;165.0;;;258.0;227.0;199.0;119.0;80.0;18.0;28.0;13.0;305.0;283.0;240.0;119.0;121.0;12.0;43.0;10.0;817.0;371.0;153.0;154.0;139.0;;190.0;165.0;147.0;52.0;95.0;13.0;18.0;12.0;162.0;133.0;109.0;52.0;57.0;15.0;24.0;14.0;470.0;189.0;87.0;121.0;73.0;12.0
1154;Argentinië;Totaal huishoudens;2015;1104.0;170.0;;;289.0;257.0;230.0;144.0;86.0;18.0;27.0;14.0;326.0;306.0;263.0;144.0;119.0;11.0;43.0;9.0;849.0;394.0;158.0;152.0;145.0;;186.0;160.0;141.0;57.0;84.0;12.0;19.0;14.0;171.0;137.0;114.0;57.0;57.0;19.0;23.0;15.0;489.0;178.0;98.0;124.0;89.0;19.0
1155;Argentinië;Totaal huishoudens;2016;1176.0;172.0;;;310.0;276.0;250.0;158.0;92.0;19.0;26.0;15.0;344.0;323.0;279.0;158.0;121.0;12.0;44.0;9.0;851.0;396.0;158.0;150.0;147.0;;202.0;177.0;154.0;62.0;92.0;12.0;23.0;13.0;213.0;176.0;143.0;62.0;81.0;18.0;33.0;19.0;501.0;192.0;97.0;129.0;83.0;17.0
1156;Argentinië;Totaal huishoudens;2017;1282.0;193.0;;;328.0;293.0;267.0;172.0;95.0;19.0;26.0;16.0;361.0;340.0;295.0;172.0;123.0;14.0;45.0;7.0;874.0;410.0;160.0;151.0;153.0;;193.0;161.0;141.0;67.0;74.0;14.0;20.0;18.0;213.0;182.0;152.0;67.0;85.0;18.0;30.0;13.0;513.0;194.0;99.0;139.0;81.0;21.0
1157;Argentinië;Totaal huishoudens;2018;1390.0;201.0;;;360.0;328.0;299.0;186.0;113.0;16.0;29.0;16.0;384.0;362.0;313.0;186.0;127.0;14.0;49.0;8.0;898.0;427.0;164.0;153.0;154.0;;226.0;196.0;174.0;80.0;94.0;15.0;22.0;15.0;243.0;212.0;182.0;80.0;102.0;16.0;30.0;15.0;533.0;205.0;99.0;142.0;87.0;22.0
1158;Argentinië;Totaal huishoudens;2019;1499.0;210.0;;;403.0;370.0;341.0;213.0;128.0;15.0;29.0;18.0;416.0;395.0;347.0;213.0;134.0;12.0;48.0;9.0;927.0;436.0;167.0;165.0;159.0;;317.0;277.0;253.0;112.0;141.0;15.0;24.0;25.0;291.0;256.0;225.0;112.0;113.0;19.0;31.0;16.0;584.0;229.0;116.0;154.0;85.0;25.0
1159;Argentinië;Huishouden met thuiswonende kinderen;2001;;115.0;;;89.0;82.0;71.0;45.0;26.0;1.0;11.0;6.0;108.0;96.0;80.0;45.0;35.0;8.0;16.0;4.0;338.0;142.0;51.0;91.0;54.0;;13.0;12.0;8.0;2.0;6.0;0.0;4.0;1.0;16.0;13.0;12.0;2.0;10.0;2.0;1.0;1.0;51.0;21.0;3.0;22.0;5.0;
1160;Argentinië;Huishouden met thuiswonende kinderen;2002;;124.0;;;106.0;99.0;86.0;55.0;31.0;1.0;13.0;6.0;117.0;105.0;90.0;55.0;35.0;6.0;15.0;6.0;347.0;149.0;50.0;94.0;54.0;;17.0;15.0;10.0;3.0;7.0;0.0;5.0;2.0;17.0;15.0;14.0;3.0;11.0;1.0;1.0;1.0;56.0;23.0;5.0;22.0;6.0;
1161;Argentinië;Huishouden met thuiswonende kinderen;2003;;129.0;;;126.0;118.0;104.0;72.0;32.0;2.0;14.0;6.0;140.0;128.0;112.0;72.0;40.0;6.0;16.0;6.0;351.0;151.0;50.0;98.0;52.0;;19.0;17.0;12.0;4.0;8.0;0.0;5.0;2.0;19.0;16.0;14.0;4.0;10.0;2.0;2.0;1.0;72.0;28.0;9.0;26.0;9.0;
1162;Argentinië;Huishouden met thuiswonende kinderen;2004;;125.0;;;138.0;131.0;114.0;80.0;34.0;1.0;17.0;6.0;154.0;139.0;123.0;80.0;43.0;8.0;16.0;7.0;366.0;171.0;49.0;96.0;50.0;;21.0;18.0;16.0;6.0;10.0;1.0;2.0;2.0;25.0;21.0;18.0;6.0;12.0;2.0;3.0;2.0;91.0;34.0;14.0;32.0;11.0;
1163;Argentinië;Huishouden met thuiswonende kinderen;2005;;126.0;;;135.0;128.0;111.0;80.0;31.0;1.0;17.0;6.0;156.0;142.0;124.0;80.0;44.0;8.0;18.0;6.0;376.0;182.0;50.0;92.0;52.0;;28.0;25.0;21.0;7.0;14.0;2.0;4.0;1.0;31.0;26.0;23.0;7.0;16.0;2.0;3.0;3.0;88.0;31.0;18.0;28.0;11.0;
1164;Argentinië;Huishouden met thuiswonende kinderen;2006;;127.0;;;137.0;129.0;112.0;80.0;32.0;1.0;17.0;7.0;157.0;144.0;123.0;80.0;43.0;8.0;21.0;5.0;381.0;185.0;51.0;94.0;51.0;;27.0;23.0;18.0;6.0;12.0;2.0;5.0;2.0;25.0;21.0;19.0;6.0;13.0;1.0;2.0;3.0;97.0;35.0;22.0;28.0;12.0;
1165;Argentinië;Huishouden met thuiswonende kinderen;2007;;137.0;;;127.0;119.0;101.0;71.0;30.0;1.0;18.0;7.0;154.0;140.0;114.0;71.0;43.0;9.0;26.0;5.0;380.0;185.0;51.0;90.0;54.0;;26.0;23.0;16.0;4.0;12.0;2.0;7.0;1.0;26.0;22.0;19.0;4.0;15.0;1.0;3.0;3.0;111.0;40.0;22.0;31.0;18.0;
1166;Argentinië;Huishouden met thuiswonende kinderen;2008;;140.0;;;124.0;114.0;96.0;65.0;31.0;3.0;18.0;7.0;149.0;135.0;106.0;65.0;41.0;9.0;29.0;5.0;380.0;178.0;58.0;87.0;57.0;;27.0;23.0;17.0;5.0;12.0;2.0;6.0;2.0;28.0;22.0;18.0;5.0;13.0;3.0;4.0;3.0;125.0;50.0;25.0;31.0;19.0;
1167;Argentinië;Huishouden met thuiswonende kinderen;2009;;135.0;;;139.0;126.0;108.0;72.0;36.0;5.0;18.0;8.0;155.0;144.0;115.0;72.0;43.0;6.0;29.0;5.0;390.0;189.0;58.0;86.0;57.0;;23.0;20.0;15.0;3.0;12.0;2.0;5.0;1.0;33.0;27.0;21.0;3.0;18.0;3.0;6.0;3.0;137.0;59.0;26.0;31.0;21.0;
1168;Argentinië;Huishouden met thuiswonende kinderen;2010;;134.0;;;154.0;138.0;119.0;81.0;38.0;7.0;19.0;9.0;164.0;153.0;125.0;81.0;44.0;7.0;28.0;4.0;411.0;209.0;63.0;80.0;59.0;;24.0;20.0;15.0;4.0;11.0;2.0;5.0;2.0;35.0;27.0;21.0;4.0;17.0;4.0;6.0;4.0;152.0;60.0;30.0;39.0;23.0;
1169;Argentinië;Huishouden met thuiswonende kinderen;2011;;144.0;;;153.0;137.0;118.0;78.0;40.0;7.0;19.0;9.0;170.0;162.0;133.0;78.0;55.0;5.0;29.0;3.0;419.0;207.0;62.0;92.0;58.0;;25.0;21.0;15.0;5.0;10.0;3.0;6.0;1.0;38.0;27.0;21.0;5.0;16.0;5.0;6.0;6.0;160.0;69.0;29.0;36.0;26.0;
1170;Argentinië;Huishouden met thuiswonende kinderen;2012;;161.0;;;150.0;131.0;114.0;76.0;38.0;9.0;17.0;10.0;167.0;158.0;131.0;76.0;55.0;6.0;27.0;3.0;419.0;205.0;65.0;88.0;61.0;;27.0;24.0;19.0;6.0;13.0;2.0;5.0;1.0;36.0;23.0;19.0;6.0;13.0;4.0;4.0;9.0;166.0;66.0;34.0;38.0;28.0;
1171;Argentinië;Huishouden met thuiswonende kinderen;2013;;159.0;;;150.0;132.0;114.0;70.0;44.0;9.0;18.0;9.0;174.0;163.0;134.0;70.0;64.0;8.0;29.0;3.0;433.0;210.0;70.0;92.0;61.0;;33.0;29.0;22.0;6.0;16.0;3.0;7.0;1.0;38.0;26.0;18.0;6.0;12.0;6.0;8.0;6.0;179.0;68.0;39.0;43.0;29.0;
1172;Argentinië;Huishouden met thuiswonende kinderen;2014;;165.0;;;157.0;138.0;118.0;72.0;46.0;10.0;20.0;9.0;185.0;173.0;143.0;72.0;71.0;8.0;30.0;4.0;447.0;217.0;75.0;90.0;65.0;;43.0;40.0;30.0;10.0;20.0;2.0;10.0;1.0;45.0;32.0;24.0;10.0;14.0;7.0;8.0;6.0;190.0;81.0;34.0;46.0;29.0;
1173;Argentinië;Huishouden met thuiswonende kinderen;2015;;170.0;;;175.0;155.0;134.0;85.0;49.0;11.0;21.0;9.0;199.0;187.0;157.0;85.0;72.0;8.0;30.0;4.0;457.0;216.0;80.0;90.0;71.0;;43.0;38.0;29.0;11.0;18.0;3.0;9.0;2.0;45.0;33.0;23.0;11.0;12.0;8.0;10.0;4.0;196.0;77.0;39.0;50.0;30.0;
1174;Argentinië;Huishouden met thuiswonende kinderen;2016;;172.0;;;190.0;170.0;152.0;96.0;56.0;11.0;18.0;9.0;220.0;207.0;174.0;96.0;78.0;9.0;33.0;4.0;468.0;225.0;78.0;90.0;75.0;;40.0;36.0;27.0;10.0;17.0;3.0;9.0;1.0;54.0;36.0;27.0;10.0;17.0;11.0;9.0;7.0;188.0;74.0;39.0;49.0;26.0;
1175;Argentinië;Huishouden met thuiswonende kinderen;2017;;193.0;;;197.0;177.0;159.0;105.0;54.0;11.0;18.0;9.0;226.0;214.0;182.0;105.0;77.0;8.0;32.0;4.0;487.0;239.0;79.0;88.0;81.0;;50.0;44.0;35.0;14.0;21.0;4.0;9.0;2.0;56.0;41.0;30.0;14.0;16.0;9.0;11.0;6.0;193.0;76.0;40.0;50.0;27.0;
1176;Argentinië;Huishouden met thuiswonende kinderen;2018;;201.0;;;220.0;198.0;178.0;113.0;65.0;10.0;20.0;12.0;236.0;224.0;191.0;113.0;78.0;8.0;33.0;4.0;508.0;246.0;84.0;90.0;88.0;;59.0;54.0;43.0;19.0;24.0;4.0;11.0;1.0;57.0;43.0;34.0;19.0;15.0;7.0;9.0;7.0;193.0;75.0;38.0;52.0;28.0;
1177;Argentinië;Huishouden met thuiswonende kinderen;2019;;210.0;;;247.0;228.0;205.0;128.0;77.0;9.0;23.0;10.0;251.0;239.0;209.0;128.0;81.0;7.0;30.0;5.0;535.0;256.0;85.0;99.0;95.0;;67.0;59.0;50.0;22.0;28.0;5.0;9.0;3.0;61.0;47.0;36.0;22.0;14.0;8.0;11.0;6.0;188.0;71.0;38.0;51.0;28.0;
