ID;Geslacht;Leeftijd;Generatie;Migratieachtergrond;Perioden;BevolkingOp1Januari_1
603;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2019;352492.0
604;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2020;353405.0
605;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2021;354158.0
606;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2022;354805.0
607;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2023;355350.0
608;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2024;355789.0
609;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2025;356128.0
610;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2026;356412.0
611;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2027;356646.0
612;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2028;356812.0
613;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2029;356867.0
614;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2030;356797.0
615;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2031;356590.0
616;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2032;356253.0
617;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2033;355796.0
618;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2034;355219.0
619;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2035;354527.0
620;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2036;353715.0
621;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2037;352776.0
622;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2038;351708.0
623;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2039;350525.0
624;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2040;349217.0
625;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2041;347792.0
626;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2042;346242.0
627;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2043;344567.0
628;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2044;342777.0
629;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2045;340872.0
630;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2046;338858.0
631;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2047;336741.0
632;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2048;334528.0
633;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2049;332224.0
634;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2050;329831.0
635;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2051;327363.0
636;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2052;324825.0
637;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2053;322227.0
638;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2054;319569.0
639;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2055;316863.0
640;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2056;314121.0
641;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2057;311353.0
642;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2058;308559.0
643;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2059;305758.0
644;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Suriname;2060;302944.0
645;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2018;404251.0
646;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2019;406959.0
647;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2020;409291.0
648;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2021;411397.0
649;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2022;413351.0
650;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2023;415151.0
651;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2024;416849.0
652;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2025;418541.0
653;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2026;420269.0
654;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2027;422056.0
655;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2028;423885.0
656;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2029;425611.0
657;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2030;427233.0
658;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2031;428762.0
659;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2032;430177.0
660;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2033;431477.0
661;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2034;432670.0
662;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2035;433758.0
663;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2036;434756.0
664;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2037;435667.0
665;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2038;436498.0
666;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2039;437248.0
667;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2040;437917.0
668;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2041;438505.0
669;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2042;439001.0
670;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2043;439399.0
671;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2044;439713.0
672;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2045;439921.0
673;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2046;440021.0
674;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2047;440015.0
675;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2048;439892.0
676;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2049;439656.0
677;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2050;439305.0
678;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2051;438827.0
679;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2052;438207.0
680;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2053;437453.0
681;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2054;436560.0
682;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2055;435534.0
683;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2056;434375.0
684;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2057;433083.0
685;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2058;431667.0
686;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2059;430127.0
687;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Turkije;2060;428470.0
688;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2018;2080670.0
689;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2019;2140953.0
690;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2020;2194384.0
691;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2021;2243426.0
692;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2022;2289474.0
693;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2023;2333505.0
694;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2024;2375581.0
695;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2025;2415772.0
696;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2026;2454613.0
697;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2027;2491558.0
698;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2028;2526592.0
699;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2029;2560117.0
700;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2030;2592300.0
701;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2031;2623313.0
702;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2032;2653262.0
703;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2033;2682253.0
704;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2034;2710355.0
705;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2035;2737588.0
706;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2036;2763992.0
707;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2037;2789607.0
708;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2038;2814479.0
709;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2039;2838651.0
710;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2040;2862193.0
711;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2041;2885144.0
712;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2042;2907510.0
713;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2043;2929296.0
714;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2044;2950489.0
715;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2045;2971118.0
716;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2046;2991230.0
717;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2047;3010858.0
718;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2048;3030032.0
719;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2049;3048739.0
720;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2050;3066958.0
721;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2051;3084695.0
722;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2052;3101949.0
723;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2053;3118727.0
724;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2054;3135039.0
725;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2055;3150916.0
726;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2056;3166357.0
727;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2057;3181400.0
728;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2058;3196067.0
729;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2059;3210386.0
730;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Totaal;2060;3224377.0
731;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2018;2080670.0
732;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2019;2140953.0
733;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2020;2194384.0
734;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2021;2243426.0
735;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2022;2289474.0
736;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2023;2333505.0
737;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2024;2375581.0
738;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2025;2415772.0
739;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2026;2454613.0
740;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2027;2491558.0
741;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2028;2526592.0
742;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2029;2560117.0
743;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2030;2592300.0
744;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2031;2623313.0
745;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2032;2653262.0
746;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2033;2682253.0
747;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2034;2710355.0
748;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2035;2737588.0
749;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2036;2763992.0
750;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2037;2789607.0
751;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2038;2814479.0
752;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2039;2838651.0
753;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2040;2862193.0
754;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2041;2885144.0
755;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2042;2907510.0
756;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2043;2929296.0
757;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2044;2950489.0
758;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2045;2971118.0
759;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2046;2991230.0
760;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2047;3010858.0
761;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2048;3030032.0
762;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2049;3048739.0
763;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2050;3066958.0
764;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2051;3084695.0
765;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2052;3101949.0
766;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2053;3118727.0
767;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2054;3135039.0
768;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2055;3150916.0
769;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2056;3166357.0
770;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2057;3181400.0
771;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2058;3196067.0
772;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2059;3210386.0
773;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Met migratieachtergrond;2060;3224377.0
774;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2018;
775;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2019;
776;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2020;
777;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2021;
778;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2022;
779;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2023;
780;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2024;
781;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2025;
782;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2026;
783;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2027;
784;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2028;
785;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2029;
786;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2030;
787;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2031;
788;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2032;
789;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2033;
790;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2034;
791;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2035;
792;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2036;
793;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2037;
794;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2038;
795;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2039;
796;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2040;
797;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2041;
798;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2042;
799;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2043;
800;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2044;
801;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2045;
802;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2046;
803;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2047;
804;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2048;
805;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2049;
806;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2050;
807;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2051;
808;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2052;
809;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2053;
810;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2054;
811;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2055;
812;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2056;
813;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2057;
814;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2058;
815;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2059;
816;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Nederlandse achtergrond;2060;
817;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2018;837538.0
818;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2019;869135.0
819;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2020;896816.0
820;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2021;921699.0
821;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2022;944227.0
822;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2023;965348.0
823;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2024;984789.0
824;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2025;1002663.0
825;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2026;1019655.0
826;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2027;1035315.0
827;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2028;1049785.0
828;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2029;1063550.0
829;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2030;1076701.0
830;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2031;1089342.0
831;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2032;1101527.0
832;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2033;1113314.0
833;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2034;1124755.0
834;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2035;1135898.0
835;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2036;1146773.0
836;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2037;1157423.0
837;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2038;1167882.0
838;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2039;1178173.0
839;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2040;1188336.0
840;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2041;1198385.0
841;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2042;1208345.0
842;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2043;1218233.0
843;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2044;1228060.0
844;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2045;1237837.0
845;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2046;1247581.0
846;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2047;1257299.0
847;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2048;1266999.0
848;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2049;1276682.0
849;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2050;1286345.0
850;Totaal mannen en vrouwen;Totaal over alle leeftijden;1e generatie migratieachtergrond;Westerse migratieachtergrond;2051;1295981.0
