ID;RegioS;Code_1;Naam_2;SorteringNaam_3;Code_4;Naam_5;Code_6;Naam_7;Code_8;Naam_9;Code_10;Naam_11;Code_12;Naam_13;Code_14;Naam_15;Code_16;Naam_17;Code_18;Naam_19;Code_20;Naam_21;Code_22;Naam_23;Code_24;Naam_25;Code_26;Naam_27;Code_28;Naam_29;Code_30;Naam_31;Code_32;Naam_33;Code_34;Naam_35;Code_36;Naam_37;Code_38;Naam_39;Code_40;Naam_41;Code_42;Naam_43;Code_44;Naam_45;Code_46;Naam_47;Code_48;Naam_49;Code_50;Naam_51;Code_52;Omschrijving_53;Code_54;Omschrijving_55;Inwonertal_56;Omgevingsadressendichtheid_57
292;Schiedam;GM0606    ;Schiedam                                          ;Schiedam                                          ;AM22      ;Rijnmond                                          ;AR08      ;Rotterdam                                         ;CR29      ;Groot-Rijnmond                                    ;CS291     ;Rijnmond                                          ;CP2910    ;Rijnmond                                          ;GG4607    ;GGD Rotterdam-Rijnmond                            ;JZ29      ;Rijnmond                                          ;KK45      ;Zuidwest                                          ;LB2802    ;Rotterdam en omgeving                             ;LG07      ;Westelijk Holland                                 ;LD03      ;West-Nederland                                    ;NL3       ;West-Nederland                                    ;NL33      ;Zuid-Holland                                      ;NL339     ;Groot-Rijnmond                                    ;RE07      ;Rotterdam                                         ;PV28      ;Zuid-Holland                                      ;RT13      ;Gerechtshof Den Haag                              ;RP23      ;Rijnmond                                          ;TR17      ;Overig Nederland                                  ;VR17      ;Rotterdam-Rijnmond                                ;WG29      ;Rijnmond                                          ;ZK15      ;Nieuwe Waterweg Noord                             ;GA14      ;Rotterdam                                         ;SG14      ;Rotterdam                                         ;5;50 000 tot 100 000 inwoners                       ;1;Zeer sterk stedelijk     ;76450;3266
293;Schiermonnikoog;GM0088    ;Schiermonnikoog                                   ;Schiermonnikoog                                   ;AM02      ;Friesland                                         ;AR05      ;Noord-Nederland                                   ;CR04      ;Noord-Friesland                                   ;CS040     ;Noord-Friesland                                   ;CP0400    ;Noord-Friesland                                   ;GG7206    ;GGD Fryslân                                       ;JZ02      ;Friesland (Fryslân)                               ;KK42      ;Noord                                             ;LB2104    ;Eilanden                                          ;LG03      ;Noordelijk Weidegebied                            ;LD01      ;Noord-Nederland                                   ;NL1       ;Noord-Nederland                                   ;NL12      ;Friesland (NL)                                    ;NL121     ;Noord-Friesland                                   ;RE01      ;Noord-Nederland                                   ;PV21      ;Friesland                                         ;RT12      ;Gerechtshof Arnhem-Leeuwarden                     ;RP04      ;Fryslân                                           ;TR01      ;Waddeneilanden                                    ;VR02      ;Fryslân                                           ;WG04      ;Friesland-Noord                                   ;ZK08      ;Friesland                                         ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;1;minder dan 5 000 inwoners                         ;5;Niet stedelijk           ;942;255
294;Schijndel;GM0844    ;Schijndel                                         ;Schijndel                                         ;AM27      ;Noordoost-Brabant                                 ;AR10      ;Oost-Brabant                                      ;CR35      ;Noordoost-Noord-Brabant                           ;CS351     ;Stadsgewest 's-Hertogenbosch                      ;CP3510    ;Stadsgewest 's-Hertogenbosch                      ;GG5406    ;GGD Hart voor Brabant                             ;JZ33      ;Noordoost Brabant                                 ;KK44      ;Zuid                                              ;LB3010    ;Westelijk Peelgebied                              ;LG13      ;Zuidelijk Veehouderijgebied                       ;LD04      ;Zuid-Nederland                                    ;NL4       ;Zuid-Nederland                                    ;NL41      ;Noord-Brabant                                     ;NL413     ;Noordoost-Noord-Brabant                           ;RE09      ;Oost-Brabant                                      ;PV30      ;Noord-Brabant                                     ;RT14      ;Gerechtshof 's-Hertogenbosch                      ;RP27      ;Noordoost-Brabant                                 ;TR13      ;West- en Midden-Brabant                           ;VR21      ;Brabant-Noord                                     ;WG36      ;Noordoost-Brabant                                 ;ZK19      ;Noordoost-Brabant                                 ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;23360;981
295;Schinnen;GM0962    ;Schinnen                                          ;Schinnen                                          ;AM30      ;Zuid-Limburg                                      ;AR09      ;Limburg                                           ;CR39      ;Zuid-Limburg                                      ;CS390     ;Zuid-Limburg                                      ;CP3900    ;Zuid-Limburg                                      ;GG6106    ;GGD Zuid-Limburg                                  ;JZ41      ;Zuid-Limburg                                      ;KK44      ;Zuid                                              ;LB3102    ;Zuid-Limburg                                      ;LG14      ;Zuid-Limburg                                      ;LD04      ;Zuid-Nederland                                    ;NL4       ;Zuid-Nederland                                    ;NL42      ;Limburg (NL)                                      ;NL423     ;Zuid-Limburg                                      ;RE10      ;Limburg                                           ;PV31      ;Limburg                                           ;RT14      ;Gerechtshof 's-Hertogenbosch                      ;RP32      ;Westelijke Mijnstreek                             ;TR15      ;Zuid-Limburg                                      ;VR24      ;Limburg-Zuid                                      ;WG40      ;Westelijke Mijnstreek                             ;ZK31      ;Zuid-Limburg                                      ;GA00      ;Niet van toepassing                               ;SG20      ;Geleen/Sittard                                    ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;12901;443
296;Schoonhoven;GM0608    ;Schoonhoven                                       ;Schoonhoven                                       ;AM20      ;Midden-Holland                                    ;AR07      ;Den Haag                                          ;CR28      ;Oost-Zuid-Holland                                 ;CS280     ;Oost-Zuid-Holland                                 ;CP2800    ;Oost-Zuid-Holland                                 ;GG4506    ;GGD Hollands-Midden                               ;JZ27      ;Midden Holland                                    ;KK45      ;Zuidwest                                          ;LB2806    ;Krimpenerwaard en Oostelijk Rijnland              ;LG09      ;Hollands/Utrechts Weidegebied                     ;LD03      ;West-Nederland                                    ;NL3       ;West-Nederland                                    ;NL33      ;Zuid-Holland                                      ;NL338     ;Oost-Zuid-Holland                                 ;RE06      ;Den Haag                                          ;PV28      ;Zuid-Holland                                      ;RT13      ;Gerechtshof Den Haag                              ;RP21      ;Rijn-Gouwe                                        ;TR17      ;Overig Nederland                                  ;VR16      ;Hollands-Midden                                   ;WG27      ;Zuid-Holland-Oost                                 ;ZK13      ;Midden-Holland                                    ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;3;10 000 tot 20 000 inwoners                        ;3;Matig stedelijk          ;11903;1114
297;Schouwen-Duiveland;GM1676    ;Schouwen-Duiveland                                ;Schouwen+Duiveland                                ;AM24      ;Zeeland                                           ;AR11      ;Zeeland-West-Brabant                              ;CR32      ;Overig Zeeland                                    ;CS320     ;Overig Zeeland                                    ;CP3200    ;Overig Zeeland                                    ;GG5006    ;GGD Zeeland                                       ;JZ38      ;Zeeland                                           ;KK45      ;Zuidwest                                          ;LB2901    ;Noordelijk Zeeland                                ;LG11      ;Zuidwestelijk Akkerbouwgebied                     ;LD03      ;West-Nederland                                    ;NL3       ;West-Nederland                                    ;NL34      ;Zeeland                                           ;NL342     ;Overig Zeeland                                    ;RE08      ;Zeeland - West-Brabant                            ;PV29      ;Zeeland                                           ;RT14      ;Gerechtshof 's-Hertogenbosch                      ;RP24      ;Zeeland                                           ;TR02      ;Noordzeebadplaatsen                               ;VR19      ;Zeeland                                           ;WG31      ;Oosterschelde regio                               ;ZK27      ;Zeeland                                           ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;4;20 000 tot 50 000 inwoners                        ;5;Niet stedelijk           ;33852;489
298;Simpelveld;GM0965    ;Simpelveld                                        ;Simpelveld                                        ;AM30      ;Zuid-Limburg                                      ;AR09      ;Limburg                                           ;CR39      ;Zuid-Limburg                                      ;CS390     ;Zuid-Limburg                                      ;CP3900    ;Zuid-Limburg                                      ;GG6106    ;GGD Zuid-Limburg                                  ;JZ41      ;Zuid-Limburg                                      ;KK44      ;Zuid                                              ;LB3102    ;Zuid-Limburg                                      ;LG14      ;Zuid-Limburg                                      ;LD04      ;Zuid-Nederland                                    ;NL4       ;Zuid-Nederland                                    ;NL42      ;Limburg (NL)                                      ;NL423     ;Zuid-Limburg                                      ;RE10      ;Limburg                                           ;PV31      ;Limburg                                           ;RT14      ;Gerechtshof 's-Hertogenbosch                      ;RP33      ;Parkstad Limburg                                  ;TR15      ;Zuid-Limburg                                      ;VR24      ;Limburg-Zuid                                      ;WG41      ;Oostelijk Zuid-Limburg                            ;ZK31      ;Zuid-Limburg                                      ;GA00      ;Niet van toepassing                               ;SG21      ;Heerlen                                           ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;10844;588
299;Sint Anthonis;GM1702    ;Sint Anthonis                                     ;Sint Anthonis                                     ;AM27      ;Noordoost-Brabant                                 ;AR10      ;Oost-Brabant                                      ;CR35      ;Noordoost-Noord-Brabant                           ;CS352     ;Overig Noordoost-Noord-Brabant                    ;CP3520    ;Overig Noordoost-Noord-Brabant                    ;GG5406    ;GGD Hart voor Brabant                             ;JZ33      ;Noordoost Brabant                                 ;KK44      ;Zuid                                              ;LB3009    ;Maaskant en Land van Cuijk                        ;LG13      ;Zuidelijk Veehouderijgebied                       ;LD04      ;Zuid-Nederland                                    ;NL4       ;Zuid-Nederland                                    ;NL41      ;Noord-Brabant                                     ;NL413     ;Noordoost-Noord-Brabant                           ;RE09      ;Oost-Brabant                                      ;PV30      ;Noord-Brabant                                     ;RT14      ;Gerechtshof 's-Hertogenbosch                      ;RP27      ;Noordoost-Brabant                                 ;TR14      ;O.-Brabant, N.- en M.-Limburg, Nijmegen           ;VR21      ;Brabant-Noord                                     ;WG36      ;Noordoost-Brabant                                 ;ZK19      ;Noordoost-Brabant                                 ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;11691;255
300;Sint-Michielsgestel;GM0845    ;Sint-Michielsgestel                               ;Sint+Michielsgestel                               ;AM27      ;Noordoost-Brabant                                 ;AR10      ;Oost-Brabant                                      ;CR35      ;Noordoost-Noord-Brabant                           ;CS351     ;Stadsgewest 's-Hertogenbosch                      ;CP3510    ;Stadsgewest 's-Hertogenbosch                      ;GG5406    ;GGD Hart voor Brabant                             ;JZ33      ;Noordoost Brabant                                 ;KK44      ;Zuid                                              ;LB3008    ;Midden-Noord-Brabant                              ;LG13      ;Zuidelijk Veehouderijgebied                       ;LD04      ;Zuid-Nederland                                    ;NL4       ;Zuid-Nederland                                    ;NL41      ;Noord-Brabant                                     ;NL413     ;Noordoost-Noord-Brabant                           ;RE09      ;Oost-Brabant                                      ;PV30      ;Noord-Brabant                                     ;RT14      ;Gerechtshof 's-Hertogenbosch                      ;RP27      ;Noordoost-Brabant                                 ;TR13      ;West- en Midden-Brabant                           ;VR21      ;Brabant-Noord                                     ;WG36      ;Noordoost-Brabant                                 ;ZK19      ;Noordoost-Brabant                                 ;GA00      ;Niet van toepassing                               ;SG18      ;'s-Hertogenbosch                                  ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;28121;573
301;Sint-Oedenrode;GM0846    ;Sint-Oedenrode                                    ;Sint+Oedenrode                                    ;AM27      ;Noordoost-Brabant                                 ;AR10      ;Oost-Brabant                                      ;CR35      ;Noordoost-Noord-Brabant                           ;CS352     ;Overig Noordoost-Noord-Brabant                    ;CP3520    ;Overig Noordoost-Noord-Brabant                    ;GG5406    ;GGD Hart voor Brabant                             ;JZ33      ;Noordoost Brabant                                 ;KK44      ;Zuid                                              ;LB3010    ;Westelijk Peelgebied                              ;LG13      ;Zuidelijk Veehouderijgebied                       ;LD04      ;Zuid-Nederland                                    ;NL4       ;Zuid-Nederland                                    ;NL41      ;Noord-Brabant                                     ;NL413     ;Noordoost-Noord-Brabant                           ;RE09      ;Oost-Brabant                                      ;PV30      ;Noord-Brabant                                     ;RT14      ;Gerechtshof 's-Hertogenbosch                      ;RP27      ;Noordoost-Brabant                                 ;TR13      ;West- en Midden-Brabant                           ;VR21      ;Brabant-Noord                                     ;WG36      ;Noordoost-Brabant                                 ;ZK19      ;Noordoost-Brabant                                 ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;17934;630
302;Sittard-Geleen;GM1883    ;Sittard-Geleen                                    ;Sittard+Geleen                                    ;AM30      ;Zuid-Limburg                                      ;AR09      ;Limburg                                           ;CR39      ;Zuid-Limburg                                      ;CS390     ;Zuid-Limburg                                      ;CP3900    ;Zuid-Limburg                                      ;GG6106    ;GGD Zuid-Limburg                                  ;JZ41      ;Zuid-Limburg                                      ;KK44      ;Zuid                                              ;LB3102    ;Zuid-Limburg                                      ;LG14      ;Zuid-Limburg                                      ;LD04      ;Zuid-Nederland                                    ;NL4       ;Zuid-Nederland                                    ;NL42      ;Limburg (NL)                                      ;NL423     ;Zuid-Limburg                                      ;RE10      ;Limburg                                           ;PV31      ;Limburg                                           ;RT14      ;Gerechtshof 's-Hertogenbosch                      ;RP32      ;Westelijke Mijnstreek                             ;TR15      ;Zuid-Limburg                                      ;VR24      ;Limburg-Zuid                                      ;WG40      ;Westelijke Mijnstreek                             ;ZK31      ;Zuid-Limburg                                      ;GA20      ;Geleen/Sittard                                    ;SG20      ;Geleen/Sittard                                    ;5;50 000 tot 100 000 inwoners                       ;3;Matig stedelijk          ;93691;1346
303;Sliedrecht;GM0610    ;Sliedrecht                                        ;Sliedrecht                                        ;AM23      ;Drechtsteden                                      ;AR08      ;Rotterdam                                         ;CR30      ;Zuidoost-Zuid-Holland                             ;CS300     ;Zuidoost-Zuid-Holland                             ;CP3001    ;Drechtsteden                                      ;GG4810    ;GGD Zuid-Holland-Zuid                             ;JZ31      ;Zuid-Holland Zuid                                 ;KK45      ;Zuidwest                                          ;LB2807    ;Alblasserwaard en Vijfherenlanden                 ;LG09      ;Hollands/Utrechts Weidegebied                     ;LD03      ;West-Nederland                                    ;NL3       ;West-Nederland                                    ;NL33      ;Zuid-Holland                                      ;NL33A     ;Zuidoost-Zuid-Holland                             ;RE07      ;Rotterdam                                         ;PV28      ;Zuid-Holland                                      ;RT13      ;Gerechtshof Den Haag                              ;RP23      ;Rijnmond                                          ;TR04      ;Deltagebied                                       ;VR18      ;Zuid-Holland-Zuid                                 ;WG30      ;Zuid-Holland-Zuid                                 ;ZK24      ;Waardenland                                       ;GA15      ;Dordrecht                                         ;SG15      ;Dordrecht                                         ;4;20 000 tot 50 000 inwoners                        ;2;Sterk stedelijk          ;24528;1557
304;Slochteren;GM0040    ;Slochteren                                        ;Slochteren                                        ;AM01      ;Groningen                                         ;AR05      ;Noord-Nederland                                   ;CR03      ;Overig Groningen                                  ;CS030     ;Overig Groningen                                  ;CP0300    ;Overig Groningen                                  ;GG0111    ;GGD Groningen                                     ;JZ01      ;Groningen                                         ;KK42      ;Noord                                             ;LB2003    ;Oostelijke Bouwstreek in Groningen                ;LG02      ;Veenkoloniën en Oldambt                           ;LD01      ;Noord-Nederland                                   ;NL1       ;Noord-Nederland                                   ;NL11      ;Groningen                                         ;NL113     ;Overig Groningen                                  ;RE01      ;Noord-Nederland                                   ;PV20      ;Groningen                                         ;RT12      ;Gerechtshof Arnhem-Leeuwarden                     ;RP02      ;Oost-Groningen                                    ;TR05      ;Meren in Gron., Friesl., N.W.-Overijssel          ;VR01      ;Groningen                                         ;WG03      ;Centraal en westelijk Groningen                   ;ZK09      ;Groningen                                         ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;15548;211
305;Sluis;GM1714    ;Sluis                                             ;Sluis                                             ;AM24      ;Zeeland                                           ;AR11      ;Zeeland-West-Brabant                              ;CR31      ;Zeeuwsch-Vlaanderen                               ;CS310     ;Zeeuwsch-Vlaanderen                               ;CP3100    ;Zeeuwsch-Vlaanderen                               ;GG5006    ;GGD Zeeland                                       ;JZ38      ;Zeeland                                           ;KK45      ;Zuidwest                                          ;LB2903    ;Zeeuwsch-Vlaanderen                               ;LG11      ;Zuidwestelijk Akkerbouwgebied                     ;LD03      ;West-Nederland                                    ;NL3       ;West-Nederland                                    ;NL34      ;Zeeland                                           ;NL341     ;Zeeuwsch-Vlaanderen                               ;RE08      ;Zeeland - West-Brabant                            ;PV29      ;Zeeland                                           ;RT14      ;Gerechtshof 's-Hertogenbosch                      ;RP24      ;Zeeland                                           ;TR02      ;Noordzeebadplaatsen                               ;VR19      ;Zeeland                                           ;WG33      ;Zeeuwsch-Vlaanderen                               ;ZK27      ;Zeeland                                           ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;4;20 000 tot 50 000 inwoners                        ;5;Niet stedelijk           ;23820;350
306;Smallingerland;GM0090    ;Smallingerland                                    ;Smallingerland                                    ;AM02      ;Friesland                                         ;AR05      ;Noord-Nederland                                   ;CR06      ;Zuidoost-Friesland                                ;CS060     ;Zuidoost-Friesland                                ;CP0600    ;Zuidoost-Friesland                                ;GG7206    ;GGD Fryslân                                       ;JZ02      ;Friesland (Fryslân)                               ;KK42      ;Noord                                             ;LB2103    ;De Wouden                                         ;LG03      ;Noordelijk Weidegebied                            ;LD01      ;Noord-Nederland                                   ;NL1       ;Noord-Nederland                                   ;NL12      ;Friesland (NL)                                    ;NL123     ;Zuidoost-Friesland                                ;RE01      ;Noord-Nederland                                   ;PV21      ;Friesland                                         ;RT12      ;Gerechtshof Arnhem-Leeuwarden                     ;RP04      ;Fryslân                                           ;TR05      ;Meren in Gron., Friesl., N.W.-Overijssel          ;VR02      ;Fryslân                                           ;WG06      ;Friesland-Oost                                    ;ZK08      ;Friesland                                         ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;5;50 000 tot 100 000 inwoners                       ;3;Matig stedelijk          ;55467;1150
307;Soest;GM0342    ;Soest                                             ;Soest                                             ;AM14      ;Amersfoort                                        ;AR04      ;Midden-Nederland                                  ;CR17      ;Utrecht                                           ;CS170     ;Utrecht                                           ;CP1702    ;Stadsgewest Amersfoort                            ;GG2514    ;GGD Regio Utrecht                                 ;JZ20      ;Eemland                                           ;KK41      ;Noordwest                                         ;LB2604    ;Eemland                                           ;LG09      ;Hollands/Utrechts Weidegebied                     ;LD03      ;West-Nederland                                    ;NL3       ;West-Nederland                                    ;NL31      ;Utrecht                                           ;NL310     ;Utrecht                                           ;RE03      ;Midden-Nederland                                  ;PV26      ;Utrecht                                           ;RT12      ;Gerechtshof Arnhem-Leeuwarden                     ;RP17      ;Eemland                                           ;TR07      ;Utrechtse Heuvelrug en 't Gooi                    ;VR09      ;Utrecht                                           ;WG16      ;Eem en Vallei                                     ;ZK23      ;Utrecht                                           ;GA00      ;Niet van toepassing                               ;SG08      ;Amersfoort                                        ;4;20 000 tot 50 000 inwoners                        ;3;Matig stedelijk          ;45493;1351
308;Someren;GM0847    ;Someren                                           ;Someren                                           ;AM32      ;Helmond-De Peel                                   ;AR10      ;Oost-Brabant                                      ;CR36      ;Zuidoost-Noord-Brabant                            ;CS360     ;Zuidoost-Noord-Brabant                            ;CP3600    ;Zuidoost-Noord-Brabant                            ;GG5608    ;GGD Brabant-Zuidoost                              ;JZ39      ;Zuidoost-Brabant                                  ;KK44      ;Zuid                                              ;LB3010    ;Westelijk Peelgebied                              ;LG13      ;Zuidelijk Veehouderijgebied                       ;LD04      ;Zuid-Nederland                                    ;NL4       ;Zuid-Nederland                                    ;NL41      ;Noord-Brabant                                     ;NL414     ;Zuidoost-Noord-Brabant                            ;RE09      ;Oost-Brabant                                      ;PV30      ;Noord-Brabant                                     ;RT14      ;Gerechtshof 's-Hertogenbosch                      ;RP28      ;Zuidoost-Brabant                                  ;TR14      ;O.-Brabant, N.- en M.-Limburg, Nijmegen           ;VR22      ;Brabant-Zuidoost                                  ;WG37      ;Zuidoost-Brabant                                  ;ZK30      ;Zuidoost-Brabant                                  ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;18690;663
309;Son en Breugel;GM0848    ;Son en Breugel                                    ;Son en Breugel                                    ;AM28      ;Zuidoost-Brabant                                  ;AR10      ;Oost-Brabant                                      ;CR36      ;Zuidoost-Noord-Brabant                            ;CS360     ;Zuidoost-Noord-Brabant                            ;CP3600    ;Zuidoost-Noord-Brabant                            ;GG5608    ;GGD Brabant-Zuidoost                              ;JZ39      ;Zuidoost-Brabant                                  ;KK44      ;Zuid                                              ;LB3010    ;Westelijk Peelgebied                              ;LG13      ;Zuidelijk Veehouderijgebied                       ;LD04      ;Zuid-Nederland                                    ;NL4       ;Zuid-Nederland                                    ;NL41      ;Noord-Brabant                                     ;NL414     ;Zuidoost-Noord-Brabant                            ;RE09      ;Oost-Brabant                                      ;PV30      ;Noord-Brabant                                     ;RT14      ;Gerechtshof 's-Hertogenbosch                      ;RP28      ;Zuidoost-Brabant                                  ;TR13      ;West- en Midden-Brabant                           ;VR22      ;Brabant-Zuidoost                                  ;WG37      ;Zuidoost-Brabant                                  ;ZK30      ;Zuidoost-Brabant                                  ;GA19      ;Eindhoven                                         ;SG19      ;Eindhoven                                         ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;16235;625
310;Spijkenisse;GM0612    ;Spijkenisse                                       ;Spijkenisse                                       ;AM22      ;Rijnmond                                          ;AR08      ;Rotterdam                                         ;CR29      ;Groot-Rijnmond                                    ;CS291     ;Rijnmond                                          ;CP2910    ;Rijnmond                                          ;GG4607    ;GGD Rotterdam-Rijnmond                            ;JZ29      ;Rijnmond                                          ;KK45      ;Zuidwest                                          ;LB2801    ;Voorne-Putten en Hoeksche Waard                   ;LG11      ;Zuidwestelijk Akkerbouwgebied                     ;LD03      ;West-Nederland                                    ;NL3       ;West-Nederland                                    ;NL33      ;Zuid-Holland                                      ;NL339     ;Groot-Rijnmond                                    ;RE07      ;Rotterdam                                         ;PV28      ;Zuid-Holland                                      ;RT13      ;Gerechtshof Den Haag                              ;RP23      ;Rijnmond                                          ;TR04      ;Deltagebied                                       ;VR17      ;Rotterdam-Rijnmond                                ;WG29      ;Rijnmond                                          ;ZK29      ;Zuid-Hollandse Eilanden                           ;GA14      ;Rotterdam                                         ;SG14      ;Rotterdam                                         ;5;50 000 tot 100 000 inwoners                       ;2;Sterk stedelijk          ;72561;2215
311;Stadskanaal;GM0037    ;Stadskanaal                                       ;Stadskanaal                                       ;AM01      ;Groningen                                         ;AR05      ;Noord-Nederland                                   ;CR01      ;Oost-Groningen                                    ;CS010     ;Oost-Groningen                                    ;CP0100    ;Oost-Groningen                                    ;GG0111    ;GGD Groningen                                     ;JZ01      ;Groningen                                         ;KK42      ;Noord                                             ;LB2004    ;Westerwolde en Groninger Veenkoloniën             ;LG02      ;Veenkoloniën en Oldambt                           ;LD01      ;Noord-Nederland                                   ;NL1       ;Noord-Nederland                                   ;NL11      ;Groningen                                         ;NL111     ;Oost-Groningen                                    ;RE01      ;Noord-Nederland                                   ;PV20      ;Groningen                                         ;RT12      ;Gerechtshof Arnhem-Leeuwarden                     ;RP02      ;Oost-Groningen                                    ;TR17      ;Overig Nederland                                  ;VR01      ;Groningen                                         ;WG01      ;Oost-Groningen                                    ;ZK09      ;Groningen                                         ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;32803;721
312;Staphorst;GM0180    ;Staphorst                                         ;Staphorst                                         ;AM04      ;IJsselvechtstreek                                 ;AR06      ;Overijssel                                        ;CR10      ;Noord-Overijssel                                  ;CS100     ;Noord-Overijssel                                  ;CP1000    ;Noord-Overijssel                                  ;GG1009    ;GGD IJsselland                                    ;JZ07      ;IJsselland                                        ;KK43      ;Oost                                              ;LB2301    ;Weidegebied in Overijssel                         ;LG03      ;Noordelijk Weidegebied                            ;LD02      ;Oost-Nederland                                    ;NL2       ;Oost-Nederland                                    ;NL21      ;Overijssel                                        ;NL211     ;Noord-Overijssel                                  ;RE02      ;Oost-Nederland                                    ;PV23      ;Overijssel                                        ;RT12      ;Gerechtshof Arnhem-Leeuwarden                     ;RP06      ;IJssel en Vecht                                   ;TR11      ;Twente, Salland en Vechtstreek                    ;VR04      ;IJsselland                                        ;WG10      ;IJssel-Vecht                                      ;ZK32      ;Zwolle                                            ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;16367;332
313;Stede Broec;GM0532    ;Stede Broec                                       ;Stede Broec                                       ;AM15      ;Noord-Holland Noord                               ;AR02      ;Noord-Holland                                     ;CR18      ;Kop van Noord-Holland                             ;CS180     ;Kop van Noord-Holland                             ;CP1800    ;Kop van Noord-Holland                             ;GG2707    ;GGD Hollands-Noorden                              ;JZ05      ;West Friesland                                    ;KK41      ;Noordwest                                         ;LB2705    ;West-Friesland en omgeving                        ;LG07      ;Westelijk Holland                                 ;LD03      ;West-Nederland                                    ;NL3       ;West-Nederland                                    ;NL32      ;Noord-Holland                                     ;NL321     ;Kop van Noord-Holland                             ;RE04      ;Noord-Holland                                     ;PV27      ;Noord-Holland                                     ;RT11      ;Gerechtshof Amsterdam                             ;RP19      ;Noord-Holland-Noord                               ;TR03      ;IJsselmeerkust                                    ;VR10      ;Noord-Holland-Noord                               ;WG22      ;Westfriesland                                     ;ZK18      ;Noord-Holland Noord                               ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;4;20 000 tot 50 000 inwoners                        ;3;Matig stedelijk          ;21485;1071
314;Steenbergen;GM0851    ;Steenbergen                                       ;Steenbergen                                       ;AM25      ;West-Brabant                                      ;AR11      ;Zeeland-West-Brabant                              ;CR33      ;West-Noord-Brabant                                ;CS330     ;West-Noord-Brabant                                ;CP3300    ;West-Noord-Brabant                                ;GG5206    ;GGD West-Brabant                                  ;JZ36      ;West Brabant West                                 ;KK44      ;Zuid                                              ;LB3001    ;Noordwesthoek                                     ;LG11      ;Zuidwestelijk Akkerbouwgebied                     ;LD04      ;Zuid-Nederland                                    ;NL4       ;Zuid-Nederland                                    ;NL41      ;Noord-Brabant                                     ;NL411     ;West-Noord-Brabant                                ;RE08      ;Zeeland - West-Brabant                            ;PV30      ;Noord-Brabant                                     ;RT14      ;Gerechtshof 's-Hertogenbosch                      ;RP25      ;West-Brabant                                      ;TR04      ;Deltagebied                                       ;VR20      ;Midden- en West-Brabant                           ;WG34      ;West-Brabant                                      ;ZK25      ;West-Brabant                                      ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;23374;606
315;Steenwijkerland;GM1708    ;Steenwijkerland                                   ;Steenwijkerland                                   ;AM04      ;IJsselvechtstreek                                 ;AR06      ;Overijssel                                        ;CR10      ;Noord-Overijssel                                  ;CS100     ;Noord-Overijssel                                  ;CP1000    ;Noord-Overijssel                                  ;GG1009    ;GGD IJsselland                                    ;JZ07      ;IJsselland                                        ;KK43      ;Oost                                              ;LB2301    ;Weidegebied in Overijssel                         ;LG03      ;Noordelijk Weidegebied                            ;LD02      ;Oost-Nederland                                    ;NL2       ;Oost-Nederland                                    ;NL21      ;Overijssel                                        ;NL211     ;Noord-Overijssel                                  ;RE02      ;Oost-Nederland                                    ;PV23      ;Overijssel                                        ;RT12      ;Gerechtshof Arnhem-Leeuwarden                     ;RP06      ;IJssel en Vecht                                   ;TR05      ;Meren in Gron., Friesl., N.W.-Overijssel          ;VR04      ;IJsselland                                        ;WG10      ;IJssel-Vecht                                      ;ZK32      ;Zwolle                                            ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;43350;584
