ID;RegioS;Inkomensbron;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2
437;Utrecht (SG);Winst;20.9;39.0
438;Utrecht (SG);Werkloosheid,bijstand,arbeidsongeschikt;21.6;16.8
439;Utrecht (SG);Pensioen;46.8;23.6
440;Amsterdam (SG);Totaal particulier huishouden;655.2;28.0
441;Amsterdam (SG);Loon;374.3;32.2
442;Amsterdam (SG);Winst;67.7;33.1
443;Amsterdam (SG);Werkloosheid,bijstand,arbeidsongeschikt;84.3;15.5
444;Amsterdam (SG);Pensioen;120.8;21.4
445;Haarlem (SG);Totaal particulier huishouden;175.7;30.9
446;Haarlem (SG);Loon;96.3;34.7
447;Haarlem (SG);Winst;16.6;39.3
448;Haarlem (SG);Werkloosheid,bijstand,arbeidsongeschikt;14.9;17.9
449;Haarlem (SG);Pensioen;45.2;23.9
450;Leiden (SG);Totaal particulier huishouden;133.9;31.9
451;Leiden (SG);Loon;80.5;35.1
452;Leiden (SG);Winst;12.9;41.7
453;Leiden (SG);Werkloosheid,bijstand,arbeidsongeschikt;9.5;17.0
454;Leiden (SG);Pensioen;29.2;23.6
455;'s-Gravenhage (SG);Totaal particulier huishouden;394.5;28.9
456;'s-Gravenhage (SG);Loon;222.3;32.8
457;'s-Gravenhage (SG);Winst;32.9;36.1
458;'s-Gravenhage (SG);Werkloosheid,bijstand,arbeidsongeschikt;43.6;15.6
459;'s-Gravenhage (SG);Pensioen;90.9;23.5
460;Rotterdam (SG);Totaal particulier huishouden;528.0;27.1
461;Rotterdam (SG);Loon;290.1;31.6
462;Rotterdam (SG);Winst;38.8;35.5
463;Rotterdam (SG);Werkloosheid,bijstand,arbeidsongeschikt;68.4;15.3
464;Rotterdam (SG);Pensioen;124.3;20.7
465;Dordrecht (SG);Totaal particulier huishouden;118.0;29.2
466;Dordrecht (SG);Loon;68.3;33.3
467;Dordrecht (SG);Winst;9.2;37.9
468;Dordrecht (SG);Werkloosheid,bijstand,arbeidsongeschikt;10.0;16.3
469;Dordrecht (SG);Pensioen;29.3;21.5
470;Breda (SG);Totaal particulier huishouden;125.7;29.9
471;Breda (SG);Loon;72.6;33.9
472;Breda (SG);Winst;11.6;37.0
473;Breda (SG);Werkloosheid,bijstand,arbeidsongeschikt;10.4;17.2
474;Breda (SG);Pensioen;29.7;22.2
475;Tilburg (SG);Totaal particulier huishouden;115.5;29.0
476;Tilburg (SG);Loon;67.3;33.0
477;Tilburg (SG);Winst;9.9;35.5
478;Tilburg (SG);Werkloosheid,bijstand,arbeidsongeschikt;11.1;17.0
479;Tilburg (SG);Pensioen;25.6;21.4
480;'s-Hertogenbosch (SG);Totaal particulier huishouden;77.4;30.3
481;'s-Hertogenbosch (SG);Loon;44.2;34.3
482;'s-Hertogenbosch (SG);Winst;7.7;36.3
483;'s-Hertogenbosch (SG);Werkloosheid,bijstand,arbeidsongeschikt;7.1;17.4
484;'s-Hertogenbosch (SG);Pensioen;17.3;23.0
485;Eindhoven (SG);Totaal particulier huishouden;166.4;29.3
486;Eindhoven (SG);Loon;94.3;33.1
487;Eindhoven (SG);Winst;13.7;35.2
488;Eindhoven (SG);Werkloosheid,bijstand,arbeidsongeschikt;15.5;16.7
489;Eindhoven (SG);Pensioen;41.0;23.7
490;Geleen/Sittard (SG);Totaal particulier huishouden;65.1;28.8
491;Geleen/Sittard (SG);Loon;35.0;33.5
492;Geleen/Sittard (SG);Winst;4.9;35.5
493;Geleen/Sittard (SG);Werkloosheid,bijstand,arbeidsongeschikt;7.4;17.8
494;Geleen/Sittard (SG);Pensioen;17.0;22.3
495;Heerlen (SG);Totaal particulier huishouden;115.5;26.4
496;Heerlen (SG);Loon;58.9;31.3
497;Heerlen (SG);Winst;8.0;32.5
498;Heerlen (SG);Werkloosheid,bijstand,arbeidsongeschikt;16.0;16.5
499;Heerlen (SG);Pensioen;31.2;20.8
500;Maastricht (SG);Totaal particulier huishouden;77.3;28.0
501;Maastricht (SG);Loon;40.1;32.6
502;Maastricht (SG);Winst;6.8;35.5
503;Maastricht (SG);Werkloosheid,bijstand,arbeidsongeschikt;9.2;17.0
504;Maastricht (SG);Pensioen;20.0;21.8
505;Appingedam;Totaal particulier huishouden;5.5;25.9
506;Appingedam;Loon;2.9;30.1
507;Appingedam;Winst;0.3;38.9
508;Appingedam;Werkloosheid,bijstand,arbeidsongeschikt;0.6;15.8
509;Appingedam;Pensioen;1.6;19.4
510;Bedum;Totaal particulier huishouden;4.1;29.0
511;Bedum;Loon;2.4;32.4
512;Bedum;Winst;0.5;31.9
513;Bedum;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.9
514;Bedum;Pensioen;0.9;21.4
515;Bellingwedde;Totaal particulier huishouden;4.1;25.7
516;Bellingwedde;Loon;1.7;30.9
517;Bellingwedde;Winst;0.6;32.7
518;Bellingwedde;Werkloosheid,bijstand,arbeidsongeschikt;0.6;18.3
519;Bellingwedde;Pensioen;1.2;18.7
520;Ten Boer;Totaal particulier huishouden;2.8;28.9
521;Ten Boer;Loon;1.7;32.9
522;Ten Boer;Winst;0.4;31.3
523;Ten Boer;Werkloosheid,bijstand,arbeidsongeschikt;0.2;15.7
524;Ten Boer;Pensioen;0.6;19.7
525;Delfzijl;Totaal particulier huishouden;12.2;26.2
526;Delfzijl;Loon;6.2;30.6
527;Delfzijl;Winst;1.0;34.1
528;Delfzijl;Werkloosheid,bijstand,arbeidsongeschikt;1.5;16.1
529;Delfzijl;Pensioen;3.4;20.7
530;Groningen (gemeente);Totaal particulier huishouden;77.6;24.7
531;Groningen (gemeente);Loon;44.3;27.8
532;Groningen (gemeente);Winst;5.8;32.4
533;Groningen (gemeente);Werkloosheid,bijstand,arbeidsongeschikt;11.0;14.4
534;Groningen (gemeente);Pensioen;15.2;20.4
535;Grootegast;Totaal particulier huishouden;4.5;27.5
536;Grootegast;Loon;2.5;31.0
537;Grootegast;Winst;0.7;31.3
538;Grootegast;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.7
539;Grootegast;Pensioen;1.0;19.1
540;Haren;Totaal particulier huishouden;8.1;35.4
541;Haren;Loon;3.8;38.0
542;Haren;Winst;1.0;45.5
543;Haren;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.3
544;Haren;Pensioen;2.6;28.4
545;Hoogezand-Sappemeer;Totaal particulier huishouden;14.1;25.7
546;Hoogezand-Sappemeer;Loon;7.4;29.5
547;Hoogezand-Sappemeer;Winst;0.9;36.1
548;Hoogezand-Sappemeer;Werkloosheid,bijstand,arbeidsongeschikt;1.9;16.3
549;Hoogezand-Sappemeer;Pensioen;3.7;19.8
550;Leek;Totaal particulier huishouden;7.5;28.7
551;Leek;Loon;4.2;32.7
552;Leek;Winst;0.8;33.9
553;Leek;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.1
554;Leek;Pensioen;1.9;21.0
555;Loppersum;Totaal particulier huishouden;4.4;27.8
556;Loppersum;Loon;2.3;31.2
557;Loppersum;Winst;0.7;34.4
558;Loppersum;Werkloosheid,bijstand,arbeidsongeschikt;0.3;17.5
559;Loppersum;Pensioen;1.0;19.2
560;Marum;Totaal particulier huishouden;3.9;28.8
561;Marum;Loon;2.2;32.4
562;Marum;Winst;0.5;34.4
563;Marum;Werkloosheid,bijstand,arbeidsongeschikt;0.3;17.5
564;Marum;Pensioen;0.8;20.0
565;Almere;Totaal particulier huishouden;64.0;30.1
566;Almere;Loon;44.0;33.3
567;Almere;Winst;5.4;32.4
568;Almere;Werkloosheid,bijstand,arbeidsongeschikt;5.7;17.2
569;Almere;Pensioen;8.5;21.4
570;Stadskanaal;Totaal particulier huishouden;14.2;25.3
571;Stadskanaal;Loon;7.1;29.5
572;Stadskanaal;Winst;1.2;34.8
573;Stadskanaal;Werkloosheid,bijstand,arbeidsongeschikt;1.7;17.1
574;Stadskanaal;Pensioen;4.1;18.7
575;Scheemda;Totaal particulier huishouden;5.8;27.1
576;Scheemda;Loon;3.1;31.3
577;Scheemda;Winst;0.5;36.1
578;Scheemda;Werkloosheid,bijstand,arbeidsongeschikt;0.5;17.8
579;Scheemda;Pensioen;1.5;18.9
580;Slochteren;Totaal particulier huishouden;5.9;29.5
581;Slochteren;Loon;3.4;32.8
582;Slochteren;Winst;0.8;36.2
583;Slochteren;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.0
584;Slochteren;Pensioen;1.3;19.7
585;Veendam;Totaal particulier huishouden;11.8;26.7
586;Veendam;Loon;6.3;31.1
587;Veendam;Winst;0.8;35.8
588;Veendam;Werkloosheid,bijstand,arbeidsongeschikt;1.4;17.0
589;Veendam;Pensioen;3.1;20.2
590;Vlagtwedde;Totaal particulier huishouden;7.0;24.9
591;Vlagtwedde;Loon;3.2;29.6
592;Vlagtwedde;Winst;0.8;29.4
593;Vlagtwedde;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.9
594;Vlagtwedde;Pensioen;2.2;18.3
595;Zeewolde;Totaal particulier huishouden;7.3;30.3
596;Zeewolde;Loon;4.7;32.4
597;Zeewolde;Winst;1.0;34.2
598;Zeewolde;Werkloosheid,bijstand,arbeidsongeschikt;0.5;17.6
599;Zeewolde;Pensioen;0.9;23.8
600;SkarsterlÔn;Totaal particulier huishouden;10.6;28.8
601;SkarsterlÔn;Loon;5.7;31.5
602;SkarsterlÔn;Winst;1.6;35.2
603;SkarsterlÔn;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.7
604;SkarsterlÔn;Pensioen;2.6;21.8
605;Winschoten;Totaal particulier huishouden;8.3;24.5
606;Winschoten;Loon;3.8;30.2
607;Winschoten;Winst;0.5;36.0
608;Winschoten;Werkloosheid,bijstand,arbeidsongeschikt;1.0;16.2
609;Winschoten;Pensioen;2.8;18.7
610;Winsum;Totaal particulier huishouden;5.5;28.9
611;Winsum;Loon;3.2;31.8
612;Winsum;Winst;0.8;34.3
613;Winsum;Werkloosheid,bijstand,arbeidsongeschikt;0.4;16.6
614;Winsum;Pensioen;1.1;22.0
615;Boarnsterhim;Totaal particulier huishouden;7.7;28.4
616;Boarnsterhim;Loon;4.0;31.8
617;Boarnsterhim;Winst;1.4;33.8
618;Boarnsterhim;Werkloosheid,bijstand,arbeidsongeschikt;0.5;16.6
619;Boarnsterhim;Pensioen;1.8;20.2
620;Zuidhorn;Totaal particulier huishouden;6.8;29.9
621;Zuidhorn;Loon;3.9;32.1
622;Zuidhorn;Winst;1.0;36.7
623;Zuidhorn;Werkloosheid,bijstand,arbeidsongeschikt;0.3;21.2
624;Zuidhorn;Pensioen;1.5;22.0
625;Dongeradeel;Totaal particulier huishouden;9.9;25.7
626;Dongeradeel;Loon;5.0;29.1
627;Dongeradeel;Winst;1.3;32.0
628;Dongeradeel;Werkloosheid,bijstand,arbeidsongeschikt;1.0;17.3
629;Dongeradeel;Pensioen;2.5;18.9
630;Achtkarspelen;Totaal particulier huishouden;10.8;26.7
631;Achtkarspelen;Loon;5.7;30.3
632;Achtkarspelen;Winst;1.3;34.4
633;Achtkarspelen;Werkloosheid,bijstand,arbeidsongeschikt;1.2;17.5
634;Achtkarspelen;Pensioen;2.5;19.0
635;Ameland;Totaal particulier huishouden;1.5;27.8
636;Ameland;Loon;0.7;26.7
637;Ameland;Winst;0.3;38.1
638;Ameland;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.0
639;Ameland;Pensioen;0.3;20.7
640;het Bildt;Totaal particulier huishouden;4.3;26.1
641;het Bildt;Loon;2.2;29.1
642;het Bildt;Winst;0.5;34.3
643;het Bildt;Werkloosheid,bijstand,arbeidsongeschikt;0.4;17.9
644;het Bildt;Pensioen;1.0;19.0
645;Bolsward;Totaal particulier huishouden;4.0;26.0
646;Bolsward;Loon;2.1;29.4
647;Bolsward;Winst;0.4;33.5
648;Bolsward;Werkloosheid,bijstand,arbeidsongeschikt;0.3;16.5
649;Bolsward;Pensioen;1.1;19.3
650;Dantumadeel;Totaal particulier huishouden;7.3;26.8
651;Dantumadeel;Loon;3.7;30.9
652;Dantumadeel;Winst;0.9;36.0
653;Dantumadeel;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.1
654;Dantumadeel;Pensioen;2.0;18.9
655;Franekeradeel;Totaal particulier huishouden;8.4;26.5
656;Franekeradeel;Loon;4.6;30.4
657;Franekeradeel;Winst;0.9;32.3
658;Franekeradeel;Werkloosheid,bijstand,arbeidsongeschikt;0.8;16.2
659;Franekeradeel;Pensioen;2.0;19.6
660;Harlingen;Totaal particulier huishouden;6.5;26.3
661;Harlingen;Loon;3.4;29.3
662;Harlingen;Winst;0.7;37.3
663;Harlingen;Werkloosheid,bijstand,arbeidsongeschikt;0.8;16.2
664;Harlingen;Pensioen;1.5;20.1
665;Heerenveen;Totaal particulier huishouden;18.2;27.4
666;Heerenveen;Loon;9.7;30.9
667;Heerenveen;Winst;1.7;35.8
668;Heerenveen;Werkloosheid,bijstand,arbeidsongeschikt;1.4;16.9
669;Heerenveen;Pensioen;5.0;21.7
670;Kollumerland en Nieuwkruisland;Totaal particulier huishouden;5.2;27.0
671;Kollumerland en Nieuwkruisland;Loon;2.7;29.3
672;Kollumerland en Nieuwkruisland;Winst;0.7;37.3
673;Kollumerland en Nieuwkruisland;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.1
674;Kollumerland en Nieuwkruisland;Pensioen;1.2;19.5
675;Leeuwarden;Totaal particulier huishouden;40.3;25.0
676;Leeuwarden;Loon;21.8;27.7
677;Leeuwarden;Winst;3.0;35.5
678;Leeuwarden;Werkloosheid,bijstand,arbeidsongeschikt;5.2;14.7
679;Leeuwarden;Pensioen;9.8;21.7
680;Leeuwarderadeel;Totaal particulier huishouden;3.9;30.3
681;Leeuwarderadeel;Loon;2.4;32.9
682;Leeuwarderadeel;Winst;0.4;36.8
683;Leeuwarderadeel;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.5
684;Leeuwarderadeel;Pensioen;0.8;22.7
685;Lemsterland;Totaal particulier huishouden;5.4;28.0
686;Lemsterland;Loon;2.7;31.4
687;Lemsterland;Winst;0.9;34.2
688;Lemsterland;Werkloosheid,bijstand,arbeidsongeschikt;0.5;17.5
689;Lemsterland;Pensioen;1.2;20.2
690;Menaldumadeel;Totaal particulier huishouden;5.5;29.1
691;Menaldumadeel;Loon;3.1;32.6
692;Menaldumadeel;Winst;0.7;36.9
693;Menaldumadeel;Werkloosheid,bijstand,arbeidsongeschikt;0.3;16.7
694;Menaldumadeel;Pensioen;1.3;19.3
695;Ooststellingwerf;Totaal particulier huishouden;10.9;26.6
696;Ooststellingwerf;Loon;5.5;30.4
697;Ooststellingwerf;Winst;1.5;30.8
698;Ooststellingwerf;Werkloosheid,bijstand,arbeidsongeschikt;0.9;18.6
699;Ooststellingwerf;Pensioen;2.9;19.7
700;Opsterland;Totaal particulier huishouden;11.4;28.1
701;Opsterland;Loon;5.9;31.8
702;Opsterland;Winst;1.6;32.8
703;Opsterland;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.8
704;Opsterland;Pensioen;3.0;21.0
705;Schiermonnikoog;Totaal particulier huishouden;0.5;28.0
706;Schiermonnikoog;Loon;0.3;28.8
707;Schiermonnikoog;Winst;0.1;30.7
708;Schiermonnikoog;Werkloosheid,bijstand,arbeidsongeschikt;;
709;Schiermonnikoog;Pensioen;0.1;22.7
710;Smallingerland;Totaal particulier huishouden;22.2;27.0
711;Smallingerland;Loon;12.0;29.9
712;Smallingerland;Winst;1.9;38.6
713;Smallingerland;Werkloosheid,bijstand,arbeidsongeschikt;2.3;16.8
714;Smallingerland;Pensioen;5.7;21.5
715;Sneek;Totaal particulier huishouden;14.1;26.1
716;Sneek;Loon;7.4;29.1
717;Sneek;Winst;1.3;35.6
718;Sneek;Werkloosheid,bijstand,arbeidsongeschikt;1.5;15.9
719;Sneek;Pensioen;3.6;21.4
720;Terschelling;Totaal particulier huishouden;2.1;28.4
721;Terschelling;Loon;1.0;29.9
722;Terschelling;Winst;0.4;35.2
723;Terschelling;Werkloosheid,bijstand,arbeidsongeschikt;0.1;16.9
724;Terschelling;Pensioen;0.6;23.7
725;Vlieland;Totaal particulier huishouden;0.5;28.8
726;Vlieland;Loon;0.3;29.2
727;Vlieland;Winst;0.1;36.9
728;Vlieland;Werkloosheid,bijstand,arbeidsongeschikt;;
729;Vlieland;Pensioen;0.1;21.3
730;Weststellingwerf;Totaal particulier huishouden;10.8;26.7
731;Weststellingwerf;Loon;5.1;29.5
732;Weststellingwerf;Winst;1.5;36.4
733;Weststellingwerf;Werkloosheid,bijstand,arbeidsongeschikt;0.9;18.0
734;Weststellingwerf;Pensioen;3.1;20.1
735;Nijefurd;Totaal particulier huishouden;4.5;26.6
736;Nijefurd;Loon;1.8;30.6
737;Nijefurd;Winst;0.9;33.1
738;Nijefurd;Werkloosheid,bijstand,arbeidsongeschikt;0.4;17.0
739;Nijefurd;Pensioen;1.4;20.7
740;Assen;Totaal particulier huishouden;25.4;27.6
741;Assen;Loon;14.9;30.8
742;Assen;Winst;1.7;35.5
743;Assen;Werkloosheid,bijstand,arbeidsongeschikt;2.6;16.7
744;Assen;Pensioen;5.8;22.9
745;Coevorden;Totaal particulier huishouden;14.6;27.3
746;Coevorden;Loon;7.5;31.5
747;Coevorden;Winst;1.7;29.9
748;Coevorden;Werkloosheid,bijstand,arbeidsongeschikt;1.2;19.0
749;Coevorden;Pensioen;4.0;20.9
750;Emmen;Totaal particulier huishouden;44.5;26.4
751;Emmen;Loon;23.6;30.7
752;Emmen;Winst;3.7;30.7
753;Emmen;Werkloosheid,bijstand,arbeidsongeschikt;4.7;17.7
754;Emmen;Pensioen;11.8;20.2
755;Hoogeveen;Totaal particulier huishouden;21.5;27.3
756;Hoogeveen;Loon;11.3;31.1
757;Hoogeveen;Winst;1.9;34.4
758;Hoogeveen;Werkloosheid,bijstand,arbeidsongeschikt;2.3;18.7
759;Hoogeveen;Pensioen;5.7;21.0
760;Meppel;Totaal particulier huishouden;12.8;27.9
761;Meppel;Loon;7.4;31.1
762;Meppel;Winst;1.1;35.4
763;Meppel;Werkloosheid,bijstand,arbeidsongeschikt;1.2;17.2
764;Meppel;Pensioen;3.0;21.8
765;Littenseradiel;Totaal particulier huishouden;4.1;29.7
766;Littenseradiel;Loon;2.2;32.7
767;Littenseradiel;Winst;0.8;35.4
768;Littenseradiel;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.8
769;Littenseradiel;Pensioen;0.8;19.3
770;Almelo;Totaal particulier huishouden;29.5;26.2
771;Almelo;Loon;15.8;29.9
772;Almelo;Winst;2.3;35.5
773;Almelo;Werkloosheid,bijstand,arbeidsongeschikt;3.9;16.9
774;Almelo;Pensioen;7.1;20.7
775;Bathmen;Totaal particulier huishouden;2.1;33.7
776;Bathmen;Loon;1.1;37.6
777;Bathmen;Winst;0.3;38.2
778;Bathmen;Werkloosheid,bijstand,arbeidsongeschikt;0.1;27.7
779;Bathmen;Pensioen;0.6;25.1
780;Borne;Totaal particulier huishouden;8.1;30.8
781;Borne;Loon;4.6;34.3
782;Borne;Winst;0.9;39.0
783;Borne;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.9
784;Borne;Pensioen;1.9;22.4
785;Dalfsen;Totaal particulier huishouden;9.5;31.5
786;Dalfsen;Loon;5.2;34.8
787;Dalfsen;Winst;1.5;37.3
788;Dalfsen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;21.9
789;Dalfsen;Pensioen;2.3;22.2
790;Deventer;Totaal particulier huishouden;36.7;26.9
791;Deventer;Loon;21.6;29.8
792;Deventer;Winst;2.5;35.9
793;Deventer;Werkloosheid,bijstand,arbeidsongeschikt;3.7;17.1
794;Deventer;Pensioen;8.3;21.6
795;Enschede;Totaal particulier huishouden;62.9;25.2
796;Enschede;Loon;34.0;28.8
797;Enschede;Winst;4.6;33.1
798;Enschede;Werkloosheid,bijstand,arbeidsongeschikt;8.6;16.2
799;Enschede;Pensioen;14.9;20.0
800;Haaksbergen;Totaal particulier huishouden;9.1;30.3
801;Haaksbergen;Loon;5.2;34.4
802;Haaksbergen;Winst;1.0;35.1
803;Haaksbergen;Werkloosheid,bijstand,arbeidsongeschikt;0.6;20.2
804;Haaksbergen;Pensioen;2.2;21.3
805;Hardenberg;Totaal particulier huishouden;20.9;28.8
806;Hardenberg;Loon;11.7;32.5
807;Hardenberg;Winst;2.6;33.1
808;Hardenberg;Werkloosheid,bijstand,arbeidsongeschikt;1.4;19.8
809;Hardenberg;Pensioen;5.0;20.8
810;Hellendoorn;Totaal particulier huishouden;13.5;29.7
811;Hellendoorn;Loon;7.9;33.5
812;Hellendoorn;Winst;1.4;35.9
813;Hellendoorn;Werkloosheid,bijstand,arbeidsongeschikt;0.8;19.4
814;Hellendoorn;Pensioen;3.3;21.2
815;Hengelo (O.);Totaal particulier huishouden;34.6;27.4
816;Hengelo (O.);Loon;19.8;30.7
817;Hengelo (O.);Winst;2.5;36.3
818;Hengelo (O.);Werkloosheid,bijstand,arbeidsongeschikt;3.0;16.7
819;Hengelo (O.);Pensioen;8.8;21.6
820;Kampen;Totaal particulier huishouden;18.6;27.4
821;Kampen;Loon;10.6;30.7
822;Kampen;Winst;2.0;34.4
823;Kampen;Werkloosheid,bijstand,arbeidsongeschikt;1.5;17.5
824;Kampen;Pensioen;4.2;19.9
825;Losser;Totaal particulier huishouden;8.4;29.4
826;Losser;Loon;4.8;33.9
827;Losser;Winst;0.9;32.9
828;Losser;Werkloosheid,bijstand,arbeidsongeschikt;0.6;20.0
829;Losser;Pensioen;2.0;20.0
830;Noordoostpolder;Totaal particulier huishouden;17.2;28.2
831;Noordoostpolder;Loon;9.2;30.2
832;Noordoostpolder;Winst;2.7;38.4
833;Noordoostpolder;Werkloosheid,bijstand,arbeidsongeschikt;1.2;17.5
834;Noordoostpolder;Pensioen;4.0;20.1
835;Oldenzaal;Totaal particulier huishouden;12.6;28.9
836;Oldenzaal;Loon;7.3;32.7
837;Oldenzaal;Winst;1.0;37.5
838;Oldenzaal;Werkloosheid,bijstand,arbeidsongeschikt;1.1;19.1
839;Oldenzaal;Pensioen;3.2;21.4
840;Ommen;Totaal particulier huishouden;6.3;29.9
841;Ommen;Loon;3.3;34.7
842;Ommen;Winst;0.9;30.4
843;Ommen;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.9
844;Ommen;Pensioen;1.6;22.3
845;Raalte;Totaal particulier huishouden;13.8;29.3
846;Raalte;Loon;8.1;33.5
847;Raalte;Winst;1.6;31.4
848;Raalte;Werkloosheid,bijstand,arbeidsongeschikt;0.7;19.0
849;Raalte;Pensioen;3.1;20.7
850;Rijssen;Totaal particulier huishouden;12.5;31.2
851;Rijssen;Loon;7.2;34.3
852;Rijssen;Winst;1.2;41.4
853;Rijssen;Werkloosheid,bijstand,arbeidsongeschikt;0.7;20.1
854;Rijssen;Pensioen;3.3;22.0
855;Staphorst;Totaal particulier huishouden;4.8;32.2
856;Staphorst;Loon;2.7;34.5
857;Staphorst;Winst;1.0;38.1
858;Staphorst;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.2
859;Staphorst;Pensioen;0.9;20.6
860;Tubbergen;Totaal particulier huishouden;6.7;32.4
861;Tubbergen;Loon;3.7;36.0
862;Tubbergen;Winst;1.3;36.3
863;Tubbergen;Werkloosheid,bijstand,arbeidsongeschikt;0.2;23.0
864;Tubbergen;Pensioen;1.4;20.9
865;Urk;Totaal particulier huishouden;4.6;31.2
866;Urk;Loon;2.5;33.4
867;Urk;Winst;1.0;37.8
868;Urk;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.8
869;Urk;Pensioen;0.7;18.6
870;Wierden;Totaal particulier huishouden;8.3;32.3
871;Wierden;Loon;4.9;35.3
872;Wierden;Winst;1.0;38.1
873;Wierden;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.3
874;Wierden;Pensioen;1.9;22.6
875;Zwolle;Totaal particulier huishouden;46.3;28.1
876;Zwolle;Loon;28.4;30.9
877;Zwolle;Winst;3.1;39.0
878;Zwolle;Werkloosheid,bijstand,arbeidsongeschikt;4.7;16.3
879;Zwolle;Pensioen;9.6;22.6
880;Rijnwaarden;Totaal particulier huishouden;4.3;28.1
881;Rijnwaarden;Loon;2.6;32.1
882;Rijnwaarden;Winst;0.4;32.0
883;Rijnwaarden;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.8
884;Rijnwaarden;Pensioen;0.9;19.8
885;Aalten;Totaal particulier huishouden;7.2;28.4
886;Aalten;Loon;3.9;32.0
887;Aalten;Winst;0.9;35.2
888;Aalten;Werkloosheid,bijstand,arbeidsongeschikt;0.4;21.3
889;Aalten;Pensioen;1.9;19.5
890;Angerlo;Totaal particulier huishouden;1.9;31.2
891;Angerlo;Loon;1.1;34.6
892;Angerlo;Winst;0.3;36.6
893;Angerlo;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.8
894;Angerlo;Pensioen;0.4;20.8
895;Apeldoorn;Totaal particulier huishouden;64.4;29.5
896;Apeldoorn;Loon;37.0;33.1
897;Apeldoorn;Winst;4.9;37.6
898;Apeldoorn;Werkloosheid,bijstand,arbeidsongeschikt;5.4;17.8
899;Apeldoorn;Pensioen;16.2;23.0
900;Arnhem;Totaal particulier huishouden;64.0;25.6
901;Arnhem;Loon;36.4;28.7
902;Arnhem;Winst;5.0;32.3
903;Arnhem;Werkloosheid,bijstand,arbeidsongeschikt;8.6;15.4
904;Arnhem;Pensioen;13.0;21.8
905;Barneveld;Totaal particulier huishouden;16.9;31.9
906;Barneveld;Loon;9.6;34.7
907;Barneveld;Winst;2.7;38.3
908;Barneveld;Werkloosheid,bijstand,arbeidsongeschikt;0.8;20.1
909;Barneveld;Pensioen;3.6;22.6
910;Bergh;Totaal particulier huishouden;7.2;28.9
911;Bergh;Loon;3.9;32.6
912;Bergh;Winst;0.9;33.7
913;Bergh;Werkloosheid,bijstand,arbeidsongeschikt;0.6;18.9
914;Bergh;Pensioen;1.7;21.7
915;Beuningen;Totaal particulier huishouden;9.5;31.9
916;Beuningen;Loon;6.0;35.2
917;Beuningen;Winst;1.0;38.5
918;Beuningen;Werkloosheid,bijstand,arbeidsongeschikt;0.7;19.2
919;Beuningen;Pensioen;1.7;21.5
920;Borculo;Totaal particulier huishouden;4.0;28.1
921;Borculo;Loon;2.2;32.1
922;Borculo;Winst;0.6;29.6
923;Borculo;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.1
924;Borculo;Pensioen;1.0;21.2
925;Brummen;Totaal particulier huishouden;8.4;31.2
926;Brummen;Loon;4.6;35.1
927;Brummen;Winst;0.8;41.0
928;Brummen;Werkloosheid,bijstand,arbeidsongeschikt;0.6;20.9
929;Brummen;Pensioen;2.3;23.0
930;Buren;Totaal particulier huishouden;9.7;32.6
931;Buren;Loon;5.5;36.8
932;Buren;Winst;1.6;37.6
933;Buren;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.9
934;Buren;Pensioen;2.0;21.0
935;Culemborg;Totaal particulier huishouden;10.4;31.5
936;Culemborg;Loon;6.6;34.6
937;Culemborg;Winst;0.9;40.6
938;Culemborg;Werkloosheid,bijstand,arbeidsongeschikt;0.6;17.6
939;Culemborg;Pensioen;2.1;21.9
940;Didam;Totaal particulier huishouden;6.3;30.9
941;Didam;Loon;3.6;35.0
942;Didam;Winst;0.6;40.4
943;Didam;Werkloosheid,bijstand,arbeidsongeschikt;0.6;20.7
944;Didam;Pensioen;1.4;21.2
945;Dinxperlo;Totaal particulier huishouden;3.4;29.2
946;Dinxperlo;Loon;2.0;32.1
947;Dinxperlo;Winst;0.3;40.3
948;Dinxperlo;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.4
949;Dinxperlo;Pensioen;0.9;20.9
