ID;Werkloosheidsduur;Persoonskenmerken;Perioden;WerklozeBeroepsbevolking_1
345;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2005 4e kwartaal;184
346;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2005;200
347;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2006 1e kwartaal;189
348;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2006 2e kwartaal;163
349;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2006 3e kwartaal;134
350;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2006 4e kwartaal;137
351;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2006;156
352;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2007 1e kwartaal;145
353;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2007 2e kwartaal;114
354;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2007 3e kwartaal;101
355;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2007 4e kwartaal;105
356;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2007;116
357;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2008 1e kwartaal;113
358;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2008 2e kwartaal;95
359;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2008 3e kwartaal;85
360;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2008 4e kwartaal;97
361;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2008;97
362;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2009 1e kwartaal;120
363;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2009 2e kwartaal;125
364;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2009 3e kwartaal;129
365;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2009 4e kwartaal;147
366;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2009;130
367;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2010 1e kwartaal;169
368;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2010 2e kwartaal;149
369;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2010 3e kwartaal;138
370;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2010 4e kwartaal;143
371;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2010;150
372;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2011 1e kwartaal;155
373;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2011 2e kwartaal;139
374;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2011 3e kwartaal;139
375;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2011 4e kwartaal;163
376;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2011;149
377;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2012 1e kwartaal;179
378;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2012 2e kwartaal;177
379;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2012 3e kwartaal;179
380;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2012 4e kwartaal;198
381;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2012;183
382;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2013 1e kwartaal;236
383;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2013 2e kwartaal;237
384;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2013 3e kwartaal;240
385;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2013 4e kwartaal;248
386;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2013;240
387;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2014 1e kwartaal;270
388;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2014 2e kwartaal;241
389;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2014 3e kwartaal;213
390;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2014 4e kwartaal;221
391;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2014;237
392;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2015 1e kwartaal;236
393;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2015 2e kwartaal;209
394;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2015 3e kwartaal;189
395;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2015 4e kwartaal;187
396;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2015;205
397;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2016 1e kwartaal;192
398;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2016 2e kwartaal;170
399;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2016 3e kwartaal;157
400;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2016 4e kwartaal;151
401;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2016;167
402;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2017 1e kwartaal;158
403;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2017 2e kwartaal;137
404;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2017 3e kwartaal;127
405;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2017 4e kwartaal;123
406;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2017;136
407;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2018 1e kwartaal;123
408;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2018 2e kwartaal;103
409;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2018 3e kwartaal;87
410;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2018 4e kwartaal;96
411;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2018;102
412;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2019 1e kwartaal;110
413;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2019 2e kwartaal;99
414;Totaal werkloosheidsduur;Leeftijd: 25 tot 45 jaar;2019 3e kwartaal;98
415;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2003 1e kwartaal;94
416;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2003 2e kwartaal;93
417;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2003 3e kwartaal;94
418;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2003 4e kwartaal;107
419;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2003;97
420;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2004 1e kwartaal;122
421;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2004 2e kwartaal;124
422;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2004 3e kwartaal;119
423;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2004 4e kwartaal;126
424;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2004;123
425;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2005 1e kwartaal;138
426;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2005 2e kwartaal;134
427;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2005 3e kwartaal;128
428;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2005 4e kwartaal;135
429;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2005;134
430;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2006 1e kwartaal;144
431;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2006 2e kwartaal;135
432;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2006 3e kwartaal;126
433;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2006 4e kwartaal;125
434;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2006;132
435;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2007 1e kwartaal;127
436;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2007 2e kwartaal;113
437;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2007 3e kwartaal;100
438;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2007 4e kwartaal;105
439;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2007;111
440;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2008 1e kwartaal;111
441;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2008 2e kwartaal;105
442;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2008 3e kwartaal;93
443;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2008 4e kwartaal;96
444;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2008;101
445;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2009 1e kwartaal;107
446;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2009 2e kwartaal;105
447;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2009 3e kwartaal;105
448;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2009 4e kwartaal;117
449;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2009;108
450;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2010 1e kwartaal;137
451;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2010 2e kwartaal;133
452;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2010 3e kwartaal;130
453;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2010 4e kwartaal;136
454;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2010;134
455;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2011 1e kwartaal;154
456;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2011 2e kwartaal;146
457;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2011 3e kwartaal;140
458;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2011 4e kwartaal;152
459;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2011;148
460;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2012 1e kwartaal;165
461;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2012 2e kwartaal;165
462;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2012 3e kwartaal;162
463;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2012 4e kwartaal;182
464;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2012;169
465;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2013 1e kwartaal;210
466;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2013 2e kwartaal;217
467;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2013 3e kwartaal;221
468;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2013 4e kwartaal;235
469;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2013;221
470;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2014 1e kwartaal;254
471;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2014 2e kwartaal;251
472;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2014 3e kwartaal;239
473;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2014 4e kwartaal;247
474;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2014;248
475;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2015 1e kwartaal;263
476;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2015 2e kwartaal;251
477;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2015 3e kwartaal;240
478;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2015 4e kwartaal;249
479;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2015;251
480;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2016 1e kwartaal;248
481;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2016 2e kwartaal;233
482;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2016 3e kwartaal;200
483;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2016 4e kwartaal;195
484;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2016;219
485;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2017 1e kwartaal;199
486;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2017 2e kwartaal;186
487;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2017 3e kwartaal;158
488;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2017 4e kwartaal;157
489;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2017;175
490;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2018 1e kwartaal;162
491;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2018 2e kwartaal;151
492;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2018 3e kwartaal;135
493;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2018 4e kwartaal;131
494;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2018;145
495;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2019 1e kwartaal;131
496;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2019 2e kwartaal;113
497;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2019 3e kwartaal;101
498;Kortdurig werkloos;Totaal personen;2003 1e kwartaal;283
499;Kortdurig werkloos;Totaal personen;2003 2e kwartaal;272
500;Kortdurig werkloos;Totaal personen;2003 3e kwartaal;280
501;Kortdurig werkloos;Totaal personen;2003 4e kwartaal;325
502;Kortdurig werkloos;Totaal personen;2003;290
503;Kortdurig werkloos;Totaal personen;2004 1e kwartaal;328
504;Kortdurig werkloos;Totaal personen;2004 2e kwartaal;316
505;Kortdurig werkloos;Totaal personen;2004 3e kwartaal;272
506;Kortdurig werkloos;Totaal personen;2004 4e kwartaal;331
507;Kortdurig werkloos;Totaal personen;2004;312
508;Kortdurig werkloos;Totaal personen;2005 1e kwartaal;354
509;Kortdurig werkloos;Totaal personen;2005 2e kwartaal;292
510;Kortdurig werkloos;Totaal personen;2005 3e kwartaal;316
511;Kortdurig werkloos;Totaal personen;2005 4e kwartaal;292
512;Kortdurig werkloos;Totaal personen;2005;313
513;Kortdurig werkloos;Totaal personen;2006 1e kwartaal;306
514;Kortdurig werkloos;Totaal personen;2006 2e kwartaal;251
515;Kortdurig werkloos;Totaal personen;2006 3e kwartaal;227
516;Kortdurig werkloos;Totaal personen;2006 4e kwartaal;231
517;Kortdurig werkloos;Totaal personen;2006;254
518;Kortdurig werkloos;Totaal personen;2007 1e kwartaal;266
519;Kortdurig werkloos;Totaal personen;2007 2e kwartaal;210
520;Kortdurig werkloos;Totaal personen;2007 3e kwartaal;194
521;Kortdurig werkloos;Totaal personen;2007 4e kwartaal;211
522;Kortdurig werkloos;Totaal personen;2007;220
523;Kortdurig werkloos;Totaal personen;2008 1e kwartaal;244
524;Kortdurig werkloos;Totaal personen;2008 2e kwartaal;202
525;Kortdurig werkloos;Totaal personen;2008 3e kwartaal;187
526;Kortdurig werkloos;Totaal personen;2008 4e kwartaal;207
527;Kortdurig werkloos;Totaal personen;2008;210
528;Kortdurig werkloos;Totaal personen;2009 1e kwartaal;270
529;Kortdurig werkloos;Totaal personen;2009 2e kwartaal;278
530;Kortdurig werkloos;Totaal personen;2009 3e kwartaal;278
531;Kortdurig werkloos;Totaal personen;2009 4e kwartaal;333
532;Kortdurig werkloos;Totaal personen;2009;290
533;Kortdurig werkloos;Totaal personen;2010 1e kwartaal;373
534;Kortdurig werkloos;Totaal personen;2010 2e kwartaal;320
535;Kortdurig werkloos;Totaal personen;2010 3e kwartaal;309
536;Kortdurig werkloos;Totaal personen;2010 4e kwartaal;295
537;Kortdurig werkloos;Totaal personen;2010;324
538;Kortdurig werkloos;Totaal personen;2011 1e kwartaal;310
539;Kortdurig werkloos;Totaal personen;2011 2e kwartaal;262
540;Kortdurig werkloos;Totaal personen;2011 3e kwartaal;282
541;Kortdurig werkloos;Totaal personen;2011 4e kwartaal;303
542;Kortdurig werkloos;Totaal personen;2011;289
543;Kortdurig werkloos;Totaal personen;2012 1e kwartaal;339
544;Kortdurig werkloos;Totaal personen;2012 2e kwartaal;328
545;Kortdurig werkloos;Totaal personen;2012 3e kwartaal;347
546;Kortdurig werkloos;Totaal personen;2012 4e kwartaal;364
547;Kortdurig werkloos;Totaal personen;2012;345
548;Kortdurig werkloos;Totaal personen;2013 1e kwartaal;418
549;Kortdurig werkloos;Totaal personen;2013 2e kwartaal;396
550;Kortdurig werkloos;Totaal personen;2013 3e kwartaal;407
551;Kortdurig werkloos;Totaal personen;2013 4e kwartaal;438
552;Kortdurig werkloos;Totaal personen;2013;415
553;Kortdurig werkloos;Totaal personen;2014 1e kwartaal;469
554;Kortdurig werkloos;Totaal personen;2014 2e kwartaal;403
555;Kortdurig werkloos;Totaal personen;2014 3e kwartaal;343
556;Kortdurig werkloos;Totaal personen;2014 4e kwartaal;342
557;Kortdurig werkloos;Totaal personen;2014;389
558;Kortdurig werkloos;Totaal personen;2015 1e kwartaal;355
559;Kortdurig werkloos;Totaal personen;2015 2e kwartaal;322
560;Kortdurig werkloos;Totaal personen;2015 3e kwartaal;327
561;Kortdurig werkloos;Totaal personen;2015 4e kwartaal;336
562;Kortdurig werkloos;Totaal personen;2015;335
563;Kortdurig werkloos;Totaal personen;2016 1e kwartaal;347
564;Kortdurig werkloos;Totaal personen;2016 2e kwartaal;300
565;Kortdurig werkloos;Totaal personen;2016 3e kwartaal;276
566;Kortdurig werkloos;Totaal personen;2016 4e kwartaal;270
567;Kortdurig werkloos;Totaal personen;2016;298
568;Kortdurig werkloos;Totaal personen;2017 1e kwartaal;297
569;Kortdurig werkloos;Totaal personen;2017 2e kwartaal;265
570;Kortdurig werkloos;Totaal personen;2017 3e kwartaal;230
571;Kortdurig werkloos;Totaal personen;2017 4e kwartaal;230
572;Kortdurig werkloos;Totaal personen;2017;256
573;Kortdurig werkloos;Totaal personen;2018 1e kwartaal;246
574;Kortdurig werkloos;Totaal personen;2018 2e kwartaal;206
575;Kortdurig werkloos;Totaal personen;2018 3e kwartaal;199
576;Kortdurig werkloos;Totaal personen;2018 4e kwartaal;211
577;Kortdurig werkloos;Totaal personen;2018;216
578;Kortdurig werkloos;Totaal personen;2019 1e kwartaal;218
579;Kortdurig werkloos;Totaal personen;2019 2e kwartaal;213
580;Kortdurig werkloos;Totaal personen;2019 3e kwartaal;208
581;Kortdurig werkloos;Geslacht: Mannen;2003 1e kwartaal;137
582;Kortdurig werkloos;Geslacht: Mannen;2003 2e kwartaal;138
583;Kortdurig werkloos;Geslacht: Mannen;2003 3e kwartaal;144
584;Kortdurig werkloos;Geslacht: Mannen;2003 4e kwartaal;163
585;Kortdurig werkloos;Geslacht: Mannen;2003;145
586;Kortdurig werkloos;Geslacht: Mannen;2004 1e kwartaal;163
587;Kortdurig werkloos;Geslacht: Mannen;2004 2e kwartaal;152
588;Kortdurig werkloos;Geslacht: Mannen;2004 3e kwartaal;127
589;Kortdurig werkloos;Geslacht: Mannen;2004 4e kwartaal;158
590;Kortdurig werkloos;Geslacht: Mannen;2004;150
591;Kortdurig werkloos;Geslacht: Mannen;2005 1e kwartaal;165
592;Kortdurig werkloos;Geslacht: Mannen;2005 2e kwartaal;133
593;Kortdurig werkloos;Geslacht: Mannen;2005 3e kwartaal;141
594;Kortdurig werkloos;Geslacht: Mannen;2005 4e kwartaal;123
595;Kortdurig werkloos;Geslacht: Mannen;2005;141
596;Kortdurig werkloos;Geslacht: Mannen;2006 1e kwartaal;129
597;Kortdurig werkloos;Geslacht: Mannen;2006 2e kwartaal;113
598;Kortdurig werkloos;Geslacht: Mannen;2006 3e kwartaal;99
599;Kortdurig werkloos;Geslacht: Mannen;2006 4e kwartaal;95
600;Kortdurig werkloos;Geslacht: Mannen;2006;109
601;Kortdurig werkloos;Geslacht: Mannen;2007 1e kwartaal;108
602;Kortdurig werkloos;Geslacht: Mannen;2007 2e kwartaal;89
603;Kortdurig werkloos;Geslacht: Mannen;2007 3e kwartaal;81
604;Kortdurig werkloos;Geslacht: Mannen;2007 4e kwartaal;91
605;Kortdurig werkloos;Geslacht: Mannen;2007;92
606;Kortdurig werkloos;Geslacht: Mannen;2008 1e kwartaal;100
607;Kortdurig werkloos;Geslacht: Mannen;2008 2e kwartaal;92
608;Kortdurig werkloos;Geslacht: Mannen;2008 3e kwartaal;74
609;Kortdurig werkloos;Geslacht: Mannen;2008 4e kwartaal;83
610;Kortdurig werkloos;Geslacht: Mannen;2008;87
611;Kortdurig werkloos;Geslacht: Mannen;2009 1e kwartaal;132
612;Kortdurig werkloos;Geslacht: Mannen;2009 2e kwartaal;136
613;Kortdurig werkloos;Geslacht: Mannen;2009 3e kwartaal;139
614;Kortdurig werkloos;Geslacht: Mannen;2009 4e kwartaal;165
615;Kortdurig werkloos;Geslacht: Mannen;2009;143
616;Kortdurig werkloos;Geslacht: Mannen;2010 1e kwartaal;185
617;Kortdurig werkloos;Geslacht: Mannen;2010 2e kwartaal;153
618;Kortdurig werkloos;Geslacht: Mannen;2010 3e kwartaal;149
619;Kortdurig werkloos;Geslacht: Mannen;2010 4e kwartaal;137
620;Kortdurig werkloos;Geslacht: Mannen;2010;156
621;Kortdurig werkloos;Geslacht: Mannen;2011 1e kwartaal;154
622;Kortdurig werkloos;Geslacht: Mannen;2011 2e kwartaal;129
623;Kortdurig werkloos;Geslacht: Mannen;2011 3e kwartaal;139
624;Kortdurig werkloos;Geslacht: Mannen;2011 4e kwartaal;142
625;Kortdurig werkloos;Geslacht: Mannen;2011;141
626;Kortdurig werkloos;Geslacht: Mannen;2012 1e kwartaal;168
627;Kortdurig werkloos;Geslacht: Mannen;2012 2e kwartaal;163
628;Kortdurig werkloos;Geslacht: Mannen;2012 3e kwartaal;173
629;Kortdurig werkloos;Geslacht: Mannen;2012 4e kwartaal;180
630;Kortdurig werkloos;Geslacht: Mannen;2012;171
631;Kortdurig werkloos;Geslacht: Mannen;2013 1e kwartaal;221
632;Kortdurig werkloos;Geslacht: Mannen;2013 2e kwartaal;220
633;Kortdurig werkloos;Geslacht: Mannen;2013 3e kwartaal;216
634;Kortdurig werkloos;Geslacht: Mannen;2013 4e kwartaal;239
635;Kortdurig werkloos;Geslacht: Mannen;2013;224
636;Kortdurig werkloos;Geslacht: Mannen;2014 1e kwartaal;235
637;Kortdurig werkloos;Geslacht: Mannen;2014 2e kwartaal;207
638;Kortdurig werkloos;Geslacht: Mannen;2014 3e kwartaal;175
639;Kortdurig werkloos;Geslacht: Mannen;2014 4e kwartaal;165
640;Kortdurig werkloos;Geslacht: Mannen;2014;195
641;Kortdurig werkloos;Geslacht: Mannen;2015 1e kwartaal;172
642;Kortdurig werkloos;Geslacht: Mannen;2015 2e kwartaal;152
643;Kortdurig werkloos;Geslacht: Mannen;2015 3e kwartaal;167
644;Kortdurig werkloos;Geslacht: Mannen;2015 4e kwartaal;159
645;Kortdurig werkloos;Geslacht: Mannen;2015;163
646;Kortdurig werkloos;Geslacht: Mannen;2016 1e kwartaal;184
647;Kortdurig werkloos;Geslacht: Mannen;2016 2e kwartaal;147
648;Kortdurig werkloos;Geslacht: Mannen;2016 3e kwartaal;137
649;Kortdurig werkloos;Geslacht: Mannen;2016 4e kwartaal;121
650;Kortdurig werkloos;Geslacht: Mannen;2016;147
651;Kortdurig werkloos;Geslacht: Mannen;2017 1e kwartaal;151
652;Kortdurig werkloos;Geslacht: Mannen;2017 2e kwartaal;127
653;Kortdurig werkloos;Geslacht: Mannen;2017 3e kwartaal;113
654;Kortdurig werkloos;Geslacht: Mannen;2017 4e kwartaal;118
655;Kortdurig werkloos;Geslacht: Mannen;2017;127
656;Kortdurig werkloos;Geslacht: Mannen;2018 1e kwartaal;129
657;Kortdurig werkloos;Geslacht: Mannen;2018 2e kwartaal;107
658;Kortdurig werkloos;Geslacht: Mannen;2018 3e kwartaal;107
659;Kortdurig werkloos;Geslacht: Mannen;2018 4e kwartaal;109
660;Kortdurig werkloos;Geslacht: Mannen;2018;113
661;Kortdurig werkloos;Geslacht: Mannen;2019 1e kwartaal;111
662;Kortdurig werkloos;Geslacht: Mannen;2019 2e kwartaal;116
663;Kortdurig werkloos;Geslacht: Mannen;2019 3e kwartaal;105
664;Kortdurig werkloos;Geslacht: Vrouwen;2003 1e kwartaal;146
665;Kortdurig werkloos;Geslacht: Vrouwen;2003 2e kwartaal;134
666;Kortdurig werkloos;Geslacht: Vrouwen;2003 3e kwartaal;136
667;Kortdurig werkloos;Geslacht: Vrouwen;2003 4e kwartaal;162
668;Kortdurig werkloos;Geslacht: Vrouwen;2003;144
669;Kortdurig werkloos;Geslacht: Vrouwen;2004 1e kwartaal;165
670;Kortdurig werkloos;Geslacht: Vrouwen;2004 2e kwartaal;165
671;Kortdurig werkloos;Geslacht: Vrouwen;2004 3e kwartaal;145
672;Kortdurig werkloos;Geslacht: Vrouwen;2004 4e kwartaal;173
673;Kortdurig werkloos;Geslacht: Vrouwen;2004;162
674;Kortdurig werkloos;Geslacht: Vrouwen;2005 1e kwartaal;189
675;Kortdurig werkloos;Geslacht: Vrouwen;2005 2e kwartaal;159
676;Kortdurig werkloos;Geslacht: Vrouwen;2005 3e kwartaal;174
677;Kortdurig werkloos;Geslacht: Vrouwen;2005 4e kwartaal;169
678;Kortdurig werkloos;Geslacht: Vrouwen;2005;173
679;Kortdurig werkloos;Geslacht: Vrouwen;2006 1e kwartaal;176
680;Kortdurig werkloos;Geslacht: Vrouwen;2006 2e kwartaal;138
681;Kortdurig werkloos;Geslacht: Vrouwen;2006 3e kwartaal;127
682;Kortdurig werkloos;Geslacht: Vrouwen;2006 4e kwartaal;136
683;Kortdurig werkloos;Geslacht: Vrouwen;2006;145
684;Kortdurig werkloos;Geslacht: Vrouwen;2007 1e kwartaal;159
685;Kortdurig werkloos;Geslacht: Vrouwen;2007 2e kwartaal;121
686;Kortdurig werkloos;Geslacht: Vrouwen;2007 3e kwartaal;113
687;Kortdurig werkloos;Geslacht: Vrouwen;2007 4e kwartaal;120
688;Kortdurig werkloos;Geslacht: Vrouwen;2007;128
689;Kortdurig werkloos;Geslacht: Vrouwen;2008 1e kwartaal;144
690;Kortdurig werkloos;Geslacht: Vrouwen;2008 2e kwartaal;110
691;Kortdurig werkloos;Geslacht: Vrouwen;2008 3e kwartaal;113
692;Kortdurig werkloos;Geslacht: Vrouwen;2008 4e kwartaal;124
693;Kortdurig werkloos;Geslacht: Vrouwen;2008;123
694;Kortdurig werkloos;Geslacht: Vrouwen;2009 1e kwartaal;137
695;Kortdurig werkloos;Geslacht: Vrouwen;2009 2e kwartaal;142
696;Kortdurig werkloos;Geslacht: Vrouwen;2009 3e kwartaal;139
697;Kortdurig werkloos;Geslacht: Vrouwen;2009 4e kwartaal;168
