ID;Onderwijsvolgend;KenmerkenArbeid;Uitkering;IngeschrevenUWVWerkbedrijf;RegioS;Perioden;Jongeren15Tot27Jaar_1
3499;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Midden-Groningen;2018;8000
3500;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Mill en Sint Hubert;2005;1400
3501;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Mill en Sint Hubert;2006;1300
3502;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Mill en Sint Hubert;2007;1300
3503;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Mill en Sint Hubert;2008;1300
3504;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Mill en Sint Hubert;2009;1400
3505;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Mill en Sint Hubert;2010;1400
3506;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Mill en Sint Hubert;2011;1400
3507;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Mill en Sint Hubert;2012;1400
3508;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Mill en Sint Hubert;2013;1500
3509;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Mill en Sint Hubert;2014;1500
3510;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Mill en Sint Hubert;2015;1500
3511;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Mill en Sint Hubert;2016;1600
3512;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Mill en Sint Hubert;2017;1600
3513;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Mill en Sint Hubert;2018;1500
3514;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Moerdijk;2005;4500
3515;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Moerdijk;2006;4500
3516;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Moerdijk;2007;4500
3517;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Moerdijk;2008;4500
3518;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Moerdijk;2009;4500
3519;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Moerdijk;2010;4500
3520;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Moerdijk;2011;4500
3521;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Moerdijk;2012;4600
3522;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Moerdijk;2013;4500
3523;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Moerdijk;2014;4600
3524;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Moerdijk;2015;4600
3525;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Moerdijk;2016;4700
3526;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Moerdijk;2017;4700
3527;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Moerdijk;2018;4700
3528;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Molenlanden;2005;6700
3529;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Molenlanden;2006;6700
3530;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Molenlanden;2007;6700
3531;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Molenlanden;2008;6700
3532;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Molenlanden;2009;6800
3533;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Molenlanden;2010;6800
3534;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Molenlanden;2011;6800
3535;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Molenlanden;2012;6900
3536;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Molenlanden;2013;6900
3537;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Molenlanden;2014;6900
3538;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Molenlanden;2015;7000
3539;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Molenlanden;2016;7000
3540;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Molenlanden;2017;7100
3541;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Molenlanden;2018;7100
3542;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Montferland;2005;4100
3543;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Montferland;2006;4100
3544;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Montferland;2007;4100
3545;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Montferland;2008;4200
3546;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Montferland;2009;4400
3547;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Montferland;2010;4400
3548;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Montferland;2011;4500
3549;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Montferland;2012;4500
3550;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Montferland;2013;4600
3551;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Montferland;2014;4700
3552;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Montferland;2015;4700
3553;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Montferland;2016;4800
3554;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Montferland;2017;4800
3555;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Montferland;2018;4900
3556;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Montfoort;2005;1900
3557;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Montfoort;2006;1900
3558;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Montfoort;2007;1800
3559;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Montfoort;2008;1800
3560;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Montfoort;2009;1800
3561;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Montfoort;2010;1900
3562;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Montfoort;2011;1900
3563;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Montfoort;2012;1900
3564;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Montfoort;2013;2000
3565;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Montfoort;2014;2000
3566;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Montfoort;2015;1900
3567;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Montfoort;2016;2000
3568;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Montfoort;2017;2100
3569;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Montfoort;2018;2100
3570;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Mook en Middelaar;2005;800
3571;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Mook en Middelaar;2006;800
3572;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Mook en Middelaar;2007;900
3573;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Mook en Middelaar;2008;800
3574;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Mook en Middelaar;2009;900
3575;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Mook en Middelaar;2010;900
3576;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Mook en Middelaar;2011;900
3577;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Mook en Middelaar;2012;900
3578;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Mook en Middelaar;2013;900
3579;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Mook en Middelaar;2014;900
3580;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Mook en Middelaar;2015;1000
3581;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Mook en Middelaar;2016;1000
3582;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Mook en Middelaar;2017;1000
3583;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Mook en Middelaar;2018;1000
3584;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Neder-Betuwe;2005;3400
3585;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Neder-Betuwe;2006;3500
3586;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Neder-Betuwe;2007;3500
3587;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Neder-Betuwe;2008;3600
3588;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Neder-Betuwe;2009;3700
3589;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Neder-Betuwe;2010;3700
3590;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Neder-Betuwe;2011;3700
3591;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Neder-Betuwe;2012;3800
3592;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Neder-Betuwe;2013;3800
3593;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Neder-Betuwe;2014;3700
3594;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Neder-Betuwe;2015;3800
3595;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Neder-Betuwe;2016;3900
3596;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Neder-Betuwe;2017;3900
3597;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Neder-Betuwe;2018;4000
3598;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nederweert;2005;2100
3599;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nederweert;2006;2200
3600;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nederweert;2007;2200
3601;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nederweert;2008;2200
3602;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nederweert;2009;2100
3603;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nederweert;2010;2200
3604;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nederweert;2011;2200
3605;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nederweert;2012;2300
3606;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nederweert;2013;2300
3607;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nederweert;2014;2300
3608;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nederweert;2015;2300
3609;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nederweert;2016;2300
3610;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nederweert;2017;2300
3611;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nederweert;2018;2300
3612;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nieuwegein;2005;9300
3613;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nieuwegein;2006;9100
3614;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nieuwegein;2007;9000
3615;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nieuwegein;2008;8900
3616;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nieuwegein;2009;8700
3617;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nieuwegein;2010;8500
3618;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nieuwegein;2011;8300
3619;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nieuwegein;2012;8300
3620;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nieuwegein;2013;8200
3621;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nieuwegein;2014;8200
3622;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nieuwegein;2015;8200
3623;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nieuwegein;2016;8200
3624;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nieuwegein;2017;8300
3625;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nieuwegein;2018;8500
3626;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nieuwkoop;2005;3700
3627;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nieuwkoop;2006;3800
3628;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nieuwkoop;2007;3800
3629;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nieuwkoop;2008;3800
3630;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nieuwkoop;2009;3900
3631;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nieuwkoop;2010;3900
3632;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nieuwkoop;2011;3800
3633;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nieuwkoop;2012;3800
3634;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nieuwkoop;2013;3900
3635;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nieuwkoop;2014;3900
3636;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nieuwkoop;2015;3900
3637;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nieuwkoop;2016;4000
3638;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nieuwkoop;2017;4000
3639;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nieuwkoop;2018;4100
3640;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nijkerk;2005;5800
3641;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nijkerk;2006;5700
3642;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nijkerk;2007;5700
3643;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nijkerk;2008;5600
3644;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nijkerk;2009;5600
3645;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nijkerk;2010;5700
3646;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nijkerk;2011;5600
3647;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nijkerk;2012;5600
3648;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nijkerk;2013;5600
3649;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nijkerk;2014;5600
3650;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nijkerk;2015;5600
3651;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nijkerk;2016;5800
3652;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nijkerk;2017;5900
3653;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nijkerk;2018;6000
3654;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nijmegen;2005;31200
3655;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nijmegen;2006;32300
3656;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nijmegen;2007;32700
3657;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nijmegen;2008;33300
3658;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nijmegen;2009;33900
3659;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nijmegen;2010;34600
3660;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nijmegen;2011;34900
3661;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nijmegen;2012;35600
3662;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nijmegen;2013;36300
3663;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nijmegen;2014;37700
3664;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nijmegen;2015;38700
3665;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nijmegen;2016;38800
3666;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nijmegen;2017;39500
3667;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nijmegen;2018;39500
3668;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nissewaard;2005;13500
3669;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nissewaard;2006;13500
3670;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nissewaard;2007;13200
3671;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nissewaard;2008;12900
3672;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nissewaard;2009;12800
3673;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nissewaard;2010;12700
3674;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nissewaard;2011;12400
3675;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nissewaard;2012;12300
3676;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nissewaard;2013;12100
3677;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nissewaard;2014;11900
3678;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nissewaard;2015;11900
3679;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nissewaard;2016;11700
3680;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nissewaard;2017;11700
3681;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nissewaard;2018;11600
3682;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2005;6800
3683;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2006;6800
3684;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2007;6700
3685;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2008;6700
3686;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2009;6500
3687;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2010;6400
3688;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2011;6400
3689;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2012;6300
3690;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2013;6300
3691;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2014;6200
3692;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2015;6200
3693;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2016;6300
3694;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2017;6300
3695;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2018;6300
3696;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2005;700
3697;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2006;700
3698;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2007;800
3699;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2008;800
3700;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2009;800
3701;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2010;800
3702;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2011;800
3703;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2012;800
3704;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2013;800
3705;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2014;800
3706;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2015;800
3707;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2016;800
3708;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2017;800
3709;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2018;800
3710;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordenveld;2005;3300
3711;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordenveld;2006;3300
3712;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordenveld;2007;3300
3713;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordenveld;2008;3300
3714;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordenveld;2009;3300
3715;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordenveld;2010;3300
3716;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordenveld;2011;3400
3717;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordenveld;2012;3400
3718;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordenveld;2013;3400
3719;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordenveld;2014;3400
3720;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordenveld;2015;3400
3721;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordenveld;2016;3500
3722;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordenveld;2017;3700
3723;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordenveld;2018;3500
3724;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2005;6800
3725;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2006;6700
3726;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2007;6700
3727;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2008;6700
3728;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2009;6800
3729;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2010;6700
3730;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2011;6600
3731;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2012;6500
3732;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2013;6400
3733;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2014;6400
3734;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2015;6400
3735;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2016;6600
3736;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2017;6700
3737;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2018;6700
3738;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordwijk;2005;5400
3739;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordwijk;2006;5500
3740;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordwijk;2007;5600
3741;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordwijk;2008;5700
3742;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordwijk;2009;5600
3743;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordwijk;2010;5600
3744;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordwijk;2011;5600
3745;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordwijk;2012;5600
3746;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordwijk;2013;5700
3747;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordwijk;2014;5700
3748;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordwijk;2015;5600
3749;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordwijk;2016;5600
3750;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordwijk;2017;5700
3751;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Noordwijk;2018;5700
3752;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2005;2800
3753;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2006;2800
3754;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2007;2800
3755;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2008;2800
3756;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2009;2800
3757;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2010;2800
3758;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2011;2800
3759;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2012;2800
3760;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2013;2800
3761;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2014;2800
3762;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2015;2800
3763;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2016;2800
3764;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2017;2800
3765;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2018;2800
3766;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nunspeet;2005;4200
3767;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nunspeet;2006;4200
3768;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nunspeet;2007;4200
3769;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nunspeet;2008;4200
3770;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nunspeet;2009;4200
3771;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nunspeet;2010;4100
3772;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nunspeet;2011;4100
3773;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nunspeet;2012;4100
3774;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nunspeet;2013;4100
3775;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nunspeet;2014;4000
3776;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nunspeet;2015;4000
3777;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nunspeet;2016;4100
3778;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nunspeet;2017;4100
3779;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Nunspeet;2018;4100
3780;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oegstgeest;2005;3200
3781;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oegstgeest;2006;3200
3782;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oegstgeest;2007;3200
3783;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oegstgeest;2008;3300
3784;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oegstgeest;2009;3400
3785;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oegstgeest;2010;3300
3786;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oegstgeest;2011;3400
3787;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oegstgeest;2012;3300
3788;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oegstgeest;2013;3100
3789;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oegstgeest;2014;2900
3790;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oegstgeest;2015;2900
3791;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oegstgeest;2016;3000
3792;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oegstgeest;2017;3000
3793;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oegstgeest;2018;3100
3794;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oirschot;2005;2300
3795;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oirschot;2006;2400
3796;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oirschot;2007;2400
3797;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oirschot;2008;2400
3798;Totaal;Totaal;Totaal met of zonder uitkering;Totaal;Oirschot;2009;2400
