ID;Geslacht;Onderwijssoort;Migratieachtergrond;WoonregioSchoolregio;Regiokenmerken;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
529;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Gelderland (AM);2006/'07;;;
530;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Gelderland (AM);2007/'08;;;
531;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Gelderland (AM);2008/'09;;;
532;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Gelderland (AM);2009/'10;;;
533;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Gelderland (AM);2010/'11;;;
534;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Gelderland (AM);2011/'12;;;
535;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Gelderland (AM);2012/'13;;;
536;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Gelderland (AM);2013/'14;;;
537;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Gelderland (AM);2014/'15;964.0;874.0;91.0
538;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Gelderland (AM);2015/'16;1042.0;930.0;89.0
539;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Gelderland (AM);2016/'17;901.0;826.0;92.0
540;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Gelderland (AM);2017/'18;911.0;822.0;90.0
541;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Gelderland (AM);2018/'19;879.0;796.0;91.0
542;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Gelderland (AM);2019/'20;915.0;902.0;99.0
543;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Gelderland (AM);2020/'21;904.0;852.0;94.0
544;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rijk van Nijmegen (AM);2005/'06;;;
545;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rijk van Nijmegen (AM);2006/'07;;;
546;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rijk van Nijmegen (AM);2007/'08;;;
547;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rijk van Nijmegen (AM);2008/'09;;;
548;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rijk van Nijmegen (AM);2009/'10;;;
549;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rijk van Nijmegen (AM);2010/'11;;;
550;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rijk van Nijmegen (AM);2011/'12;;;
551;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rijk van Nijmegen (AM);2012/'13;;;
552;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rijk van Nijmegen (AM);2013/'14;;;
553;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rijk van Nijmegen (AM);2014/'15;794.0;762.0;96.0
554;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rijk van Nijmegen (AM);2015/'16;760.0;702.0;92.0
555;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rijk van Nijmegen (AM);2016/'17;842.0;764.0;91.0
556;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rijk van Nijmegen (AM);2017/'18;863.0;803.0;93.0
557;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rijk van Nijmegen (AM);2018/'19;855.0;771.0;90.0
558;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rijk van Nijmegen (AM);2019/'20;857.0;852.0;99.0
559;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rijk van Nijmegen (AM);2020/'21;821.0;781.0;95.0
560;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Achterhoek (AM);2005/'06;;;
561;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Achterhoek (AM);2006/'07;;;
562;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Achterhoek (AM);2007/'08;;;
563;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Achterhoek (AM);2008/'09;;;
564;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Achterhoek (AM);2009/'10;;;
565;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Achterhoek (AM);2010/'11;;;
566;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Achterhoek (AM);2011/'12;;;
567;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Achterhoek (AM);2012/'13;;;
568;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Achterhoek (AM);2013/'14;;;
569;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Achterhoek (AM);2014/'15;556.0;511.0;92.0
570;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Achterhoek (AM);2015/'16;522.0;460.0;88.0
571;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Achterhoek (AM);2016/'17;614.0;568.0;93.0
572;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Achterhoek (AM);2017/'18;610.0;559.0;92.0
573;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Achterhoek (AM);2018/'19;579.0;518.0;89.0
574;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Achterhoek (AM);2019/'20;546.0;541.0;99.0
575;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Achterhoek (AM);2020/'21;508.0;472.0;93.0
576;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rivierenland (AM);2005/'06;;;
577;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rivierenland (AM);2006/'07;;;
578;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rivierenland (AM);2007/'08;;;
579;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rivierenland (AM);2008/'09;;;
580;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rivierenland (AM);2009/'10;;;
581;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rivierenland (AM);2010/'11;;;
582;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rivierenland (AM);2011/'12;;;
583;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rivierenland (AM);2012/'13;;;
584;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rivierenland (AM);2013/'14;;;
585;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rivierenland (AM);2014/'15;505.0;457.0;90.0
586;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rivierenland (AM);2015/'16;541.0;490.0;91.0
587;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rivierenland (AM);2016/'17;583.0;525.0;90.0
588;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rivierenland (AM);2017/'18;652.0;598.0;92.0
589;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rivierenland (AM);2018/'19;585.0;531.0;91.0
590;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rivierenland (AM);2019/'20;483.0;477.0;99.0
591;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Rivierenland (AM);2020/'21;569.0;533.0;94.0
592;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (AM);2005/'06;;;
593;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (AM);2006/'07;;;
594;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (AM);2007/'08;;;
595;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (AM);2008/'09;;;
596;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (AM);2009/'10;;;
597;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (AM);2010/'11;;;
598;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (AM);2011/'12;;;
599;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (AM);2012/'13;;;
600;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (AM);2013/'14;;;
601;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (AM);2014/'15;623.0;557.0;89.0
602;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (AM);2015/'16;710.0;631.0;89.0
603;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (AM);2016/'17;692.0;610.0;88.0
604;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (AM);2017/'18;699.0;614.0;88.0
605;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (AM);2018/'19;720.0;633.0;88.0
606;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (AM);2019/'20;698.0;690.0;99.0
607;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Flevoland (AM);2020/'21;714.0;650.0;91.0
608;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gooi en Vechtstreek (AM);2005/'06;;;
609;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gooi en Vechtstreek (AM);2006/'07;;;
610;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gooi en Vechtstreek (AM);2007/'08;;;
611;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gooi en Vechtstreek (AM);2008/'09;;;
612;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gooi en Vechtstreek (AM);2009/'10;;;
613;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gooi en Vechtstreek (AM);2010/'11;;;
614;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gooi en Vechtstreek (AM);2011/'12;;;
615;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gooi en Vechtstreek (AM);2012/'13;;;
616;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gooi en Vechtstreek (AM);2013/'14;;;
617;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gooi en Vechtstreek (AM);2014/'15;873.0;815.0;93.0
618;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gooi en Vechtstreek (AM);2015/'16;938.0;880.0;94.0
619;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gooi en Vechtstreek (AM);2016/'17;933.0;855.0;92.0
620;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gooi en Vechtstreek (AM);2017/'18;998.0;936.0;94.0
621;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gooi en Vechtstreek (AM);2018/'19;1016.0;923.0;91.0
622;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gooi en Vechtstreek (AM);2019/'20;1084.0;1079.0;100.0
623;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Gooi en Vechtstreek (AM);2020/'21;1042.0;999.0;96.0
624;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Utrecht (AM);2005/'06;;;
625;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Utrecht (AM);2006/'07;;;
626;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Utrecht (AM);2007/'08;;;
627;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Utrecht (AM);2008/'09;;;
628;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Utrecht (AM);2009/'10;;;
629;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Utrecht (AM);2010/'11;;;
630;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Utrecht (AM);2011/'12;;;
631;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Utrecht (AM);2012/'13;;;
632;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Utrecht (AM);2013/'14;;;
633;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Utrecht (AM);2014/'15;2157.0;2030.0;94.0
634;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Utrecht (AM);2015/'16;2239.0;2083.0;93.0
635;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Utrecht (AM);2016/'17;2444.0;2264.0;93.0
636;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Utrecht (AM);2017/'18;2339.0;2182.0;93.0
637;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Utrecht (AM);2018/'19;2567.0;2376.0;93.0
638;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Utrecht (AM);2019/'20;2665.0;2639.0;99.0
639;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Utrecht (AM);2020/'21;2749.0;2612.0;95.0
640;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Amersfoort (AM);2005/'06;;;
641;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Amersfoort (AM);2006/'07;;;
642;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Amersfoort (AM);2007/'08;;;
643;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Amersfoort (AM);2008/'09;;;
644;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Amersfoort (AM);2009/'10;;;
645;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Amersfoort (AM);2010/'11;;;
646;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Amersfoort (AM);2011/'12;;;
647;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Amersfoort (AM);2012/'13;;;
648;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Amersfoort (AM);2013/'14;;;
649;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Amersfoort (AM);2014/'15;824.0;778.0;94.0
650;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Amersfoort (AM);2015/'16;850.0;777.0;91.0
651;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Amersfoort (AM);2016/'17;914.0;845.0;92.0
652;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Amersfoort (AM);2017/'18;984.0;909.0;92.0
653;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Amersfoort (AM);2018/'19;1028.0;965.0;94.0
654;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Amersfoort (AM);2019/'20;978.0;963.0;98.0
655;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Amersfoort (AM);2020/'21;1064.0;1021.0;96.0
656;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Noord-Holland Noord (AM);2005/'06;;;
657;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Noord-Holland Noord (AM);2006/'07;;;
658;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Noord-Holland Noord (AM);2007/'08;;;
659;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Noord-Holland Noord (AM);2008/'09;;;
660;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Noord-Holland Noord (AM);2009/'10;;;
661;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Noord-Holland Noord (AM);2010/'11;;;
662;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Noord-Holland Noord (AM);2011/'12;;;
663;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Noord-Holland Noord (AM);2012/'13;;;
664;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Noord-Holland Noord (AM);2013/'14;;;
665;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Noord-Holland Noord (AM);2014/'15;1310.0;1194.0;91.0
666;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Noord-Holland Noord (AM);2015/'16;1368.0;1237.0;90.0
667;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Noord-Holland Noord (AM);2016/'17;1416.0;1263.0;89.0
668;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Noord-Holland Noord (AM);2017/'18;1464.0;1313.0;90.0
669;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Noord-Holland Noord (AM);2018/'19;1471.0;1291.0;88.0
670;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Noord-Holland Noord (AM);2019/'20;1378.0;1367.0;99.0
671;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Noord-Holland Noord (AM);2020/'21;1363.0;1270.0;93.0
672;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Kennemerland (AM);2005/'06;;;
673;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Kennemerland (AM);2006/'07;;;
674;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Kennemerland (AM);2007/'08;;;
675;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Kennemerland (AM);2008/'09;;;
676;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Kennemerland (AM);2009/'10;;;
677;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Kennemerland (AM);2010/'11;;;
678;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Kennemerland (AM);2011/'12;;;
679;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Kennemerland (AM);2012/'13;;;
680;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Kennemerland (AM);2013/'14;;;
681;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Kennemerland (AM);2014/'15;1045.0;964.0;92.0
682;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Kennemerland (AM);2015/'16;1116.0;999.0;90.0
683;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Kennemerland (AM);2016/'17;;;
684;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Kennemerland (AM);2017/'18;;;
685;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Kennemerland (AM);2018/'19;;;
686;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Kennemerland (AM);2019/'20;;;
687;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zuid-Kennemerland (AM);2020/'21;;;
688;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zaanstreek/Waterland (AM);2005/'06;;;
689;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zaanstreek/Waterland (AM);2006/'07;;;
690;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zaanstreek/Waterland (AM);2007/'08;;;
691;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zaanstreek/Waterland (AM);2008/'09;;;
692;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zaanstreek/Waterland (AM);2009/'10;;;
693;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zaanstreek/Waterland (AM);2010/'11;;;
694;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zaanstreek/Waterland (AM);2011/'12;;;
695;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zaanstreek/Waterland (AM);2012/'13;;;
696;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zaanstreek/Waterland (AM);2013/'14;;;
697;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zaanstreek/Waterland (AM);2014/'15;624.0;578.0;93.0
698;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zaanstreek/Waterland (AM);2015/'16;646.0;575.0;89.0
699;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zaanstreek/Waterland (AM);2016/'17;708.0;636.0;90.0
700;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zaanstreek/Waterland (AM);2017/'18;679.0;607.0;89.0
701;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zaanstreek/Waterland (AM);2018/'19;709.0;644.0;91.0
702;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zaanstreek/Waterland (AM);2019/'20;685.0;677.0;99.0
703;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Zaanstreek/Waterland (AM);2020/'21;746.0;674.0;90.0
704;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groot Amsterdam (AM);2005/'06;;;
705;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groot Amsterdam (AM);2006/'07;;;
706;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groot Amsterdam (AM);2007/'08;;;
707;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groot Amsterdam (AM);2008/'09;;;
708;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groot Amsterdam (AM);2009/'10;;;
709;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groot Amsterdam (AM);2010/'11;;;
710;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groot Amsterdam (AM);2011/'12;;;
711;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groot Amsterdam (AM);2012/'13;;;
712;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groot Amsterdam (AM);2013/'14;;;
713;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groot Amsterdam (AM);2014/'15;2588.0;2355.0;91.0
714;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groot Amsterdam (AM);2015/'16;2638.0;2394.0;91.0
715;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groot Amsterdam (AM);2016/'17;2770.0;2489.0;90.0
716;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groot Amsterdam (AM);2017/'18;2864.0;2578.0;90.0
717;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groot Amsterdam (AM);2018/'19;2851.0;2555.0;90.0
718;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groot Amsterdam (AM);2019/'20;3045.0;2999.0;98.0
719;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Groot Amsterdam (AM);2020/'21;3045.0;2801.0;92.0
720;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Holland Rijnland (AM);2005/'06;;;
721;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Holland Rijnland (AM);2006/'07;;;
722;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Holland Rijnland (AM);2007/'08;;;
723;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Holland Rijnland (AM);2008/'09;;;
724;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Holland Rijnland (AM);2009/'10;;;
725;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Holland Rijnland (AM);2010/'11;;;
726;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Holland Rijnland (AM);2011/'12;;;
727;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Holland Rijnland (AM);2012/'13;;;
728;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Holland Rijnland (AM);2013/'14;;;
729;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Holland Rijnland (AM);2014/'15;1446.0;1362.0;94.0
730;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Holland Rijnland (AM);2015/'16;1408.0;1305.0;93.0
731;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Holland Rijnland (AM);2016/'17;1538.0;1426.0;93.0
732;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Holland Rijnland (AM);2017/'18;1505.0;1379.0;92.0
733;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Holland Rijnland (AM);2018/'19;1597.0;1483.0;93.0
734;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Holland Rijnland (AM);2019/'20;1644.0;1627.0;99.0
735;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Holland Rijnland (AM);2020/'21;1540.0;1461.0;95.0
736;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Holland (AM);2005/'06;;;
737;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Holland (AM);2006/'07;;;
738;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Holland (AM);2007/'08;;;
739;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Midden-Holland (AM);2008/'09;;;
