ID;Kenmerken;Marges;Perioden;ScoreGeluk_1;Ongelukkig_2;NietGelukkigNietOngelukkig_3;Gelukkig_4;ScoreTevredenheidMetHetLeven_5;Ontevreden_6;NietTevredenNietOntevreden_7;Tevreden_8;ScoreTevredenheidOpleidingskansen_9;Ontevreden_10;NietTevredenNietOntevreden_11;Tevreden_12;ScoreTevredenheidMetWerk_13;Ontevreden_14;NietTevredenNietOntevreden_15;Tevreden_16;ScoreTevredenheidMetReistijd_17;Ontevreden_18;NietTevredenNietOntevreden_19;Tevreden_20;ScoreTevredenheidDagelijkseBezigheden_21;Ontevreden_22;NietTevredenNietOntevreden_23;Tevreden_24
114;Arbeidsduur: minder dan 12 uur per week;Ondergrens 95%-interval;2017;7.5;1.3;9.0;81.9;7.4;1.0;12.4;78.0;7.5;1.8;11.3;78.1;;;;;;;;;7.3;1.9;11.7;77.8
115;Arbeidsduur: minder dan 12 uur per week;Ondergrens 95%-interval;2018;7.6;2.0;6.1;83.5;7.5;1.3;8.4;81.7;7.6;3.5;6.9;80.4;;;;;;;;;7.3;2.9;9.9;77.5
116;Arbeidsduur: minder dan 12 uur per week;Ondergrens 95%-interval;2019;7.5;0.9;7.2;84.1;7.4;2.0;7.5;81.9;7.7;2.5;8.7;79.9;;;;;;;;;7.3;0.5;13.2;77.2
117;Arbeidsduur: minder dan 12 uur per week;Ondergrens 95%-interval;2020;7.4;1.2;8.4;82.0;7.4;0.8;11.6;78.5;7.9;2.5;5.9;83.6;;;;;;;;;7.3;2.5;10.3;77.8
118;Arbeidsduur: minder dan 12 uur per week;Ondergrens 95%-interval;2021;7.3;1.9;11.6;76.4;7.1;2.2;15.5;71.3;7.6;3.2;6.5;80.9;;;;;;;;;7.0;2.8;20.0;65.5
119;Arbeidsduur: minder dan 12 uur per week;Ondergrens 95%-interval;2022;7.4;1.4;10.5;79.1;7.2;2.1;11.8;76.5;7.8;2.0;8.9;80.4;;;;;;;;;7.2;1.7;11.2;77.9
120;Arbeidsduur: minder dan 12 uur per week;Ondergrens 95%-interval;2023;7.4;1.1;7.4;82.7;7.3;1.2;12.0;76.8;7.7;1.8;7.0;82.4;;;;;;;;;7.2;1.6;10.0;78.7
121;Arbeidsduur: minder dan 12 uur per week;Bovengrens 95%-interval;2013;7.8;4.3;14.5;89.9;7.7;5.1;16.8;87.4;7.8;6.6;15.1;87.7;;;;;;;;;7.5;7.5;19.0;83.8
122;Arbeidsduur: minder dan 12 uur per week;Bovengrens 95%-interval;2014;7.8;2.9;12.0;92.3;7.7;3.2;14.9;89.9;7.9;6.0;16.5;86.6;;;;;;;;;7.5;6.0;18.7;85.1
123;Arbeidsduur: minder dan 12 uur per week;Bovengrens 95%-interval;2015;7.9;4.6;13.4;90.1;7.7;6.3;16.6;86.3;7.8;5.2;19.7;84.5;;;;;;;;;7.5;6.1;17.2;85.8
124;Arbeidsduur: minder dan 12 uur per week;Bovengrens 95%-interval;2016;7.9;5.6;11.3;91.5;7.7;5.3;16.0;87.9;7.8;6.8;19.3;83.8;;;;;;;;;7.6;4.0;21.4;84.2
125;Arbeidsduur: minder dan 12 uur per week;Bovengrens 95%-interval;2017;7.7;4.7;15.4;88.9;7.6;3.8;19.9;85.8;7.8;5.7;18.4;85.9;;;;;;;;;7.5;5.7;18.6;85.3
126;Arbeidsduur: minder dan 12 uur per week;Bovengrens 95%-interval;2018;7.9;6.4;12.4;90.8;7.8;4.8;15.6;89.4;8.0;9.0;13.2;88.3;;;;;;;;;7.6;7.6;17.4;85.9
127;Arbeidsduur: minder dan 12 uur per week;Bovengrens 95%-interval;2019;7.7;4.1;13.7;91.1;7.7;6.2;14.2;89.4;8.0;6.9;15.5;87.6;;;;;;;;;7.5;3.1;21.5;85.6
128;Arbeidsduur: minder dan 12 uur per week;Bovengrens 95%-interval;2020;7.7;4.5;15.5;89.6;7.6;4.0;19.6;86.8;8.2;6.8;11.8;90.5;;;;;;;;;7.6;6.9;17.8;85.9
129;Arbeidsduur: minder dan 12 uur per week;Bovengrens 95%-interval;2021;7.6;6.8;19.6;85.2;7.5;7.4;24.3;80.9;8.0;8.9;12.8;89.0;;;;;;;;;7.4;7.9;29.6;75.6
130;Arbeidsduur: minder dan 12 uur per week;Bovengrens 95%-interval;2022;7.6;5.1;18.0;87.1;7.5;6.3;19.5;84.9;8.2;6.1;15.7;88.0;;;;;;;;;7.5;5.7;18.7;86.0
131;Arbeidsduur: minder dan 12 uur per week;Bovengrens 95%-interval;2023;7.7;5.0;14.7;90.5;7.6;5.4;20.4;85.7;8.1;6.4;13.6;90.1;;;;;;;;;7.5;5.9;17.9;87.2
132;Arbeidsduur: 12 tot 20 uur per week;Waarde;2013;7.9;1.5;5.9;92.5;7.7;1.8;10.9;87.3;7.6;3.4;13.4;83.2;7.5;3.2;16.2;80.5;8.3;2.7;8.9;88.3;;;;
133;Arbeidsduur: 12 tot 20 uur per week;Waarde;2014;7.8;2.2;8.6;89.2;7.6;3.1;12.4;84.5;7.5;3.4;15.6;81.0;7.5;3.1;17.0;79.9;8.3;2.1;9.8;88.1;;;;
134;Arbeidsduur: 12 tot 20 uur per week;Waarde;2015;7.8;1.7;9.4;88.9;7.7;1.4;10.9;87.7;7.7;3.1;13.3;83.6;7.5;2.9;14.7;82.4;8.4;3.5;6.3;90.2;;;;
135;Arbeidsduur: 12 tot 20 uur per week;Waarde;2016;7.8;1.5;8.0;90.5;7.7;2.1;9.3;88.6;7.6;4.2;12.6;83.1;7.6;4.4;13.5;82.1;8.5;1.5;7.8;90.7;;;;
136;Arbeidsduur: 12 tot 20 uur per week;Waarde;2017;7.8;1.7;8.3;90.1;7.7;1.4;12.6;86.1;7.6;3.9;12.3;83.8;7.5;3.9;12.5;83.6;8.2;5.0;8.7;86.3;;;;
137;Arbeidsduur: 12 tot 20 uur per week;Waarde;2018;7.8;1.9;8.8;89.4;7.7;1.9;9.3;88.7;7.7;4.8;12.2;83.1;7.6;2.3;14.9;82.8;8.3;2.6;10.0;87.3;;;;
138;Arbeidsduur: 12 tot 20 uur per week;Waarde;2019;7.8;1.5;5.0;93.6;7.7;1.7;7.9;90.3;7.8;3.5;11.1;85.4;7.8;3.5;10.8;85.8;8.5;2.2;9.1;88.7;;;;
139;Arbeidsduur: 12 tot 20 uur per week;Waarde;2020;7.6;1.6;12.8;85.6;7.6;1.5;13.6;84.8;7.8;2.0;15.2;82.8;7.5;4.9;14.0;81.1;8.2;4.7;9.1;86.2;;;;
140;Arbeidsduur: 12 tot 20 uur per week;Waarde;2021;7.6;4.4;11.6;84.0;7.5;4.3;16.0;79.6;7.9;2.0;14.1;83.9;7.6;5.2;8.9;85.8;8.3;2.9;9.0;88.1;;;;
141;Arbeidsduur: 12 tot 20 uur per week;Waarde;2022;7.6;1.5;10.2;88.3;7.5;1.7;15.6;82.7;7.9;4.4;8.9;86.7;7.5;4.5;13.5;82.0;;;;;;;;
142;Arbeidsduur: 12 tot 20 uur per week;Waarde;2023;7.5;2.4;11.9;85.7;7.4;3.8;13.4;82.8;7.7;4.1;12.7;83.2;7.4;4.5;15.7;79.8;;;;;;;;
143;Arbeidsduur: 12 tot 20 uur per week;Ondergrens 95%-interval;2013;7.7;0.7;3.8;89.1;7.5;0.8;7.9;83.2;7.4;1.9;10.2;78.8;7.4;1.8;12.7;76.0;8.1;1.4;6.4;84.5;;;;
144;Arbeidsduur: 12 tot 20 uur per week;Ondergrens 95%-interval;2014;7.7;1.0;5.9;85.1;7.5;1.6;9.2;80.0;7.4;1.8;12.1;76.4;7.3;1.7;13.3;75.2;8.1;1.0;6.9;84.0;;;;
145;Arbeidsduur: 12 tot 20 uur per week;Ondergrens 95%-interval;2015;7.6;0.7;6.7;85.0;7.6;0.5;8.0;83.7;7.5;1.6;10.0;79.1;7.3;1.5;11.2;77.9;8.2;1.9;4.1;86.3;;;;
146;Arbeidsduur: 12 tot 20 uur per week;Ondergrens 95%-interval;2016;7.7;0.7;5.4;86.8;7.6;1.0;6.6;84.8;7.4;2.5;9.2;78.4;7.4;2.7;10.1;77.5;8.3;0.6;5.3;86.9;;;;
147;Arbeidsduur: 12 tot 20 uur per week;Ondergrens 95%-interval;2017;7.7;0.7;5.6;86.1;7.5;0.5;9.2;81.5;7.4;2.1;9.1;79.2;7.3;2.2;9.1;78.8;8.0;3.0;5.8;81.6;;;;
148;Arbeidsduur: 12 tot 20 uur per week;Ondergrens 95%-interval;2018;7.6;0.8;5.9;85.1;7.5;0.8;6.3;84.3;7.5;2.7;8.9;78.3;7.4;1.1;11.3;78.0;8.2;1.3;7.2;83.1;;;;
149;Arbeidsduur: 12 tot 20 uur per week;Ondergrens 95%-interval;2019;7.7;0.5;3.0;90.1;7.5;0.7;5.4;86.4;7.6;1.9;8.0;80.8;7.6;1.8;7.7;81.3;8.3;1.1;6.2;84.6;;;;
150;Arbeidsduur: 12 tot 20 uur per week;Ondergrens 95%-interval;2020;7.4;0.6;9.0;80.3;7.4;0.6;9.5;79.2;7.6;0.7;11.1;77.2;7.3;2.7;10.2;75.6;8.0;2.5;6.0;81.0;;;;
151;Arbeidsduur: 12 tot 20 uur per week;Ondergrens 95%-interval;2021;7.4;2.3;7.9;78.5;7.3;2.3;11.8;73.9;7.7;0.8;10.1;78.5;7.4;2.8;5.9;80.5;8.1;1.4;5.8;83.1;;;;
152;Arbeidsduur: 12 tot 20 uur per week;Ondergrens 95%-interval;2022;7.5;0.6;7.3;84.2;7.4;0.7;11.9;78.0;7.7;2.6;6.2;82.4;7.4;2.7;10.0;77.3;;;;;;;;
153;Arbeidsduur: 12 tot 20 uur per week;Ondergrens 95%-interval;2023;7.4;1.2;8.6;81.0;7.3;2.1;9.9;77.9;7.6;2.3;9.3;78.4;7.3;2.7;11.9;74.8;;;;;;;;
154;Arbeidsduur: 12 tot 20 uur per week;Bovengrens 95%-interval;2013;8.0;3.5;9.2;95.0;7.8;4.3;14.8;90.5;7.7;5.9;17.5;86.8;7.6;5.7;20.6;84.4;8.5;5.4;12.4;91.3;;;;
155;Arbeidsduur: 12 tot 20 uur per week;Bovengrens 95%-interval;2014;7.9;4.9;12.4;92.2;7.8;6.0;16.5;88.1;7.7;6.4;19.9;84.9;7.7;5.5;21.5;84.0;8.4;4.3;13.7;91.3;;;;
156;Arbeidsduur: 12 tot 20 uur per week;Bovengrens 95%-interval;2015;7.9;4.2;13.0;91.9;7.8;3.7;14.8;90.9;7.8;5.9;17.5;87.3;7.6;5.3;19.0;86.2;8.5;6.4;9.6;93.1;;;;
157;Arbeidsduur: 12 tot 20 uur per week;Bovengrens 95%-interval;2016;7.9;3.3;11.6;93.3;7.8;4.2;13.0;91.6;7.8;7.1;17.0;87.0;7.7;7.3;17.7;85.9;8.6;3.6;11.3;93.4;;;;
158;Arbeidsduur: 12 tot 20 uur per week;Bovengrens 95%-interval;2017;7.9;4.0;12.0;93.0;7.8;3.8;17.0;89.6;7.8;7.0;16.4;87.5;7.7;6.9;16.9;87.4;8.4;8.3;12.8;89.9;;;;
159;Arbeidsduur: 12 tot 20 uur per week;Bovengrens 95%-interval;2018;7.9;4.2;12.8;92.5;7.8;4.4;13.6;92.0;7.9;8.4;16.3;87.0;7.8;5.0;19.4;86.7;8.5;5.4;13.8;90.6;;;;
160;Arbeidsduur: 12 tot 20 uur per week;Bovengrens 95%-interval;2019;8.0;4.0;8.0;95.9;7.8;4.3;11.6;93.2;7.9;6.5;15.2;89.0;7.9;6.4;14.8;89.3;8.7;4.5;13.0;91.8;;;;
161;Arbeidsduur: 12 tot 20 uur per week;Bovengrens 95%-interval;2020;7.7;4.3;18.0;89.7;7.7;4.2;19.1;89.1;8.0;5.6;20.5;87.2;7.7;8.6;19.0;85.6;8.4;8.8;13.6;90.2;;;;
162;Arbeidsduur: 12 tot 20 uur per week;Bovengrens 95%-interval;2021;7.8;8.1;16.7;88.4;7.8;8.0;21.4;84.4;8.1;5.3;19.2;88.1;7.8;9.7;13.3;89.9;8.5;5.9;13.6;91.8;;;;
163;Arbeidsduur: 12 tot 20 uur per week;Bovengrens 95%-interval;2022;7.8;3.7;14.2;91.5;7.6;3.9;20.2;86.6;8.1;7.4;12.7;90.1;7.7;7.5;17.8;86.0;;;;;;;;
164;Arbeidsduur: 12 tot 20 uur per week;Bovengrens 95%-interval;2023;7.7;5.1;16.3;89.3;7.6;7.0;17.8;86.7;7.9;7.2;17.1;87.1;7.6;7.5;20.4;84.1;;;;;;;;
165;Arbeidsduur: 20 tot 35 uur per week;Waarde;2013;7.9;1.0;7.1;91.8;7.7;1.6;10.9;87.5;7.7;2.7;12.2;85.1;7.6;2.8;13.8;83.4;8.2;3.2;9.7;87.1;;;;
166;Arbeidsduur: 20 tot 35 uur per week;Waarde;2014;7.8;1.4;6.8;91.8;7.7;1.8;9.3;88.8;7.6;3.6;14.2;82.1;7.5;4.4;14.5;81.1;8.1;4.0;10.5;85.5;;;;
167;Arbeidsduur: 20 tot 35 uur per week;Waarde;2015;7.8;1.9;6.0;92.0;7.7;1.9;10.1;88.0;7.7;3.1;12.3;84.6;7.6;3.2;14.4;82.4;8.2;4.2;10.5;85.3;;;;
168;Arbeidsduur: 20 tot 35 uur per week;Waarde;2016;7.9;1.3;6.6;92.2;7.7;1.9;9.3;88.8;7.7;3.5;11.2;85.3;7.5;4.2;12.2;83.6;8.1;4.7;11.4;83.8;;;;
169;Arbeidsduur: 20 tot 35 uur per week;Waarde;2017;7.8;1.8;7.2;91.0;7.7;2.2;8.8;88.9;7.8;2.5;10.1;87.3;7.6;3.7;12.5;83.8;8.0;5.2;10.8;84.0;;;;
170;Arbeidsduur: 20 tot 35 uur per week;Waarde;2018;7.7;2.0;7.5;90.5;7.7;1.4;10.7;87.9;7.8;3.1;11.2;85.7;7.6;3.0;13.7;83.4;8.1;4.6;10.6;84.8;;;;
171;Arbeidsduur: 20 tot 35 uur per week;Waarde;2019;7.8;1.9;6.0;92.1;7.7;1.4;8.1;90.4;7.9;3.2;9.8;86.9;7.6;3.6;11.3;85.1;8.1;4.6;11.4;83.9;;;;
172;Arbeidsduur: 20 tot 35 uur per week;Waarde;2020;7.7;1.8;8.9;89.4;7.7;1.9;10.2;87.9;7.9;2.4;12.1;85.5;7.7;2.8;13.1;84.0;8.1;4.8;9.8;85.4;;;;
173;Arbeidsduur: 20 tot 35 uur per week;Waarde;2021;7.7;2.7;8.3;89.1;7.6;2.6;10.2;87.2;8.0;2.5;8.6;88.9;7.7;3.8;11.9;84.3;8.2;4.2;9.6;86.2;;;;
174;Arbeidsduur: 20 tot 35 uur per week;Waarde;2022;7.7;1.7;9.7;88.6;7.6;1.7;12.5;85.8;7.9;2.2;10.4;87.5;7.7;2.4;11.9;85.7;;;;;;;;
175;Arbeidsduur: 20 tot 35 uur per week;Waarde;2023;7.7;1.2;10.5;88.3;7.6;2.0;12.0;86.0;8.0;2.8;10.0;87.2;7.7;2.3;12.3;85.4;;;;;;;;
176;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2013;7.8;0.6;5.8;90.1;7.6;1.0;9.2;85.5;7.6;1.9;10.5;82.9;7.5;2.0;12.0;81.1;8.1;2.4;8.1;85.1;;;;
177;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2014;7.8;0.8;5.6;90.2;7.6;1.2;7.9;87.0;7.5;2.7;12.4;79.9;7.4;3.4;12.7;78.9;8.0;3.0;9.0;83.5;;;;
178;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2015;7.8;1.3;4.9;90.4;7.6;1.3;8.6;86.1;7.7;2.3;10.6;82.6;7.5;2.3;12.7;80.3;8.1;3.3;9.0;83.3;;;;
179;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2016;7.8;0.8;5.3;90.6;7.6;1.3;7.8;86.9;7.7;2.6;9.6;83.2;7.5;3.2;10.6;81.5;8.0;3.7;9.8;81.7;;;;
180;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2017;7.8;1.2;5.9;89.3;7.6;1.5;7.4;87.1;7.7;1.8;8.6;85.4;7.5;2.8;10.8;81.7;8.0;4.1;9.3;81.9;;;;
181;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2018;7.7;1.3;6.2;88.7;7.6;0.9;9.1;86.0;7.7;2.3;9.6;83.7;7.5;2.2;12.0;81.3;8.0;3.6;9.1;82.8;;;;
182;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2019;7.7;1.2;4.9;90.5;7.7;0.9;6.7;88.7;7.8;2.4;8.3;85.0;7.6;2.7;9.8;83.1;8.0;3.6;9.8;81.9;;;;
183;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2020;7.7;1.2;7.4;87.5;7.6;1.3;8.7;86.0;7.8;1.7;10.5;83.5;7.6;2.0;11.5;82.0;8.0;3.8;8.4;83.4;;;;
184;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2021;7.6;1.8;6.8;87.1;7.5;1.8;8.7;85.1;7.9;1.7;7.2;87.0;7.6;2.8;10.2;82.1;8.1;3.2;8.2;84.1;;;;
185;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2022;7.6;1.1;8.3;86.8;7.5;1.1;10.9;83.9;7.9;1.6;8.9;85.6;7.6;1.7;10.4;83.8;;;;;;;;
186;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2023;7.6;0.8;9.0;86.5;7.5;1.3;10.4;84.1;7.9;2.0;8.6;85.4;7.6;1.6;10.7;83.5;;;;;;;;
187;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2013;7.9;1.8;8.8;93.3;7.8;2.5;12.8;89.3;7.8;3.8;14.2;87.0;7.7;3.9;16.0;85.4;8.3;4.3;11.5;88.9;;;;
188;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2014;7.9;2.2;8.4;93.2;7.8;2.7;11.1;90.5;7.7;4.9;16.2;84.1;7.6;5.7;16.5;83.1;8.2;5.2;12.2;87.3;;;;
189;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2015;7.9;2.9;7.4;93.4;7.7;2.8;11.9;89.6;7.8;4.2;14.2;86.5;7.7;4.2;16.4;84.4;8.2;5.4;12.2;87.0;;;;
190;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2016;7.9;2.1;8.0;93.5;7.8;2.9;11.0;90.4;7.8;4.7;13.1;87.1;7.6;5.4;14.1;85.5;8.2;6.0;13.3;85.7;;;;
191;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2017;7.9;2.7;8.7;92.5;7.8;3.2;10.5;90.5;7.9;3.6;11.9;89.1;7.7;4.9;14.3;85.7;8.1;6.6;12.6;85.8;;;;
192;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2018;7.8;3.0;9.1;92.0;7.7;2.2;12.5;89.6;7.9;4.2;13.0;87.5;7.7;4.0;15.6;85.2;8.2;5.8;12.4;86.6;;;;
193;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2019;7.9;2.9;7.4;93.5;7.8;2.3;9.8;92.0;8.0;4.4;11.5;88.7;7.7;4.8;13.1;86.9;8.2;5.9;13.3;85.8;;;;
194;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2020;7.8;2.7;10.6;90.9;7.7;2.8;12.0;89.6;8.0;3.4;13.9;87.2;7.8;3.9;15.0;85.9;8.2;6.1;11.5;87.1;;;;
195;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2021;7.7;3.8;10.0;90.7;7.7;3.8;12.0;88.9;8.1;3.6;10.3;90.5;7.7;5.0;13.9;86.2;8.3;5.6;11.3;88.0;;;;
196;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2022;7.7;2.5;11.4;90.1;7.6;2.5;14.3;87.5;8.0;3.1;12.0;89.1;7.7;3.3;13.7;87.4;;;;;;;;
197;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2023;7.7;1.9;12.2;89.9;7.6;2.9;13.8;87.7;8.1;3.8;11.7;88.8;7.8;3.2;14.1;87.1;;;;;;;;
198;Arbeidsduur: voltijd;Waarde;2013;7.8;1.7;7.2;91.2;7.7;2.2;10.0;87.7;7.7;3.6;12.5;84.0;7.7;3.6;11.2;85.3;8.0;4.5;13.1;82.4;;;;
199;Arbeidsduur: voltijd;Waarde;2014;7.8;1.8;5.9;92.4;7.7;2.0;8.7;89.2;7.8;2.2;11.0;86.8;7.7;3.2;12.0;84.9;8.0;6.0;11.9;82.2;;;;
200;Arbeidsduur: voltijd;Waarde;2015;7.8;1.5;6.8;91.7;7.7;2.1;9.2;88.7;7.8;3.4;10.8;85.8;7.7;3.1;12.1;84.8;7.9;5.1;13.6;81.4;;;;
201;Arbeidsduur: voltijd;Waarde;2016;7.8;1.7;7.5;90.8;7.7;1.4;9.3;89.3;7.8;2.9;11.4;85.7;7.8;3.1;10.5;86.4;7.9;5.3;13.0;81.8;;;;
202;Arbeidsduur: voltijd;Waarde;2017;7.9;1.1;7.0;91.9;7.8;1.4;7.9;90.7;7.9;2.3;10.8;86.9;7.8;2.6;11.6;85.8;8.0;5.1;13.3;81.7;;;;
203;Arbeidsduur: voltijd;Waarde;2018;7.8;1.7;7.6;90.7;7.7;1.4;9.8;88.8;7.9;4.0;9.1;86.9;7.7;3.3;11.7;85.0;7.8;7.7;13.8;78.5;;;;
204;Arbeidsduur: voltijd;Waarde;2019;7.9;1.4;6.9;91.8;7.8;0.9;8.5;90.6;8.0;2.6;8.9;88.5;7.9;2.5;9.3;88.2;7.9;5.9;13.1;81.0;;;;
205;Arbeidsduur: voltijd;Waarde;2020;7.8;1.8;7.6;90.5;7.7;1.8;8.9;89.3;8.0;3.1;8.3;88.6;7.9;1.9;9.7;88.4;8.1;5.3;11.3;83.4;;;;
206;Arbeidsduur: voltijd;Waarde;2021;7.8;2.1;8.2;89.8;7.7;1.6;10.9;87.5;8.1;2.4;8.1;89.5;7.9;2.9;9.0;88.1;8.2;4.1;12.0;83.8;;;;
207;Arbeidsduur: voltijd;Waarde;2022;7.7;2.2;9.7;88.1;7.6;2.6;11.6;85.9;8.0;3.1;10.4;86.6;7.8;3.0;11.5;85.5;;;;;;;;
208;Arbeidsduur: voltijd;Waarde;2023;7.8;1.1;8.7;90.1;7.7;1.4;10.8;87.8;8.0;3.3;9.4;87.3;7.9;2.3;9.0;88.7;;;;;;;;
209;Arbeidsduur: voltijd;Ondergrens 95%-interval;2013;7.8;1.2;6.1;89.8;7.6;1.6;8.8;86.2;7.6;2.8;11.1;82.3;7.6;2.8;9.9;83.7;7.9;3.7;11.8;80.7;;;;
210;Arbeidsduur: voltijd;Ondergrens 95%-interval;2014;7.8;1.3;4.9;91.1;7.6;1.5;7.6;87.8;7.7;1.6;9.7;85.3;7.6;2.5;10.6;83.2;7.9;5.0;10.6;80.5;;;;
211;Arbeidsduur: voltijd;Ondergrens 95%-interval;2015;7.8;1.1;5.8;90.4;7.7;1.6;8.1;87.2;7.7;2.7;9.5;84.3;7.7;2.4;10.8;83.2;7.9;4.2;12.2;79.7;;;;
212;Arbeidsduur: voltijd;Ondergrens 95%-interval;2016;7.8;1.2;6.4;89.5;7.7;1.0;8.1;87.9;7.7;2.2;10.1;84.2;7.7;2.5;9.3;84.9;7.9;4.4;11.6;80.1;;;;
213;Arbeidsduur: voltijd;Ondergrens 95%-interval;2017;7.9;0.7;5.9;90.7;7.8;1.0;6.8;89.4;7.8;1.7;9.5;85.3;7.7;2.0;10.3;84.2;7.9;4.2;11.9;80.0;;;;
214;Arbeidsduur: voltijd;Ondergrens 95%-interval;2018;7.8;1.2;6.5;89.4;7.7;1.0;8.6;87.3;7.8;3.2;7.9;85.3;7.7;2.6;10.4;83.4;7.7;6.6;12.4;76.7;;;;
215;Arbeidsduur: voltijd;Ondergrens 95%-interval;2019;7.8;1.0;5.8;90.5;7.7;0.6;7.3;89.3;7.9;2.0;7.7;87.1;7.8;2.0;8.1;86.7;7.8;5.0;11.7;79.3;;;;
216;Arbeidsduur: voltijd;Ondergrens 95%-interval;2020;7.8;1.3;6.5;89.1;7.7;1.2;7.7;87.8;8.0;2.3;7.2;87.0;7.8;1.4;8.5;86.8;8.0;4.4;10.0;81.7;;;;
217;Arbeidsduur: voltijd;Ondergrens 95%-interval;2021;7.7;1.5;6.9;88.2;7.7;1.0;9.5;85.8;8.0;1.7;6.9;87.8;7.8;2.1;7.7;86.5;8.1;3.2;10.6;82.1;;;;
218;Arbeidsduur: voltijd;Ondergrens 95%-interval;2022;7.6;1.7;8.5;86.7;7.5;2.0;10.3;84.4;7.9;2.4;9.1;85.1;7.7;2.4;10.2;84.0;;;;;;;;
219;Arbeidsduur: voltijd;Ondergrens 95%-interval;2023;7.7;0.7;7.6;88.8;7.6;0.9;9.6;86.4;7.9;2.6;8.2;85.8;7.8;1.7;7.9;87.3;;;;;;;;
220;Arbeidsduur: voltijd;Bovengrens 95%-interval;2013;7.9;2.4;8.4;92.3;7.7;3.0;11.5;89.1;7.8;4.5;14.0;85.5;7.8;4.5;12.6;86.7;8.1;5.5;14.7;84.0;;;;
221;Arbeidsduur: voltijd;Bovengrens 95%-interval;2014;7.9;2.5;7.0;93.4;7.7;2.8;10.1;90.5;7.8;2.9;12.4;88.2;7.7;4.1;13.4;86.3;8.1;7.1;13.3;83.7;;;;
222;Arbeidsduur: voltijd;Bovengrens 95%-interval;2015;7.9;2.1;8.0;92.8;7.8;2.8;10.6;90.0;7.8;4.3;12.2;87.3;7.8;3.9;13.6;86.2;8.0;6.1;15.1;82.9;;;;
223;Arbeidsduur: voltijd;Bovengrens 95%-interval;2016;7.9;2.4;8.7;92.0;7.8;2.1;10.6;90.5;7.8;3.7;12.8;87.2;7.8;4.0;11.8;87.8;8.0;6.3;14.4;83.3;;;;
224;Arbeidsduur: voltijd;Bovengrens 95%-interval;2017;8.0;1.7;8.2;93.1;7.9;2.1;9.1;91.9;8.0;3.1;12.2;88.3;7.8;3.4;13.1;87.2;8.0;6.1;14.8;83.2;;;;
225;Arbeidsduur: voltijd;Bovengrens 95%-interval;2018;7.9;2.3;8.8;91.9;7.8;2.1;11.2;90.0;7.9;5.0;10.4;88.3;7.8;4.2;13.1;86.5;7.9;8.9;15.3;80.2;;;;
226;Arbeidsduur: voltijd;Bovengrens 95%-interval;2019;7.9;2.0;8.1;92.9;7.8;1.4;9.8;91.8;8.0;3.5;10.1;89.8;7.9;3.3;10.6;89.5;8.0;7.0;14.6;82.6;;;;
227;Arbeidsduur: voltijd;Bovengrens 95%-interval;2020;7.9;2.6;9.0;91.8;7.8;2.5;10.4;90.7;8.1;4.1;9.7;90.0;7.9;2.6;11.1;89.7;8.2;6.4;12.8;84.9;;;;
228;Arbeidsduur: voltijd;Bovengrens 95%-interval;2021;7.8;2.9;9.6;91.2;7.8;2.4;12.5;89.0;8.2;3.3;9.6;90.9;8.0;3.8;10.5;89.6;8.2;5.2;13.6;85.5;;;;
229;Arbeidsduur: voltijd;Bovengrens 95%-interval;2022;7.7;2.9;10.9;89.4;7.6;3.3;12.9;87.3;8.1;3.9;11.7;88.0;7.8;3.8;12.8;86.9;;;;;;;;
230;Arbeidsduur: voltijd;Bovengrens 95%-interval;2023;7.8;1.7;10.0;91.3;7.7;2.0;12.2;89.1;8.1;4.2;10.7;88.7;7.9;3.0;10.3;90.0;;;;;;;;
