ID;Populatie;Geslacht;Persoonskenmerken;Perioden;ParticipatiegraadVerkeersdeelnemers_1;AandeelOVGebruikers_2
1279;Hele bevolking;2;Onderwijsniveau: mbo/havo/vwo;1999;87.29;10.05
1280;Hele bevolking;2;Onderwijsniveau: mbo/havo/vwo;2000;86.73;9.47
1281;Hele bevolking;2;Onderwijsniveau: mbo/havo/vwo;2001;86.5;9.14
1282;Hele bevolking;2;Onderwijsniveau: mbo/havo/vwo;2002;86.36;8.27
1283;Hele bevolking;2;Onderwijsniveau: mbo/havo/vwo;2003;86.81;8.64
1284;Hele bevolking;2;Onderwijsniveau: mbo/havo/vwo;2004;87.53;8.55
1285;Hele bevolking;2;Onderwijsniveau: mbo/havo/vwo;2005;87.3;9.11
1286;Hele bevolking;2;Onderwijsniveau: mbo/havo/vwo;2006;85.49;9.08
1287;Hele bevolking;2;Onderwijsniveau: mbo/havo/vwo;2007;85.72;8.21
1288;Hele bevolking;2;Onderwijsniveau: hbo/universiteit;1985;89.11;8.41
1289;Hele bevolking;2;Onderwijsniveau: hbo/universiteit;1986;90.68;8.99
1290;Hele bevolking;2;Onderwijsniveau: hbo/universiteit;1987;88.67;8.38
1291;Hele bevolking;2;Onderwijsniveau: hbo/universiteit;1988;89.79;7.86
1292;Hele bevolking;2;Onderwijsniveau: hbo/universiteit;1989;91.32;7.82
1293;Hele bevolking;2;Onderwijsniveau: hbo/universiteit;1990;90.81;8.57
1294;Hele bevolking;2;Onderwijsniveau: hbo/universiteit;1991;91.02;11.11
1295;Hele bevolking;2;Onderwijsniveau: hbo/universiteit;1992;90.58;11.04
1296;Hele bevolking;2;Onderwijsniveau: hbo/universiteit;1993;91.0;10.43
1297;Hele bevolking;2;Onderwijsniveau: hbo/universiteit;1994;90.59;10.72
1298;Hele bevolking;2;Onderwijsniveau: hbo/universiteit;1995;90.94;10.48
1299;Hele bevolking;2;Onderwijsniveau: hbo/universiteit;1996;90.91;10.47
1300;Hele bevolking;2;Onderwijsniveau: hbo/universiteit;1997;91.0;10.66
1301;Hele bevolking;2;Onderwijsniveau: hbo/universiteit;1998;91.26;11.21
1302;Hele bevolking;2;Onderwijsniveau: hbo/universiteit;1999;90.46;10.53
1303;Hele bevolking;2;Onderwijsniveau: hbo/universiteit;2000;89.93;10.43
1304;Hele bevolking;2;Onderwijsniveau: hbo/universiteit;2001;90.02;10.42
1305;Hele bevolking;2;Onderwijsniveau: hbo/universiteit;2002;89.89;10.05
1306;Hele bevolking;2;Onderwijsniveau: hbo/universiteit;2003;90.7;10.0
1307;Hele bevolking;2;Onderwijsniveau: hbo/universiteit;2004;90.99;11.65
1308;Hele bevolking;2;Onderwijsniveau: hbo/universiteit;2005;89.58;9.86
1309;Hele bevolking;2;Onderwijsniveau: hbo/universiteit;2006;88.82;8.78
1310;Hele bevolking;2;Onderwijsniveau: hbo/universiteit;2007;89.92;8.9
1311;Hele bevolking;2;0 tot 12 jaar;1985;;
1312;Hele bevolking;2;0 tot 12 jaar;1986;;
1313;Hele bevolking;2;0 tot 12 jaar;1987;;
1314;Hele bevolking;2;0 tot 12 jaar;1988;;
1315;Hele bevolking;2;0 tot 12 jaar;1989;;
1316;Hele bevolking;2;0 tot 12 jaar;1990;;
1317;Hele bevolking;2;0 tot 12 jaar;1991;;
1318;Hele bevolking;2;0 tot 12 jaar;1992;;
1319;Hele bevolking;2;0 tot 12 jaar;1993;;
1320;Hele bevolking;2;0 tot 12 jaar;1994;86.43;2.43
1321;Hele bevolking;2;0 tot 12 jaar;1995;85.45;1.45
1322;Hele bevolking;2;0 tot 12 jaar;1996;84.99;1.6
1323;Hele bevolking;2;0 tot 12 jaar;1997;85.31;1.86
1324;Hele bevolking;2;0 tot 12 jaar;1998;86.12;1.94
1325;Hele bevolking;2;0 tot 12 jaar;1999;84.56;1.64
1326;Hele bevolking;2;0 tot 12 jaar;2000;84.02;1.72
1327;Hele bevolking;2;0 tot 12 jaar;2001;83.01;1.66
1328;Hele bevolking;2;0 tot 12 jaar;2002;83.34;1.42
1329;Hele bevolking;2;0 tot 12 jaar;2003;83.95;1.36
1330;Hele bevolking;2;0 tot 12 jaar;2004;84.82;1.63
1331;Hele bevolking;2;0 tot 12 jaar;2005;82.49;1.54
1332;Hele bevolking;2;0 tot 12 jaar;2006;83.07;1.45
1333;Hele bevolking;2;0 tot 12 jaar;2007;83.53;2.19
1334;Hele bevolking;2;12 tot 15 jaar;1985;86.86;6.18
1335;Hele bevolking;2;12 tot 15 jaar;1986;90.28;3.95
1336;Hele bevolking;2;12 tot 15 jaar;1987;89.49;6.45
1337;Hele bevolking;2;12 tot 15 jaar;1988;91.22;8.0
1338;Hele bevolking;2;12 tot 15 jaar;1989;89.68;6.82
1339;Hele bevolking;2;12 tot 15 jaar;1990;90.83;8.33
1340;Hele bevolking;2;12 tot 15 jaar;1991;88.29;4.48
1341;Hele bevolking;2;12 tot 15 jaar;1992;91.85;6.54
1342;Hele bevolking;2;12 tot 15 jaar;1993;86.87;8.6
1343;Hele bevolking;2;12 tot 15 jaar;1994;88.66;6.12
1344;Hele bevolking;2;12 tot 15 jaar;1995;87.23;5.75
1345;Hele bevolking;2;12 tot 15 jaar;1996;86.89;6.39
1346;Hele bevolking;2;12 tot 15 jaar;1997;88.34;6.13
1347;Hele bevolking;2;12 tot 15 jaar;1998;87.09;6.64
1348;Hele bevolking;2;12 tot 15 jaar;1999;86.88;6.87
1349;Hele bevolking;2;12 tot 15 jaar;2000;86.49;6.52
1350;Hele bevolking;2;12 tot 15 jaar;2001;85.39;7.24
1351;Hele bevolking;2;12 tot 15 jaar;2002;84.47;6.52
1352;Hele bevolking;2;12 tot 15 jaar;2003;86.61;5.14
1353;Hele bevolking;2;12 tot 15 jaar;2004;85.72;5.9
1354;Hele bevolking;2;12 tot 15 jaar;2005;86.09;5.31
1355;Hele bevolking;2;12 tot 15 jaar;2006;82.66;5.35
1356;Hele bevolking;2;12 tot 15 jaar;2007;84.2;5.2
1357;Hele bevolking;2;15 - 17 jaar;1985;89.54;8.15
1358;Hele bevolking;2;15 - 17 jaar;1986;86.35;8.58
1359;Hele bevolking;2;15 - 17 jaar;1987;86.81;9.56
1360;Hele bevolking;2;15 - 17 jaar;1988;85.89;9.16
1361;Hele bevolking;2;15 - 17 jaar;1989;87.58;10.9
1362;Hele bevolking;2;15 - 17 jaar;1990;88.25;12.0
1363;Hele bevolking;2;15 - 17 jaar;1991;85.29;12.14
1364;Hele bevolking;2;15 - 17 jaar;1992;88.21;12.16
1365;Hele bevolking;2;15 - 17 jaar;1993;88.07;11.37
1366;Hele bevolking;2;15 - 17 jaar;1994;88.81;10.48
1367;Hele bevolking;2;15 - 17 jaar;1995;86.4;10.77
1368;Hele bevolking;2;15 - 17 jaar;1996;87.27;10.56
1369;Hele bevolking;2;15 - 17 jaar;1997;86.31;10.91
1370;Hele bevolking;2;15 - 17 jaar;1998;87.14;10.53
1371;Hele bevolking;2;15 - 17 jaar;1999;86.04;13.64
1372;Hele bevolking;2;15 - 17 jaar;2000;85.78;13.45
1373;Hele bevolking;2;15 - 17 jaar;2001;82.7;14.49
1374;Hele bevolking;2;15 - 17 jaar;2002;84.6;12.91
1375;Hele bevolking;2;15 - 17 jaar;2003;82.3;10.8
1376;Hele bevolking;2;15 - 17 jaar;2004;84.98;12.3
1377;Hele bevolking;2;15 - 17 jaar;2005;83.65;10.47
1378;Hele bevolking;2;15 - 17 jaar;2006;83.14;11.22
1379;Hele bevolking;2;15 - 17 jaar;2007;84.75;12.76
1380;Hele bevolking;2;18 tot 20 jaar;1985;86.66;13.59
1381;Hele bevolking;2;18 tot 20 jaar;1986;88.35;14.2
1382;Hele bevolking;2;18 tot 20 jaar;1987;84.43;15.08
1383;Hele bevolking;2;18 tot 20 jaar;1988;83.5;15.89
1384;Hele bevolking;2;18 tot 20 jaar;1989;83.01;15.03
1385;Hele bevolking;2;18 tot 20 jaar;1990;86.73;19.65
1386;Hele bevolking;2;18 tot 20 jaar;1991;87.41;27.15
1387;Hele bevolking;2;18 tot 20 jaar;1992;85.51;28.41
1388;Hele bevolking;2;18 tot 20 jaar;1993;83.23;33.3
1389;Hele bevolking;2;18 tot 20 jaar;1994;84.76;29.82
1390;Hele bevolking;2;18 tot 20 jaar;1995;86.61;28.09
1391;Hele bevolking;2;18 tot 20 jaar;1996;85.52;25.93
1392;Hele bevolking;2;18 tot 20 jaar;1997;85.98;26.07
1393;Hele bevolking;2;18 tot 20 jaar;1998;85.91;25.18
1394;Hele bevolking;2;18 tot 20 jaar;1999;84.31;24.52
1395;Hele bevolking;2;18 tot 20 jaar;2000;84.72;22.65
1396;Hele bevolking;2;18 tot 20 jaar;2001;84.99;23.12
1397;Hele bevolking;2;18 tot 20 jaar;2002;82.24;22.98
1398;Hele bevolking;2;18 tot 20 jaar;2003;84.29;24.76
1399;Hele bevolking;2;18 tot 20 jaar;2004;83.34;20.57
1400;Hele bevolking;2;18 tot 20 jaar;2005;80.53;24.32
1401;Hele bevolking;2;18 tot 20 jaar;2006;80.04;23.59
1402;Hele bevolking;2;18 tot 20 jaar;2007;78.75;24.85
1403;Hele bevolking;2;20 tot 25 jaar;1985;87.85;7.75
1404;Hele bevolking;2;20 tot 25 jaar;1986;86.64;8.44
1405;Hele bevolking;2;20 tot 25 jaar;1987;89.47;14.02
1406;Hele bevolking;2;20 tot 25 jaar;1988;87.34;13.26
1407;Hele bevolking;2;20 tot 25 jaar;1989;88.62;11.65
1408;Hele bevolking;2;20 tot 25 jaar;1990;86.46;10.54
1409;Hele bevolking;2;20 tot 25 jaar;1991;83.74;18.64
1410;Hele bevolking;2;20 tot 25 jaar;1992;86.19;21.13
1411;Hele bevolking;2;20 tot 25 jaar;1993;81.93;22.56
1412;Hele bevolking;2;20 tot 25 jaar;1994;84.86;21.27
1413;Hele bevolking;2;20 tot 25 jaar;1995;85.71;21.7
1414;Hele bevolking;2;20 tot 25 jaar;1996;85.52;21.93
1415;Hele bevolking;2;20 tot 25 jaar;1997;86.54;21.56
1416;Hele bevolking;2;20 tot 25 jaar;1998;87.28;22.24
1417;Hele bevolking;2;20 tot 25 jaar;1999;85.73;20.46
1418;Hele bevolking;2;20 tot 25 jaar;2000;83.78;20.32
1419;Hele bevolking;2;20 tot 25 jaar;2001;84.91;20.26
1420;Hele bevolking;2;20 tot 25 jaar;2002;84.44;18.14
1421;Hele bevolking;2;20 tot 25 jaar;2003;85.2;20.81
1422;Hele bevolking;2;20 tot 25 jaar;2004;85.26;18.3
1423;Hele bevolking;2;20 tot 25 jaar;2005;83.11;23.48
1424;Hele bevolking;2;20 tot 25 jaar;2006;79.82;17.4
1425;Hele bevolking;2;20 tot 25 jaar;2007;79.45;17.69
1426;Hele bevolking;2;25 tot 30 jaar;1985;91.07;6.83
1427;Hele bevolking;2;25 tot 30 jaar;1986;87.94;8.43
1428;Hele bevolking;2;25 tot 30 jaar;1987;90.88;6.95
1429;Hele bevolking;2;25 tot 30 jaar;1988;90.66;7.64
1430;Hele bevolking;2;25 tot 30 jaar;1989;93.54;7.0
1431;Hele bevolking;2;25 tot 30 jaar;1990;91.84;7.46
1432;Hele bevolking;2;25 tot 30 jaar;1991;89.68;8.62
1433;Hele bevolking;2;25 tot 30 jaar;1992;88.16;9.26
1434;Hele bevolking;2;25 tot 30 jaar;1993;89.33;8.38
1435;Hele bevolking;2;25 tot 30 jaar;1994;87.17;10.02
1436;Hele bevolking;2;25 tot 30 jaar;1995;87.38;9.07
1437;Hele bevolking;2;25 tot 30 jaar;1996;88.49;10.61
1438;Hele bevolking;2;25 tot 30 jaar;1997;89.04;10.53
1439;Hele bevolking;2;25 tot 30 jaar;1998;89.39;11.06
1440;Hele bevolking;2;25 tot 30 jaar;1999;88.36;9.81
1441;Hele bevolking;2;25 tot 30 jaar;2000;88.98;10.69
1442;Hele bevolking;2;25 tot 30 jaar;2001;88.84;11.28
1443;Hele bevolking;2;25 tot 30 jaar;2002;86.21;9.38
1444;Hele bevolking;2;25 tot 30 jaar;2003;89.34;11.25
1445;Hele bevolking;2;25 tot 30 jaar;2004;88.67;14.47
1446;Hele bevolking;2;25 tot 30 jaar;2005;88.48;11.18
1447;Hele bevolking;2;25 tot 30 jaar;2006;85.14;12.81
1448;Hele bevolking;2;25 tot 30 jaar;2007;88.27;11.94
1449;Hele bevolking;2;30 tot 40 jaar;1985;88.34;6.02
1450;Hele bevolking;2;30 tot 40 jaar;1986;88.18;5.2
1451;Hele bevolking;2;30 tot 40 jaar;1987;89.51;5.7
1452;Hele bevolking;2;30 tot 40 jaar;1988;90.16;6.76
1453;Hele bevolking;2;30 tot 40 jaar;1989;89.95;5.07
1454;Hele bevolking;2;30 tot 40 jaar;1990;89.49;6.42
1455;Hele bevolking;2;30 tot 40 jaar;1991;88.53;5.28
1456;Hele bevolking;2;30 tot 40 jaar;1992;90.23;8.28
1457;Hele bevolking;2;30 tot 40 jaar;1993;89.22;7.48
1458;Hele bevolking;2;30 tot 40 jaar;1994;89.43;5.55
1459;Hele bevolking;2;30 tot 40 jaar;1995;90.02;6.26
1460;Hele bevolking;2;30 tot 40 jaar;1996;89.18;5.78
1461;Hele bevolking;2;30 tot 40 jaar;1997;89.51;5.9
1462;Hele bevolking;2;30 tot 40 jaar;1998;89.3;6.33
1463;Hele bevolking;2;30 tot 40 jaar;1999;89.76;7.04
1464;Hele bevolking;2;30 tot 40 jaar;2000;89.31;7.01
1465;Hele bevolking;2;30 tot 40 jaar;2001;88.62;6.15
1466;Hele bevolking;2;30 tot 40 jaar;2002;88.29;6.67
1467;Hele bevolking;2;30 tot 40 jaar;2003;88.97;5.53
1468;Hele bevolking;2;30 tot 40 jaar;2004;90.49;7.66
1469;Hele bevolking;2;30 tot 40 jaar;2005;89.76;6.02
1470;Hele bevolking;2;30 tot 40 jaar;2006;88.03;6.35
1471;Hele bevolking;2;30 tot 40 jaar;2007;89.03;6.52
1472;Hele bevolking;2;40 tot 50 jaar;1985;87.52;5.15
1473;Hele bevolking;2;40 tot 50 jaar;1986;87.65;3.46
1474;Hele bevolking;2;40 tot 50 jaar;1987;87.37;4.1
1475;Hele bevolking;2;40 tot 50 jaar;1988;87.52;5.75
1476;Hele bevolking;2;40 tot 50 jaar;1989;88.41;3.9
1477;Hele bevolking;2;40 tot 50 jaar;1990;89.15;5.48
1478;Hele bevolking;2;40 tot 50 jaar;1991;85.13;5.89
1479;Hele bevolking;2;40 tot 50 jaar;1992;86.88;4.75
1480;Hele bevolking;2;40 tot 50 jaar;1993;87.39;5.92
1481;Hele bevolking;2;40 tot 50 jaar;1994;87.19;5.78
1482;Hele bevolking;2;40 tot 50 jaar;1995;88.11;5.85
1483;Hele bevolking;2;40 tot 50 jaar;1996;88.26;5.92
1484;Hele bevolking;2;40 tot 50 jaar;1997;88.15;5.9
1485;Hele bevolking;2;40 tot 50 jaar;1998;88.18;6.1
1486;Hele bevolking;2;40 tot 50 jaar;1999;88.32;5.99
1487;Hele bevolking;2;40 tot 50 jaar;2000;88.2;5.88
1488;Hele bevolking;2;40 tot 50 jaar;2001;87.8;6.27
1489;Hele bevolking;2;40 tot 50 jaar;2002;87.75;5.99
1490;Hele bevolking;2;40 tot 50 jaar;2003;88.99;5.48
1491;Hele bevolking;2;40 tot 50 jaar;2004;88.85;6.59
1492;Hele bevolking;2;40 tot 50 jaar;2005;89.6;5.68
1493;Hele bevolking;2;40 tot 50 jaar;2006;88.72;6.51
1494;Hele bevolking;2;40 tot 50 jaar;2007;88.0;4.96
1495;Hele bevolking;2;50 tot 60 jaar;1985;80.21;5.46
1496;Hele bevolking;2;50 tot 60 jaar;1986;82.89;4.97
1497;Hele bevolking;2;50 tot 60 jaar;1987;84.16;4.07
1498;Hele bevolking;2;50 tot 60 jaar;1988;84.37;4.36
1499;Hele bevolking;2;50 tot 60 jaar;1989;83.21;4.23
1500;Hele bevolking;2;50 tot 60 jaar;1990;85.13;2.86
1501;Hele bevolking;2;50 tot 60 jaar;1991;84.19;4.84
1502;Hele bevolking;2;50 tot 60 jaar;1992;82.3;4.95
1503;Hele bevolking;2;50 tot 60 jaar;1993;82.48;4.4
1504;Hele bevolking;2;50 tot 60 jaar;1994;82.65;3.71
1505;Hele bevolking;2;50 tot 60 jaar;1995;81.91;4.35
1506;Hele bevolking;2;50 tot 60 jaar;1996;83.02;3.96
1507;Hele bevolking;2;50 tot 60 jaar;1997;84.57;4.7
1508;Hele bevolking;2;50 tot 60 jaar;1998;83.93;4.62
1509;Hele bevolking;2;50 tot 60 jaar;1999;84.93;5.16
1510;Hele bevolking;2;50 tot 60 jaar;2000;85.45;5.06
1511;Hele bevolking;2;50 tot 60 jaar;2001;85.21;5.11
1512;Hele bevolking;2;50 tot 60 jaar;2002;84.7;4.71
1513;Hele bevolking;2;50 tot 60 jaar;2003;85.58;4.87
1514;Hele bevolking;2;50 tot 60 jaar;2004;87.66;4.84
1515;Hele bevolking;2;50 tot 60 jaar;2005;87.13;4.96
1516;Hele bevolking;2;50 tot 60 jaar;2006;87.38;5.21
1517;Hele bevolking;2;50 tot 60 jaar;2007;87.25;5.15
1518;Hele bevolking;2;60 tot 65 jaar;1985;76.11;4.8
1519;Hele bevolking;2;60 tot 65 jaar;1986;75.61;3.46
1520;Hele bevolking;2;60 tot 65 jaar;1987;77.4;6.05
1521;Hele bevolking;2;60 tot 65 jaar;1988;80.21;5.19
1522;Hele bevolking;2;60 tot 65 jaar;1989;81.68;4.33
1523;Hele bevolking;2;60 tot 65 jaar;1990;78.45;4.73
1524;Hele bevolking;2;60 tot 65 jaar;1991;77.35;4.06
1525;Hele bevolking;2;60 tot 65 jaar;1992;75.35;4.12
1526;Hele bevolking;2;60 tot 65 jaar;1993;72.92;2.97
1527;Hele bevolking;2;60 tot 65 jaar;1994;75.64;3.0
1528;Hele bevolking;2;60 tot 65 jaar;1995;74.87;3.13
1529;Hele bevolking;2;60 tot 65 jaar;1996;74.93;3.41
1530;Hele bevolking;2;60 tot 65 jaar;1997;73.42;2.66
1531;Hele bevolking;2;60 tot 65 jaar;1998;76.34;3.15
1532;Hele bevolking;2;60 tot 65 jaar;1999;82.22;3.4
1533;Hele bevolking;2;60 tot 65 jaar;2000;79.09;2.77
1534;Hele bevolking;2;60 tot 65 jaar;2001;79.92;3.37
1535;Hele bevolking;2;60 tot 65 jaar;2002;81.22;3.64
1536;Hele bevolking;2;60 tot 65 jaar;2003;81.68;3.33
1537;Hele bevolking;2;60 tot 65 jaar;2004;82.46;3.92
1538;Hele bevolking;2;60 tot 65 jaar;2005;82.59;3.14
1539;Hele bevolking;2;60 tot 65 jaar;2006;80.71;2.41
1540;Hele bevolking;2;60 tot 65 jaar;2007;84.32;3.05
1541;Hele bevolking;2;65 tot 75 jaar;1985;73.6;7.75
1542;Hele bevolking;2;65 tot 75 jaar;1986;74.81;7.09
1543;Hele bevolking;2;65 tot 75 jaar;1987;75.12;6.32
1544;Hele bevolking;2;65 tot 75 jaar;1988;79.22;4.93
1545;Hele bevolking;2;65 tot 75 jaar;1989;77.58;5.99
1546;Hele bevolking;2;65 tot 75 jaar;1990;79.15;6.54
1547;Hele bevolking;2;65 tot 75 jaar;1991;73.69;5.54
1548;Hele bevolking;2;65 tot 75 jaar;1992;73.92;7.59
1549;Hele bevolking;2;65 tot 75 jaar;1993;74.1;6.7
1550;Hele bevolking;2;65 tot 75 jaar;1994;72.96;5.08
1551;Hele bevolking;2;65 tot 75 jaar;1995;73.72;4.35
1552;Hele bevolking;2;65 tot 75 jaar;1996;72.63;4.32
1553;Hele bevolking;2;65 tot 75 jaar;1997;74.74;4.3
1554;Hele bevolking;2;65 tot 75 jaar;1998;73.9;3.87
1555;Hele bevolking;2;65 tot 75 jaar;1999;74.1;3.86
1556;Hele bevolking;2;65 tot 75 jaar;2000;75.71;3.72
1557;Hele bevolking;2;65 tot 75 jaar;2001;74.9;3.57
1558;Hele bevolking;2;65 tot 75 jaar;2002;74.12;3.02
1559;Hele bevolking;2;65 tot 75 jaar;2003;74.75;2.84
1560;Hele bevolking;2;65 tot 75 jaar;2004;77.67;2.41
1561;Hele bevolking;2;65 tot 75 jaar;2005;78.37;2.77
1562;Hele bevolking;2;65 tot 75 jaar;2006;77.24;2.99
1563;Hele bevolking;2;65 tot 75 jaar;2007;77.27;3.19
1564;Hele bevolking;2;75 jaar of ouder;1985;59.73;5.54
1565;Hele bevolking;2;75 jaar of ouder;1986;63.02;9.28
1566;Hele bevolking;2;75 jaar of ouder;1987;63.33;6.65
1567;Hele bevolking;2;75 jaar of ouder;1988;70.89;8.17
1568;Hele bevolking;2;75 jaar of ouder;1989;69.18;11.15
1569;Hele bevolking;2;75 jaar of ouder;1990;69.93;7.51
1570;Hele bevolking;2;75 jaar of ouder;1991;69.38;9.85
1571;Hele bevolking;2;75 jaar of ouder;1992;65.13;8.55
1572;Hele bevolking;2;75 jaar of ouder;1993;64.55;5.47
1573;Hele bevolking;2;75 jaar of ouder;1994;65.49;6.44
1574;Hele bevolking;2;75 jaar of ouder;1995;62.62;5.77
1575;Hele bevolking;2;75 jaar of ouder;1996;66.49;5.88
1576;Hele bevolking;2;75 jaar of ouder;1997;66.06;6.65
1577;Hele bevolking;2;75 jaar of ouder;1998;65.09;4.38
1578;Hele bevolking;2;75 jaar of ouder;1999;59.37;3.54
1579;Hele bevolking;2;75 jaar of ouder;2000;60.14;3.76
1580;Hele bevolking;2;75 jaar of ouder;2001;60.89;3.79
1581;Hele bevolking;2;75 jaar of ouder;2002;60.09;3.69
1582;Hele bevolking;2;75 jaar of ouder;2003;60.51;3.21
1583;Hele bevolking;2;75 jaar of ouder;2004;62.08;2.98
1584;Hele bevolking;2;75 jaar of ouder;2005;62.93;2.77
1585;Hele bevolking;2;75 jaar of ouder;2006;66.72;1.6
1586;Hele bevolking;2;75 jaar of ouder;2007;65.75;4.01
1587;Hele bevolking;2;0 tot 15 jaar;1985;;
1588;Hele bevolking;2;0 tot 15 jaar;1986;;
1589;Hele bevolking;2;0 tot 15 jaar;1987;;
1590;Hele bevolking;2;0 tot 15 jaar;1988;;
1591;Hele bevolking;2;0 tot 15 jaar;1989;;
1592;Hele bevolking;2;0 tot 15 jaar;1990;;
1593;Hele bevolking;2;0 tot 15 jaar;1991;;
1594;Hele bevolking;2;0 tot 15 jaar;1992;;
1595;Hele bevolking;2;0 tot 15 jaar;1993;;
1596;Hele bevolking;2;0 tot 15 jaar;1994;86.86;3.14
1597;Hele bevolking;2;0 tot 15 jaar;1995;85.79;2.26
1598;Hele bevolking;2;0 tot 15 jaar;1996;85.35;2.51
1599;Hele bevolking;2;0 tot 15 jaar;1997;85.87;2.64
1600;Hele bevolking;2;0 tot 15 jaar;1998;86.31;2.82
1601;Hele bevolking;2;0 tot 15 jaar;1999;85.01;2.65
1602;Hele bevolking;2;0 tot 15 jaar;2000;84.5;2.66
1603;Hele bevolking;2;0 tot 15 jaar;2001;83.47;2.73
1604;Hele bevolking;2;0 tot 15 jaar;2002;83.57;2.44
1605;Hele bevolking;2;0 tot 15 jaar;2003;84.47;2.11
1606;Hele bevolking;2;0 tot 15 jaar;2004;85.0;2.49
1607;Hele bevolking;2;0 tot 15 jaar;2005;83.21;2.3
1608;Hele bevolking;2;0 tot 15 jaar;2006;82.98;2.27
1609;Hele bevolking;2;0 tot 15 jaar;2007;83.67;2.82
1610;Hele bevolking;2;15 tot 25 jaar;1985;88.07;9.21
1611;Hele bevolking;2;15 tot 25 jaar;1986;86.96;9.86
1612;Hele bevolking;2;15 tot 25 jaar;1987;87.55;12.96
1613;Hele bevolking;2;15 tot 25 jaar;1988;86.04;12.73
1614;Hele bevolking;2;15 tot 25 jaar;1989;87.03;12.25
1615;Hele bevolking;2;15 tot 25 jaar;1990;86.98;13.12
1616;Hele bevolking;2;15 tot 25 jaar;1991;84.97;18.89
1617;Hele bevolking;2;15 tot 25 jaar;1992;86.55;20.49
1618;Hele bevolking;2;15 tot 25 jaar;1993;83.7;22.27
1619;Hele bevolking;2;15 tot 25 jaar;1994;85.87;20.29
1620;Hele bevolking;2;15 tot 25 jaar;1995;86.1;20.16
1621;Hele bevolking;2;15 tot 25 jaar;1996;86.0;19.72
1622;Hele bevolking;2;15 tot 25 jaar;1997;86.34;19.51
1623;Hele bevolking;2;15 tot 25 jaar;1998;86.91;19.58
1624;Hele bevolking;2;15 tot 25 jaar;1999;85.48;19.52
1625;Hele bevolking;2;15 tot 25 jaar;2000;84.56;18.9
1626;Hele bevolking;2;15 tot 25 jaar;2001;84.27;19.15
1627;Hele bevolking;2;15 tot 25 jaar;2002;83.98;17.73
1628;Hele bevolking;2;15 tot 25 jaar;2003;84.1;18.63
1629;Hele bevolking;2;15 tot 25 jaar;2004;84.68;17.13
1630;Hele bevolking;2;15 tot 25 jaar;2005;82.66;19.71
1631;Hele bevolking;2;15 tot 25 jaar;2006;80.86;17.15
1632;Hele bevolking;2;15 tot 25 jaar;2007;80.8;18.11
1633;Hele bevolking;2;25 tot 45 jaar;1985;89.18;6.06
1634;Hele bevolking;2;25 tot 45 jaar;1986;88.08;5.57
1635;Hele bevolking;2;25 tot 45 jaar;1987;89.86;5.57
1636;Hele bevolking;2;25 tot 45 jaar;1988;89.97;6.59
1637;Hele bevolking;2;25 tot 45 jaar;1989;90.82;5.3
1638;Hele bevolking;2;25 tot 45 jaar;1990;90.1;6.54
1639;Hele bevolking;2;25 tot 45 jaar;1991;88.17;6.45
1640;Hele bevolking;2;25 tot 45 jaar;1992;89.05;7.41
1641;Hele bevolking;2;25 tot 45 jaar;1993;89.35;7.27
1642;Hele bevolking;2;25 tot 45 jaar;1994;88.53;6.99
1643;Hele bevolking;2;25 tot 45 jaar;1995;89.01;6.95
1644;Hele bevolking;2;25 tot 45 jaar;1996;88.87;7.0
1645;Hele bevolking;2;25 tot 45 jaar;1997;89.33;7.13
1646;Hele bevolking;2;25 tot 45 jaar;1998;89.25;7.52
1647;Hele bevolking;2;25 tot 45 jaar;1999;89.33;7.51
1648;Hele bevolking;2;25 tot 45 jaar;2000;89.05;7.51
1649;Hele bevolking;2;25 tot 45 jaar;2001;88.51;7.32
1650;Hele bevolking;2;25 tot 45 jaar;2002;87.63;6.9
1651;Hele bevolking;2;25 tot 45 jaar;2003;89.15;6.7
1652;Hele bevolking;2;25 tot 45 jaar;2004;89.94;8.57
1653;Hele bevolking;2;25 tot 45 jaar;2005;89.77;6.83
1654;Hele bevolking;2;25 tot 45 jaar;2006;87.71;7.68
1655;Hele bevolking;2;25 tot 45 jaar;2007;88.4;7.14
1656;Hele bevolking;2;45 tot 65 jaar;1985;81.04;5.24
1657;Hele bevolking;2;45 tot 65 jaar;1986;82.48;4.36
1658;Hele bevolking;2;45 tot 65 jaar;1987;82.86;4.72
1659;Hele bevolking;2;45 tot 65 jaar;1988;83.89;5.25
1660;Hele bevolking;2;45 tot 65 jaar;1989;84.01;4.17
1661;Hele bevolking;2;45 tot 65 jaar;1990;84.88;3.98
1662;Hele bevolking;2;45 tot 65 jaar;1991;82.68;4.79
1663;Hele bevolking;2;45 tot 65 jaar;1992;82.12;5.18
1664;Hele bevolking;2;45 tot 65 jaar;1993;81.29;4.71
1665;Hele bevolking;2;45 tot 65 jaar;1994;82.36;3.96
1666;Hele bevolking;2;45 tot 65 jaar;1995;82.42;4.54
1667;Hele bevolking;2;45 tot 65 jaar;1996;83.04;4.58
1668;Hele bevolking;2;45 tot 65 jaar;1997;83.17;4.6
1669;Hele bevolking;2;45 tot 65 jaar;1998;83.48;4.67
1670;Hele bevolking;2;45 tot 65 jaar;1999;85.14;5.02
1671;Hele bevolking;2;45 tot 65 jaar;2000;85.0;4.95
1672;Hele bevolking;2;45 tot 65 jaar;2001;84.93;5.08
