ID;Geslacht;Leerjaren;Migratieachtergrond;Generatie;WoonregioSchoolregio;Regiokenmerken;Perioden;TotaalLeerlingen_1;TotaalVmboHavoVwo_2;AlgemeneLeerjaren123_3;VwoLeerjaar36_4;HavoLeerjaar35_5;VmboLeerjaar34_6;VmboGTLeerjaar34_7;VmboTLeerjaar34_8;VmboGLeerjaar34_9;VmboBKLeerjaar34_10;VmboKLeerjaar34_11;VmboBLeerjaar34_12;AlgemeneLeerjarenExclusiefLwoo_13;VmboExclusiefLwooLeerjaar34_14;VmboGTExclusiefLwooLeerjaar34_15;VmboBKExclusiefLwooLeerjaar34_16;TotaalLwoo14_17;AlgemeneLeerjarenLwoo_18;LwooLeerjaar34_19;LwooGTLeerjaar34_20;LwooBKLeerjaar34_21;Praktijkonderwijs_22
2125;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Ned. achtergrond of generatie onbekend;Schoolregio;Niet in te delen (LD);2019/'20;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2126;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Ned. achtergrond of generatie onbekend;Schoolregio;Niet in te delen (LD);2020/'21;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2127;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Ned. achtergrond of generatie onbekend;Schoolregio;Niet in te delen (LD);2021/'22;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2128;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Nederland;2003/'04;676777.0;676777.0;299131.0;113481.0;105620.0;158097.0;75640.0;61949.0;13691.0;82457.0;38388.0;44069.0;271447.0;136387.0;74356.0;62031.0;49394.0;27684.0;21710.0;1284.0;20426.0;
2129;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Nederland;2004/'05;686143.0;686143.0;302223.0;118422.0;108419.0;156688.0;76480.0;61226.0;15254.0;80208.0;39219.0;40989.0;272934.0;133232.0;74926.0;58306.0;52745.0;29289.0;23456.0;1554.0;21902.0;
2130;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Nederland;2005/'06;721324.0;721324.0;312506.0;124192.0;112195.0;172431.0;81216.0;62459.0;18757.0;91215.0;46736.0;44479.0;275474.0;142303.0;79365.0;62938.0;67160.0;37032.0;30128.0;1851.0;28277.0;
2131;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Nederland;2006/'07;724494.0;724494.0;309016.0;129574.0;115950.0;169954.0;82541.0;62914.0;19627.0;87413.0;46329.0;41084.0;271657.0;138492.0;80326.0;58166.0;68821.0;37359.0;31462.0;2215.0;29247.0;
2132;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Nederland;2007/'08;740971.0;723908.0;305400.0;134159.0;119012.0;165337.0;82016.0;61708.0;20308.0;83321.0;44966.0;38355.0;268476.0;132280.0;79342.0;52938.0;69981.0;36924.0;33057.0;2674.0;30383.0;17063.0
2133;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Nederland;2008/'09;734658.0;717741.0;300559.0;136914.0;119136.0;161132.0;81110.0;59986.0;21124.0;80022.0;44155.0;35867.0;265091.0;127281.0;78124.0;49157.0;69319.0;35468.0;33851.0;2986.0;30865.0;16917.0
2134;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Nederland;2009/'10;732407.0;715694.0;300298.0;136395.0;121994.0;157007.0;80332.0;59235.0;21097.0;76675.0;42846.0;33829.0;265635.0;123358.0;77002.0;46356.0;68312.0;34663.0;33649.0;3330.0;30319.0;16713.0
2135;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Nederland;2010/'11;733301.0;716842.0;303118.0;137033.0;123142.0;153549.0;80060.0;59132.0;20928.0;73489.0;41895.0;31594.0;268231.0;120556.0;76570.0;43986.0;67880.0;34887.0;32993.0;3490.0;29503.0;16459.0
2136;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Nederland;2011/'12;738984.0;722484.0;310082.0;135528.0;124010.0;152864.0;81499.0;60022.0;21477.0;71365.0;41593.0;29772.0;274231.0;120395.0;77988.0;42407.0;68320.0;35851.0;32469.0;3511.0;28958.0;16500.0
2137;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Nederland;2012/'13;747142.0;730192.0;316039.0;133918.0;124904.0;155331.0;84584.0;62350.0;22234.0;70747.0;41817.0;28930.0;278901.0;122689.0;80979.0;41710.0;69780.0;37138.0;32642.0;3605.0;29037.0;16950.0
2138;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Nederland;2013/'14;755596.0;738043.0;318183.0;133271.0;127011.0;159578.0;87625.0;64647.0;22978.0;71953.0;43178.0;28775.0;281089.0;125938.0;83798.0;42140.0;70734.0;37094.0;33640.0;3827.0;29813.0;17553.0
2139;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Nederland;2014/'15;761776.0;743831.0;315880.0;134753.0;129378.0;163820.0;90140.0;65787.0;24353.0;73680.0;44736.0;28944.0;279344.0;128824.0;86187.0;42637.0;71532.0;36536.0;34996.0;3953.0;31043.0;17945.0
2140;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Nederland;2015/'16;765560.0;747414.0;312695.0;136954.0;131636.0;166129.0;91866.0;67299.0;24567.0;74263.0;45419.0;28844.0;277221.0;131121.0;87971.0;43150.0;70482.0;35474.0;35008.0;3895.0;31113.0;18146.0
2141;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Nederland;2016/'17;758860.0;740873.0;305819.0;139420.0;131028.0;164606.0;90943.0;65871.0;25072.0;73663.0;45584.0;28079.0;276298.0;130625.0;87349.0;43276.0;63502.0;29521.0;33981.0;3594.0;30387.0;17987.0
2142;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Nederland;2017/'18;744820.0;727177.0;293445.0;140415.0;132428.0;160889.0;89641.0;64615.0;25026.0;71248.0;44919.0;26329.0;271585.0;129505.0;86292.0;43213.0;53244.0;21860.0;31384.0;3349.0;28035.0;17643.0
2143;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Nederland;2018/'19;725179.0;708082.0;283044.0;139181.0;130443.0;155414.0;87599.0;63569.0;24030.0;67815.0;43526.0;24289.0;266983.0;131277.0;84939.0;46338.0;40198.0;16061.0;24137.0;2660.0;21477.0;17097.0
2144;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Nederland;2019/'20;704468.0;687727.0;276187.0;136601.0;127652.0;147287.0;83736.0;60187.0;23549.0;63551.0;41147.0;22404.0;263407.0;129960.0;81929.0;48031.0;30107.0;12780.0;17327.0;1807.0;15520.0;16741.0
2145;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Nederland;2020/'21;686161.0;669385.0;271820.0;135182.0;124485.0;137898.0;78508.0;55742.0;22766.0;59390.0;39154.0;20236.0;261748.0;125706.0;77180.0;48526.0;22264.0;10072.0;12192.0;1328.0;10864.0;16776.0
2146;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Nederland;2021/'22;675366.0;658696.0;273930.0;131031.0;120845.0;132890.0;76119.0;53047.0;23072.0;56771.0;37825.0;18946.0;264599.0;124251.0;75126.0;49125.0;17970.0;9331.0;8639.0;993.0;7646.0;16670.0
2147;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Vier grootste gemeenten (G4);2003/'04;36065.0;36065.0;16391.0;7225.0;5211.0;7180.0;3331.0;3007.0;324.0;3849.0;1651.0;2198.0;14961.0;6241.0;3247.0;2994.0;2369.0;1430.0;939.0;84.0;855.0;
2148;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Vier grootste gemeenten (G4);2004/'05;36577.0;36577.0;16353.0;7683.0;5345.0;7139.0;3472.0;3046.0;426.0;3667.0;1638.0;2029.0;14899.0;6189.0;3385.0;2804.0;2404.0;1454.0;950.0;87.0;863.0;
2149;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Vier grootste gemeenten (G4);2005/'06;39294.0;39294.0;17239.0;8179.0;5519.0;8357.0;3685.0;3168.0;517.0;4672.0;2252.0;2420.0;15125.0;6894.0;3588.0;3306.0;3577.0;2114.0;1463.0;97.0;1366.0;
2150;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Vier grootste gemeenten (G4);2006/'07;38783.0;38783.0;16727.0;8400.0;5515.0;8141.0;3743.0;3248.0;495.0;4398.0;2195.0;2203.0;14745.0;6558.0;3627.0;2931.0;3565.0;1982.0;1583.0;116.0;1467.0;
2151;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Vier grootste gemeenten (G4);2007/'08;39448.0;38455.0;16392.0;8903.0;5519.0;7641.0;3531.0;3046.0;485.0;4110.0;2008.0;2102.0;14482.0;5955.0;3418.0;2537.0;3596.0;1910.0;1686.0;113.0;1573.0;993.0
2152;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Vier grootste gemeenten (G4);2008/'09;39068.0;38125.0;16205.0;9216.0;5525.0;7179.0;3403.0;3002.0;401.0;3776.0;1902.0;1874.0;14425.0;5504.0;3264.0;2240.0;3455.0;1780.0;1675.0;139.0;1536.0;943.0
2153;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Vier grootste gemeenten (G4);2009/'10;38846.0;38001.0;16219.0;9285.0;5657.0;6840.0;3486.0;3036.0;450.0;3354.0;1782.0;1572.0;14536.0;5286.0;3318.0;1968.0;3237.0;1683.0;1554.0;168.0;1386.0;845.0
2154;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Vier grootste gemeenten (G4);2010/'11;39091.0;38270.0;16145.0;9665.0;5824.0;6636.0;3444.0;2961.0;483.0;3192.0;1785.0;1407.0;14489.0;5118.0;3255.0;1863.0;3174.0;1656.0;1518.0;189.0;1329.0;821.0
2155;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Vier grootste gemeenten (G4);2011/'12;40483.0;39620.0;16990.0;9904.0;6049.0;6677.0;3585.0;3100.0;485.0;3092.0;1716.0;1376.0;15250.0;5156.0;3367.0;1789.0;3261.0;1740.0;1521.0;218.0;1303.0;863.0
2156;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Vier grootste gemeenten (G4);2012/'13;41409.0;40527.0;17706.0;10061.0;6046.0;6714.0;3747.0;3332.0;415.0;2967.0;1655.0;1312.0;15820.0;5233.0;3515.0;1718.0;3367.0;1886.0;1481.0;232.0;1249.0;882.0
2157;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Vier grootste gemeenten (G4);2013/'14;42607.0;41702.0;18028.0;10431.0;6278.0;6965.0;3859.0;3411.0;448.0;3106.0;1743.0;1363.0;16180.0;5404.0;3618.0;1786.0;3409.0;1848.0;1561.0;241.0;1320.0;905.0
2158;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Vier grootste gemeenten (G4);2014/'15;44114.0;43145.0;18523.0;10729.0;6672.0;7221.0;3955.0;3443.0;512.0;3266.0;1870.0;1396.0;16700.0;5535.0;3710.0;1825.0;3509.0;1823.0;1686.0;245.0;1441.0;969.0
2159;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Vier grootste gemeenten (G4);2015/'16;45476.0;44495.0;19024.0;11137.0;7098.0;7236.0;4077.0;3556.0;521.0;3159.0;1762.0;1397.0;17199.0;5608.0;3821.0;1787.0;3453.0;1825.0;1628.0;256.0;1372.0;981.0
2160;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Vier grootste gemeenten (G4);2016/'17;46495.0;45507.0;19293.0;11766.0;7336.0;7112.0;3963.0;3408.0;555.0;3149.0;1838.0;1311.0;17520.0;5539.0;3724.0;1815.0;3346.0;1773.0;1573.0;239.0;1334.0;988.0
2161;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Vier grootste gemeenten (G4);2017/'18;47508.0;46540.0;19370.0;12267.0;7679.0;7224.0;4056.0;3487.0;569.0;3168.0;1885.0;1283.0;17658.0;5642.0;3815.0;1827.0;3294.0;1712.0;1582.0;241.0;1341.0;968.0
2162;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Vier grootste gemeenten (G4);2018/'19;47831.0;46837.0;19246.0;12645.0;7822.0;7124.0;4086.0;3517.0;569.0;3038.0;1839.0;1199.0;17642.0;5593.0;3820.0;1773.0;3135.0;1604.0;1531.0;266.0;1265.0;994.0
2163;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Vier grootste gemeenten (G4);2019/'20;48177.0;47219.0;19459.0;13153.0;7726.0;6881.0;4026.0;3418.0;608.0;2855.0;1679.0;1176.0;17952.0;5459.0;3779.0;1680.0;2929.0;1507.0;1422.0;247.0;1175.0;958.0
2164;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Vier grootste gemeenten (G4);2020/'21;48677.0;47702.0;19743.0;13520.0;7901.0;6538.0;3883.0;3231.0;652.0;2655.0;1608.0;1047.0;18301.0;5237.0;3658.0;1579.0;2743.0;1442.0;1301.0;225.0;1076.0;975.0
2165;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Vier grootste gemeenten (G4);2021/'22;49034.0;48091.0;20261.0;13525.0;7896.0;6409.0;3833.0;3111.0;722.0;2576.0;1615.0;961.0;19245.0;5585.0;3703.0;1882.0;1840.0;1016.0;824.0;130.0;694.0;943.0
2166;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Amsterdam;2003/'04;9987.0;9987.0;4616.0;2326.0;1369.0;1652.0;770.0;746.0;24.0;882.0;350.0;532.0;4260.0;1393.0;743.0;650.0;615.0;356.0;259.0;27.0;232.0;
2167;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Amsterdam;2004/'05;10223.0;10223.0;4628.0;2562.0;1424.0;1584.0;744.0;722.0;22.0;840.0;348.0;492.0;4236.0;1322.0;716.0;606.0;654.0;392.0;262.0;28.0;234.0;
2168;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Amsterdam;2005/'06;11069.0;11069.0;4925.0;2673.0;1467.0;2004.0;815.0;791.0;24.0;1189.0;561.0;628.0;4236.0;1535.0;795.0;740.0;1158.0;689.0;469.0;20.0;449.0;
2169;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Amsterdam;2006/'07;10901.0;10901.0;4662.0;2790.0;1515.0;1934.0;842.0;818.0;24.0;1092.0;528.0;564.0;4020.0;1418.0;812.0;606.0;1158.0;642.0;516.0;30.0;486.0;
2170;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Amsterdam;2007/'08;11144.0;10911.0;4631.0;3012.0;1449.0;1819.0;778.0;761.0;17.0;1041.0;532.0;509.0;4027.0;1256.0;748.0;508.0;1167.0;604.0;563.0;30.0;533.0;233.0
2171;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Amsterdam;2008/'09;10970.0;10772.0;4619.0;3107.0;1448.0;1598.0;715.0;677.0;38.0;883.0;470.0;413.0;4002.0;1085.0;673.0;412.0;1130.0;617.0;513.0;42.0;471.0;198.0
2172;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Amsterdam;2009/'10;11079.0;10907.0;4651.0;3215.0;1463.0;1578.0;749.0;713.0;36.0;829.0;436.0;393.0;4094.0;1087.0;684.0;403.0;1048.0;557.0;491.0;65.0;426.0;172.0
2173;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Amsterdam;2010/'11;11277.0;11116.0;4665.0;3406.0;1530.0;1515.0;739.0;672.0;67.0;776.0;414.0;362.0;4125.0;1006.0;658.0;348.0;1049.0;540.0;509.0;81.0;428.0;161.0
2174;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Amsterdam;2011/'12;11536.0;11362.0;4819.0;3511.0;1555.0;1477.0;775.0;707.0;68.0;702.0;370.0;332.0;4273.0;991.0;686.0;305.0;1032.0;546.0;486.0;89.0;397.0;174.0
2175;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Amsterdam;2012/'13;11954.0;11763.0;4993.0;3686.0;1621.0;1463.0;807.0;759.0;48.0;656.0;358.0;298.0;4374.0;992.0;705.0;287.0;1090.0;619.0;471.0;102.0;369.0;191.0
2176;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Amsterdam;2013/'14;12332.0;12132.0;5101.0;3808.0;1687.0;1536.0;841.0;798.0;43.0;695.0;389.0;306.0;4471.0;1024.0;728.0;296.0;1142.0;630.0;512.0;113.0;399.0;200.0
2177;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Amsterdam;2014/'15;12875.0;12654.0;5221.0;3913.0;1919.0;1601.0;866.0;824.0;42.0;735.0;416.0;319.0;4628.0;1050.0;760.0;290.0;1144.0;593.0;551.0;106.0;445.0;221.0
2178;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Amsterdam;2015/'16;13212.0;12989.0;5331.0;3969.0;2033.0;1656.0;928.0;896.0;32.0;728.0;375.0;353.0;4716.0;1105.0;812.0;293.0;1166.0;615.0;551.0;116.0;435.0;223.0
2179;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Amsterdam;2016/'17;13390.0;13160.0;5384.0;4118.0;2125.0;1533.0;873.0;836.0;37.0;660.0;383.0;277.0;4789.0;1038.0;766.0;272.0;1090.0;595.0;495.0;107.0;388.0;230.0
2180;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Amsterdam;2017/'18;13663.0;13439.0;5473.0;4301.0;2147.0;1518.0;872.0;833.0;39.0;646.0;368.0;278.0;4909.0;1010.0;758.0;252.0;1072.0;564.0;508.0;114.0;394.0;224.0
2181;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Amsterdam;2018/'19;13794.0;13572.0;5443.0;4429.0;2172.0;1528.0;895.0;856.0;39.0;633.0;379.0;254.0;4915.0;1024.0;773.0;251.0;1032.0;528.0;504.0;122.0;382.0;222.0
2182;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Amsterdam;2019/'20;14124.0;13914.0;5645.0;4595.0;2170.0;1504.0;903.0;857.0;46.0;601.0;356.0;245.0;5119.0;1046.0;795.0;251.0;984.0;526.0;458.0;108.0;350.0;210.0
2183;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Amsterdam;2020/'21;14453.0;14232.0;5790.0;4743.0;2290.0;1409.0;852.0;793.0;59.0;557.0;351.0;206.0;5285.0;1006.0;751.0;255.0;908.0;505.0;403.0;101.0;302.0;221.0
2184;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Amsterdam;2021/'22;14648.0;14432.0;5932.0;4800.0;2285.0;1415.0;850.0;780.0;70.0;565.0;354.0;211.0;5915.0;1402.0;848.0;554.0;30.0;17.0;13.0;2.0;11.0;216.0
2185;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;'s-Gravenhage (gemeente);2003/'04;9409.0;9409.0;4278.0;1828.0;1367.0;1905.0;901.0;811.0;90.0;1004.0;485.0;519.0;3963.0;1684.0;885.0;799.0;536.0;315.0;221.0;16.0;205.0;
2186;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;'s-Gravenhage (gemeente);2004/'05;9723.0;9723.0;4284.0;1982.0;1426.0;2003.0;996.0;917.0;79.0;1007.0;478.0;529.0;3990.0;1773.0;984.0;789.0;524.0;294.0;230.0;12.0;218.0;
2187;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;'s-Gravenhage (gemeente);2005/'06;10331.0;10331.0;4423.0;2185.0;1530.0;2193.0;998.0;865.0;133.0;1195.0;649.0;546.0;4006.0;1881.0;977.0;904.0;729.0;417.0;312.0;21.0;291.0;
2188;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;'s-Gravenhage (gemeente);2006/'07;10299.0;10299.0;4453.0;2108.0;1504.0;2234.0;1047.0;913.0;134.0;1187.0;671.0;516.0;4083.0;1905.0;1030.0;875.0;699.0;370.0;329.0;17.0;312.0;
2189;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;'s-Gravenhage (gemeente);2007/'08;10627.0;10335.0;4482.0;2133.0;1582.0;2138.0;1017.0;888.0;129.0;1121.0;605.0;516.0;4073.0;1786.0;998.0;788.0;761.0;409.0;352.0;19.0;333.0;292.0
2190;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;'s-Gravenhage (gemeente);2008/'09;10526.0;10240.0;4357.0;2201.0;1581.0;2101.0;1036.0;916.0;120.0;1065.0;564.0;501.0;3979.0;1730.0;1007.0;723.0;749.0;378.0;371.0;29.0;342.0;286.0
2191;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;'s-Gravenhage (gemeente);2009/'10;10376.0;10117.0;4333.0;2169.0;1595.0;2020.0;1091.0;924.0;167.0;929.0;541.0;388.0;3969.0;1672.0;1059.0;613.0;712.0;364.0;348.0;32.0;316.0;259.0
2192;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;'s-Gravenhage (gemeente);2010/'11;10383.0;10131.0;4249.0;2274.0;1689.0;1919.0;1068.0;895.0;173.0;851.0;534.0;317.0;3878.0;1589.0;1030.0;559.0;701.0;371.0;330.0;38.0;292.0;252.0
2193;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;'s-Gravenhage (gemeente);2011/'12;10599.0;10340.0;4436.0;2370.0;1698.0;1836.0;1015.0;854.0;161.0;821.0;505.0;316.0;4070.0;1504.0;975.0;529.0;698.0;366.0;332.0;40.0;292.0;259.0
2194;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;'s-Gravenhage (gemeente);2012/'13;10795.0;10532.0;4604.0;2344.0;1721.0;1863.0;1048.0;920.0;128.0;815.0;489.0;326.0;4213.0;1521.0;1006.0;515.0;733.0;391.0;342.0;42.0;300.0;263.0
2195;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;'s-Gravenhage (gemeente);2013/'14;11039.0;10781.0;4584.0;2426.0;1842.0;1929.0;1111.0;978.0;133.0;818.0;516.0;302.0;4194.0;1585.0;1064.0;521.0;734.0;390.0;344.0;47.0;297.0;258.0
2196;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;'s-Gravenhage (gemeente);2014/'15;11330.0;11052.0;4734.0;2501.0;1848.0;1969.0;1137.0;976.0;161.0;832.0;515.0;317.0;4327.0;1613.0;1078.0;535.0;763.0;407.0;356.0;59.0;297.0;278.0
2197;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;'s-Gravenhage (gemeente);2015/'16;11654.0;11378.0;4808.0;2641.0;1937.0;1992.0;1170.0;1011.0;159.0;822.0;484.0;338.0;4401.0;1654.0;1113.0;541.0;745.0;407.0;338.0;57.0;281.0;276.0
2198;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;'s-Gravenhage (gemeente);2016/'17;11889.0;11620.0;4884.0;2833.0;1971.0;1932.0;1104.0;933.0;171.0;828.0;501.0;327.0;4461.0;1566.0;1059.0;507.0;789.0;423.0;366.0;45.0;321.0;269.0
2199;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;'s-Gravenhage (gemeente);2017/'18;12030.0;11769.0;4805.0;2929.0;2111.0;1924.0;1109.0;949.0;160.0;815.0;506.0;309.0;4369.0;1559.0;1057.0;502.0;801.0;436.0;365.0;52.0;313.0;261.0
2200;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;'s-Gravenhage (gemeente);2018/'19;12089.0;11822.0;4721.0;2964.0;2195.0;1942.0;1124.0;948.0;176.0;818.0;514.0;304.0;4313.0;1585.0;1066.0;519.0;765.0;408.0;357.0;58.0;299.0;267.0
2201;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;'s-Gravenhage (gemeente);2019/'20;11945.0;11673.0;4702.0;3050.0;2066.0;1855.0;1074.0;896.0;178.0;781.0;467.0;314.0;4288.0;1498.0;1020.0;478.0;771.0;414.0;357.0;54.0;303.0;272.0
2202;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;'s-Gravenhage (gemeente);2020/'21;11745.0;11473.0;4639.0;3025.0;2036.0;1773.0;1031.0;843.0;188.0;742.0;452.0;290.0;4248.0;1422.0;973.0;449.0;742.0;391.0;351.0;58.0;293.0;272.0
2203;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;'s-Gravenhage (gemeente);2021/'22;11742.0;11479.0;4763.0;3001.0;1941.0;1774.0;1069.0;873.0;196.0;705.0;456.0;249.0;4356.0;1416.0;1005.0;411.0;765.0;407.0;358.0;64.0;294.0;263.0
2204;Totaal mannen en vrouwen;Totaal leerjaren;Nederlandse achtergrond;Totaal;Woonregio;Rotterdam;2003/'04;11255.0;11255.0;5109.0;1823.0;1660.0;2663.0;1175.0;971.0;204.0;1488.0;624.0;864.0;4567.0;2335.0;1148.0;1187.0;870.0;542.0;328.0;27.0;301.0;
