ID;SociaaleconomischeCategorie;BeroepenEnSpecialismen;Sector;RegioS;Perioden;MedischGeschoolden_1
2295;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noord-Brabant (PV);2020;11590
2296;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noord-Brabant (PV);2021;11540
2297;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noord-Brabant (PV);2022;11540
2298;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noord-Brabant (PV);2023;11460
2299;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Limburg (PV);2013;5105
2300;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Limburg (PV);2014;4820
2301;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Limburg (PV);2015;4530
2302;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Limburg (PV);2016;4520
2303;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Limburg (PV);2017;4900
2304;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Limburg (PV);2018;4980
2305;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Limburg (PV);2019;4945
2306;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Limburg (PV);2020;5000
2307;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Limburg (PV);2021;5100
2308;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Limburg (PV);2022;5170
2309;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Limburg (PV);2023;4645
2310;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Niet in te delen (PV) incl. buitenland;2013;310
2311;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Niet in te delen (PV) incl. buitenland;2014;285
2312;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Niet in te delen (PV) incl. buitenland;2015;270
2313;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Niet in te delen (PV) incl. buitenland;2016;260
2314;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Niet in te delen (PV) incl. buitenland;2017;300
2315;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Niet in te delen (PV) incl. buitenland;2018;300
2316;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Niet in te delen (PV) incl. buitenland;2019;490
2317;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Niet in te delen (PV) incl. buitenland;2020;435
2318;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Niet in te delen (PV) incl. buitenland;2021;475
2319;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Niet in te delen (PV) incl. buitenland;2022;505
2320;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Niet in te delen (PV) incl. buitenland;2023;500
2321;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Groningen (RA);2013;2135
2322;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Groningen (RA);2014;1980
2323;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Groningen (RA);2015;2055
2324;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Groningen (RA);2016;2060
2325;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Groningen (RA);2017;2125
2326;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Groningen (RA);2018;2100
2327;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Groningen (RA);2019;2150
2328;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Groningen (RA);2020;2165
2329;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Groningen (RA);2021;2200
2330;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Groningen (RA);2022;2245
2331;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Groningen (RA);2023;2195
2332;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Drenthe (RA);2013;2655
2333;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Drenthe (RA);2014;2460
2334;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Drenthe (RA);2015;2550
2335;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Drenthe (RA);2016;2535
2336;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Drenthe (RA);2017;2630
2337;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Drenthe (RA);2018;2645
2338;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Drenthe (RA);2019;2670
2339;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Drenthe (RA);2020;2685
2340;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Drenthe (RA);2021;2780
2341;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Drenthe (RA);2022;2860
2342;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Drenthe (RA);2023;2480
2343;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Friesland (RA);2013;3515
2344;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Friesland (RA);2014;3290
2345;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Friesland (RA);2015;3365
2346;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Friesland (RA);2016;3405
2347;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Friesland (RA);2017;3435
2348;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Friesland (RA);2018;3155
2349;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Friesland (RA);2019;3100
2350;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Friesland (RA);2020;3170
2351;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Friesland (RA);2021;3180
2352;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Friesland (RA);2022;3480
2353;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Friesland (RA);2023;3435
2354;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Regio Zwolle (RA);2013;2610
2355;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Regio Zwolle (RA);2014;2440
2356;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Regio Zwolle (RA);2015;2465
2357;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Regio Zwolle (RA);2016;2500
2358;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Regio Zwolle (RA);2017;2630
2359;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Regio Zwolle (RA);2018;2645
2360;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Regio Zwolle (RA);2019;2710
2361;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Regio Zwolle (RA);2020;2835
2362;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Regio Zwolle (RA);2021;2925
2363;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Regio Zwolle (RA);2022;2930
2364;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Regio Zwolle (RA);2023;2865
2365;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Twente (RA);2013;3155
2366;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Twente (RA);2014;2990
2367;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Twente (RA);2015;3045
2368;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Twente (RA);2016;3015
2369;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Twente (RA);2017;3025
2370;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Twente (RA);2018;2985
2371;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Twente (RA);2019;2910
2372;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Twente (RA);2020;3055
2373;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Twente (RA);2021;3110
2374;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Twente (RA);2022;3160
2375;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Twente (RA);2023;3175
2376;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Stedendriehoek & Noord-Veluwe (RA);2013;2650
2377;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Stedendriehoek & Noord-Veluwe (RA);2014;2495
2378;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Stedendriehoek & Noord-Veluwe (RA);2015;2580
2379;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Stedendriehoek & Noord-Veluwe (RA);2016;2585
2380;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Stedendriehoek & Noord-Veluwe (RA);2017;2665
2381;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Stedendriehoek & Noord-Veluwe (RA);2018;2685
2382;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Stedendriehoek & Noord-Veluwe (RA);2019;2675
2383;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Stedendriehoek & Noord-Veluwe (RA);2020;2745
2384;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Stedendriehoek & Noord-Veluwe (RA);2021;2790
2385;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Stedendriehoek & Noord-Veluwe (RA);2022;2825
2386;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Stedendriehoek & Noord-Veluwe (RA);2023;2825
2387;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Achterhoek (RA);2013;1550
2388;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Achterhoek (RA);2014;1435
2389;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Achterhoek (RA);2015;1465
2390;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Achterhoek (RA);2016;1490
2391;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Achterhoek (RA);2017;1505
2392;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Achterhoek (RA);2018;1530
2393;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Achterhoek (RA);2019;1495
2394;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Achterhoek (RA);2020;1560
2395;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Achterhoek (RA);2021;1560
2396;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Achterhoek (RA);2022;1600
2397;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Achterhoek (RA);2023;1570
2398;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-West Gelderland (RA);2013;2255
2399;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-West Gelderland (RA);2014;2145
2400;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-West Gelderland (RA);2015;2165
2401;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-West Gelderland (RA);2016;2200
2402;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-West Gelderland (RA);2017;2255
2403;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-West Gelderland (RA);2018;2300
2404;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-West Gelderland (RA);2019;2290
2405;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-West Gelderland (RA);2020;2385
2406;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-West Gelderland (RA);2021;2315
2407;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-West Gelderland (RA);2022;2355
2408;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-West Gelderland (RA);2023;2395
2409;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Midden-Gelderland (RA);2013;2460
2410;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Midden-Gelderland (RA);2014;2290
2411;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Midden-Gelderland (RA);2015;2320
2412;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Midden-Gelderland (RA);2016;2335
2413;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Midden-Gelderland (RA);2017;2415
2414;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Midden-Gelderland (RA);2018;2455
2415;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Midden-Gelderland (RA);2019;2400
2416;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Midden-Gelderland (RA);2020;2455
2417;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Midden-Gelderland (RA);2021;2470
2418;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Midden-Gelderland (RA);2022;2510
2419;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Midden-Gelderland (RA);2023;2495
2420;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Flevoland (RA);2013;1470
2421;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Flevoland (RA);2014;1380
2422;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Flevoland (RA);2015;1370
2423;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Flevoland (RA);2016;1365
2424;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Flevoland (RA);2017;1385
2425;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Flevoland (RA);2018;1115
2426;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Flevoland (RA);2019;1280
2427;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Flevoland (RA);2020;1300
2428;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Flevoland (RA);2021;1340
2429;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Flevoland (RA);2022;1350
2430;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Flevoland (RA);2023;1360
2431;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Gooi- en Vechtstreek (RA);2013;850
2432;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Gooi- en Vechtstreek (RA);2014;765
2433;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Gooi- en Vechtstreek (RA);2015;775
2434;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Gooi- en Vechtstreek (RA);2016;785
2435;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Gooi- en Vechtstreek (RA);2017;830
2436;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Gooi- en Vechtstreek (RA);2018;795
2437;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Gooi- en Vechtstreek (RA);2019;795
2438;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Gooi- en Vechtstreek (RA);2020;775
2439;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Gooi- en Vechtstreek (RA);2021;820
2440;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Gooi- en Vechtstreek (RA);2022;755
2441;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Gooi- en Vechtstreek (RA);2023;730
2442;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Utrecht en omgeving (RA);2013;4135
2443;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Utrecht en omgeving (RA);2014;3930
2444;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Utrecht en omgeving (RA);2015;3910
2445;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Utrecht en omgeving (RA);2016;3860
2446;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Utrecht en omgeving (RA);2017;3970
2447;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Utrecht en omgeving (RA);2018;4015
2448;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Utrecht en omgeving (RA);2019;4255
2449;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Utrecht en omgeving (RA);2020;4305
2450;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Utrecht en omgeving (RA);2021;4190
2451;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Utrecht en omgeving (RA);2022;4185
2452;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Utrecht en omgeving (RA);2023;4190
2453;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amersfoort en omgeving (RA);2013;1260
2454;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amersfoort en omgeving (RA);2014;1145
2455;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amersfoort en omgeving (RA);2015;1190
2456;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amersfoort en omgeving (RA);2016;1205
2457;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amersfoort en omgeving (RA);2017;1210
2458;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amersfoort en omgeving (RA);2018;1225
2459;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amersfoort en omgeving (RA);2019;1230
2460;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amersfoort en omgeving (RA);2020;1280
2461;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amersfoort en omgeving (RA);2021;1320
2462;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amersfoort en omgeving (RA);2022;1355
2463;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amersfoort en omgeving (RA);2023;1355
2464;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noord-Holland Noord (RA);2013;3050
2465;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noord-Holland Noord (RA);2014;2795
2466;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noord-Holland Noord (RA);2015;2855
2467;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noord-Holland Noord (RA);2016;2920
2468;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noord-Holland Noord (RA);2017;2965
2469;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noord-Holland Noord (RA);2018;2965
2470;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noord-Holland Noord (RA);2019;2935
2471;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noord-Holland Noord (RA);2020;2995
2472;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noord-Holland Noord (RA);2021;3055
2473;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noord-Holland Noord (RA);2022;3055
2474;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noord-Holland Noord (RA);2023;3060
2475;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zaanstreek en Waterland (RA);2013;1305
2476;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zaanstreek en Waterland (RA);2014;1220
2477;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zaanstreek en Waterland (RA);2015;1220
2478;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zaanstreek en Waterland (RA);2016;1235
2479;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zaanstreek en Waterland (RA);2017;1260
2480;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zaanstreek en Waterland (RA);2018;1225
2481;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zaanstreek en Waterland (RA);2019;1230
2482;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zaanstreek en Waterland (RA);2020;1250
2483;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zaanstreek en Waterland (RA);2021;1240
2484;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zaanstreek en Waterland (RA);2022;1250
2485;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zaanstreek en Waterland (RA);2023;1245
2486;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amsterdam (RA);2013;2775
2487;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amsterdam (RA);2014;2730
2488;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amsterdam (RA);2015;2655
2489;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amsterdam (RA);2016;2695
2490;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amsterdam (RA);2017;2690
2491;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amsterdam (RA);2018;2520
2492;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amsterdam (RA);2019;2510
2493;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amsterdam (RA);2020;2525
2494;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amsterdam (RA);2021;2520
2495;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amsterdam (RA);2022;2430
2496;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amsterdam (RA);2023;2410
2497;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amstelland, Kennemerland en Meerl. (RA);2013;2790
2498;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amstelland, Kennemerland en Meerl. (RA);2014;2625
2499;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amstelland, Kennemerland en Meerl. (RA);2015;2660
2500;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amstelland, Kennemerland en Meerl. (RA);2016;2655
2501;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amstelland, Kennemerland en Meerl. (RA);2017;2710
2502;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amstelland, Kennemerland en Meerl. (RA);2018;2595
