ID;Woonplaatsen;Woonplaatscode_1;Naam_2;Code_3;Naam_4;Code_5;Naam_6;Code_7
1901;Sint Philipsland;WP2078    ;Tholen                             ;GM0716    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
1902;St. Willebrord;WP2584    ;Rucphen                            ;GM0840    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1903;Sint-Annaland;WP2076    ;Tholen                             ;GM0716    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
1904;St.-Annaparochie;WP3331    ;Waadhoeke                          ;GM1949    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1905;St.-Jacobiparochie;WP3332    ;Waadhoeke                          ;GM1949    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1906;Sintjohannesga;WP2508    ;De Fryske Marren                   ;GM1940    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1907;Sint-Maartensdijk;WP2074    ;Tholen                             ;GM0716    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
1908;Sint-Michielsgestel;WP2060    ;Sint-Michielsgestel                ;GM0845    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1909;Sint-Oedenrode;WP2787    ;Meierijstad                        ;GM1948    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1910;Sirjansland;WP2688    ;Schouwen-Duiveland                 ;GM1676    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
1911;Sittard;WP3512    ;Sittard-Geleen                     ;GM1883    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
1912;Skingen;WP2732    ;Waadhoeke                          ;GM1949    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1913;Slagharen;WP1564    ;Hardenberg                         ;GM0160    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
1914;Slappeterp;WP2733    ;Waadhoeke                          ;GM1949    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1915;Sleen;WP2162    ;Coevorden                          ;GM0109    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
1916;Sleeuwijk;WP2217    ;Altena                             ;GM1959    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1917;Slenaken;WP1229    ;Gulpen-Wittem                      ;GM1729    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
1918;Sliedrecht;WP2438    ;Sliedrecht                         ;GM0610    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
1919;Slijkenburg;WP1738    ;Weststellingwerf                   ;GM0098    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1920;Slijk-Ewijk;WP1871    ;Overbetuwe                         ;GM1734    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
1921;Slochteren;WP1358    ;Midden-Groningen                   ;GM1952    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
1922;Slootdorp;WP2435    ;Hollands Kroon                     ;GM1911    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1923;Sloten;WP1684    ;De Fryske Marren                   ;GM1940    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1924;Sluis;WP2962    ;Sluis                              ;GM1714    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
1925;Sluiskil;WP1135    ;Terneuzen                          ;GM0715    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
1926;Smakt;WP2334    ;Venray                             ;GM0984    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
1927;Smalle Ee;WP3288    ;Smallingerland                     ;GM0090    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1928;Smallebrugge;WP2420    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1929;Smilde;WP3021    ;Midden-Drenthe                     ;GM1731    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
1930;Snakkerburen;WP1200    ;Leeuwarden                         ;GM0080    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1931;Sneek;WP3504    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1932;Snelrewaard;WP1912    ;Oudewater                          ;GM0589    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
1933;Snikzwaag;WP2509    ;De Fryske Marren                   ;GM1940    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1934;Soerendonk;WP1569    ;Cranendonck                        ;GM1706    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1935;Soest;WP1013    ;Soest                              ;GM0342    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
1936;Soesterberg;WP1014    ;Soest                              ;GM0342    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
1937;Someren;WP2745    ;Someren                            ;GM0847    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1938;Sommelsdijk;WP3145    ;Goeree-Overflakkee                 ;GM1924    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
1939;Son en Breugel;WP3520    ;Son en Breugel                     ;GM0848    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1940;Sondel;WP1685    ;De Fryske Marren                   ;GM1940    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1941;Sonnega;WP1739    ;Weststellingwerf                   ;GM0098    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1942;Spaarndam;WP3534    ;Haarlemmermeer                     ;GM0394    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1943;Spaarndam gem. Haarlem;WP2908    ;Haarlem                            ;GM0392    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1944;Spanbroek;WP2792    ;Opmeer                             ;GM0432    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1945;Spanga;WP1740    ;Weststellingwerf                   ;GM0098    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1946;Spankeren;WP1505    ;Rheden                             ;GM0275    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
1947;Spannum;WP2030    ;Waadhoeke                          ;GM1949    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1948;Spaubeek;WP1671    ;Beek                               ;GM0888    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
1949;Spier;WP3022    ;Midden-Drenthe                     ;GM1731    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
1950;Spier;WP3120    ;Westerveld                         ;GM1701    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
1951;Spierdijk;WP1190    ;Koggenland                         ;GM1598    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1952;Spijk;WP2980    ;Zevenaar                           ;GM0299    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
1953;Spijk;WP3241    ;Eemsdelta                          ;GM1979    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
1954;Spijk;WP2356    ;West Betuwe                        ;GM1960    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
1955;Spijkenisse;WP3032    ;Nissewaard                         ;GM1930    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
1956;Spijkerboor;WP1180    ;Aa en Hunze                        ;GM1680    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
1957;Spijkerboor;WP2286    ;Wormerland                         ;GM0880    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1958;Sprang-Capelle;WP2596    ;Waalwijk                           ;GM0867    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1959;Sprundel;WP2583    ;Rucphen                            ;GM0840    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1960;Spui;WP1136    ;Terneuzen                          ;GM0715    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
1961;Stad aan 't Haringvliet;WP3146    ;Goeree-Overflakkee                 ;GM1924    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
1962;Stadskanaal;WP3074    ;Stadskanaal                        ;GM0037    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
1963;Stampersgat;WP1247    ;Halderberge                        ;GM1655    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1964;Standdaarbuiten;WP1324    ;Moerdijk                           ;GM1709    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1965;Staphorst;WP1046    ;Staphorst                          ;GM0180    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
1966;Starnmeer;WP3555    ;Alkmaar                            ;GM0361    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1967;Startenhuizen;WP3452    ;Eemsdelta                          ;GM1979    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
1968;Startenhuizen;WP3481    ;Het Hogeland                       ;GM1966    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
1969;Stavenisse;WP2075    ;Tholen                             ;GM0716    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
1970;Stavoren;WP1969    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1971;Stedum;WP3453    ;Eemsdelta                          ;GM1979    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
1972;De Steeg;WP1502    ;Rheden                             ;GM0275    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
1973;Steenbergen;WP1405    ;Steenbergen                        ;GM0851    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1974;Steenbergen;WP3634    ;Noordenveld                        ;GM1699    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
1975;Steendam;WP1359    ;Midden-Groningen                   ;GM1952    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
1976;Steenderen;WP1526    ;Bronckhorst                        ;GM1876    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
1977;Steenenkamer;WP2608    ;Voorst                             ;GM0285    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
1978;Steensel;WP2995    ;Eersel                             ;GM0770    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1979;Steenwijk;WP2713    ;Steenwijkerland                    ;GM1708    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
1980;Steenwijkerwold;WP2714    ;Steenwijkerland                    ;GM1708    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
1981;Stegeren;WP2553    ;Ommen                              ;GM0175    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
1982;Steggerda;WP1741    ;Weststellingwerf                   ;GM0098    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1983;Stein;WP1913    ;Stein                              ;GM0971    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
1984;Stellendam;WP2933    ;Goeree-Overflakkee                 ;GM1924    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
1985;Sterksel;WP1316    ;Heeze-Leende                       ;GM1658    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1986;Stevensbeek;WP2084    ;Land van Cuijk                     ;GM1982    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1987;Stevensweert;WP1922    ;Maasgouw                           ;GM1641    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
1988;Steyl;WP1475    ;Venlo                              ;GM0983    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
1989;Stieltjeskanaal;WP2163    ;Coevorden                          ;GM0109    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
1990;Stiens;WP3230    ;Leeuwarden                         ;GM0080    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1991;Stitswerd;WP3482    ;Het Hogeland                       ;GM1966    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
1992;Stokkum;WP2210    ;Montferland                        ;GM1955    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
1993;Stolwijk;WP2388    ;Krimpenerwaard                     ;GM1931    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
1994;Stompetoren;WP1890    ;Alkmaar                            ;GM0361    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1995;Stoutenburg;WP2639    ;Leusden                            ;GM0327    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
1996;Stoutenburg Noord;WP1667    ;Amersfoort                         ;GM0307    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
1997;Stramproy;WP1975    ;Weert                              ;GM0988    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
1998;Streefkerk;WP1805    ;Molenlanden                        ;GM1978    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
1999;Striep;WP2620    ;Terschelling                       ;GM0093    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2000;Strijbeek;WP3435    ;Alphen-Chaam                       ;GM1723    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2001;Strijen;WP2797    ;Hoeksche Waard                     ;GM1963    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
2002;Strijensas;WP2798    ;Hoeksche Waard                     ;GM1963    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
2003;Stroe;WP1059    ;Barneveld                          ;GM0203    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2004;Stroobos;WP3180    ;Achtkarspelen                      ;GM0059    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2005;Stuifzand;WP3023    ;Midden-Drenthe                     ;GM1731    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2006;Stuifzand;WP1819    ;Hoogeveen                          ;GM0118    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2007;Sumar;WP2453    ;Tytsjerksteradiel                  ;GM0737    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2008;Surhuisterveen;WP3181    ;Achtkarspelen                      ;GM0059    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2009;Surhuizum;WP3182    ;Achtkarspelen                      ;GM0059    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2010;Susteren;WP2045    ;Echt-Susteren                      ;GM1711    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2011;Suwâld;WP2448    ;Tytsjerksteradiel                  ;GM0737    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2012;Swalmen;WP2283    ;Roermond                           ;GM0957    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2013;Sweikhuizen;WP2104    ;Beekdaelen                         ;GM1954    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2014;Swichum;WP1204    ;Leeuwarden                         ;GM0080    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2015;Swifterbant;WP2431    ;Dronten                            ;GM0303    ;Flevoland                ;PV24      ;Oost-Nederland           ;LD02      
2016;Swolgen;WP1859    ;Horst aan de Maas                  ;GM1507    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2017;Taarlo;WP2918    ;Tynaarlo                           ;GM1730    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2018;Teeffelen;WP3472    ;Oss                                ;GM0828    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2019;Teerns;WP1203    ;Leeuwarden                         ;GM0080    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2020;Tegelen;WP1474    ;Venlo                              ;GM0983    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2021;Terband;WP2182    ;Heerenveen                         ;GM0074    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2022;Terborg;WP1577    ;Oude IJsselstreek                  ;GM1509    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2023;Terheijden;WP2578    ;Drimmelen                          ;GM1719    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2024;Terherne;WP2537    ;De Fryske Marren                   ;GM1940    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2025;Terhole;WP3096    ;Hulst                              ;GM0677    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
2026;Terkaple;WP2510    ;De Fryske Marren                   ;GM1940    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2027;Termunten;WP3242    ;Eemsdelta                          ;GM1979    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2028;Termunterzijl;WP3243    ;Eemsdelta                          ;GM1979    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2029;Ternaard;WP3411    ;Noardeast-Fryslân                  ;GM1970    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2030;Terneuzen;WP1137    ;Terneuzen                          ;GM0715    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
2031;Teroele;WP2511    ;De Fryske Marren                   ;GM1940    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2032;Terschuur;WP3598    ;Barneveld                          ;GM0203    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2033;Tersoal;WP2538    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2034;Terwispel;WP3355    ;Opsterland                         ;GM0086    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2035;Terwolde;WP2609    ;Voorst                             ;GM0285    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2036;Teteringen;WP3623    ;Breda                              ;GM0758    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2037;Teuge;WP2610    ;Voorst                             ;GM0285    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2038;Thesinge;WP1832    ;Groningen                          ;GM0014    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2039;Tholen;WP2071    ;Tholen                             ;GM0716    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
2040;Thorn;WP1916    ;Maasgouw                           ;GM1641    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2041;Tiel;WP3601    ;Tiel                               ;GM0281    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2042;Tiendeveen;WP1820    ;Hoogeveen                          ;GM0118    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2043;Tiendeveen;WP3024    ;Midden-Drenthe                     ;GM1731    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2044;Tienhoven;WP2065    ;Stichtse Vecht                     ;GM1904    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
2045;Tienhoven aan de Lek;WP2107    ;Vijfheerenlanden                   ;GM1961    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
2046;Tienray;WP1860    ;Horst aan de Maas                  ;GM1507    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2047;Tijnje;WP3356    ;Opsterland                         ;GM0086    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2048;De Tike;WP3276    ;Smallingerland                     ;GM0090    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2049;Tilburg;WP1043    ;Tilburg                            ;GM0855    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2050;Tilligte;WP1416    ;Dinkelland                         ;GM1774    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
2051;Tinallinge;WP2473    ;Het Hogeland                       ;GM1966    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2052;Tinte;WP1211    ;Westvoorne                         ;GM0614    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
2053;Tirns;WP3591    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2054;Tjalhuizum;WP2422    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2055;Tjalleberd;WP2184    ;Heerenveen                         ;GM0074    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2056;Tjerkgaast;WP2512    ;De Fryske Marren                   ;GM1940    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2057;Tjerkwerd;WP2324    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2058;Tjuchem;WP1360    ;Midden-Groningen                   ;GM1952    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2059;Tolbert;WP2345    ;Westerkwartier                     ;GM1969    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2060;Toldijk;WP1531    ;Bronckhorst                        ;GM1876    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2061;Tolkamer;WP2981    ;Zevenaar                           ;GM0299    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2062;Tollebeek;WP1279    ;Noordoostpolder                    ;GM0171    ;Flevoland                ;PV24      ;Oost-Nederland           ;LD02      
2063;Tonden;WP1110    ;Brummen                            ;GM0213    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2064;Toornwerd;WP3454    ;Eemsdelta                          ;GM1979    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2065;Tricht;WP3531    ;West Betuwe                        ;GM1960    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2066;Triemen;WP3314    ;Noardeast-Fryslân                  ;GM1970    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2067;Tripscompagnie;WP2276    ;Midden-Groningen                   ;GM1952    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2068;Tubbergen;WP1294    ;Tubbergen                          ;GM0183    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
2069;Tuil;WP3366    ;West Betuwe                        ;GM1960    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2070;Tuitjenhorn;WP3292    ;Schagen                            ;GM0441    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2071;Tuk;WP2715    ;Steenwijkerland                    ;GM1708    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
2072;Tull en 't Waal;WP2055    ;Houten                             ;GM0321    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
2073;Twello;WP2611    ;Voorst                             ;GM0285    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2074;Twijzel;WP3183    ;Achtkarspelen                      ;GM0059    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2075;Twijzelerheide;WP3184    ;Achtkarspelen                      ;GM0059    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2076;Twisk;WP3157    ;Medemblik                          ;GM0420    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2077;Tynaarlo;WP2919    ;Tynaarlo                           ;GM1730    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2078;Tytsjerk;WP2447    ;Tytsjerksteradiel                  ;GM0737    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2079;Tzum;WP1362    ;Waadhoeke                          ;GM1949    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2080;Tzummarum;WP1377    ;Waadhoeke                          ;GM1949    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2081;Ubbena;WP2395    ;Assen                              ;GM0106    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2082;Ubbergen;WP2879    ;Berg en Dal                        ;GM1945    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2083;Uddel;WP3562    ;Apeldoorn                          ;GM0200    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2084;Uden;WP1847    ;Maashorst                          ;GM1991    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2085;Udenhout;WP1045    ;Tilburg                            ;GM0855    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2086;Uffelte;WP3121    ;Westerveld                         ;GM1701    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2087;Ugchelen;WP2256    ;Apeldoorn                          ;GM0200    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2088;Uitdam;WP1947    ;Waterland                          ;GM0852    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2089;Uitgeest;WP2755    ;Uitgeest                           ;GM0450    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2090;Uithoorn;WP2062    ;Uithoorn                           ;GM0451    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2091;Uithuizen;WP3483    ;Het Hogeland                       ;GM1966    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2092;Uithuizermeeden;WP3484    ;Het Hogeland                       ;GM1966    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2093;Uitwellingerga;WP2423    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2094;Uitwijk;WP3304    ;Altena                             ;GM1959    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2095;Ulestraten;WP1465    ;Meerssen                           ;GM0938    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2096;Ulft;WP1580    ;Oude IJsselstreek                  ;GM1509    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2097;Ulicoten;WP2884    ;Baarle-Nassau                      ;GM0744    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2098;Ulrum;WP3425    ;Het Hogeland                       ;GM1966    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2099;Ulvenhout;WP1704    ;Breda                              ;GM0758    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2100;Ulvenhout AC;WP3436    ;Alphen-Chaam                       ;GM1723    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2101;Ureterp;WP3357    ;Opsterland                         ;GM0086    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2102;Urk;WP2143    ;Urk                                ;GM0184    ;Flevoland                ;PV24      ;Oost-Nederland           ;LD02      
2103;Urmond;WP1915    ;Stein                              ;GM0971    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2104;Ursem;WP1891    ;Alkmaar                            ;GM0361    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2105;Ursem;WP1191    ;Koggenland                         ;GM1598    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2106;Usquert;WP3485    ;Het Hogeland                       ;GM1966    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2107;Utrecht;WP3295    ;Utrecht                            ;GM0344    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
2108;Vaals;WP1429    ;Vaals                              ;GM0981    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2109;Vaassen;WP1345    ;Epe                                ;GM0232    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2110;Valburg;WP1872    ;Overbetuwe                         ;GM1734    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2111;Valkenburg;WP1709    ;Katwijk                            ;GM0537    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
2112;Valkenburg;WP1718    ;Valkenburg aan de Geul             ;GM0994    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2113;Valkenswaard;WP1100    ;Valkenswaard                       ;GM0858    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2114;Valthe;WP1800    ;Borger-Odoorn                      ;GM1681    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
