ID;Geslacht;BurgerlijkeStaat;Leeftijd;Migratieachtergrond;Perioden;PersonenMetPensioenaanspraken_1;BrutoJaarbedragOpgebouwdPensioen_2;BrutoJaarbedragTeBereikenPensioen_3
1412;Totaal mannen en vrouwen;Verweduwd;99999;Geen migratieachtergrond;2018;0.0;0.0;0.0
1413;Totaal mannen en vrouwen;Verweduwd;99999;Geen migratieachtergrond;2019;0.0;0.0;0.0
1414;Totaal mannen en vrouwen;Verweduwd;99999;Geen migratieachtergrond;2020;0.0;0.0;0.0
1415;Totaal mannen en vrouwen;Verweduwd;99999;Geen migratieachtergrond;2021;0.0;0.0;0.0
1416;Totaal mannen en vrouwen;Verweduwd;99999;Met migratieachtergrond;2016;;;
1417;Totaal mannen en vrouwen;Verweduwd;99999;Met migratieachtergrond;2017;0.0;0.0;0.0
1418;Totaal mannen en vrouwen;Verweduwd;99999;Met migratieachtergrond;2018;0.0;0.0;0.0
1419;Totaal mannen en vrouwen;Verweduwd;99999;Met migratieachtergrond;2019;0.0;0.0;0.0
1420;Totaal mannen en vrouwen;Verweduwd;99999;Met migratieachtergrond;2020;0.0;0.0;0.0
1421;Totaal mannen en vrouwen;Verweduwd;99999;Met migratieachtergrond;2021;0.0;0.0;0.0
1422;Totaal mannen en vrouwen;Verweduwd;99999;Migratieachtergrond: westers;2016;;;
1423;Totaal mannen en vrouwen;Verweduwd;99999;Migratieachtergrond: westers;2017;0.0;0.0;0.0
1424;Totaal mannen en vrouwen;Verweduwd;99999;Migratieachtergrond: westers;2018;0.0;0.0;0.0
1425;Totaal mannen en vrouwen;Verweduwd;99999;Migratieachtergrond: westers;2019;0.0;0.0;0.0
1426;Totaal mannen en vrouwen;Verweduwd;99999;Migratieachtergrond: westers;2020;0.0;0.0;0.0
1427;Totaal mannen en vrouwen;Verweduwd;99999;Migratieachtergrond: westers;2021;0.0;0.0;0.0
1428;Totaal mannen en vrouwen;Verweduwd;99999;Migratieachtergrond: niet-westers;2016;;;
1429;Totaal mannen en vrouwen;Verweduwd;99999;Migratieachtergrond: niet-westers;2017;0.0;0.0;0.0
1430;Totaal mannen en vrouwen;Verweduwd;99999;Migratieachtergrond: niet-westers;2018;0.0;0.0;0.0
1431;Totaal mannen en vrouwen;Verweduwd;99999;Migratieachtergrond: niet-westers;2019;0.0;0.0;0.0
1432;Totaal mannen en vrouwen;Verweduwd;99999;Migratieachtergrond: niet-westers;2020;0.0;0.0;0.0
1433;Totaal mannen en vrouwen;Verweduwd;99999;Migratieachtergrond: niet-westers;2021;0.0;0.0;0.0
1434;Totaal mannen en vrouwen;Verweduwd;99999;Onbekende migratieachtergrond;2016;;;
1435;Totaal mannen en vrouwen;Verweduwd;99999;Onbekende migratieachtergrond;2017;0.0;0.0;0.0
1436;Totaal mannen en vrouwen;Verweduwd;99999;Onbekende migratieachtergrond;2018;0.0;0.0;0.0
1437;Totaal mannen en vrouwen;Verweduwd;99999;Onbekende migratieachtergrond;2019;0.0;0.0;0.0
1438;Totaal mannen en vrouwen;Verweduwd;99999;Onbekende migratieachtergrond;2020;0.0;0.0;0.0
1439;Totaal mannen en vrouwen;Verweduwd;99999;Onbekende migratieachtergrond;2021;0.0;0.0;0.0
1440;Totaal mannen en vrouwen;Niet-gehuwd;10000;Totaal migratieachtergrond;2016;4847690.0;18887325.0;44913650.0
1441;Totaal mannen en vrouwen;Niet-gehuwd;10000;Totaal migratieachtergrond;2017;5021300.0;19493635.0;46329806.0
1442;Totaal mannen en vrouwen;Niet-gehuwd;10000;Totaal migratieachtergrond;2018;5120920.0;20189894.0;48310603.0
1443;Totaal mannen en vrouwen;Niet-gehuwd;10000;Totaal migratieachtergrond;2019;5245450.0;21094329.0;52718806.0
1444;Totaal mannen en vrouwen;Niet-gehuwd;10000;Totaal migratieachtergrond;2020;5390550.0;21716236.0;55238044.0
1445;Totaal mannen en vrouwen;Niet-gehuwd;10000;Totaal migratieachtergrond;2021;5549160.0;22508997.0;56669581.0
1446;Totaal mannen en vrouwen;Niet-gehuwd;10000;Geen migratieachtergrond;2016;3541360.0;15827485.0;36914938.0
1447;Totaal mannen en vrouwen;Niet-gehuwd;10000;Geen migratieachtergrond;2017;3576100.0;16270357.0;37783399.0
1448;Totaal mannen en vrouwen;Niet-gehuwd;10000;Geen migratieachtergrond;2018;3615880.0;16811450.0;39099078.0
1449;Totaal mannen en vrouwen;Niet-gehuwd;10000;Geen migratieachtergrond;2019;3666740.0;17487493.0;42068124.0
1450;Totaal mannen en vrouwen;Niet-gehuwd;10000;Geen migratieachtergrond;2020;3730980.0;17927009.0;43792048.0
1451;Totaal mannen en vrouwen;Niet-gehuwd;10000;Geen migratieachtergrond;2021;3788880.0;18495808.0;44558781.0
1452;Totaal mannen en vrouwen;Niet-gehuwd;10000;Met migratieachtergrond;2016;1306330.0;3059840.0;7998712.0
1453;Totaal mannen en vrouwen;Niet-gehuwd;10000;Met migratieachtergrond;2017;1423770.0;3178580.0;8445984.0
1454;Totaal mannen en vrouwen;Niet-gehuwd;10000;Met migratieachtergrond;2018;1483660.0;3331137.0;9109234.0
1455;Totaal mannen en vrouwen;Niet-gehuwd;10000;Met migratieachtergrond;2019;1577970.0;3605740.0;10648943.0
1456;Totaal mannen en vrouwen;Niet-gehuwd;10000;Met migratieachtergrond;2020;1658840.0;3788115.0;11444322.0
1457;Totaal mannen en vrouwen;Niet-gehuwd;10000;Met migratieachtergrond;2021;1759470.0;4011853.0;12108910.0
1458;Totaal mannen en vrouwen;Niet-gehuwd;10000;Migratieachtergrond: westers;2016;649190.0;1827965.0;4494019.0
1459;Totaal mannen en vrouwen;Niet-gehuwd;10000;Migratieachtergrond: westers;2017;733680.0;1887360.0;4724067.0
1460;Totaal mannen en vrouwen;Niet-gehuwd;10000;Migratieachtergrond: westers;2018;762410.0;1961500.0;5042708.0
1461;Totaal mannen en vrouwen;Niet-gehuwd;10000;Migratieachtergrond: westers;2019;827330.0;2134824.0;5918864.0
1462;Totaal mannen en vrouwen;Niet-gehuwd;10000;Migratieachtergrond: westers;2020;867260.0;2220816.0;6314250.0
1463;Totaal mannen en vrouwen;Niet-gehuwd;10000;Migratieachtergrond: westers;2021;928260.0;2340931.0;6579018.0
1464;Totaal mannen en vrouwen;Niet-gehuwd;10000;Migratieachtergrond: niet-westers;2016;657140.0;1231875.0;3504693.0
1465;Totaal mannen en vrouwen;Niet-gehuwd;10000;Migratieachtergrond: niet-westers;2017;690090.0;1291221.0;3721917.0
1466;Totaal mannen en vrouwen;Niet-gehuwd;10000;Migratieachtergrond: niet-westers;2018;721240.0;1369638.0;4066527.0
1467;Totaal mannen en vrouwen;Niet-gehuwd;10000;Migratieachtergrond: niet-westers;2019;750650.0;1470916.0;4730079.0
1468;Totaal mannen en vrouwen;Niet-gehuwd;10000;Migratieachtergrond: niet-westers;2020;791580.0;1567300.0;5130072.0
1469;Totaal mannen en vrouwen;Niet-gehuwd;10000;Migratieachtergrond: niet-westers;2021;831210.0;1670922.0;5529892.0
1470;Totaal mannen en vrouwen;Niet-gehuwd;10000;Onbekende migratieachtergrond;2016;;;
1471;Totaal mannen en vrouwen;Niet-gehuwd;10000;Onbekende migratieachtergrond;2017;21430.0;44697.0;100423.0
1472;Totaal mannen en vrouwen;Niet-gehuwd;10000;Onbekende migratieachtergrond;2018;21390.0;47306.0;102291.0
1473;Totaal mannen en vrouwen;Niet-gehuwd;10000;Onbekende migratieachtergrond;2019;740.0;1095.0;1739.0
1474;Totaal mannen en vrouwen;Niet-gehuwd;10000;Onbekende migratieachtergrond;2020;730.0;1112.0;1674.0
1475;Totaal mannen en vrouwen;Niet-gehuwd;10000;Onbekende migratieachtergrond;2021;800.0;1337.0;1890.0
1476;Totaal mannen en vrouwen;Niet-gehuwd;41500;Totaal migratieachtergrond;2016;698490.0;109792.0;2443357.0
1477;Totaal mannen en vrouwen;Niet-gehuwd;41500;Totaal migratieachtergrond;2017;703840.0;111122.0;2628336.0
1478;Totaal mannen en vrouwen;Niet-gehuwd;41500;Totaal migratieachtergrond;2018;703580.0;117822.0;2862581.0
1479;Totaal mannen en vrouwen;Niet-gehuwd;41500;Totaal migratieachtergrond;2019;706430.0;132198.0;3358519.0
1480;Totaal mannen en vrouwen;Niet-gehuwd;41500;Totaal migratieachtergrond;2020;737800.0;154307.0;3615689.0
1481;Totaal mannen en vrouwen;Niet-gehuwd;41500;Totaal migratieachtergrond;2021;760890.0;169177.0;3840814.0
1482;Totaal mannen en vrouwen;Niet-gehuwd;41500;Geen migratieachtergrond;2016;545160.0;92508.0;2039214.0
1483;Totaal mannen en vrouwen;Niet-gehuwd;41500;Geen migratieachtergrond;2017;531940.0;93156.0;2159744.0
1484;Totaal mannen en vrouwen;Niet-gehuwd;41500;Geen migratieachtergrond;2018;531910.0;98158.0;2335269.0
1485;Totaal mannen en vrouwen;Niet-gehuwd;41500;Geen migratieachtergrond;2019;534010.0;109234.0;2709358.0
1486;Totaal mannen en vrouwen;Niet-gehuwd;41500;Geen migratieachtergrond;2020;555520.0;125598.0;2916649.0
1487;Totaal mannen en vrouwen;Niet-gehuwd;41500;Geen migratieachtergrond;2021;570030.0;137918.0;3062970.0
1488;Totaal mannen en vrouwen;Niet-gehuwd;41500;Met migratieachtergrond;2016;153330.0;17285.0;404142.0
1489;Totaal mannen en vrouwen;Niet-gehuwd;41500;Met migratieachtergrond;2017;171810.0;17956.0;468358.0
1490;Totaal mannen en vrouwen;Niet-gehuwd;41500;Met migratieachtergrond;2018;171610.0;19655.0;527173.0
1491;Totaal mannen en vrouwen;Niet-gehuwd;41500;Met migratieachtergrond;2019;172420.0;22964.0;649162.0
1492;Totaal mannen en vrouwen;Niet-gehuwd;41500;Met migratieachtergrond;2020;182280.0;28709.0;699041.0
1493;Totaal mannen en vrouwen;Niet-gehuwd;41500;Met migratieachtergrond;2021;190860.0;31259.0;777844.0
1494;Totaal mannen en vrouwen;Niet-gehuwd;41500;Migratieachtergrond: westers;2016;59800.0;7096.0;167390.0
1495;Totaal mannen en vrouwen;Niet-gehuwd;41500;Migratieachtergrond: westers;2017;72850.0;7312.0;194967.0
1496;Totaal mannen en vrouwen;Niet-gehuwd;41500;Migratieachtergrond: westers;2018;69980.0;7723.0;216065.0
1497;Totaal mannen en vrouwen;Niet-gehuwd;41500;Migratieachtergrond: westers;2019;69530.0;9171.0;273666.0
1498;Totaal mannen en vrouwen;Niet-gehuwd;41500;Migratieachtergrond: westers;2020;72050.0;11243.0;290476.0
1499;Totaal mannen en vrouwen;Niet-gehuwd;41500;Migratieachtergrond: westers;2021;75900.0;11946.0;318932.0
1500;Totaal mannen en vrouwen;Niet-gehuwd;41500;Migratieachtergrond: niet-westers;2016;93530.0;10189.0;236752.0
1501;Totaal mannen en vrouwen;Niet-gehuwd;41500;Migratieachtergrond: niet-westers;2017;98950.0;10644.0;273392.0
1502;Totaal mannen en vrouwen;Niet-gehuwd;41500;Migratieachtergrond: niet-westers;2018;101640.0;11933.0;311108.0
1503;Totaal mannen en vrouwen;Niet-gehuwd;41500;Migratieachtergrond: niet-westers;2019;102890.0;13793.0;375495.0
1504;Totaal mannen en vrouwen;Niet-gehuwd;41500;Migratieachtergrond: niet-westers;2020;110230.0;17466.0;408565.0
1505;Totaal mannen en vrouwen;Niet-gehuwd;41500;Migratieachtergrond: niet-westers;2021;114960.0;19313.0;458911.0
1506;Totaal mannen en vrouwen;Niet-gehuwd;41500;Onbekende migratieachtergrond;2016;;;
1507;Totaal mannen en vrouwen;Niet-gehuwd;41500;Onbekende migratieachtergrond;2017;100.0;11.0;234.0
1508;Totaal mannen en vrouwen;Niet-gehuwd;41500;Onbekende migratieachtergrond;2018;60.0;8.0;139.0
1509;Totaal mannen en vrouwen;Niet-gehuwd;41500;Onbekende migratieachtergrond;2019;0.0;0.0;0.0
1510;Totaal mannen en vrouwen;Niet-gehuwd;41500;Onbekende migratieachtergrond;2020;0.0;0.0;0.0
1511;Totaal mannen en vrouwen;Niet-gehuwd;41500;Onbekende migratieachtergrond;2021;0.0;0.0;0.0
1512;Totaal mannen en vrouwen;Niet-gehuwd;53500;Totaal migratieachtergrond;2016;1441120.0;1826073.0;12210145.0
1513;Totaal mannen en vrouwen;Niet-gehuwd;53500;Totaal migratieachtergrond;2017;1497060.0;1807163.0;12540276.0
1514;Totaal mannen en vrouwen;Niet-gehuwd;53500;Totaal migratieachtergrond;2018;1523970.0;1786717.0;13245159.0
1515;Totaal mannen en vrouwen;Niet-gehuwd;53500;Totaal migratieachtergrond;2019;1558450.0;1882875.0;15250312.0
1516;Totaal mannen en vrouwen;Niet-gehuwd;53500;Totaal migratieachtergrond;2020;1594410.0;1990189.0;16370977.0
1517;Totaal mannen en vrouwen;Niet-gehuwd;53500;Totaal migratieachtergrond;2021;1631640.0;2093429.0;16782546.0
1518;Totaal mannen en vrouwen;Niet-gehuwd;53500;Geen migratieachtergrond;2016;1006580.0;1486712.0;9711910.0
1519;Totaal mannen en vrouwen;Niet-gehuwd;53500;Geen migratieachtergrond;2017;1015740.0;1467389.0;9876784.0
1520;Totaal mannen en vrouwen;Niet-gehuwd;53500;Geen migratieachtergrond;2018;1025180.0;1444057.0;10294880.0
1521;Totaal mannen en vrouwen;Niet-gehuwd;53500;Geen migratieachtergrond;2019;1037340.0;1501529.0;11586973.0
1522;Totaal mannen en vrouwen;Niet-gehuwd;53500;Geen migratieachtergrond;2020;1050150.0;1563974.0;12326085.0
1523;Totaal mannen en vrouwen;Niet-gehuwd;53500;Geen migratieachtergrond;2021;1058960.0;1626039.0;12495223.0
1524;Totaal mannen en vrouwen;Niet-gehuwd;53500;Met migratieachtergrond;2016;434540.0;339361.0;2498235.0
1525;Totaal mannen en vrouwen;Niet-gehuwd;53500;Met migratieachtergrond;2017;475880.0;335678.0;2641079.0
1526;Totaal mannen en vrouwen;Niet-gehuwd;53500;Met migratieachtergrond;2018;494070.0;339055.0;2930756.0
1527;Totaal mannen en vrouwen;Niet-gehuwd;53500;Met migratieachtergrond;2019;521060.0;381327.0;3663245.0
1528;Totaal mannen en vrouwen;Niet-gehuwd;53500;Met migratieachtergrond;2020;544230.0;426202.0;4044830.0
1529;Totaal mannen en vrouwen;Niet-gehuwd;53500;Met migratieachtergrond;2021;572660.0;467382.0;4287268.0
1530;Totaal mannen en vrouwen;Niet-gehuwd;53500;Migratieachtergrond: westers;2016;215260.0;170692.0;1285068.0
1531;Totaal mannen en vrouwen;Niet-gehuwd;53500;Migratieachtergrond: westers;2017;249280.0;169756.0;1366199.0
1532;Totaal mannen en vrouwen;Niet-gehuwd;53500;Migratieachtergrond: westers;2018;259390.0;171237.0;1507740.0
1533;Totaal mannen en vrouwen;Niet-gehuwd;53500;Migratieachtergrond: westers;2019;278490.0;197836.0;1908762.0
1534;Totaal mannen en vrouwen;Niet-gehuwd;53500;Migratieachtergrond: westers;2020;290030.0;220428.0;2104711.0
1535;Totaal mannen en vrouwen;Niet-gehuwd;53500;Migratieachtergrond: westers;2021;307270.0;241356.0;2187751.0
1536;Totaal mannen en vrouwen;Niet-gehuwd;53500;Migratieachtergrond: niet-westers;2016;219280.0;168669.0;1213166.0
1537;Totaal mannen en vrouwen;Niet-gehuwd;53500;Migratieachtergrond: niet-westers;2017;226600.0;165922.0;1274880.0
1538;Totaal mannen en vrouwen;Niet-gehuwd;53500;Migratieachtergrond: niet-westers;2018;234680.0;167819.0;1423016.0
1539;Totaal mannen en vrouwen;Niet-gehuwd;53500;Migratieachtergrond: niet-westers;2019;242570.0;183491.0;1754484.0
1540;Totaal mannen en vrouwen;Niet-gehuwd;53500;Migratieachtergrond: niet-westers;2020;254200.0;205774.0;1940119.0
1541;Totaal mannen en vrouwen;Niet-gehuwd;53500;Migratieachtergrond: niet-westers;2021;265390.0;226026.0;2099517.0
1542;Totaal mannen en vrouwen;Niet-gehuwd;53500;Onbekende migratieachtergrond;2016;;;
1543;Totaal mannen en vrouwen;Niet-gehuwd;53500;Onbekende migratieachtergrond;2017;5440.0;4096.0;22414.0
1544;Totaal mannen en vrouwen;Niet-gehuwd;53500;Onbekende migratieachtergrond;2018;4710.0;3605.0;19523.0
1545;Totaal mannen en vrouwen;Niet-gehuwd;53500;Onbekende migratieachtergrond;2019;40.0;19.0;94.0
1546;Totaal mannen en vrouwen;Niet-gehuwd;53500;Onbekende migratieachtergrond;2020;30.0;13.0;63.0
1547;Totaal mannen en vrouwen;Niet-gehuwd;53500;Onbekende migratieachtergrond;2021;20.0;9.0;56.0
1548;Totaal mannen en vrouwen;Niet-gehuwd;53700;Totaal migratieachtergrond;2016;1016340.0;3972414.0;11156985.0
1549;Totaal mannen en vrouwen;Niet-gehuwd;53700;Totaal migratieachtergrond;2017;1036040.0;3973898.0;11213817.0
1550;Totaal mannen en vrouwen;Niet-gehuwd;53700;Totaal migratieachtergrond;2018;1044480.0;3965553.0;11357917.0
1551;Totaal mannen en vrouwen;Niet-gehuwd;53700;Totaal migratieachtergrond;2019;1064730.0;4057545.0;12130378.0
1552;Totaal mannen en vrouwen;Niet-gehuwd;53700;Totaal migratieachtergrond;2020;1092470.0;4111395.0;12615724.0
1553;Totaal mannen en vrouwen;Niet-gehuwd;53700;Totaal migratieachtergrond;2021;1127020.0;4204612.0;12797255.0
1554;Totaal mannen en vrouwen;Niet-gehuwd;53700;Geen migratieachtergrond;2016;705600.0;3265100.0;9049649.0
1555;Totaal mannen en vrouwen;Niet-gehuwd;53700;Geen migratieachtergrond;2017;695000.0;3240377.0;8986289.0
1556;Totaal mannen en vrouwen;Niet-gehuwd;53700;Geen migratieachtergrond;2018;686050.0;3210229.0;8986861.0
1557;Totaal mannen en vrouwen;Niet-gehuwd;53700;Geen migratieachtergrond;2019;685150.0;3253496.0;9418885.0
1558;Totaal mannen en vrouwen;Niet-gehuwd;53700;Geen migratieachtergrond;2020;690330.0;3267916.0;9688739.0
1559;Totaal mannen en vrouwen;Niet-gehuwd;53700;Geen migratieachtergrond;2021;696500.0;3308470.0;9703677.0
1560;Totaal mannen en vrouwen;Niet-gehuwd;53700;Met migratieachtergrond;2016;310740.0;707314.0;2107337.0
1561;Totaal mannen en vrouwen;Niet-gehuwd;53700;Met migratieachtergrond;2017;334920.0;723220.0;2193835.0
1562;Totaal mannen en vrouwen;Niet-gehuwd;53700;Met migratieachtergrond;2018;351910.0;744046.0;2335126.0
1563;Totaal mannen en vrouwen;Niet-gehuwd;53700;Met migratieachtergrond;2019;379320.0;803870.0;2711011.0
1564;Totaal mannen en vrouwen;Niet-gehuwd;53700;Met migratieachtergrond;2020;401890.0;843296.0;2926503.0
1565;Totaal mannen en vrouwen;Niet-gehuwd;53700;Met migratieachtergrond;2021;430270.0;895975.0;3093157.0
1566;Totaal mannen en vrouwen;Niet-gehuwd;53700;Migratieachtergrond: westers;2016;158870.0;388842.0;1174075.0
1567;Totaal mannen en vrouwen;Niet-gehuwd;53700;Migratieachtergrond: westers;2017;176350.0;394978.0;1215993.0
1568;Totaal mannen en vrouwen;Niet-gehuwd;53700;Migratieachtergrond: westers;2018;185270.0;400960.0;1277277.0
1569;Totaal mannen en vrouwen;Niet-gehuwd;53700;Migratieachtergrond: westers;2019;204910.0;438675.0;1502023.0
1570;Totaal mannen en vrouwen;Niet-gehuwd;53700;Migratieachtergrond: westers;2020;217200.0;457293.0;1608700.0
1571;Totaal mannen en vrouwen;Niet-gehuwd;53700;Migratieachtergrond: westers;2021;235150.0;483893.0;1669846.0
1572;Totaal mannen en vrouwen;Niet-gehuwd;53700;Migratieachtergrond: niet-westers;2016;151870.0;318472.0;933262.0
1573;Totaal mannen en vrouwen;Niet-gehuwd;53700;Migratieachtergrond: niet-westers;2017;158570.0;328242.0;977842.0
1574;Totaal mannen en vrouwen;Niet-gehuwd;53700;Migratieachtergrond: niet-westers;2018;166640.0;343087.0;1057849.0
1575;Totaal mannen en vrouwen;Niet-gehuwd;53700;Migratieachtergrond: niet-westers;2019;174410.0;365195.0;1208989.0
1576;Totaal mannen en vrouwen;Niet-gehuwd;53700;Migratieachtergrond: niet-westers;2020;184700.0;386002.0;1317803.0
1577;Totaal mannen en vrouwen;Niet-gehuwd;53700;Migratieachtergrond: niet-westers;2021;195120.0;412082.0;1423311.0
1578;Totaal mannen en vrouwen;Niet-gehuwd;53700;Onbekende migratieachtergrond;2016;;;
1579;Totaal mannen en vrouwen;Niet-gehuwd;53700;Onbekende migratieachtergrond;2017;6120.0;10301.0;33693.0
1580;Totaal mannen en vrouwen;Niet-gehuwd;53700;Onbekende migratieachtergrond;2018;6520.0;11278.0;35929.0
1581;Totaal mannen en vrouwen;Niet-gehuwd;53700;Onbekende migratieachtergrond;2019;260.0;178.0;482.0
1582;Totaal mannen en vrouwen;Niet-gehuwd;53700;Onbekende migratieachtergrond;2020;250.0;183.0;482.0
1583;Totaal mannen en vrouwen;Niet-gehuwd;53700;Onbekende migratieachtergrond;2021;240.0;167.0;421.0
1584;Totaal mannen en vrouwen;Niet-gehuwd;53800;Totaal migratieachtergrond;2016;990230.0;6519854.0;11216301.0
1585;Totaal mannen en vrouwen;Niet-gehuwd;53800;Totaal migratieachtergrond;2017;1025210.0;6725612.0;11575349.0
1586;Totaal mannen en vrouwen;Niet-gehuwd;53800;Totaal migratieachtergrond;2018;1036290.0;6879140.0;11835621.0
1587;Totaal mannen en vrouwen;Niet-gehuwd;53800;Totaal migratieachtergrond;2019;1048000.0;7021239.0;12287529.0
1588;Totaal mannen en vrouwen;Niet-gehuwd;53800;Totaal migratieachtergrond;2020;1052210.0;7049321.0;12438562.0
1589;Totaal mannen en vrouwen;Niet-gehuwd;53800;Totaal migratieachtergrond;2021;1063540.0;7168012.0;12540417.0
1590;Totaal mannen en vrouwen;Niet-gehuwd;53800;Geen migratieachtergrond;2016;739670.0;5487952.0;9408611.0
1591;Totaal mannen en vrouwen;Niet-gehuwd;53800;Geen migratieachtergrond;2017;752830.0;5640510.0;9668949.0
1592;Totaal mannen en vrouwen;Niet-gehuwd;53800;Geen migratieachtergrond;2018;754030.0;5755361.0;9856608.0
1593;Totaal mannen en vrouwen;Niet-gehuwd;53800;Geen migratieachtergrond;2019;753460.0;5857300.0;10170838.0
1594;Totaal mannen en vrouwen;Niet-gehuwd;53800;Geen migratieachtergrond;2020;746590.0;5860931.0;10257058.0
1595;Totaal mannen en vrouwen;Niet-gehuwd;53800;Geen migratieachtergrond;2021;742250.0;5942276.0;10289628.0
1596;Totaal mannen en vrouwen;Niet-gehuwd;53800;Met migratieachtergrond;2016;250560.0;1031902.0;1807689.0
1597;Totaal mannen en vrouwen;Niet-gehuwd;53800;Met migratieachtergrond;2017;267710.0;1073070.0;1884329.0
1598;Totaal mannen en vrouwen;Niet-gehuwd;53800;Met migratieachtergrond;2018;277560.0;1111124.0;1955940.0
1599;Totaal mannen en vrouwen;Niet-gehuwd;53800;Met migratieachtergrond;2019;294320.0;1163641.0;2116218.0
1600;Totaal mannen en vrouwen;Niet-gehuwd;53800;Met migratieachtergrond;2020;305390.0;1188083.0;2181061.0
1601;Totaal mannen en vrouwen;Niet-gehuwd;53800;Met migratieachtergrond;2021;321040.0;1225335.0;2250206.0
1602;Totaal mannen en vrouwen;Niet-gehuwd;53800;Migratieachtergrond: westers;2016;129400.0;628635.0;1097320.0
1603;Totaal mannen en vrouwen;Niet-gehuwd;53800;Migratieachtergrond: westers;2017;141260.0;649907.0;1138150.0
1604;Totaal mannen en vrouwen;Niet-gehuwd;53800;Migratieachtergrond: westers;2018;146850.0;668479.0;1177539.0
1605;Totaal mannen en vrouwen;Niet-gehuwd;53800;Migratieachtergrond: westers;2019;159510.0;699801.0;1273676.0
1606;Totaal mannen en vrouwen;Niet-gehuwd;53800;Migratieachtergrond: westers;2020;166240.0;707314.0;1304802.0
1607;Totaal mannen en vrouwen;Niet-gehuwd;53800;Migratieachtergrond: westers;2021;177110.0;724580.0;1331555.0
1608;Totaal mannen en vrouwen;Niet-gehuwd;53800;Migratieachtergrond: niet-westers;2016;121170.0;403267.0;710370.0
1609;Totaal mannen en vrouwen;Niet-gehuwd;53800;Migratieachtergrond: niet-westers;2017;126450.0;423163.0;746179.0
1610;Totaal mannen en vrouwen;Niet-gehuwd;53800;Migratieachtergrond: niet-westers;2018;130710.0;442645.0;778401.0
1611;Totaal mannen en vrouwen;Niet-gehuwd;53800;Migratieachtergrond: niet-westers;2019;134820.0;463840.0;842543.0
1612;Totaal mannen en vrouwen;Niet-gehuwd;53800;Migratieachtergrond: niet-westers;2020;139160.0;480769.0;876259.0
1613;Totaal mannen en vrouwen;Niet-gehuwd;53800;Migratieachtergrond: niet-westers;2021;143930.0;500754.0;918651.0
1614;Totaal mannen en vrouwen;Niet-gehuwd;53800;Onbekende migratieachtergrond;2016;;;
1615;Totaal mannen en vrouwen;Niet-gehuwd;53800;Onbekende migratieachtergrond;2017;4680.0;12032.0;22070.0
1616;Totaal mannen en vrouwen;Niet-gehuwd;53800;Onbekende migratieachtergrond;2018;4700.0;12655.0;23072.0
1617;Totaal mannen en vrouwen;Niet-gehuwd;53800;Onbekende migratieachtergrond;2019;220.0;298.0;473.0
1618;Totaal mannen en vrouwen;Niet-gehuwd;53800;Onbekende migratieachtergrond;2020;220.0;308.0;443.0
1619;Totaal mannen en vrouwen;Niet-gehuwd;53800;Onbekende migratieachtergrond;2021;250.0;401.0;583.0
1620;Totaal mannen en vrouwen;Niet-gehuwd;90170;Totaal migratieachtergrond;2016;678980.0;6418728.0;7845405.0
1621;Totaal mannen en vrouwen;Niet-gehuwd;90170;Totaal migratieachtergrond;2017;729260.0;6792435.0;8287434.0
1622;Totaal mannen en vrouwen;Niet-gehuwd;90170;Totaal migratieachtergrond;2018;781450.0;7359058.0;8925604.0
1623;Totaal mannen en vrouwen;Niet-gehuwd;90170;Totaal migratieachtergrond;2019;836340.0;7908873.0;9598728.0
1624;Totaal mannen en vrouwen;Niet-gehuwd;90170;Totaal migratieachtergrond;2020;879970.0;8304832.0;10089882.0
1625;Totaal mannen en vrouwen;Niet-gehuwd;90170;Totaal migratieachtergrond;2021;924970.0;8748435.0;10582218.0
1626;Totaal mannen en vrouwen;Niet-gehuwd;90170;Geen migratieachtergrond;2016;527840.0;5462657.0;6672207.0
1627;Totaal mannen en vrouwen;Niet-gehuwd;90170;Geen migratieachtergrond;2017;559030.0;5761373.0;7023173.0
1628;Totaal mannen en vrouwen;Niet-gehuwd;90170;Geen migratieachtergrond;2018;596890.0;6238516.0;7558596.0
1629;Totaal mannen en vrouwen;Niet-gehuwd;90170;Geen migratieachtergrond;2019;634830.0;6691547.0;8106301.0
1630;Totaal mannen en vrouwen;Niet-gehuwd;90170;Geen migratieachtergrond;2020;664780.0;7022671.0;8516842.0
1631;Totaal mannen en vrouwen;Niet-gehuwd;90170;Geen migratieachtergrond;2021;692690.0;7379171.0;8904604.0
1632;Totaal mannen en vrouwen;Niet-gehuwd;90170;Met migratieachtergrond;2016;151150.0;956071.0;1173197.0
1633;Totaal mannen en vrouwen;Niet-gehuwd;90170;Met migratieachtergrond;2017;165420.0;1013156.0;1242603.0
1634;Totaal mannen en vrouwen;Niet-gehuwd;90170;Met migratieachtergrond;2018;179620.0;1101198.0;1343798.0
1635;Totaal mannen en vrouwen;Niet-gehuwd;90170;Met migratieachtergrond;2019;201320.0;1216734.0;1491743.0
1636;Totaal mannen en vrouwen;Niet-gehuwd;90170;Met migratieachtergrond;2020;214990.0;1281564.0;1572365.0
1637;Totaal mannen en vrouwen;Niet-gehuwd;90170;Met migratieachtergrond;2021;232040.0;1368549.0;1676829.0
1638;Totaal mannen en vrouwen;Niet-gehuwd;90170;Migratieachtergrond: westers;2016;82150.0;626724.0;764067.0
1639;Totaal mannen en vrouwen;Niet-gehuwd;90170;Migratieachtergrond: westers;2017;89020.0;653863.0;797000.0
