ID;Populatie;KenmerkenVanHetHuishouden;RegioS;Perioden;AantalHuishoudens_1;RelatiefAantalHuishoudens_2;GemiddeldBesteedbaarInkomen_3;MediaanBesteedbaarInkomen_4;GemiddeldGestandaardiseerdInkomen_5;MediaanGestandaardiseerdInkomen_6
2214;1;41;Dinkelland;2008;9.4;100.0;38.3;34.0;24.5;21.5
2215;1;41;Dinkelland;2009 voor methodewijziging;9.6;100.0;36.6;33.8;23.5;21.7
2216;1;41;Dinkelland;2009 na methodewijziging;9.6;100.0;37.0;33.9;23.8;21.7
2217;1;41;Dinkelland;2010;9.6;100.0;37.4;33.7;24.0;21.7
2218;1;41;Dinkelland;2011;9.7;100.0;37.3;33.9;24.0;22.0
2219;1;41;Dinkelland;2012;9.8;100.0;38.2;34.0;24.6;22.3
2220;1;41;Dinkelland;2013;9.8;100.0;38.1;34.0;24.6;22.3
2221;1;41;Dinkelland;2014;9.9;100.0;40.1;34.8;26.0;23.0
2222;1;41;Dirksland;2005;3.2;100.0;32.1;27.9;21.3;18.8
2223;1;41;Dirksland;2006;3.2;100.0;32.7;30.1;21.5;19.6
2224;1;41;Dirksland;2007;3.2;100.0;35.7;31.2;23.8;20.6
2225;1;41;Dirksland;2008;3.3;100.0;35.9;31.4;24.2;21.2
2226;1;41;Dirksland;2009 voor methodewijziging;3.3;100.0;35.5;31.4;24.0;21.3
2227;1;41;Dirksland;2009 na methodewijziging;3.3;100.0;35.8;31.7;24.1;21.6
2228;1;41;Dirksland;2010;3.4;100.0;35.8;31.3;24.1;21.5
2229;1;41;Dirksland;2011;3.4;100.0;36.0;31.7;24.3;21.8
2230;1;41;Dirksland;2012;;;;;;
2231;1;41;Dirksland;2013;;;;;;
2232;1;41;Dirksland;2014;;;;;;
2233;1;41;Doesburg;2005;4.9;100.0;28.0;25.1;19.5;17.3
2234;1;41;Doesburg;2006;4.9;100.0;29.6;26.4;20.5;18.3
2235;1;41;Doesburg;2007;4.9;100.0;31.0;28.0;21.7;18.9
2236;1;41;Doesburg;2008;5.0;100.0;31.6;28.1;22.0;19.8
2237;1;41;Doesburg;2009 voor methodewijziging;5.0;100.0;32.5;28.2;22.7;19.9
2238;1;41;Doesburg;2009 na methodewijziging;5.1;100.0;31.8;28.1;22.2;19.8
2239;1;41;Doesburg;2010;5.1;100.0;31.6;27.7;22.1;19.7
2240;1;41;Doesburg;2011;5.1;100.0;31.7;27.9;22.2;19.7
2241;1;41;Doesburg;2012;5.1;100.0;31.9;27.6;22.5;19.8
2242;1;41;Doesburg;2013;5.1;100.0;31.7;27.3;22.4;19.7
2243;1;41;Doesburg;2014;5.1;100.0;32.7;27.6;23.2;20.2
2244;1;41;Doetinchem;2005;23.8;100.0;28.7;25.7;19.8;17.9
2245;1;41;Doetinchem;2006;23.7;100.0;30.2;27.1;20.8;18.5
2246;1;41;Doetinchem;2007;23.8;100.0;32.4;28.3;22.4;19.5
2247;1;41;Doetinchem;2008;23.9;100.0;32.7;28.8;22.6;20.2
2248;1;41;Doetinchem;2009 voor methodewijziging;24.1;100.0;32.4;29.1;22.5;20.4
2249;1;41;Doetinchem;2009 na methodewijziging;24.0;100.0;32.9;29.3;22.8;20.5
2250;1;41;Doetinchem;2010;24.1;100.0;33.0;29.3;22.9;20.5
2251;1;41;Doetinchem;2011;24.3;100.0;32.8;29.4;22.8;20.7
2252;1;41;Doetinchem;2012;24.5;100.0;33.0;29.2;23.0;20.8
2253;1;41;Doetinchem;2013;24.4;100.0;33.1;29.1;23.1;20.8
2254;1;41;Doetinchem;2014;24.7;100.0;34.5;29.3;24.2;21.3
2255;1;41;Dongen;2005;10.2;100.0;30.8;27.7;20.8;18.8
2256;1;41;Dongen;2006;10.2;100.0;32.2;29.4;21.7;19.7
2257;1;41;Dongen;2007;10.3;100.0;34.3;31.0;23.2;20.8
2258;1;41;Dongen;2008;10.3;100.0;34.9;31.6;23.6;21.5
2259;1;41;Dongen;2009 voor methodewijziging;10.2;100.0;35.4;32.1;24.0;21.9
2260;1;41;Dongen;2009 na methodewijziging;10.2;100.0;35.6;32.1;24.1;21.9
2261;1;41;Dongen;2010;10.3;100.0;35.4;31.8;24.1;21.9
2262;1;41;Dongen;2011;10.4;100.0;35.6;32.0;24.1;22.0
2263;1;41;Dongen;2012;10.6;100.0;35.8;32.1;24.3;22.2
2264;1;41;Dongen;2013;10.6;100.0;36.1;31.8;24.6;22.2
2265;1;41;Dongen;2014;10.6;100.0;37.5;32.5;25.6;22.8
2266;1;41;Dongeradeel;2005;10.2;100.0;26.0;23.4;17.8;16.0
2267;1;41;Dongeradeel;2006;10.1;100.0;27.5;24.9;18.8;16.8
2268;1;41;Dongeradeel;2007;9.9;100.0;29.5;26.0;20.1;17.9
2269;1;41;Dongeradeel;2008;9.9;100.0;30.6;27.2;20.8;18.5
2270;1;41;Dongeradeel;2009 voor methodewijziging;10.1;100.0;30.2;27.0;20.7;18.6
2271;1;41;Dongeradeel;2009 na methodewijziging;10.0;100.0;30.2;27.0;20.8;18.7
2272;1;41;Dongeradeel;2010;10.0;100.0;30.3;26.7;20.8;18.7
2273;1;41;Dongeradeel;2011;10.2;100.0;30.4;26.9;20.9;19.0
2274;1;41;Dongeradeel;2012;10.2;100.0;30.2;27.1;20.9;19.0
2275;1;41;Dongeradeel;2013;10.2;100.0;30.7;26.7;21.3;19.1
2276;1;41;Dongeradeel;2014;10.1;100.0;31.7;27.0;22.0;19.4
2277;1;41;Dordrecht;2005;52.6;100.0;27.6;23.5;19.4;17.3
2278;1;41;Dordrecht;2006;52.8;100.0;29.0;24.6;20.5;18.1
2279;1;41;Dordrecht;2007;53.1;100.0;30.8;25.9;21.8;19.1
2280;1;41;Dordrecht;2008;53.4;100.0;31.5;26.7;22.4;19.9
2281;1;41;Dordrecht;2009 voor methodewijziging;53.9;100.0;31.7;26.9;22.6;20.1
2282;1;41;Dordrecht;2009 na methodewijziging;53.7;100.0;32.0;27.2;22.7;20.4
2283;1;41;Dordrecht;2010;53.9;100.0;31.8;27.0;22.6;20.2
2284;1;41;Dordrecht;2011;53.8;100.0;31.9;27.3;22.7;20.4
2285;1;41;Dordrecht;2012;53.8;100.0;32.2;27.3;22.9;20.6
2286;1;41;Dordrecht;2013;53.8;100.0;32.5;27.4;23.1;20.6
2287;1;41;Dordrecht;2014;54.1;100.0;33.6;27.8;23.9;21.0
2288;1;41;Drechterland;2005;7.0;100.0;33.0;29.6;21.6;19.5
2289;1;41;Drechterland;2006;7.2;100.0;36.0;32.0;23.6;20.8
2290;1;41;Drechterland;2007;7.4;100.0;37.7;32.4;24.9;21.4
2291;1;41;Drechterland;2008;7.5;100.0;38.0;33.1;25.2;22.1
2292;1;41;Drechterland;2009 voor methodewijziging;7.6;100.0;37.5;33.5;24.8;22.3
2293;1;41;Drechterland;2009 na methodewijziging;7.6;100.0;37.8;33.4;25.1;22.3
2294;1;41;Drechterland;2010;7.7;100.0;37.4;33.0;24.8;22.1
2295;1;41;Drechterland;2011;7.7;100.0;37.1;33.0;24.8;22.2
2296;1;41;Drechterland;2012;7.8;100.0;37.5;32.8;25.1;22.2
2297;1;41;Drechterland;2013;7.9;100.0;37.4;32.6;25.2;22.3
2298;1;41;Drechterland;2014;7.9;100.0;39.1;33.1;26.3;22.7
2299;1;41;Drimmelen;2005;10.4;100.0;32.6;29.7;21.6;19.7
2300;1;41;Drimmelen;2006;10.4;100.0;34.8;30.9;23.0;20.7
2301;1;41;Drimmelen;2007;10.6;100.0;37.4;32.5;24.8;21.9
2302;1;41;Drimmelen;2008;10.6;100.0;37.8;33.8;25.1;22.7
2303;1;41;Drimmelen;2009 voor methodewijziging;10.6;100.0;38.0;34.4;25.4;23.0
2304;1;41;Drimmelen;2009 na methodewijziging;10.6;100.0;37.8;34.3;25.2;22.9
2305;1;41;Drimmelen;2010;10.6;100.0;37.8;34.0;25.3;22.6
2306;1;41;Drimmelen;2011;10.8;100.0;37.7;34.1;25.3;22.9
2307;1;41;Drimmelen;2012;10.9;100.0;37.9;33.9;25.6;23.1
2308;1;41;Drimmelen;2013;11.0;100.0;38.2;34.0;25.8;23.2
2309;1;41;Drimmelen;2014;11.1;100.0;39.4;34.4;26.7;23.6
2310;1;41;Dronten;2005;15.0;100.0;28.8;26.6;19.4;17.9
2311;1;41;Dronten;2006;15.1;100.0;30.9;28.3;20.7;18.9
2312;1;41;Dronten;2007;15.5;100.0;33.5;29.6;22.6;19.9
2313;1;41;Dronten;2008;15.9;100.0;34.5;30.7;23.3;20.7
2314;1;41;Dronten;2009 voor methodewijziging;16.4;100.0;34.0;30.3;23.1;20.7
2315;1;41;Dronten;2009 na methodewijziging;15.8;100.0;34.2;30.9;23.1;21.1
2316;1;41;Dronten;2010;16.1;100.0;34.2;30.7;23.1;21.0
2317;1;41;Dronten;2011;16.3;100.0;34.5;31.0;23.3;21.1
2318;1;41;Dronten;2012;16.5;100.0;33.7;30.5;22.9;21.2
2319;1;41;Dronten;2013;16.6;100.0;34.7;30.8;23.6;21.3
2320;1;41;Dronten;2014;16.7;100.0;35.8;31.5;24.4;21.9
2321;1;41;Druten;2005;6.8;100.0;31.3;29.4;20.6;18.8
2322;1;41;Druten;2006;6.9;100.0;32.4;30.4;21.3;19.5
2323;1;41;Druten;2007;6.9;100.0;35.1;32.4;23.0;20.7
2324;1;41;Druten;2008;6.9;100.0;35.6;33.0;23.5;21.3
2325;1;41;Druten;2009 voor methodewijziging;7.0;100.0;36.0;33.0;23.8;21.8
2326;1;41;Druten;2009 na methodewijziging;6.9;100.0;35.6;32.8;23.5;21.8
2327;1;41;Druten;2010;7.0;100.0;35.9;32.5;23.8;21.6
2328;1;41;Druten;2011;7.1;100.0;35.6;32.1;23.7;21.8
2329;1;41;Druten;2012;7.1;100.0;36.0;32.5;24.0;21.9
2330;1;41;Druten;2013;7.2;100.0;36.0;32.2;24.1;22.0
2331;1;41;Druten;2014;7.4;100.0;37.3;32.3;25.0;22.3
2332;1;41;Duiven;2005;9.8;100.0;31.4;29.4;20.6;18.9
2333;1;41;Duiven;2006;9.8;100.0;32.8;30.7;21.5;19.7
2334;1;41;Duiven;2007;9.9;100.0;34.9;32.1;22.9;21.0
2335;1;41;Duiven;2008;10.0;100.0;35.5;32.9;23.4;21.8
2336;1;41;Duiven;2009 voor methodewijziging;10.2;100.0;35.9;33.0;23.9;22.0
2337;1;41;Duiven;2009 na methodewijziging;10.1;100.0;36.1;33.5;24.0;22.2
2338;1;41;Duiven;2010;10.2;100.0;36.0;33.1;24.0;22.1
2339;1;41;Duiven;2011;10.3;100.0;36.1;33.3;24.1;22.2
2340;1;41;Duiven;2012;10.4;100.0;36.1;33.0;24.2;22.3
2341;1;41;Duiven;2013;10.5;100.0;36.3;32.8;24.4;22.3
2342;1;41;Duiven;2014;10.5;100.0;37.8;33.6;25.5;23.0
2343;1;41;Echt-Susteren;2005;13.3;100.0;29.0;26.8;19.8;18.1
2344;1;41;Echt-Susteren;2006;13.5;100.0;30.3;27.9;20.6;19.0
2345;1;41;Echt-Susteren;2007;13.5;100.0;32.0;29.0;21.8;19.8
2346;1;41;Echt-Susteren;2008;13.7;100.0;33.1;29.9;22.7;20.7
2347;1;41;Echt-Susteren;2009 voor methodewijziging;13.9;100.0;32.9;29.5;22.7;20.8
2348;1;41;Echt-Susteren;2009 na methodewijziging;13.7;100.0;33.4;29.6;23.0;20.9
2349;1;41;Echt-Susteren;2010;13.9;100.0;33.4;29.3;23.1;20.9
2350;1;41;Echt-Susteren;2011;13.9;100.0;33.8;29.6;23.4;21.1
2351;1;41;Echt-Susteren;2012;13.9;100.0;34.0;29.8;23.6;21.4
2352;1;41;Echt-Susteren;2013;13.9;100.0;34.4;29.9;23.9;21.6
2353;1;41;Echt-Susteren;2014;14.0;100.0;35.6;30.5;24.8;22.1
2354;1;41;Edam-Volendam;2005;11.0;100.0;34.4;30.5;22.4;20.4
2355;1;41;Edam-Volendam;2006;11.0;100.0;36.2;31.9;23.7;21.2
2356;1;41;Edam-Volendam;2007;11.1;100.0;40.1;34.0;26.2;22.5
2357;1;41;Edam-Volendam;2008;11.1;100.0;40.2;34.7;26.3;23.3
2358;1;41;Edam-Volendam;2009 voor methodewijziging;11.2;100.0;40.7;35.0;26.8;23.8
2359;1;41;Edam-Volendam;2009 na methodewijziging;11.2;100.0;40.9;35.6;26.8;23.9
2360;1;41;Edam-Volendam;2010;11.2;100.0;40.3;35.1;26.4;23.5
2361;1;41;Edam-Volendam;2011;11.3;100.0;39.9;35.2;26.2;23.7
2362;1;41;Edam-Volendam;2012;11.4;100.0;40.5;35.3;26.6;23.8
2363;1;41;Edam-Volendam;2013;11.6;100.0;39.5;34.4;26.1;23.5
2364;1;41;Edam-Volendam;2014;11.8;100.0;41.6;35.4;27.6;24.2
2365;1;41;Ede;2005;42.4;100.0;30.6;27.2;20.5;18.5
2366;1;41;Ede;2006;42.8;100.0;32.3;28.4;21.7;19.4
2367;1;41;Ede;2007;43.1;100.0;34.4;30.1;23.2;20.4
2368;1;41;Ede;2008;43.2;100.0;34.8;30.6;23.4;21.1
2369;1;41;Ede;2009 voor methodewijziging;43.5;100.0;35.1;30.7;23.6;21.3
2370;1;41;Ede;2009 na methodewijziging;43.3;100.0;35.4;31.1;23.8;21.6
2371;1;41;Ede;2010;43.8;100.0;35.2;30.8;23.7;21.4
2372;1;41;Ede;2011;44.4;100.0;34.8;30.9;23.6;21.6
2373;1;41;Ede;2012;45.1;100.0;35.2;30.8;23.9;21.6
2374;1;41;Ede;2013;45.4;100.0;35.0;30.7;23.8;21.7
2375;1;41;Ede;2014;46.1;100.0;36.6;31.3;24.9;22.2
2376;1;41;Eemnes;2005;3.5;100.0;35.4;32.3;23.7;21.3
2377;1;41;Eemnes;2006;3.5;100.0;36.7;33.4;24.6;22.2
2378;1;41;Eemnes;2007;3.5;100.0;40.2;34.9;26.8;23.3
2379;1;41;Eemnes;2008;3.6;100.0;40.1;36.1;27.0;24.3
2380;1;41;Eemnes;2009 voor methodewijziging;3.5;100.0;40.7;36.6;27.4;24.2
2381;1;41;Eemnes;2009 na methodewijziging;3.5;100.0;40.3;35.6;27.2;23.9
2382;1;41;Eemnes;2010;3.6;100.0;39.6;34.7;26.6;23.7
2383;1;41;Eemnes;2011;3.6;100.0;39.4;35.0;26.6;23.9
2384;1;41;Eemnes;2012;3.6;100.0;40.0;35.2;27.2;24.2
2385;1;41;Eemnes;2013;3.6;100.0;40.7;35.6;27.7;24.3
2386;1;41;Eemnes;2014;3.6;100.0;42.6;36.3;28.9;24.9
2387;1;41;Eemsmond;2005;6.8;100.0;25.0;22.7;17.3;16.3
2388;1;41;Eemsmond;2006;6.9;100.0;27.0;23.6;18.6;17.1
2389;1;41;Eemsmond;2007;6.9;100.0;29.2;25.3;20.2;17.9
2390;1;41;Eemsmond;2008;6.9;100.0;30.7;26.1;21.2;18.7
2391;1;41;Eemsmond;2009 voor methodewijziging;6.9;100.0;30.1;26.1;20.9;18.6
2392;1;41;Eemsmond;2009 na methodewijziging;6.9;100.0;29.7;26.6;20.6;18.7
2393;1;41;Eemsmond;2010;6.9;100.0;30.6;26.7;21.2;18.8
2394;1;41;Eemsmond;2011;6.9;100.0;31.0;26.8;21.5;19.1
2395;1;41;Eemsmond;2012;6.9;100.0;30.5;26.7;21.3;19.1
2396;1;41;Eemsmond;2013;7.0;100.0;30.6;26.3;21.5;19.2
2397;1;41;Eemsmond;2014;7.0;100.0;31.4;26.5;22.0;19.6
2398;1;41;Eersel;2005;6.8;100.0;34.0;31.2;22.4;20.1
2399;1;41;Eersel;2006;6.8;100.0;35.7;32.7;23.6;21.1
2400;1;41;Eersel;2007;6.9;100.0;38.6;34.3;25.4;22.4
2401;1;41;Eersel;2008;7.1;100.0;40.4;35.0;26.7;23.4
2402;1;41;Eersel;2009 voor methodewijziging;7.2;100.0;39.2;35.4;26.3;23.8
2403;1;41;Eersel;2009 na methodewijziging;7.2;100.0;39.1;34.9;26.3;23.5
2404;1;41;Eersel;2010;7.3;100.0;38.5;34.4;25.9;23.3
2405;1;41;Eersel;2011;7.2;100.0;38.5;34.8;25.9;23.5
2406;1;41;Eersel;2012;7.3;100.0;39.4;35.1;26.6;24.0
2407;1;41;Eersel;2013;7.5;100.0;39.4;34.8;26.7;23.9
2408;1;41;Eersel;2014;7.6;100.0;41.3;35.6;28.1;24.5
2409;1;41;Eijsden;2005;4.6;100.0;32.9;29.3;21.8;19.3
2410;1;41;Eijsden;2006;4.6;100.0;33.7;30.6;22.3;19.9
2411;1;41;Eijsden;2007;4.6;100.0;36.0;32.0;23.9;21.3
2412;1;41;Eijsden;2008;4.5;100.0;37.0;33.3;24.5;22.2
2413;1;41;Eijsden;2009 voor methodewijziging;4.6;100.0;36.7;33.7;24.3;22.4
2414;1;41;Eijsden;2009 na methodewijziging;4.6;100.0;37.2;33.8;24.7;22.6
2415;1;41;Eijsden;2010;;;;;;
2416;1;41;Eijsden;2011;;;;;;
2417;1;41;Eijsden;2012;;;;;;
2418;1;41;Eijsden;2013;;;;;;
2419;1;41;Eijsden;2014;;;;;;
2420;1;41;Eijsden-Margraten;2005;;;;;;
2421;1;41;Eijsden-Margraten;2006;;;;;;
2422;1;41;Eijsden-Margraten;2007;;;;;;
2423;1;41;Eijsden-Margraten;2008;;;;;;
2424;1;41;Eijsden-Margraten;2009 voor methodewijziging;;;;;;
2425;1;41;Eijsden-Margraten;2009 na methodewijziging;;;;;;
2426;1;41;Eijsden-Margraten;2010;10.1;100.0;37.6;33.8;25.2;22.8
2427;1;41;Eijsden-Margraten;2011;10.2;100.0;38.0;34.3;25.5;23.2
2428;1;41;Eijsden-Margraten;2012;10.3;100.0;38.0;34.1;25.6;23.3
2429;1;41;Eijsden-Margraten;2013;10.4;100.0;38.6;34.1;26.1;23.6
2430;1;41;Eijsden-Margraten;2014;10.5;100.0;40.1;34.7;27.2;24.1
2431;1;41;Eindhoven;2005;102.2;100.0;25.9;22.4;19.0;17.3
2432;1;41;Eindhoven;2006;102.6;100.0;27.2;23.4;20.0;18.0
2433;1;41;Eindhoven;2007;103.3;100.0;28.9;24.4;21.2;19.0
2434;1;41;Eindhoven;2008;104.7;100.0;29.6;25.2;21.7;19.6
2435;1;41;Eindhoven;2009 voor methodewijziging;105.3;100.0;29.9;25.4;22.0;19.8
2436;1;41;Eindhoven;2009 na methodewijziging;105.4;100.0;30.0;25.3;22.1;19.9
2437;1;41;Eindhoven;2010;106.4;100.0;29.8;25.1;21.9;19.7
2438;1;41;Eindhoven;2011;107.5;100.0;30.0;25.2;22.1;19.9
2439;1;41;Eindhoven;2012;108.1;100.0;30.2;25.2;22.2;20.0
2440;1;41;Eindhoven;2013;108.9;100.0;30.5;25.4;22.4;20.0
2441;1;41;Eindhoven;2014;110.4;100.0;31.6;25.8;23.2;20.4
2442;1;41;Elburg;2005;8.2;100.0;31.0;28.1;20.2;18.2
2443;1;41;Elburg;2006;8.3;100.0;32.4;29.4;21.2;19.2
2444;1;41;Elburg;2007;8.3;100.0;34.6;30.8;22.8;20.3
2445;1;41;Elburg;2008;8.3;100.0;35.2;32.0;23.1;20.9
2446;1;41;Elburg;2009 voor methodewijziging;8.4;100.0;35.7;32.0;23.4;21.2
2447;1;41;Elburg;2009 na methodewijziging;8.3;100.0;35.7;32.2;23.4;21.1
2448;1;41;Elburg;2010;8.5;100.0;34.7;31.5;22.9;20.9
2449;1;41;Elburg;2011;8.6;100.0;34.9;31.8;23.1;21.0
2450;1;41;Elburg;2012;8.7;100.0;35.1;31.8;23.3;21.2
2451;1;41;Elburg;2013;8.8;100.0;35.2;31.6;23.4;21.1
2452;1;41;Elburg;2014;8.8;100.0;36.5;32.2;24.3;21.7
2453;1;41;Emmen;2005;45.7;100.0;26.2;23.7;18.0;16.6
2454;1;41;Emmen;2006;46.1;100.0;27.7;24.7;19.1;17.4
2455;1;41;Emmen;2007;46.4;100.0;29.5;25.8;20.4;18.2
2456;1;41;Emmen;2008;46.8;100.0;30.0;26.7;20.7;18.9
2457;1;41;Emmen;2009 voor methodewijziging;47.2;100.0;30.2;26.7;21.0;19.0
2458;1;41;Emmen;2009 na methodewijziging;46.9;100.0;30.4;26.9;21.1;19.0
2459;1;41;Emmen;2010;47.0;100.0;30.2;26.7;21.0;18.9
2460;1;41;Emmen;2011;47.1;100.0;30.4;27.0;21.1;19.2
2461;1;41;Emmen;2012;47.2;100.0;30.5;27.0;21.3;19.3
2462;1;41;Emmen;2013;47.2;100.0;30.5;26.7;21.3;19.3
2463;1;41;Emmen;2014;47.5;100.0;31.6;27.1;22.2;19.8
2464;1;41;Enkhuizen;2005;7.7;100.0;28.2;25.2;19.7;17.7
2465;1;41;Enkhuizen;2006;7.8;100.0;29.8;26.5;20.9;18.8
2466;1;41;Enkhuizen;2007;7.8;100.0;32.0;27.5;22.4;19.5
2467;1;41;Enkhuizen;2008;8.0;100.0;32.2;28.3;22.5;20.1
2468;1;41;Enkhuizen;2009 voor methodewijziging;8.1;100.0;32.2;28.3;22.8;20.3
2469;1;41;Enkhuizen;2009 na methodewijziging;8.0;100.0;32.2;28.2;22.7;20.4
2470;1;41;Enkhuizen;2010;8.1;100.0;31.8;28.0;22.4;20.3
2471;1;41;Enkhuizen;2011;8.2;100.0;31.7;28.2;22.4;20.5
2472;1;41;Enkhuizen;2012;8.3;100.0;32.5;28.4;23.0;20.7
2473;1;41;Enkhuizen;2013;8.3;100.0;32.4;27.9;22.9;20.6
2474;1;41;Enkhuizen;2014;8.3;100.0;33.8;28.6;24.0;21.2
2475;1;41;Enschede;2005;71.7;100.0;23.5;20.5;16.9;15.4
2476;1;41;Enschede;2006;72.2;100.0;24.7;21.3;17.7;16.2
2477;1;41;Enschede;2007;72.8;100.0;26.2;22.2;18.8;16.8
2478;1;41;Enschede;2008;73.6;100.0;26.8;23.0;19.3;17.5
2479;1;41;Enschede;2009 voor methodewijziging;74.3;100.0;27.0;23.3;19.5;17.7
2480;1;41;Enschede;2009 na methodewijziging;74.1;100.0;27.2;23.3;19.7;17.8
2481;1;41;Enschede;2010;74.3;100.0;27.1;23.2;19.6;17.8
2482;1;41;Enschede;2011;74.6;100.0;27.3;23.4;19.7;18.0
2483;1;41;Enschede;2012;74.8;100.0;27.4;23.5;19.8;18.1
2484;1;41;Enschede;2013;74.0;100.0;27.6;23.7;19.9;18.2
2485;1;41;Enschede;2014;74.5;100.0;28.6;24.1;20.6;18.5
2486;1;41;Epe;2005;13.3;100.0;31.1;27.2;21.1;18.4
2487;1;41;Epe;2006;13.3;100.0;31.9;28.4;21.6;19.1
2488;1;41;Epe;2007;13.5;100.0;34.4;29.6;23.3;20.1
2489;1;41;Epe;2008;13.6;100.0;35.3;30.6;24.1;20.9
2490;1;41;Epe;2009 voor methodewijziging;13.6;100.0;34.9;30.5;23.8;20.8
2491;1;41;Epe;2009 na methodewijziging;13.6;100.0;35.5;31.0;24.2;21.1
2492;1;41;Epe;2010;13.6;100.0;35.5;30.7;24.2;21.0
2493;1;41;Epe;2011;13.6;100.0;34.9;30.8;24.0;21.2
2494;1;41;Epe;2012;13.6;100.0;35.5;30.8;24.4;21.3
2495;1;41;Epe;2013;13.5;100.0;35.8;30.7;24.6;21.4
2496;1;41;Epe;2014;13.6;100.0;37.8;31.3;26.0;21.9
2497;1;41;Ermelo;2005;10.4;100.0;31.9;28.0;21.5;18.9
2498;1;41;Ermelo;2006;10.6;100.0;33.3;28.9;22.5;19.8
2499;1;41;Ermelo;2007;10.6;100.0;36.0;30.4;24.2;20.9
2500;1;41;Ermelo;2008;10.6;100.0;37.0;31.7;24.9;21.8
2501;1;41;Ermelo;2009 voor methodewijziging;10.7;100.0;36.4;30.8;24.7;21.7
2502;1;41;Ermelo;2009 na methodewijziging;10.7;100.0;36.2;31.3;24.8;21.8
2503;1;41;Ermelo;2010;10.7;100.0;35.8;31.0;24.5;21.8
2504;1;41;Ermelo;2011;10.8;100.0;35.8;31.4;24.5;21.9
2505;1;41;Ermelo;2012;11.0;100.0;36.0;31.4;24.7;22.1
2506;1;41;Ermelo;2013;10.5;100.0;37.1;32.1;25.4;22.7
2507;1;41;Ermelo;2014;10.6;100.0;39.0;32.7;26.7;23.2
2508;1;41;Etten-Leur;2005;16.4;100.0;30.3;27.8;20.5;19.0
2509;1;41;Etten-Leur;2006;16.8;100.0;31.9;28.9;21.7;19.8
2510;1;41;Etten-Leur;2007;16.7;100.0;34.5;30.4;23.3;20.8
2511;1;41;Etten-Leur;2008;17.2;100.0;35.2;31.2;23.9;21.5
2512;1;41;Etten-Leur;2009 voor methodewijziging;17.4;100.0;35.2;31.5;24.0;21.9
2513;1;41;Etten-Leur;2009 na methodewijziging;17.4;100.0;35.5;31.9;24.2;22.1
2514;1;41;Etten-Leur;2010;17.5;100.0;35.4;31.7;24.1;21.9
2515;1;41;Etten-Leur;2011;17.6;100.0;35.4;32.0;24.1;22.0
2516;1;41;Etten-Leur;2012;17.8;100.0;35.5;31.7;24.3;22.1
2517;1;41;Etten-Leur;2013;17.7;100.0;36.3;32.1;24.8;22.4
2518;1;41;Etten-Leur;2014;17.8;100.0;37.7;32.4;25.8;23.0
2519;1;41;Ferwerderadiel;2005;3.6;100.0;26.4;24.4;17.9;16.6
2520;1;41;Ferwerderadiel;2006;3.6;100.0;28.1;25.8;19.0;17.4
2521;1;41;Ferwerderadiel;2007;3.6;100.0;30.3;26.4;20.3;17.9
2522;1;41;Ferwerderadiel;2008;3.6;100.0;31.2;28.3;21.0;18.9
2523;1;41;Ferwerderadiel;2009 voor methodewijziging;3.6;100.0;30.4;27.5;20.6;18.6
2524;1;41;Ferwerderadiel;2009 na methodewijziging;3.6;100.0;30.7;28.1;21.0;19.0
2525;1;41;Ferwerderadiel;2010;3.6;100.0;31.1;28.1;21.2;19.1
2526;1;41;Ferwerderadiel;2011;3.6;100.0;31.9;28.6;21.7;19.4
2527;1;41;Ferwerderadiel;2012;3.6;100.0;31.7;28.4;21.5;19.5
2528;1;41;Ferwerderadiel;2013;3.6;100.0;31.5;28.2;21.5;19.6
2529;1;41;Ferwerderadiel;2014;3.6;100.0;33.1;28.6;22.7;20.0
2530;1;41;Franekeradeel;2005;8.5;100.0;26.1;24.0;18.0;16.7
2531;1;41;Franekeradeel;2006;8.6;100.0;27.9;25.1;19.3;17.7
2532;1;41;Franekeradeel;2007;8.6;100.0;30.0;26.2;20.8;18.5
2533;1;41;Franekeradeel;2008;8.7;100.0;30.6;27.3;21.2;19.1
2534;1;41;Franekeradeel;2009 voor methodewijziging;8.7;100.0;30.5;27.2;21.3;19.2
2535;1;41;Franekeradeel;2009 na methodewijziging;8.7;100.0;30.4;26.8;21.2;19.3
2536;1;41;Franekeradeel;2010;8.9;100.0;30.3;26.7;21.2;19.3
2537;1;41;Franekeradeel;2011;8.8;100.0;30.9;27.3;21.6;19.7
2538;1;41;Franekeradeel;2012;8.8;100.0;30.6;27.2;21.4;19.7
2539;1;41;Franekeradeel;2013;8.9;100.0;30.7;27.0;21.6;19.7
2540;1;41;Franekeradeel;2014;8.9;100.0;31.8;27.4;22.4;20.1
2541;1;41;De Friese Meren;2005;;;;;;
2542;1;41;De Friese Meren;2006;;;;;;
2543;1;41;De Friese Meren;2007;;;;;;
2544;1;41;De Friese Meren;2008;;;;;;
2545;1;41;De Friese Meren;2009 voor methodewijziging;;;;;;
2546;1;41;De Friese Meren;2009 na methodewijziging;;;;;;
2547;1;41;De Friese Meren;2010;;;;;;
2548;1;41;De Friese Meren;2011;;;;;;
2549;1;41;De Friese Meren;2012;;;;;;
2550;1;41;De Friese Meren;2013;21.5;100.0;33.9;29.8;23.3;20.8
2551;1;41;De Friese Meren;2014;21.6;100.0;35.6;30.5;24.5;21.4
