ID;Geslacht;Leeftijd;Migratieachtergrond;DiagnosesICPC;Marges;Perioden;PersonenMetDiagnose_1
2846;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U01-U29 Tot. sympt. en kl. urinewegen;Waarde;2020;48
2847;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U01-U29 Tot. sympt. en kl. urinewegen;Waarde;2021;50
2848;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U01-U29 Tot. sympt. en kl. urinewegen;Waarde;2022;54
2849;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U01-U29 Tot. sympt. en kl. urinewegen;Ondergrens 95%-interval;2012;39
2850;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U01-U29 Tot. sympt. en kl. urinewegen;Ondergrens 95%-interval;2013;44
2851;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U01-U29 Tot. sympt. en kl. urinewegen;Ondergrens 95%-interval;2014;46
2852;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U01-U29 Tot. sympt. en kl. urinewegen;Ondergrens 95%-interval;2015;47
2853;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U01-U29 Tot. sympt. en kl. urinewegen;Ondergrens 95%-interval;2016;45
2854;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U01-U29 Tot. sympt. en kl. urinewegen;Ondergrens 95%-interval;2017;47
2855;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U01-U29 Tot. sympt. en kl. urinewegen;Ondergrens 95%-interval;2018;47
2856;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U01-U29 Tot. sympt. en kl. urinewegen;Ondergrens 95%-interval;2019;50
2857;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U01-U29 Tot. sympt. en kl. urinewegen;Ondergrens 95%-interval;2020;47
2858;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U01-U29 Tot. sympt. en kl. urinewegen;Ondergrens 95%-interval;2021;49
2859;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U01-U29 Tot. sympt. en kl. urinewegen;Ondergrens 95%-interval;2022;53
2860;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U01-U29 Tot. sympt. en kl. urinewegen;Bovengrens 95%-interval;2012;40
2861;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U01-U29 Tot. sympt. en kl. urinewegen;Bovengrens 95%-interval;2013;45
2862;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U01-U29 Tot. sympt. en kl. urinewegen;Bovengrens 95%-interval;2014;47
2863;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U01-U29 Tot. sympt. en kl. urinewegen;Bovengrens 95%-interval;2015;48
2864;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U01-U29 Tot. sympt. en kl. urinewegen;Bovengrens 95%-interval;2016;46
2865;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U01-U29 Tot. sympt. en kl. urinewegen;Bovengrens 95%-interval;2017;48
2866;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U01-U29 Tot. sympt. en kl. urinewegen;Bovengrens 95%-interval;2018;48
2867;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U01-U29 Tot. sympt. en kl. urinewegen;Bovengrens 95%-interval;2019;51
2868;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U01-U29 Tot. sympt. en kl. urinewegen;Bovengrens 95%-interval;2020;48
2869;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U01-U29 Tot. sympt. en kl. urinewegen;Bovengrens 95%-interval;2021;50
2870;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U01-U29 Tot. sympt. en kl. urinewegen;Bovengrens 95%-interval;2022;54
2871;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Waarde;2012;85
2872;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Waarde;2013;88
2873;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Waarde;2014;90
2874;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Waarde;2015;92
2875;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Waarde;2016;89
2876;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Waarde;2017;92
2877;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Waarde;2018;95
2878;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Waarde;2019;97
2879;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Waarde;2020;96
2880;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Waarde;2021;95
2881;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Waarde;2022;95
2882;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Ondergrens 95%-interval;2012;85
2883;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Ondergrens 95%-interval;2013;87
2884;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Ondergrens 95%-interval;2014;89
2885;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Ondergrens 95%-interval;2015;92
2886;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Ondergrens 95%-interval;2016;88
2887;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Ondergrens 95%-interval;2017;92
2888;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Ondergrens 95%-interval;2018;94
2889;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Ondergrens 95%-interval;2019;97
2890;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Ondergrens 95%-interval;2020;96
2891;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Ondergrens 95%-interval;2021;94
2892;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Ondergrens 95%-interval;2022;94
2893;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Bovengrens 95%-interval;2012;86
2894;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Bovengrens 95%-interval;2013;88
2895;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Bovengrens 95%-interval;2014;90
2896;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Bovengrens 95%-interval;2015;93
2897;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Bovengrens 95%-interval;2016;90
2898;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Bovengrens 95%-interval;2017;93
2899;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Bovengrens 95%-interval;2018;96
2900;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Bovengrens 95%-interval;2019;98
2901;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Bovengrens 95%-interval;2020;97
2902;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Bovengrens 95%-interval;2021;95
2903;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;U70-U99 Totaal ziekten van de urinewegen;Bovengrens 95%-interval;2022;95
2904;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Waarde;2012;71
2905;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Waarde;2013;72
2906;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Waarde;2014;72
2907;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Waarde;2015;72
2908;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Waarde;2016;70
2909;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Waarde;2017;75
2910;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Waarde;2018;78
2911;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Waarde;2019;77
2912;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Waarde;2020;74
2913;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Waarde;2021;75
2914;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Waarde;2022;73
2915;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Ondergrens 95%-interval;2012;71
2916;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Ondergrens 95%-interval;2013;71
2917;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Ondergrens 95%-interval;2014;72
2918;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Ondergrens 95%-interval;2015;71
2919;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Ondergrens 95%-interval;2016;70
2920;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Ondergrens 95%-interval;2017;75
2921;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Ondergrens 95%-interval;2018;78
2922;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Ondergrens 95%-interval;2019;77
2923;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Ondergrens 95%-interval;2020;74
2924;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Ondergrens 95%-interval;2021;75
2925;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Ondergrens 95%-interval;2022;72
2926;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Bovengrens 95%-interval;2012;72
2927;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Bovengrens 95%-interval;2013;72
2928;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Bovengrens 95%-interval;2014;73
2929;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Bovengrens 95%-interval;2015;72
2930;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Bovengrens 95%-interval;2016;70
2931;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Bovengrens 95%-interval;2017;75
2932;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Bovengrens 95%-interval;2018;79
2933;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Bovengrens 95%-interval;2019;78
2934;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Bovengrens 95%-interval;2020;75
2935;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Bovengrens 95%-interval;2021;76
2936;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W. Zwangerschap/bevalling/anticonceptie;Bovengrens 95%-interval;2022;73
2937;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Waarde;2012;68
2938;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Waarde;2013;69
2939;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Waarde;2014;69
2940;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Waarde;2015;69
2941;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Waarde;2016;67
2942;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Waarde;2017;72
2943;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Waarde;2018;76
2944;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Waarde;2019;75
2945;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Waarde;2020;71
2946;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Waarde;2021;72
2947;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Waarde;2022;70
2948;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Ondergrens 95%-interval;2012;67
2949;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Ondergrens 95%-interval;2013;69
2950;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Ondergrens 95%-interval;2014;69
2951;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Ondergrens 95%-interval;2015;69
2952;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Ondergrens 95%-interval;2016;67
2953;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Ondergrens 95%-interval;2017;72
2954;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Ondergrens 95%-interval;2018;75
2955;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Ondergrens 95%-interval;2019;74
2956;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Ondergrens 95%-interval;2020;71
2957;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Ondergrens 95%-interval;2021;72
2958;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Ondergrens 95%-interval;2022;69
2959;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Bovengrens 95%-interval;2012;69
2960;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Bovengrens 95%-interval;2013;70
2961;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Bovengrens 95%-interval;2014;70
2962;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Bovengrens 95%-interval;2015;70
2963;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Bovengrens 95%-interval;2016;68
2964;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Bovengrens 95%-interval;2017;73
2965;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Bovengrens 95%-interval;2018;76
2966;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Bovengrens 95%-interval;2019;75
2967;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Bovengrens 95%-interval;2020;72
2968;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Bovengrens 95%-interval;2021;73
2969;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W01-W29 Tot. sympt., zwangs./bev./antic.;Bovengrens 95%-interval;2022;70
2970;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Waarde;2012;5
2971;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Waarde;2013;5
2972;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Waarde;2014;5
2973;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Waarde;2015;5
2974;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Waarde;2016;4
2975;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Waarde;2017;5
2976;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Waarde;2018;5
2977;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Waarde;2019;5
2978;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Waarde;2020;5
2979;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Waarde;2021;5
2980;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Waarde;2022;5
2981;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Ondergrens 95%-interval;2012;5
2982;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Ondergrens 95%-interval;2013;5
2983;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Ondergrens 95%-interval;2014;5
2984;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Ondergrens 95%-interval;2015;5
2985;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Ondergrens 95%-interval;2016;4
2986;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Ondergrens 95%-interval;2017;4
2987;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Ondergrens 95%-interval;2018;5
2988;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Ondergrens 95%-interval;2019;5
2989;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Ondergrens 95%-interval;2020;5
2990;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Ondergrens 95%-interval;2021;5
2991;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Ondergrens 95%-interval;2022;5
2992;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Bovengrens 95%-interval;2012;5
2993;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Bovengrens 95%-interval;2013;5
2994;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Bovengrens 95%-interval;2014;5
2995;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Bovengrens 95%-interval;2015;5
2996;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Bovengrens 95%-interval;2016;5
2997;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Bovengrens 95%-interval;2017;5
2998;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Bovengrens 95%-interval;2018;5
2999;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Bovengrens 95%-interval;2019;5
3000;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Bovengrens 95%-interval;2020;5
3001;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Bovengrens 95%-interval;2021;5
3002;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;W70-W77, W80-W84, W94-W99 Zktn zwangrs.;Bovengrens 95%-interval;2022;5
3003;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Waarde;2012;114
3004;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Waarde;2013;112
3005;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Waarde;2014;112
3006;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Waarde;2015;112
3007;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Waarde;2016;111
3008;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Waarde;2017;116
3009;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Waarde;2018;117
3010;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Waarde;2019;119
3011;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Waarde;2020;117
3012;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Waarde;2021;119
3013;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Waarde;2022;120
3014;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2012;113
3015;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2013;112
3016;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2014;111
3017;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2015;112
3018;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2016;111
3019;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2017;116
3020;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2018;117
3021;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2019;118
3022;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2020;116
3023;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2021;118
3024;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2022;119
3025;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2012;115
3026;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2013;113
3027;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2014;112
3028;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2015;113
3029;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2016;112
3030;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2017;117
3031;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2018;118
3032;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2019;120
3033;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2020;117
3034;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2021;120
3035;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2022;120
3036;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2012;64
3037;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2013;64
3038;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2014;63
3039;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2015;62
3040;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2016;60
