ID;TypeMaatwerkvoorziening;Wijken;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijken_4;WmoClienten_5;WmoClientenPer1000Inwoners_6
4247;Totaal exclusief verblijf en opvang;Wijk 05 Egmond-Binnen;1e halfjaar 2024;Wijk 05 Egmond-Binnen                   ;Wijk     ;WK037305;1.0;120.0;44.0
4248;Totaal exclusief verblijf en opvang;Wijk 06 Egmond aan den Hoef;1e halfjaar 2024;Wijk 06 Egmond aan den Hoef             ;Wijk     ;WK037306;1.0;165.0;48.0
4249;Totaal exclusief verblijf en opvang;Wijk 07 Schoorl;1e halfjaar 2024;Wijk 07 Schoorl                         ;Wijk     ;WK037307;1.0;460.0;74.0
4250;Totaal exclusief verblijf en opvang;Bergen op Zoom;1e halfjaar 2024;Bergen op Zoom                          ;Gemeente ;GM0748  ;1.0;6740.0;97.0
4251;Totaal exclusief verblijf en opvang;Wijk 00 Bergen op Zoom-Oude stad e.o.;1e halfjaar 2024;Wijk 00 Bergen op Zoom-Oude stad e.o.   ;Wijk     ;WK074800;1.0;1700.0;119.0
4252;Totaal exclusief verblijf en opvang;Wijk 01 Bergen op Zoom-Noord;1e halfjaar 2024;Wijk 01 Bergen op Zoom-Noord            ;Wijk     ;WK074801;1.0;1005.0;96.0
4253;Totaal exclusief verblijf en opvang;Wijk 02 Bergen op Zoom-Oost;1e halfjaar 2024;Wijk 02 Bergen op Zoom-Oost             ;Wijk     ;WK074802;1.0;1935.0;99.0
4254;Totaal exclusief verblijf en opvang;Wijk 03 Bergen op Zoom-West;1e halfjaar 2024;Wijk 03 Bergen op Zoom-West             ;Wijk     ;WK074803;1.0;795.0;73.0
4255;Totaal exclusief verblijf en opvang;Wijk 04 Halsteren;1e halfjaar 2024;Wijk 04 Halsteren                       ;Wijk     ;WK074804;1.0;1120.0;89.0
4256;Totaal exclusief verblijf en opvang;Wijk 05 Lepelstraat;1e halfjaar 2024;Wijk 05 Lepelstraat                     ;Wijk     ;WK074805;1.0;155.0;82.0
4257;Totaal exclusief verblijf en opvang;Berkelland;1e halfjaar 2024;Berkelland                              ;Gemeente ;GM1859  ;1.0;2985.0;68.0
4258;Totaal exclusief verblijf en opvang;Wijk 00 Borculo;1e halfjaar 2024;Wijk 00 Borculo                         ;Wijk     ;WK185900;1.0;615.0;58.0
4259;Totaal exclusief verblijf en opvang;Wijk 01 Eibergen;1e halfjaar 2024;Wijk 01 Eibergen                        ;Wijk     ;WK185901;1.0;950.0;76.0
4260;Totaal exclusief verblijf en opvang;Wijk 02 Beltrum;1e halfjaar 2024;Wijk 02 Beltrum                         ;Wijk     ;WK185902;1.0;115.0;41.0
4261;Totaal exclusief verblijf en opvang;Wijk 03 Neede;1e halfjaar 2024;Wijk 03 Neede                           ;Wijk     ;WK185903;1.0;790.0;77.0
4262;Totaal exclusief verblijf en opvang;Wijk 04 Ruurlo;1e halfjaar 2024;Wijk 04 Ruurlo                          ;Wijk     ;WK185904;1.0;490.0;63.0
4263;Totaal exclusief verblijf en opvang;Bernheze;1e halfjaar 2024;Bernheze                                ;Gemeente ;GM1721  ;1.0;1920.0;59.0
4264;Totaal exclusief verblijf en opvang;Kern Heesch;1e halfjaar 2024;Kern Heesch                             ;Wijk     ;WK172101;1.0;850.0;65.0
4265;Totaal exclusief verblijf en opvang;Kern Heeswijk-Dinther;1e halfjaar 2024;Kern Heeswijk-Dinther                   ;Wijk     ;WK172102;1.0;450.0;68.0
4266;Totaal exclusief verblijf en opvang;Kern Nistelrode;1e halfjaar 2024;Kern Nistelrode                         ;Wijk     ;WK172103;1.0;365.0;64.0
4267;Totaal exclusief verblijf en opvang;Buitengebied Heesch;1e halfjaar 2024;Buitengebied Heesch                     ;Wijk     ;WK172104;1.0;30.0;23.0
4268;Totaal exclusief verblijf en opvang;Buitengebied Heeswijk-Dinther;1e halfjaar 2024;Buitengebied Heeswijk-Dinther           ;Wijk     ;WK172105;1.0;105.0;31.0
4269;Totaal exclusief verblijf en opvang;Buitengebied Nistelrode;1e halfjaar 2024;Buitengebied Nistelrode                 ;Wijk     ;WK172106;1.0;100.0;39.0
4270;Totaal exclusief verblijf en opvang;Best;1e halfjaar 2024;Best                                    ;Gemeente ;GM0753  ;1.0;1520.0;49.0
4271;Totaal exclusief verblijf en opvang;Wijk 00 Best;1e halfjaar 2024;Wijk 00 Best                            ;Wijk     ;WK075300;1.0;1525.0;49.0
4272;Totaal exclusief verblijf en opvang;Beuningen;1e halfjaar 2024;Beuningen                               ;Gemeente ;GM0209  ;1.0;1600.0;60.0
4273;Totaal exclusief verblijf en opvang;Beuningen;1e halfjaar 2024;Beuningen                               ;Wijk     ;WK020901;1.0;1115.0;64.0
4274;Totaal exclusief verblijf en opvang;Ewijk;1e halfjaar 2024;Ewijk                                   ;Wijk     ;WK020902;1.0;210.0;47.0
4275;Totaal exclusief verblijf en opvang;Weurt;1e halfjaar 2024;Weurt                                   ;Wijk     ;WK020903;1.0;145.0;57.0
4276;Totaal exclusief verblijf en opvang;Winssen;1e halfjaar 2024;Winssen                                 ;Wijk     ;WK020904;1.0;130.0;59.0
4277;Totaal exclusief verblijf en opvang;Beverwijk;1e halfjaar 2024;Beverwijk                               ;Gemeente ;GM0375  ;1.0;2565.0;60.0
4278;Totaal exclusief verblijf en opvang;Centrum;1e halfjaar 2024;Centrum                                 ;Wijk     ;WK037500;1.0;485.0;76.0
4279;Totaal exclusief verblijf en opvang;Vondelkwartier;1e halfjaar 2024;Vondelkwartier                          ;Wijk     ;WK037501;1.0;210.0;53.0
4280;Totaal exclusief verblijf en opvang;Oranjebuurt;1e halfjaar 2024;Oranjebuurt                             ;Wijk     ;WK037502;1.0;115.0;48.0
4281;Totaal exclusief verblijf en opvang;Kuenenkwartier;1e halfjaar 2024;Kuenenkwartier                          ;Wijk     ;WK037503;1.0;395.0;69.0
4282;Totaal exclusief verblijf en opvang;Warande;1e halfjaar 2024;Warande                                 ;Wijk     ;WK037504;1.0;75.0;51.0
4283;Totaal exclusief verblijf en opvang;Noordwestelijk tuinbouwgebied;1e halfjaar 2024;Noordwestelijk tuinbouwgebied           ;Wijk     ;WK037505;1.0;125.0;36.0
4284;Totaal exclusief verblijf en opvang;Oosterwijk en Zwaansmeer;1e halfjaar 2024;Oosterwijk en Zwaansmeer                ;Wijk     ;WK037506;1.0;345.0;72.0
4285;Totaal exclusief verblijf en opvang;Meerestein;1e halfjaar 2024;Meerestein                              ;Wijk     ;WK037507;1.0;610.0;95.0
4286;Totaal exclusief verblijf en opvang;Wijk aan Zee;1e halfjaar 2024;Wijk aan Zee                            ;Wijk     ;WK037508;1.0;105.0;48.0
4287;Totaal exclusief verblijf en opvang;de Pijp en Wijkerbroek;1e halfjaar 2024;de Pijp en Wijkerbroek                  ;Wijk     ;WK037509;1.0;;
4288;Totaal exclusief verblijf en opvang;Broekpolder;1e halfjaar 2024;Broekpolder                             ;Wijk     ;WK037510;1.0;100.0;17.0
4289;Totaal exclusief verblijf en opvang;De Bilt;1e halfjaar 2024;De Bilt                                 ;Gemeente ;GM0310  ;1.0;2385.0;55.0
4290;Totaal exclusief verblijf en opvang;Westbroek;1e halfjaar 2024;Westbroek                               ;Wijk     ;WK031001;1.0;25.0;22.0
4291;Totaal exclusief verblijf en opvang;Hollandsche Rading;1e halfjaar 2024;Hollandsche Rading                      ;Wijk     ;WK031002;1.0;55.0;34.0
4292;Totaal exclusief verblijf en opvang;Maartensdijk;1e halfjaar 2024;Maartensdijk                            ;Wijk     ;WK031003;1.0;295.0;60.0
4293;Totaal exclusief verblijf en opvang;Groenekan;1e halfjaar 2024;Groenekan                               ;Wijk     ;WK031004;1.0;30.0;16.0
4294;Totaal exclusief verblijf en opvang;De Leijen;1e halfjaar 2024;De Leijen                               ;Wijk     ;WK031005;1.0;380.0;79.0
4295;Totaal exclusief verblijf en opvang;Bilthoven Noord;1e halfjaar 2024;Bilthoven Noord                         ;Wijk     ;WK031006;1.0;170.0;32.0
4296;Totaal exclusief verblijf en opvang;Bilthoven Zuid Oost;1e halfjaar 2024;Bilthoven Zuid Oost                     ;Wijk     ;WK031007;1.0;335.0;72.0
4297;Totaal exclusief verblijf en opvang;Bilthoven Zuid West;1e halfjaar 2024;Bilthoven Zuid West                     ;Wijk     ;WK031008;1.0;570.0;68.0
4298;Totaal exclusief verblijf en opvang;De Bilt West;1e halfjaar 2024;De Bilt West                            ;Wijk     ;WK031009;1.0;280.0;46.0
4299;Totaal exclusief verblijf en opvang;De Bilt Oost;1e halfjaar 2024;De Bilt Oost                            ;Wijk     ;WK031010;1.0;220.0;46.0
4300;Totaal exclusief verblijf en opvang;Bladel;1e halfjaar 2024;Bladel                                  ;Gemeente ;GM1728  ;1.0;1390.0;66.0
4301;Totaal exclusief verblijf en opvang;Wijk 00 Bladel;1e halfjaar 2024;Wijk 00 Bladel                          ;Wijk     ;WK172800;1.0;850.0;79.0
4302;Totaal exclusief verblijf en opvang;Wijk 01 Netersel;1e halfjaar 2024;Wijk 01 Netersel                        ;Wijk     ;WK172801;1.0;40.0;36.0
4303;Totaal exclusief verblijf en opvang;Wijk 02 Hapert;1e halfjaar 2024;Wijk 02 Hapert                          ;Wijk     ;WK172802;1.0;340.0;59.0
4304;Totaal exclusief verblijf en opvang;Wijk 03 Hoogeloon;1e halfjaar 2024;Wijk 03 Hoogeloon                       ;Wijk     ;WK172803;1.0;105.0;46.0
4305;Totaal exclusief verblijf en opvang;Wijk 04 Casteren;1e halfjaar 2024;Wijk 04 Casteren                        ;Wijk     ;WK172804;1.0;35.0;31.0
4306;Totaal exclusief verblijf en opvang;Blaricum;1e halfjaar 2024;Blaricum                                ;Gemeente ;GM0376  ;1.0;530.0;41.0
4307;Totaal exclusief verblijf en opvang;Blaricum;1e halfjaar 2024;Blaricum                                ;Wijk     ;WK037601;1.0;515.0;41.0
4308;Totaal exclusief verblijf en opvang;Bloemendaal;1e halfjaar 2024;Bloemendaal                             ;Gemeente ;GM0377  ;1.0;1460.0;61.0
4309;Totaal exclusief verblijf en opvang;Wijk 00 Bloemendaal;1e halfjaar 2024;Wijk 00 Bloemendaal                     ;Wijk     ;WK037700;1.0;525.0;77.0
4310;Totaal exclusief verblijf en opvang;Wijk 01 Overveen;1e halfjaar 2024;Wijk 01 Overveen                        ;Wijk     ;WK037701;1.0;130.0;29.0
4311;Totaal exclusief verblijf en opvang;Wijk 02 Aerdenhout;1e halfjaar 2024;Wijk 02 Aerdenhout                      ;Wijk     ;WK037702;1.0;150.0;31.0
4312;Totaal exclusief verblijf en opvang;Wijk 03 Vogelenzang;1e halfjaar 2024;Wijk 03 Vogelenzang                     ;Wijk     ;WK037703;1.0;140.0;63.0
4313;Totaal exclusief verblijf en opvang;Wijk 04 Bennebroek;1e halfjaar 2024;Wijk 04 Bennebroek                      ;Wijk     ;WK037704;1.0;500.0;92.0
4314;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;1e halfjaar 2024;Bodegraven-Reeuwijk                     ;Gemeente ;GM1901  ;1.0;955.0;26.0
4315;Totaal exclusief verblijf en opvang;Bodegraven-Noord;1e halfjaar 2024;Bodegraven-Noord                        ;Wijk     ;WK190101;1.0;240.0;43.0
4316;Totaal exclusief verblijf en opvang;Bodegraven-Zuid;1e halfjaar 2024;Bodegraven-Zuid                         ;Wijk     ;WK190102;1.0;320.0;23.0
4317;Totaal exclusief verblijf en opvang;Nieuwerbrug aan den Rijn;1e halfjaar 2024;Nieuwerbrug aan den Rijn                ;Wijk     ;WK190103;1.0;40.0;20.0
4318;Totaal exclusief verblijf en opvang;Reeuwijk-Dorp;1e halfjaar 2024;Reeuwijk-Dorp                           ;Wijk     ;WK190104;1.0;20.0;9.0
4319;Totaal exclusief verblijf en opvang;Reeuwijk-Brug;1e halfjaar 2024;Reeuwijk-Brug                           ;Wijk     ;WK190105;1.0;270.0;30.0
4320;Totaal exclusief verblijf en opvang;Driebruggen;1e halfjaar 2024;Driebruggen                             ;Wijk     ;WK190106;1.0;25.0;11.0
4321;Totaal exclusief verblijf en opvang;Waarder;1e halfjaar 2024;Waarder                                 ;Wijk     ;WK190107;1.0;45.0;28.0
4322;Totaal exclusief verblijf en opvang;Boekel;1e halfjaar 2024;Boekel                                  ;Gemeente ;GM0755  ;1.0;655.0;58.0
4323;Totaal exclusief verblijf en opvang;Wijk 00 Boekel;1e halfjaar 2024;Wijk 00 Boekel                          ;Wijk     ;WK075500;1.0;585.0;62.0
4324;Totaal exclusief verblijf en opvang;Wijk 01 Venhorst;1e halfjaar 2024;Wijk 01 Venhorst                        ;Wijk     ;WK075501;1.0;65.0;36.0
4325;Totaal exclusief verblijf en opvang;Borger-Odoorn;1e halfjaar 2024;Borger-Odoorn                           ;Gemeente ;GM1681  ;1.0;1970.0;76.0
4326;Totaal exclusief verblijf en opvang;Valthe;1e halfjaar 2024;Valthe                                  ;Wijk     ;WK168100;1.0;70.0;57.0
4327;Totaal exclusief verblijf en opvang;Valthermond;1e halfjaar 2024;Valthermond                             ;Wijk     ;WK168101;1.0;215.0;63.0
4328;Totaal exclusief verblijf en opvang;Westdorp;1e halfjaar 2024;Westdorp                                ;Wijk     ;WK168102;1.0;;
4329;Totaal exclusief verblijf en opvang;Zandberg;1e halfjaar 2024;Zandberg                                ;Wijk     ;WK168103;1.0;;
4330;Totaal exclusief verblijf en opvang;1e Exloërmond;1e halfjaar 2024;1e Exloermond                           ;Wijk     ;WK168179;1.0;15.0;44.0
4331;Totaal exclusief verblijf en opvang;2e Exloërmond;1e halfjaar 2024;2e Exloermond                           ;Wijk     ;WK168180;1.0;160.0;72.0
4332;Totaal exclusief verblijf en opvang;2e Valthermond;1e halfjaar 2024;2e Valthermond                          ;Wijk     ;WK168181;1.0;;
4333;Totaal exclusief verblijf en opvang;Borger;1e halfjaar 2024;Borger                                  ;Wijk     ;WK168182;1.0;530.0;106.0
4334;Totaal exclusief verblijf en opvang;Bronneger;1e halfjaar 2024;Bronneger                               ;Wijk     ;WK168183;1.0;;
4335;Totaal exclusief verblijf en opvang;Bronnegerveen;1e halfjaar 2024;Bronnegerveen                           ;Wijk     ;WK168184;1.0;;
4336;Totaal exclusief verblijf en opvang;Buinen;1e halfjaar 2024;Buinen                                  ;Wijk     ;WK168185;1.0;30.0;38.0
4337;Totaal exclusief verblijf en opvang;Buinerveen;1e halfjaar 2024;Buinerveen                              ;Wijk     ;WK168186;1.0;15.0;29.0
4338;Totaal exclusief verblijf en opvang;Drouwen;1e halfjaar 2024;Drouwen                                 ;Wijk     ;WK168187;1.0;20.0;39.0
4339;Totaal exclusief verblijf en opvang;Drouwenermond;1e halfjaar 2024;Drouwenermond                           ;Wijk     ;WK168188;1.0;30.0;47.0
4340;Totaal exclusief verblijf en opvang;Drouwenerveen;1e halfjaar 2024;Drouwenerveen                           ;Wijk     ;WK168189;1.0;;
4341;Totaal exclusief verblijf en opvang;Ees;1e halfjaar 2024;Ees                                     ;Wijk     ;WK168190;1.0;10.0;35.0
4342;Totaal exclusief verblijf en opvang;Eesergroen;1e halfjaar 2024;Eesergroen                              ;Wijk     ;WK168191;1.0;;
4343;Totaal exclusief verblijf en opvang;Eeserveen;1e halfjaar 2024;Eeserveen                               ;Wijk     ;WK168192;1.0;15.0;81.0
4344;Totaal exclusief verblijf en opvang;Ellertshaar;1e halfjaar 2024;Ellertshaar                             ;Wijk     ;WK168193;1.0;;
4345;Totaal exclusief verblijf en opvang;Exloërveen;1e halfjaar 2024;Exloerveen                              ;Wijk     ;WK168194;1.0;;
4346;Totaal exclusief verblijf en opvang;Exloo;1e halfjaar 2024;Exloo                                   ;Wijk     ;WK168195;1.0;130.0;74.0
4347;Totaal exclusief verblijf en opvang;Klijndijk;1e halfjaar 2024;Klijndijk                               ;Wijk     ;WK168196;1.0;40.0;53.0
4348;Totaal exclusief verblijf en opvang;Nieuw-Buinen;1e halfjaar 2024;Nieuw-Buinen                            ;Wijk     ;WK168197;1.0;385.0;78.0
4349;Totaal exclusief verblijf en opvang;Odoorn;1e halfjaar 2024;Odoorn                                  ;Wijk     ;WK168198;1.0;235.0;121.0
4350;Totaal exclusief verblijf en opvang;Odoornerveen;1e halfjaar 2024;Odoornerveen                            ;Wijk     ;WK168199;1.0;15.0;43.0
4351;Totaal exclusief verblijf en opvang;Borne;1e halfjaar 2024;Borne                                   ;Gemeente ;GM0147  ;1.0;1835.0;75.0
4352;Totaal exclusief verblijf en opvang;Wijk 00 Borne;1e halfjaar 2024;Wijk 00 Borne                           ;Wijk     ;WK014700;1.0;1710.0;77.0
4353;Totaal exclusief verblijf en opvang;Wijk 01 Buitengebied Borne;1e halfjaar 2024;Wijk 01 Buitengebied Borne              ;Wijk     ;WK014701;1.0;110.0;45.0
4354;Totaal exclusief verblijf en opvang;Borsele;1e halfjaar 2024;Borsele                                 ;Gemeente ;GM0654  ;1.0;1635.0;71.0
4355;Totaal exclusief verblijf en opvang;Baarland;1e halfjaar 2024;Baarland                                ;Wijk     ;WK065401;1.0;40.0;71.0
4356;Totaal exclusief verblijf en opvang;Borssele;1e halfjaar 2024;Borssele                                ;Wijk     ;WK065402;1.0;100.0;67.0
4357;Totaal exclusief verblijf en opvang;Driewegen;1e halfjaar 2024;Driewegen                               ;Wijk     ;WK065403;1.0;30.0;55.0
4358;Totaal exclusief verblijf en opvang;Ellewoutsdijk;1e halfjaar 2024;Ellewoutsdijk                           ;Wijk     ;WK065404;1.0;30.0;78.0
4359;Totaal exclusief verblijf en opvang;Heinkenszand;1e halfjaar 2024;Heinkenszand                            ;Wijk     ;WK065405;1.0;430.0;78.0
4360;Totaal exclusief verblijf en opvang;Hoedekenskerke;1e halfjaar 2024;Hoedekenskerke                          ;Wijk     ;WK065406;1.0;35.0;49.0
4361;Totaal exclusief verblijf en opvang;Kwadendamme;1e halfjaar 2024;Kwadendamme                             ;Wijk     ;WK065407;1.0;70.0;75.0
4362;Totaal exclusief verblijf en opvang;Lewedorp;1e halfjaar 2024;Lewedorp                                ;Wijk     ;WK065408;1.0;140.0;78.0
4363;Totaal exclusief verblijf en opvang;Nieuwdorp;1e halfjaar 2024;Nieuwdorp                               ;Wijk     ;WK065409;1.0;75.0;58.0
4364;Totaal exclusief verblijf en opvang;Nisse;1e halfjaar 2024;Nisse                                   ;Wijk     ;WK065410;1.0;30.0;51.0
4365;Totaal exclusief verblijf en opvang;Oudelande;1e halfjaar 2024;Oudelande                               ;Wijk     ;WK065411;1.0;40.0;57.0
4366;Totaal exclusief verblijf en opvang;Ovezande;1e halfjaar 2024;Ovezande                                ;Wijk     ;WK065412;1.0;75.0;60.0
4367;Totaal exclusief verblijf en opvang;'s-Gravenpolder;1e halfjaar 2024;'s-Gravenpolder                         ;Wijk     ;WK065413;1.0;320.0;69.0
4368;Totaal exclusief verblijf en opvang;'s-Heer Abtskerke;1e halfjaar 2024;'s-Heer Abtskerke                       ;Wijk     ;WK065414;1.0;30.0;55.0
4369;Totaal exclusief verblijf en opvang;'s-Heerenhoek;1e halfjaar 2024;'s-Heerenhoek                           ;Wijk     ;WK065415;1.0;140.0;67.0
4370;Totaal exclusief verblijf en opvang;Boxtel;1e halfjaar 2024;Boxtel                                  ;Gemeente ;GM0757  ;1.0;2210.0;65.0
4371;Totaal exclusief verblijf en opvang;Wijk 00 Boxtel;1e halfjaar 2024;Wijk 00 Boxtel                          ;Wijk     ;WK075700;1.0;1875.0;73.0
4372;Totaal exclusief verblijf en opvang;Wijk 01 Lennisheuvel;1e halfjaar 2024;Wijk 01 Lennisheuvel                    ;Wijk     ;WK075701;1.0;35.0;32.0
4373;Totaal exclusief verblijf en opvang;Wijk 02 Liempde;1e halfjaar 2024;Wijk 02 Liempde                         ;Wijk     ;WK075702;1.0;215.0;45.0
4374;Totaal exclusief verblijf en opvang;Esch;1e halfjaar 2024;Esch                                    ;Wijk     ;WK075730;1.0;75.0;41.0
4375;Totaal exclusief verblijf en opvang;Verspr huizen Esch;1e halfjaar 2024;Verspr huizen Esch                      ;Wijk     ;WK075731;1.0;;
4376;Totaal exclusief verblijf en opvang;Breda;1e halfjaar 2024;Breda                                   ;Gemeente ;GM0758  ;1.0;14270.0;76.0
4377;Totaal exclusief verblijf en opvang;Breda centrum;1e halfjaar 2024;Breda centrum                           ;Wijk     ;WK075800;1.0;1150.0;70.0
4378;Totaal exclusief verblijf en opvang;Breda noord;1e halfjaar 2024;Breda noord                             ;Wijk     ;WK075801;1.0;2350.0;90.0
4379;Totaal exclusief verblijf en opvang;Breda oost;1e halfjaar 2024;Breda oost                              ;Wijk     ;WK075802;1.0;1770.0;72.0
4380;Totaal exclusief verblijf en opvang;Breda zuid-oost;1e halfjaar 2024;Breda zuid-oost                         ;Wijk     ;WK075803;1.0;1615.0;83.0
4381;Totaal exclusief verblijf en opvang;Breda zuid;1e halfjaar 2024;Breda zuid                              ;Wijk     ;WK075804;1.0;730.0;87.0
4382;Totaal exclusief verblijf en opvang;Breda west;1e halfjaar 2024;Breda west                              ;Wijk     ;WK075805;1.0;2590.0;78.0
4383;Totaal exclusief verblijf en opvang;Breda noord-west;1e halfjaar 2024;Breda noord-west                        ;Wijk     ;WK075806;1.0;1520.0;60.0
4384;Totaal exclusief verblijf en opvang;Bavel;1e halfjaar 2024;Bavel                                   ;Wijk     ;WK075807;1.0;475.0;56.0
4385;Totaal exclusief verblijf en opvang;Ulvenhout;1e halfjaar 2024;Ulvenhout                               ;Wijk     ;WK075808;1.0;375.0;75.0
4386;Totaal exclusief verblijf en opvang;Prinsenbeek;1e halfjaar 2024;Prinsenbeek                             ;Wijk     ;WK075809;1.0;915.0;74.0
4387;Totaal exclusief verblijf en opvang;Teteringen;1e halfjaar 2024;Teteringen                              ;Wijk     ;WK075810;1.0;640.0;70.0
4388;Totaal exclusief verblijf en opvang;Bronckhorst;1e halfjaar 2024;Bronckhorst                             ;Gemeente ;GM1876  ;1.0;1835.0;51.0
4389;Totaal exclusief verblijf en opvang;Wijk 00 Hengelo;1e halfjaar 2024;Wijk 00 Hengelo                         ;Wijk     ;WK187600;1.0;460.0;57.0
4390;Totaal exclusief verblijf en opvang;Wijk 01 Zelhem;1e halfjaar 2024;Wijk 01 Zelhem                          ;Wijk     ;WK187601;1.0;545.0;50.0
4391;Totaal exclusief verblijf en opvang;Wijk 02 Vorden;1e halfjaar 2024;Wijk 02 Vorden                          ;Wijk     ;WK187602;1.0;420.0;51.0
4392;Totaal exclusief verblijf en opvang;Wijk 03 Steenderen;1e halfjaar 2024;Wijk 03 Steenderen                      ;Wijk     ;WK187603;1.0;220.0;48.0
4393;Totaal exclusief verblijf en opvang;Wijk 04 Hummelo en Keppel;1e halfjaar 2024;Wijk 04 Hummelo en Keppel               ;Wijk     ;WK187604;1.0;190.0;44.0
4394;Totaal exclusief verblijf en opvang;Brummen;1e halfjaar 2024;Brummen                                 ;Gemeente ;GM0213  ;1.0;1400.0;66.0
4395;Totaal exclusief verblijf en opvang;Wijk 01 Empe;1e halfjaar 2024;Wijk 01 Empe                            ;Wijk     ;WK021301;1.0;15.0;21.0
4396;Totaal exclusief verblijf en opvang;Wijk 02 Tonden;1e halfjaar 2024;Wijk 02 Tonden                          ;Wijk     ;WK021302;1.0;10.0;28.0
4397;Totaal exclusief verblijf en opvang;Wijk 03 Brummen;1e halfjaar 2024;Wijk 03 Brummen                         ;Wijk     ;WK021303;1.0;665.0;78.0
4398;Totaal exclusief verblijf en opvang;Wijk 04 Leuvenheim;1e halfjaar 2024;Wijk 04 Leuvenheim                      ;Wijk     ;WK021304;1.0;35.0;50.0
4399;Totaal exclusief verblijf en opvang;Wijk 05 Hall;1e halfjaar 2024;Wijk 05 Hall                            ;Wijk     ;WK021305;1.0;30.0;39.0
4400;Totaal exclusief verblijf en opvang;Wijk 06 Eerbeek;1e halfjaar 2024;Wijk 06 Eerbeek                         ;Wijk     ;WK021306;1.0;645.0;63.0
4401;Totaal exclusief verblijf en opvang;Brunssum;1e halfjaar 2024;Brunssum                                ;Gemeente ;GM0899  ;1.0;3035.0;109.0
4402;Totaal exclusief verblijf en opvang;Wijk 01 Brunssum-West;1e halfjaar 2024;Wijk 01 Brunssum-West                   ;Wijk     ;WK089901;1.0;610.0;85.0
4403;Totaal exclusief verblijf en opvang;Wijk 02 Brunssum-Noord;1e halfjaar 2024;Wijk 02 Brunssum-Noord                  ;Wijk     ;WK089902;1.0;800.0;126.0
4404;Totaal exclusief verblijf en opvang;Wijk 03 Brunssum-Oost;1e halfjaar 2024;Wijk 03 Brunssum-Oost                   ;Wijk     ;WK089903;1.0;450.0;104.0
4405;Totaal exclusief verblijf en opvang;Wijk 04 Brunssum-Zuid;1e halfjaar 2024;Wijk 04 Brunssum-Zuid                   ;Wijk     ;WK089904;1.0;185.0;67.0
4406;Totaal exclusief verblijf en opvang;Wijk 05 Brunssum-Centrum;1e halfjaar 2024;Wijk 05 Brunssum-Centrum                ;Wijk     ;WK089905;1.0;965.0;134.0
4407;Totaal exclusief verblijf en opvang;Bunnik;1e halfjaar 2024;Bunnik                                  ;Gemeente ;GM0312  ;1.0;735.0;46.0
4408;Totaal exclusief verblijf en opvang;Wijk 00 Bunnik;1e halfjaar 2024;Wijk 00 Bunnik                          ;Wijk     ;WK031200;1.0;375.0;51.0
4409;Totaal exclusief verblijf en opvang;Wijk 01 Odijk;1e halfjaar 2024;Wijk 01 Odijk                           ;Wijk     ;WK031201;1.0;280.0;46.0
4410;Totaal exclusief verblijf en opvang;Wijk 02 Werkhoven;1e halfjaar 2024;Wijk 02 Werkhoven                       ;Wijk     ;WK031202;1.0;70.0;27.0
4411;Totaal exclusief verblijf en opvang;Bunschoten;1e halfjaar 2024;Bunschoten                              ;Gemeente ;GM0313  ;1.0;1370.0;61.0
4412;Totaal exclusief verblijf en opvang;Wijk 00;1e halfjaar 2024;Wijk 00                                 ;Wijk     ;WK031300;1.0;1365.0;60.0
4413;Totaal exclusief verblijf en opvang;Buren;1e halfjaar 2024;Buren                                   ;Gemeente ;GM0214  ;1.0;1205.0;43.0
4414;Totaal exclusief verblijf en opvang;Wijk 00 Buren;1e halfjaar 2024;Wijk 00 Buren                           ;Wijk     ;WK021400;1.0;175.0;49.0
4415;Totaal exclusief verblijf en opvang;Wijk 01 Beusichem;1e halfjaar 2024;Wijk 01 Beusichem                       ;Wijk     ;WK021401;1.0;130.0;32.0
4416;Totaal exclusief verblijf en opvang;Wijk 02 Zoelen;1e halfjaar 2024;Wijk 02 Zoelen                          ;Wijk     ;WK021402;1.0;105.0;32.0
4417;Totaal exclusief verblijf en opvang;Wijk 03 Lienden;1e halfjaar 2024;Wijk 03 Lienden                         ;Wijk     ;WK021403;1.0;310.0;46.0
4418;Totaal exclusief verblijf en opvang;Wijk 04 Ingen;1e halfjaar 2024;Wijk 04 Ingen                           ;Wijk     ;WK021404;1.0;90.0;44.0
4419;Totaal exclusief verblijf en opvang;Wijk 05 Maurik;1e halfjaar 2024;Wijk 05 Maurik                          ;Wijk     ;WK021405;1.0;345.0;47.0
4420;Totaal exclusief verblijf en opvang;Wijk 06 Ravenswaaij;1e halfjaar 2024;Wijk 06 Ravenswaaij                     ;Wijk     ;WK021406;1.0;20.0;31.0
4421;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;1e halfjaar 2024;                                        ;         ;        ;;;
4422;Totaal exclusief verblijf en opvang;Capelle West en 's Gravenland;1e halfjaar 2024;                                        ;         ;        ;;;
4423;Totaal exclusief verblijf en opvang;Middelwatering West;1e halfjaar 2024;                                        ;         ;        ;;;
4424;Totaal exclusief verblijf en opvang;Middelwatering Oost;1e halfjaar 2024;                                        ;         ;        ;;;
4425;Totaal exclusief verblijf en opvang;Oostgaarde Zuid;1e halfjaar 2024;                                        ;         ;        ;;;
