ID;RegioS;Perioden;AccommodatiesTotaal_1;OpenAccommodaties_2;SlaapplaatsenTotaal_3;SlaapplaatsenInOpenAccommodaties_4;AccommodatiesTotaal_5;OpenAccommodaties_6;KamersTotaal_7;KamersInOpenAccommodaties_8;SlaapplaatsenTotaal_9;SlaapplaatsenInOpenAccommodaties_10;AccommodatiesTotaal_11;OpenAccommodaties_12;SlaapplaatsenTotaal_13;SlaapplaatsenInOpenAccommodaties_14;AccommodatiesTotaal_15;OpenAccommodaties_16;SlaapplaatsenTotaal_17;SlaapplaatsenInOpenAccommodaties_18;AccommodatiesPer1Januari_19;OpenAccommodaties_20;SlaapplaatsenTotaal_21;SlaapplaatsenInOpenAccommodaties_22;AccommodatiesPer1Januari_23;OpenAccommodaties_24;SlaapplaatsenTotaal_25;SlaapplaatsenInOpenAccommodaties_26
9737;Midden-Limburg (CR);1999 juni;;;;;;;;;;;;;;;;;;;;;;;;;;
9738;Midden-Limburg (CR);1999 juli;;;;;;;;;;;;;;;;;;;;;;;;;;
9739;Midden-Limburg (CR);1999 augustus;;;;;;;;;;;;;;;;;;;;;;;;;;
9740;Midden-Limburg (CR);1999 september;;;;;;;;;;;;;;;;;;;;;;;;;;
9741;Midden-Limburg (CR);1999 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;
9742;Midden-Limburg (CR);1999 november;;;;;;;;;;;;;;;;;;;;;;;;;;
9743;Midden-Limburg (CR);1999 december;;;;;;;;;;;;;;;;;;;;;;;;;;
9744;Midden-Limburg (CR);2000 januari;116.0;69.0;19130.0;8355.0;51.0;47.0;;;1473.0;1411.0;65.0;22.0;17657.0;6944.0;41.0;5.0;12106.0;2165.0;9.0;8.0;4409.0;4121.0;15.0;9.0;1142.0;658.0
9745;Midden-Limburg (CR);2000 februari;116.0;69.0;19130.0;8355.0;51.0;47.0;;;1473.0;1411.0;65.0;22.0;17657.0;6944.0;41.0;5.0;12106.0;2165.0;9.0;8.0;4409.0;4121.0;15.0;9.0;1142.0;658.0
9746;Midden-Limburg (CR);2000 maart;116.0;76.0;19130.0;9210.0;51.0;48.0;;;1473.0;1436.0;65.0;28.0;17657.0;7774.0;41.0;11.0;12106.0;2995.0;9.0;8.0;4409.0;4121.0;15.0;9.0;1142.0;658.0
9747;Midden-Limburg (CR);2000 april;116.0;112.0;19130.0;18878.0;51.0;50.0;;;1473.0;1467.0;65.0;62.0;17657.0;17411.0;41.0;39.0;12106.0;11906.0;9.0;9.0;4409.0;4409.0;15.0;14.0;1142.0;1096.0
9748;Midden-Limburg (CR);2000 mei;116.0;115.0;19130.0;19084.0;51.0;51.0;;;1473.0;1473.0;65.0;64.0;17657.0;17611.0;41.0;41.0;12106.0;12106.0;9.0;9.0;4409.0;4409.0;15.0;14.0;1142.0;1096.0
9749;Midden-Limburg (CR);2000 juni;116.0;115.0;19130.0;19084.0;51.0;51.0;;;1473.0;1473.0;65.0;64.0;17657.0;17611.0;41.0;41.0;12106.0;12106.0;9.0;9.0;4409.0;4409.0;15.0;14.0;1142.0;1096.0
9750;Midden-Limburg (CR);2000 juli;116.0;116.0;19130.0;19130.0;51.0;51.0;;;1473.0;1473.0;65.0;65.0;17657.0;17657.0;41.0;41.0;12106.0;12106.0;9.0;9.0;4409.0;4409.0;15.0;15.0;1142.0;1142.0
9751;Midden-Limburg (CR);2000 augustus;116.0;116.0;19130.0;19130.0;51.0;51.0;;;1473.0;1473.0;65.0;65.0;17657.0;17657.0;41.0;41.0;12106.0;12106.0;9.0;9.0;4409.0;4409.0;15.0;15.0;1142.0;1142.0
9752;Midden-Limburg (CR);2000 september;116.0;115.0;19130.0;19084.0;51.0;51.0;;;1473.0;1473.0;65.0;64.0;17657.0;17611.0;41.0;41.0;12106.0;12106.0;9.0;9.0;4409.0;4409.0;15.0;14.0;1142.0;1096.0
9753;Midden-Limburg (CR);2000 oktober;116.0;107.0;19130.0;17046.0;51.0;50.0;;;1473.0;1467.0;65.0;57.0;17657.0;15579.0;41.0;34.0;12106.0;10074.0;9.0;9.0;4409.0;4409.0;15.0;14.0;1142.0;1096.0
9754;Midden-Limburg (CR);2000 november;116.0;70.0;19130.0;8693.0;51.0;47.0;;;1473.0;1411.0;65.0;23.0;17657.0;7282.0;41.0;5.0;12106.0;2165.0;9.0;9.0;4409.0;4409.0;15.0;9.0;1142.0;708.0
9755;Midden-Limburg (CR);2000 december;116.0;70.0;19130.0;8693.0;51.0;47.0;;;1473.0;1411.0;65.0;23.0;17657.0;7282.0;41.0;5.0;12106.0;2165.0;9.0;9.0;4409.0;4409.0;15.0;9.0;1142.0;708.0
9756;Midden-Limburg (CR);2001 januari;115.0;71.0;20010.0;9098.0;51.0;47.0;769.0;738.0;1499.0;1437.0;64.0;24.0;18511.0;7661.0;40.0;6.0;12636.0;2270.0;9.0;9.0;4733.0;4733.0;15.0;9.0;1142.0;658.0
9757;Midden-Limburg (CR);2001 februari;115.0;71.0;20010.0;9098.0;51.0;47.0;769.0;738.0;1499.0;1437.0;64.0;24.0;18511.0;7661.0;40.0;6.0;12636.0;2270.0;9.0;9.0;4733.0;4733.0;15.0;9.0;1142.0;658.0
9758;Midden-Limburg (CR);2001 maart;115.0;76.0;20010.0;9828.0;51.0;48.0;769.0;749.0;1499.0;1462.0;64.0;28.0;18511.0;8366.0;40.0;10.0;12636.0;2975.0;9.0;9.0;4733.0;4733.0;15.0;9.0;1142.0;658.0
9759;Midden-Limburg (CR);2001 april;115.0;112.0;20010.0;19833.0;51.0;50.0;769.0;766.0;1499.0;1493.0;64.0;62.0;18511.0;18340.0;40.0;39.0;12636.0;12511.0;9.0;9.0;4733.0;4733.0;15.0;14.0;1142.0;1096.0
9760;Midden-Limburg (CR);2001 mei;115.0;114.0;20010.0;19964.0;51.0;51.0;769.0;769.0;1499.0;1499.0;64.0;63.0;18511.0;18465.0;40.0;40.0;12636.0;12636.0;9.0;9.0;4733.0;4733.0;15.0;14.0;1142.0;1096.0
9761;Midden-Limburg (CR);2001 juni;115.0;114.0;20010.0;19964.0;51.0;51.0;769.0;769.0;1499.0;1499.0;64.0;63.0;18511.0;18465.0;40.0;40.0;12636.0;12636.0;9.0;9.0;4733.0;4733.0;15.0;14.0;1142.0;1096.0
9762;Midden-Limburg (CR);2001 juli;115.0;115.0;20010.0;20010.0;51.0;51.0;769.0;769.0;1499.0;1499.0;64.0;64.0;18511.0;18511.0;40.0;40.0;12636.0;12636.0;9.0;9.0;4733.0;4733.0;15.0;15.0;1142.0;1142.0
9763;Midden-Limburg (CR);2001 augustus;115.0;115.0;20010.0;20010.0;51.0;51.0;769.0;769.0;1499.0;1499.0;64.0;64.0;18511.0;18511.0;40.0;40.0;12636.0;12636.0;9.0;9.0;4733.0;4733.0;15.0;15.0;1142.0;1142.0
9764;Midden-Limburg (CR);2001 september;115.0;114.0;20010.0;19964.0;51.0;51.0;769.0;769.0;1499.0;1499.0;64.0;63.0;18511.0;18465.0;40.0;40.0;12636.0;12636.0;9.0;9.0;4733.0;4733.0;15.0;14.0;1142.0;1096.0
9765;Midden-Limburg (CR);2001 oktober;115.0;107.0;20010.0;17976.0;51.0;50.0;769.0;766.0;1499.0;1493.0;64.0;57.0;18511.0;16483.0;40.0;34.0;12636.0;10654.0;9.0;9.0;4733.0;4733.0;15.0;14.0;1142.0;1096.0
9766;Midden-Limburg (CR);2001 november;115.0;72.0;20010.0;9173.0;51.0;48.0;769.0;749.0;1499.0;1462.0;64.0;24.0;18511.0;7711.0;40.0;6.0;12636.0;2270.0;9.0;9.0;4733.0;4733.0;15.0;9.0;1142.0;708.0
9767;Midden-Limburg (CR);2001 december;115.0;72.0;20010.0;9173.0;51.0;48.0;769.0;749.0;1499.0;1462.0;64.0;24.0;18511.0;7711.0;40.0;6.0;12636.0;2270.0;9.0;9.0;4733.0;4733.0;15.0;9.0;1142.0;708.0
9768;Midden-Limburg (CR);2002 januari;113.0;70.0;20138.0;8960.0;50.0;44.0;732.0;672.0;1397.0;1273.0;63.0;26.0;18741.0;7687.0;39.0;6.0;12933.0;2198.0;9.0;9.0;4733.0;4733.0;15.0;11.0;1075.0;756.0
9769;Midden-Limburg (CR);2002 februari;113.0;70.0;20138.0;8960.0;50.0;44.0;732.0;672.0;1397.0;1273.0;63.0;26.0;18741.0;7687.0;39.0;6.0;12933.0;2198.0;9.0;9.0;4733.0;4733.0;15.0;11.0;1075.0;756.0
9770;Midden-Limburg (CR);2002 maart;113.0;76.0;20138.0;9815.0;50.0;45.0;732.0;683.0;1397.0;1298.0;63.0;31.0;18741.0;8517.0;39.0;10.0;12933.0;2903.0;9.0;9.0;4733.0;4733.0;15.0;12.0;1075.0;881.0
9771;Midden-Limburg (CR);2002 april;113.0;107.0;20138.0;19297.0;50.0;47.0;732.0;699.0;1397.0;1329.0;63.0;60.0;18741.0;17968.0;39.0;37.0;12933.0;12206.0;9.0;9.0;4733.0;4733.0;15.0;14.0;1075.0;1029.0
9772;Midden-Limburg (CR);2002 mei;113.0;109.0;20138.0;19428.0;50.0;48.0;732.0;702.0;1397.0;1335.0;63.0;61.0;18741.0;18093.0;39.0;38.0;12933.0;12331.0;9.0;9.0;4733.0;4733.0;15.0;14.0;1075.0;1029.0
9773;Midden-Limburg (CR);2002 juni;113.0;109.0;20138.0;19428.0;50.0;48.0;732.0;702.0;1397.0;1335.0;63.0;61.0;18741.0;18093.0;39.0;38.0;12933.0;12331.0;9.0;9.0;4733.0;4733.0;15.0;14.0;1075.0;1029.0
9774;Midden-Limburg (CR);2002 juli;113.0;110.0;20138.0;19474.0;50.0;48.0;732.0;702.0;1397.0;1335.0;63.0;62.0;18741.0;18139.0;39.0;38.0;12933.0;12331.0;9.0;9.0;4733.0;4733.0;15.0;15.0;1075.0;1075.0
9775;Midden-Limburg (CR);2002 augustus;113.0;110.0;20138.0;19474.0;50.0;48.0;732.0;702.0;1397.0;1335.0;63.0;62.0;18741.0;18139.0;39.0;38.0;12933.0;12331.0;9.0;9.0;4733.0;4733.0;15.0;15.0;1075.0;1075.0
9776;Midden-Limburg (CR);2002 september;113.0;109.0;20138.0;19428.0;50.0;48.0;732.0;702.0;1397.0;1335.0;63.0;61.0;18741.0;18093.0;39.0;38.0;12933.0;12331.0;9.0;9.0;4733.0;4733.0;15.0;14.0;1075.0;1029.0
9777;Midden-Limburg (CR);2002 oktober;113.0;102.0;20138.0;17440.0;50.0;47.0;732.0;699.0;1397.0;1329.0;63.0;55.0;18741.0;16111.0;39.0;32.0;12933.0;10349.0;9.0;9.0;4733.0;4733.0;15.0;14.0;1075.0;1029.0
9778;Midden-Limburg (CR);2002 november;113.0;72.0;20138.0;9160.0;50.0;45.0;732.0;683.0;1397.0;1298.0;63.0;27.0;18741.0;7862.0;39.0;6.0;12933.0;2198.0;9.0;9.0;4733.0;4733.0;15.0;12.0;1075.0;931.0
9779;Midden-Limburg (CR);2002 december;113.0;71.0;20138.0;9102.0;50.0;45.0;732.0;683.0;1397.0;1298.0;63.0;26.0;18741.0;7804.0;39.0;5.0;12933.0;2140.0;9.0;9.0;4733.0;4733.0;15.0;12.0;1075.0;931.0
9780;Midden-Limburg (CR);2003 januari;110.0;67.0;18703.0;7874.0;47.0;42.0;725.0;687.0;1412.0;1336.0;63.0;25.0;17291.0;6538.0;38.0;5.0;11635.0;1484.0;10.0;9.0;4682.0;4388.0;15.0;11.0;974.0;666.0
9781;Midden-Limburg (CR);2003 februari;110.0;67.0;18703.0;7874.0;47.0;42.0;725.0;687.0;1412.0;1336.0;63.0;25.0;17291.0;6538.0;38.0;5.0;11635.0;1484.0;10.0;9.0;4682.0;4388.0;15.0;11.0;974.0;666.0
9782;Midden-Limburg (CR);2003 maart;110.0;72.0;18703.0;8507.0;47.0;43.0;725.0;698.0;1412.0;1361.0;63.0;29.0;17291.0;7146.0;38.0;9.0;11635.0;2092.0;10.0;9.0;4682.0;4388.0;15.0;11.0;974.0;666.0
9783;Midden-Limburg (CR);2003 april;110.0;103.0;18703.0;16682.0;47.0;46.0;725.0;722.0;1412.0;1406.0;63.0;57.0;17291.0;15276.0;38.0;34.0;11635.0;9960.0;10.0;9.0;4682.0;4388.0;15.0;14.0;974.0;928.0
9784;Midden-Limburg (CR);2003 mei;110.0;108.0;18703.0;18553.0;47.0;47.0;725.0;725.0;1412.0;1412.0;63.0;61.0;17291.0;17141.0;38.0;36.0;11635.0;11485.0;10.0;10.0;4682.0;4682.0;15.0;15.0;974.0;974.0
9785;Midden-Limburg (CR);2003 juni;110.0;108.0;18703.0;18553.0;47.0;47.0;725.0;725.0;1412.0;1412.0;63.0;61.0;17291.0;17141.0;38.0;36.0;11635.0;11485.0;10.0;10.0;4682.0;4682.0;15.0;15.0;974.0;974.0
9786;Midden-Limburg (CR);2003 juli;110.0;108.0;18703.0;18553.0;47.0;47.0;725.0;725.0;1412.0;1412.0;63.0;61.0;17291.0;17141.0;38.0;36.0;11635.0;11485.0;10.0;10.0;4682.0;4682.0;15.0;15.0;974.0;974.0
9787;Midden-Limburg (CR);2003 augustus;110.0;108.0;18703.0;18553.0;47.0;47.0;725.0;725.0;1412.0;1412.0;63.0;61.0;17291.0;17141.0;38.0;36.0;11635.0;11485.0;10.0;10.0;4682.0;4682.0;15.0;15.0;974.0;974.0
9788;Midden-Limburg (CR);2003 september;110.0;107.0;18703.0;18507.0;47.0;47.0;725.0;725.0;1412.0;1412.0;63.0;60.0;17291.0;17095.0;38.0;36.0;11635.0;11485.0;10.0;10.0;4682.0;4682.0;15.0;14.0;974.0;928.0
9789;Midden-Limburg (CR);2003 oktober;110.0;99.0;18703.0;16553.0;47.0;45.0;725.0;714.0;1412.0;1390.0;63.0;54.0;17291.0;15163.0;38.0;30.0;11635.0;9553.0;10.0;10.0;4682.0;4682.0;15.0;14.0;974.0;928.0
9790;Midden-Limburg (CR);2003 november;110.0;70.0;18703.0;8263.0;47.0;43.0;725.0;698.0;1412.0;1361.0;63.0;27.0;17291.0;6902.0;38.0;5.0;11635.0;1484.0;10.0;10.0;4682.0;4682.0;15.0;12.0;974.0;736.0
9791;Midden-Limburg (CR);2003 december;110.0;70.0;18703.0;8263.0;47.0;43.0;725.0;698.0;1412.0;1361.0;63.0;27.0;17291.0;6902.0;38.0;5.0;11635.0;1484.0;10.0;10.0;4682.0;4682.0;15.0;12.0;974.0;736.0
9792;Midden-Limburg (CR);2004 januari;113.0;71.0;20208.0;8509.0;49.0;45.0;809.0;776.0;1556.0;1489.0;64.0;26.0;18652.0;7020.0;39.0;5.0;12860.0;1511.0;12.0;12.0;4968.0;4968.0;13.0;9.0;824.0;541.0
9793;Midden-Limburg (CR);2004 februari;113.0;72.0;20208.0;8531.0;49.0;46.0;809.0;787.0;1556.0;1511.0;64.0;26.0;18652.0;7020.0;39.0;5.0;12860.0;1511.0;12.0;12.0;4968.0;4968.0;13.0;9.0;824.0;541.0
9794;Midden-Limburg (CR);2004 maart;113.0;77.0;20208.0;9204.0;49.0;46.0;809.0;787.0;1556.0;1511.0;64.0;31.0;18652.0;7693.0;39.0;10.0;12860.0;2184.0;12.0;12.0;4968.0;4968.0;13.0;9.0;824.0;541.0
9795;Midden-Limburg (CR);2004 april;113.0;110.0;20208.0;19987.0;49.0;49.0;809.0;809.0;1556.0;1556.0;64.0;61.0;18652.0;18431.0;39.0;37.0;12860.0;12660.0;12.0;12.0;4968.0;4968.0;13.0;12.0;824.0;803.0
9796;Midden-Limburg (CR);2004 mei;113.0;110.0;20208.0;20057.0;49.0;48.0;809.0;807.0;1556.0;1551.0;64.0;62.0;18652.0;18506.0;39.0;38.0;12860.0;12735.0;12.0;12.0;4968.0;4968.0;13.0;12.0;824.0;803.0
9797;Midden-Limburg (CR);2004 juni;113.0;111.0;20208.0;20062.0;49.0;49.0;809.0;809.0;1556.0;1556.0;64.0;62.0;18652.0;18506.0;39.0;38.0;12860.0;12735.0;12.0;12.0;4968.0;4968.0;13.0;12.0;824.0;803.0
9798;Midden-Limburg (CR);2004 juli;113.0;111.0;20208.0;20062.0;49.0;49.0;809.0;809.0;1556.0;1556.0;64.0;62.0;18652.0;18506.0;39.0;38.0;12860.0;12735.0;12.0;12.0;4968.0;4968.0;13.0;12.0;824.0;803.0
9799;Midden-Limburg (CR);2004 augustus;113.0;108.0;20208.0;19963.0;49.0;47.0;809.0;794.0;1556.0;1535.0;64.0;61.0;18652.0;18428.0;39.0;38.0;12860.0;12735.0;12.0;12.0;4968.0;4968.0;13.0;11.0;824.0;725.0
9800;Midden-Limburg (CR);2004 september;113.0;106.0;20208.0;19898.0;49.0;46.0;809.0;792.0;1556.0;1530.0;64.0;60.0;18652.0;18368.0;39.0;37.0;12860.0;12675.0;12.0;12.0;4968.0;4968.0;13.0;11.0;824.0;725.0
9801;Midden-Limburg (CR);2004 oktober;113.0;99.0;20208.0;18000.0;49.0;45.0;809.0;784.0;1556.0;1514.0;64.0;54.0;18652.0;16486.0;39.0;31.0;12860.0;10793.0;12.0;12.0;4968.0;4968.0;13.0;11.0;824.0;725.0
9802;Midden-Limburg (CR);2004 november;113.0;70.0;20208.0;8575.0;49.0;43.0;809.0;770.0;1556.0;1485.0;64.0;27.0;18652.0;7090.0;39.0;5.0;12860.0;1511.0;12.0;12.0;4968.0;4968.0;13.0;10.0;824.0;611.0
9803;Midden-Limburg (CR);2004 december;113.0;70.0;20208.0;8575.0;49.0;43.0;809.0;770.0;1556.0;1485.0;64.0;27.0;18652.0;7090.0;39.0;5.0;12860.0;1511.0;12.0;12.0;4968.0;4968.0;13.0;10.0;824.0;611.0
9804;Midden-Limburg (CR);2005 januari;117.0;73.0;24030.0;12003.0;50.0;46.0;841.0;808.0;1651.0;1584.0;67.0;27.0;22379.0;10419.0;41.0;5.0;14602.0;3060.0;12.0;12.0;6718.0;6718.0;14.0;10.0;1059.0;641.0
9805;Midden-Limburg (CR);2005 februari;117.0;75.0;24030.0;12213.0;50.0;47.0;841.0;819.0;1651.0;1606.0;67.0;28.0;22379.0;10607.0;41.0;5.0;14602.0;3060.0;12.0;12.0;6718.0;6718.0;14.0;11.0;1059.0;829.0
9806;Midden-Limburg (CR);2005 maart;117.0;83.0;24030.0;13225.0;50.0;47.0;841.0;819.0;1651.0;1606.0;67.0;36.0;22379.0;11619.0;41.0;13.0;14602.0;4072.0;12.0;12.0;6718.0;6718.0;14.0;11.0;1059.0;829.0
9807;Midden-Limburg (CR);2005 april;117.0;116.0;24030.0;23955.0;50.0;50.0;841.0;841.0;1651.0;1651.0;67.0;66.0;22379.0;22304.0;41.0;40.0;14602.0;14527.0;12.0;12.0;6718.0;6718.0;14.0;14.0;1059.0;1059.0
9808;Midden-Limburg (CR);2005 mei;117.0;117.0;24030.0;24030.0;50.0;50.0;841.0;841.0;1651.0;1651.0;67.0;67.0;22379.0;22379.0;41.0;41.0;14602.0;14602.0;12.0;12.0;6718.0;6718.0;14.0;14.0;1059.0;1059.0
9809;Midden-Limburg (CR);2005 juni;117.0;117.0;24030.0;24030.0;50.0;50.0;841.0;841.0;1651.0;1651.0;67.0;67.0;22379.0;22379.0;41.0;41.0;14602.0;14602.0;12.0;12.0;6718.0;6718.0;14.0;14.0;1059.0;1059.0
9810;Midden-Limburg (CR);2005 juli;117.0;117.0;24030.0;24030.0;50.0;50.0;841.0;841.0;1651.0;1651.0;67.0;67.0;22379.0;22379.0;41.0;41.0;14602.0;14602.0;12.0;12.0;6718.0;6718.0;14.0;14.0;1059.0;1059.0
9811;Midden-Limburg (CR);2005 augustus;117.0;117.0;24030.0;24030.0;50.0;50.0;841.0;841.0;1651.0;1651.0;67.0;67.0;22379.0;22379.0;41.0;41.0;14602.0;14602.0;12.0;12.0;6718.0;6718.0;14.0;14.0;1059.0;1059.0
9812;Midden-Limburg (CR);2005 september;117.0;116.0;24030.0;24025.0;50.0;49.0;841.0;839.0;1651.0;1646.0;67.0;67.0;22379.0;22379.0;41.0;41.0;14602.0;14602.0;12.0;12.0;6718.0;6718.0;14.0;14.0;1059.0;1059.0
9813;Midden-Limburg (CR);2005 oktober;117.0;107.0;24030.0;21781.0;50.0;49.0;841.0;833.0;1651.0;1635.0;67.0;58.0;22379.0;20146.0;41.0;33.0;14602.0;12415.0;12.0;12.0;6718.0;6718.0;14.0;13.0;1059.0;1013.0
9814;Midden-Limburg (CR);2005 november;117.0;76.0;24030.0;12283.0;50.0;47.0;841.0;819.0;1651.0;1606.0;67.0;29.0;22379.0;10677.0;41.0;5.0;14602.0;3060.0;12.0;12.0;6718.0;6718.0;14.0;12.0;1059.0;899.0
9815;Midden-Limburg (CR);2005 december;117.0;76.0;24030.0;12283.0;50.0;47.0;841.0;819.0;1651.0;1606.0;67.0;29.0;22379.0;10677.0;41.0;5.0;14602.0;3060.0;12.0;12.0;6718.0;6718.0;14.0;12.0;1059.0;899.0
9816;Midden-Limburg (CR);2006 januari;112.0;71.0;23960.0;11717.0;48.0;45.0;835.0;803.0;1636.0;1572.0;64.0;26.0;22324.0;10145.0;39.0;6.0;14973.0;3260.0;12.0;12.0;6348.0;6348.0;13.0;8.0;1003.0;537.0
9817;Midden-Limburg (CR);2006 februari;112.0;74.0;23960.0;11945.0;48.0;47.0;835.0;823.0;1636.0;1612.0;64.0;27.0;22324.0;10333.0;39.0;6.0;14973.0;3260.0;12.0;12.0;6348.0;6348.0;13.0;9.0;1003.0;725.0
9818;Midden-Limburg (CR);2006 maart;112.0;83.0;23960.0;13115.0;48.0;47.0;835.0;823.0;1636.0;1612.0;64.0;36.0;22324.0;11503.0;39.0;14.0;14973.0;4382.0;12.0;12.0;6348.0;6348.0;13.0;10.0;1003.0;773.0
9819;Midden-Limburg (CR);2006 april;112.0;110.0;23960.0;23770.0;48.0;48.0;835.0;835.0;1636.0;1636.0;64.0;62.0;22324.0;22134.0;39.0;37.0;14973.0;14783.0;12.0;12.0;6348.0;6348.0;13.0;13.0;1003.0;1003.0
9820;Midden-Limburg (CR);2006 mei;112.0;112.0;23960.0;23960.0;48.0;48.0;835.0;835.0;1636.0;1636.0;64.0;64.0;22324.0;22324.0;39.0;39.0;14973.0;14973.0;12.0;12.0;6348.0;6348.0;13.0;13.0;1003.0;1003.0
9821;Midden-Limburg (CR);2006 juni;112.0;112.0;23960.0;23960.0;48.0;48.0;835.0;835.0;1636.0;1636.0;64.0;64.0;22324.0;22324.0;39.0;39.0;14973.0;14973.0;12.0;12.0;6348.0;6348.0;13.0;13.0;1003.0;1003.0
9822;Midden-Limburg (CR);2006 juli;112.0;112.0;23960.0;23960.0;48.0;48.0;835.0;835.0;1636.0;1636.0;64.0;64.0;22324.0;22324.0;39.0;39.0;14973.0;14973.0;12.0;12.0;6348.0;6348.0;13.0;13.0;1003.0;1003.0
9823;Midden-Limburg (CR);2006 augustus;112.0;112.0;23960.0;23960.0;48.0;48.0;835.0;835.0;1636.0;1636.0;64.0;64.0;22324.0;22324.0;39.0;39.0;14973.0;14973.0;12.0;12.0;6348.0;6348.0;13.0;13.0;1003.0;1003.0
9824;Midden-Limburg (CR);2006 september;112.0;112.0;23960.0;23960.0;48.0;48.0;835.0;835.0;1636.0;1636.0;64.0;64.0;22324.0;22324.0;39.0;39.0;14973.0;14973.0;12.0;12.0;6348.0;6348.0;13.0;13.0;1003.0;1003.0
9825;Midden-Limburg (CR);2006 oktober;112.0;103.0;23960.0;21672.0;48.0;48.0;835.0;835.0;1636.0;1636.0;64.0;55.0;22324.0;20036.0;39.0;31.0;14973.0;12731.0;12.0;12.0;6348.0;6348.0;13.0;12.0;1003.0;957.0
9826;Midden-Limburg (CR);2006 november;112.0;76.0;23960.0;12063.0;48.0;47.0;835.0;823.0;1636.0;1612.0;64.0;29.0;22324.0;10451.0;39.0;6.0;14973.0;3260.0;12.0;12.0;6348.0;6348.0;13.0;11.0;1003.0;843.0
9827;Midden-Limburg (CR);2006 december;112.0;75.0;23960.0;12015.0;48.0;47.0;835.0;823.0;1636.0;1612.0;64.0;28.0;22324.0;10403.0;39.0;6.0;14973.0;3260.0;12.0;12.0;6348.0;6348.0;13.0;10.0;1003.0;795.0
9828;Midden-Limburg (CR);2007 januari;115.0;76.0;23138.0;10275.0;49.0;48.0;803.0;791.0;1635.0;1611.0;66.0;28.0;21503.0;8664.0;39.0;9.0;14580.0;3165.0;14.0;12.0;5910.0;4972.0;13.0;7.0;1013.0;527.0
9829;Midden-Limburg (CR);2007 februari;115.0;77.0;23138.0;10463.0;49.0;48.0;803.0;791.0;1635.0;1611.0;66.0;29.0;21503.0;8852.0;39.0;9.0;14580.0;3165.0;14.0;12.0;5910.0;4972.0;13.0;8.0;1013.0;715.0
9830;Midden-Limburg (CR);2007 maart;115.0;86.0;23138.0;12011.0;49.0;48.0;803.0;791.0;1635.0;1611.0;66.0;38.0;21503.0;10400.0;39.0;18.0;14580.0;4713.0;14.0;12.0;5910.0;4972.0;13.0;8.0;1013.0;715.0
9831;Midden-Limburg (CR);2007 april;115.0;115.0;23138.0;23138.0;49.0;49.0;803.0;803.0;1635.0;1635.0;66.0;66.0;21503.0;21503.0;39.0;39.0;14580.0;14580.0;14.0;14.0;5910.0;5910.0;13.0;13.0;1013.0;1013.0
9832;Midden-Limburg (CR);2007 mei;115.0;114.0;23138.0;23133.0;49.0;48.0;803.0;801.0;1635.0;1630.0;66.0;66.0;21503.0;21503.0;39.0;39.0;14580.0;14580.0;14.0;14.0;5910.0;5910.0;13.0;13.0;1013.0;1013.0
9833;Midden-Limburg (CR);2007 juni;115.0;114.0;23138.0;23090.0;49.0;49.0;803.0;803.0;1635.0;1635.0;66.0;65.0;21503.0;21455.0;39.0;39.0;14580.0;14580.0;14.0;14.0;5910.0;5910.0;13.0;12.0;1013.0;965.0
9834;Midden-Limburg (CR);2007 juli;115.0;114.0;23138.0;23090.0;49.0;49.0;803.0;803.0;1635.0;1635.0;66.0;65.0;21503.0;21455.0;39.0;39.0;14580.0;14580.0;14.0;14.0;5910.0;5910.0;13.0;12.0;1013.0;965.0
9835;Midden-Limburg (CR);2007 augustus;115.0;114.0;23138.0;23090.0;49.0;49.0;803.0;803.0;1635.0;1635.0;66.0;65.0;21503.0;21455.0;39.0;39.0;14580.0;14580.0;14.0;14.0;5910.0;5910.0;13.0;12.0;1013.0;965.0
9836;Midden-Limburg (CR);2007 september;115.0;113.0;23138.0;23060.0;49.0;49.0;803.0;803.0;1635.0;1635.0;66.0;64.0;21503.0;21425.0;39.0;39.0;14580.0;14580.0;14.0;13.0;5910.0;5880.0;13.0;12.0;1013.0;965.0
9837;Midden-Limburg (CR);2007 oktober;115.0;105.0;23138.0;20955.0;49.0;49.0;803.0;803.0;1635.0;1635.0;66.0;56.0;21503.0;19320.0;39.0;33.0;14580.0;12541.0;14.0;13.0;5910.0;5880.0;13.0;10.0;1013.0;899.0
9838;Midden-Limburg (CR);2007 november;115.0;77.0;23138.0;10458.0;49.0;48.0;803.0;791.0;1635.0;1611.0;66.0;29.0;21503.0;8847.0;39.0;8.0;14580.0;3090.0;14.0;12.0;5910.0;4972.0;13.0;9.0;1013.0;785.0
9839;Midden-Limburg (CR);2007 december;115.0;77.0;23138.0;10458.0;49.0;48.0;803.0;791.0;1635.0;1611.0;66.0;29.0;21503.0;8847.0;39.0;8.0;14580.0;3090.0;14.0;12.0;5910.0;4972.0;13.0;9.0;1013.0;785.0
9840;Midden-Limburg (CR);2008 januari;119.0;83.0;24058.0;10201.0;52.0;52.0;814.0;814.0;1626.0;1626.0;67.0;31.0;22432.0;8575.0;39.0;9.0;16262.0;2875.0;15.0;15.0;5222.0;5222.0;13.0;7.0;948.0;478.0
