ID;Gemeenten;Code_1;Naam_2;AfkortingNaam_3;SorteringNaam_4;Code_5;Naam_6;Code_7;Naam_8;Code_9;Naam_10;Code_11;Naam_12;Code_13;Naam_14;Code_15;Naam_16;Code_17;Naam_18;Code_19;Naam_20;Code_21;Naam_22;Code_23;Naam_24;Code_25;Naam_26;Code_27;Naam_28;Code_29;Naam_30;Code_31;Naam_32;Code_33;Naam_34;Code_35;Naam_36;Code_37;Naam_38;Code_39;Naam_40;Code_41;Naam_42;Code_43;Naam_44;Code_45;Naam_46;Code_47;Naam_48;Code_49;Naam_50;Code_51;Naam_52;Code_53;Naam_54;Code_55;Naam_56;Code_57;Naam_58;Code_59;Code_60;Naam_61;Code_62;Naam_63;Code_64;Omschrijving_65;Code_66;Omschrijving_67;InwonertalVoorlopig_68;Omgevingsadressendichtheid_69
542;864;864;Vlijmen                    ;VMN;733;1;'s-Hertogenbosch;72;Noord-Oost Noord-Brabant      ;41;'s-Hertogenbosch                   ;35;Noordoost-Noord-Brabant            ;110;Gebied om 's-Hertogenbosch en Vught     ;1;'s-Hertogenbosch;22;'s-Hertogenbosch  ;24;'s-Hertogenbosch ;54;Stadsgewest 's-Hertogenbosch            ;1;'s-Hertogenbosch   ;60;Heusden         ;18;'s-Hertogenbosch;4;Zuid-Nederland ;3004;Oostelijke Langstraat                   ;10;Rivierengebied                ;69;'s-Hertogenbosch      ;12;Noord-Noord-Brabant             ;21;Brabant-Noord            ;30;Noord-Brabant             ;16;Noordoost-Brabant                  ;13;West- en Midden-Brabant                 ;49;Noordoost-Noord-Brabant                 ;3;Zuid-Nederland    ;36;Noordoost-Brabant                      ;27;'s-Hertogenbosch + Noord-Oost Brabant   ;37;Den Bosch e.o.                          ;15;'s-Hertogenbosch     ;41.1;351;Stadsgewest 's-Hertogenbosch  ;19;Den Bosch                 ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;16505;659
543;718;718;Vlissingen                 ;VIN;734;12;Middelburg      ;5;Zeeland                       ;35;Middelburg-Vlissingen              ;32;Overig Zeeland                     ;95;Kanaalzone Walcheren                    ;3;'s-Gravenhage   ;19;Zeeland           ;21;Zeeland          ;50;GGD Zeeland                             ;40;Middelburg         ;51;Vlissingen      ;16;Middelburg      ;3;West-Nederland ;2902;Walcheren en Zuid-Beveland              ;11;Zuidwestelijk  akkerbouwgebied;59;Middelburg            ;19;Zeeland                         ;19;Zeeland                  ;29;Zeeland                   ;14;Zeeland                            ;2;Noordzeebadplaatsen                     ;45;Vlissingen                              ;8;Zuidwest-Nederland;32;Walcheren                              ;24;Zeeland                                 ;32;Noord- en Midden Zeeland                ;- ;Niet van toepassing  ;nvt ;-  ;nvt                           ;25;Middelburg/Vlissingen     ;4;20 000 - < 50 000 inwoners  ;2;Sterk stedelijk     ;44322;1606
544;623;623;Vlist                      ;VLT;735;9;'s-Gravenhage   ;16;Midden-Holland                ;33;Gouda                              ;28;Oost-Zuid-Holland                  ;75;Krimpenerwaard                          ;3;'s-Gravenhage   ;16;Gouda             ;18;Midden Holland   ;45;GGD Midden Holland                      ;34;Gouda              ;46;Gouda           ;15;Leiden          ;3;West-Nederland ;2806;Krimpenerwaard en Oostelijk Rijnland    ;9;Hollands/Utrechts weidegebied ;51;Gouda                 ;16;Noord-Zuid-Holland              ;16;Hollands Midden          ;28;Zuid-Holland              ;11;Rijnstreek                         ;17;Overig Nederland                        ;33;Oost-Zuid-Holland                       ;7;West-Nederland 3  ;27;Zuid-Holland-Oost                      ;21;Rijstreek/Midden-Holland/Alblasserwaard ;29;Rijnstreek/Midden-Holland/Alblasserwaard;- ;Niet van toepassing  ;nvt ;-  ;nvt                           ;- ;Niet van toepassing       ;2;5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;9743;340
545;986;986;Voerendaal                 ;VOL;737;3;Maastricht      ;67;Zuid-Limburg                  ;45;Heerlen                            ;39;Zuid-Limburg                       ;125;Oostelijke Mijnstreek                   ;1;'s-Hertogenbosch;25;Zuid-Limburg      ;27;Zuid-Limburg     ;61;GGD Oostelijk Zuid-Limburg              ;10;Heerlen            ;67;Gulpen          ;19;Maastricht      ;4;Zuid-Nederland ;3102;Zuid-Limburg                            ;14;Zuid-Limburg                  ;79;Heerlen               ;25;Zuid-Limburg                    ;24;Limburg-Zuid             ;31;Limburg                   ;18;Limburg                            ;15;Zuid-Limburg                            ;53;Zuid-Limburg                            ;3;Zuid-Nederland    ;41;Oostelijk Zuid-Limburg                 ;30;Zuid-Limburg                            ;43;Oostelijk Zuid-Limburg                  ;08;Heerlen/Kerkrade     ;nvt ;-  ;nvt                           ;- ;Niet van toepassing       ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;13126;445
546;624;624;Voorburg                   ;VRG;738;9;'s-Gravenhage   ;46;Haagland                      ;29;'s-Gravenhage                      ;26;Agglomeratie 's-Gravenhage         ;80;Randgebied 's-Gravenhage                ;3;'s-Gravenhage   ;15;'s-Gravenhage     ;16;'s-Gravenhage    ;41;GGD West-Holland                        ;28;'s-Gravenhage      ;45;Leiden          ;15;Leiden          ;3;West-Nederland ;2804;Westelijk Rijnland                      ;7;Westelijk Holland             ;49;'s-Gravenhage         ;16;Noord-Zuid-Holland              ;15;Haaglanden               ;28;Zuid-Holland              ;12;Haaglanden                         ;17;Overig Nederland                        ;31;Agglomeratie 's-Gravenhage              ;7;West-Nederland 3  ;28;Haaglanden                             ;20;'s-Gravenhage/Westland                  ;27;'s-Gravenhage                           ;03;'s-Gravenhage        ;nvt ;-  ;nvt                           ;14;Den Haag                  ;4;20 000 - < 50 000 inwoners  ;1;Zeer sterk stedelijk;39382;2951
547;625;625;Voorhout                   ;VHT;739;9;'s-Gravenhage   ;12;Rijnland                      ;31;Leiden-Alphen aan den Rijn         ;25;Agglomeratie Leiden en Bollenstreek;68;Zuidhollandse Bollenstreek              ;3;'s-Gravenhage   ;14;Leiden            ;15;Leiden           ;38;GGD Duin- en Bollenstreek               ;30;Leiden             ;45;Leiden          ;15;Leiden          ;3;West-Nederland ;2808;Bollenstreek                            ;7;Westelijk Holland             ;46;Leiden                ;16;Noord-Zuid-Holland              ;16;Hollands Midden          ;28;Zuid-Holland              ;11;Rijnstreek                         ;17;Overig Nederland                        ;30;Agglomeratie Leiden en Bollenstreek     ;7;West-Nederland 3  ;26;Zuid-Holland-Noord                     ;19;Bollenstreek/Leiden                     ;26;Bollenstreek/Leiden                     ;- ;Niet van toepassing  ;31.1;-  ;nvt                           ;13;Leiden                    ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;11542;888
548;626;626;Voorschoten                ;VON;740;9;'s-Gravenhage   ;12;Rijnland                      ;31;Leiden-Alphen aan den Rijn         ;25;Agglomeratie Leiden en Bollenstreek;71;Randgebied Leiden                       ;3;'s-Gravenhage   ;14;Leiden            ;15;Leiden           ;37;GGD Zuid-Holland Noord                  ;30;Leiden             ;45;Leiden          ;15;Leiden          ;3;West-Nederland ;2804;Westelijk Rijnland                      ;7;Westelijk Holland             ;46;Leiden                ;16;Noord-Zuid-Holland              ;16;Hollands Midden          ;28;Zuid-Holland              ;11;Rijnstreek                         ;17;Overig Nederland                        ;30;Agglomeratie Leiden en Bollenstreek     ;7;West-Nederland 3  ;26;Zuid-Holland-Noord                     ;19;Bollenstreek/Leiden                     ;26;Bollenstreek/Leiden                     ;16;Leiden               ;31.1;-  ;nvt                           ;13;Leiden                    ;4;20 000 - < 50 000 inwoners  ;2;Sterk stedelijk     ;22699;1529
549;285;285;Voorst                     ;VRT;741;6;Zutphen         ;8;Oost-Veluwe                   ;13;Deventer                           ;13;Veluwe                             ;34;Overige gemeenten oostelijke Veluwezoom ;2;Arnhem          ;5;Stedendriehoek    ;6;Stedendriehoek   ;17;GGD Oost-Veluwe                         ;20;Apeldoorn          ;25;Apeldoorn       ;7;Arnhem          ;2;Oost-Nederland ;2502;IJsselstreek                            ;4;Oostelijk Veehouderijgebied   ;20;Deventer              ;7;Apeldoorn en midden-IJsselgebied;6;Noord- en Oost-Gelderland;25;Gelderland                ;5;IJssel/Veluwe                      ;8;Veluwe en Veluwerand                    ;16;Veluwe                                  ;2;Oost-Nederland    ;11;Stedendriehoek                         ;9;Veluwe                                  ;11;Oost-Veluwe                             ;- ;Niet van toepassing  ;nvt ;-  ;nvt                           ;- ;Niet van toepassing       ;4;20 000 - < 50 000 inwoners  ;5;Niet stedelijk      ;23785;448
550;286;286;Vorden                     ;VDN;742;6;Zutphen         ;32;Midden-IJssel                 ;16;Winterswijk-Zutphen                ;14;Achterhoek                         ;28;Overige gemeenten westelijke Achterhoek ;2;Arnhem          ;5;Stedendriehoek    ;6;Stedendriehoek   ;14;DGD Gewest Midden IJssel                ;19;Zutphen            ;26;Zutphen         ;7;Arnhem          ;2;Oost-Nederland ;2508;Achterhoek                              ;4;Oostelijk Veehouderijgebied   ;23;Zutphen               ;7;Apeldoorn en midden-IJsselgebied;6;Noord- en Oost-Gelderland;25;Gelderland                ;5;IJssel/Veluwe                      ;10;Achterhoek                              ;17;Achterhoek                              ;2;Oost-Nederland    ;11;Stedendriehoek                         ;11;Achterhoek                              ;12;Achterhoek                              ;- ;Niet van toepassing  ;16.1;-  ;nvt                           ;- ;Niet van toepassing       ;2;5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;8420;352
551;133;133;Vries                      ;VIS;743;19;Assen           ;71;Zuid-Oost Drenthe             ;7;Assen-Hoogeveen                    ;7;Noord-Drenthe                      ;17;Drentse zandgronden                     ;5;Leeuwarden      ;1;Groningen-Drenthe ;3;Drenthe          ;7;GGD Noord- en Midden Drenthe            ;60;Assen              ;11;Assen           ;3;Assen           ;1;Noord-Nederland;2202;Smilde en Centraal zandgebied in Drenthe;2;Veenkolonien en Oldambt       ;11;Assen                 ;4;Assen-Hoogeveen-Emmen           ;3;Drenthe                  ;22;Drenthe                   ;3;Drenthe                            ;12;Groningse, Friese en Drentse zandgronden;10;Noord-Drenthe                           ;1;Noord-Nederland   ;7;Noord- en midden-Drenthe               ;5;Noord- en Midden0Drenthe                ;5;Noord- en Midden-Drenthe                ;- ;Niet van toepassing  ;7.1 ;-  ;nvt                           ;- ;Niet van toepassing       ;2;5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;9782;202
552;186;186;Vriezenveen                ;VVN;744;8;Almelo          ;17;Almelo                        ;12;Almelo                             ;12;Twente                             ;24;Overige gemeenten in Twente             ;2;Arnhem          ;4;Twente            ;5;Twente           ;11;GGD Regio Twente                        ;26;Almelo             ;18;Ommen           ;4;Zwolle          ;2;Oost-Nederland ;2303;Twente                                  ;4;Oostelijk Veehouderijgebied   ;21;Almelo                ;6;Twente                          ;5;Twente                   ;23;Overijssel                ;4;IJssel-Vecht/Twente                ;11;Twente, Salland en Vechtstreek          ;15;Twente                                  ;2;Oost-Nederland    ;12;Twente                                 ;7;Twente                                  ;7;Almelo                                  ;- ;Niet van toepassing  ;12.1;-  ;nvt                           ;- ;Niet van toepassing       ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;19356;438
553;865;865;Vught                      ;VGT;745;1;'s-Hertogenbosch;72;Noord-Oost Noord-Brabant      ;41;'s-Hertogenbosch                   ;35;Noordoost-Noord-Brabant            ;109;'s-Hertogenbosch en Vught               ;1;'s-Hertogenbosch;22;'s-Hertogenbosch  ;24;'s-Hertogenbosch ;54;Stadsgewest 's-Hertogenbosch            ;1;'s-Hertogenbosch   ;57;'s-Hertogenbosch;18;'s-Hertogenbosch;4;Zuid-Nederland ;3004;Oostelijke Langstraat                   ;10;Rivierengebied                ;69;'s-Hertogenbosch      ;12;Noord-Noord-Brabant             ;21;Brabant-Noord            ;30;Noord-Brabant             ;16;Noordoost-Brabant                  ;13;West- en Midden-Brabant                 ;49;Noordoost-Noord-Brabant                 ;3;Zuid-Nederland    ;36;Noordoost-Brabant                      ;27;'s-Hertogenbosch + Noord-Oost Brabant   ;37;Den Bosch e.o.                          ;15;'s-Hertogenbosch     ;41.1;351;Stadsgewest 's-Hertogenbosch  ;19;Den Bosch                 ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;24669;1022
554;866;866;Waalre                     ;WRE;747;1;'s-Hertogenbosch;11;Zuid-Oost Noord-Brabant       ;40;Eindhoven-Helmond                  ;36;Zuidoost-Noord-Brabant             ;114;Randgebied Eindhoven                    ;1;'s-Hertogenbosch;23;Eindhoven         ;25;Eindhoven        ;56;GGD Regio Geldrop-Valkenswaard          ;2;Eindhoven          ;62;Eindhoven       ;18;'s-Hertogenbosch;4;Zuid-Nederland ;3008;Midden Noord-Brabant                    ;13;Zuidelijk veehouderijgebied   ;70;Eindhoven             ;22;Zuidoost-Noord-Brabant          ;22;Brabant-Zuid-Oost        ;30;Noord-Brabant             ;17;Zuidoost-Brabant                   ;13;West- en Midden-Brabant                 ;50;Zuidoost-Noord-Brabant                  ;3;Zuid-Nederland    ;37;Zuidoost-Brabant                       ;28;Helmond/Eindhoven                       ;39;Eindhoven e.o.                          ;05;Eindhoven            ;40.1;-  ;nvt                           ;20;Eindhoven/Helmond         ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;15843;610
555;867;867;Waalwijk                   ;WWK;748;2;Breda           ;1;Midden-Brabant                ;41;'s-Hertogenbosch                   ;34;Midden-Noord-Brabant               ;106;Langstraat                              ;1;'s-Hertogenbosch;21;Tilburg           ;23;Tilburg          ;53;GGD Midden Brabant                      ;6;Tilburg            ;60;Heusden         ;17;Tilburg         ;4;Zuid-Nederland ;3004;Oostelijke Langstraat                   ;10;Rivierengebied                ;67;Waalwijk              ;12;Noord-Noord-Brabant             ;20;Midden- en West-Brabant  ;30;Noord-Brabant             ;15;Midden- en West-Brabant            ;13;West- en Midden-Brabant                 ;48;Midden-Noord-Brabant                    ;3;Zuid-Nederland    ;35;Midden-Brabant                         ;26;Midden-Brabant/Waalwijk                 ;36;Midden-Brabant                          ;- ;Niet van toepassing  ;41.4;-  ;nvt                           ;- ;Niet van toepassing       ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;29716;1292
556;627;627;Waddinxveen                ;WVN;750;9;'s-Gravenhage   ;16;Midden-Holland                ;33;Gouda                              ;28;Oost-Zuid-Holland                  ;74;Gouda en omstreken                      ;3;'s-Gravenhage   ;16;Gouda             ;18;Midden Holland   ;45;GGD Midden Holland                      ;34;Gouda              ;46;Gouda           ;15;Leiden          ;3;West-Nederland ;2809;Westland en Zuidhollandse Droogmakerijen;7;Westelijk Holland             ;51;Gouda                 ;16;Noord-Zuid-Holland              ;16;Hollands Midden          ;28;Zuid-Holland              ;11;Rijnstreek                         ;17;Overig Nederland                        ;33;Oost-Zuid-Holland                       ;7;West-Nederland 3  ;27;Zuid-Holland-Oost                      ;21;Rijstreek/Midden-Holland/Alblasserwaard ;29;Rijnstreek/Midden-Holland/Alblasserwaard;- ;Niet van toepassing  ;nvt ;-  ;nvt                           ;- ;Niet van toepassing       ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;25826;1306
557;289;289;Wageningen                 ;WNN;751;5;Arnhem          ;19;West-Veluwe/Valleigebied      ;14;Arnhem-Doetinchem                  ;13;Veluwe                             ;36;Overige gemeenten zuidelijke Veluwezoom ;2;Arnhem          ;6;Arnhem            ;7;Arnhem           ;15;GGD West-Veluwe/Vallei                  ;15;Wageningen         ;23;Ede             ;7;Arnhem          ;2;Oost-Nederland ;2505;Veluwezoom en Betuwe                    ;10;Rivierengebied                ;29;Ede                   ;9;Arnhem en omstreken             ;7;Gelderland-Midden        ;25;Gelderland                ;5;IJssel/Veluwe                      ;8;Veluwe en Veluwerand                    ;16;Veluwe                                  ;2;Oost-Nederland    ;16;West-Veluwe/Valleigebied/Eemland       ;9;Veluwe                                  ;10;West-Veluwe/Noord-West-Veluwe           ;- ;Niet van toepassing  ;14.3;-  ;nvt                           ;- ;Niet van toepassing       ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;32837;1440
558;628;628;Warmond                    ;WMD;756;9;'s-Gravenhage   ;12;Rijnland                      ;31;Leiden-Alphen aan den Rijn         ;25;Agglomeratie Leiden en Bollenstreek;71;Randgebied Leiden                       ;3;'s-Gravenhage   ;14;Leiden            ;15;Leiden           ;38;GGD Duin- en Bollenstreek               ;30;Leiden             ;45;Leiden          ;15;Leiden          ;3;West-Nederland ;2804;Westelijk Rijnland                      ;7;Westelijk Holland             ;46;Leiden                ;16;Noord-Zuid-Holland              ;16;Hollands Midden          ;28;Zuid-Holland              ;11;Rijnstreek                         ;6;Hollands-Utrechtse meren                ;30;Agglomeratie Leiden en Bollenstreek     ;7;West-Nederland 3  ;26;Zuid-Holland-Noord                     ;19;Bollenstreek/Leiden                     ;26;Bollenstreek/Leiden                     ;16;Leiden               ;31.1;-  ;nvt                           ;13;Leiden                    ;2;5 000 - < 10 000 inwoners   ;4;Weinig stedelijk    ;5263;549
559;291;291;Warnsveld                  ;WVD;757;6;Zutphen         ;32;Midden-IJssel                 ;16;Winterswijk-Zutphen                ;14;Achterhoek                         ;28;Overige gemeenten westelijke Achterhoek ;2;Arnhem          ;5;Stedendriehoek    ;6;Stedendriehoek   ;14;DGD Gewest Midden IJssel                ;19;Zutphen            ;26;Zutphen         ;7;Arnhem          ;2;Oost-Nederland ;2508;Achterhoek                              ;4;Oostelijk Veehouderijgebied   ;23;Zutphen               ;7;Apeldoorn en midden-IJsselgebied;6;Noord- en Oost-Gelderland;25;Gelderland                ;5;IJssel/Veluwe                      ;10;Achterhoek                              ;17;Achterhoek                              ;2;Oost-Nederland    ;11;Stedendriehoek                         ;11;Achterhoek                              ;12;Achterhoek                              ;- ;Niet van toepassing  ;16.1;-  ;nvt                           ;- ;Niet van toepassing       ;2;5 000 - < 10 000 inwoners   ;4;Weinig stedelijk    ;9194;991
560;869;869;Waspik                     ;WPK;758;2;Breda           ;1;Midden-Brabant                ;41;'s-Hertogenbosch                   ;34;Midden-Noord-Brabant               ;106;Langstraat                              ;1;'s-Hertogenbosch;21;Tilburg           ;23;Tilburg          ;53;GGD Midden Brabant                      ;6;Tilburg            ;60;Heusden         ;17;Tilburg         ;4;Zuid-Nederland ;3002;Westelijke Langstraat                   ;13;Zuidelijk veehouderijgebied   ;67;Waalwijk              ;12;Noord-Noord-Brabant             ;20;Midden- en West-Brabant  ;30;Noord-Brabant             ;15;Midden- en West-Brabant            ;13;West- en Midden-Brabant                 ;48;Midden-Noord-Brabant                    ;3;Zuid-Nederland    ;35;Midden-Brabant                         ;26;Midden-Brabant/Waalwijk                 ;36;Midden-Brabant                          ;- ;Niet van toepassing  ;41.4;-  ;nvt                           ;- ;Niet van toepassing       ;1;minder dan 5 000 inwoners   ;5;Niet stedelijk      ;4999;327
561;629;629;Wassenaar                  ;WNR;759;9;'s-Gravenhage   ;46;Haagland                      ;29;'s-Gravenhage                      ;26;Agglomeratie 's-Gravenhage         ;80;Randgebied 's-Gravenhage                ;3;'s-Gravenhage   ;15;'s-Gravenhage     ;16;'s-Gravenhage    ;41;GGD West-Holland                        ;28;'s-Gravenhage      ;45;Leiden          ;15;Leiden          ;3;West-Nederland ;2808;Bollenstreek                            ;7;Westelijk Holland             ;49;'s-Gravenhage         ;16;Noord-Zuid-Holland              ;15;Haaglanden               ;28;Zuid-Holland              ;12;Haaglanden                         ;2;Noordzeebadplaatsen                     ;31;Agglomeratie 's-Gravenhage              ;7;West-Nederland 3  ;28;Haaglanden                             ;20;'s-Gravenhage/Westland                  ;27;'s-Gravenhage                           ;03;'s-Gravenhage        ;nvt ;-  ;nvt                           ;14;Den Haag                  ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;25838;1260
562;630;630;Wateringen                 ;WTN;760;9;'s-Gravenhage   ;46;Haagland                      ;29;'s-Gravenhage                      ;27;Delft en Westland                  ;81;Westland                                ;3;'s-Gravenhage   ;15;'s-Gravenhage     ;17;Delft en Westland;44;GGD Delftland                           ;29;Delft              ;47;Delft           ;14;Dordrecht       ;3;West-Nederland ;2809;Westland en Zuidhollandse Droogmakerijen;7;Westelijk Holland             ;49;'s-Gravenhage         ;16;Noord-Zuid-Holland              ;15;Haaglanden               ;28;Zuid-Holland              ;12;Haaglanden                         ;17;Overig Nederland                        ;32;Delft en Westland                       ;7;West-Nederland 3  ;28;Haaglanden                             ;20;'s-Gravenhage/Westland                  ;28;Westland                                ;- ;Niet van toepassing  ;nvt ;-  ;nvt                           ;14;Den Haag                  ;3;10 000 - < 20 000 inwoners  ;3;Matig stedelijk     ;15205;1131
563;852;852;Waterland                  ;WAD;761;15;Haarlem         ;21;Waterland                     ;21;Amsterdam-Purmerend                ;23;Groot-Amsterdam                    ;57;Waterland                               ;4;Amsterdam       ;13;Amsterdam         ;14;Amsterdam        ;33;GGD Waterland                           ;50;Zaandam            ;36;Hoorn           ;11;Den Helder      ;3;West-Nederland ;2706;Waterland en Noordhollandse Droogmakerij;8;Waterland en Droogmakerijen   ;44;Amsterdam             ;15;Zuid-Noord-Holland              ;11;Zaanstreek-Waterland     ;27;Noord-Holland             ;10;Zuidelijk Noord-Holland            ;3;Ijsselmeerkust                          ;27;Groot-Amsterdam (exclusief Amsterdam)   ;7;West-Nederland 3  ;21;ROA                                    ;16;Zaanstreek/Waterland/Amstelland/Meerland;20;Zaanstreek/Waterland                    ;02;Amsterdam            ;21.2;232;Overig Groot-Amsterdam        ;- ;Niet van toepassing       ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;17808;562
564;188;188;Weerselo                   ;WSO;762;8;Almelo          ;18;Midden-Twente                 ;10;Enschede-Hengelo                   ;12;Twente                             ;24;Overige gemeenten in Twente             ;2;Arnhem          ;4;Twente            ;5;Twente           ;11;GGD Regio Twente                        ;26;Almelo             ;20;Almelo          ;4;Zwolle          ;2;Oost-Nederland ;2303;Twente                                  ;4;Oostelijk Veehouderijgebied   ;22;Enschede              ;6;Twente                          ;5;Twente                   ;23;Overijssel                ;4;IJssel-Vecht/Twente                ;11;Twente, Salland en Vechtstreek          ;15;Twente                                  ;2;Oost-Nederland    ;12;Twente                                 ;7;Twente                                  ;8;Hengelo/Enschede                        ;- ;Niet van toepassing  ;nvt ;-  ;nvt                           ;- ;Niet van toepassing       ;2;5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;9223;142
565;988;988;Weert                      ;WRT;763;4;Roermond        ;30;Midden-Limburg                ;47;Roermond-Weert                     ;38;Midden-Limburg                     ;123;Midden-Limburg ten westen van de Maas   ;1;'s-Hertogenbosch;24;Noord-Limburg     ;26;Noord-Limburg    ;60;GGD Midden-Limburg                      ;12;Roermond           ;71;Weert           ;19;Maastricht      ;4;Zuid-Nederland ;3101;Noord-Limburg                           ;13;Zuidelijk veehouderijgebied   ;75;Weert                 ;22;Zuidoost-Noord-Brabant          ;23;Limburg-Noord            ;31;Limburg                   ;18;Limburg                            ;14;Oost-Brabant, Noord- en Midden-Limburg  ;52;Midden-Limburg                          ;3;Zuid-Nederland    ;39;Midden-Limburg                         ;29;Noord-Limburg                           ;42;Midden-Limburg                          ;- ;Niet van toepassing  ;47.2;-  ;nvt                           ;- ;Niet van toepassing       ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;42039;1135
566;457;457;Weesp                      ;WSP;764;13;Amsterdam       ;4;Gooi en Vechtstreek           ;23;Hilversum                          ;24;Het Gooi en Vechtstreek            ;65;Vechtstreek in Noord-Holland            ;4;Amsterdam       ;10;Het Gooi/Flevoland;11;Het Gooi         ;36;GGD Gooi en Vechtstreek                 ;45;Hilversum          ;41;Amstelveen      ;10;Haarlem         ;3;West-Nederland ;2707;'t Gein en Gooiland                     ;9;Hollands/Utrechts weidegebied ;45;Hilversum             ;15;Zuid-Noord-Holland              ;14;Gooi en Vechtstreek      ;27;Noord-Holland             ;8;Midden-Nederland                   ;17;Overig Nederland                        ;29;Het Gooi en Vechtstreek                 ;7;West-Nederland 3  ;20;Gooi en Vechtstreek                    ;16;Zaanstreek/Waterland/Amstelland/Meerland;18;Het Gooi                                ;02;Amsterdam            ;nvt ;-  ;nvt                           ;- ;Niet van toepassing       ;3;10 000 - < 20 000 inwoners  ;2;Sterk stedelijk     ;18107;1505
567;292;292;Wehl                       ;WHL;765;6;Zutphen         ;43;Oost-Gelderland               ;14;Arnhem-Doetinchem                  ;14;Achterhoek                         ;26;De Lijmers                              ;2;Arnhem          ;6;Arnhem            ;7;Arnhem           ;18;GGD Regio Achterhoek                    ;18;Terborg            ;28;Doetinchem      ;7;Arnhem          ;2;Oost-Nederland ;2508;Achterhoek                              ;4;Oostelijk Veehouderijgebied   ;25;Doetinchem            ;8;Zuidelijke Achterhoek           ;6;Noord- en Oost-Gelderland;25;Gelderland                ;6;Arnhem-Oost Gld./Nijm. Rivierenland;10;Achterhoek                              ;17;Achterhoek                              ;2;Oost-Nederland    ;13;Oost-Gelderland                        ;11;Achterhoek                              ;12;Achterhoek                              ;- ;Niet van toepassing  ;14.2;-  ;nvt                           ;- ;Niet van toepassing       ;2;5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;6738;338
568;870;870;Werkendam                  ;WDM;766;2;Breda           ;26;Breda                         ;34;Gorinchem                          ;34;Midden-Noord-Brabant               ;105;Land van Altena                         ;1;'s-Hertogenbosch;20;Breda             ;22;Breda            ;52;Gezondheidsdienst Stadsgewest Breda     ;5;Breda              ;60;Heusden         ;17;Tilburg         ;4;Zuid-Nederland ;3003;Biesbosch                               ;11;Zuidwestelijk  akkerbouwgebied;52;Gorinchem             ;18;Dordrecht-Gorinchem             ;20;Midden- en West-Brabant  ;30;Noord-Brabant             ;15;Midden- en West-Brabant            ;4;Deltagebied                             ;48;Midden-Noord-Brabant                    ;3;Zuid-Nederland    ;35;Midden-Brabant                         ;25;Roosendaal/Breda                        ;35;Breda e.o.                              ;- ;Niet van toepassing  ;nvt ;-  ;nvt                           ;- ;Niet van toepassing       ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;19254;571
569;459;459;Wervershoof                ;WHF;767;14;Alkmaar         ;24;Westfriesland                 ;26;Enkhuizen-Hoorn                    ;18;Kop van Noord-Holland              ;54;Midden- en Oostelijk West-Friesland     ;4;Amsterdam       ;11;Alkmaar           ;12;Alkmaar          ;28;GGD West-Friesland                      ;47;Hoorn              ;36;Hoorn           ;11;Den Helder      ;3;West-Nederland ;2705;West-Friesland en omgeving              ;7;Westelijk Holland             ;40;Hoorn                 ;14;Noord-Noord-Holland             ;10;Noord-Holland-Noord      ;27;Noord-Holland             ;9;Noord-Holland Noord                ;3;Ijsselmeerkust                          ;21;Kop van Noord-Holland                   ;7;West-Nederland 3  ;22;Westfriesland                          ;18;Kop Noord-Holland/West-Friesland        ;24;Kop Noord-Holland/West-Friesland        ;- ;Niet van toepassing  ;26.1;-  ;nvt                           ;- ;Niet van toepassing       ;2;5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;8056;422
