ID;Geslacht;Leeftijd;Migratieachtergrond;Startkwalificatie;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
2747;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2014;1535;1081;970;921;322;599;49;43;2;3;0;740;555;436;119;186;86;100;229;111;10.3;454;70.4;63.2
2748;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2015 1e kwartaal;1526;1076;974;923;324;599;51;46;1;4;0;758;574;453;121;184;87;98;216;102;9.5;450;70.5;63.8
2749;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2015 2e kwartaal;1538;1105;1008;951;320;631;56;51;2;4;0;785;596;463;133;189;90;99;223;98;8.8;432;71.9;65.5
2750;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2015 3e kwartaal;1550;1132;1033;975;302;672;59;51;2;5;0;786;566;420;146;220;107;113;247;99;8.7;418;73.0;66.6
2751;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2015 4e kwartaal;1548;1094;1000;938;301;636;62;56;2;4;0;772;589;458;131;183;85;98;228;95;8.6;454;70.7;64.6
2752;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2015;1541;1102;1004;947;312;635;57;51;2;4;0;775;581;448;133;194;92;102;228;98;8.9;439;71.5;65.1
2753;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2016 1e kwartaal;1547;1081;976;910;286;624;66;59;3;4;0;755;580;454;126;175;83;92;220;106;9.8;466;69.9;63.1
2754;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2016 2e kwartaal;1552;1111;1011;951;291;659;60;54;2;4;0;795;598;463;135;197;99;98;216;100;9.0;441;71.6;65.1
2755;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2016 3e kwartaal;1558;1135;1041;989;293;697;51;47;2;2;0;806;570;429;141;236;120;116;235;95;8.3;423;72.9;66.8
2756;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2016 4e kwartaal;1552;1104;1011;955;298;657;56;52;2;3;0;780;592;459;134;188;79;109;231;93;8.4;448;71.1;65.2
2757;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2016;1552;1108;1010;951;292;659;58;53;2;3;0;784;585;451;134;199;95;104;225;98;8.9;444;71.4;65.0
2758;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2017 1e kwartaal;1553;1095;1003;946;289;657;58;53;2;2;0;785;591;465;126;193;84;109;219;92;8.4;457;70.5;64.6
2759;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2017 2e kwartaal;1558;1124;1039;985;289;697;54;49;1;3;0;816;622;476;146;194;86;108;223;85;7.5;435;72.1;66.7
2760;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2017 3e kwartaal;1569;1146;1068;1021;300;721;47;42;2;3;0;810;592;436;156;218;102;116;259;78;6.8;423;73.0;68.1
2761;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2017 4e kwartaal;1576;1123;1052;1004;316;689;48;43;2;3;0;813;614;473;142;198;86;112;240;71;6.3;453;71.2;66.8
2762;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2017;1564;1122;1041;989;298;691;52;47;2;3;0;806;605;462;143;201;90;111;235;81;7.2;442;71.7;66.5
2763;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2018 1e kwartaal;1565;1110;1035;988;312;675;48;43;3;2;0;807;612;470;142;195;86;109;228;74;6.7;455;70.9;66.2
2764;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2018 2e kwartaal;1566;1119;1054;1001;320;681;53;46;4;3;0;824;609;461;148;215;99;115;230;66;5.9;447;71.5;67.3
2765;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2018 3e kwartaal;1566;1153;1085;1037;332;705;48;43;2;2;0;816;582;431;151;234;114;120;269;69;5.9;413;73.6;69.3
2766;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2018 4e kwartaal;1539;1113;1051;1000;326;674;50;46;2;2;0;812;612;468;144;200;84;116;239;62;5.6;426;72.3;68.3
2767;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2018;1559;1124;1056;1006;322;684;50;45;3;2;0;815;604;457;146;211;96;115;242;68;6.0;435;72.1;67.7
2768;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2019 1e kwartaal;1549;1112;1048;996;334;662;52;47;2;3;0;823;612;466;146;211;96;115;225;63;5.7;438;71.8;67.7
2769;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2019 2e kwartaal;1553;1146;1088;1032;343;689;56;51;2;3;0;843;622;466;156;221;101;121;245;58;5.1;407;73.8;70.1
2770;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2019 3e kwartaal;1563;1171;1104;1051;349;702;54;48;2;3;0;842;594;432;162;248;114;134;262;67;5.7;392;74.9;70.6
2771;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2019 4e kwartaal;1555;1141;1080;1028;360;669;52;45;3;4;0;824;613;461;152;211;93;118;256;60;5.3;415;73.3;69.5
2772;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2019;1555;1142;1080;1027;346;681;53;48;2;3;0;833;610;456;154;223;101;122;247;62;5.4;413;73.5;69.5
2773;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2020 1e kwartaal;1564;1130;1068;1014;365;649;54;48;3;4;0;821;612;464;148;209;84;124;247;62;5.5;434;72.3;68.3
2774;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2020 2e kwartaal;1571;1114;1023;967;351;616;55;50;3;2;0;787;584;449;135;204;91;112;235;91;8.2;457;70.9;65.1
2775;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2020 3e kwartaal;1552;1136;1041;988;357;631;53;48;3;2;0;803;568;423;145;235;110;125;238;95;8.4;416;73.2;67.1
2776;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2020 4e kwartaal;1561;1129;1039;981;353;628;58;55;2;2;0;808;615;484;131;193;81;112;231;90;8.0;431;72.4;66.6
2777;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2020;1562;1127;1043;988;357;631;55;50;3;2;0;805;595;455;140;210;92;118;238;84;7.5;435;72.2;66.8
2778;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2021 1e kwartaal;1553;1234;1136;1087;205;882;48;42;3;4;0;842;606;420;186;237;110;126;293;98;7.9;319;79.5;73.1
2779;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2021 2e kwartaal;1548;1268;1171;1119;212;907;53;47;2;3;0;875;610;417;193;264;123;141;297;97;7.6;279;81.9;75.7
2780;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2021 3e kwartaal;1526;1280;1191;1142;220;922;49;44;2;3;0;879;590;392;198;289;143;146;312;90;7.0;246;83.9;78.0
2781;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2021 4e kwartaal;1544;1265;1173;1127;227;900;46;40;3;3;0;867;623;436;187;244;119;125;306;92;7.3;280;81.9;76.0
2782;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2021;1543;1262;1168;1119;216;902;49;43;2;3;0;866;607;416;191;259;124;135;302;94;7.5;281;81.8;75.7
2783;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Totaal;2022 1e kwartaal;1540;1283;1202;1153;246;908;49;43;1;5;0;902;656;470;186;246;118;128;300;81;6.3;257;83.3;78.1
2784;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2003 1e kwartaal;687;551;520;504;325;179;16;13;2;1;0;291;196;146;50;95;35;60;229;31;5.7;135;80.3;75.7
2785;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2003 2e kwartaal;685;563;527;511;324;188;15;13;1;1;0;296;200;147;53;97;37;59;231;36;6.5;121;82.3;77.0
2786;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2003 3e kwartaal;734;598;561;546;342;204;15;13;1;1;0;324;221;156;65;103;41;62;237;37;6.2;136;81.5;76.4
2787;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2003 4e kwartaal;727;588;552;535;341;194;16;13;1;2;0;327;226;168;58;100;41;59;225;37;6.3;138;81.0;75.9
2788;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2003;708;575;540;524;333;191;16;13;1;1;0;309;211;154;56;99;39;60;231;35;6.2;133;81.3;76.2
2789;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2004 1e kwartaal;683;539;501;487;314;173;14;12;1;1;0;296;207;153;54;89;32;57;205;38;7.0;144;78.9;73.4
2790;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2004 2e kwartaal;689;545;507;491;303;188;16;13;1;1;0;302;212;154;58;90;34;57;205;37;6.8;144;79.0;73.6
2791;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2004 3e kwartaal;740;583;539;522;311;210;17;13;2;3;0;319;219;159;60;100;41;59;220;44;7.6;157;78.8;72.8
2792;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2004 4e kwartaal;727;569;528;510;304;206;18;15;2;2;0;318;225;167;58;93;37;56;210;41;7.2;158;78.3;72.6
2793;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2004;710;559;519;502;308;194;16;13;1;2;0;309;216;158;57;93;36;57;210;40;7.2;151;78.8;73.1
2794;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2005 1e kwartaal;707;549;507;489;297;192;18;15;2;1;0;305;214;163;51;91;38;53;203;42;7.6;158;77.6;71.7
2795;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2005 2e kwartaal;682;545;506;486;288;198;20;16;2;3;0;306;211;156;55;95;41;55;200;38;7.0;137;79.9;74.3
2796;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2005 3e kwartaal;748;596;556;536;308;228;20;15;2;3;0;332;227;163;64;104;46;59;225;40;6.6;152;79.6;74.3
2797;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2005 4e kwartaal;722;570;530;510;294;216;20;16;2;2;0;325;229;170;59;96;38;58;205;41;7.1;152;79.0;73.4
2798;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2005;715;565;525;505;297;209;19;15;2;2;0;317;220;163;57;97;40;56;208;40;7.1;150;79.1;73.4
2799;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2006 1e kwartaal;696;540;507;488;287;200;20;15;2;2;0;310;214;160;54;96;40;56;197;33;6.1;156;77.6;72.9
2800;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2006 2e kwartaal;691;543;515;494;280;214;21;17;3;1;0;317;217;155;62;99;40;59;199;28;5.1;148;78.5;74.5
2801;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2006 3e kwartaal;746;598;563;543;295;248;20;15;2;2;0;336;229;158;71;108;45;63;226;35;5.9;148;80.2;75.5
2802;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2006 4e kwartaal;724;573;544;521;290;231;23;18;2;2;0;330;235;172;62;95;41;54;214;28;4.9;151;79.1;75.2
2803;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2006;714;563;532;512;288;223;21;17;2;2;0;323;224;161;62;100;42;58;209;31;5.5;151;78.9;74.5
2804;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2007 1e kwartaal;699;558;528;505;281;223;23;18;2;2;0;320;230;165;64;90;38;53;208;31;5.5;140;79.9;75.5
2805;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2007 2e kwartaal;698;564;537;515;281;234;22;18;2;2;0;323;224;156;68;99;45;54;213;28;4.9;134;80.8;76.9
2806;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2007 3e kwartaal;776;632;591;567;301;266;24;19;2;2;0;358;246;165;80;112;51;61;233;41;6.5;144;81.4;76.1
2807;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2007 4e kwartaal;748;600;570;547;295;253;23;20;2;1;0;347;245;172;72;102;45;57;223;30;5.1;147;80.3;76.2
2808;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2007;730;589;556;533;289;244;23;19;2;2;0;337;236;165;71;101;45;56;219;32;5.5;141;80.6;76.2
2809;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2008 1e kwartaal;726;584;553;531;292;239;22;19;2;1;0;341;239;169;70;102;42;61;211;31;5.3;142;80.4;76.1
2810;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2008 2e kwartaal;723;582;552;529;288;240;23;21;2;1;0;337;225;155;70;112;47;66;215;30;5.1;141;80.5;76.4
2811;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2008 3e kwartaal;786;633;602;581;303;278;21;18;2;1;1;374;239;163;76;135;60;75;228;31;4.9;153;80.5;76.6
2812;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2008 4e kwartaal;760;611;580;556;295;260;24;21;1;1;1;361;245;177;68;116;50;66;219;31;5.1;149;80.4;76.3
2813;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2008;749;602;572;549;295;254;22;20;2;1;0;353;237;166;71;116;49;67;218;31;5.1;146;80.5;76.4
2814;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2009 1e kwartaal;736;602;561;532;287;245;28;25;1;2;0;352;239;169;69;113;48;65;209;41;6.8;135;81.7;76.1
2815;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2009 2e kwartaal;713;581;544;519;279;240;25;21;2;2;0;351;231;158;73;119;51;68;193;37;6.4;132;81.5;76.3
2816;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2009 3e kwartaal;783;633;592;566;286;279;26;22;1;3;0;382;249;176;73;133;61;72;210;41;6.5;149;80.9;75.7
2817;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2009 4e kwartaal;753;601;557;530;274;256;27;23;2;2;0;366;252;183;69;115;51;64;191;43;7.2;152;79.8;74.0
2818;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2009;746;604;564;537;281;255;27;23;1;2;0;363;243;172;71;120;53;67;201;41;6.7;142;81.0;75.5
2819;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2010 1e kwartaal;740;587;539;512;258;253;27;24;1;2;0;354;249;179;71;105;45;60;184;48;8.2;153;79.3;72.8
2820;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2010 2e kwartaal;744;593;549;522;255;267;27;24;1;2;0;364;244;169;75;120;54;66;185;44;7.4;151;79.7;73.8
2821;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2010 3e kwartaal;817;646;605;580;271;309;25;22;1;2;0;411;266;187;79;145;66;79;194;41;6.3;171;79.1;74.1
2822;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2010 4e kwartaal;786;610;571;539;266;273;31;28;2;2;0;382;259;183;75;123;55;69;189;39;6.4;176;77.6;72.6
2823;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2010;772;609;566;538;263;276;28;24;1;2;0;378;255;180;75;123;55;68;188;43;7.1;163;78.9;73.3
2824;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2011 1e kwartaal;767;592;553;522;262;260;31;28;2;0;0;374;253;182;71;122;52;69;179;39;6.5;176;77.1;72.1
2825;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2011 2e kwartaal;769;598;567;539;254;286;28;25;2;1;0;382;256;181;76;126;59;67;185;31;5.2;171;77.8;73.7
2826;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2011 3e kwartaal;836;657;622;596;269;327;26;23;2;1;0;428;287;195;92;141;63;78;194;35;5.3;178;78.6;74.4
2827;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2011 4e kwartaal;821;649;606;577;262;316;28;26;1;1;0;418;288;201;87;129;56;73;188;44;6.7;172;79.1;73.8
2828;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2011;798;624;587;559;261;297;28;26;2;1;0;401;271;189;81;130;58;72;187;37;5.9;174;78.2;73.5
2829;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2012 1e kwartaal;795;623;576;547;251;296;29;25;2;2;0;393;268;188;80;126;56;69;183;47;7.5;172;78.4;72.5
2830;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2012 2e kwartaal;785;623;586;558;245;313;27;24;1;2;0;401;270;192;78;131;60;71;184;38;6.1;161;79.4;74.6
2831;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2012 3e kwartaal;847;672;627;601;261;340;26;23;1;2;0;432;285;201;85;147;68;79;194;46;6.8;175;79.3;74.0
2832;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2012 4e kwartaal;826;648;601;573;234;339;28;24;1;2;0;419;290;208;82;129;64;65;182;47;7.3;178;78.4;72.7
2833;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2012;813;642;597;570;248;322;27;24;1;2;0;412;278;197;81;133;62;71;186;44;6.9;172;78.9;73.4
2834;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2013 1e kwartaal;775;619;565;533;223;310;32;29;1;1;0;388;270;193;77;118;60;58;177;54;8.8;156;79.9;72.8
2835;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2013 2e kwartaal;768;611;564;530;215;315;34;32;1;1;0;389;265;186;79;124;57;67;175;47;7.6;158;79.5;73.4
2836;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2013 3e kwartaal;809;649;597;564;225;340;32;28;2;2;0;411;271;192;79;140;65;75;185;53;8.1;160;80.2;73.7
2837;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2013 4e kwartaal;786;619;564;532;218;314;32;29;1;2;0;392;271;201;70;121;52;69;172;55;8.8;168;78.7;71.7
2838;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2013;785;625;572;540;220;320;32;29;1;2;0;395;269;193;76;126;58;67;177;52;8.3;160;79.6;72.9
2839;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2014 1e kwartaal;768;599;543;513;213;300;30;27;1;2;0;374;258;195;63;116;51;65;169;56;9.3;169;78.0;70.7
2840;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2014 2e kwartaal;775;601;554;522;207;315;32;29;2;1;0;385;265;194;70;121;59;62;168;47;7.8;174;77.5;71.4
2841;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2014 3e kwartaal;855;664;618;589;218;371;29;25;2;2;0;432;294;208;87;138;66;72;185;46;6.9;191;77.7;72.3
2842;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2014 4e kwartaal;823;637;597;567;214;354;30;28;1;1;0;429;298;220;78;131;62;68;169;40;6.3;186;77.5;72.6
2843;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2014;805;625;578;548;213;335;30;27;1;2;0;405;279;204;75;126;59;67;173;47;7.6;180;77.6;71.8
2844;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2015 1e kwartaal;801;626;586;555;217;339;30;28;1;1;0;417;285;207;78;133;64;68;169;40;6.5;174;78.2;73.2
2845;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2015 2e kwartaal;788;624;590;559;212;346;32;29;1;2;0;420;288;206;82;132;61;71;170;34;5.4;163;79.2;75.0
2846;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2015 3e kwartaal;856;678;636;599;208;391;37;33;1;2;0;448;292;201;91;156;76;79;188;42;6.3;178;79.2;74.2
2847;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2015 4e kwartaal;828;644;605;565;203;362;40;36;2;2;0;431;301;216;85;130;60;70;175;38;6.0;185;77.7;73.1
2848;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2015;818;643;604;570;210;360;35;31;1;2;0;429;291;208;84;138;66;72;175;39;6.0;175;78.6;73.9
2849;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2016 1e kwartaal;800;615;571;530;188;342;41;38;2;2;0;400;274;197;77;126;61;65;171;45;7.3;184;76.9;71.3
2850;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2016 2e kwartaal;778;605;567;529;186;343;38;35;2;1;0;404;273;195;78;132;67;65;163;38;6.2;173;77.8;72.9
2851;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2016 3e kwartaal;871;681;638;604;207;397;35;32;2;1;0;463;296;207;89;167;83;84;175;42;6.2;190;78.2;73.3
2852;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2016 4e kwartaal;838;647;606;569;204;364;37;35;1;1;0;424;291;205;86;133;58;75;181;41;6.4;191;77.2;72.3
2853;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2016;821;637;595;558;196;361;38;35;2;1;0;423;283;201;82;139;67;72;173;42;6.5;185;77.5;72.5
2854;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2017 1e kwartaal;819;631;589;552;194;358;38;35;2;1;0;419;279;202;77;140;65;76;170;42;6.6;188;77.1;72.0
2855;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2017 2e kwartaal;815;636;605;571;197;373;34;32;1;1;0;433;297;207;90;135;61;75;172;31;4.9;179;78.1;74.2
2856;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2017 3e kwartaal;896;701;666;632;219;413;34;31;1;1;0;465;311;212;99;154;72;82;201;35;5.0;195;78.2;74.3
2857;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2017 4e kwartaal;861;659;630;595;220;375;35;32;2;2;0;442;306;214;92;136;59;77;188;29;4.4;202;76.6;73.2
2858;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2017;848;657;622;587;207;380;35;32;2;1;0;440;298;209;89;141;64;77;183;34;5.2;191;77.5;73.4
2859;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2018 1e kwartaal;833;637;608;575;216;359;33;30;2;1;0;428;294;204;89;134;58;76;180;29;4.5;196;76.5;73.0
2860;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2018 2e kwartaal;821;631;607;572;220;352;35;32;3;1;0;424;277;189;88;147;66;80;183;24;3.8;190;76.9;73.9
2861;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2018 3e kwartaal;886;689;656;622;234;389;34;30;2;1;0;447;289;195;94;158;77;81;209;33;4.7;197;77.7;74.0
2862;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2018 4e kwartaal;854;659;628;594;227;367;35;31;2;1;0;441;299;207;92;141;57;84;188;31;4.7;195;77.2;73.6
2863;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2018;848;654;625;591;224;367;34;31;2;1;0;435;290;199;91;145;65;80;190;29;4.4;194;77.1;73.7
2864;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2019 1e kwartaal;827;642;612;576;230;346;36;32;2;1;0;433;284;196;87;149;68;81;179;30;4.6;185;77.6;74.0
2865;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2019 2e kwartaal;828;658;634;596;238;357;39;36;1;2;0;440;289;196;93;151;70;81;195;24;3.6;170;79.5;76.6
2866;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse achtergrond;Met startkwalificatie;2019 3e kwartaal;910;715;684;644;248;396;40;36;2;3;0;479;306;206;100;173;79;94;205;32;4.4;195;78.6;75.1
