ID;CoalAndCoalProducts;Periods;TotalEnergySupply_1;Production_2;RecoveredProducts_3;ImportsTotal_4;OfWhichFromOutsideEU_5;Exports_6;StocksBeginningOfPeriod_7;StocksEndOfPeriod_8;StockChange_9;StatisticalDifferences_10;TotalConsumption_11;TotalEnergyCompanies_12;CokeOvenPlants_13;IndustryTotal_14;OfWhichIronAndSteel_15;TotalOtherConsumers_16
666;Lignite and BKB (Braunkohlenbriketts);1999 April;;;;;;;;;;;;;;;;
667;Lignite and BKB (Braunkohlenbriketts);1999 May;;;;;;;;;;;;;;;;
668;Lignite and BKB (Braunkohlenbriketts);1999 June;;;;;;;;;;;;;;;;
669;Lignite and BKB (Braunkohlenbriketts);1999 2nd quarter;;;;;;;;;;;;;;;;
670;Lignite and BKB (Braunkohlenbriketts);1999 July;;;;;;;;;;;;;;;;
671;Lignite and BKB (Braunkohlenbriketts);1999 August;;;;;;;;;;;;;;;;
672;Lignite and BKB (Braunkohlenbriketts);1999 September;;;;;;;;;;;;;;;;
673;Lignite and BKB (Braunkohlenbriketts);1999 3rd quarter;;;;;;;;;;;;;;;;
674;Lignite and BKB (Braunkohlenbriketts);1999 October;;;;;;;;;;;;;;;;
675;Lignite and BKB (Braunkohlenbriketts);1999 November;;;;;;;;;;;;;;;;
676;Lignite and BKB (Braunkohlenbriketts);1999 December;;;;;;;;;;;;;;;;
677;Lignite and BKB (Braunkohlenbriketts);1999 4th quarter;;;;;;;;;;;;;;;;
678;Lignite and BKB (Braunkohlenbriketts);2000 January;;;;;;;;;;;;;;;;
679;Lignite and BKB (Braunkohlenbriketts);2000 February;;;;;;;;;;;;;;;;
680;Lignite and BKB (Braunkohlenbriketts);2000 March;;;;;;;;;;;;;;;;
681;Lignite and BKB (Braunkohlenbriketts);2000 1st quarter;;;;;;;;;;;;;;;;
682;Lignite and BKB (Braunkohlenbriketts);2000 April;;;;;;;;;;;;;;;;
683;Lignite and BKB (Braunkohlenbriketts);2000 May;;;;;;;;;;;;;;;;
684;Lignite and BKB (Braunkohlenbriketts);2000 June;;;;;;;;;;;;;;;;
685;Lignite and BKB (Braunkohlenbriketts);2000 2nd quarter;;;;;;;;;;;;;;;;
686;Lignite and BKB (Braunkohlenbriketts);2000 July;;;;;;;;;;;;;;;;
687;Lignite and BKB (Braunkohlenbriketts);2000 August;;;;;;;;;;;;;;;;
688;Lignite and BKB (Braunkohlenbriketts);2000 September;;;;;;;;;;;;;;;;
689;Lignite and BKB (Braunkohlenbriketts);2000 3rd quarter;;;;;;;;;;;;;;;;
690;Lignite and BKB (Braunkohlenbriketts);2000 October;;;;;;;;;;;;;;;;
691;Lignite and BKB (Braunkohlenbriketts);2000 November;;;;;;;;;;;;;;;;
692;Lignite and BKB (Braunkohlenbriketts);2000 December;;;;;;;;;;;;;;;;
693;Lignite and BKB (Braunkohlenbriketts);2000 4th quarter;;;;;;;;;;;;;;;;
694;Lignite and BKB (Braunkohlenbriketts);2001 January;;;;;;;;;;;;;;;;
695;Lignite and BKB (Braunkohlenbriketts);2001 February;;;;;;;;;;;;;;;;
696;Lignite and BKB (Braunkohlenbriketts);2001 March;;;;;;;;;;;;;;;;
697;Lignite and BKB (Braunkohlenbriketts);2001 1st quarter;;;;;;;;;;;;;;;;
698;Lignite and BKB (Braunkohlenbriketts);2001 April;;;;;;;;;;;;;;;;
699;Lignite and BKB (Braunkohlenbriketts);2001 May;;;;;;;;;;;;;;;;
700;Lignite and BKB (Braunkohlenbriketts);2001 June;;;;;;;;;;;;;;;;
701;Lignite and BKB (Braunkohlenbriketts);2001 2nd quarter;;;;;;;;;;;;;;;;
702;Lignite and BKB (Braunkohlenbriketts);2001 July;;;;;;;;;;;;;;;;
703;Lignite and BKB (Braunkohlenbriketts);2001 August;;;;;;;;;;;;;;;;
704;Lignite and BKB (Braunkohlenbriketts);2001 September;;;;;;;;;;;;;;;;
705;Lignite and BKB (Braunkohlenbriketts);2001 3rd quarter;;;;;;;;;;;;;;;;
706;Lignite and BKB (Braunkohlenbriketts);2001 October;;;;;;;;;;;;;;;;
707;Lignite and BKB (Braunkohlenbriketts);2001 November;;;;;;;;;;;;;;;;
708;Lignite and BKB (Braunkohlenbriketts);2001 December;;;;;;;;;;;;;;;;
709;Lignite and BKB (Braunkohlenbriketts);2001 4th quarter;;;;;;;;;;;;;;;;
710;Lignite and BKB (Braunkohlenbriketts);2002 January;;;;;;;;;;;;;;;;
711;Lignite and BKB (Braunkohlenbriketts);2002 February;;;;;;;;;;;;;;;;
712;Lignite and BKB (Braunkohlenbriketts);2002 March;;;;;;;;;;;;;;;;
713;Lignite and BKB (Braunkohlenbriketts);2002 1st quarter;;;;;;;;;;;;;;;;
714;Lignite and BKB (Braunkohlenbriketts);2002 April;;;;;;;;;;;;;;;;
715;Lignite and BKB (Braunkohlenbriketts);2002 May;;;;;;;;;;;;;;;;
716;Lignite and BKB (Braunkohlenbriketts);2002 June;;;;;;;;;;;;;;;;
717;Lignite and BKB (Braunkohlenbriketts);2002 2nd quarter;;;;;;;;;;;;;;;;
718;Lignite and BKB (Braunkohlenbriketts);2002 July;;;;;;;;;;;;;;;;
719;Lignite and BKB (Braunkohlenbriketts);2002 August;;;;;;;;;;;;;;;;
720;Lignite and BKB (Braunkohlenbriketts);2002 September;;;;;;;;;;;;;;;;
721;Lignite and BKB (Braunkohlenbriketts);2002 3rd quarter;;;;;;;;;;;;;;;;
722;Lignite and BKB (Braunkohlenbriketts);2002 October;;;;;;;;;;;;;;;;
723;Lignite and BKB (Braunkohlenbriketts);2002 November;;;;;;;;;;;;;;;;
724;Lignite and BKB (Braunkohlenbriketts);2002 December;;;;;;;;;;;;;;;;
725;Lignite and BKB (Braunkohlenbriketts);2002 4th quarter;;;;;;;;;;;;;;;;
726;Lignite and BKB (Braunkohlenbriketts);2003 January;;;;;;;;;;;;;;;;
727;Lignite and BKB (Braunkohlenbriketts);2003 February;;;;;;;;;;;;;;;;
728;Lignite and BKB (Braunkohlenbriketts);2003 March;;;;;;;;;;;;;;;;
729;Lignite and BKB (Braunkohlenbriketts);2003 1st quarter;;;;;;;;;;;;;;;;
730;Lignite and BKB (Braunkohlenbriketts);2003 April;;;;;;;;;;;;;;;;
731;Lignite and BKB (Braunkohlenbriketts);2003 May;;;;;;;;;;;;;;;;
732;Lignite and BKB (Braunkohlenbriketts);2003 June;;;;;;;;;;;;;;;;
733;Lignite and BKB (Braunkohlenbriketts);2003 2nd quarter;;;;;;;;;;;;;;;;
734;Lignite and BKB (Braunkohlenbriketts);2003 July;;;;;;;;;;;;;;;;
735;Lignite and BKB (Braunkohlenbriketts);2003 August;;;;;;;;;;;;;;;;
736;Lignite and BKB (Braunkohlenbriketts);2003 September;;;;;;;;;;;;;;;;
737;Lignite and BKB (Braunkohlenbriketts);2003 3rd quarter;;;;;;;;;;;;;;;;
738;Lignite and BKB (Braunkohlenbriketts);2003 October;;;;;;;;;;;;;;;;
739;Lignite and BKB (Braunkohlenbriketts);2003 November;;;;;;;;;;;;;;;;
740;Lignite and BKB (Braunkohlenbriketts);2003 December;;;;;;;;;;;;;;;;
741;Lignite and BKB (Braunkohlenbriketts);2003 4th quarter;;;;;;;;;;;;;;;;
742;Lignite and BKB (Braunkohlenbriketts);2004 January;;;;;;;;;;;;;;;;
743;Lignite and BKB (Braunkohlenbriketts);2004 February;;;;;;;;;;;;;;;;
744;Lignite and BKB (Braunkohlenbriketts);2004 March;;;;;;;;;;;;;;;;
745;Lignite and BKB (Braunkohlenbriketts);2004 1st quarter;;;;;;;;;;;;;;;;
746;Lignite and BKB (Braunkohlenbriketts);2004 April;;;;;;;;;;;;;;;;
747;Lignite and BKB (Braunkohlenbriketts);2004 May;;;;;;;;;;;;;;;;
748;Lignite and BKB (Braunkohlenbriketts);2004 June;;;;;;;;;;;;;;;;
749;Lignite and BKB (Braunkohlenbriketts);2004 2nd quarter;;;;;;;;;;;;;;;;
750;Lignite and BKB (Braunkohlenbriketts);2004 July;;;;;;;;;;;;;;;;
751;Lignite and BKB (Braunkohlenbriketts);2004 August;;;;;;;;;;;;;;;;
752;Lignite and BKB (Braunkohlenbriketts);2004 September;;;;;;;;;;;;;;;;
753;Lignite and BKB (Braunkohlenbriketts);2004 3rd quarter;;;;;;;;;;;;;;;;
754;Lignite and BKB (Braunkohlenbriketts);2004 October;;;;;;;;;;;;;;;;
755;Lignite and BKB (Braunkohlenbriketts);2004 November;;;;;;;;;;;;;;;;
756;Lignite and BKB (Braunkohlenbriketts);2004 December;;;;;;;;;;;;;;;;
757;Lignite and BKB (Braunkohlenbriketts);2004 4th quarter;;;;;;;;;;;;;;;;
758;Lignite and BKB (Braunkohlenbriketts);2005 January;;;;;;;;;;;;;;;;
759;Lignite and BKB (Braunkohlenbriketts);2005 February;;;;;;;;;;;;;;;;
760;Lignite and BKB (Braunkohlenbriketts);2005 March;;;;;;;;;;;;;;;;
761;Lignite and BKB (Braunkohlenbriketts);2005 1st quarter;;;;;;;;;;;;;;;;
762;Lignite and BKB (Braunkohlenbriketts);2005 April;;;;;;;;;;;;;;;;
763;Lignite and BKB (Braunkohlenbriketts);2005 May;;;;;;;;;;;;;;;;
764;Lignite and BKB (Braunkohlenbriketts);2005 June;;;;;;;;;;;;;;;;
765;Lignite and BKB (Braunkohlenbriketts);2005 2nd quarter;;;;;;;;;;;;;;;;
766;Lignite and BKB (Braunkohlenbriketts);2005 July;;;;;;;;;;;;;;;;
767;Lignite and BKB (Braunkohlenbriketts);2005 August;;;;;;;;;;;;;;;;
768;Lignite and BKB (Braunkohlenbriketts);2005 September;;;;;;;;;;;;;;;;
769;Lignite and BKB (Braunkohlenbriketts);2005 3rd quarter;;;;;;;;;;;;;;;;
770;Lignite and BKB (Braunkohlenbriketts);2005 October;;;;;;;;;;;;;;;;
771;Lignite and BKB (Braunkohlenbriketts);2005 November;;;;;;;;;;;;;;;;
772;Lignite and BKB (Braunkohlenbriketts);2005 December;;;;;;;;;;;;;;;;
773;Lignite and BKB (Braunkohlenbriketts);2005 4th quarter;;;;;;;;;;;;;;;;
774;Lignite and BKB (Braunkohlenbriketts);2006 January;;;;;;;;;;;;;;;;
775;Lignite and BKB (Braunkohlenbriketts);2006 February;;;;;;;;;;;;;;;;
776;Lignite and BKB (Braunkohlenbriketts);2006 March;;;;;;;;;;;;;;;;
777;Lignite and BKB (Braunkohlenbriketts);2006 1st quarter;;;;;;;;;;;;;;;;
778;Lignite and BKB (Braunkohlenbriketts);2006 April;;;;;;;;;;;;;;;;
779;Lignite and BKB (Braunkohlenbriketts);2006 May;;;;;;;;;;;;;;;;
780;Lignite and BKB (Braunkohlenbriketts);2006 June;;;;;;;;;;;;;;;;
781;Lignite and BKB (Braunkohlenbriketts);2006 2nd quarter;;;;;;;;;;;;;;;;
782;Lignite and BKB (Braunkohlenbriketts);2006 July;;;;;;;;;;;;;;;;
783;Lignite and BKB (Braunkohlenbriketts);2006 August;;;;;;;;;;;;;;;;
784;Lignite and BKB (Braunkohlenbriketts);2006 September;;;;;;;;;;;;;;;;
785;Lignite and BKB (Braunkohlenbriketts);2006 3rd quarter;;;;;;;;;;;;;;;;
786;Lignite and BKB (Braunkohlenbriketts);2006 October;;;;;;;;;;;;;;;;
787;Lignite and BKB (Braunkohlenbriketts);2006 November;;;;;;;;;;;;;;;;
788;Lignite and BKB (Braunkohlenbriketts);2006 December;;;;;;;;;;;;;;;;
789;Lignite and BKB (Braunkohlenbriketts);2006 4th quarter;;;;;;;;;;;;;;;;
790;Lignite and BKB (Braunkohlenbriketts);2007 January;;;;;;;;;;;;;;;;
791;Lignite and BKB (Braunkohlenbriketts);2007 February;;;;;;;;;;;;;;;;
792;Lignite and BKB (Braunkohlenbriketts);2007 March;;;;;;;;;;;;;;;;
793;Lignite and BKB (Braunkohlenbriketts);2007 1st quarter;;;;;;;;;;;;;;;;
794;Lignite and BKB (Braunkohlenbriketts);2007 April;;;;;;;;;;;;;;;;
795;Lignite and BKB (Braunkohlenbriketts);2007 May;;;;;;;;;;;;;;;;
796;Lignite and BKB (Braunkohlenbriketts);2007 June;;;;;;;;;;;;;;;;
797;Lignite and BKB (Braunkohlenbriketts);2007 2nd quarter;;;;;;;;;;;;;;;;
798;Lignite and BKB (Braunkohlenbriketts);2007 July;;;;;;;;;;;;;;;;
799;Lignite and BKB (Braunkohlenbriketts);2007 August;;;;;;;;;;;;;;;;
800;Lignite and BKB (Braunkohlenbriketts);2007 September;;;;;;;;;;;;;;;;
801;Lignite and BKB (Braunkohlenbriketts);2007 3rd quarter;;;;;;;;;;;;;;;;
802;Lignite and BKB (Braunkohlenbriketts);2007 October;;;;;;;;;;;;;;;;
803;Lignite and BKB (Braunkohlenbriketts);2007 November;;;;;;;;;;;;;;;;
804;Lignite and BKB (Braunkohlenbriketts);2007 December;;;;;;;;;;;;;;;;
805;Lignite and BKB (Braunkohlenbriketts);2007 4th quarter;;;;;;;;;;;;;;;;
806;Lignite and BKB (Braunkohlenbriketts);2008 January;;;;;;;;;;;;;;;;
807;Lignite and BKB (Braunkohlenbriketts);2008 February;;;;;;;;;;;;;;;;
808;Lignite and BKB (Braunkohlenbriketts);2008 March;;;;;;;;;;;;;;;;
809;Lignite and BKB (Braunkohlenbriketts);2008 1st quarter;;;;;;;;;;;;;;;;
810;Lignite and BKB (Braunkohlenbriketts);2008 April;;;;;;;;;;;;;;;;
811;Lignite and BKB (Braunkohlenbriketts);2008 May;;;;;;;;;;;;;;;;
812;Lignite and BKB (Braunkohlenbriketts);2008 June;;;;;;;;;;;;;;;;
813;Lignite and BKB (Braunkohlenbriketts);2008 2nd quarter;;;;;;;;;;;;;;;;
814;Lignite and BKB (Braunkohlenbriketts);2008 July;;;;;;;;;;;;;;;;
815;Lignite and BKB (Braunkohlenbriketts);2008 August;;;;;;;;;;;;;;;;
816;Lignite and BKB (Braunkohlenbriketts);2008 September;;;;;;;;;;;;;;;;
817;Lignite and BKB (Braunkohlenbriketts);2008 3rd quarter;;;;;;;;;;;;;;;;
818;Lignite and BKB (Braunkohlenbriketts);2008 October;;;;;;;;;;;;;;;;
819;Lignite and BKB (Braunkohlenbriketts);2008 November;;;;;;;;;;;;;;;;
820;Lignite and BKB (Braunkohlenbriketts);2008 December;;;;;;;;;;;;;;;;
821;Lignite and BKB (Braunkohlenbriketts);2008 4th quarter;;;;;;;;;;;;;;;;
822;Lignite and BKB (Braunkohlenbriketts);2009 January;;;;;;;;;;;;;;;;
823;Lignite and BKB (Braunkohlenbriketts);2009 February;;;;;;;;;;;;;;;;
824;Lignite and BKB (Braunkohlenbriketts);2009 March;;;;;;;;;;;;;;;;
825;Lignite and BKB (Braunkohlenbriketts);2009 1st quarter;;;;;;;;;;;;;;;;
826;Lignite and BKB (Braunkohlenbriketts);2009 April;;;;;;;;;;;;;;;;
827;Lignite and BKB (Braunkohlenbriketts);2009 May;;;;;;;;;;;;;;;;
828;Lignite and BKB (Braunkohlenbriketts);2009 June;;;;;;;;;;;;;;;;
829;Lignite and BKB (Braunkohlenbriketts);2009 2nd quarter;;;;;;;;;;;;;;;;
830;Lignite and BKB (Braunkohlenbriketts);2009 July;;;;;;;;;;;;;;;;
831;Lignite and BKB (Braunkohlenbriketts);2009 August;;;;;;;;;;;;;;;;
832;Lignite and BKB (Braunkohlenbriketts);2009 September;;;;;;;;;;;;;;;;
833;Lignite and BKB (Braunkohlenbriketts);2009 3rd quarter;;;;;;;;;;;;;;;;
834;Lignite and BKB (Braunkohlenbriketts);2009 October;;;;;;;;;;;;;;;;
835;Lignite and BKB (Braunkohlenbriketts);2009 November;;;;;;;;;;;;;;;;
836;Lignite and BKB (Braunkohlenbriketts);2009 December;;;;;;;;;;;;;;;;
837;Lignite and BKB (Braunkohlenbriketts);2009 4th quarter;;;;;;;;;;;;;;;;
838;Lignite and BKB (Braunkohlenbriketts);2010 January;;;;;;;;;;;;;;;;
839;Lignite and BKB (Braunkohlenbriketts);2010 February;;;;;;;;;;;;;;;;
840;Lignite and BKB (Braunkohlenbriketts);2010 March;;;;;;;;;;;;;;;;
841;Lignite and BKB (Braunkohlenbriketts);2010 1st quarter;;;;;;;;;;;;;;;;
842;Lignite and BKB (Braunkohlenbriketts);2010 April;;;;;;;;;;;;;;;;
843;Lignite and BKB (Braunkohlenbriketts);2010 May;;;;;;;;;;;;;;;;
844;Lignite and BKB (Braunkohlenbriketts);2010 June;;;;;;;;;;;;;;;;
845;Lignite and BKB (Braunkohlenbriketts);2010 2nd quarter;;;;;;;;;;;;;;;;
846;Lignite and BKB (Braunkohlenbriketts);2010 July;;;;;;;;;;;;;;;;
847;Lignite and BKB (Braunkohlenbriketts);2010 August;;;;;;;;;;;;;;;;
848;Lignite and BKB (Braunkohlenbriketts);2010 September;;;;;;;;;;;;;;;;
849;Lignite and BKB (Braunkohlenbriketts);2010 3rd quarter;;;;;;;;;;;;;;;;
850;Lignite and BKB (Braunkohlenbriketts);2010 October;;;;;;;;;;;;;;;;
851;Lignite and BKB (Braunkohlenbriketts);2010 November;;;;;;;;;;;;;;;;
852;Lignite and BKB (Braunkohlenbriketts);2010 December;;;;;;;;;;;;;;;;
853;Lignite and BKB (Braunkohlenbriketts);2010 4th quarter;;;;;;;;;;;;;;;;
854;Lignite and BKB (Braunkohlenbriketts);2011 January;;;;;;;;;;;;;;;;
855;Lignite and BKB (Braunkohlenbriketts);2011 February;;;;;;;;;;;;;;;;
856;Lignite and BKB (Braunkohlenbriketts);2011 March;;;;;;;;;;;;;;;;
857;Lignite and BKB (Braunkohlenbriketts);2011 1st quarter;;;;;;;;;;;;;;;;
858;Lignite and BKB (Braunkohlenbriketts);2011 April;;;;;;;;;;;;;;;;
859;Lignite and BKB (Braunkohlenbriketts);2011 May;;;;;;;;;;;;;;;;
860;Lignite and BKB (Braunkohlenbriketts);2011 June;;;;;;;;;;;;;;;;
861;Lignite and BKB (Braunkohlenbriketts);2011 2nd quarter;;;;;;;;;;;;;;;;
862;Lignite and BKB (Braunkohlenbriketts);2011 July;;;;;;;;;;;;;;;;
863;Lignite and BKB (Braunkohlenbriketts);2011 August;;;;;;;;;;;;;;;;
864;Lignite and BKB (Braunkohlenbriketts);2011 September;;;;;;;;;;;;;;;;
865;Lignite and BKB (Braunkohlenbriketts);2011 3rd quarter;;;;;;;;;;;;;;;;
866;Lignite and BKB (Braunkohlenbriketts);2011 October;;;;;;;;;;;;;;;;
867;Lignite and BKB (Braunkohlenbriketts);2011 November;;;;;;;;;;;;;;;;
868;Lignite and BKB (Braunkohlenbriketts);2011 December;;;;;;;;;;;;;;;;
869;Lignite and BKB (Braunkohlenbriketts);2011 4th quarter;;;;;;;;;;;;;;;;
870;Lignite and BKB (Braunkohlenbriketts);2012 January;;;;;;;;;;;;;;;;
871;Lignite and BKB (Braunkohlenbriketts);2012 February;;;;;;;;;;;;;;;;
872;Lignite and BKB (Braunkohlenbriketts);2012 March;;;;;;;;;;;;;;;;
873;Lignite and BKB (Braunkohlenbriketts);2012 1st quarter;;;;;;;;;;;;;;;;
874;Lignite and BKB (Braunkohlenbriketts);2012 April;;;;;;;;;;;;;;;;
875;Lignite and BKB (Braunkohlenbriketts);2012 May;;;;;;;;;;;;;;;;
876;Lignite and BKB (Braunkohlenbriketts);2012 June;;;;;;;;;;;;;;;;
877;Lignite and BKB (Braunkohlenbriketts);2012 2nd quarter;;;;;;;;;;;;;;;;
878;Lignite and BKB (Braunkohlenbriketts);2012 July;;;;;;;;;;;;;;;;
879;Lignite and BKB (Braunkohlenbriketts);2012 August;;;;;;;;;;;;;;;;
880;Lignite and BKB (Braunkohlenbriketts);2012 September;;;;;;;;;;;;;;;;
881;Lignite and BKB (Braunkohlenbriketts);2012 3rd quarter;;;;;;;;;;;;;;;;
882;Lignite and BKB (Braunkohlenbriketts);2012 October;;;;;;;;;;;;;;;;
883;Lignite and BKB (Braunkohlenbriketts);2012 November;;;;;;;;;;;;;;;;
884;Lignite and BKB (Braunkohlenbriketts);2012 December;;;;;;;;;;;;;;;;
885;Lignite and BKB (Braunkohlenbriketts);2012 4th quarter;;;;;;;;;;;;;;;;
886;Lignite and BKB (Braunkohlenbriketts);2013 January;;;;;;;;;;;;;;;;
887;Lignite and BKB (Braunkohlenbriketts);2013 February;;;;;;;;;;;;;;;;
888;Lignite and BKB (Braunkohlenbriketts);2013 March;;;;;;;;;;;;;;;;
889;Lignite and BKB (Braunkohlenbriketts);2013 1st quarter;;;;;;;;;;;;;;;;
890;Lignite and BKB (Braunkohlenbriketts);2013 April;;;;;;;;;;;;;;;;
891;Lignite and BKB (Braunkohlenbriketts);2013 May;;;;;;;;;;;;;;;;
892;Lignite and BKB (Braunkohlenbriketts);2013 June;;;;;;;;;;;;;;;;
893;Lignite and BKB (Braunkohlenbriketts);2013 2nd quarter;;;;;;;;;;;;;;;;
894;Lignite and BKB (Braunkohlenbriketts);2013 July;;;;;;;;;;;;;;;;
895;Lignite and BKB (Braunkohlenbriketts);2013 August;;;;;;;;;;;;;;;;
896;Lignite and BKB (Braunkohlenbriketts);2013 September;;;;;;;;;;;;;;;;
897;Lignite and BKB (Braunkohlenbriketts);2013 3rd quarter;;;;;;;;;;;;;;;;
898;Lignite and BKB (Braunkohlenbriketts);2013 October;;;;;;;;;;;;;;;;
899;Lignite and BKB (Braunkohlenbriketts);2013 November;;;;;;;;;;;;;;;;
900;Lignite and BKB (Braunkohlenbriketts);2013 December;;;;;;;;;;;;;;;;
901;Lignite and BKB (Braunkohlenbriketts);2013 4th quarter;;;;;;;;;;;;;;;;
902;Lignite and BKB (Braunkohlenbriketts);2014 January;;;;;;;;;;;;;;;;
903;Lignite and BKB (Braunkohlenbriketts);2014 February;;;;;;;;;;;;;;;;
904;Lignite and BKB (Braunkohlenbriketts);2014 March;;;;;;;;;;;;;;;;
905;Lignite and BKB (Braunkohlenbriketts);2014 1st quarter;;;;;;;;;;;;;;;;
906;Lignite and BKB (Braunkohlenbriketts);2014 April;;;;;;;;;;;;;;;;
907;Lignite and BKB (Braunkohlenbriketts);2014 May;;;;;;;;;;;;;;;;
908;Lignite and BKB (Braunkohlenbriketts);2014 June;;;;;;;;;;;;;;;;
909;Lignite and BKB (Braunkohlenbriketts);2014 2nd quarter;;;;;;;;;;;;;;;;
910;Lignite and BKB (Braunkohlenbriketts);2014 July;;;;;;;;;;;;;;;;
911;Lignite and BKB (Braunkohlenbriketts);2014 August;;;;;;;;;;;;;;;;
912;Lignite and BKB (Braunkohlenbriketts);2014 September;;;;;;;;;;;;;;;;
913;Lignite and BKB (Braunkohlenbriketts);2014 3rd quarter;;;;;;;;;;;;;;;;
914;Lignite and BKB (Braunkohlenbriketts);2014 October;;;;;;;;;;;;;;;;
915;Lignite and BKB (Braunkohlenbriketts);2014 November;;;;;;;;;;;;;;;;
916;Lignite and BKB (Braunkohlenbriketts);2014 December;;;;;;;;;;;;;;;;
917;Lignite and BKB (Braunkohlenbriketts);2014 4th quarter;;;;;;;;;;;;;;;;
918;Lignite and BKB (Braunkohlenbriketts);2015 January;7.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;7.0;;1.0
919;Lignite and BKB (Braunkohlenbriketts);2015 February;6.0;;;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;;;6.0;;1.0
920;Lignite and BKB (Braunkohlenbriketts);2015 March;7.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;6.0;;1.0
921;Lignite and BKB (Braunkohlenbriketts);2015 1st quarter;20.0;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;;;18.0;;2.0
922;Lignite and BKB (Braunkohlenbriketts);2015 April;3.0;;;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;;;3.0;;0.0
923;Lignite and BKB (Braunkohlenbriketts);2015 May;3.0;;;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;;;3.0;;0.0
924;Lignite and BKB (Braunkohlenbriketts);2015 June;4.0;;;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;;;4.0;;0.0
925;Lignite and BKB (Braunkohlenbriketts);2015 2nd quarter;10.0;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;;;10.0;;0.0
926;Lignite and BKB (Braunkohlenbriketts);2015 July;3.0;;;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;;;3.0;;0.0
927;Lignite and BKB (Braunkohlenbriketts);2015 August;3.0;;;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;;;3.0;;0.0
928;Lignite and BKB (Braunkohlenbriketts);2015 September;3.0;;;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;;;3.0;;0.0
929;Lignite and BKB (Braunkohlenbriketts);2015 3rd quarter;8.0;;;8.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;;;8.0;;0.0
930;Lignite and BKB (Braunkohlenbriketts);2015 October;4.0;;;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;;;4.0;;0.0
931;Lignite and BKB (Braunkohlenbriketts);2015 November;5.0;;;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;;;5.0;;0.0
932;Lignite and BKB (Braunkohlenbriketts);2015 December;6.0;;;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;;;5.0;;0.0
933;Lignite and BKB (Braunkohlenbriketts);2015 4th quarter;14.0;;;14.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;;;14.0;;1.0
934;Lignite and BKB (Braunkohlenbriketts);2016 January;6.0;;;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;;;6.0;;0.0
935;Lignite and BKB (Braunkohlenbriketts);2016 February;8.0;;;8.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;;;7.0;;1.0
936;Lignite and BKB (Braunkohlenbriketts);2016 March;6.0;;;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;;;6.0;;0.0
937;Lignite and BKB (Braunkohlenbriketts);2016 1st quarter;20.0;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;;;19.0;;1.0
938;Lignite and BKB (Braunkohlenbriketts);2016 April;5.0;;;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;;;5.0;;0.0
939;Lignite and BKB (Braunkohlenbriketts);2016 May;4.0;;;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;;;4.0;;0.0
940;Lignite and BKB (Braunkohlenbriketts);2016 June;7.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;6.0;;1.0
941;Lignite and BKB (Braunkohlenbriketts);2016 2nd quarter;16.0;;;16.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;;;15.0;;1.0
942;Lignite and BKB (Braunkohlenbriketts);2016 July;7.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;6.0;;1.0
943;Lignite and BKB (Braunkohlenbriketts);2016 August;6.0;;;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;;;6.0;;1.0
944;Lignite and BKB (Braunkohlenbriketts);2016 September;5.0;;;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;;;4.0;;0.0
945;Lignite and BKB (Braunkohlenbriketts);2016 3rd quarter;18.0;;;18.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;;;16.0;;2.0
946;Lignite and BKB (Braunkohlenbriketts);2016 October;7.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;7.0;;1.0
947;Lignite and BKB (Braunkohlenbriketts);2016 November;6.0;;;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;;;5.0;;0.0
948;Lignite and BKB (Braunkohlenbriketts);2016 December;8.0;;;8.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;;;8.0;;1.0
