ID;Leeftijd;Geslacht;Diagnoseindeling;Marges;Perioden;PersonenMetDiagnose_1
521;10000;Totaal mannen en vrouwen;L02 Symptomen of klachten van de rug;Bovengrens 95%-interval;2023;28.0
522;10000;Totaal mannen en vrouwen;L03 Lage rugpijn zonder uitstraling;Waarde;2022;24.0
523;10000;Totaal mannen en vrouwen;L03 Lage rugpijn zonder uitstraling;Waarde;2023;24.0
524;10000;Totaal mannen en vrouwen;L03 Lage rugpijn zonder uitstraling;Ondergrens 95%-interval;2022;24.0
525;10000;Totaal mannen en vrouwen;L03 Lage rugpijn zonder uitstraling;Ondergrens 95%-interval;2023;24.0
526;10000;Totaal mannen en vrouwen;L03 Lage rugpijn zonder uitstraling;Bovengrens 95%-interval;2022;25.0
527;10000;Totaal mannen en vrouwen;L03 Lage rugpijn zonder uitstraling;Bovengrens 95%-interval;2023;24.0
528;10000;Totaal mannen en vrouwen;L04 Sympt. of klachten v. de borstkas;Waarde;2022;32.0
529;10000;Totaal mannen en vrouwen;L04 Sympt. of klachten v. de borstkas;Waarde;2023;32.0
530;10000;Totaal mannen en vrouwen;L04 Sympt. of klachten v. de borstkas;Ondergrens 95%-interval;2022;32.0
531;10000;Totaal mannen en vrouwen;L04 Sympt. of klachten v. de borstkas;Ondergrens 95%-interval;2023;32.0
532;10000;Totaal mannen en vrouwen;L04 Sympt. of klachten v. de borstkas;Bovengrens 95%-interval;2022;32.0
533;10000;Totaal mannen en vrouwen;L04 Sympt. of klachten v. de borstkas;Bovengrens 95%-interval;2023;32.0
534;10000;Totaal mannen en vrouwen;L08 Sympt. of klachten v. de schouder;Waarde;2022;28.0
535;10000;Totaal mannen en vrouwen;L08 Sympt. of klachten v. de schouder;Waarde;2023;29.0
536;10000;Totaal mannen en vrouwen;L08 Sympt. of klachten v. de schouder;Ondergrens 95%-interval;2022;28.0
537;10000;Totaal mannen en vrouwen;L08 Sympt. of klachten v. de schouder;Ondergrens 95%-interval;2023;29.0
538;10000;Totaal mannen en vrouwen;L08 Sympt. of klachten v. de schouder;Bovengrens 95%-interval;2022;29.0
539;10000;Totaal mannen en vrouwen;L08 Sympt. of klachten v. de schouder;Bovengrens 95%-interval;2023;29.0
540;10000;Totaal mannen en vrouwen;L13 Heup symptomen/klachten;Waarde;2022;13.0
541;10000;Totaal mannen en vrouwen;L13 Heup symptomen/klachten;Waarde;2023;13.0
542;10000;Totaal mannen en vrouwen;L13 Heup symptomen/klachten;Ondergrens 95%-interval;2022;13.0
543;10000;Totaal mannen en vrouwen;L13 Heup symptomen/klachten;Ondergrens 95%-interval;2023;13.0
544;10000;Totaal mannen en vrouwen;L13 Heup symptomen/klachten;Bovengrens 95%-interval;2022;13.0
545;10000;Totaal mannen en vrouwen;L13 Heup symptomen/klachten;Bovengrens 95%-interval;2023;14.0
546;10000;Totaal mannen en vrouwen;L14 Been/dijbeen symptomen/klachten;Waarde;2022;21.0
547;10000;Totaal mannen en vrouwen;L14 Been/dijbeen symptomen/klachten;Waarde;2023;21.0
548;10000;Totaal mannen en vrouwen;L14 Been/dijbeen symptomen/klachten;Ondergrens 95%-interval;2022;21.0
549;10000;Totaal mannen en vrouwen;L14 Been/dijbeen symptomen/klachten;Ondergrens 95%-interval;2023;21.0
550;10000;Totaal mannen en vrouwen;L14 Been/dijbeen symptomen/klachten;Bovengrens 95%-interval;2022;21.0
551;10000;Totaal mannen en vrouwen;L14 Been/dijbeen symptomen/klachten;Bovengrens 95%-interval;2023;22.0
552;10000;Totaal mannen en vrouwen;L15 Sympt. of klachten van de knie;Waarde;2022;30.0
553;10000;Totaal mannen en vrouwen;L15 Sympt. of klachten van de knie;Waarde;2023;30.0
554;10000;Totaal mannen en vrouwen;L15 Sympt. of klachten van de knie;Ondergrens 95%-interval;2022;29.0
555;10000;Totaal mannen en vrouwen;L15 Sympt. of klachten van de knie;Ondergrens 95%-interval;2023;30.0
556;10000;Totaal mannen en vrouwen;L15 Sympt. of klachten van de knie;Bovengrens 95%-interval;2022;30.0
557;10000;Totaal mannen en vrouwen;L15 Sympt. of klachten van de knie;Bovengrens 95%-interval;2023;31.0
558;10000;Totaal mannen en vrouwen;L17 Sympt. of klachten v. voet of teen;Waarde;2022;32.0
559;10000;Totaal mannen en vrouwen;L17 Sympt. of klachten v. voet of teen;Waarde;2023;33.0
560;10000;Totaal mannen en vrouwen;L17 Sympt. of klachten v. voet of teen;Ondergrens 95%-interval;2022;32.0
561;10000;Totaal mannen en vrouwen;L17 Sympt. of klachten v. voet of teen;Ondergrens 95%-interval;2023;33.0
562;10000;Totaal mannen en vrouwen;L17 Sympt. of klachten v. voet of teen;Bovengrens 95%-interval;2022;32.0
563;10000;Totaal mannen en vrouwen;L17 Sympt. of klachten v. voet of teen;Bovengrens 95%-interval;2023;33.0
564;10000;Totaal mannen en vrouwen;L18 Spierpijn;Waarde;2022;9.0
565;10000;Totaal mannen en vrouwen;L18 Spierpijn;Waarde;2023;9.0
566;10000;Totaal mannen en vrouwen;L18 Spierpijn;Ondergrens 95%-interval;2022;9.0
567;10000;Totaal mannen en vrouwen;L18 Spierpijn;Ondergrens 95%-interval;2023;8.0
568;10000;Totaal mannen en vrouwen;L18 Spierpijn;Bovengrens 95%-interval;2022;9.0
569;10000;Totaal mannen en vrouwen;L18 Spierpijn;Bovengrens 95%-interval;2023;9.0
570;10000;Totaal mannen en vrouwen;L Ov. sympt. en kl. bewegingsapparaat;Waarde;2022;75.0
571;10000;Totaal mannen en vrouwen;L Ov. sympt. en kl. bewegingsapparaat;Waarde;2023;76.0
572;10000;Totaal mannen en vrouwen;L Ov. sympt. en kl. bewegingsapparaat;Ondergrens 95%-interval;2022;74.0
573;10000;Totaal mannen en vrouwen;L Ov. sympt. en kl. bewegingsapparaat;Ondergrens 95%-interval;2023;75.0
574;10000;Totaal mannen en vrouwen;L Ov. sympt. en kl. bewegingsapparaat;Bovengrens 95%-interval;2022;75.0
575;10000;Totaal mannen en vrouwen;L Ov. sympt. en kl. bewegingsapparaat;Bovengrens 95%-interval;2023;76.0
576;10000;Totaal mannen en vrouwen;L72 -76 Fracturen;Waarde;2022;25.0
577;10000;Totaal mannen en vrouwen;L72 -76 Fracturen;Waarde;2023;25.0
578;10000;Totaal mannen en vrouwen;L72 -76 Fracturen;Ondergrens 95%-interval;2022;25.0
579;10000;Totaal mannen en vrouwen;L72 -76 Fracturen;Ondergrens 95%-interval;2023;25.0
580;10000;Totaal mannen en vrouwen;L72 -76 Fracturen;Bovengrens 95%-interval;2022;25.0
581;10000;Totaal mannen en vrouwen;L72 -76 Fracturen;Bovengrens 95%-interval;2023;26.0
582;10000;Totaal mannen en vrouwen;L75 Fractuur femur;Waarde;2022;3.0
583;10000;Totaal mannen en vrouwen;L75 Fractuur femur;Waarde;2023;3.0
584;10000;Totaal mannen en vrouwen;L75 Fractuur femur;Ondergrens 95%-interval;2022;3.0
585;10000;Totaal mannen en vrouwen;L75 Fractuur femur;Ondergrens 95%-interval;2023;3.0
586;10000;Totaal mannen en vrouwen;L75 Fractuur femur;Bovengrens 95%-interval;2022;3.0
587;10000;Totaal mannen en vrouwen;L75 Fractuur femur;Bovengrens 95%-interval;2023;3.0
588;10000;Totaal mannen en vrouwen;"L72 -L74; L76 andere fracturen";Waarde;2022;22.0
589;10000;Totaal mannen en vrouwen;"L72 -L74; L76 andere fracturen";Waarde;2023;23.0
590;10000;Totaal mannen en vrouwen;"L72 -L74; L76 andere fracturen";Ondergrens 95%-interval;2022;22.0
591;10000;Totaal mannen en vrouwen;"L72 -L74; L76 andere fracturen";Ondergrens 95%-interval;2023;22.0
592;10000;Totaal mannen en vrouwen;"L72 -L74; L76 andere fracturen";Bovengrens 95%-interval;2022;23.0
593;10000;Totaal mannen en vrouwen;"L72 -L74; L76 andere fracturen";Bovengrens 95%-interval;2023;23.0
594;10000;Totaal mannen en vrouwen;L77-L79 Verstuiking, distorsie;Waarde;2022;14.0
595;10000;Totaal mannen en vrouwen;L77-L79 Verstuiking, distorsie;Waarde;2023;14.0
596;10000;Totaal mannen en vrouwen;L77-L79 Verstuiking, distorsie;Ondergrens 95%-interval;2022;14.0
597;10000;Totaal mannen en vrouwen;L77-L79 Verstuiking, distorsie;Ondergrens 95%-interval;2023;14.0
598;10000;Totaal mannen en vrouwen;L77-L79 Verstuiking, distorsie;Bovengrens 95%-interval;2022;15.0
599;10000;Totaal mannen en vrouwen;L77-L79 Verstuiking, distorsie;Bovengrens 95%-interval;2023;14.0
600;10000;Totaal mannen en vrouwen;L84 Artrose/spondylose wervelkolom;Waarde;2022;18.0
601;10000;Totaal mannen en vrouwen;L84 Artrose/spondylose wervelkolom;Waarde;2023;18.0
602;10000;Totaal mannen en vrouwen;L84 Artrose/spondylose wervelkolom;Ondergrens 95%-interval;2022;17.0
603;10000;Totaal mannen en vrouwen;L84 Artrose/spondylose wervelkolom;Ondergrens 95%-interval;2023;18.0
604;10000;Totaal mannen en vrouwen;L84 Artrose/spondylose wervelkolom;Bovengrens 95%-interval;2022;18.0
605;10000;Totaal mannen en vrouwen;L84 Artrose/spondylose wervelkolom;Bovengrens 95%-interval;2023;18.0
606;10000;Totaal mannen en vrouwen;L86 Lage rugpijn met uitstraling;Waarde;2022;26.0
607;10000;Totaal mannen en vrouwen;L86 Lage rugpijn met uitstraling;Waarde;2023;26.0
608;10000;Totaal mannen en vrouwen;L86 Lage rugpijn met uitstraling;Ondergrens 95%-interval;2022;26.0
609;10000;Totaal mannen en vrouwen;L86 Lage rugpijn met uitstraling;Ondergrens 95%-interval;2023;26.0
610;10000;Totaal mannen en vrouwen;L86 Lage rugpijn met uitstraling;Bovengrens 95%-interval;2022;26.0
611;10000;Totaal mannen en vrouwen;L86 Lage rugpijn met uitstraling;Bovengrens 95%-interval;2023;26.0
612;10000;Totaal mannen en vrouwen;L88 Reumatoïde arthritis/verwante aand.;Waarde;2022;15.0
613;10000;Totaal mannen en vrouwen;L88 Reumatoïde arthritis/verwante aand.;Waarde;2023;15.0
614;10000;Totaal mannen en vrouwen;L88 Reumatoïde arthritis/verwante aand.;Ondergrens 95%-interval;2022;15.0
615;10000;Totaal mannen en vrouwen;L88 Reumatoïde arthritis/verwante aand.;Ondergrens 95%-interval;2023;15.0
616;10000;Totaal mannen en vrouwen;L88 Reumatoïde arthritis/verwante aand.;Bovengrens 95%-interval;2022;15.0
617;10000;Totaal mannen en vrouwen;L88 Reumatoïde arthritis/verwante aand.;Bovengrens 95%-interval;2023;15.0
618;10000;Totaal mannen en vrouwen;L89-L91 Artrose;Waarde;2022;89.0
619;10000;Totaal mannen en vrouwen;L89-L91 Artrose;Waarde;2023;91.0
620;10000;Totaal mannen en vrouwen;L89-L91 Artrose;Ondergrens 95%-interval;2022;89.0
621;10000;Totaal mannen en vrouwen;L89-L91 Artrose;Ondergrens 95%-interval;2023;91.0
622;10000;Totaal mannen en vrouwen;L89-L91 Artrose;Bovengrens 95%-interval;2022;90.0
623;10000;Totaal mannen en vrouwen;L89-L91 Artrose;Bovengrens 95%-interval;2023;92.0
624;10000;Totaal mannen en vrouwen;L89 Coxartrose;Waarde;2022;27.0
625;10000;Totaal mannen en vrouwen;L89 Coxartrose;Waarde;2023;28.0
626;10000;Totaal mannen en vrouwen;L89 Coxartrose;Ondergrens 95%-interval;2022;27.0
627;10000;Totaal mannen en vrouwen;L89 Coxartrose;Ondergrens 95%-interval;2023;27.0
628;10000;Totaal mannen en vrouwen;L89 Coxartrose;Bovengrens 95%-interval;2022;27.0
629;10000;Totaal mannen en vrouwen;L89 Coxartrose;Bovengrens 95%-interval;2023;28.0
630;10000;Totaal mannen en vrouwen;L90 Gonartrose;Waarde;2022;43.0
631;10000;Totaal mannen en vrouwen;L90 Gonartrose;Waarde;2023;45.0
632;10000;Totaal mannen en vrouwen;L90 Gonartrose;Ondergrens 95%-interval;2022;43.0
633;10000;Totaal mannen en vrouwen;L90 Gonartrose;Ondergrens 95%-interval;2023;44.0
634;10000;Totaal mannen en vrouwen;L90 Gonartrose;Bovengrens 95%-interval;2022;43.0
635;10000;Totaal mannen en vrouwen;L90 Gonartrose;Bovengrens 95%-interval;2023;45.0
636;10000;Totaal mannen en vrouwen;L91 Andere artrose/verwante aandoening;Waarde;2022;37.0
637;10000;Totaal mannen en vrouwen;L91 Andere artrose/verwante aandoening;Waarde;2023;38.0
638;10000;Totaal mannen en vrouwen;L91 Andere artrose/verwante aandoening;Ondergrens 95%-interval;2022;37.0
639;10000;Totaal mannen en vrouwen;L91 Andere artrose/verwante aandoening;Ondergrens 95%-interval;2023;38.0
640;10000;Totaal mannen en vrouwen;L91 Andere artrose/verwante aandoening;Bovengrens 95%-interval;2022;38.0
641;10000;Totaal mannen en vrouwen;L91 Andere artrose/verwante aandoening;Bovengrens 95%-interval;2023;39.0
642;10000;Totaal mannen en vrouwen;L92 Schoudersyndroom/PHS;Waarde;2022;12.0
643;10000;Totaal mannen en vrouwen;L92 Schoudersyndroom/PHS;Waarde;2023;12.0
644;10000;Totaal mannen en vrouwen;L92 Schoudersyndroom/PHS;Ondergrens 95%-interval;2022;12.0
645;10000;Totaal mannen en vrouwen;L92 Schoudersyndroom/PHS;Ondergrens 95%-interval;2023;11.0
646;10000;Totaal mannen en vrouwen;L92 Schoudersyndroom/PHS;Bovengrens 95%-interval;2022;12.0
647;10000;Totaal mannen en vrouwen;L92 Schoudersyndroom/PHS;Bovengrens 95%-interval;2023;12.0
648;10000;Totaal mannen en vrouwen;L95 Osteoporose;Waarde;2022;32.0
649;10000;Totaal mannen en vrouwen;L95 Osteoporose;Waarde;2023;32.0
650;10000;Totaal mannen en vrouwen;L95 Osteoporose;Ondergrens 95%-interval;2022;31.0
651;10000;Totaal mannen en vrouwen;L95 Osteoporose;Ondergrens 95%-interval;2023;32.0
652;10000;Totaal mannen en vrouwen;L95 Osteoporose;Bovengrens 95%-interval;2022;32.0
653;10000;Totaal mannen en vrouwen;L95 Osteoporose;Bovengrens 95%-interval;2023;32.0
654;10000;Totaal mannen en vrouwen;L98 Verworven afwijking extremiteiten;Waarde;2022;49.0
655;10000;Totaal mannen en vrouwen;L98 Verworven afwijking extremiteiten;Waarde;2023;50.0
656;10000;Totaal mannen en vrouwen;L98 Verworven afwijking extremiteiten;Ondergrens 95%-interval;2022;49.0
657;10000;Totaal mannen en vrouwen;L98 Verworven afwijking extremiteiten;Ondergrens 95%-interval;2023;50.0
658;10000;Totaal mannen en vrouwen;L98 Verworven afwijking extremiteiten;Bovengrens 95%-interval;2022;49.0
659;10000;Totaal mannen en vrouwen;L98 Verworven afwijking extremiteiten;Bovengrens 95%-interval;2023;50.0
660;10000;Totaal mannen en vrouwen;L999 Overig L bewegingsapparaat;Waarde;2022;102.0
661;10000;Totaal mannen en vrouwen;L999 Overig L bewegingsapparaat;Waarde;2023;100.0
662;10000;Totaal mannen en vrouwen;L999 Overig L bewegingsapparaat;Ondergrens 95%-interval;2022;102.0
663;10000;Totaal mannen en vrouwen;L999 Overig L bewegingsapparaat;Ondergrens 95%-interval;2023;100.0
664;10000;Totaal mannen en vrouwen;L999 Overig L bewegingsapparaat;Bovengrens 95%-interval;2022;103.0
665;10000;Totaal mannen en vrouwen;L999 Overig L bewegingsapparaat;Bovengrens 95%-interval;2023;101.0
666;10000;Totaal mannen en vrouwen;N. Zenuwstelsel;Waarde;2022;114.0
667;10000;Totaal mannen en vrouwen;N. Zenuwstelsel;Waarde;2023;114.0
668;10000;Totaal mannen en vrouwen;N. Zenuwstelsel;Ondergrens 95%-interval;2022;114.0
669;10000;Totaal mannen en vrouwen;N. Zenuwstelsel;Ondergrens 95%-interval;2023;114.0
670;10000;Totaal mannen en vrouwen;N. Zenuwstelsel;Bovengrens 95%-interval;2022;115.0
671;10000;Totaal mannen en vrouwen;N. Zenuwstelsel;Bovengrens 95%-interval;2023;115.0
672;10000;Totaal mannen en vrouwen;N01 Hoofdpijn;Waarde;2022;19.0
673;10000;Totaal mannen en vrouwen;N01 Hoofdpijn;Waarde;2023;18.0
674;10000;Totaal mannen en vrouwen;N01 Hoofdpijn;Ondergrens 95%-interval;2022;18.0
675;10000;Totaal mannen en vrouwen;N01 Hoofdpijn;Ondergrens 95%-interval;2023;18.0
676;10000;Totaal mannen en vrouwen;N01 Hoofdpijn;Bovengrens 95%-interval;2022;19.0
677;10000;Totaal mannen en vrouwen;N01 Hoofdpijn;Bovengrens 95%-interval;2023;18.0
678;10000;Totaal mannen en vrouwen;N02 Spanningshoofdpijn;Waarde;2022;4.0
679;10000;Totaal mannen en vrouwen;N02 Spanningshoofdpijn;Waarde;2023;4.0
680;10000;Totaal mannen en vrouwen;N02 Spanningshoofdpijn;Ondergrens 95%-interval;2022;4.0
681;10000;Totaal mannen en vrouwen;N02 Spanningshoofdpijn;Ondergrens 95%-interval;2023;4.0
682;10000;Totaal mannen en vrouwen;N02 Spanningshoofdpijn;Bovengrens 95%-interval;2022;4.0
683;10000;Totaal mannen en vrouwen;N02 Spanningshoofdpijn;Bovengrens 95%-interval;2023;4.0
684;10000;Totaal mannen en vrouwen;N17 Vertigo/duizeligheid;Waarde;2022;17.0
685;10000;Totaal mannen en vrouwen;N17 Vertigo/duizeligheid;Waarde;2023;17.0
686;10000;Totaal mannen en vrouwen;N17 Vertigo/duizeligheid;Ondergrens 95%-interval;2022;16.0
687;10000;Totaal mannen en vrouwen;N17 Vertigo/duizeligheid;Ondergrens 95%-interval;2023;16.0
688;10000;Totaal mannen en vrouwen;N17 Vertigo/duizeligheid;Bovengrens 95%-interval;2022;17.0
689;10000;Totaal mannen en vrouwen;N17 Vertigo/duizeligheid;Bovengrens 95%-interval;2023;17.0
690;10000;Totaal mannen en vrouwen;N19 Spraak-/fonatiestoornis;Waarde;2022;5.0
691;10000;Totaal mannen en vrouwen;N19 Spraak-/fonatiestoornis;Waarde;2023;4.0
692;10000;Totaal mannen en vrouwen;N19 Spraak-/fonatiestoornis;Ondergrens 95%-interval;2022;5.0
693;10000;Totaal mannen en vrouwen;N19 Spraak-/fonatiestoornis;Ondergrens 95%-interval;2023;4.0
694;10000;Totaal mannen en vrouwen;N19 Spraak-/fonatiestoornis;Bovengrens 95%-interval;2022;5.0
695;10000;Totaal mannen en vrouwen;N19 Spraak-/fonatiestoornis;Bovengrens 95%-interval;2023;4.0
696;10000;Totaal mannen en vrouwen;N86 Multiple sclerose;Waarde;2022;2.0
697;10000;Totaal mannen en vrouwen;N86 Multiple sclerose;Waarde;2023;2.0
698;10000;Totaal mannen en vrouwen;N86 Multiple sclerose;Ondergrens 95%-interval;2022;2.0
699;10000;Totaal mannen en vrouwen;N86 Multiple sclerose;Ondergrens 95%-interval;2023;2.0
700;10000;Totaal mannen en vrouwen;N86 Multiple sclerose;Bovengrens 95%-interval;2022;2.0
701;10000;Totaal mannen en vrouwen;N86 Multiple sclerose;Bovengrens 95%-interval;2023;2.0
702;10000;Totaal mannen en vrouwen;N87 Parkinsonisme, ziekte van Parkinson;Waarde;2022;3.0
703;10000;Totaal mannen en vrouwen;N87 Parkinsonisme, ziekte van Parkinson;Waarde;2023;3.0
704;10000;Totaal mannen en vrouwen;N87 Parkinsonisme, ziekte van Parkinson;Ondergrens 95%-interval;2022;3.0
705;10000;Totaal mannen en vrouwen;N87 Parkinsonisme, ziekte van Parkinson;Ondergrens 95%-interval;2023;3.0
706;10000;Totaal mannen en vrouwen;N87 Parkinsonisme, ziekte van Parkinson;Bovengrens 95%-interval;2022;3.0
707;10000;Totaal mannen en vrouwen;N87 Parkinsonisme, ziekte van Parkinson;Bovengrens 95%-interval;2023;3.0
708;10000;Totaal mannen en vrouwen;N88 Epilepsie;Waarde;2022;12.0
709;10000;Totaal mannen en vrouwen;N88 Epilepsie;Waarde;2023;12.0
710;10000;Totaal mannen en vrouwen;N88 Epilepsie;Ondergrens 95%-interval;2022;12.0
711;10000;Totaal mannen en vrouwen;N88 Epilepsie;Ondergrens 95%-interval;2023;12.0
712;10000;Totaal mannen en vrouwen;N88 Epilepsie;Bovengrens 95%-interval;2022;12.0
713;10000;Totaal mannen en vrouwen;N88 Epilepsie;Bovengrens 95%-interval;2023;12.0
714;10000;Totaal mannen en vrouwen;N89 Migraine;Waarde;2022;16.0
715;10000;Totaal mannen en vrouwen;N89 Migraine;Waarde;2023;16.0
716;10000;Totaal mannen en vrouwen;N89 Migraine;Ondergrens 95%-interval;2022;15.0
717;10000;Totaal mannen en vrouwen;N89 Migraine;Ondergrens 95%-interval;2023;16.0
718;10000;Totaal mannen en vrouwen;N89 Migraine;Bovengrens 95%-interval;2022;16.0
719;10000;Totaal mannen en vrouwen;N89 Migraine;Bovengrens 95%-interval;2023;16.0
720;10000;Totaal mannen en vrouwen;N93 Carpale tunnelsyndroom;Waarde;2022;6.0
721;10000;Totaal mannen en vrouwen;N93 Carpale tunnelsyndroom;Waarde;2023;6.0
722;10000;Totaal mannen en vrouwen;N93 Carpale tunnelsyndroom;Ondergrens 95%-interval;2022;6.0
723;10000;Totaal mannen en vrouwen;N93 Carpale tunnelsyndroom;Ondergrens 95%-interval;2023;6.0
724;10000;Totaal mannen en vrouwen;N93 Carpale tunnelsyndroom;Bovengrens 95%-interval;2022;6.0
725;10000;Totaal mannen en vrouwen;N93 Carpale tunnelsyndroom;Bovengrens 95%-interval;2023;7.0
726;10000;Totaal mannen en vrouwen;N999 Overig N zenuwstelsel;Waarde;2022;44.0
727;10000;Totaal mannen en vrouwen;N999 Overig N zenuwstelsel;Waarde;2023;44.0
728;10000;Totaal mannen en vrouwen;N999 Overig N zenuwstelsel;Ondergrens 95%-interval;2022;44.0
729;10000;Totaal mannen en vrouwen;N999 Overig N zenuwstelsel;Ondergrens 95%-interval;2023;44.0
730;10000;Totaal mannen en vrouwen;N999 Overig N zenuwstelsel;Bovengrens 95%-interval;2022;44.0
731;10000;Totaal mannen en vrouwen;N999 Overig N zenuwstelsel;Bovengrens 95%-interval;2023;45.0
732;10000;Totaal mannen en vrouwen;P. Psychische problemen;Waarde;2022;217.0
733;10000;Totaal mannen en vrouwen;P. Psychische problemen;Waarde;2023;219.0
734;10000;Totaal mannen en vrouwen;P. Psychische problemen;Ondergrens 95%-interval;2022;216.0
735;10000;Totaal mannen en vrouwen;P. Psychische problemen;Ondergrens 95%-interval;2023;218.0
736;10000;Totaal mannen en vrouwen;P. Psychische problemen;Bovengrens 95%-interval;2022;217.0
737;10000;Totaal mannen en vrouwen;P. Psychische problemen;Bovengrens 95%-interval;2023;219.0
738;10000;Totaal mannen en vrouwen;P01 Angstig, nerveus, gespannen gevoel;Waarde;2022;17.0
739;10000;Totaal mannen en vrouwen;P01 Angstig, nerveus, gespannen gevoel;Waarde;2023;17.0
740;10000;Totaal mannen en vrouwen;P01 Angstig, nerveus, gespannen gevoel;Ondergrens 95%-interval;2022;17.0
741;10000;Totaal mannen en vrouwen;P01 Angstig, nerveus, gespannen gevoel;Ondergrens 95%-interval;2023;17.0
742;10000;Totaal mannen en vrouwen;P01 Angstig, nerveus, gespannen gevoel;Bovengrens 95%-interval;2022;18.0
743;10000;Totaal mannen en vrouwen;P01 Angstig, nerveus, gespannen gevoel;Bovengrens 95%-interval;2023;17.0
744;10000;Totaal mannen en vrouwen;P03 Down / depressief gevoel;Waarde;2022;13.0
745;10000;Totaal mannen en vrouwen;P03 Down / depressief gevoel;Waarde;2023;13.0
746;10000;Totaal mannen en vrouwen;P03 Down / depressief gevoel;Ondergrens 95%-interval;2022;13.0
747;10000;Totaal mannen en vrouwen;P03 Down / depressief gevoel;Ondergrens 95%-interval;2023;13.0
748;10000;Totaal mannen en vrouwen;P03 Down / depressief gevoel;Bovengrens 95%-interval;2022;13.0
749;10000;Totaal mannen en vrouwen;P03 Down / depressief gevoel;Bovengrens 95%-interval;2023;13.0
750;10000;Totaal mannen en vrouwen;P06 Slapeloosheid, andere slaapstoornis;Waarde;2022;28.0
751;10000;Totaal mannen en vrouwen;P06 Slapeloosheid, andere slaapstoornis;Waarde;2023;29.0
752;10000;Totaal mannen en vrouwen;P06 Slapeloosheid, andere slaapstoornis;Ondergrens 95%-interval;2022;28.0
753;10000;Totaal mannen en vrouwen;P06 Slapeloosheid, andere slaapstoornis;Ondergrens 95%-interval;2023;28.0
754;10000;Totaal mannen en vrouwen;P06 Slapeloosheid, andere slaapstoornis;Bovengrens 95%-interval;2022;28.0
755;10000;Totaal mannen en vrouwen;P06 Slapeloosheid, andere slaapstoornis;Bovengrens 95%-interval;2023;29.0
756;10000;Totaal mannen en vrouwen;P20 Geheugen-/concentratiestoornissen;Waarde;2022;11.0
757;10000;Totaal mannen en vrouwen;P20 Geheugen-/concentratiestoornissen;Waarde;2023;12.0
758;10000;Totaal mannen en vrouwen;P20 Geheugen-/concentratiestoornissen;Ondergrens 95%-interval;2022;11.0
759;10000;Totaal mannen en vrouwen;P20 Geheugen-/concentratiestoornissen;Ondergrens 95%-interval;2023;11.0
760;10000;Totaal mannen en vrouwen;P20 Geheugen-/concentratiestoornissen;Bovengrens 95%-interval;2022;11.0
761;10000;Totaal mannen en vrouwen;P20 Geheugen-/concentratiestoornissen;Bovengrens 95%-interval;2023;12.0
762;10000;Totaal mannen en vrouwen;P21 Aandachtsdeficiëntie/hyperactiviteit;Waarde;2022;15.0
763;10000;Totaal mannen en vrouwen;P21 Aandachtsdeficiëntie/hyperactiviteit;Waarde;2023;17.0
764;10000;Totaal mannen en vrouwen;P21 Aandachtsdeficiëntie/hyperactiviteit;Ondergrens 95%-interval;2022;14.0
765;10000;Totaal mannen en vrouwen;P21 Aandachtsdeficiëntie/hyperactiviteit;Ondergrens 95%-interval;2023;16.0
766;10000;Totaal mannen en vrouwen;P21 Aandachtsdeficiëntie/hyperactiviteit;Bovengrens 95%-interval;2022;15.0
767;10000;Totaal mannen en vrouwen;P21 Aandachtsdeficiëntie/hyperactiviteit;Bovengrens 95%-interval;2023;17.0
768;10000;Totaal mannen en vrouwen;P24 Specifiek leerprobleem;Waarde;2022;8.0
769;10000;Totaal mannen en vrouwen;P24 Specifiek leerprobleem;Waarde;2023;7.0
770;10000;Totaal mannen en vrouwen;P24 Specifiek leerprobleem;Ondergrens 95%-interval;2022;8.0
771;10000;Totaal mannen en vrouwen;P24 Specifiek leerprobleem;Ondergrens 95%-interval;2023;7.0
772;10000;Totaal mannen en vrouwen;P24 Specifiek leerprobleem;Bovengrens 95%-interval;2022;8.0
773;10000;Totaal mannen en vrouwen;P24 Specifiek leerprobleem;Bovengrens 95%-interval;2023;8.0
774;10000;Totaal mannen en vrouwen;P70 Dementie;Waarde;2022;7.0
775;10000;Totaal mannen en vrouwen;P70 Dementie;Waarde;2023;7.0
776;10000;Totaal mannen en vrouwen;P70 Dementie;Ondergrens 95%-interval;2022;7.0
777;10000;Totaal mannen en vrouwen;P70 Dementie;Ondergrens 95%-interval;2023;7.0
778;10000;Totaal mannen en vrouwen;P70 Dementie;Bovengrens 95%-interval;2022;7.0
779;10000;Totaal mannen en vrouwen;P70 Dementie;Bovengrens 95%-interval;2023;7.0
780;10000;Totaal mannen en vrouwen;P72 Schizofrenie;Waarde;2022;3.0
781;10000;Totaal mannen en vrouwen;P72 Schizofrenie;Waarde;2023;3.0
782;10000;Totaal mannen en vrouwen;P72 Schizofrenie;Ondergrens 95%-interval;2022;3.0
783;10000;Totaal mannen en vrouwen;P72 Schizofrenie;Ondergrens 95%-interval;2023;3.0
784;10000;Totaal mannen en vrouwen;P72 Schizofrenie;Bovengrens 95%-interval;2022;3.0
785;10000;Totaal mannen en vrouwen;P72 Schizofrenie;Bovengrens 95%-interval;2023;3.0
786;10000;Totaal mannen en vrouwen;P73, P76 Depressie andere stemmingsst.;Waarde;2022;32.0
787;10000;Totaal mannen en vrouwen;P73, P76 Depressie andere stemmingsst.;Waarde;2023;31.0
