ID;Geslacht;Onderwijssoort;Opleidingsvorm;Studierichting;Herkomstgroepering;Perioden;Ingeschrevenen_1
1904;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;(vm) Ned Antillen, Aruba, 1e generatie;2009/'10;24
1905;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;(vm) Ned Antillen, Aruba, 1e generatie;2010/'11;22
1906;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;(vm) Ned Antillen, Aruba, 1e generatie;2011/'12;14
1907;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;(vm) Ned Antillen, Aruba, 1e generatie;2012/'13;17
1908;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;(vm) Ned Antillen, Aruba, 1e generatie;2013/'14;25
1909;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;(vm) Ned Antillen, Aruba, 1e generatie;2014/'15;18
1910;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;(vm) Ned Antillen, Aruba, 1e generatie;2015/'16;0
1911;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;(vm) Ned Antillen, Aruba, 2e generatie;1995/'96;2
1912;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;(vm) Ned Antillen, Aruba, 2e generatie;1996/'97;4
1913;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;(vm) Ned Antillen, Aruba, 2e generatie;1997/'98;3
1914;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;(vm) Ned Antillen, Aruba, 2e generatie;1998/'99;2
1915;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;(vm) Ned Antillen, Aruba, 2e generatie;1999/'00;3
1916;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;(vm) Ned Antillen, Aruba, 2e generatie;2000/'01;5
1917;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;(vm) Ned Antillen, Aruba, 2e generatie;2001/'02;8
1918;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;(vm) Ned Antillen, Aruba, 2e generatie;2002/'03;7
1919;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;(vm) Ned Antillen, Aruba, 2e generatie;2003/'04;11
1920;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;(vm) Ned Antillen, Aruba, 2e generatie;2004/'05;13
1921;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;(vm) Ned Antillen, Aruba, 2e generatie;2005/'06;12
1922;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;(vm) Ned Antillen, Aruba, 2e generatie;2006/'07;15
1923;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;(vm) Ned Antillen, Aruba, 2e generatie;2007/'08;15
1924;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;(vm) Ned Antillen, Aruba, 2e generatie;2008/'09;13
1925;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;(vm) Ned Antillen, Aruba, 2e generatie;2009/'10;13
1926;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;(vm) Ned Antillen, Aruba, 2e generatie;2010/'11;14
1927;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;(vm) Ned Antillen, Aruba, 2e generatie;2011/'12;14
1928;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;(vm) Ned Antillen, Aruba, 2e generatie;2012/'13;10
1929;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;(vm) Ned Antillen, Aruba, 2e generatie;2013/'14;13
1930;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;(vm) Ned Antillen, Aruba, 2e generatie;2014/'15;13
1931;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;(vm) Ned Antillen, Aruba, 2e generatie;2015/'16;0
1932;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Overige niet-westerse allochtoon;1995/'96;7
1933;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Overige niet-westerse allochtoon;1996/'97;7
1934;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Overige niet-westerse allochtoon;1997/'98;5
1935;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Overige niet-westerse allochtoon;1998/'99;6
1936;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Overige niet-westerse allochtoon;1999/'00;8
1937;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Overige niet-westerse allochtoon;2000/'01;8
1938;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Overige niet-westerse allochtoon;2001/'02;10
1939;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Overige niet-westerse allochtoon;2002/'03;21
1940;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Overige niet-westerse allochtoon;2003/'04;17
1941;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Overige niet-westerse allochtoon;2004/'05;27
1942;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Overige niet-westerse allochtoon;2005/'06;31
1943;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Overige niet-westerse allochtoon;2006/'07;29
1944;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Overige niet-westerse allochtoon;2007/'08;37
1945;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Overige niet-westerse allochtoon;2008/'09;28
1946;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Overige niet-westerse allochtoon;2009/'10;37
1947;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Overige niet-westerse allochtoon;2010/'11;46
1948;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Overige niet-westerse allochtoon;2011/'12;31
1949;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Overige niet-westerse allochtoon;2012/'13;25
1950;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Overige niet-westerse allochtoon;2013/'14;24
1951;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Overige niet-westerse allochtoon;2014/'15;25
1952;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Overige niet-westerse allochtoon;2015/'16;0
1953;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,1e generatie;1995/'96;5
1954;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,1e generatie;1996/'97;6
1955;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,1e generatie;1997/'98;3
1956;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,1e generatie;1998/'99;4
1957;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,1e generatie;1999/'00;3
1958;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,1e generatie;2000/'01;3
1959;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,1e generatie;2001/'02;3
1960;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,1e generatie;2002/'03;7
1961;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,1e generatie;2003/'04;7
1962;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,1e generatie;2004/'05;10
1963;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,1e generatie;2005/'06;15
1964;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,1e generatie;2006/'07;15
1965;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,1e generatie;2007/'08;20
1966;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,1e generatie;2008/'09;15
1967;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,1e generatie;2009/'10;16
1968;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,1e generatie;2010/'11;19
1969;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,1e generatie;2011/'12;13
1970;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,1e generatie;2012/'13;12
1971;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,1e generatie;2013/'14;12
1972;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,1e generatie;2014/'15;12
1973;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,1e generatie;2015/'16;0
1974;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,2e generatie;1995/'96;2
1975;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,2e generatie;1996/'97;1
1976;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,2e generatie;1997/'98;2
1977;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,2e generatie;1998/'99;2
1978;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,2e generatie;1999/'00;5
1979;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,2e generatie;2000/'01;5
1980;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,2e generatie;2001/'02;7
1981;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,2e generatie;2002/'03;14
1982;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,2e generatie;2003/'04;10
1983;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,2e generatie;2004/'05;17
1984;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,2e generatie;2005/'06;16
1985;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,2e generatie;2006/'07;14
1986;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,2e generatie;2007/'08;17
1987;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,2e generatie;2008/'09;13
1988;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,2e generatie;2009/'10;21
1989;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,2e generatie;2010/'11;27
1990;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,2e generatie;2011/'12;18
1991;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,2e generatie;2012/'13;13
1992;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,2e generatie;2013/'14;12
1993;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,2e generatie;2014/'15;13
1994;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Ov niet-westerse allochtoon,2e generatie;2015/'16;0
1995;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Herkomst onbekend;1995/'96;471
1996;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Herkomst onbekend;1996/'97;829
1997;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Herkomst onbekend;1997/'98;1021
1998;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Herkomst onbekend;1998/'99;989
1999;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Herkomst onbekend;1999/'00;1174
2000;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Herkomst onbekend;2000/'01;1350
2001;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Herkomst onbekend;2001/'02;1468
2002;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Herkomst onbekend;2002/'03;962
2003;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Herkomst onbekend;2003/'04;69
2004;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Herkomst onbekend;2004/'05;62
2005;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Herkomst onbekend;2005/'06;66
2006;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Herkomst onbekend;2006/'07;28
2007;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Herkomst onbekend;2007/'08;31
2008;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Herkomst onbekend;2008/'09;23
2009;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Herkomst onbekend;2009/'10;6
2010;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Herkomst onbekend;2010/'11;6
2011;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Herkomst onbekend;2011/'12;8
2012;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Herkomst onbekend;2012/'13;2
2013;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Herkomst onbekend;2013/'14;1
2014;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Herkomst onbekend;2014/'15;1
2015;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;140 Lerarenopleidingen algemeen;Herkomst onbekend;2015/'16;0
2016;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;0;1995/'96;6103
2017;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;0;1996/'97;6096
2018;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;0;1997/'98;6371
2019;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;0;1998/'99;6914
2020;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;0;1999/'00;7700
2021;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;0;2000/'01;8624
2022;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;0;2001/'02;9520
2023;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;0;2002/'03;10272
2024;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;0;2003/'04;10887
2025;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;0;2004/'05;11720
2026;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;0;2005/'06;12602
2027;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;0;2006/'07;13796
2028;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;0;2007/'08;14635
2029;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;0;2008/'09;15349
2030;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;0;2009/'10;16394
2031;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;0;2010/'11;16804
2032;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;0;2011/'12;16850
2033;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;0;2012/'13;16271
2034;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;0;2013/'14;16544
2035;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;0;2014/'15;16553
2036;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;0;2015/'16;0
2037;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Autochtoon;1995/'96;5302
2038;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Autochtoon;1996/'97;5244
2039;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Autochtoon;1997/'98;5425
2040;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Autochtoon;1998/'99;5824
2041;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Autochtoon;1999/'00;6464
2042;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Autochtoon;2000/'01;7290
2043;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Autochtoon;2001/'02;8047
2044;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Autochtoon;2002/'03;8714
2045;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Autochtoon;2003/'04;9217
2046;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Autochtoon;2004/'05;9928
2047;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Autochtoon;2005/'06;10630
2048;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Autochtoon;2006/'07;11547
2049;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Autochtoon;2007/'08;12158
2050;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Autochtoon;2008/'09;12674
2051;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Autochtoon;2009/'10;13486
2052;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Autochtoon;2010/'11;13767
2053;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Autochtoon;2011/'12;13787
2054;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Autochtoon;2012/'13;13298
2055;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Autochtoon;2013/'14;13425
2056;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Autochtoon;2014/'15;13344
2057;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Autochtoon;2015/'16;0
2058;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Westerse allochtoon;1995/'96;410
2059;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Westerse allochtoon;1996/'97;410
2060;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Westerse allochtoon;1997/'98;427
2061;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Westerse allochtoon;1998/'99;491
2062;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Westerse allochtoon;1999/'00;534
2063;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Westerse allochtoon;2000/'01;565
2064;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Westerse allochtoon;2001/'02;612
2065;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Westerse allochtoon;2002/'03;684
2066;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Westerse allochtoon;2003/'04;706
2067;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Westerse allochtoon;2004/'05;752
2068;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Westerse allochtoon;2005/'06;825
2069;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Westerse allochtoon;2006/'07;891
2070;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Westerse allochtoon;2007/'08;932
2071;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Westerse allochtoon;2008/'09;941
2072;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Westerse allochtoon;2009/'10;1002
2073;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Westerse allochtoon;2010/'11;1047
2074;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Westerse allochtoon;2011/'12;1022
2075;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Westerse allochtoon;2012/'13;986
2076;Totaal mannen en vrouwen;Hoger onderwijs;Totaal opleidingsvormen;142 Pedagogische studies, onderwijskunde;Westerse allochtoon;2013/'14;990
