ID;Geslacht;Persoonskenmerken;Arbeidsmarktpositie;StartkwalificatieOpPeilmoment;Peilmoment;Perioden;TotaalSchoolverlaters_1;TotaalVo_2;TotaalMbo_3;BeroepsopleidendeLeerwegBol_4;BeroepbegeleidendeLeerwegBbl_5;Extranei_6;VoortijdigSchoolverlaters_7;TotaalVo_8;TotaalMbo_9;BeroepsopleidendeLeerwegBol_10;BeroepbegeleidendeLeerwegBbl_11;Extranei_12;SchoolverlatersMetStartkwalificatie_13;TotaalVo_14;TotaalMbo_15;BeroepsopleidendeLeerwegBol_16;BeroepbegeleidendeLeerwegBbl_17;Extranei_18
2623;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Een jaar na schoolverlaten;2011/'12;380.0;20.0;360.0;100.0;240.0;10.0;380.0;20.0;360.0;100.0;240.0;10.0;;;;;;
2624;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Een jaar na schoolverlaten;2012/'13;310.0;10.0;300.0;80.0;200.0;20.0;310.0;10.0;300.0;80.0;200.0;20.0;;;;;;
2625;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Een jaar na schoolverlaten;2013/'14;230.0;10.0;220.0;80.0;130.0;10.0;230.0;10.0;220.0;80.0;130.0;10.0;;;;;;
2626;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Een jaar na schoolverlaten;2014/'15;160.0;20.0;140.0;60.0;70.0;10.0;160.0;20.0;140.0;60.0;70.0;10.0;;;;;;
2627;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Een jaar na schoolverlaten;2015/'16;;;;;;;;;;;;;;;;;;
2628;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Twee jaar na schoolverlaten;2007/'08;360.0;40.0;320.0;130.0;180.0;10.0;360.0;40.0;320.0;130.0;180.0;10.0;;;;;;
2629;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Twee jaar na schoolverlaten;2008/'09;320.0;30.0;290.0;100.0;180.0;10.0;320.0;30.0;290.0;100.0;180.0;10.0;;;;;;
2630;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Twee jaar na schoolverlaten;2009/'10;340.0;20.0;320.0;110.0;200.0;10.0;340.0;20.0;320.0;110.0;200.0;10.0;;;;;;
2631;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Twee jaar na schoolverlaten;2010/'11;380.0;30.0;360.0;110.0;220.0;30.0;380.0;30.0;360.0;110.0;220.0;30.0;;;;;;
2632;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Twee jaar na schoolverlaten;2011/'12;370.0;20.0;350.0;110.0;230.0;10.0;370.0;20.0;350.0;110.0;230.0;10.0;;;;;;
2633;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Twee jaar na schoolverlaten;2012/'13;310.0;10.0;300.0;90.0;190.0;20.0;310.0;10.0;300.0;90.0;190.0;20.0;;;;;;
2634;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Twee jaar na schoolverlaten;2013/'14;210.0;10.0;190.0;80.0;100.0;10.0;210.0;10.0;190.0;80.0;100.0;10.0;;;;;;
2635;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Twee jaar na schoolverlaten;2014/'15;;;;;;;;;;;;;;;;;;
2636;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Twee jaar na schoolverlaten;2015/'16;;;;;;;;;;;;;;;;;;
2637;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Drie jaar na schoolverlaten;2007/'08;330.0;30.0;300.0;130.0;170.0;10.0;330.0;30.0;300.0;130.0;170.0;10.0;;;;;;
2638;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Drie jaar na schoolverlaten;2008/'09;320.0;40.0;280.0;90.0;180.0;10.0;320.0;40.0;280.0;90.0;180.0;10.0;;;;;;
2639;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Drie jaar na schoolverlaten;2009/'10;350.0;30.0;320.0;110.0;190.0;20.0;350.0;30.0;320.0;110.0;190.0;20.0;;;;;;
2640;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Drie jaar na schoolverlaten;2010/'11;420.0;30.0;390.0;140.0;230.0;20.0;420.0;30.0;390.0;140.0;230.0;20.0;;;;;;
2641;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Drie jaar na schoolverlaten;2011/'12;350.0;20.0;330.0;110.0;210.0;10.0;350.0;20.0;330.0;110.0;210.0;10.0;;;;;;
2642;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Drie jaar na schoolverlaten;2012/'13;250.0;20.0;240.0;80.0;150.0;10.0;250.0;20.0;240.0;80.0;150.0;10.0;;;;;;
2643;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Drie jaar na schoolverlaten;2013/'14;;;;;;;;;;;;;;;;;;
2644;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Drie jaar na schoolverlaten;2014/'15;;;;;;;;;;;;;;;;;;
2645;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Drie jaar na schoolverlaten;2015/'16;;;;;;;;;;;;;;;;;;
2646;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Vijf jaar na schoolverlaten;2007/'08;350.0;50.0;300.0;120.0;160.0;10.0;350.0;50.0;300.0;120.0;160.0;10.0;;;;;;
2647;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Vijf jaar na schoolverlaten;2008/'09;330.0;50.0;280.0;100.0;170.0;10.0;330.0;50.0;280.0;100.0;170.0;10.0;;;;;;
2648;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Vijf jaar na schoolverlaten;2009/'10;350.0;40.0;310.0;110.0;180.0;10.0;350.0;40.0;310.0;110.0;180.0;10.0;;;;;;
2649;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Vijf jaar na schoolverlaten;2010/'11;320.0;30.0;280.0;100.0;160.0;20.0;320.0;30.0;280.0;100.0;160.0;20.0;;;;;;
2650;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Vijf jaar na schoolverlaten;2011/'12;;;;;;;;;;;;;;;;;;
2651;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Vijf jaar na schoolverlaten;2012/'13;;;;;;;;;;;;;;;;;;
2652;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Vijf jaar na schoolverlaten;2013/'14;;;;;;;;;;;;;;;;;;
2653;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Vijf jaar na schoolverlaten;2014/'15;;;;;;;;;;;;;;;;;;
2654;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Zonder startkwalificatie;Vijf jaar na schoolverlaten;2015/'16;;;;;;;;;;;;;;;;;;
2655;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Direct na schoolverlaten;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2656;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Direct na schoolverlaten;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2657;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Direct na schoolverlaten;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2658;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Direct na schoolverlaten;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2659;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Direct na schoolverlaten;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2660;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Direct na schoolverlaten;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2661;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Direct na schoolverlaten;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2662;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Direct na schoolverlaten;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2663;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Direct na schoolverlaten;2015/'16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2664;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Een jaar na schoolverlaten;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2665;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Een jaar na schoolverlaten;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2666;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Een jaar na schoolverlaten;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2667;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Een jaar na schoolverlaten;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2668;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Een jaar na schoolverlaten;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2669;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Een jaar na schoolverlaten;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2670;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Een jaar na schoolverlaten;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2671;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Een jaar na schoolverlaten;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2672;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Een jaar na schoolverlaten;2015/'16;;;;;;;;;;;;;;;;;;
2673;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Twee jaar na schoolverlaten;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2674;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Twee jaar na schoolverlaten;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2675;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Twee jaar na schoolverlaten;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2676;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Twee jaar na schoolverlaten;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2677;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Twee jaar na schoolverlaten;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2678;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Twee jaar na schoolverlaten;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2679;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Twee jaar na schoolverlaten;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2680;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Twee jaar na schoolverlaten;2014/'15;;;;;;;;;;;;;;;;;;
2681;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Twee jaar na schoolverlaten;2015/'16;;;;;;;;;;;;;;;;;;
2682;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Drie jaar na schoolverlaten;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2683;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Drie jaar na schoolverlaten;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2684;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Drie jaar na schoolverlaten;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2685;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Drie jaar na schoolverlaten;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2686;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Drie jaar na schoolverlaten;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2687;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Drie jaar na schoolverlaten;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2688;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Drie jaar na schoolverlaten;2013/'14;;;;;;;;;;;;;;;;;;
2689;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Drie jaar na schoolverlaten;2014/'15;;;;;;;;;;;;;;;;;;
2690;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Drie jaar na schoolverlaten;2015/'16;;;;;;;;;;;;;;;;;;
2691;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Vijf jaar na schoolverlaten;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2692;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Vijf jaar na schoolverlaten;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2693;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Vijf jaar na schoolverlaten;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2694;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Vijf jaar na schoolverlaten;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2695;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Vijf jaar na schoolverlaten;2011/'12;;;;;;;;;;;;;;;;;;
2696;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Vijf jaar na schoolverlaten;2012/'13;;;;;;;;;;;;;;;;;;
2697;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Vijf jaar na schoolverlaten;2013/'14;;;;;;;;;;;;;;;;;;
2698;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Vijf jaar na schoolverlaten;2014/'15;;;;;;;;;;;;;;;;;;
2699;Totaal mannen en vrouwen;Westerse migratieachtergrond;Met werk, met uitkering;Startkwalificatie onbekend;Vijf jaar na schoolverlaten;2015/'16;;;;;;;;;;;;;;;;;;
2700;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Direct na schoolverlaten;2007/'08;620.0;60.0;560.0;340.0;200.0;20.0;440.0;50.0;390.0;240.0;140.0;10.0;180.0;10.0;170.0;100.0;60.0;10.0
2701;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Direct na schoolverlaten;2008/'09;950.0;60.0;880.0;410.0;440.0;30.0;660.0;50.0;600.0;280.0;310.0;10.0;290.0;10.0;280.0;130.0;130.0;20.0
2702;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Direct na schoolverlaten;2009/'10;960.0;60.0;900.0;460.0;390.0;40.0;660.0;60.0;610.0;320.0;270.0;20.0;300.0;10.0;290.0;140.0;130.0;30.0
2703;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Direct na schoolverlaten;2010/'11;1030.0;70.0;970.0;520.0;390.0;60.0;680.0;60.0;630.0;330.0;270.0;30.0;350.0;10.0;340.0;190.0;120.0;30.0
2704;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Direct na schoolverlaten;2011/'12;1090.0;50.0;1040.0;480.0;490.0;70.0;660.0;40.0;620.0;310.0;290.0;30.0;420.0;10.0;420.0;180.0;200.0;40.0
2705;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Direct na schoolverlaten;2012/'13;1120.0;50.0;1070.0;510.0;490.0;60.0;620.0;50.0;570.0;270.0;280.0;20.0;510.0;10.0;500.0;240.0;220.0;40.0
2706;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Direct na schoolverlaten;2013/'14;980.0;50.0;920.0;490.0;370.0;70.0;540.0;40.0;500.0;260.0;220.0;30.0;430.0;10.0;420.0;230.0;150.0;40.0
2707;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Direct na schoolverlaten;2014/'15;770.0;60.0;720.0;430.0;240.0;50.0;400.0;50.0;350.0;220.0;120.0;10.0;370.0;10.0;360.0;210.0;120.0;30.0
2708;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Direct na schoolverlaten;2015/'16;600.0;50.0;540.0;340.0;190.0;20.0;320.0;40.0;280.0;170.0;110.0;10.0;270.0;10.0;260.0;170.0;80.0;10.0
2709;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Een jaar na schoolverlaten;2007/'08;930.0;100.0;830.0;520.0;280.0;30.0;640.0;80.0;550.0;350.0;180.0;20.0;290.0;20.0;280.0;160.0;100.0;10.0
2710;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Een jaar na schoolverlaten;2008/'09;1100.0;110.0;990.0;520.0;430.0;40.0;780.0;100.0;680.0;380.0;290.0;20.0;320.0;20.0;310.0;150.0;140.0;20.0
2711;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Een jaar na schoolverlaten;2009/'10;1100.0;80.0;1010.0;570.0;400.0;50.0;750.0;70.0;690.0;400.0;270.0;20.0;340.0;20.0;330.0;170.0;130.0;30.0
2712;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Een jaar na schoolverlaten;2010/'11;1280.0;100.0;1180.0;640.0;480.0;70.0;840.0;80.0;760.0;400.0;330.0;30.0;440.0;20.0;420.0;240.0;150.0;30.0
2713;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Een jaar na schoolverlaten;2011/'12;1350.0;100.0;1250.0;650.0;530.0;80.0;810.0;80.0;730.0;400.0;310.0;30.0;540.0;20.0;520.0;250.0;220.0;50.0
2714;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Een jaar na schoolverlaten;2012/'13;1200.0;60.0;1130.0;630.0;440.0;60.0;710.0;60.0;650.0;360.0;270.0;30.0;490.0;10.0;480.0;280.0;170.0;30.0
2715;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Een jaar na schoolverlaten;2013/'14;1010.0;80.0;930.0;520.0;340.0;70.0;580.0;60.0;510.0;290.0;190.0;30.0;430.0;10.0;420.0;220.0;150.0;50.0
2716;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Een jaar na schoolverlaten;2014/'15;830.0;70.0;760.0;510.0;210.0;40.0;460.0;60.0;400.0;270.0;120.0;20.0;370.0;10.0;360.0;240.0;90.0;30.0
2717;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Een jaar na schoolverlaten;2015/'16;;;;;;;;;;;;;;;;;;
2718;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Twee jaar na schoolverlaten;2007/'08;1080.0;140.0;940.0;590.0;310.0;40.0;770.0;120.0;650.0;410.0;210.0;20.0;310.0;20.0;290.0;170.0;100.0;20.0
2719;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Twee jaar na schoolverlaten;2008/'09;1150.0;140.0;1010.0;550.0;420.0;40.0;830.0;130.0;710.0;390.0;300.0;20.0;320.0;10.0;300.0;160.0;120.0;20.0
2720;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Twee jaar na schoolverlaten;2009/'10;1340.0;120.0;1220.0;670.0;500.0;50.0;890.0;100.0;780.0;440.0;320.0;20.0;450.0;20.0;430.0;230.0;180.0;20.0
2721;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Twee jaar na schoolverlaten;2010/'11;1490.0;130.0;1360.0;760.0;540.0;70.0;950.0;110.0;840.0;450.0;360.0;30.0;540.0;20.0;520.0;300.0;180.0;40.0
2722;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Twee jaar na schoolverlaten;2011/'12;1460.0;140.0;1330.0;680.0;570.0;80.0;900.0;120.0;780.0;420.0;330.0;30.0;560.0;20.0;540.0;260.0;240.0;50.0
2723;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Twee jaar na schoolverlaten;2012/'13;1240.0;70.0;1170.0;660.0;450.0;60.0;740.0;70.0;680.0;370.0;280.0;30.0;500.0;10.0;490.0;290.0;170.0;40.0
2724;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Twee jaar na schoolverlaten;2013/'14;1020.0;90.0;940.0;550.0;320.0;70.0;600.0;70.0;530.0;310.0;190.0;30.0;430.0;10.0;410.0;240.0;130.0;40.0
2725;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Twee jaar na schoolverlaten;2014/'15;;;;;;;;;;;;;;;;;;
2726;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Twee jaar na schoolverlaten;2015/'16;;;;;;;;;;;;;;;;;;
2727;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Drie jaar na schoolverlaten;2007/'08;1220.0;170.0;1050.0;640.0;370.0;40.0;890.0;150.0;730.0;460.0;250.0;20.0;330.0;20.0;320.0;190.0;110.0;20.0
2728;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Drie jaar na schoolverlaten;2008/'09;1320.0;170.0;1140.0;620.0;490.0;40.0;910.0;160.0;760.0;420.0;320.0;20.0;400.0;20.0;380.0;200.0;170.0;20.0
2729;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Drie jaar na schoolverlaten;2009/'10;1570.0;180.0;1390.0;750.0;580.0;70.0;1040.0;160.0;880.0;490.0;370.0;30.0;530.0;20.0;510.0;260.0;210.0;40.0
2730;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Drie jaar na schoolverlaten;2010/'11;1630.0;170.0;1460.0;780.0;590.0;90.0;1040.0;150.0;890.0;480.0;370.0;40.0;590.0;20.0;570.0;300.0;220.0;50.0
2731;Totaal mannen en vrouwen;Westerse migratieachtergrond;Zonder werk, met uitkering;Totaal schoolverlaters;Drie jaar na schoolverlaten;2011/'12;1470.0;150.0;1330.0;710.0;560.0;60.0;920.0;130.0;800.0;440.0;330.0;30.0;550.0;20.0;530.0;270.0;230.0;40.0
