ID;Geslacht;LeeftijdOp31December;Perioden;Sterftekans_1;LevendenTafelbevolking_2;OverledenenTafelbevolking_3;PeriodeLevensverwachting_4
2572;Totaal mannen en vrouwen;54 jaar;2058;0.00142;98445;140;34.86
2573;Totaal mannen en vrouwen;54 jaar;2059;0.00139;98476;137;34.97
2574;Totaal mannen en vrouwen;54 jaar;2060;0.00137;98507;135;35.08
2575;Totaal mannen en vrouwen;54 jaar;2061;0.00134;98537;132;35.2
2576;Totaal mannen en vrouwen;54 jaar;2062;0.00131;98566;130;35.31
2577;Totaal mannen en vrouwen;54 jaar;2063;0.00129;98595;127;35.42
2578;Totaal mannen en vrouwen;54 jaar;2064;0.00126;98623;125;35.53
2579;Totaal mannen en vrouwen;54 jaar;2065;0.00124;98650;122;35.64
2580;Totaal mannen en vrouwen;54 jaar;2066;0.00122;98677;120;35.74
2581;Totaal mannen en vrouwen;54 jaar;2067;0.00119;98703;118;35.85
2582;Totaal mannen en vrouwen;54 jaar;2068;0.00117;98728;115;35.96
2583;Totaal mannen en vrouwen;54 jaar;2069;0.00115;98753;113;36.06
2584;Totaal mannen en vrouwen;54 jaar;2070;0.00113;98777;111;36.16
2585;Totaal mannen en vrouwen;55 jaar;2024;0.00327;96384;315;29.01
2586;Totaal mannen en vrouwen;55 jaar;2025;0.00317;96492;306;29.22
2587;Totaal mannen en vrouwen;55 jaar;2026;0.00308;96597;297;29.44
2588;Totaal mannen en vrouwen;55 jaar;2027;0.00298;96697;289;29.65
2589;Totaal mannen en vrouwen;55 jaar;2028;0.0029;96794;281;29.86
2590;Totaal mannen en vrouwen;55 jaar;2029;0.00281;96887;273;30.07
2591;Totaal mannen en vrouwen;55 jaar;2030;0.00274;96976;265;30.27
2592;Totaal mannen en vrouwen;55 jaar;2031;0.00268;97040;260;30.41
2593;Totaal mannen en vrouwen;55 jaar;2032;0.00263;97101;255;30.55
2594;Totaal mannen en vrouwen;55 jaar;2033;0.00257;97162;250;30.7
2595;Totaal mannen en vrouwen;55 jaar;2034;0.00252;97221;245;30.84
2596;Totaal mannen en vrouwen;55 jaar;2035;0.00247;97279;241;30.98
2597;Totaal mannen en vrouwen;55 jaar;2036;0.00242;97335;236;31.12
2598;Totaal mannen en vrouwen;55 jaar;2037;0.00237;97391;231;31.26
2599;Totaal mannen en vrouwen;55 jaar;2038;0.00233;97444;227;31.4
2600;Totaal mannen en vrouwen;55 jaar;2039;0.00228;97497;222;31.53
2601;Totaal mannen en vrouwen;55 jaar;2040;0.00224;97549;218;31.67
2602;Totaal mannen en vrouwen;55 jaar;2041;0.00219;97599;214;31.8
2603;Totaal mannen en vrouwen;55 jaar;2042;0.00215;97648;210;31.93
2604;Totaal mannen en vrouwen;55 jaar;2043;0.00211;97696;206;32.07
2605;Totaal mannen en vrouwen;55 jaar;2044;0.00206;97744;202;32.2
2606;Totaal mannen en vrouwen;55 jaar;2045;0.00202;97790;198;32.33
2607;Totaal mannen en vrouwen;55 jaar;2046;0.00198;97835;194;32.45
2608;Totaal mannen en vrouwen;55 jaar;2047;0.00195;97879;190;32.58
2609;Totaal mannen en vrouwen;55 jaar;2048;0.00191;97922;187;32.71
2610;Totaal mannen en vrouwen;55 jaar;2049;0.00187;97964;183;32.83
2611;Totaal mannen en vrouwen;55 jaar;2050;0.00183;98005;180;32.96
2612;Totaal mannen en vrouwen;55 jaar;2051;0.0018;98046;176;33.08
2613;Totaal mannen en vrouwen;55 jaar;2052;0.00176;98085;173;33.2
2614;Totaal mannen en vrouwen;55 jaar;2053;0.00173;98124;170;33.32
2615;Totaal mannen en vrouwen;55 jaar;2054;0.0017;98162;166;33.44
2616;Totaal mannen en vrouwen;55 jaar;2055;0.00166;98199;163;33.56
2617;Totaal mannen en vrouwen;55 jaar;2056;0.00163;98235;160;33.67
2618;Totaal mannen en vrouwen;55 jaar;2057;0.0016;98270;157;33.79
2619;Totaal mannen en vrouwen;55 jaar;2058;0.00157;98305;154;33.91
2620;Totaal mannen en vrouwen;55 jaar;2059;0.00154;98339;151;34.02
2621;Totaal mannen en vrouwen;55 jaar;2060;0.00151;98372;148;34.13
2622;Totaal mannen en vrouwen;55 jaar;2061;0.00148;98405;146;34.24
2623;Totaal mannen en vrouwen;55 jaar;2062;0.00145;98437;143;34.35
2624;Totaal mannen en vrouwen;55 jaar;2063;0.00142;98468;140;34.46
2625;Totaal mannen en vrouwen;55 jaar;2064;0.00139;98498;137;34.57
2626;Totaal mannen en vrouwen;55 jaar;2065;0.00137;98528;135;34.68
2627;Totaal mannen en vrouwen;55 jaar;2066;0.00134;98557;132;34.79
2628;Totaal mannen en vrouwen;55 jaar;2067;0.00131;98585;130;34.89
2629;Totaal mannen en vrouwen;55 jaar;2068;0.00129;98613;127;35.0
2630;Totaal mannen en vrouwen;55 jaar;2069;0.00126;98640;125;35.1
2631;Totaal mannen en vrouwen;55 jaar;2070;0.00124;98666;122;35.2
2632;Totaal mannen en vrouwen;56 jaar;2024;0.00363;96068;349;28.1
2633;Totaal mannen en vrouwen;56 jaar;2025;0.00352;96186;339;28.32
2634;Totaal mannen en vrouwen;56 jaar;2026;0.00341;96299;329;28.53
2635;Totaal mannen en vrouwen;56 jaar;2027;0.00331;96409;319;28.74
2636;Totaal mannen en vrouwen;56 jaar;2028;0.00321;96513;310;28.94
2637;Totaal mannen en vrouwen;56 jaar;2029;0.00312;96614;302;29.15
2638;Totaal mannen en vrouwen;56 jaar;2030;0.00303;96711;293;29.36
2639;Totaal mannen en vrouwen;56 jaar;2031;0.00297;96779;287;29.49
2640;Totaal mannen en vrouwen;56 jaar;2032;0.00291;96846;282;29.63
2641;Totaal mannen en vrouwen;56 jaar;2033;0.00285;96912;276;29.77
2642;Totaal mannen en vrouwen;56 jaar;2034;0.00279;96976;271;29.91
2643;Totaal mannen en vrouwen;56 jaar;2035;0.00274;97038;266;30.05
2644;Totaal mannen en vrouwen;56 jaar;2036;0.00268;97100;261;30.19
2645;Totaal mannen en vrouwen;56 jaar;2037;0.00263;97159;255;30.33
2646;Totaal mannen en vrouwen;56 jaar;2038;0.00258;97218;250;30.47
2647;Totaal mannen en vrouwen;56 jaar;2039;0.00252;97275;245;30.6
2648;Totaal mannen en vrouwen;56 jaar;2040;0.00247;97331;241;30.74
2649;Totaal mannen en vrouwen;56 jaar;2041;0.00242;97385;236;30.87
2650;Totaal mannen en vrouwen;56 jaar;2042;0.00237;97438;231;31.0
2651;Totaal mannen en vrouwen;56 jaar;2043;0.00233;97491;227;31.13
2652;Totaal mannen en vrouwen;56 jaar;2044;0.00228;97542;223;31.26
2653;Totaal mannen en vrouwen;56 jaar;2045;0.00224;97592;218;31.39
2654;Totaal mannen en vrouwen;56 jaar;2046;0.00219;97641;214;31.52
2655;Totaal mannen en vrouwen;56 jaar;2047;0.00215;97688;210;31.64
2656;Totaal mannen en vrouwen;56 jaar;2048;0.00211;97735;206;31.77
2657;Totaal mannen en vrouwen;56 jaar;2049;0.00206;97781;202;31.89
2658;Totaal mannen en vrouwen;56 jaar;2050;0.00203;97826;198;32.01
2659;Totaal mannen en vrouwen;56 jaar;2051;0.00198;97869;194;32.14
2660;Totaal mannen en vrouwen;56 jaar;2052;0.00195;97912;191;32.26
2661;Totaal mannen en vrouwen;56 jaar;2053;0.00191;97954;187;32.38
2662;Totaal mannen en vrouwen;56 jaar;2054;0.00187;97995;183;32.49
2663;Totaal mannen en vrouwen;56 jaar;2055;0.00183;98035;180;32.61
2664;Totaal mannen en vrouwen;56 jaar;2056;0.0018;98075;176;32.73
2665;Totaal mannen en vrouwen;56 jaar;2057;0.00176;98113;173;32.84
2666;Totaal mannen en vrouwen;56 jaar;2058;0.00173;98151;170;32.96
2667;Totaal mannen en vrouwen;56 jaar;2059;0.00169;98188;166;33.07
2668;Totaal mannen en vrouwen;56 jaar;2060;0.00166;98224;163;33.18
2669;Totaal mannen en vrouwen;56 jaar;2061;0.00163;98260;160;33.29
2670;Totaal mannen en vrouwen;56 jaar;2062;0.0016;98294;157;33.4
2671;Totaal mannen en vrouwen;56 jaar;2063;0.00157;98328;154;33.51
2672;Totaal mannen en vrouwen;56 jaar;2064;0.00154;98361;151;33.62
2673;Totaal mannen en vrouwen;56 jaar;2065;0.00151;98393;148;33.73
2674;Totaal mannen en vrouwen;56 jaar;2066;0.00147;98425;145;33.83
2675;Totaal mannen en vrouwen;56 jaar;2067;0.00145;98455;142;33.94
2676;Totaal mannen en vrouwen;56 jaar;2068;0.00142;98485;140;34.04
2677;Totaal mannen en vrouwen;56 jaar;2069;0.00139;98515;137;34.14
2678;Totaal mannen en vrouwen;56 jaar;2070;0.00136;98544;134;34.25
2679;Totaal mannen en vrouwen;57 jaar;2024;0.00403;95720;386;27.21
2680;Totaal mannen en vrouwen;57 jaar;2025;0.00391;95847;374;27.41
2681;Totaal mannen en vrouwen;57 jaar;2026;0.00379;95971;364;27.62
2682;Totaal mannen en vrouwen;57 jaar;2027;0.00368;96089;353;27.83
2683;Totaal mannen en vrouwen;57 jaar;2028;0.00357;96203;343;28.04
2684;Totaal mannen en vrouwen;57 jaar;2029;0.00346;96312;333;28.24
2685;Totaal mannen en vrouwen;57 jaar;2030;0.00336;96418;324;28.44
2686;Totaal mannen en vrouwen;57 jaar;2031;0.00329;96492;318;28.58
2687;Totaal mannen en vrouwen;57 jaar;2032;0.00323;96564;311;28.72
2688;Totaal mannen en vrouwen;57 jaar;2033;0.00316;96635;306;28.86
2689;Totaal mannen en vrouwen;57 jaar;2034;0.00309;96705;299;29.0
2690;Totaal mannen en vrouwen;57 jaar;2035;0.00303;96773;293;29.13
2691;Totaal mannen en vrouwen;57 jaar;2036;0.00297;96839;288;29.27
2692;Totaal mannen en vrouwen;57 jaar;2037;0.00291;96904;282;29.41
2693;Totaal mannen en vrouwen;57 jaar;2038;0.00285;96967;276;29.54
2694;Totaal mannen en vrouwen;57 jaar;2039;0.00279;97029;271;29.68
2695;Totaal mannen en vrouwen;57 jaar;2040;0.00273;97090;266;29.81
2696;Totaal mannen en vrouwen;57 jaar;2041;0.00268;97149;261;29.94
2697;Totaal mannen en vrouwen;57 jaar;2042;0.00263;97207;255;30.07
2698;Totaal mannen en vrouwen;57 jaar;2043;0.00257;97264;250;30.2
2699;Totaal mannen en vrouwen;57 jaar;2044;0.00252;97319;246;30.33
2700;Totaal mannen en vrouwen;57 jaar;2045;0.00247;97373;241;30.46
2701;Totaal mannen en vrouwen;57 jaar;2046;0.00242;97426;236;30.59
2702;Totaal mannen en vrouwen;57 jaar;2047;0.00238;97478;232;30.71
2703;Totaal mannen en vrouwen;57 jaar;2048;0.00233;97529;227;30.83
2704;Totaal mannen en vrouwen;57 jaar;2049;0.00228;97579;223;30.96
2705;Totaal mannen en vrouwen;57 jaar;2050;0.00224;97627;218;31.08
2706;Totaal mannen en vrouwen;57 jaar;2051;0.00219;97675;214;31.2
2707;Totaal mannen en vrouwen;57 jaar;2052;0.00215;97722;210;31.32
2708;Totaal mannen en vrouwen;57 jaar;2053;0.00211;97767;206;31.44
2709;Totaal mannen en vrouwen;57 jaar;2054;0.00206;97812;202;31.55
2710;Totaal mannen en vrouwen;57 jaar;2055;0.00202;97856;198;31.67
2711;Totaal mannen en vrouwen;57 jaar;2056;0.00198;97898;194;31.79
2712;Totaal mannen en vrouwen;57 jaar;2057;0.00194;97940;190;31.9
2713;Totaal mannen en vrouwen;57 jaar;2058;0.00191;97981;187;32.01
2714;Totaal mannen en vrouwen;57 jaar;2059;0.00187;98022;183;32.13
2715;Totaal mannen en vrouwen;57 jaar;2060;0.00183;98061;180;32.24
2716;Totaal mannen en vrouwen;57 jaar;2061;0.0018;98099;176;32.35
2717;Totaal mannen en vrouwen;57 jaar;2062;0.00176;98137;173;32.46
2718;Totaal mannen en vrouwen;57 jaar;2063;0.00173;98174;170;32.56
2719;Totaal mannen en vrouwen;57 jaar;2064;0.00169;98210;166;32.67
2720;Totaal mannen en vrouwen;57 jaar;2065;0.00166;98245;163;32.78
2721;Totaal mannen en vrouwen;57 jaar;2066;0.00163;98279;160;32.88
2722;Totaal mannen en vrouwen;57 jaar;2067;0.00159;98313;157;32.99
2723;Totaal mannen en vrouwen;57 jaar;2068;0.00156;98346;154;33.09
2724;Totaal mannen en vrouwen;57 jaar;2069;0.00153;98378;151;33.19
2725;Totaal mannen en vrouwen;57 jaar;2070;0.0015;98409;148;33.29
2726;Totaal mannen en vrouwen;58 jaar;2024;0.00447;95334;426;26.31
2727;Totaal mannen en vrouwen;58 jaar;2025;0.00434;95473;414;26.52
2728;Totaal mannen en vrouwen;58 jaar;2026;0.0042;95607;402;26.73
2729;Totaal mannen en vrouwen;58 jaar;2027;0.00408;95736;391;26.93
2730;Totaal mannen en vrouwen;58 jaar;2028;0.00396;95860;379;27.13
2731;Totaal mannen en vrouwen;58 jaar;2029;0.00384;95979;369;27.34
2732;Totaal mannen en vrouwen;58 jaar;2030;0.00373;96094;358;27.54
2733;Totaal mannen en vrouwen;58 jaar;2031;0.00365;96174;351;27.67
2734;Totaal mannen en vrouwen;58 jaar;2032;0.00357;96253;344;27.81
2735;Totaal mannen en vrouwen;58 jaar;2033;0.0035;96330;337;27.95
2736;Totaal mannen en vrouwen;58 jaar;2034;0.00343;96406;331;28.08
2737;Totaal mannen en vrouwen;58 jaar;2035;0.00335;96479;324;28.22
2738;Totaal mannen en vrouwen;58 jaar;2036;0.00329;96551;317;28.36
2739;Totaal mannen en vrouwen;58 jaar;2037;0.00322;96622;311;28.49
2740;Totaal mannen en vrouwen;58 jaar;2038;0.00315;96691;305;28.63
2741;Totaal mannen en vrouwen;58 jaar;2039;0.00309;96758;299;28.76
2742;Totaal mannen en vrouwen;58 jaar;2040;0.00303;96824;293;28.89
2743;Totaal mannen en vrouwen;58 jaar;2041;0.00296;96889;287;29.02
2744;Totaal mannen en vrouwen;58 jaar;2042;0.00291;96952;282;29.15
2745;Totaal mannen en vrouwen;58 jaar;2043;0.00284;97013;276;29.28
2746;Totaal mannen en vrouwen;58 jaar;2044;0.00279;97073;270;29.41
2747;Totaal mannen en vrouwen;58 jaar;2045;0.00273;97133;266;29.53
2748;Totaal mannen en vrouwen;58 jaar;2046;0.00268;97190;260;29.66
2749;Totaal mannen en vrouwen;58 jaar;2047;0.00262;97247;255;29.78
2750;Totaal mannen en vrouwen;58 jaar;2048;0.00257;97302;250;29.91
2751;Totaal mannen en vrouwen;58 jaar;2049;0.00252;97356;245;30.03
2752;Totaal mannen en vrouwen;58 jaar;2050;0.00247;97409;240;30.15
2753;Totaal mannen en vrouwen;58 jaar;2051;0.00242;97461;236;30.27
2754;Totaal mannen en vrouwen;58 jaar;2052;0.00237;97512;231;30.39
2755;Totaal mannen en vrouwen;58 jaar;2053;0.00232;97561;227;30.5
2756;Totaal mannen en vrouwen;58 jaar;2054;0.00228;97610;222;30.62
2757;Totaal mannen en vrouwen;58 jaar;2055;0.00223;97658;218;30.73
2758;Totaal mannen en vrouwen;58 jaar;2056;0.00219;97704;214;30.85
2759;Totaal mannen en vrouwen;58 jaar;2057;0.00215;97750;210;30.96
2760;Totaal mannen en vrouwen;58 jaar;2058;0.0021;97795;205;31.07
2761;Totaal mannen en vrouwen;58 jaar;2059;0.00206;97838;202;31.19
2762;Totaal mannen en vrouwen;58 jaar;2060;0.00202;97881;198;31.3
2763;Totaal mannen en vrouwen;58 jaar;2061;0.00198;97923;194;31.4
2764;Totaal mannen en vrouwen;58 jaar;2062;0.00194;97964;190;31.51
2765;Totaal mannen en vrouwen;58 jaar;2063;0.0019;98004;186;31.62
2766;Totaal mannen en vrouwen;58 jaar;2064;0.00187;98044;183;31.73
2767;Totaal mannen en vrouwen;58 jaar;2065;0.00183;98082;179;31.83
2768;Totaal mannen en vrouwen;58 jaar;2066;0.00179;98120;176;31.94
2769;Totaal mannen en vrouwen;58 jaar;2067;0.00175;98156;172;32.04
2770;Totaal mannen en vrouwen;58 jaar;2068;0.00172;98192;169;32.14
2771;Totaal mannen en vrouwen;58 jaar;2069;0.00169;98227;166;32.24
2772;Totaal mannen en vrouwen;58 jaar;2070;0.00165;98262;162;32.34
2773;Totaal mannen en vrouwen;59 jaar;2024;0.00495;94908;470;25.43
2774;Totaal mannen en vrouwen;59 jaar;2025;0.0048;95059;456;25.63
2775;Totaal mannen en vrouwen;59 jaar;2026;0.00465;95205;443;25.84
2776;Totaal mannen en vrouwen;59 jaar;2027;0.00451;95345;430;26.04
2777;Totaal mannen en vrouwen;59 jaar;2028;0.00438;95481;418;26.24
2778;Totaal mannen en vrouwen;59 jaar;2029;0.00425;95610;406;26.44
2779;Totaal mannen en vrouwen;59 jaar;2030;0.00412;95736;395;26.64
2780;Totaal mannen en vrouwen;59 jaar;2031;0.00403;95823;386;26.77
2781;Totaal mannen en vrouwen;59 jaar;2032;0.00395;95909;379;26.91
2782;Totaal mannen en vrouwen;59 jaar;2033;0.00386;95993;371;27.04
2783;Totaal mannen en vrouwen;59 jaar;2034;0.00378;96075;363;27.18
2784;Totaal mannen en vrouwen;59 jaar;2035;0.00371;96156;357;27.31
2785;Totaal mannen en vrouwen;59 jaar;2036;0.00363;96234;349;27.45
2786;Totaal mannen en vrouwen;59 jaar;2037;0.00355;96311;342;27.58
2787;Totaal mannen en vrouwen;59 jaar;2038;0.00348;96386;335;27.72
2788;Totaal mannen en vrouwen;59 jaar;2039;0.00341;96460;329;27.85
2789;Totaal mannen en vrouwen;59 jaar;2040;0.00333;96531;322;27.98
2790;Totaal mannen en vrouwen;59 jaar;2041;0.00327;96602;316;28.11
2791;Totaal mannen en vrouwen;59 jaar;2042;0.0032;96670;309;28.24
2792;Totaal mannen en vrouwen;59 jaar;2043;0.00314;96737;303;28.36
2793;Totaal mannen en vrouwen;59 jaar;2044;0.00307;96803;297;28.49
2794;Totaal mannen en vrouwen;59 jaar;2045;0.00301;96867;291;28.61
2795;Totaal mannen en vrouwen;59 jaar;2046;0.00295;96930;286;28.74
2796;Totaal mannen en vrouwen;59 jaar;2047;0.00289;96992;280;28.86
2797;Totaal mannen en vrouwen;59 jaar;2048;0.00283;97052;275;28.98
2798;Totaal mannen en vrouwen;59 jaar;2049;0.00277;97111;269;29.1
2799;Totaal mannen en vrouwen;59 jaar;2050;0.00272;97169;264;29.22
2800;Totaal mannen en vrouwen;59 jaar;2051;0.00266;97225;259;29.34
2801;Totaal mannen en vrouwen;59 jaar;2052;0.00261;97281;254;29.46
2802;Totaal mannen en vrouwen;59 jaar;2053;0.00256;97335;249;29.57
2803;Totaal mannen en vrouwen;59 jaar;2054;0.0025;97388;244;29.69
2804;Totaal mannen en vrouwen;59 jaar;2055;0.00246;97440;239;29.8
2805;Totaal mannen en vrouwen;59 jaar;2056;0.0024;97490;234;29.92
2806;Totaal mannen en vrouwen;59 jaar;2057;0.00236;97540;230;30.03
2807;Totaal mannen en vrouwen;59 jaar;2058;0.00231;97589;226;30.14
2808;Totaal mannen en vrouwen;59 jaar;2059;0.00226;97637;221;30.25
2809;Totaal mannen en vrouwen;59 jaar;2060;0.00222;97684;217;30.36
2810;Totaal mannen en vrouwen;59 jaar;2061;0.00218;97729;213;30.47
2811;Totaal mannen en vrouwen;59 jaar;2062;0.00213;97774;209;30.57
2812;Totaal mannen en vrouwen;59 jaar;2063;0.00209;97818;204;30.68
2813;Totaal mannen en vrouwen;59 jaar;2064;0.00205;97861;201;30.78
2814;Totaal mannen en vrouwen;59 jaar;2065;0.00201;97903;197;30.89
2815;Totaal mannen en vrouwen;59 jaar;2066;0.00197;97944;193;30.99
2816;Totaal mannen en vrouwen;59 jaar;2067;0.00193;97984;189;31.09
2817;Totaal mannen en vrouwen;59 jaar;2068;0.00189;98023;185;31.19
2818;Totaal mannen en vrouwen;59 jaar;2069;0.00185;98062;181;31.3
2819;Totaal mannen en vrouwen;59 jaar;2070;0.00181;98099;178;31.39
2820;Totaal mannen en vrouwen;60 jaar;2024;0.00546;94438;516;24.55
2821;Totaal mannen en vrouwen;60 jaar;2025;0.0053;94603;501;24.75
2822;Totaal mannen en vrouwen;60 jaar;2026;0.00513;94762;486;24.95
2823;Totaal mannen en vrouwen;60 jaar;2027;0.00498;94915;473;25.15
2824;Totaal mannen en vrouwen;60 jaar;2028;0.00483;95063;459;25.35
2825;Totaal mannen en vrouwen;60 jaar;2029;0.00469;95204;446;25.55
2826;Totaal mannen en vrouwen;60 jaar;2030;0.00455;95341;433;25.75
2827;Totaal mannen en vrouwen;60 jaar;2031;0.00445;95437;425;25.88
2828;Totaal mannen en vrouwen;60 jaar;2032;0.00435;95530;415;26.01
2829;Totaal mannen en vrouwen;60 jaar;2033;0.00426;95622;407;26.15
2830;Totaal mannen en vrouwen;60 jaar;2034;0.00417;95711;399;26.28
2831;Totaal mannen en vrouwen;60 jaar;2035;0.00408;95799;391;26.41
2832;Totaal mannen en vrouwen;60 jaar;2036;0.004;95885;383;26.55
2833;Totaal mannen en vrouwen;60 jaar;2037;0.00391;95969;375;26.68
2834;Totaal mannen en vrouwen;60 jaar;2038;0.00383;96051;368;26.81
2835;Totaal mannen en vrouwen;60 jaar;2039;0.00375;96131;360;26.94
2836;Totaal mannen en vrouwen;60 jaar;2040;0.00367;96209;353;27.07
2837;Totaal mannen en vrouwen;60 jaar;2041;0.00359;96286;346;27.2
2838;Totaal mannen en vrouwen;60 jaar;2042;0.00352;96361;339;27.32
2839;Totaal mannen en vrouwen;60 jaar;2043;0.00344;96434;332;27.45
2840;Totaal mannen en vrouwen;60 jaar;2044;0.00338;96506;326;27.57
2841;Totaal mannen en vrouwen;60 jaar;2045;0.0033;96576;319;27.7
2842;Totaal mannen en vrouwen;60 jaar;2046;0.00324;96644;313;27.82
2843;Totaal mannen en vrouwen;60 jaar;2047;0.00317;96712;307;27.94
2844;Totaal mannen en vrouwen;60 jaar;2048;0.00311;96778;301;28.06
2845;Totaal mannen en vrouwen;60 jaar;2049;0.00304;96842;295;28.18
2846;Totaal mannen en vrouwen;60 jaar;2050;0.00298;96905;289;28.3
2847;Totaal mannen en vrouwen;60 jaar;2051;0.00292;96966;283;28.42
2848;Totaal mannen en vrouwen;60 jaar;2052;0.00286;97027;278;28.53
2849;Totaal mannen en vrouwen;60 jaar;2053;0.0028;97086;272;28.65
2850;Totaal mannen en vrouwen;60 jaar;2054;0.00275;97144;267;28.76
2851;Totaal mannen en vrouwen;60 jaar;2055;0.00269;97200;262;28.87
2852;Totaal mannen en vrouwen;60 jaar;2056;0.00264;97256;257;28.99
2853;Totaal mannen en vrouwen;60 jaar;2057;0.00258;97310;251;29.1
2854;Totaal mannen en vrouwen;60 jaar;2058;0.00253;97363;247;29.21
2855;Totaal mannen en vrouwen;60 jaar;2059;0.00248;97416;242;29.32
2856;Totaal mannen en vrouwen;60 jaar;2060;0.00243;97467;237;29.42
2857;Totaal mannen en vrouwen;60 jaar;2061;0.00238;97517;233;29.53
2858;Totaal mannen en vrouwen;60 jaar;2062;0.00234;97566;228;29.64
2859;Totaal mannen en vrouwen;60 jaar;2063;0.00229;97613;224;29.74
2860;Totaal mannen en vrouwen;60 jaar;2064;0.00224;97660;219;29.85
2861;Totaal mannen en vrouwen;60 jaar;2065;0.0022;97706;215;29.95
2862;Totaal mannen en vrouwen;60 jaar;2066;0.00216;97751;211;30.05
2863;Totaal mannen en vrouwen;60 jaar;2067;0.00211;97795;207;30.15
2864;Totaal mannen en vrouwen;60 jaar;2068;0.00207;97838;203;30.25
2865;Totaal mannen en vrouwen;60 jaar;2069;0.00203;97880;199;30.35
2866;Totaal mannen en vrouwen;60 jaar;2070;0.00199;97921;194;30.45
2867;Totaal mannen en vrouwen;61 jaar;2024;0.00601;93923;565;23.69
2868;Totaal mannen en vrouwen;61 jaar;2025;0.00583;94102;548;23.88
2869;Totaal mannen en vrouwen;61 jaar;2026;0.00565;94275;533;24.08
2870;Totaal mannen en vrouwen;61 jaar;2027;0.00548;94443;518;24.28
2871;Totaal mannen en vrouwen;61 jaar;2028;0.00532;94604;503;24.47
2872;Totaal mannen en vrouwen;61 jaar;2029;0.00515;94758;488;24.67
2873;Totaal mannen en vrouwen;61 jaar;2030;0.005;94907;475;24.86
2874;Totaal mannen en vrouwen;61 jaar;2031;0.00489;95012;465;24.99
2875;Totaal mannen en vrouwen;61 jaar;2032;0.00479;95115;455;25.12
2876;Totaal mannen en vrouwen;61 jaar;2033;0.00468;95215;445;25.26
2877;Totaal mannen en vrouwen;61 jaar;2034;0.00458;95313;436;25.39
2878;Totaal mannen en vrouwen;61 jaar;2035;0.00448;95408;427;25.52
2879;Totaal mannen en vrouwen;61 jaar;2036;0.00438;95502;419;25.65
2880;Totaal mannen en vrouwen;61 jaar;2037;0.0043;95594;411;25.78
2881;Totaal mannen en vrouwen;61 jaar;2038;0.0042;95683;402;25.91
2882;Totaal mannen en vrouwen;61 jaar;2039;0.00411;95771;394;26.04
2883;Totaal mannen en vrouwen;61 jaar;2040;0.00403;95856;386;26.17
2884;Totaal mannen en vrouwen;61 jaar;2041;0.00394;95940;378;26.29
2885;Totaal mannen en vrouwen;61 jaar;2042;0.00386;96022;370;26.42
2886;Totaal mannen en vrouwen;61 jaar;2043;0.00378;96102;363;26.54
2887;Totaal mannen en vrouwen;61 jaar;2044;0.0037;96180;356;26.67
2888;Totaal mannen en vrouwen;61 jaar;2045;0.00363;96257;349;26.79
2889;Totaal mannen en vrouwen;61 jaar;2046;0.00355;96332;342;26.91
2890;Totaal mannen en vrouwen;61 jaar;2047;0.00347;96405;335;27.03
2891;Totaal mannen en vrouwen;61 jaar;2048;0.00341;96477;329;27.15
2892;Totaal mannen en vrouwen;61 jaar;2049;0.00333;96547;322;27.27
2893;Totaal mannen en vrouwen;61 jaar;2050;0.00326;96616;315;27.38
2894;Totaal mannen en vrouwen;61 jaar;2051;0.0032;96683;309;27.5
2895;Totaal mannen en vrouwen;61 jaar;2052;0.00313;96749;303;27.61
2896;Totaal mannen en vrouwen;61 jaar;2053;0.00307;96814;297;27.73
2897;Totaal mannen en vrouwen;61 jaar;2054;0.00301;96877;291;27.84
2898;Totaal mannen en vrouwen;61 jaar;2055;0.00295;96939;286;27.95
2899;Totaal mannen en vrouwen;61 jaar;2056;0.00289;96999;280;28.06
2900;Totaal mannen en vrouwen;61 jaar;2057;0.00283;97059;275;28.17
2901;Totaal mannen en vrouwen;61 jaar;2058;0.00277;97117;269;28.28
2902;Totaal mannen en vrouwen;61 jaar;2059;0.00272;97174;264;28.39
2903;Totaal mannen en vrouwen;61 jaar;2060;0.00266;97230;259;28.49
2904;Totaal mannen en vrouwen;61 jaar;2061;0.00261;97284;254;28.6
2905;Totaal mannen en vrouwen;61 jaar;2062;0.00256;97338;249;28.71
2906;Totaal mannen en vrouwen;61 jaar;2063;0.0025;97390;244;28.81
2907;Totaal mannen en vrouwen;61 jaar;2064;0.00246;97441;239;28.91
2908;Totaal mannen en vrouwen;61 jaar;2065;0.0024;97491;234;29.02
2909;Totaal mannen en vrouwen;61 jaar;2066;0.00236;97540;230;29.12
2910;Totaal mannen en vrouwen;61 jaar;2067;0.00231;97589;226;29.22
2911;Totaal mannen en vrouwen;61 jaar;2068;0.00226;97636;221;29.31
2912;Totaal mannen en vrouwen;61 jaar;2069;0.00222;97682;217;29.41
2913;Totaal mannen en vrouwen;61 jaar;2070;0.00217;97727;212;29.51
2914;Totaal mannen en vrouwen;62 jaar;2024;0.0066;93358;616;22.83
2915;Totaal mannen en vrouwen;62 jaar;2025;0.0064;93553;599;23.02
2916;Totaal mannen en vrouwen;62 jaar;2026;0.00621;93742;582;23.22
2917;Totaal mannen en vrouwen;62 jaar;2027;0.00602;93925;566;23.41
2918;Totaal mannen en vrouwen;62 jaar;2028;0.00584;94101;549;23.6
2919;Totaal mannen en vrouwen;62 jaar;2029;0.00566;94270;534;23.79
