ID;Vervoerwijzen;Populatie;Marges;RegioS;Perioden;Vervoersprestatie_1
1677;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Noord-Brabant (PV);2021;3.8
1678;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Noord-Brabant (PV);2022;4.7
1679;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Noord-Brabant (PV);2023;5.8
1680;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Limburg (PV);2018;2.6
1681;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Limburg (PV);2019;2.5
1682;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Limburg (PV);2020;1.6
1683;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Limburg (PV);2021;1.6
1684;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Limburg (PV);2022;2.0
1685;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Limburg (PV);2023;2.0
1686;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Zeer sterk stedelijk;2018;7.4
1687;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Zeer sterk stedelijk;2019;6.8
1688;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Zeer sterk stedelijk;2020;5.4
1689;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Zeer sterk stedelijk;2021;6.5
1690;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Zeer sterk stedelijk;2022;7.1
1691;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Zeer sterk stedelijk;2023;7.4
1692;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Sterk stedelijk;2018;11.5
1693;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Sterk stedelijk;2019;12.1
1694;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Sterk stedelijk;2020;7.7
1695;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Sterk stedelijk;2021;9.6
1696;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Sterk stedelijk;2022;9.7
1697;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Sterk stedelijk;2023;11.3
1698;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Matig stedelijk;2018;6.2
1699;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Matig stedelijk;2019;6.6
1700;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Matig stedelijk;2020;4.5
1701;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Matig stedelijk;2021;4.9
1702;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Matig stedelijk;2022;5.5
1703;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Matig stedelijk;2023;6.6
1704;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Weinig stedelijk;2018;10.1
1705;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Weinig stedelijk;2019;9.8
1706;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Weinig stedelijk;2020;5.9
1707;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Weinig stedelijk;2021;6.9
1708;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Weinig stedelijk;2022;8.1
1709;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Weinig stedelijk;2023;8.2
1710;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Niet stedelijk;2018;3.4
1711;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Niet stedelijk;2019;3.7
1712;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Niet stedelijk;2020;2.3
1713;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Niet stedelijk;2021;2.3
1714;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Niet stedelijk;2022;2.3
1715;Personenauto  (passagier);Populatie: 6 jaar of ouder;Waarde;Niet stedelijk;2023;3.0
1716;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Nederland;2018;37.1
1717;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Nederland;2019;37.1
1718;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Nederland;2020;24.6
1719;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Nederland;2021;28.9
1720;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Nederland;2022;31.3
1721;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Nederland;2023;34.9
1722;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Nederland (LD);2018;4.2
1723;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Nederland (LD);2019;4.4
1724;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Nederland (LD);2020;2.6
1725;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Nederland (LD);2021;3.1
1726;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Nederland (LD);2022;3.2
1727;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Nederland (LD);2023;3.3
1728;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Oost-Nederland (LD);2018;8.0
1729;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Oost-Nederland (LD);2019;7.6
1730;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Oost-Nederland (LD);2020;5.1
1731;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Oost-Nederland (LD);2021;6.2
1732;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Oost-Nederland (LD);2022;7.0
1733;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Oost-Nederland (LD);2023;8.0
1734;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;West-Nederland (LD);2018;15.9
1735;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;West-Nederland (LD);2019;16.1
1736;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;West-Nederland (LD);2020;11.0
1737;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;West-Nederland (LD);2021;13.3
1738;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;West-Nederland (LD);2022;13.7
1739;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;West-Nederland (LD);2023;15.1
1740;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zuid-Nederland (LD);2018;7.4
1741;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zuid-Nederland (LD);2019;7.1
1742;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zuid-Nederland (LD);2020;4.7
1743;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zuid-Nederland (LD);2021;4.9
1744;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zuid-Nederland (LD);2022;6.0
1745;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zuid-Nederland (LD);2023;7.1
1746;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Groningen (PV);2018;1.2
1747;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Groningen (PV);2019;1.1
1748;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Groningen (PV);2020;0.7
1749;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Groningen (PV);2021;0.8
1750;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Groningen (PV);2022;1.0
1751;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Groningen (PV);2023;0.9
1752;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Friesland (PV);2018;1.5
1753;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Friesland (PV);2019;1.7
1754;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Friesland (PV);2020;0.8
1755;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Friesland (PV);2021;1.1
1756;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Friesland (PV);2022;1.1
1757;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Friesland (PV);2023;1.2
1758;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Drenthe (PV);2018;1.1
1759;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Drenthe (PV);2019;1.0
1760;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Drenthe (PV);2020;0.7
1761;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Drenthe (PV);2021;0.8
1762;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Drenthe (PV);2022;0.8
1763;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Drenthe (PV);2023;0.8
1764;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Overijssel (PV);2018;2.3
1765;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Overijssel (PV);2019;2.4
1766;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Overijssel (PV);2020;1.3
1767;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Overijssel (PV);2021;1.6
1768;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Overijssel (PV);2022;1.9
1769;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Overijssel (PV);2023;2.3
1770;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Flevoland (PV);2018;0.8
1771;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Flevoland (PV);2019;0.9
1772;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Flevoland (PV);2020;0.6
1773;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Flevoland (PV);2021;0.8
1774;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Flevoland (PV);2022;0.9
1775;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Flevoland (PV);2023;0.7
1776;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Gelderland (PV);2018;4.4
1777;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Gelderland (PV);2019;3.8
1778;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Gelderland (PV);2020;2.8
1779;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Gelderland (PV);2021;3.3
1780;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Gelderland (PV);2022;3.8
1781;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Gelderland (PV);2023;4.4
1782;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Utrecht (PV);2018;2.6
1783;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Utrecht (PV);2019;3.0
1784;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Utrecht (PV);2020;1.8
1785;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Utrecht (PV);2021;2.3
1786;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Utrecht (PV);2022;2.5
1787;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Utrecht (PV);2023;2.8
1788;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Holland (PV);2018;5.3
1789;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Holland (PV);2019;4.6
1790;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Holland (PV);2020;3.4
1791;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Holland (PV);2021;4.2
1792;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Holland (PV);2022;4.4
1793;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Holland (PV);2023;4.6
1794;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zuid-Holland (PV);2018;6.5
1795;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zuid-Holland (PV);2019;6.7
1796;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zuid-Holland (PV);2020;4.6
1797;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zuid-Holland (PV);2021;5.6
1798;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zuid-Holland (PV);2022;5.5
1799;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zuid-Holland (PV);2023;6.3
1800;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zeeland (PV);2018;0.6
1801;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zeeland (PV);2019;0.7
1802;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zeeland (PV);2020;0.4
1803;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zeeland (PV);2021;0.5
1804;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zeeland (PV);2022;0.5
1805;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zeeland (PV);2023;0.6
1806;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Brabant (PV);2018;5.0
1807;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Brabant (PV);2019;4.8
1808;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Brabant (PV);2020;3.3
1809;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Brabant (PV);2021;3.4
1810;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Brabant (PV);2022;4.1
1811;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Brabant (PV);2023;5.2
1812;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Limburg (PV);2018;2.1
1813;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Limburg (PV);2019;2.1
1814;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Limburg (PV);2020;1.2
1815;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Limburg (PV);2021;1.3
1816;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Limburg (PV);2022;1.6
1817;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Limburg (PV);2023;1.6
1818;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zeer sterk stedelijk;2018;6.7
1819;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zeer sterk stedelijk;2019;6.1
1820;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zeer sterk stedelijk;2020;4.9
1821;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zeer sterk stedelijk;2021;5.9
1822;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zeer sterk stedelijk;2022;6.4
1823;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zeer sterk stedelijk;2023;6.7
1824;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Sterk stedelijk;2018;10.6
1825;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Sterk stedelijk;2019;11.1
1826;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Sterk stedelijk;2020;7.0
1827;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Sterk stedelijk;2021;8.8
1828;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Sterk stedelijk;2022;8.9
1829;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Sterk stedelijk;2023;10.4
1830;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Matig stedelijk;2018;5.6
1831;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Matig stedelijk;2019;5.8
1832;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Matig stedelijk;2020;3.9
1833;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Matig stedelijk;2021;4.3
1834;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Matig stedelijk;2022;5.0
1835;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Matig stedelijk;2023;6.0
1836;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Weinig stedelijk;2018;9.2
1837;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Weinig stedelijk;2019;8.8
1838;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Weinig stedelijk;2020;5.3
1839;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Weinig stedelijk;2021;6.2
1840;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Weinig stedelijk;2022;7.4
1841;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Weinig stedelijk;2023;7.5
1842;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Niet stedelijk;2018;2.9
1843;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Niet stedelijk;2019;3.0
1844;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Niet stedelijk;2020;1.9
1845;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Niet stedelijk;2021;1.9
1846;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Niet stedelijk;2022;2.0
1847;Personenauto  (passagier);Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Niet stedelijk;2023;2.5
1848;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Nederland;2018;40.4
1849;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Nederland;2019;40.9
1850;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Nederland;2020;27.0
1851;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Nederland;2021;31.5
1852;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Nederland;2022;34.0
1853;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Nederland;2023;38.0
1854;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Noord-Nederland (LD);2018;5.4
1855;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Noord-Nederland (LD);2019;6.2
1856;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Noord-Nederland (LD);2020;3.4
1857;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Noord-Nederland (LD);2021;4.3
1858;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Noord-Nederland (LD);2022;4.4
1859;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Noord-Nederland (LD);2023;4.5
1860;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Oost-Nederland (LD);2018;9.6
1861;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Oost-Nederland (LD);2019;9.2
1862;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Oost-Nederland (LD);2020;6.3
1863;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Oost-Nederland (LD);2021;7.5
1864;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Oost-Nederland (LD);2022;8.3
1865;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Oost-Nederland (LD);2023;9.6
1866;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;West-Nederland (LD);2018;18.1
1867;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;West-Nederland (LD);2019;18.5
1868;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;West-Nederland (LD);2020;12.6
1869;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;West-Nederland (LD);2021;15.0
1870;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;West-Nederland (LD);2022;15.4
1871;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;West-Nederland (LD);2023;17.0
1872;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Zuid-Nederland (LD);2018;8.9
1873;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Zuid-Nederland (LD);2019;8.8
1874;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Zuid-Nederland (LD);2020;5.9
1875;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Zuid-Nederland (LD);2021;6.0
1876;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Zuid-Nederland (LD);2022;7.3
1877;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Zuid-Nederland (LD);2023;8.5
1878;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Groningen (PV);2018;1.9
1879;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Groningen (PV);2019;2.1
1880;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Groningen (PV);2020;1.2
1881;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Groningen (PV);2021;1.5
1882;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Groningen (PV);2022;1.7
1883;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Groningen (PV);2023;1.4
1884;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Friesland (PV);2018;2.3
1885;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Friesland (PV);2019;2.9
1886;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Friesland (PV);2020;1.3
1887;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Friesland (PV);2021;1.9
1888;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Friesland (PV);2022;1.9
1889;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Friesland (PV);2023;1.9
1890;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Drenthe (PV);2018;1.7
1891;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Drenthe (PV);2019;1.8
1892;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Drenthe (PV);2020;1.3
1893;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Drenthe (PV);2021;1.4
1894;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Drenthe (PV);2022;1.2
1895;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Drenthe (PV);2023;1.6
1896;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Overijssel (PV);2018;3.2
1897;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Overijssel (PV);2019;3.5
1898;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Overijssel (PV);2020;2.0
1899;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Overijssel (PV);2021;2.3
1900;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Overijssel (PV);2022;2.6
1901;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Overijssel (PV);2023;3.2
1902;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Flevoland (PV);2018;1.2
1903;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Flevoland (PV);2019;1.4
1904;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Flevoland (PV);2020;1.0
1905;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Flevoland (PV);2021;1.3
1906;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Flevoland (PV);2022;1.4
1907;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Flevoland (PV);2023;1.2
1908;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Gelderland (PV);2018;5.6
1909;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Gelderland (PV);2019;4.9
1910;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Gelderland (PV);2020;3.8
1911;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Gelderland (PV);2021;4.3
1912;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Gelderland (PV);2022;4.8
1913;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Gelderland (PV);2023;5.6
1914;Personenauto  (passagier);Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Utrecht (PV);2018;3.5
