ID;Geslacht;WelGeenInternationaleStudent;UitstromersHoMetEnZonderDiploma;Uitkeringen;Studierichting;Peilmoment;Perioden;UitstromersHo_1
2896;Totaal;Totaal;Totaal;Totaal één uitkering;Natuur;10 jaar na verlaten onderwijs;2006/'07;80.0
2897;Totaal;Totaal;Totaal;Totaal één uitkering;Natuur;10 jaar na verlaten onderwijs;2007/'08;70.0
2898;Totaal;Totaal;Totaal;Totaal één uitkering;Natuur;10 jaar na verlaten onderwijs;2008/'09;60.0
2899;Totaal;Totaal;Totaal;Totaal één uitkering;Natuur;10 jaar na verlaten onderwijs;2009/'10;150.0
2900;Totaal;Totaal;Totaal;Totaal één uitkering;Natuur;10 jaar na verlaten onderwijs;2010/'11;110.0
2901;Totaal;Totaal;Totaal;Totaal één uitkering;Natuur;10 jaar na verlaten onderwijs;2011/'12;130.0
2902;Totaal;Totaal;Totaal;Totaal één uitkering;Natuur;10 jaar na verlaten onderwijs;2012/'13;
2903;Totaal;Totaal;Totaal;Totaal één uitkering;Natuur;10 jaar na verlaten onderwijs;2013/'14;
2904;Totaal;Totaal;Totaal;Totaal één uitkering;Natuur;10 jaar na verlaten onderwijs;2014/'15;
2905;Totaal;Totaal;Totaal;Totaal één uitkering;Natuur;10 jaar na verlaten onderwijs;2015/'16;
2906;Totaal;Totaal;Totaal;Totaal één uitkering;Natuur;10 jaar na verlaten onderwijs;2016/'17;
2907;Totaal;Totaal;Totaal;Totaal één uitkering;Natuur;10 jaar na verlaten onderwijs;2017/'18;
2908;Totaal;Totaal;Totaal;Totaal één uitkering;Natuur;10 jaar na verlaten onderwijs;2018/'19;
2909;Totaal;Totaal;Totaal;Totaal één uitkering;Natuur;10 jaar na verlaten onderwijs;2019/'20;
2910;Totaal;Totaal;Totaal;Totaal één uitkering;Natuur;10 jaar na verlaten onderwijs;2020/'21;
2911;Totaal;Totaal;Totaal;Totaal één uitkering;Natuur;10 jaar na verlaten onderwijs;2021/'22;
2912;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;Direct na verlaten onderwijs;2006/'07;280.0
2913;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;Direct na verlaten onderwijs;2007/'08;270.0
2914;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;Direct na verlaten onderwijs;2008/'09;530.0
2915;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;Direct na verlaten onderwijs;2009/'10;540.0
2916;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;Direct na verlaten onderwijs;2010/'11;560.0
2917;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;Direct na verlaten onderwijs;2011/'12;640.0
2918;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;Direct na verlaten onderwijs;2012/'13;690.0
2919;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;Direct na verlaten onderwijs;2013/'14;650.0
2920;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;Direct na verlaten onderwijs;2014/'15;630.0
2921;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;Direct na verlaten onderwijs;2015/'16;600.0
2922;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;Direct na verlaten onderwijs;2016/'17;530.0
2923;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;Direct na verlaten onderwijs;2017/'18;530.0
2924;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;Direct na verlaten onderwijs;2018/'19;510.0
2925;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;Direct na verlaten onderwijs;2019/'20;1040.0
2926;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;Direct na verlaten onderwijs;2020/'21;610.0
2927;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;Direct na verlaten onderwijs;2021/'22;550.0
2928;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;1 jaar na verlaten onderwijs;2006/'07;270.0
2929;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;1 jaar na verlaten onderwijs;2007/'08;570.0
2930;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;1 jaar na verlaten onderwijs;2008/'09;510.0
2931;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;1 jaar na verlaten onderwijs;2009/'10;530.0
2932;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;1 jaar na verlaten onderwijs;2010/'11;590.0
2933;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;1 jaar na verlaten onderwijs;2011/'12;770.0
2934;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;1 jaar na verlaten onderwijs;2012/'13;690.0
2935;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;1 jaar na verlaten onderwijs;2013/'14;670.0
2936;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;1 jaar na verlaten onderwijs;2014/'15;650.0
2937;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;1 jaar na verlaten onderwijs;2015/'16;600.0
2938;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;1 jaar na verlaten onderwijs;2016/'17;560.0
2939;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;1 jaar na verlaten onderwijs;2017/'18;600.0
2940;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;1 jaar na verlaten onderwijs;2018/'19;1260.0
2941;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;1 jaar na verlaten onderwijs;2019/'20;630.0
2942;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;1 jaar na verlaten onderwijs;2020/'21;570.0
2943;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;1 jaar na verlaten onderwijs;2021/'22;
2944;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;2 jaar na verlaten onderwijs;2006/'07;580.0
2945;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;2 jaar na verlaten onderwijs;2007/'08;500.0
2946;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;2 jaar na verlaten onderwijs;2008/'09;460.0
2947;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;2 jaar na verlaten onderwijs;2009/'10;540.0
2948;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;2 jaar na verlaten onderwijs;2010/'11;620.0
2949;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;2 jaar na verlaten onderwijs;2011/'12;670.0
2950;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;2 jaar na verlaten onderwijs;2012/'13;610.0
2951;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;2 jaar na verlaten onderwijs;2013/'14;650.0
2952;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;2 jaar na verlaten onderwijs;2014/'15;580.0
2953;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;2 jaar na verlaten onderwijs;2015/'16;530.0
2954;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;2 jaar na verlaten onderwijs;2016/'17;500.0
2955;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;2 jaar na verlaten onderwijs;2017/'18;1250.0
2956;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;2 jaar na verlaten onderwijs;2018/'19;740.0
2957;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;2 jaar na verlaten onderwijs;2019/'20;530.0
2958;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;2 jaar na verlaten onderwijs;2020/'21;
2959;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;2 jaar na verlaten onderwijs;2021/'22;
2960;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;3 jaar na verlaten onderwijs;2006/'07;440.0
2961;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;3 jaar na verlaten onderwijs;2007/'08;410.0
2962;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;3 jaar na verlaten onderwijs;2008/'09;480.0
2963;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;3 jaar na verlaten onderwijs;2009/'10;570.0
2964;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;3 jaar na verlaten onderwijs;2010/'11;560.0
2965;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;3 jaar na verlaten onderwijs;2011/'12;610.0
2966;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;3 jaar na verlaten onderwijs;2012/'13;520.0
2967;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;3 jaar na verlaten onderwijs;2013/'14;530.0
2968;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;3 jaar na verlaten onderwijs;2014/'15;520.0
2969;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;3 jaar na verlaten onderwijs;2015/'16;470.0
2970;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;3 jaar na verlaten onderwijs;2016/'17;1100.0
2971;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;3 jaar na verlaten onderwijs;2017/'18;750.0
2972;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;3 jaar na verlaten onderwijs;2018/'19;640.0
2973;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;3 jaar na verlaten onderwijs;2019/'20;
2974;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;3 jaar na verlaten onderwijs;2020/'21;
2975;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;3 jaar na verlaten onderwijs;2021/'22;
2976;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;4 jaar na verlaten onderwijs;2006/'07;430.0
2977;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;4 jaar na verlaten onderwijs;2007/'08;520.0
2978;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;4 jaar na verlaten onderwijs;2008/'09;590.0
2979;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;4 jaar na verlaten onderwijs;2009/'10;550.0
2980;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;4 jaar na verlaten onderwijs;2010/'11;570.0
2981;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;4 jaar na verlaten onderwijs;2011/'12;610.0
2982;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;4 jaar na verlaten onderwijs;2012/'13;480.0
2983;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;4 jaar na verlaten onderwijs;2013/'14;520.0
2984;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;4 jaar na verlaten onderwijs;2014/'15;570.0
2985;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;4 jaar na verlaten onderwijs;2015/'16;1100.0
2986;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;4 jaar na verlaten onderwijs;2016/'17;750.0
2987;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;4 jaar na verlaten onderwijs;2017/'18;680.0
2988;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;4 jaar na verlaten onderwijs;2018/'19;
2989;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;4 jaar na verlaten onderwijs;2019/'20;
2990;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;4 jaar na verlaten onderwijs;2020/'21;
2991;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;4 jaar na verlaten onderwijs;2021/'22;
2992;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;5 jaar na verlaten onderwijs;2006/'07;470.0
2993;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;5 jaar na verlaten onderwijs;2007/'08;610.0
2994;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;5 jaar na verlaten onderwijs;2008/'09;500.0
2995;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;5 jaar na verlaten onderwijs;2009/'10;490.0
2996;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;5 jaar na verlaten onderwijs;2010/'11;480.0
2997;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;5 jaar na verlaten onderwijs;2011/'12;510.0
2998;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;5 jaar na verlaten onderwijs;2012/'13;440.0
2999;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;5 jaar na verlaten onderwijs;2013/'14;520.0
3000;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;5 jaar na verlaten onderwijs;2014/'15;1160.0
3001;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;5 jaar na verlaten onderwijs;2015/'16;650.0
3002;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;5 jaar na verlaten onderwijs;2016/'17;760.0
3003;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;5 jaar na verlaten onderwijs;2017/'18;
3004;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;5 jaar na verlaten onderwijs;2018/'19;
3005;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;5 jaar na verlaten onderwijs;2019/'20;
3006;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;5 jaar na verlaten onderwijs;2020/'21;
3007;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;5 jaar na verlaten onderwijs;2021/'22;
3008;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;10 jaar na verlaten onderwijs;2006/'07;470.0
3009;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;10 jaar na verlaten onderwijs;2007/'08;420.0
3010;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;10 jaar na verlaten onderwijs;2008/'09;400.0
3011;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;10 jaar na verlaten onderwijs;2009/'10;1030.0
3012;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;10 jaar na verlaten onderwijs;2010/'11;610.0
3013;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;10 jaar na verlaten onderwijs;2011/'12;660.0
3014;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;10 jaar na verlaten onderwijs;2012/'13;
3015;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;10 jaar na verlaten onderwijs;2013/'14;
3016;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;10 jaar na verlaten onderwijs;2014/'15;
3017;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;10 jaar na verlaten onderwijs;2015/'16;
3018;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;10 jaar na verlaten onderwijs;2016/'17;
3019;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;10 jaar na verlaten onderwijs;2017/'18;
3020;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;10 jaar na verlaten onderwijs;2018/'19;
3021;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;10 jaar na verlaten onderwijs;2019/'20;
3022;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;10 jaar na verlaten onderwijs;2020/'21;
3023;Totaal;Totaal;Totaal;Totaal één uitkering;Techniek;10 jaar na verlaten onderwijs;2021/'22;
3024;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;Direct na verlaten onderwijs;2006/'07;190.0
3025;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;Direct na verlaten onderwijs;2007/'08;220.0
3026;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;Direct na verlaten onderwijs;2008/'09;270.0
3027;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;Direct na verlaten onderwijs;2009/'10;280.0
3028;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;Direct na verlaten onderwijs;2010/'11;280.0
3029;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;Direct na verlaten onderwijs;2011/'12;330.0
3030;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;Direct na verlaten onderwijs;2012/'13;430.0
3031;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;Direct na verlaten onderwijs;2013/'14;450.0
3032;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;Direct na verlaten onderwijs;2014/'15;390.0
3033;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;Direct na verlaten onderwijs;2015/'16;330.0
3034;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;Direct na verlaten onderwijs;2016/'17;290.0
3035;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;Direct na verlaten onderwijs;2017/'18;280.0
3036;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;Direct na verlaten onderwijs;2018/'19;260.0
3037;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;Direct na verlaten onderwijs;2019/'20;510.0
3038;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;Direct na verlaten onderwijs;2020/'21;440.0
3039;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;Direct na verlaten onderwijs;2021/'22;410.0
3040;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;1 jaar na verlaten onderwijs;2006/'07;170.0
3041;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;1 jaar na verlaten onderwijs;2007/'08;230.0
3042;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;1 jaar na verlaten onderwijs;2008/'09;270.0
3043;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;1 jaar na verlaten onderwijs;2009/'10;310.0
3044;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;1 jaar na verlaten onderwijs;2010/'11;390.0
3045;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;1 jaar na verlaten onderwijs;2011/'12;500.0
3046;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;1 jaar na verlaten onderwijs;2012/'13;480.0
3047;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;1 jaar na verlaten onderwijs;2013/'14;460.0
3048;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;1 jaar na verlaten onderwijs;2014/'15;400.0
3049;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;1 jaar na verlaten onderwijs;2015/'16;340.0
3050;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;1 jaar na verlaten onderwijs;2016/'17;330.0
3051;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;1 jaar na verlaten onderwijs;2017/'18;340.0
3052;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;1 jaar na verlaten onderwijs;2018/'19;780.0
3053;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;1 jaar na verlaten onderwijs;2019/'20;370.0
3054;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;1 jaar na verlaten onderwijs;2020/'21;350.0
3055;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;1 jaar na verlaten onderwijs;2021/'22;
3056;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;2 jaar na verlaten onderwijs;2006/'07;180.0
3057;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;2 jaar na verlaten onderwijs;2007/'08;220.0
3058;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;2 jaar na verlaten onderwijs;2008/'09;280.0
3059;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;2 jaar na verlaten onderwijs;2009/'10;360.0
3060;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;2 jaar na verlaten onderwijs;2010/'11;450.0
3061;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;2 jaar na verlaten onderwijs;2011/'12;460.0
3062;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;2 jaar na verlaten onderwijs;2012/'13;460.0
3063;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;2 jaar na verlaten onderwijs;2013/'14;430.0
3064;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;2 jaar na verlaten onderwijs;2014/'15;390.0
3065;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;2 jaar na verlaten onderwijs;2015/'16;350.0
3066;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;2 jaar na verlaten onderwijs;2016/'17;350.0
3067;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;2 jaar na verlaten onderwijs;2017/'18;770.0
3068;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;2 jaar na verlaten onderwijs;2018/'19;360.0
3069;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;2 jaar na verlaten onderwijs;2019/'20;350.0
3070;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;2 jaar na verlaten onderwijs;2020/'21;
3071;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;2 jaar na verlaten onderwijs;2021/'22;
3072;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;3 jaar na verlaten onderwijs;2006/'07;210.0
3073;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;3 jaar na verlaten onderwijs;2007/'08;230.0
3074;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;3 jaar na verlaten onderwijs;2008/'09;340.0
3075;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;3 jaar na verlaten onderwijs;2009/'10;400.0
3076;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;3 jaar na verlaten onderwijs;2010/'11;430.0
3077;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;3 jaar na verlaten onderwijs;2011/'12;460.0
3078;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;3 jaar na verlaten onderwijs;2012/'13;410.0
3079;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;3 jaar na verlaten onderwijs;2013/'14;390.0
3080;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;3 jaar na verlaten onderwijs;2014/'15;360.0
3081;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;3 jaar na verlaten onderwijs;2015/'16;370.0
3082;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;3 jaar na verlaten onderwijs;2016/'17;850.0
3083;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;3 jaar na verlaten onderwijs;2017/'18;430.0
3084;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;3 jaar na verlaten onderwijs;2018/'19;440.0
3085;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;3 jaar na verlaten onderwijs;2019/'20;
3086;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;3 jaar na verlaten onderwijs;2020/'21;
3087;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;3 jaar na verlaten onderwijs;2021/'22;
3088;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;4 jaar na verlaten onderwijs;2006/'07;270.0
3089;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;4 jaar na verlaten onderwijs;2007/'08;320.0
3090;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;4 jaar na verlaten onderwijs;2008/'09;440.0
3091;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;4 jaar na verlaten onderwijs;2009/'10;440.0
3092;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;4 jaar na verlaten onderwijs;2010/'11;460.0
3093;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;4 jaar na verlaten onderwijs;2011/'12;490.0
3094;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;4 jaar na verlaten onderwijs;2012/'13;500.0
3095;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;4 jaar na verlaten onderwijs;2013/'14;520.0
3096;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;4 jaar na verlaten onderwijs;2014/'15;470.0
3097;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;4 jaar na verlaten onderwijs;2015/'16;950.0
3098;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;4 jaar na verlaten onderwijs;2016/'17;550.0
3099;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;4 jaar na verlaten onderwijs;2017/'18;580.0
3100;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;4 jaar na verlaten onderwijs;2018/'19;
3101;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;4 jaar na verlaten onderwijs;2019/'20;
3102;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;4 jaar na verlaten onderwijs;2020/'21;
3103;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;4 jaar na verlaten onderwijs;2021/'22;
3104;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;5 jaar na verlaten onderwijs;2006/'07;350.0
3105;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;5 jaar na verlaten onderwijs;2007/'08;380.0
3106;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;5 jaar na verlaten onderwijs;2008/'09;430.0
3107;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;5 jaar na verlaten onderwijs;2009/'10;470.0
3108;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;5 jaar na verlaten onderwijs;2010/'11;540.0
3109;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;5 jaar na verlaten onderwijs;2011/'12;500.0
3110;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;5 jaar na verlaten onderwijs;2012/'13;500.0
3111;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;5 jaar na verlaten onderwijs;2013/'14;550.0
3112;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;5 jaar na verlaten onderwijs;2014/'15;1010.0
3113;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;5 jaar na verlaten onderwijs;2015/'16;590.0
3114;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;5 jaar na verlaten onderwijs;2016/'17;690.0
3115;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;5 jaar na verlaten onderwijs;2017/'18;
3116;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;5 jaar na verlaten onderwijs;2018/'19;
3117;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;5 jaar na verlaten onderwijs;2019/'20;
3118;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;5 jaar na verlaten onderwijs;2020/'21;
3119;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;5 jaar na verlaten onderwijs;2021/'22;
3120;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;10 jaar na verlaten onderwijs;2006/'07;380.0
3121;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;10 jaar na verlaten onderwijs;2007/'08;330.0
3122;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;10 jaar na verlaten onderwijs;2008/'09;420.0
3123;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;10 jaar na verlaten onderwijs;2009/'10;860.0
3124;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;10 jaar na verlaten onderwijs;2010/'11;510.0
3125;Totaal;Totaal;Totaal;Totaal één uitkering;Gezondheidszorg;10 jaar na verlaten onderwijs;2011/'12;560.0
