ID;Geslacht;Leeftijd;BurgerlijkeStaat;Migratieachtergrond;Perioden;PersonenMetAansprakenPartnerpensioen_1;PartnerOntvangtTotAOWDatum_2;PartnerOntvangtVanafAOWDatum_3;PartnerOntvangtTotAOWDatum_4;PartnerOntvangtVanafAOWDatum_5
664;Totaal mannen en vrouwen;35 tot 45 jaar;Gehuwd;Totaal;2021;957710;12621282.0;10446535.0;8249486.0;9265843.0
665;Totaal mannen en vrouwen;35 tot 45 jaar;Gehuwd;Nederlandse achtergrond;2017;719460;8527946.0;7680613.0;4756052.0;6518877.0
666;Totaal mannen en vrouwen;35 tot 45 jaar;Gehuwd;Nederlandse achtergrond;2018;698090;8474822.0;7725400.0;4799476.0;6627865.0
667;Totaal mannen en vrouwen;35 tot 45 jaar;Gehuwd;Nederlandse achtergrond;2019;688360;9206293.0;7649016.0;4959734.0;6766663.0
668;Totaal mannen en vrouwen;35 tot 45 jaar;Gehuwd;Nederlandse achtergrond;2020;676410;9127494.0;7613220.0;5141224.0;7064938.0
669;Totaal mannen en vrouwen;35 tot 45 jaar;Gehuwd;Nederlandse achtergrond;2021;676540;9601509.0;7980549.0;6226415.0;7107246.0
670;Totaal mannen en vrouwen;35 tot 45 jaar;Gehuwd;Met migratieachtergrond;2017;245900;2028910.0;1884083.0;1229484.0;1565496.0
671;Totaal mannen en vrouwen;35 tot 45 jaar;Gehuwd;Met migratieachtergrond;2018;250820;2165032.0;2047844.0;1346026.0;1702825.0
672;Totaal mannen en vrouwen;35 tot 45 jaar;Gehuwd;Met migratieachtergrond;2019;260900;2606932.0;2137993.0;1521599.0;1846865.0
673;Totaal mannen en vrouwen;35 tot 45 jaar;Gehuwd;Met migratieachtergrond;2020;267240;2686460.0;2200799.0;1678708.0;2044164.0
674;Totaal mannen en vrouwen;35 tot 45 jaar;Gehuwd;Met migratieachtergrond;2021;281170;3019774.0;2465986.0;2023071.0;2158596.0
675;Totaal mannen en vrouwen;35 tot 45 jaar;Gehuwd;Westerse migratieachtergrond;2017;104510;986534.0;918630.0;600288.0;768047.0
676;Totaal mannen en vrouwen;35 tot 45 jaar;Gehuwd;Westerse migratieachtergrond;2018;106130;1035556.0;984719.0;647641.0;822006.0
677;Totaal mannen en vrouwen;35 tot 45 jaar;Gehuwd;Westerse migratieachtergrond;2019;109790;1223900.0;1002479.0;718240.0;874810.0
678;Totaal mannen en vrouwen;35 tot 45 jaar;Gehuwd;Westerse migratieachtergrond;2020;111650;1227825.0;1002836.0;779287.0;950620.0
679;Totaal mannen en vrouwen;35 tot 45 jaar;Gehuwd;Westerse migratieachtergrond;2021;116630;1355472.0;1106949.0;911717.0;973937.0
680;Totaal mannen en vrouwen;35 tot 45 jaar;Gehuwd;Niet-westerse migratieachtergrond;2017;141390;1042376.0;965453.0;629196.0;797449.0
681;Totaal mannen en vrouwen;35 tot 45 jaar;Gehuwd;Niet-westerse migratieachtergrond;2018;144690;1129476.0;1063125.0;698384.0;880819.0
682;Totaal mannen en vrouwen;35 tot 45 jaar;Gehuwd;Niet-westerse migratieachtergrond;2019;151110;1383032.0;1135514.0;803358.0;972055.0
683;Totaal mannen en vrouwen;35 tot 45 jaar;Gehuwd;Niet-westerse migratieachtergrond;2020;155590;1458635.0;1197963.0;899422.0;1093544.0
684;Totaal mannen en vrouwen;35 tot 45 jaar;Gehuwd;Niet-westerse migratieachtergrond;2021;164530;1664302.0;1359037.0;1111354.0;1184659.0
685;Totaal mannen en vrouwen;35 tot 45 jaar;Gehuwd;Onbekende migratieachtergrond;2017;0;;;;
686;Totaal mannen en vrouwen;35 tot 45 jaar;Gehuwd;Onbekende migratieachtergrond;2018;0;;;;
687;Totaal mannen en vrouwen;35 tot 45 jaar;Gehuwd;Onbekende migratieachtergrond;2019;0;0.0;0.0;0.0;0.0
688;Totaal mannen en vrouwen;35 tot 45 jaar;Gehuwd;Onbekende migratieachtergrond;2020;0;0.0;0.0;0.0;0.0
689;Totaal mannen en vrouwen;35 tot 45 jaar;Gehuwd;Onbekende migratieachtergrond;2021;0;0.0;0.0;0.0;0.0
690;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Totaal;2017;960690;7794222.0;7184821.0;5093339.0;6382499.0
691;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Totaal;2018;967560;7992224.0;7476275.0;5319723.0;6615777.0
692;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Totaal;2019;986230;9014051.0;7708133.0;5725291.0;6962251.0
693;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Totaal;2020;1011750;9312730.0;7931264.0;6106827.0;7458348.0
694;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Totaal;2021;1047080;9976227.0;8443332.0;7362524.0;7620143.0
695;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Nederlandse achtergrond;2017;661930;6270643.0;5757262.0;4062701.0;5105872.0
696;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Nederlandse achtergrond;2018;653580;6336199.0;5896577.0;4172414.0;5219448.0
697;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Nederlandse achtergrond;2019;652950;6981674.0;5978799.0;4388577.0;5401445.0
698;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Nederlandse achtergrond;2020;658260;7140082.0;6096819.0;4634070.0;5730985.0
699;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Nederlandse achtergrond;2021;665440;7558645.0;6417876.0;5547426.0;5780021.0
700;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Met migratieachtergrond;2017;292840;1498379.0;1403924.0;1012828.0;1256091.0
701;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Met migratieachtergrond;2018;307640;1628526.0;1553067.0;1127161.0;1373212.0
702;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Met migratieachtergrond;2019;333040;2032088.0;1729068.0;1336414.0;1560522.0
703;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Met migratieachtergrond;2020;353260;2172347.0;1834167.0;1472473.0;1727078.0
704;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Met migratieachtergrond;2021;381410;2417298.0;2025196.0;1814848.0;1839869.0
705;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Westerse migratieachtergrond;2017;158620;843686.0;801521.0;584738.0;716500.0
706;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Westerse migratieachtergrond;2018;166470;903395.0;875679.0;643142.0;772845.0
707;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Westerse migratieachtergrond;2019;184580;1144870.0;974608.0;772918.0;884200.0
708;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Westerse migratieachtergrond;2020;196410;1205069.0;1018547.0;842386.0;967572.0
709;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Westerse migratieachtergrond;2021;214080;1318340.0;1108213.0;993343.0;1008175.0
710;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2017;134230;654693.0;602403.0;428090.0;539591.0
711;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2018;141180;725131.0;677388.0;484019.0;600368.0
712;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2019;148460;887217.0;754460.0;563496.0;676322.0
713;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2020;156850;967277.0;815620.0;630088.0;759506.0
714;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2021;167340;1098958.0;916983.0;821505.0;831694.0
715;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Onbekende migratieachtergrond;2017;5920;25200.0;23636.0;17810.0;20535.0
716;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Onbekende migratieachtergrond;2018;6340;27498.0;26632.0;20148.0;23117.0
717;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Onbekende migratieachtergrond;2019;240;289.0;266.0;300.0;284.0
718;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Onbekende migratieachtergrond;2020;230;301.0;278.0;284.0;284.0
719;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-gehuwd;Onbekende migratieachtergrond;2021;230;284.0;259.0;250.0;252.0
720;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Totaal;2017;809330;6701083.0;6201652.0;4408373.0;5514019.0
721;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Totaal;2018;821030;6895279.0;6469373.0;4617959.0;5732458.0
722;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Totaal;2019;841640;7802600.0;6679698.0;4985011.0;6046221.0
723;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Totaal;2020;869370;8068993.0;6883255.0;5335528.0;6497641.0
724;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Totaal;2021;905930;8688936.0;7367825.0;6424430.0;6663700.0
725;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Nederlandse achtergrond;2017;558980;5429094.0;5002732.0;3532963.0;4437670.0
726;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Nederlandse achtergrond;2018;554730;5498788.0;5131214.0;3636421.0;4546533.0
727;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Nederlandse achtergrond;2019;556070;6070476.0;5204662.0;3832432.0;4711133.0
728;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Nederlandse achtergrond;2020;562930;6204892.0;5307351.0;4053254.0;5005929.0
729;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Nederlandse achtergrond;2021;572170;6600136.0;5615138.0;4849190.0;5066575.0
730;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Met migratieachtergrond;2017;244430;1246790.0;1175284.0;857599.0;1055815.0
731;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Met migratieachtergrond;2018;259970;1368993.0;1311526.0;961390.0;1162808.0
732;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Met migratieachtergrond;2019;285330;1731834.0;1474770.0;1152279.0;1334804.0
733;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Met migratieachtergrond;2020;306220;1863800.0;1575625.0;1281990.0;1491428.0
734;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Met migratieachtergrond;2021;333530;2088516.0;1752428.0;1574990.0;1596872.0
735;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Westerse migratieachtergrond;2017;140050;730920.0;697302.0;511802.0;624716.0
736;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Westerse migratieachtergrond;2018;148240;787849.0;766050.0;565389.0;676986.0
737;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Westerse migratieachtergrond;2019;166270;1011493.0;861655.0;687232.0;782495.0
738;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Westerse migratieachtergrond;2020;178460;1070041.0;905537.0;754823.0;862383.0
739;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Westerse migratieachtergrond;2021;195940;1176847.0;990650.0;889977.0;903056.0
740;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Niet-westerse migratieachtergrond;2017;104380;515870.0;477982.0;345797.0;431099.0
741;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Niet-westerse migratieachtergrond;2018;111730;581145.0;545476.0;396001.0;485822.0
742;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Niet-westerse migratieachtergrond;2019;119060;720341.0;613115.0;465047.0;552309.0
743;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Niet-westerse migratieachtergrond;2020;127760;793759.0;670088.0;527167.0;629045.0
744;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Niet-westerse migratieachtergrond;2021;137590;911669.0;761778.0;685013.0;693816.0
745;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Onbekende migratieachtergrond;2017;5920;25200.0;23636.0;17810.0;20535.0
746;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Onbekende migratieachtergrond;2018;6340;27498.0;26632.0;20148.0;23117.0
747;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Onbekende migratieachtergrond;2019;240;289.0;266.0;300.0;284.0
748;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Onbekende migratieachtergrond;2020;230;301.0;278.0;284.0;284.0
749;Totaal mannen en vrouwen;35 tot 45 jaar;Ongehuwd;Onbekende migratieachtergrond;2021;230;284.0;259.0;250.0;252.0
750;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Totaal;2017;4470;29561.0;26752.0;17995.0;23663.0
751;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Totaal;2018;4240;29284.0;27027.0;18265.0;23820.0
752;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Totaal;2019;4090;32136.0;27352.0;19419.0;24665.0
753;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Totaal;2020;4000;33416.0;28234.0;20332.0;26054.0
754;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Totaal;2021;4040;35972.0;30279.0;26115.0;26972.0
755;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Nederlandse achtergrond;2017;2980;22979.0;20843.0;14059.0;18558.0
756;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Nederlandse achtergrond;2018;2780;22514.0;20778.0;13973.0;18434.0
757;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Nederlandse achtergrond;2019;2670;24453.0;20991.0;14517.0;18763.0
758;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Nederlandse achtergrond;2020;2600;25572.0;21706.0;15599.0;20112.0
759;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Nederlandse achtergrond;2021;2600;27112.0;22975.0;19875.0;20545.0
760;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Met migratieachtergrond;2017;1500;6582.0;5909.0;3936.0;5105.0
761;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Met migratieachtergrond;2018;1460;6770.0;6249.0;4292.0;5386.0
762;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Met migratieachtergrond;2019;1420;7683.0;6361.0;4903.0;5902.0
763;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Met migratieachtergrond;2020;1400;7843.0;6527.0;4733.0;5941.0
764;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Met migratieachtergrond;2021;1440;8860.0;7305.0;6240.0;6428.0
765;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Westerse migratieachtergrond;2017;670;3673.0;3268.0;2273.0;2875.0
766;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Westerse migratieachtergrond;2018;660;3748.0;3538.0;2492.0;3079.0
767;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Westerse migratieachtergrond;2019;620;3898.0;3273.0;2780.0;3250.0
768;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Westerse migratieachtergrond;2020;630;4061.0;3401.0;2613.0;3193.0
769;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Westerse migratieachtergrond;2021;650;4464.0;3769.0;3288.0;3370.0
770;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Niet-westerse migratieachtergrond;2017;830;2909.0;2642.0;1663.0;2230.0
771;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Niet-westerse migratieachtergrond;2018;800;3022.0;2711.0;1800.0;2306.0
772;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Niet-westerse migratieachtergrond;2019;800;3785.0;3088.0;2122.0;2652.0
773;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Niet-westerse migratieachtergrond;2020;770;3782.0;3126.0;2120.0;2748.0
774;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Niet-westerse migratieachtergrond;2021;790;4396.0;3536.0;2952.0;3057.0
775;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Onbekende migratieachtergrond;2017;0;0.0;0.0;0.0;0.0
776;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Onbekende migratieachtergrond;2018;0;0.0;0.0;0.0;0.0
777;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Onbekende migratieachtergrond;2019;0;0.0;0.0;0.0;0.0
778;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Onbekende migratieachtergrond;2020;0;0.0;0.0;0.0;0.0
779;Totaal mannen en vrouwen;35 tot 45 jaar;Verweduwd;Onbekende migratieachtergrond;2021;0;0.0;0.0;0.0;0.0
780;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Totaal;2017;146890;1063578.0;956417.0;666971.0;844817.0
781;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Totaal;2018;142280;1067661.0;979876.0;683499.0;859500.0
782;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Totaal;2019;140500;1179315.0;1001083.0;720861.0;891366.0
783;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Totaal;2020;138390;1210321.0;1019776.0;750966.0;934652.0
784;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Totaal;2021;137100;1251319.0;1045227.0;911980.0;929471.0
785;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Nederlandse achtergrond;2017;99970;818570.0;733686.0;515678.0;649645.0
786;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Nederlandse achtergrond;2018;96070;814898.0;744585.0;522020.0;654482.0
787;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Nederlandse achtergrond;2019;94210;886745.0;753146.0;541629.0;671550.0
788;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Nederlandse achtergrond;2020;92740;909618.0;767761.0;565217.0;704944.0
789;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Nederlandse achtergrond;2021;90660;931397.0;779763.0;678361.0;692901.0
790;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Met migratieachtergrond;2017;46920;245007.0;222731.0;151293.0;195172.0
791;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Met migratieachtergrond;2018;46220;252763.0;235291.0;161479.0;205018.0
792;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Met migratieachtergrond;2019;46290;292570.0;247937.0;179232.0;219816.0
793;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Met migratieachtergrond;2020;45650;300703.0;252015.0;185749.0;229708.0
794;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Met migratieachtergrond;2021;46440;319922.0;265464.0;233619.0;236569.0
795;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Westerse migratieachtergrond;2017;17900;109093.0;100951.0;70663.0;88910.0
796;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Westerse migratieachtergrond;2018;17570;111798.0;106091.0;75261.0;92779.0
797;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Westerse migratieachtergrond;2019;17690;129479.0;109680.0;82906.0;98455.0
798;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Westerse migratieachtergrond;2020;17320;130968.0;109609.0;84950.0;101995.0
799;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Westerse migratieachtergrond;2021;17490;137029.0;113795.0;100079.0;101749.0
800;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Niet-westerse migratieachtergrond;2017;29020;135915.0;121779.0;80630.0;106262.0
801;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Niet-westerse migratieachtergrond;2018;28650;140965.0;129201.0;86219.0;112239.0
802;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Niet-westerse migratieachtergrond;2019;28600;163091.0;138257.0;96326.0;121361.0
803;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Niet-westerse migratieachtergrond;2020;28320;169736.0;142406.0;100800.0;127713.0
804;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Niet-westerse migratieachtergrond;2021;28950;182893.0;151669.0;133540.0;134821.0
805;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Onbekende migratieachtergrond;2017;0;0.0;0.0;0.0;0.0
806;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Onbekende migratieachtergrond;2018;0;0.0;0.0;0.0;0.0
807;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Onbekende migratieachtergrond;2019;0;0.0;0.0;0.0;0.0
808;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Onbekende migratieachtergrond;2020;0;0.0;0.0;0.0;0.0
809;Totaal mannen en vrouwen;35 tot 45 jaar;Gescheiden;Onbekende migratieachtergrond;2021;0;0.0;0.0;0.0;0.0
810;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Totaal;2017;90570;85392.0;83190.0;63061.0;72982.0
811;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Totaal;2018;99430;91570.0;93803.0;72860.0;85393.0
812;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Totaal;2019;105920;117484.0;106124.0;94113.0;98910.0
813;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Totaal;2020;117120;130349.0;118316.0;93816.0;99084.0
814;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Totaal;2021;127350;114813.0;100163.0;104951.0;104321.0
815;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Nederlandse achtergrond;2017;390;1707.0;1353.0;1123.0;1099.0
816;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Nederlandse achtergrond;2018;290;1172.0;1077.0;829.0;879.0
817;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Nederlandse achtergrond;2019;180;708.0;615.0;588.0;570.0
818;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Nederlandse achtergrond;2020;180;819.0;698.0;595.0;617.0
819;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Nederlandse achtergrond;2021;210;996.0;791.0;603.0;635.0
820;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Met migratieachtergrond;2017;26890;31606.0;32621.0;24365.0;28819.0
821;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Met migratieachtergrond;2018;33110;38778.0;42318.0;31420.0;38345.0
822;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Met migratieachtergrond;2019;97740;115775.0;104570.0;92577.0;97378.0
823;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Met migratieachtergrond;2020;110280;128562.0;116748.0;92392.0;97617.0
824;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Met migratieachtergrond;2021;121730;113049.0;98705.0;103607.0;102949.0
825;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Westerse migratieachtergrond;2017;26520;30708.0;31772.0;23633.0;28038.0
826;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Westerse migratieachtergrond;2018;32690;37669.0;41233.0;30588.0;37419.0
827;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Westerse migratieachtergrond;2019;97080;113909.0;102976.0;91384.0;96045.0
828;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Westerse migratieachtergrond;2020;109540;126290.0;114787.0;90778.0;95827.0
829;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Westerse migratieachtergrond;2021;120740;110440.0;96550.0;101551.0;100915.0
830;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Niet-westerse migratieachtergrond;2017;370;898.0;849.0;732.0;781.0
831;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Niet-westerse migratieachtergrond;2018;420;1109.0;1086.0;833.0;926.0
832;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Niet-westerse migratieachtergrond;2019;650;1867.0;1593.0;1193.0;1333.0
833;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Niet-westerse migratieachtergrond;2020;740;2272.0;1961.0;1614.0;1790.0
834;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Niet-westerse migratieachtergrond;2021;990;2609.0;2155.0;2057.0;2034.0
835;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Onbekende migratieachtergrond;2017;63300;52079.0;49215.0;37572.0;43064.0
836;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Onbekende migratieachtergrond;2018;66030;51619.0;50408.0;40610.0;46168.0
837;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Onbekende migratieachtergrond;2019;8010;1000.0;940.0;948.0;962.0
838;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Onbekende migratieachtergrond;2020;6660;968.0;870.0;829.0;850.0
839;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende burgerlijke staat;Onbekende migratieachtergrond;2021;5420;768.0;668.0;740.0;737.0
840;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal burgerlijke staat;Totaal;2017;2447010;21423797.0;19445162.0;13499652.0;16856331.0
841;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal burgerlijke staat;Totaal;2018;2418500;21345293.0;19785438.0;13740405.0;17195676.0
842;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal burgerlijke staat;Totaal;2019;2391680;23023894.0;19249366.0;14033306.0;17055648.0
843;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal burgerlijke staat;Totaal;2020;2353910;22741795.0;19034141.0;14193282.0;17349912.0
844;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal burgerlijke staat;Totaal;2021;2336810;23389412.0;19477243.0;16370067.0;17352490.0
845;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal burgerlijke staat;Nederlandse achtergrond;2017;1866030;18231687.0;16506497.0;11444908.0;14322848.0
846;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal burgerlijke staat;Nederlandse achtergrond;2018;1823580;18058495.0;16689453.0;11568142.0;14521174.0
847;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal burgerlijke staat;Nederlandse achtergrond;2019;1780490;19285354.0;16138206.0;11699743.0;14318979.0
848;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal burgerlijke staat;Nederlandse achtergrond;2020;1726970;18944109.0;15879213.0;11776163.0;14498006.0
849;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal burgerlijke staat;Nederlandse achtergrond;2021;1683800;19367657.0;16157210.0;13496324.0;14389739.0
