ID;Geslacht;Persoonskenmerken;PositieInDeWerkkring;ArbeidspositiePartner;Perioden;WerkzameBeroepsbevolkingMetPartner_1;WerkzameBeroepsbevolkingInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzBeroepsbevPartnerInkOnbekend_6
625;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Totaal personen;2014;967;937.0;39.8;41.1;37.5;30.0
626;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Totaal personen;2015;988;960.0;39.0;40.1;35.1;29.0
627;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Totaal personen;2016;990;956.0;42.2;43.4;38.2;34.0
628;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Totaal personen;2017;1013;959.0;44.0;46.4;40.6;54.0
629;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Totaal personen;2018;1003;953.0;45.1;46.1;40.9;50.0
630;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Totaal personen;2019;1020;968.0;46.9;47.7;47.2;52.0
631;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Totaal personen;2020;1063;996.0;46.8;48.2;45.2;67.0
632;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Totaal personen;2021;947;918.0;50.4;52.9;47.6;28.0
633;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Totaal personen;2022;974;946.0;52.5;55.2;53.5;28.0
634;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Totaal personen;2023;983;950.0;55.9;58.3;54.9;33.0
635;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Totaal personen;2024;991;;;;;
636;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Beroepsbevolking;2013;827;805.0;37.3;37.6;33.6;22.0
637;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Beroepsbevolking;2014;824;798.0;39.0;39.0;37.3;26.0
638;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Beroepsbevolking;2015;853;830.0;38.3;38.4;35.3;24.0
639;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Beroepsbevolking;2016;860;831.0;41.5;41.8;38.4;29.0
640;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Beroepsbevolking;2017;879;832.0;43.7;44.7;40.5;47.0
641;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Beroepsbevolking;2018;865;824.0;44.9;45.1;41.6;42.0
642;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Beroepsbevolking;2019;881;837.0;46.3;46.4;47.7;45.0
643;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Beroepsbevolking;2020;922;864.0;46.4;46.9;46.0;58.0
644;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Beroepsbevolking;2021;795;771.0;52.1;52.9;48.9;24.0
645;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Beroepsbevolking;2022;816;793.0;53.7;54.6;54.1;23.0
646;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Beroepsbevolking;2023;833;806.0;56.8;57.3;54.7;27.0
647;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Beroepsbevolking;2024;840;;;;;
648;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Werkzame beroepsbevolking;2013;798;776.0;37.3;37.6;33.9;21.0
649;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Werkzame beroepsbevolking;2014;796;772.0;39.0;38.9;37.6;24.0
650;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Werkzame beroepsbevolking;2015;825;802.0;38.3;38.4;35.4;23.0
651;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Werkzame beroepsbevolking;2016;834;806.0;41.5;41.8;38.7;28.0
652;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Werkzame beroepsbevolking;2017;855;810.0;43.8;44.6;40.7;45.0
653;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Werkzame beroepsbevolking;2018;845;804.0;44.9;45.0;41.8;41.0
654;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Werkzame beroepsbevolking;2019;865;821.0;46.3;46.4;47.6;44.0
655;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Werkzame beroepsbevolking;2020;905;849.0;46.3;46.8;46.1;56.0
656;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Werkzame beroepsbevolking;2021;778;755.0;52.1;52.9;49.2;23.0
657;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Werkzame beroepsbevolking;2022;804;782.0;53.6;54.5;54.3;22.0
658;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Werkzame beroepsbevolking;2023;820;793.0;56.8;57.2;54.9;27.0
659;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Werkzame beroepsbevolking;2024;829;;;;;
660;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Werkloze beroepsbevolking;2013;29;29.0;36.8;37.7;26.1;1.0
661;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Werkloze beroepsbevolking;2014;28;26.0;39.3;40.6;29.6;2.0
662;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Werkloze beroepsbevolking;2015;28;28.0;39.9;40.0;32.3;1.0
663;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Werkloze beroepsbevolking;2016;26;25.0;39.3;40.7;30.4;1.0
664;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Werkloze beroepsbevolking;2017;24;22.0;42.6;47.4;33.1;2.0
665;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Werkloze beroepsbevolking;2018;21;19.0;45.4;46.7;33.7;1.0
666;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Werkloze beroepsbevolking;2019;16;16.0;45.3;45.9;52.8;1.0
667;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Werkloze beroepsbevolking;2020;17;16.0;54.5;56.4;37.5;2.0
668;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Werkloze beroepsbevolking;2021;17;16.0;51.5;53.6;38.1;1.0
669;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Werkloze beroepsbevolking;2022;12;11.0;;;;1.0
670;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Werkloze beroepsbevolking;2023;13;12.0;;;;1.0
671;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Werkloze beroepsbevolking;2024;11;;;;;
672;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Niet-beroepsbevolking;2013;125;123.0;47.2;55.1;33.4;3.0
673;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Niet-beroepsbevolking;2014;143;138.0;44.6;53.1;38.4;4.0
674;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Niet-beroepsbevolking;2015;135;130.0;43.5;51.0;34.2;5.0
675;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Niet-beroepsbevolking;2016;130;125.0;46.9;53.9;36.7;5.0
676;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Niet-beroepsbevolking;2017;134;127.0;46.2;58.0;41.3;7.0
677;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Niet-beroepsbevolking;2018;138;129.0;46.4;52.8;36.4;8.0
678;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Niet-beroepsbevolking;2019;139;131.0;50.6;56.3;44.3;8.0
679;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Niet-beroepsbevolking;2020;141;132.0;49.7;56.5;40.1;9.0
680;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Niet-beroepsbevolking;2021;152;148.0;41.3;52.8;40.5;4.0
681;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Niet-beroepsbevolking;2022;158;153.0;46.3;58.6;50.3;5.0
682;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Niet-beroepsbevolking;2023;150;145.0;50.9;64.0;55.9;5.0
683;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Arb.pos.: Niet-beroepsbevolking;2024;151;;;;;
684;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: werknemer;2013;452;441.0;38.5;38.6;33.4;0.0
685;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: werknemer;2014;456;442.0;40.5;40.2;37.2;0.0
686;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: werknemer;2015;466;453.0;40.2;40.1;35.7;0.0
687;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: werknemer;2016;485;472.0;42.8;42.7;38.1;0.0
688;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: werknemer;2017;476;454.0;45.5;46.4;40.2;0.0
689;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: werknemer;2018;489;468.0;46.6;46.2;40.9;0.0
690;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: werknemer;2019;499;476.0;47.5;47.5;45.0;0.0
691;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: werknemer;2020;524;492.0;47.6;47.5;45.4;0.0
692;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: werknemer;2021;497;483.0;54.8;55.3;48.0;0.0
693;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: werknemer;2022;513;500.0;55.5;55.5;55.4;0.0
694;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: werknemer;2023;546;528.0;58.4;58.3;54.1;0.0
695;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: werknemer;2024;557;;;;;
696;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: vaste arbeidsrelatie;2013;356;347.0;38.3;38.0;34.3;0.0
697;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: vaste arbeidsrelatie;2014;356;345.0;39.7;39.3;38.2;0.0
698;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: vaste arbeidsrelatie;2015;369;358.0;40.7;40.5;36.8;0.0
699;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: vaste arbeidsrelatie;2016;375;364.0;43.4;43.0;39.5;0.0
700;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: vaste arbeidsrelatie;2017;375;358.0;45.9;46.7;41.0;0.0
701;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: vaste arbeidsrelatie;2018;383;365.0;46.8;46.2;41.6;0.0
702;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: vaste arbeidsrelatie;2019;399;380.0;47.8;47.2;46.3;0.0
703;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: vaste arbeidsrelatie;2020;426;399.0;47.4;47.3;46.7;0.0
704;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: vaste arbeidsrelatie;2021;413;403.0;55.3;55.7;49.1;0.0
705;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: vaste arbeidsrelatie;2022;431;420.0;55.3;55.2;57.1;0.0
706;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: vaste arbeidsrelatie;2023;456;444.0;58.9;58.9;55.0;0.0
707;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: vaste arbeidsrelatie;2024;471;;;;;
708;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: flexibele arbeidsrelatie;2013;96;94.0;39.6;41.0;30.4;0.0
709;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: flexibele arbeidsrelatie;2014;100;97.0;43.2;43.4;33.5;0.0
710;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: flexibele arbeidsrelatie;2015;97;95.0;38.1;38.5;31.5;0.0
711;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: flexibele arbeidsrelatie;2016;111;107.0;40.9;41.8;33.4;0.0
712;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: flexibele arbeidsrelatie;2017;101;96.0;43.9;45.3;37.3;0.0
713;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: flexibele arbeidsrelatie;2018;106;103.0;45.8;46.3;38.5;0.0
714;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: flexibele arbeidsrelatie;2019;100;96.0;46.5;48.5;40.1;0.0
715;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: flexibele arbeidsrelatie;2020;99;93.0;48.3;48.5;40.1;0.0
716;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: flexibele arbeidsrelatie;2021;84;80.0;52.4;53.2;42.5;0.0
717;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: flexibele arbeidsrelatie;2022;82;80.0;57.0;57.0;46.1;0.0
718;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: flexibele arbeidsrelatie;2023;90;85.0;55.6;55.0;49.4;0.0
719;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: flexibele arbeidsrelatie;2024;86;;;;;
720;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfstandige;2013;345;336.0;35.7;36.3;34.5;0.0
721;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfstandige;2014;340;330.0;36.9;37.3;38.2;0.0
722;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfstandige;2015;359;350.0;35.8;36.2;35.0;0.0
723;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfstandige;2016;349;335.0;39.8;40.5;39.5;0.0
724;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfstandige;2017;379;356.0;41.5;42.3;41.4;0.0
725;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfstandige;2018;355;336.0;42.5;43.3;43.1;0.0
726;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfstandige;2019;366;344.0;44.6;44.9;51.0;0.0
727;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfstandige;2020;381;357.0;44.5;45.7;47.1;0.0
728;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfstandige;2021;276;267.0;47.1;48.6;51.2;0.0
729;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfstandige;2022;287;279.0;50.2;52.6;52.1;0.0
730;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfstandige;2023;270;261.0;53.4;55.0;56.3;0.0
731;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfstandige;2024;268;;;;;
732;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: meewerkend gezinslid;2013;28;27.0;46.5;47.7;31.8;0.0
733;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: meewerkend gezinslid;2014;27;26.0;46.5;45.2;32.5;0.0
734;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: meewerkend gezinslid;2015;29;29.0;43.4;43.5;29.5;0.0
735;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: meewerkend gezinslid;2016;25;24.0;45.2;46.5;31.8;0.0
736;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: meewerkend gezinslid;2017;20;20.0;54.3;52.7;38.4;0.0
737;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: meewerkend gezinslid;2018;19;18.0;67.8;68.4;43.0;0.0
738;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: meewerkend gezinslid;2019;20;18.0;54.8;57.7;41.2;0.0
739;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: meewerkend gezinslid;2020;21;20.0;67.7;68.3;48.9;0.0
740;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: meewerkend gezinslid;2021;25;25.0;46.7;48.4;44.5;0.0
741;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: meewerkend gezinslid;2022;30;29.0;46.1;49.3;44.9;0.0
742;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: meewerkend gezinslid;2023;20;20.0;51.4;53.8;50.1;0.0
743;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: meewerkend gezinslid;2024;21;;;;;
744;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfst. met personeel (zmp);2013;108;105.0;37.0;36.2;38.1;0.0
745;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfst. met personeel (zmp);2014;107;103.0;37.6;37.0;43.8;0.0
746;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfst. met personeel (zmp);2015;105;103.0;37.4;36.4;40.0;0.0
747;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfst. met personeel (zmp);2016;105;100.0;42.8;42.2;46.0;0.0
748;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfst. met personeel (zmp);2017;114;107.0;44.3;43.7;47.3;0.0
749;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfst. met personeel (zmp);2018;114;108.0;42.6;41.8;48.0;0.0
750;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfst. met personeel (zmp);2019;111;106.0;47.0;46.5;68.4;0.0
751;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfst. met personeel (zmp);2020;115;107.0;47.3;47.6;56.8;0.0
752;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfst. met personeel (zmp);2021;68;66.0;52.7;52.5;64.4;0.0
753;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfst. met personeel (zmp);2022;69;67.0;53.0;53.3;61.1;0.0
754;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfst. met personeel (zmp);2023;65;63.0;61.1;60.6;67.3;0.0
755;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfst. met personeel (zmp);2024;67;;;;;
756;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfst. zonder personeel(zzp);2013;210;204.0;33.6;34.8;32.9;0.0
757;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfst. zonder personeel(zzp);2014;207;200.0;35.3;36.4;36.1;0.0
758;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfst. zonder personeel(zzp);2015;225;218.0;34.0;35.1;33.3;0.0
759;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfst. zonder personeel(zzp);2016;219;210.0;37.7;39.1;37.2;0.0
760;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfst. zonder personeel(zzp);2017;245;229.0;39.1;40.8;38.9;0.0
761;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfst. zonder personeel(zzp);2018;223;210.0;40.2;41.9;40.5;0.0
762;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfst. zonder personeel(zzp);2019;235;221.0;42.6;43.1;43.5;0.0
763;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfst. zonder personeel(zzp);2020;244;230.0;41.1;42.8;42.4;0.0
764;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfst. zonder personeel(zzp);2021;183;176.0;45.1;47.2;47.2;0.0
765;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfst. zonder personeel(zzp);2022;188;182.0;49.8;52.9;50.0;0.0
766;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfst. zonder personeel(zzp);2023;184;178.0;50.9;53.1;53.1;0.0
767;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: zelfst. zonder personeel(zzp);2024;180;;;;;
768;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: positie onbekend;2013;0;0.0;;;;0.0
769;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: positie onbekend;2014;0;0.0;;;;0.0
770;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: positie onbekend;2015;0;0.0;;;;0.0
771;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: positie onbekend;2016;0;0.0;;;;0.0
772;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: positie onbekend;2017;0;0.0;;;;0.0
773;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: positie onbekend;2018;0;0.0;;;;0.0
774;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: positie onbekend;2019;0;0.0;;;;0.0
775;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: positie onbekend;2020;0;0.0;;;;0.0
776;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: positie onbekend;2021;5;4.0;;;;0.0
777;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: positie onbekend;2022;3;3.0;;;;0.0
778;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: positie onbekend;2023;4;4.0;;;;0.0
779;Totaal mannen en vrouwen;Totaal personen;Zelfstandige;Werkkring: positie onbekend;2024;5;;;;;
780;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Totaal personen;2013;34;33.0;23.1;22.7;31.0;1.0
781;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Totaal personen;2014;31;31.0;20.1;20.1;31.8;1.0
782;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Totaal personen;2015;34;34.0;17.5;18.9;27.8;1.0
783;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Totaal personen;2016;27;26.0;21.7;22.7;31.5;1.0
784;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Totaal personen;2017;23;22.0;25.2;24.4;37.1;1.0
785;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Totaal personen;2018;23;22.0;23.9;23.9;41.0;1.0
786;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Totaal personen;2019;24;21.0;24.2;25.4;43.6;2.0
787;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Totaal personen;2020;26;24.0;33.4;34.6;46.8;2.0
788;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Totaal personen;2021;28;27.0;25.7;31.2;44.1;1.0
789;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Totaal personen;2022;34;33.0;29.8;33.8;45.1;1.0
790;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Totaal personen;2023;26;25.0;35.5;41.2;52.7;1.0
791;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Totaal personen;2024;24;;;;;
792;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Beroepsbevolking;2013;33;32.0;22.3;22.1;31.3;1.0
793;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Beroepsbevolking;2014;31;30.0;19.1;19.4;31.8;1.0
794;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Beroepsbevolking;2015;33;32.0;16.5;18.1;27.9;1.0
795;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Beroepsbevolking;2016;27;26.0;20.8;21.8;31.4;1.0
796;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Beroepsbevolking;2017;22;21.0;25.4;24.6;37.5;1.0
797;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Beroepsbevolking;2018;22;22.0;22.8;22.9;41.4;1.0
798;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Beroepsbevolking;2019;22;20.0;23.5;24.2;43.7;2.0
799;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Beroepsbevolking;2020;24;22.0;33.7;34.8;48.2;2.0
800;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Beroepsbevolking;2021;27;26.0;25.4;30.4;44.2;1.0
801;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Beroepsbevolking;2022;33;31.0;30.7;33.9;45.5;1.0
802;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Beroepsbevolking;2023;22;21.0;37.3;41.3;50.2;1.0
803;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Beroepsbevolking;2024;22;;;;;
804;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Werkzame beroepsbevolking;2013;33;32.0;22.2;22.1;31.3;1.0
805;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Werkzame beroepsbevolking;2014;30;30.0;19.1;19.4;31.9;1.0
806;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Werkzame beroepsbevolking;2015;33;32.0;16.5;18.1;27.9;1.0
807;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Werkzame beroepsbevolking;2016;27;26.0;20.8;21.8;31.3;1.0
808;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Werkzame beroepsbevolking;2017;22;21.0;25.4;24.6;37.5;1.0
809;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Werkzame beroepsbevolking;2018;22;22.0;22.8;22.9;41.5;1.0
810;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Werkzame beroepsbevolking;2019;22;20.0;23.6;24.3;43.3;2.0
811;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Werkzame beroepsbevolking;2020;24;22.0;33.7;34.8;48.2;2.0
812;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Werkzame beroepsbevolking;2021;27;26.0;25.4;30.4;44.2;1.0
813;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Werkzame beroepsbevolking;2022;33;31.0;30.7;33.9;45.5;1.0
814;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Werkzame beroepsbevolking;2023;22;21.0;37.3;41.3;50.2;1.0
815;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Werkzame beroepsbevolking;2024;22;;;;;
