ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;Instromers_1;HerinstromersBinnenEenJaar_2;Uitstromers_3
1903;Totaal mannen en vrouwen;55 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2019 4e kwartaal;1230.0;530.0;1020.0
1904;Totaal mannen en vrouwen;55 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2020 1e kwartaal;1170.0;400.0;930.0
1905;Totaal mannen en vrouwen;55 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2020 2e kwartaal;1070.0;340.0;770.0
1906;Totaal mannen en vrouwen;55 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2020 3e kwartaal;1110.0;390.0;1010.0
1907;Totaal mannen en vrouwen;55 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2020 4e kwartaal;1340.0;430.0;990.0
1908;Totaal mannen en vrouwen;55 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2021 1e kwartaal;1180.0;360.0;1020.0
1909;Totaal mannen en vrouwen;55 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2021 2e kwartaal;1100.0;360.0;1080.0
1910;Totaal mannen en vrouwen;55 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2021 3e kwartaal;1120.0;500.0;1480.0
1911;Totaal mannen en vrouwen;55 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2021 4e kwartaal;1320.0;500.0;1220.0
1912;Totaal mannen en vrouwen;55 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2022 1e kwartaal;1120.0;360.0;1080.0
1913;Totaal mannen en vrouwen;55 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2022 2e kwartaal;1020.0;340.0;1100.0
1914;Totaal mannen en vrouwen;55 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2022 3e kwartaal;1320.0;550.0;1460.0
1915;Totaal mannen en vrouwen;55 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2022 4e kwartaal;1310.0;490.0;1040.0
1916;Totaal mannen en vrouwen;55 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2023 1e kwartaal;1180.0;360.0;960.0
1917;Totaal mannen en vrouwen;55 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2023 2e kwartaal;1260.0;370.0;1090.0
1918;Totaal mannen en vrouwen;55 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2023 3e kwartaal;;;
1919;Totaal mannen en vrouwen;55 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2023 4e kwartaal;;;
1920;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2008 1e kwartaal;6120.0;1260.0;4850.0
1921;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2008 2e kwartaal;4950.0;1020.0;4640.0
1922;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2008 3e kwartaal;5020.0;1130.0;5380.0
1923;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2008 4e kwartaal;5630.0;1140.0;4270.0
1924;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2009 1e kwartaal;7850.0;1330.0;3970.0
1925;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2009 2e kwartaal;8130.0;1200.0;4360.0
1926;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2009 3e kwartaal;8220.0;1210.0;5740.0
1927;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2009 4e kwartaal;7980.0;1180.0;5060.0
1928;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2010 1e kwartaal;12430.0;1580.0;5840.0
1929;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2010 2e kwartaal;9050.0;1420.0;7400.0
1930;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2010 3e kwartaal;9580.0;2020.0;8750.0
1931;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2010 4e kwartaal;9960.0;2060.0;7060.0
1932;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2011 1e kwartaal;11720.0;2240.0;7900.0
1933;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2011 2e kwartaal;8340.0;1900.0;7560.0
1934;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2011 3e kwartaal;8320.0;2030.0;9360.0
1935;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2011 4e kwartaal;8820.0;2110.0;6730.0
1936;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2012 1e kwartaal;7760.0;2220.0;7380.0
1937;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2012 2e kwartaal;7090.0;2040.0;5990.0
1938;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2012 3e kwartaal;8110.0;2030.0;8040.0
1939;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2012 4e kwartaal;9650.0;2210.0;5870.0
1940;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2013 1e kwartaal;11430.0;2220.0;6210.0
1941;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2013 2e kwartaal;9430.0;2120.0;6570.0
1942;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2013 3e kwartaal;9590.0;2190.0;11030.0
1943;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2013 4e kwartaal;10440.0;2430.0;6510.0
1944;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2014 1e kwartaal;11650.0;2460.0;7020.0
1945;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2014 2e kwartaal;8910.0;2230.0;6890.0
1946;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2014 3e kwartaal;8810.0;2220.0;11020.0
1947;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2014 4e kwartaal;9680.0;2310.0;6280.0
1948;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2015 1e kwartaal;10670.0;2180.0;6280.0
1949;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2015 2e kwartaal;8240.0;1820.0;6170.0
1950;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2015 3e kwartaal;9630.0;1920.0;9460.0
1951;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2015 4e kwartaal;10450.0;2170.0;5610.0
1952;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2016 1e kwartaal;10750.0;2200.0;5910.0
1953;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2016 2e kwartaal;8910.0;1820.0;5840.0
1954;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2016 3e kwartaal;10120.0;1780.0;8940.0
1955;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2016 4e kwartaal;10170.0;1910.0;5280.0
1956;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2017 1e kwartaal;10170.0;1980.0;5740.0
1957;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2017 2e kwartaal;7500.0;1470.0;5970.0
1958;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2017 3e kwartaal;7840.0;1590.0;9260.0
1959;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2017 4e kwartaal;7380.0;1700.0;5620.0
1960;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2018 1e kwartaal;7200.0;1700.0;5790.0
1961;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2018 2e kwartaal;5820.0;1430.0;5420.0
1962;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2018 3e kwartaal;6360.0;1490.0;9020.0
1963;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2018 4e kwartaal;6360.0;1530.0;4880.0
1964;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2019 1e kwartaal;6550.0;1600.0;5070.0
1965;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2019 2e kwartaal;5080.0;1280.0;4750.0
1966;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2019 3e kwartaal;5880.0;1280.0;7800.0
1967;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2019 4e kwartaal;6010.0;1410.0;4160.0
1968;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2020 1e kwartaal;8300.0;1660.0;4200.0
1969;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2020 2e kwartaal;8370.0;1370.0;3710.0
1970;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2020 3e kwartaal;7450.0;1230.0;9220.0
1971;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2020 4e kwartaal;8070.0;1470.0;4980.0
1972;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2021 1e kwartaal;7890.0;1440.0;5290.0
1973;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2021 2e kwartaal;5430.0;1100.0;5640.0
1974;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2021 3e kwartaal;5590.0;1160.0;7910.0
1975;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2021 4e kwartaal;5670.0;1220.0;4320.0
1976;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2022 1e kwartaal;5320.0;1190.0;4460.0
1977;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2022 2e kwartaal;5240.0;980.0;4000.0
1978;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2022 3e kwartaal;5980.0;1030.0;5770.0
1979;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2022 4e kwartaal;6010.0;1040.0;3720.0
1980;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2023 1e kwartaal;6370.0;1090.0;3870.0
1981;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2023 2e kwartaal;5580.0;920.0;3590.0
1982;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2023 3e kwartaal;6340.0;960.0;5310.0
1983;Totaal mannen en vrouwen;Jonger dan 27 jaar;Totaal;2023 4e kwartaal;6490.0;1040.0;3530.0
1984;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2008 1e kwartaal;2560.0;590.0;2300.0
1985;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2008 2e kwartaal;2060.0;500.0;2240.0
1986;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2008 3e kwartaal;2260.0;500.0;2400.0
1987;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2008 4e kwartaal;2670.0;540.0;1870.0
1988;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2009 1e kwartaal;3760.0;610.0;1880.0
1989;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2009 2e kwartaal;3800.0;530.0;2310.0
1990;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2009 3e kwartaal;4080.0;590.0;2870.0
1991;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2009 4e kwartaal;4070.0;620.0;2580.0
1992;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2010 1e kwartaal;6030.0;780.0;3120.0
1993;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2010 2e kwartaal;4310.0;690.0;3900.0
1994;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2010 3e kwartaal;4700.0;990.0;4410.0
1995;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2010 4e kwartaal;4710.0;1000.0;3500.0
1996;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2011 1e kwartaal;5380.0;1080.0;3950.0
1997;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2011 2e kwartaal;3610.0;870.0;3950.0
1998;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2011 3e kwartaal;3830.0;910.0;4360.0
1999;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2011 4e kwartaal;4220.0;1000.0;3130.0
2000;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2012 1e kwartaal;3540.0;1020.0;3670.0
2001;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2012 2e kwartaal;3270.0;950.0;3070.0
2002;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2012 3e kwartaal;4180.0;980.0;3890.0
2003;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2012 4e kwartaal;5060.0;1130.0;2910.0
2004;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2013 1e kwartaal;5940.0;1110.0;3270.0
2005;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2013 2e kwartaal;4730.0;1000.0;3660.0
2006;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2013 3e kwartaal;5010.0;1090.0;5570.0
2007;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2013 4e kwartaal;5220.0;1220.0;3320.0
2008;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2014 1e kwartaal;5800.0;1220.0;3760.0
2009;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2014 2e kwartaal;4090.0;1070.0;3820.0
2010;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2014 3e kwartaal;4180.0;1060.0;5390.0
2011;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2014 4e kwartaal;4390.0;1120.0;3110.0
2012;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2015 1e kwartaal;4830.0;1080.0;3190.0
2013;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2015 2e kwartaal;3550.0;880.0;3260.0
2014;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2015 3e kwartaal;4330.0;920.0;4460.0
2015;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2015 4e kwartaal;4220.0;1050.0;2680.0
2016;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2016 1e kwartaal;4420.0;1030.0;2890.0
2017;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2016 2e kwartaal;3400.0;860.0;2980.0
2018;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2016 3e kwartaal;4030.0;850.0;4030.0
2019;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2016 4e kwartaal;3800.0;910.0;2450.0
2020;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2017 1e kwartaal;4030.0;900.0;2610.0
2021;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2017 2e kwartaal;2880.0;610.0;2690.0
2022;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2017 3e kwartaal;3510.0;650.0;3850.0
2023;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2017 4e kwartaal;3070.0;740.0;2400.0
2024;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2018 1e kwartaal;3140.0;720.0;2330.0
2025;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2018 2e kwartaal;2420.0;590.0;2370.0
2026;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2018 3e kwartaal;2980.0;600.0;3190.0
2027;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2018 4e kwartaal;2860.0;620.0;1950.0
2028;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2019 1e kwartaal;3030.0;660.0;2000.0
2029;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2019 2e kwartaal;2320.0;550.0;2030.0
2030;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2019 3e kwartaal;2950.0;540.0;2860.0
2031;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2019 4e kwartaal;2840.0;590.0;1840.0
2032;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2020 1e kwartaal;3940.0;720.0;1840.0
2033;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2020 2e kwartaal;4070.0;600.0;1930.0
2034;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2020 3e kwartaal;3760.0;570.0;4120.0
2035;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2020 4e kwartaal;3710.0;710.0;2500.0
2036;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2021 1e kwartaal;3580.0;660.0;2560.0
2037;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2021 2e kwartaal;2290.0;510.0;2790.0
2038;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2021 3e kwartaal;2590.0;580.0;3450.0
2039;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2021 4e kwartaal;2330.0;580.0;2030.0
2040;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2022 1e kwartaal;2310.0;560.0;2080.0
2041;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2022 2e kwartaal;2320.0;490.0;2050.0
2042;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2022 3e kwartaal;2600.0;520.0;2590.0
2043;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2022 4e kwartaal;2430.0;500.0;1870.0
2044;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2023 1e kwartaal;2540.0;500.0;1830.0
2045;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2023 2e kwartaal;2090.0;430.0;1720.0
2046;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2023 3e kwartaal;;;
2047;Totaal mannen en vrouwen;Jonger dan 27 jaar;Nederlandse achtergrond;2023 4e kwartaal;;;
2048;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2008 1e kwartaal;3530.0;670.0;2540.0
2049;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2008 2e kwartaal;2850.0;520.0;2380.0
2050;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2008 3e kwartaal;2730.0;620.0;2960.0
2051;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2008 4e kwartaal;2920.0;600.0;2370.0
2052;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2009 1e kwartaal;4030.0;720.0;2070.0
2053;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2009 2e kwartaal;4230.0;670.0;2030.0
2054;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2009 3e kwartaal;4030.0;620.0;2860.0
2055;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2009 4e kwartaal;3780.0;560.0;2430.0
2056;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2010 1e kwartaal;6280.0;790.0;2690.0
2057;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2010 2e kwartaal;4690.0;730.0;3140.0
2058;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2010 3e kwartaal;4810.0;1020.0;4300.0
2059;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2010 4e kwartaal;5190.0;1060.0;3550.0
2060;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2011 1e kwartaal;6320.0;1160.0;3800.0
2061;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2011 2e kwartaal;4680.0;1020.0;3600.0
2062;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2011 3e kwartaal;4470.0;1120.0;4950.0
2063;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2011 4e kwartaal;4600.0;1110.0;3590.0
2064;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2012 1e kwartaal;4220.0;1210.0;3680.0
2065;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2012 2e kwartaal;3820.0;1090.0;2920.0
2066;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2012 3e kwartaal;3930.0;1060.0;4150.0
2067;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2012 4e kwartaal;4590.0;1080.0;2970.0
2068;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2013 1e kwartaal;5490.0;1100.0;2950.0
2069;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2013 2e kwartaal;4710.0;1120.0;2920.0
2070;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2013 3e kwartaal;4570.0;1100.0;5460.0
2071;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2013 4e kwartaal;5220.0;1210.0;3190.0
2072;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2014 1e kwartaal;5840.0;1250.0;3250.0
2073;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2014 2e kwartaal;4820.0;1160.0;3070.0
2074;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2014 3e kwartaal;4630.0;1150.0;5630.0
2075;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2014 4e kwartaal;5290.0;1190.0;3170.0
2076;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2015 1e kwartaal;5840.0;1100.0;3090.0
2077;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2015 2e kwartaal;4690.0;950.0;2900.0
2078;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2015 3e kwartaal;5310.0;1000.0;5000.0
2079;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2015 4e kwartaal;6230.0;1120.0;2930.0
2080;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2016 1e kwartaal;6330.0;1170.0;3020.0
2081;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2016 2e kwartaal;5520.0;950.0;2860.0
2082;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2016 3e kwartaal;6100.0;940.0;4910.0
2083;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2016 4e kwartaal;6370.0;1000.0;2820.0
2084;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2017 1e kwartaal;6140.0;1080.0;3130.0
2085;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2017 2e kwartaal;4620.0;860.0;3280.0
2086;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2017 3e kwartaal;4340.0;940.0;5420.0
2087;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2017 4e kwartaal;4300.0;960.0;3220.0
2088;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2018 1e kwartaal;4060.0;980.0;3460.0
2089;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2018 2e kwartaal;3400.0;840.0;3040.0
2090;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2018 3e kwartaal;3380.0;890.0;5830.0
2091;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2018 4e kwartaal;3500.0;910.0;2930.0
2092;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2019 1e kwartaal;3520.0;940.0;3070.0
2093;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2019 2e kwartaal;2760.0;730.0;2720.0
2094;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2019 3e kwartaal;2930.0;740.0;4930.0
2095;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2019 4e kwartaal;3180.0;820.0;2320.0
2096;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2020 1e kwartaal;4360.0;940.0;2360.0
2097;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2020 2e kwartaal;4300.0;780.0;1770.0
2098;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2020 3e kwartaal;3690.0;660.0;5100.0
2099;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2020 4e kwartaal;4360.0;770.0;2480.0
2100;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2021 1e kwartaal;4310.0;770.0;2730.0
2101;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2021 2e kwartaal;3140.0;590.0;2850.0
2102;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2021 3e kwartaal;3000.0;580.0;4460.0
2103;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2021 4e kwartaal;3340.0;640.0;2290.0
2104;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2022 1e kwartaal;3010.0;630.0;2370.0
2105;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2022 2e kwartaal;2920.0;490.0;1950.0
2106;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2022 3e kwartaal;3380.0;520.0;3180.0
2107;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2022 4e kwartaal;3580.0;530.0;1850.0
2108;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2023 1e kwartaal;3820.0;590.0;2040.0
2109;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2023 2e kwartaal;3490.0;500.0;1870.0
2110;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2023 3e kwartaal;;;
2111;Totaal mannen en vrouwen;Jonger dan 27 jaar;Met migratieachtergrond;2023 4e kwartaal;;;
2112;Totaal mannen en vrouwen;Jonger dan 27 jaar;Westerse migratieachtergrond;2008 1e kwartaal;580.0;120.0;420.0
2113;Totaal mannen en vrouwen;Jonger dan 27 jaar;Westerse migratieachtergrond;2008 2e kwartaal;430.0;90.0;470.0
2114;Totaal mannen en vrouwen;Jonger dan 27 jaar;Westerse migratieachtergrond;2008 3e kwartaal;440.0;90.0;480.0
2115;Totaal mannen en vrouwen;Jonger dan 27 jaar;Westerse migratieachtergrond;2008 4e kwartaal;440.0;90.0;380.0
