ID;Reismotieven;Populatie;Vervoerwijzen;Marges;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
1645;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Gelderland (PV);2019;0.04;0.64;1.69;13.0;232.0;10.3
1646;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Gelderland (PV);2020;0.02;0.32;0.84;7.0;117.0;5.1
1647;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Gelderland (PV);2021;0.02;0.26;0.78;6.0;96.0;4.7
1648;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Gelderland (PV);2022;0.02;0.43;1.08;8.0;156.0;6.6
1649;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Gelderland (PV);2023;0.03;0.47;1.2;11.0;171.0;7.3
1650;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Utrecht (PV);2018;0.07;0.98;2.72;25.0;356.0;16.5
1651;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Utrecht (PV);2019;0.05;0.68;1.76;17.0;247.0;10.7
1652;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Utrecht (PV);2020;0.03;0.47;1.24;11.0;171.0;7.5
1653;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Utrecht (PV);2021;0.03;0.56;1.62;12.0;205.0;9.9
1654;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Utrecht (PV);2022;0.05;0.75;2.13;17.0;275.0;12.9
1655;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Utrecht (PV);2023;0.05;0.78;2.27;18.0;286.0;13.8
1656;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Noord-Holland (PV);2018;0.14;1.72;5.61;50.0;626.0;34.1
1657;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Noord-Holland (PV);2019;0.12;1.59;5.24;44.0;581.0;31.9
1658;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Noord-Holland (PV);2020;0.07;0.74;2.71;24.0;270.0;16.5
1659;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Noord-Holland (PV);2021;0.07;0.82;3.1;25.0;298.0;18.9
1660;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Noord-Holland (PV);2022;0.09;1.11;4.13;33.0;405.0;25.1
1661;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Noord-Holland (PV);2023;0.09;1.18;4.2;34.0;430.0;25.5
1662;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Zuid-Holland (PV);2018;0.14;1.61;5.36;49.0;588.0;32.6
1663;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Zuid-Holland (PV);2019;0.14;1.78;5.84;50.0;649.0;35.5
1664;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Zuid-Holland (PV);2020;0.06;0.68;2.37;23.0;247.0;14.5
1665;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Zuid-Holland (PV);2021;0.06;0.85;2.91;24.0;309.0;17.7
1666;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Zuid-Holland (PV);2022;0.11;1.21;4.39;38.0;443.0;26.7
1667;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Zuid-Holland (PV);2023;0.11;1.37;4.89;40.0;501.0;29.8
1668;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Zeeland (PV);2018;;;;;;
1669;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Zeeland (PV);2019;;;;;;
1670;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Zeeland (PV);2020;;;;;;
1671;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Zeeland (PV);2021;;;;;;
1672;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Zeeland (PV);2022;;;;;;
1673;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Zeeland (PV);2023;;;;;;
1674;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Noord-Brabant (PV);2018;0.03;0.62;1.61;13.0;226.0;9.8
1675;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Noord-Brabant (PV);2019;0.04;0.65;2.05;14.0;237.0;12.5
1676;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Noord-Brabant (PV);2020;0.01;0.25;0.81;5.0;91.0;5.0
1677;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Noord-Brabant (PV);2021;0.01;0.23;0.66;5.0;82.0;4.0
1678;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Noord-Brabant (PV);2022;0.03;0.57;1.53;10.0;208.0;9.3
1679;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Noord-Brabant (PV);2023;0.02;0.53;1.16;9.0;194.0;7.1
1680;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Limburg (PV);2018;0.04;0.61;2.01;16.0;222.0;12.3
1681;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Limburg (PV);2019;0.03;0.39;1.16;12.0;141.0;7.1
1682;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Limburg (PV);2020;;;;;;
1683;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Limburg (PV);2021;;;;;;
1684;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Limburg (PV);2022;;;;;;
1685;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Limburg (PV);2023;;;;;;
1686;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Zeer sterk stedelijk;2018;0.18;1.85;6.78;64.0;676.0;41.3
1687;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Zeer sterk stedelijk;2019;0.16;1.75;6.42;58.0;640.0;39.0
1688;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Zeer sterk stedelijk;2020;0.08;0.8;3.07;29.0;293.0;18.8
1689;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Zeer sterk stedelijk;2021;0.08;0.89;3.47;29.0;324.0;21.1
1690;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Zeer sterk stedelijk;2022;0.12;1.18;4.92;45.0;432.0;29.9
1691;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Zeer sterk stedelijk;2023;0.13;1.39;5.62;47.0;508.0;34.2
1692;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Sterk stedelijk;2018;0.06;0.92;2.5;22.0;334.0;15.2
1693;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Sterk stedelijk;2019;0.06;0.92;2.66;21.0;337.0;16.2
1694;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Sterk stedelijk;2020;0.03;0.4;1.2;10.0;146.0;7.3
1695;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Sterk stedelijk;2021;0.03;0.45;1.3;11.0;165.0;7.9
1696;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Sterk stedelijk;2022;0.04;0.66;1.92;14.0;241.0;11.7
1697;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Sterk stedelijk;2023;0.04;0.69;1.87;15.0;253.0;11.4
1698;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Matig stedelijk;2018;0.04;0.8;1.95;15.0;291.0;11.9
1699;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Matig stedelijk;2019;0.04;0.78;2.06;15.0;285.0;12.5
1700;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Matig stedelijk;2020;0.02;0.4;1.02;7.0;147.0;6.2
1701;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Matig stedelijk;2021;0.01;0.25;0.72;5.0;93.0;4.4
1702;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Matig stedelijk;2022;0.03;0.56;1.51;10.0;203.0;9.2
1703;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Matig stedelijk;2023;0.03;0.56;1.37;10.0;206.0;8.3
1704;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Weinig stedelijk;2018;0.04;0.79;1.84;13.0;289.0;11.2
1705;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Weinig stedelijk;2019;0.03;0.74;1.64;12.0;268.0;10.0
1706;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Weinig stedelijk;2020;0.01;0.33;0.75;5.0;120.0;4.6
1707;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Weinig stedelijk;2021;0.02;0.46;1.2;7.0;169.0;7.3
1708;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Weinig stedelijk;2022;0.03;0.65;1.43;10.0;238.0;8.7
1709;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Weinig stedelijk;2023;0.02;0.55;1.29;9.0;199.0;7.9
1710;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Niet stedelijk;2018;0.03;0.77;1.83;12.0;280.0;11.1
1711;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Niet stedelijk;2019;0.03;0.84;2.11;12.0;308.0;12.9
1712;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Niet stedelijk;2020;;;;;;
1713;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Niet stedelijk;2021;0.02;0.46;1.06;7.0;170.0;6.5
1714;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Niet stedelijk;2022;0.03;0.84;1.96;10.0;305.0;11.9
1715;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Waarde;Niet stedelijk;2023;0.03;0.73;1.55;10.0;267.0;9.4
1716;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Nederland;2018;0.07;1.03;3.07;27.0;375.0;18.7
1717;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Nederland;2019;0.07;1.0;3.02;25.0;364.0;18.4
1718;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Nederland;2020;0.03;0.44;1.38;12.0;160.0;8.4
1719;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Nederland;2021;0.04;0.5;1.61;13.0;183.0;9.8
1720;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Nederland;2022;0.05;0.74;2.38;19.0;271.0;14.5
1721;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Nederland;2023;0.05;0.78;2.47;20.0;284.0;15.0
1722;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Noord-Nederland (LD);2018;0.03;0.81;1.78;12.0;294.0;10.9
1723;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Noord-Nederland (LD);2019;0.03;0.77;1.81;11.0;280.0;11.0
1724;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Noord-Nederland (LD);2020;;;;;;
1725;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Noord-Nederland (LD);2021;0.02;0.4;0.84;6.0;147.0;5.1
1726;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Noord-Nederland (LD);2022;0.03;0.6;1.49;10.0;220.0;9.1
1727;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Noord-Nederland (LD);2023;0.03;0.59;1.51;10.0;215.0;9.2
1728;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Oost-Nederland (LD);2018;0.03;0.54;1.32;12.0;195.0;8.1
1729;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Oost-Nederland (LD);2019;0.03;0.49;1.14;10.0;177.0;7.0
1730;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Oost-Nederland (LD);2020;0.01;0.24;0.61;5.0;88.0;3.7
1731;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Oost-Nederland (LD);2021;0.01;0.24;0.67;5.0;88.0;4.0
1732;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Oost-Nederland (LD);2022;0.02;0.37;0.93;8.0;137.0;5.7
1733;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Oost-Nederland (LD);2023;0.02;0.37;0.93;8.0;134.0;5.7
1734;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;West-Nederland (LD);2018;0.11;1.41;4.55;42.0;516.0;27.7
1735;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;West-Nederland (LD);2019;0.11;1.4;4.46;39.0;512.0;27.2
1736;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;West-Nederland (LD);2020;0.05;0.59;2.05;19.0;217.0;12.5
1737;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;West-Nederland (LD);2021;0.05;0.72;2.49;20.0;262.0;15.1
1738;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;West-Nederland (LD);2022;0.08;1.0;3.53;30.0;365.0;21.5
1739;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;West-Nederland (LD);2023;0.09;1.1;3.78;31.0;401.0;23.0
1740;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Zuid-Nederland (LD);2018;0.03;0.52;1.44;12.0;189.0;8.8
1741;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Zuid-Nederland (LD);2019;0.03;0.47;1.42;11.0;173.0;8.6
1742;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Zuid-Nederland (LD);2020;0.01;0.17;0.54;4.0;63.0;3.3
1743;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Zuid-Nederland (LD);2021;0.01;0.17;0.48;4.0;62.0;2.9
1744;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Zuid-Nederland (LD);2022;0.02;0.39;1.03;7.0;142.0;6.3
1745;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Zuid-Nederland (LD);2023;0.02;0.35;0.88;7.0;129.0;5.4
1746;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Groningen (PV);2018;0.04;0.71;1.77;14.0;261.0;10.8
1747;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Groningen (PV);2019;;;;;;
1748;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Groningen (PV);2020;;;;;;
1749;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Groningen (PV);2021;;;;;;
1750;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Groningen (PV);2022;;;;;;
1751;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Groningen (PV);2023;0.04;0.65;1.94;14.0;238.0;11.8
1752;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Fryslân (PV);2018;;;;;;
1753;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Fryslân (PV);2019;;;;;;
1754;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Fryslân (PV);2020;;;;;;
1755;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Fryslân (PV);2021;;;;;;
1756;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Fryslân (PV);2022;;;;;;
1757;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Fryslân (PV);2023;;;;;;
1758;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Drenthe (PV);2018;;;;;;
1759;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Drenthe (PV);2019;;;;;;
1760;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Drenthe (PV);2020;;;;;;
1761;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Drenthe (PV);2021;;;;;;
1762;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Drenthe (PV);2022;;;;;;
1763;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Drenthe (PV);2023;;;;;;
1764;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Overijssel (PV);2018;;;;;;
1765;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Overijssel (PV);2019;;;;;;
1766;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Overijssel (PV);2020;;;;;;
1767;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Overijssel (PV);2021;;;;;;
1768;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Overijssel (PV);2022;;;;;;
1769;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Overijssel (PV);2023;;;;;;
1770;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Flevoland (PV);2018;0.06;0.87;2.07;22.0;319.0;12.6
1771;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Flevoland (PV);2019;;;;;;
1772;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Flevoland (PV);2020;;;;;;
1773;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Flevoland (PV);2021;;;;;;
1774;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Flevoland (PV);2022;0.04;0.54;1.49;15.0;198.0;9.1
1775;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Flevoland (PV);2023;0.05;0.7;1.8;17.0;255.0;11.0
1776;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Gelderland (PV);2018;0.03;0.53;1.39;13.0;194.0;8.5
1777;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Gelderland (PV);2019;0.03;0.5;1.25;10.0;184.0;7.6
1778;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Gelderland (PV);2020;0.01;0.23;0.54;5.0;83.0;3.3
1779;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Gelderland (PV);2021;0.01;0.19;0.54;5.0;71.0;3.3
1780;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Gelderland (PV);2022;0.02;0.33;0.78;6.0;119.0;4.7
1781;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Gelderland (PV);2023;0.02;0.37;0.9;8.0;133.0;5.5
1782;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Utrecht (PV);2018;0.05;0.79;2.18;20.0;290.0;13.3
1783;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Utrecht (PV);2019;0.04;0.54;1.33;13.0;197.0;8.1
1784;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Utrecht (PV);2020;0.02;0.37;0.96;9.0;136.0;5.9
1785;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Utrecht (PV);2021;0.03;0.47;1.33;10.0;171.0;8.1
1786;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Utrecht (PV);2022;0.04;0.64;1.71;14.0;233.0;10.4
1787;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Utrecht (PV);2023;0.04;0.68;1.85;15.0;247.0;11.2
1788;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Noord-Holland (PV);2018;0.13;1.56;5.08;46.0;569.0;30.9
1789;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Noord-Holland (PV);2019;0.11;1.42;4.58;39.0;519.0;27.9
1790;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Noord-Holland (PV);2020;0.06;0.64;2.32;21.0;233.0;14.2
1791;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Noord-Holland (PV);2021;0.06;0.71;2.68;22.0;260.0;16.3
1792;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Noord-Holland (PV);2022;0.08;0.99;3.62;29.0;360.0;22.0
1793;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Noord-Holland (PV);2023;0.08;1.05;3.67;31.0;384.0;22.3
1794;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Zuid-Holland (PV);2018;0.12;1.46;4.85;45.0;533.0;29.5
1795;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Zuid-Holland (PV);2019;0.13;1.62;5.34;47.0;593.0;32.5
1796;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Zuid-Holland (PV);2020;0.06;0.6;2.13;21.0;220.0;13.0
1797;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Zuid-Holland (PV);2021;0.06;0.76;2.61;22.0;278.0;15.9
1798;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Zuid-Holland (PV);2022;0.1;1.1;4.0;35.0;402.0;24.3
1799;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Zuid-Holland (PV);2023;0.1;1.26;4.48;38.0;460.0;27.3
1800;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Zeeland (PV);2018;;;;;;
1801;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Zeeland (PV);2019;;;;;;
1802;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Zeeland (PV);2020;;;;;;
1803;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Zeeland (PV);2021;;;;;;
1804;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Zeeland (PV);2022;;;;;;
1805;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Zeeland (PV);2023;;;;;;
1806;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Noord-Brabant (PV);2018;0.03;0.5;1.29;10.0;184.0;7.9
1807;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Noord-Brabant (PV);2019;0.03;0.52;1.57;11.0;190.0;9.5
1808;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Noord-Brabant (PV);2020;0.01;0.16;0.5;4.0;59.0;3.0
1809;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Noord-Brabant (PV);2021;0.01;0.16;0.4;4.0;58.0;2.5
1810;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Noord-Brabant (PV);2022;0.02;0.42;1.18;8.0;153.0;7.2
1811;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Noord-Brabant (PV);2023;0.02;0.41;0.88;7.0;149.0;5.3
1812;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Limburg (PV);2018;0.03;0.42;1.38;12.0;155.0;8.4
1813;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Limburg (PV);2019;0.02;0.28;0.76;8.0;102.0;4.6
1814;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Limburg (PV);2020;;;;;;
1815;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Limburg (PV);2021;;;;;;
1816;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Limburg (PV);2022;;;;;;
1817;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Limburg (PV);2023;;;;;;
1818;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Zeer sterk stedelijk;2018;0.16;1.71;6.26;60.0;625.0;38.1
1819;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Zeer sterk stedelijk;2019;0.15;1.61;5.87;54.0;588.0;35.7
1820;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Zeer sterk stedelijk;2020;0.07;0.72;2.77;27.0;264.0;16.9
1821;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Zeer sterk stedelijk;2021;0.07;0.81;3.15;27.0;295.0;19.2
1822;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Zeer sterk stedelijk;2022;0.11;1.09;4.53;42.0;399.0;27.6
1823;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Zeer sterk stedelijk;2023;0.12;1.29;5.18;44.0;471.0;31.5
1824;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Sterk stedelijk;2018;0.06;0.82;2.23;20.0;300.0;13.6
1825;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Sterk stedelijk;2019;0.05;0.83;2.33;19.0;302.0;14.2
1826;Totaal;Populatie: 6 jaar of ouder;Bus/tram/metro;Ondergrens 95%-interval;Sterk stedelijk;2020;0.02;0.35;1.01;9.0;127.0;6.2
