ID;Geslacht;Leeftijd;Arbeidskenmerken;LevenLangLeren;Perioden;WerkzameBeroepsbevolking15Tot75Jaar_1
1916;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt geen formeel onderwijs;2019;1363.0
1917;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt geen formeel onderwijs;2020;1418.0
1918;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt geen formeel onderwijs;2021;1334.0
1919;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang leren;2003;861.0
1920;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang leren;2004;885.0
1921;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang leren;2005;917.0
1922;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang leren;2006;947.0
1923;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang leren;2007;986.0
1924;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang leren;2008;1019.0
1925;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang leren;2009;1050.0
1926;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang leren;2010;1062.0
1927;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang leren;2011;1057.0
1928;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang leren;2012;1075.0
1929;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang leren;2013;1100.0
1930;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang leren;2014;1117.0
1931;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang leren;2015;1126.0
1932;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang leren;2016;1153.0
1933;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang leren;2017;1170.0
1934;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang leren;2018;1190.0
1935;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang leren;2019;1208.0
1936;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang leren;2020;1250.0
1937;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang leren;2021;1059.0
1938;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2003;0.0
1939;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2004;0.0
1940;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2005;1.0
1941;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2006;1.0
1942;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2007;1.0
1943;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2008;1.0
1944;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2009;1.0
1945;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2010;1.0
1946;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2011;0.0
1947;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2012;0.0
1948;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2013;0.0
1949;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2014;0.0
1950;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2015;0.0
1951;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2016;0.0
1952;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2017;0.0
1953;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2018;0.0
1954;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2019;0.0
1955;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2020;0.0
1956;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2021;0.0
1957;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang leren;2003;0.0
1958;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang leren;2004;0.0
1959;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang leren;2005;1.0
1960;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang leren;2006;0.0
1961;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang leren;2007;0.0
1962;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang leren;2008;1.0
1963;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang leren;2009;0.0
1964;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang leren;2010;0.0
1965;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang leren;2011;0.0
1966;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang leren;2012;0.0
1967;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang leren;2013;0.0
1968;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang leren;2014;0.0
1969;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang leren;2015;0.0
1970;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang leren;2016;0.0
1971;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang leren;2017;0.0
1972;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang leren;2018;0.0
1973;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang leren;2019;0.0
1974;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang leren;2020;0.0
1975;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang leren;2021;0.0
1976;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2003;0.0
1977;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2004;0.0
1978;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2005;0.0
1979;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2006;0.0
1980;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2007;0.0
1981;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2008;1.0
1982;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2009;0.0
1983;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2010;0.0
1984;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2011;0.0
1985;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2012;0.0
1986;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2013;0.0
1987;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2014;0.0
1988;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2015;0.0
1989;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2016;0.0
1990;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2017;0.0
1991;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2018;0.0
1992;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2019;0.0
1993;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2020;0.0
1994;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2021;0.0
1995;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2003;0.0
1996;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2004;0.0
1997;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2005;0.0
1998;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2006;0.0
1999;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2007;0.0
2000;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2008;0.0
2001;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2009;0.0
2002;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2010;0.0
2003;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2011;0.0
2004;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2012;0.0
2005;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2013;0.0
2006;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2014;0.0
2007;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2015;0.0
2008;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2016;0.0
2009;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2017;0.0
2010;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2018;0.0
2011;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2019;0.0
2012;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2020;0.0
2013;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2021;0.0
2014;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2003;0.0
2015;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2004;0.0
2016;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2005;1.0
2017;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2006;1.0
2018;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2007;1.0
2019;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2008;0.0
2020;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2009;0.0
2021;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2010;0.0
2022;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2011;0.0
2023;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2012;0.0
2024;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2013;0.0
2025;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2014;0.0
2026;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2015;0.0
2027;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2016;0.0
2028;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2017;0.0
2029;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2018;0.0
2030;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2019;0.0
2031;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2020;0.0
2032;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2021;0.0
2033;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang leren;2003;0.0
2034;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang leren;2004;0.0
2035;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang leren;2005;1.0
2036;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang leren;2006;1.0
2037;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang leren;2007;1.0
2038;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang leren;2008;0.0
2039;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang leren;2009;0.0
2040;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang leren;2010;0.0
2041;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang leren;2011;0.0
2042;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang leren;2012;0.0
2043;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang leren;2013;0.0
2044;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang leren;2014;0.0
2045;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang leren;2015;0.0
2046;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang leren;2016;0.0
2047;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang leren;2017;0.0
2048;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang leren;2018;0.0
2049;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang leren;2019;0.0
2050;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang leren;2020;0.0
2051;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang leren;2021;0.0
2052;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2003;1195.0
2053;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2004;1152.0
2054;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2005;1149.0
2055;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2006;1175.0
2056;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2007;1234.0
2057;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2008;1272.0
2058;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2009;1256.0
2059;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2010;1218.0
2060;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2011;1232.0
2061;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2012;1236.0
2062;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2013;1225.0
2063;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2014;1202.0
2064;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2015;1245.0
2065;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2016;1256.0
2066;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2017;1300.0
2067;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2018;1343.0
2068;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2019;1381.0
2069;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2020;1328.0
2070;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2021;1520.0
2071;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang leren;2003;801.0
2072;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang leren;2004;762.0
2073;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang leren;2005;776.0
2074;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang leren;2006;804.0
2075;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang leren;2007;861.0
2076;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang leren;2008;907.0
2077;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang leren;2009;909.0
2078;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang leren;2010;883.0
2079;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang leren;2011;893.0
2080;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang leren;2012;899.0
2081;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang leren;2013;892.0
2082;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang leren;2014;880.0
2083;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang leren;2015;925.0
2084;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang leren;2016;934.0
2085;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang leren;2017;979.0
2086;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang leren;2018;1006.0
2087;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang leren;2019;1038.0
2088;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang leren;2020;996.0
2089;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang leren;2021;1132.0
2090;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2003;720.0
2091;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2004;703.0
2092;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2005;722.0
2093;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2006;750.0
2094;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2007;804.0
2095;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2008;846.0
2096;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2009;853.0
2097;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2010;833.0
2098;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2011;842.0
2099;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2012;846.0
2100;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2013;832.0
2101;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2014;826.0
2102;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2015;864.0
2103;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2016;874.0
2104;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2017;918.0
2105;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2018;947.0
2106;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2019;974.0
2107;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2020;936.0
2108;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2021;1050.0
2109;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2003;80.0
2110;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2004;58.0
2111;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2005;53.0
2112;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2006;54.0
2113;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2007;57.0
2114;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2008;61.0
2115;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2009;57.0
2116;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2010;50.0
2117;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2011;51.0
2118;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2012;53.0
2119;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2013;60.0
2120;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2014;54.0
2121;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2015;61.0
2122;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2016;60.0
2123;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2017;60.0
2124;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2018;58.0
2125;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2019;63.0
2126;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2020;60.0
2127;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2021;82.0
2128;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2003;475.0
2129;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2004;448.0
2130;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2005;427.0
2131;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2006;426.0
2132;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2007;430.0
2133;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2008;426.0
2134;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2009;403.0
2135;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2010;385.0
2136;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2011;390.0
2137;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2012;390.0
2138;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2013;393.0
2139;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2014;376.0
2140;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2015;381.0
2141;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2016;382.0
2142;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2017;382.0
2143;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2018;396.0
2144;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2019;406.0
2145;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2020;392.0
2146;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2021;470.0
2147;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang leren;2003;395.0
2148;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang leren;2004;390.0
2149;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang leren;2005;374.0
2150;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang leren;2006;372.0
2151;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang leren;2007;373.0
2152;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang leren;2008;365.0
2153;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang leren;2009;347.0
2154;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang leren;2010;335.0
2155;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang leren;2011;339.0
2156;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang leren;2012;337.0
2157;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang leren;2013;334.0
2158;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang leren;2014;322.0
2159;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang leren;2015;320.0
2160;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang leren;2016;323.0
