ID;Leeftijd;Geboortegeneratie;Kinderen_1;k_1eKinderen_2;k_2eKinderen_3;k_3eKinderen_4;k_4OfVolgendeKinderen_5
417;18;2008;0.00525;0.00486;0.00036;2e-05;1e-05
418;18;2009;0.00524;0.00485;0.00036;2e-05;1e-05
419;18;2010;0.00524;0.00485;0.00036;2e-05;1e-05
420;18;2011;0.00524;0.00485;0.00036;2e-05;1e-05
421;18;2012;0.00524;0.00485;0.00036;2e-05;1e-05
422;18;2013;0.00523;0.00484;0.00036;2e-05;1e-05
423;18;2014;0.00523;0.00484;0.00036;2e-05;1e-05
424;18;2015;0.00522;0.00484;0.00035;2e-05;1e-05
425;18;2016;0.00522;0.00484;0.00035;2e-05;1e-05
426;18;2017;0.00522;0.00484;0.00035;2e-05;1e-05
427;18;2018;0.00522;0.00484;0.00035;2e-05;1e-05
428;18;2019;0.00522;0.00484;0.00035;2e-05;1e-05
429;18;2020;0.00522;0.00483;0.00035;3e-05;1e-05
430;19;1935;0.02741;0.02341;0.00371;0.00026;3e-05
431;19;1936;0.02902;0.02482;0.00396;0.00023;1e-05
432;19;1937;0.02969;0.02533;0.00407;0.00028;1e-05
433;19;1938;0.03008;0.02574;0.00405;0.00028;1e-05
434;19;1939;0.03023;0.02577;0.00416;0.00028;2e-05
435;19;1940;0.0322;0.0271;0.00465;0.00039;6e-05
436;19;1941;0.03494;0.02902;0.00536;0.0005;6e-05
437;19;1942;0.03708;0.03102;0.00558;0.00043;5e-05
438;19;1943;0.03912;0.03276;0.00575;0.00058;3e-05
439;19;1944;0.04199;0.03466;0.00674;0.00056;3e-05
440;19;1945;0.04184;0.03463;0.00655;0.00062;4e-05
441;19;1946;0.04237;0.03562;0.00616;0.00055;4e-05
442;19;1947;0.042;0.03524;0.00625;0.00046;5e-05
443;19;1948;0.04369;0.03733;0.00587;0.00046;3e-05
444;19;1949;0.04139;0.03531;0.00574;0.00033;1e-05
445;19;1950;0.04347;0.03709;0.006;0.00035;3e-05
446;19;1951;0.04359;0.03764;0.00556;0.00032;7e-05
447;19;1952;0.04289;0.03707;0.00544;0.00031;7e-05
448;19;1953;0.03761;0.03244;0.005;0.00016;1e-05
449;19;1954;0.03312;0.02888;0.00409;0.00012;3e-05
450;19;1955;0.02999;0.02593;0.00387;0.00018;1e-05
451;19;1956;0.02516;0.02138;0.00355;0.00022;1e-05
452;19;1957;0.02257;0.01911;0.00336;9e-05;1e-05
453;19;1958;0.01857;0.01623;0.00222;9e-05;3e-05
454;19;1959;0.01796;0.0155;0.00225;0.00019;2e-05
455;19;1960;0.01826;0.01544;0.00261;0.0002;1e-05
456;19;1961;0.01747;0.01488;0.00243;0.00016;0.0
457;19;1962;0.01733;0.01463;0.0026;0.0001;0.0
458;19;1963;0.01537;0.01286;0.00243;8e-05;0.0
459;19;1964;0.01522;0.01277;0.00233;0.00012;0.0
460;19;1965;0.01395;0.01194;0.00192;8e-05;1e-05
461;19;1966;0.01331;0.0114;0.00171;0.0002;0.0
462;19;1967;0.01272;0.01091;0.00161;0.00017;3e-05
463;19;1968;0.01306;0.01132;0.00157;0.00016;1e-05
464;19;1969;0.0129;0.01098;0.00182;8e-05;2e-05
465;19;1970;0.0133;0.01164;0.00159;7e-05;0.0
466;19;1971;0.01454;0.01285;0.00159;0.0001;0.0
467;19;1972;0.01453;0.01263;0.00175;0.00013;2e-05
468;19;1973;0.0138;0.01197;0.00172;0.0001;1e-05
469;19;1974;0.01341;0.01172;0.00157;0.0001;2e-05
470;19;1975;0.01311;0.01152;0.00148;0.00011;0.0
471;19;1976;0.01113;0.00951;0.00144;0.00018;0.0
472;19;1977;0.01125;0.01018;0.00102;4e-05;1e-05
473;19;1978;0.01169;0.01064;0.00101;4e-05;0.0
474;19;1979;0.01188;0.01083;0.001;4e-05;1e-05
475;19;1980;0.01339;0.01224;0.00107;8e-05;0.0
476;19;1981;0.01402;0.01269;0.00131;2e-05;0.0
477;19;1982;0.01467;0.01309;0.00144;0.00014;0.0
478;19;1983;0.01421;0.01267;0.0014;0.00013;0.0
479;19;1984;0.01374;0.01225;0.00137;0.00013;0.0
480;19;1985;0.01328;0.01183;0.00133;0.00012;0.0
481;19;1986;0.01281;0.01141;0.00129;0.00011;0.0
482;19;1987;0.01235;0.01099;0.00126;0.0001;0.0
483;19;1988;0.01189;0.01057;0.00122;0.0001;0.0
484;19;1989;0.01142;0.01015;0.00118;9e-05;0.0
485;19;1990;0.01096;0.00973;0.00114;8e-05;0.0
486;19;1991;0.01003;0.00889;0.00107;7e-05;0.0
487;19;1992;0.00998;0.00884;0.00107;7e-05;0.0
488;19;1993;0.00994;0.0088;0.00107;7e-05;0.0
489;19;1994;0.00994;0.00878;0.00108;8e-05;0.0
490;19;1995;0.00992;0.00876;0.00108;8e-05;0.0
491;19;1996;0.00992;0.00876;0.00108;8e-05;0.0
492;19;1997;0.00993;0.00876;0.00109;8e-05;0.0
493;19;1998;0.00994;0.00876;0.00109;9e-05;0.0
494;19;1999;0.00995;0.00877;0.00109;9e-05;0.0
495;19;2000;0.00997;0.00878;0.0011;9e-05;0.0
496;19;2001;0.00999;0.0088;0.0011;9e-05;0.0
497;19;2002;0.01001;0.00882;0.0011;9e-05;0.0
498;19;2003;0.01004;0.00884;0.00111;9e-05;0.0
499;19;2004;0.01007;0.00887;0.00111;9e-05;0.0
500;19;2005;0.01009;0.00889;0.00111;9e-05;0.0
501;19;2006;0.01013;0.00892;0.00112;9e-05;0.0
502;19;2007;0.01017;0.00895;0.00112;0.0001;0.0
503;19;2008;0.01019;0.00897;0.00112;0.0001;0.0
504;19;2009;0.01022;0.009;0.00112;0.0001;0.0
505;19;2010;0.01026;0.00903;0.00113;0.0001;0.0
506;19;2011;0.0103;0.00907;0.00113;0.0001;0.0
507;19;2012;0.01033;0.0091;0.00113;0.0001;0.0
508;19;2013;0.01037;0.00913;0.00114;0.0001;0.0
509;19;2014;0.01041;0.00917;0.00114;0.0001;0.0
510;19;2015;0.01044;0.0092;0.00114;0.0001;0.0
511;19;2016;0.01047;0.00923;0.00114;0.0001;0.0
512;19;2017;0.01052;0.00927;0.00115;0.0001;0.0
513;19;2018;0.01055;0.0093;0.00115;0.0001;0.0
514;19;2019;0.01059;0.00934;0.00115;0.0001;0.0
515;19;2020;0.01064;0.00938;0.00116;0.0001;0.0
516;20;1935;0.04556;0.03559;0.00865;0.00123;9e-05
517;20;1936;0.04621;0.03582;0.00902;0.00123;0.00014
518;20;1937;0.04865;0.0383;0.00907;0.00119;9e-05
519;20;1938;0.04813;0.03735;0.00915;0.00152;0.00011
520;20;1939;0.04953;0.03877;0.00934;0.00132;0.0001
521;20;1940;0.05174;0.03986;0.0103;0.00143;0.00015
522;20;1941;0.05767;0.04477;0.01103;0.00168;0.00019
523;20;1942;0.05954;0.04542;0.01202;0.00189;0.00021
524;20;1943;0.0634;0.04867;0.01271;0.00184;0.00018
525;20;1944;0.06571;0.05007;0.01345;0.00199;0.0002
526;20;1945;0.06426;0.04973;0.01255;0.0018;0.00018
527;20;1946;0.06405;0.05019;0.01217;0.00153;0.00016
528;20;1947;0.06687;0.05277;0.0125;0.00145;0.00015
529;20;1948;0.06377;0.05033;0.01206;0.00128;0.0001
530;20;1949;0.0664;0.05248;0.01256;0.00124;0.00012
531;20;1950;0.06438;0.05153;0.01177;0.00101;7e-05
532;20;1951;0.06196;0.04904;0.0117;0.0011;0.00012
533;20;1952;0.05718;0.04538;0.01078;0.00096;6e-05
534;20;1953;0.04941;0.03908;0.00969;0.00059;5e-05
535;20;1954;0.04702;0.03751;0.00898;0.00051;2e-05
536;20;1955;0.03993;0.03134;0.00802;0.00054;3e-05
537;20;1956;0.03731;0.02927;0.00742;0.00057;5e-05
538;20;1957;0.03308;0.02657;0.00607;0.00044;0.0
539;20;1958;0.03027;0.02401;0.00581;0.00042;3e-05
540;20;1959;0.02828;0.02226;0.00556;0.00043;3e-05
541;20;1960;0.03016;0.02371;0.00589;0.00051;5e-05
542;20;1961;0.02701;0.02134;0.00525;0.0004;2e-05
543;20;1962;0.02583;0.0203;0.00497;0.00053;3e-05
544;20;1963;0.02434;0.01907;0.00477;0.00048;2e-05
545;20;1964;0.02355;0.019;0.00405;0.00048;2e-05
546;20;1965;0.02194;0.01765;0.00384;0.00043;2e-05
547;20;1966;0.02106;0.01706;0.00369;0.00027;4e-05
548;20;1967;0.01855;0.01516;0.00303;0.00033;3e-05
549;20;1968;0.01967;0.01601;0.00336;0.00028;2e-05
550;20;1969;0.02077;0.01721;0.00329;0.00024;3e-05
551;20;1970;0.02105;0.01763;0.00307;0.00032;3e-05
552;20;1971;0.02151;0.01806;0.00321;0.00021;3e-05
553;20;1972;0.02086;0.01728;0.00322;0.00032;4e-05
554;20;1973;0.02032;0.01683;0.00317;0.00031;1e-05
555;20;1974;0.02;0.01652;0.00311;0.00033;4e-05
556;20;1975;0.01772;0.01455;0.00282;0.00033;2e-05
557;20;1976;0.01655;0.01382;0.00256;0.00016;1e-05
558;20;1977;0.01857;0.01581;0.00258;0.00016;2e-05
559;20;1978;0.01944;0.01663;0.00267;0.00014;0.0
560;20;1979;0.01881;0.01609;0.00253;0.00019;0.0
561;20;1980;0.02045;0.01743;0.00283;0.00016;3e-05
562;20;1981;0.0208;0.01764;0.00296;0.00018;2e-05
563;20;1982;0.02057;0.01748;0.00289;0.00018;2e-05
564;20;1983;0.02034;0.01732;0.00281;0.00018;2e-05
565;20;1984;0.02011;0.01716;0.00274;0.00019;3e-05
566;20;1985;0.01988;0.017;0.00267;0.00019;3e-05
567;20;1986;0.01966;0.01684;0.00259;0.00019;3e-05
568;20;1987;0.01943;0.01668;0.00252;0.00019;3e-05
569;20;1988;0.0192;0.01652;0.00245;0.00019;3e-05
570;20;1989;0.01897;0.01636;0.00238;0.0002;4e-05
571;20;1990;0.01851;0.01604;0.00223;0.0002;4e-05
572;20;1991;0.0185199999999999;0.01604;0.00224;0.0002;4e-05
573;20;1992;0.01853;0.01604;0.00225;0.0002;4e-05
574;20;1993;0.01855;0.01604;0.00226;0.00021;4e-05
575;20;1994;0.01857;0.01604;0.00228;0.00021;4e-05
576;20;1995;0.01857;0.01603;0.00229;0.00021;4e-05
577;20;1996;0.01858;0.01603;0.0023;0.00021;4e-05
578;20;1997;0.0186;0.01603;0.00232;0.00021;4e-05
579;20;1998;0.01861;0.01602;0.00233;0.00022;4e-05
580;20;1999;0.01862;0.01602;0.00234;0.00022;4e-05
581;20;2000;0.01863;0.01601;0.00236;0.00022;4e-05
582;20;2001;0.01863;0.016;0.00237;0.00022;4e-05
583;20;2002;0.01864;0.016;0.00238;0.00022;4e-05
584;20;2003;0.01866;0.01599;0.0024;0.00023;4e-05
585;20;2004;0.01865;0.01598;0.00241;0.00023;3e-05
586;20;2005;0.01866;0.01598;0.00242;0.00023;3e-05
587;20;2006;0.01867;0.01597;0.00244;0.00023;3e-05
588;20;2007;0.01867;0.01596;0.00245;0.00023;3e-05
589;20;2008;0.01868;0.01596;0.00246;0.00023;3e-05
590;20;2009;0.01869;0.01595;0.00248;0.00023;3e-05
591;20;2010;0.0187;0.01594;0.00249;0.00024;3e-05
592;20;2011;0.01871;0.01593;0.00251;0.00024;3e-05
593;20;2012;0.01871;0.01592;0.00252;0.00024;3e-05
594;20;2013;0.01872;0.01592;0.00253;0.00024;3e-05
595;20;2014;0.01873;0.01591;0.00255;0.00024;3e-05
596;20;2015;0.01873;0.0159;0.00256;0.00024;3e-05
597;20;2016;0.01874;0.01589;0.00258;0.00024;3e-05
598;20;2017;0.01874;0.01588;0.00259;0.00024;3e-05
599;20;2018;0.01875;0.01588;0.0026;0.00024;3e-05
600;20;2019;0.01877;0.01587;0.00262;0.00025;3e-05
601;20;2020;0.01877;0.01586;0.00263;0.00025;3e-05
602;21;1935;0.06657;0.04765;0.01527;0.00309;0.00056
603;21;1936;0.06869;0.04911;0.01605;0.00301;0.00052
604;21;1937;0.07232;0.05181;0.01671;0.00324;0.00056
605;21;1938;0.07202;0.05152;0.01693;0.00306;0.00051
606;21;1939;0.0742;0.05298;0.01745;0.00325;0.00052
607;21;1940;0.0811;0.05819;0.01853;0.00373;0.00065
608;21;1941;0.08683;0.06139;0.02097;0.00373;0.00074
609;21;1942;0.08935;0.06386;0.02093;0.00387;0.00069
610;21;1943;0.09333;0.06641;0.02231;0.00392;0.00069
611;21;1944;0.09447;0.06824;0.02173;0.00385;0.00065
612;21;1945;0.09504;0.06949;0.02163;0.00338;0.00054
613;21;1946;0.09362;0.06935;0.02096;0.00287;0.00044
614;21;1947;0.09378;0.06908;0.02148;0.00282;0.0004
615;21;1948;0.09697;0.07078;0.02293;0.0029;0.00036
616;21;1949;0.0913;0.06721;0.02157;0.00228;0.00024
617;21;1950;0.08632;0.06351;0.02033;0.00223;0.00025
618;21;1951;0.0813;0.05947;0.01988;0.00174;0.00021
619;21;1952;0.07355;0.05411;0.0179;0.0014;0.00014
620;21;1953;0.06802;0.05019;0.01646;0.00128;9e-05
621;21;1954;0.06166;0.04513;0.01538;0.00104;0.00011
622;21;1955;0.05811;0.0426;0.01413;0.00125;0.00013
623;21;1956;0.05203;0.03833;0.01259;0.00102;9e-05
624;21;1957;0.04987;0.03737;0.01129;0.00111;0.0001
625;21;1958;0.04648;0.03514;0.01016;0.00107;0.00011
626;21;1959;0.04414;0.03326;0.00981;0.00093;0.00014
627;21;1960;0.04388;0.03198;0.01035;0.00134;0.00021
628;21;1961;0.03812;0.02894;0.00798;0.0011;0.0001
629;21;1962;0.0376;0.02847;0.00815;0.00087;0.00011
630;21;1963;0.03659;0.02784;0.00768;0.00094;0.00013
631;21;1964;0.03408;0.02574;0.00733;0.00087;0.00014
632;21;1965;0.03229;0.02434;0.00699;0.00086;0.0001
633;21;1966;0.02931;0.02215;0.00631;0.00076;9e-05
634;21;1967;0.02803;0.0215;0.00575;0.0007;8e-05
635;21;1968;0.02855;0.02205;0.00568;0.00066;0.00016
636;21;1969;0.02862;0.02274;0.00514;0.00067;7e-05
637;21;1970;0.02823;0.02195;0.00564;0.0006;4e-05
638;21;1971;0.02684;0.02028;0.00582;0.00066;8e-05
639;21;1972;0.02621;0.02021;0.00528;0.00069;3e-05
640;21;1973;0.02611;0.02006;0.00523;0.00074;8e-05
641;21;1974;0.02502;0.01892;0.00533;0.00066;0.00011
642;21;1975;0.02356;0.01803;0.00507;0.00043;3e-05
643;21;1976;0.02481;0.01982;0.00445;0.00051;3e-05
644;21;1977;0.02509;0.02015;0.00444;0.00046;4e-05
645;21;1978;0.02667;0.02108;0.00508;0.00048;3e-05
646;21;1979;0.02816;0.02277;0.00491;0.00045;3e-05
647;21;1980;0.02757;0.02235;0.00468;0.00048;6e-05
648;21;1981;0.02747;0.0223;0.00463;0.00048;6e-05
649;21;1982;0.02737;0.02226;0.00459;0.00047;6e-05
650;21;1983;0.02727;0.02221;0.00454;0.00046;5e-05
651;21;1984;0.02717;0.02216;0.0045;0.00046;5e-05
652;21;1985;0.02707;0.02211;0.00445;0.00046;5e-05
653;21;1986;0.02697;0.02207;0.0044;0.00045;5e-05
654;21;1987;0.02687;0.02202;0.00436;0.00045;5e-05
655;21;1988;0.02677;0.02197;0.00431;0.00044;4e-05
656;21;1989;0.02657;0.02188;0.00422;0.00043;4e-05
657;21;1990;0.02659;0.02189;0.00423;0.00043;4e-05
658;21;1991;0.02663;0.02191;0.00424;0.00044;4e-05
659;21;1992;0.02666;0.02192;0.00425;0.00045;4e-05
660;21;1993;0.02669;0.02194;0.00426;0.00045;4e-05
661;21;1994;0.02672;0.02195;0.00427;0.00046;4e-05
662;21;1995;0.02675;0.02196;0.00428;0.00047;4e-05
663;21;1996;0.02677;0.02196;0.0043;0.00047;4e-05
664;21;1997;0.0268;0.02197;0.00431;0.00048;4e-05
665;21;1998;0.02682;0.02198;0.00432;0.00048;4e-05
666;21;1999;0.02685;0.02199;0.00433;0.00049;4e-05
667;21;2000;0.02687;0.02199;0.00435;0.00049;4e-05
668;21;2001;0.02689;0.022;0.00436;0.00049;4e-05
669;21;2002;0.02691;0.022;0.00437;0.0005;4e-05
670;21;2003;0.02693;0.02201;0.00438;0.0005;4e-05
671;21;2004;0.02696;0.02201;0.0044;0.00051;4e-05
672;21;2005;0.02698;0.02202;0.00441;0.00051;4e-05
673;21;2006;0.027;0.02202;0.00443;0.00051;4e-05
674;21;2007;0.02702;0.02202;0.00444;0.00052;4e-05
675;21;2008;0.02704;0.02203;0.00445;0.00052;4e-05
676;21;2009;0.02707;0.02203;0.00447;0.00053;4e-05
677;21;2010;0.02708;0.02203;0.00448;0.00053;4e-05
678;21;2011;0.02709;0.02203;0.00449;0.00053;4e-05
679;21;2012;0.02712;0.02204;0.00451;0.00053;4e-05
680;21;2013;0.02714;0.02204;0.00452;0.00054;4e-05
681;21;2014;0.02716;0.02204;0.00454;0.00054;4e-05
682;21;2015;0.02717;0.02204;0.00455;0.00054;4e-05
683;21;2016;0.0272;0.02205;0.00456;0.00055;4e-05
684;21;2017;0.02722;0.02205;0.00458;0.00055;4e-05
685;21;2018;0.02723;0.02205;0.00459;0.00055;4e-05
686;21;2019;0.02725;0.02205;0.00461;0.00055;4e-05
687;21;2020;0.02727;0.02205;0.00462;0.00056;4e-05
688;22;1935;0.09485;0.06295;0.02432;0.0061;0.00148
689;22;1936;0.09823;0.0665;0.0243;0.00596;0.00147
690;22;1937;0.10391;0.06964;0.02676;0.00593;0.00158
691;22;1938;0.10298;0.06847;0.02645;0.00659;0.00147
692;22;1939;0.10954;0.07392;0.02769;0.00637;0.00156
693;22;1940;0.11595;0.07834;0.02939;0.00655;0.00167
694;22;1941;0.12327;0.08299;0.0314;0.00715;0.00173
695;22;1942;0.1253;0.08401;0.03245;0.00718;0.00166
696;22;1943;0.12768;0.08746;0.03186;0.00695;0.00141
697;22;1944;0.13025;0.09051;0.03231;0.00625;0.00118
698;22;1945;0.1307;0.09148;0.03266;0.00552;0.00104
699;22;1946;0.12825;0.08985;0.03238;0.00519;0.00083
700;22;1947;0.13245;0.0904;0.03558;0.00558;0.00089
701;22;1948;0.12406;0.08542;0.03298;0.00496;0.0007
702;22;1949;0.11602;0.08037;0.03105;0.00408;0.00052
703;22;1950;0.11099;0.07688;0.02991;0.00368;0.00052
704;22;1951;0.10068;0.06948;0.02814;0.00271;0.00035
705;22;1952;0.09408;0.06536;0.02599;0.00241;0.00032
706;22;1953;0.08722;0.06067;0.02415;0.00212;0.00028
707;22;1954;0.08337;0.05663;0.02437;0.00212;0.00025
708;22;1955;0.07743;0.05318;0.02185;0.00213;0.00027
709;22;1956;0.07243;0.05042;0.01956;0.00219;0.00026
710;22;1957;0.06878;0.04826;0.01822;0.00204;0.00026
711;22;1958;0.06818;0.04866;0.01721;0.002;0.00031
712;22;1959;0.06047;0.04297;0.01497;0.00229;0.00024
713;22;1960;0.05792;0.04064;0.01469;0.00218;0.00041
714;22;1961;0.05477;0.03973;0.01298;0.00178;0.00028
715;22;1962;0.05441;0.03904;0.01312;0.00188;0.00037
716;22;1963;0.0496;0.03514;0.01236;0.00181;0.00029
717;22;1964;0.04653;0.03289;0.01157;0.00177;0.0003
718;22;1965;0.04418;0.0316;0.01065;0.00157;0.00036
719;22;1966;0.04058;0.02936;0.00952;0.00154;0.00016
720;22;1967;0.03927;0.02856;0.00917;0.00131;0.00023
721;22;1968;0.03979;0.02896;0.00913;0.00144;0.00026
722;22;1969;0.03756;0.02733;0.00902;0.00108;0.00013
723;22;1970;0.03476;0.02427;0.00931;0.00106;0.00012
724;22;1971;0.03371;0.02387;0.00859;0.00111;0.00014
725;22;1972;0.03396;0.02382;0.0088;0.00114;0.0002
726;22;1973;0.03261;0.02281;0.0085;0.0011;0.0002
727;22;1974;0.03077;0.02187;0.00757;0.00126;7e-05
728;22;1975;0.03175;0.02292;0.00789;0.00087;7e-05
729;22;1976;0.03125;0.02296;0.0074;0.00076;0.00013
730;22;1977;0.03311;0.02456;0.00747;0.00093;0.00015
731;22;1978;0.03562;0.02663;0.00791;0.00092;0.00016
732;22;1979;0.03598;0.02703;0.0078;0.00108;7e-05
733;22;1980;0.03578;0.02692;0.00772;0.00107;7e-05
734;22;1981;0.03558;0.0268;0.00764;0.00106;8e-05
735;22;1982;0.03538;0.02669;0.00756;0.00104;8e-05
736;22;1983;0.03518;0.02658;0.00748;0.00103;8e-05
737;22;1984;0.03497;0.02647;0.0074;0.00102;8e-05
738;22;1985;0.03477;0.02635;0.00733;0.00101;9e-05
739;22;1986;0.03457;0.02624;0.00725;0.001;9e-05
740;22;1987;0.03437;0.02613;0.00717;0.00098;9e-05
741;22;1988;0.03397;0.0259;0.00701;0.00096;0.0001
742;22;1989;0.03402;0.02594;0.007;0.00098;0.0001
743;22;1990;0.03405;0.02597;0.00699;0.00099;0.0001
744;22;1991;0.03409;0.026;0.00699;0.001;0.0001
745;22;1992;0.03412;0.02603;0.00698;0.00101;0.0001
746;22;1993;0.03416;0.02606;0.00698;0.00102;0.0001
747;22;1994;0.03418;0.02608;0.00697;0.00103;0.0001
748;22;1995;0.03422;0.02611;0.00697;0.00104;0.0001
749;22;1996;0.03425;0.02613;0.00697;0.00105;0.0001
750;22;1997;0.03426;0.02615;0.00696;0.00105;0.0001
751;22;1998;0.03431;0.02618;0.00696;0.00106;0.00011
752;22;1999;0.03434;0.0262;0.00696;0.00107;0.00011
753;22;2000;0.03436;0.02622;0.00696;0.00107;0.00011
754;22;2001;0.03438;0.02623;0.00696;0.00108;0.00011
755;22;2002;0.0344;0.02625;0.00695;0.00109;0.00011
756;22;2003;0.03442;0.02627;0.00695;0.00109;0.00011
757;22;2004;0.03445;0.02629;0.00695;0.0011;0.00011
758;22;2005;0.03447;0.02631;0.00695;0.0011;0.00011
759;22;2006;0.03449;0.02632;0.00695;0.00111;0.00011
760;22;2007;0.03451;0.02634;0.00695;0.00111;0.00011
761;22;2008;0.03453;0.02636;0.00695;0.00111;0.00011
762;22;2009;0.03455;0.02637;0.00695;0.00112;0.00011
763;22;2010;0.03457;0.02639;0.00695;0.00112;0.00011
764;22;2011;0.03459;0.0264;0.00695;0.00113;0.00011
765;22;2012;0.03461;0.02642;0.00695;0.00113;0.00011
766;22;2013;0.03462;0.02643;0.00695;0.00113;0.00011
767;22;2014;0.03465;0.02645;0.00695;0.00114;0.00011
768;22;2015;0.03467;0.02647;0.00695;0.00114;0.00011
769;22;2016;0.03468;0.02648;0.00695;0.00114;0.00011
770;22;2017;0.0347;0.0265;0.00695;0.00114;0.00011
771;22;2018;0.03472;0.02651;0.00695;0.00115;0.00011
772;22;2019;0.03474;0.02653;0.00695;0.00115;0.00011
773;22;2020;0.03475;0.02654;0.00695;0.00115;0.00011
774;23;1935;0.13115;0.08361;0.03445;0.00995;0.00314
775;23;1936;0.13698;0.08741;0.03658;0.00978;0.00321
776;23;1937;0.14015;0.08825;0.03832;0.01044;0.00314
777;23;1938;0.14318;0.0909399999999999;0.03844;0.0106;0.0032
778;23;1939;0.14789;0.09369;0.04015;0.01093;0.00312
779;23;1940;0.15461;0.09674;0.04293;0.01162;0.00332
780;23;1941;0.16253;0.10105;0.04615;0.01208;0.00325
781;23;1942;0.16046;0.10189;0.04419;0.01154;0.00284
782;23;1943;0.16294;0.10542;0.04499;0.01024;0.00229
783;23;1944;0.1683;0.10954;0.04731;0.00947;0.00198
784;23;1945;0.16662;0.1076;0.04819;0.00909;0.00174
785;23;1946;0.16585;0.10591;0.0492;0.00914;0.0016
786;23;1947;0.1548;0.09664;0.04849;0.00828;0.00139
787;23;1948;0.14748;0.09406;0.04506;0.00704;0.00132
788;23;1949;0.14024;0.0902;0.04323;0.00578;0.00103
789;23;1950;0.12616;0.08038;0.0406;0.00462;0.00056
790;23;1951;0.12216;0.07796;0.03971;0.00397;0.00052
791;23;1952;0.11174;0.07133;0.03621;0.00365;0.00055
792;23;1953;0.10767;0.06832;0.03496;0.00383;0.00056
793;23;1954;0.10167;0.06491;0.03254;0.00373;0.00049
794;23;1955;0.09911;0.0631;0.03161;0.00383;0.00057
795;23;1956;0.09379;0.06197;0.02741;0.00377;0.00064
796;23;1957;0.09306;0.06146;0.02739;0.00359;0.00062
797;23;1958;0.08597;0.05661;0.02485;0.00385;0.00066
798;23;1959;0.07769;0.05157;0.02198;0.00356;0.00058
799;23;1960;0.0754;0.05002;0.02098;0.00371;0.00069
800;23;1961;0.0721;0.04945;0.01912;0.00303;0.0005
801;23;1962;0.06865;0.04593;0.01907;0.00309;0.00056
802;23;1963;0.06398;0.04293;0.01768;0.00278;0.00059
803;23;1964;0.06074;0.04022;0.01722;0.00282;0.00048
804;23;1965;0.05829;0.03934;0.01574;0.00275;0.00046
805;23;1966;0.05349;0.03667;0.01419;0.00226;0.00037
806;23;1967;0.05259;0.03655;0.01349;0.00216;0.00039
807;23;1968;0.0494;0.03372;0.01324;0.00199;0.00045
808;23;1969;0.04708;0.03135;0.01322;0.00222;0.00029
809;23;1970;0.0435;0.02903;0.01218;0.00204;0.00025
810;23;1971;0.04213;0.02845;0.01142;0.00191;0.00035
811;23;1972;0.04044;0.02658;0.01138;0.00213;0.00035
812;23;1973;0.04052;0.02705;0.0116;0.00158;0.00029
813;23;1974;0.04173;0.02838;0.01134;0.00179;0.00022
814;23;1975;0.04132;0.0283;0.01113;0.00168;0.00021
815;23;1976;0.04042;0.0281;0.01062;0.00152;0.00018
816;23;1977;0.04447;0.03098;0.01173;0.0016;0.00016
817;23;1978;0.04359;0.0309;0.0108;0.0017;0.00019
818;23;1979;0.04344;0.03081;0.01076;0.00169;0.00019
819;23;1980;0.04329;0.03071;0.01071;0.00168;0.00018
820;23;1981;0.04314;0.03062;0.01067;0.00167;0.00018
821;23;1982;0.04299;0.03052;0.01063;0.00166;0.00017
822;23;1983;0.04284;0.03043;0.01058;0.00165;0.00017
823;23;1984;0.04268;0.03034;0.01054;0.00164;0.00017
824;23;1985;0.04253;0.03024;0.0105;0.00163;0.00016
825;23;1986;0.04238;0.03015;0.01046;0.00162;0.00016
826;23;1987;0.04208;0.02996;0.01037;0.0016;0.00015
827;23;1988;0.04214;0.03001;0.01034;0.00163;0.00016
828;23;1989;0.04218;0.03006;0.01031;0.00165;0.00016
829;23;1990;0.04223;0.0301;0.01029;0.00168;0.00016
830;23;1991;0.04229;0.03015;0.01027;0.0017;0.00017
831;23;1992;0.04231;0.03018;0.01024;0.00172;0.00017
832;23;1993;0.04235;0.03022;0.01022;0.00174;0.00017
833;23;1994;0.04239;0.03025;0.0102;0.00176;0.00018
834;23;1995;0.04243;0.03029;0.01018;0.00178;0.00018
835;23;1996;0.04246;0.03032;0.01016;0.0018;0.00018
836;23;1997;0.04249;0.03035;0.01014;0.00181;0.00019
837;23;1998;0.04252;0.03038;0.01012;0.00183;0.00019
838;23;1999;0.04254;0.03041;0.0101;0.00184;0.00019
839;23;2000;0.04256;0.03043;0.01008;0.00186;0.00019
840;23;2001;0.0426;0.03046;0.01007;0.00187;0.0002
841;23;2002;0.04263;0.03049;0.01005;0.00189;0.0002
842;23;2003;0.04264;0.03051;0.01003;0.0019;0.0002
843;23;2004;0.04266;0.03054;0.01001;0.00191;0.0002
844;23;2005;0.04268;0.03056;0.01;0.00192;0.0002
845;23;2006;0.04271;0.03059;0.00998;0.00193;0.00021
846;23;2007;0.04272;0.03061;0.00996;0.00194;0.00021
847;23;2008;0.04274;0.03063;0.00995;0.00195;0.00021
848;23;2009;0.04276;0.03066;0.00993;0.00196;0.00021
849;23;2010;0.04277;0.03068;0.00991;0.00197;0.00021
850;23;2011;0.0428;0.0307;0.0099;0.00198;0.00022
851;23;2012;0.04282;0.03073;0.00988;0.00199;0.00022
852;23;2013;0.04283;0.03075;0.00986;0.002;0.00022
853;23;2014;0.04285;0.03077;0.00985;0.00201;0.00022
