ID;Geslacht;Leeftijd;BeroepenEnSpecialismen;Perioden;MedischGeschoolden_1;TotaalWerkzaam_2;TotaalWerkzaamInDeZorg_3;Ziekenhuis_4;GeestelijkeGezondheidszorg_5;Gehandicaptenzorg_6;VerplegingVerzorgingEnThuiszorg_7;Huisartszorg_8;OverigeZorg_9;TotaalWerkzaamElders_10;WerkzaamInZorgverwanteTakken_11;Uitzendbranche_12;WerkzaamBuitenDeZorg_13;WerkkringOnbekend_14;TotaalNietWerkzaam_15;Arbeidsongeschikt_16;Uitkering_17;Pensioen_18;GeenInkomen_19;Werknemer_20;Zelfstandige_21;WerknemerEnZelfstandige_22;NietWerkzaam_23;EenArbeidsbetrekking_24;TweeArbeidsbetrekkingen_25;DrieOfMeerArbeidsbetrekkingen_26;NietWerkzaam_27;DeeltijdfactorLoondienst_28
2562;Totaal mannen en vrouwen;Jonger dan 25 jaar;Tandarts;2015;55.0;45.0;45.0;0.0;0.0;0.0;0.0;0.0;45.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;5.0;40.0;5.0;10.0;40.0;5.0;0.0;10.0;0.6198
2563;Totaal mannen en vrouwen;Jonger dan 25 jaar;Tandarts;2016;35.0;35.0;35.0;0.0;0.0;0.0;0.0;0.0;35.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;10.0;20.0;5.0;5.0;25.0;10.0;0.0;5.0;0.5892
2564;Totaal mannen en vrouwen;Jonger dan 25 jaar;Tandarts;2017;35.0;30.0;25.0;5.0;0.0;0.0;0.0;0.0;25.0;5.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;0.0;10.0;5.0;20.0;5.0;10.0;25.0;5.0;0.0;10.0;0.5303
2565;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; dento-maxillaire orthopaedie";1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2566;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; dento-maxillaire orthopaedie";2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2567;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; dento-maxillaire orthopaedie";2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2568;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; dento-maxillaire orthopaedie";2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2569;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; dento-maxillaire orthopaedie";2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2570;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; dento-maxillaire orthopaedie";2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2571;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; dento-maxillaire orthopaedie";2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2572;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; dento-maxillaire orthopaedie";2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2573;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; dento-maxillaire orthopaedie";2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2574;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; dento-maxillaire orthopaedie";2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2575;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; dento-maxillaire orthopaedie";2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2576;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; dento-maxillaire orthopaedie";2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2577;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; dento-maxillaire orthopaedie";2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2578;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; dento-maxillaire orthopaedie";2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2579;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; dento-maxillaire orthopaedie";2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2580;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; dento-maxillaire orthopaedie";2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2581;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; dento-maxillaire orthopaedie";2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2582;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; dento-maxillaire orthopaedie";2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2583;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; dento-maxillaire orthopaedie";2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2584;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; mondziekten en kaakchirurgie";1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2585;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; mondziekten en kaakchirurgie";2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2586;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; mondziekten en kaakchirurgie";2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2587;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; mondziekten en kaakchirurgie";2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2588;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; mondziekten en kaakchirurgie";2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2589;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; mondziekten en kaakchirurgie";2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2590;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; mondziekten en kaakchirurgie";2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2591;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; mondziekten en kaakchirurgie";2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2592;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; mondziekten en kaakchirurgie";2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2593;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; mondziekten en kaakchirurgie";2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2594;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; mondziekten en kaakchirurgie";2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2595;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; mondziekten en kaakchirurgie";2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2596;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; mondziekten en kaakchirurgie";2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2597;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; mondziekten en kaakchirurgie";2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2598;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; mondziekten en kaakchirurgie";2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2599;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; mondziekten en kaakchirurgie";2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2600;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; mondziekten en kaakchirurgie";2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2601;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; mondziekten en kaakchirurgie";2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2602;Totaal mannen en vrouwen;Jonger dan 25 jaar;"Tandarts; mondziekten en kaakchirurgie";2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2603;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal verloskundigen;1999;115.0;100.0;85.0;10.0;0.0;0.0;0.0;5.0;75.0;15.0;5.0;0.0;10.0;5.0;15.0;0.0;0.0;0.0;15.0;35.0;60.0;5.0;15.0;95.0;5.0;0.0;15.0;
2604;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal verloskundigen;2000;150.0;120.0;95.0;10.0;0.0;0.0;0.0;5.0;85.0;25.0;5.0;5.0;15.0;5.0;30.0;5.0;0.0;5.0;25.0;50.0;65.0;5.0;30.0;110.0;10.0;0.0;30.0;
2605;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal verloskundigen;2001;170.0;155.0;115.0;15.0;0.0;0.0;5.0;0.0;100.0;40.0;5.0;5.0;15.0;20.0;10.0;0.0;0.0;0.0;10.0;45.0;100.0;10.0;10.0;140.0;15.0;5.0;10.0;0.8119
2606;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal verloskundigen;2002;160.0;155.0;110.0;10.0;0.0;0.0;5.0;5.0;95.0;45.0;5.0;5.0;20.0;25.0;10.0;5.0;0.0;0.0;5.0;45.0;95.0;10.0;10.0;140.0;15.0;5.0;10.0;0.7589
2607;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal verloskundigen;2003;175.0;165.0;120.0;15.0;0.0;0.0;5.0;0.0;105.0;45.0;0.0;5.0;25.0;15.0;10.0;5.0;0.0;0.0;10.0;50.0;105.0;10.0;10.0;150.0;15.0;5.0;10.0;0.8454
2608;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal verloskundigen;2004;190.0;180.0;145.0;20.0;0.0;0.0;5.0;5.0;125.0;35.0;5.0;5.0;25.0;10.0;10.0;0.0;0.0;0.0;10.0;55.0;120.0;10.0;10.0;165.0;15.0;5.0;10.0;0.7978
2609;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal verloskundigen;2005;235.0;230.0;175.0;20.0;5.0;0.0;5.0;5.0;150.0;55.0;5.0;5.0;25.0;25.0;5.0;0.0;0.0;0.0;5.0;70.0;140.0;20.0;5.0;205.0;25.0;0.0;5.0;0.7665
2610;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal verloskundigen;2006;250.0;240.0;180.0;25.0;0.0;0.0;10.0;0.0;145.0;65.0;0.0;5.0;25.0;40.0;5.0;0.0;0.0;0.0;5.0;50.0;150.0;40.0;5.0;190.0;45.0;5.0;5.0;0.7742
2611;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal verloskundigen;2007;255.0;245.0;190.0;30.0;0.0;5.0;5.0;0.0;150.0;55.0;5.0;5.0;5.0;45.0;15.0;5.0;0.0;5.0;10.0;55.0;150.0;35.0;15.0;195.0;50.0;5.0;15.0;0.7139
2612;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal verloskundigen;2008;260.0;250.0;210.0;50.0;0.0;0.0;10.0;0.0;155.0;40.0;5.0;5.0;5.0;35.0;5.0;0.0;5.0;0.0;5.0;75.0;140.0;35.0;5.0;200.0;50.0;5.0;5.0;0.7271
2613;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal verloskundigen;2009;270.0;260.0;235.0;55.0;0.0;0.0;5.0;5.0;175.0;20.0;5.0;5.0;5.0;10.0;15.0;0.0;0.0;0.0;15.0;65.0;150.0;40.0;15.0;210.0;45.0;5.0;15.0;0.7668
2614;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal verloskundigen;2010;265.0;255.0;235.0;45.0;0.0;5.0;10.0;5.0;180.0;20.0;0.0;5.0;5.0;15.0;10.0;0.0;0.0;0.0;10.0;70.0;160.0;25.0;10.0;215.0;35.0;5.0;10.0;0.7658
2615;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal verloskundigen;2011;260.0;255.0;240.0;50.0;0.0;0.0;10.0;5.0;175.0;15.0;0.0;5.0;0.0;10.0;5.0;0.0;5.0;0.0;5.0;65.0;155.0;35.0;5.0;215.0;40.0;0.0;5.0;0.7302
2616;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal verloskundigen;2012;255.0;245.0;235.0;45.0;0.0;0.0;10.0;0.0;180.0;10.0;5.0;5.0;5.0;5.0;10.0;0.0;0.0;0.0;10.0;65.0;155.0;25.0;10.0;210.0;30.0;5.0;10.0;0.7488
2617;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal verloskundigen;2013;255.0;240.0;230.0;35.0;0.0;0.0;15.0;0.0;180.0;10.0;0.0;5.0;10.0;5.0;15.0;0.0;0.0;5.0;15.0;65.0;150.0;30.0;15.0;195.0;40.0;5.0;15.0;0.6352
2618;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal verloskundigen;2014;245.0;235.0;210.0;30.0;0.0;0.0;15.0;0.0;170.0;20.0;0.0;5.0;10.0;10.0;15.0;5.0;0.0;0.0;10.0;50.0;150.0;35.0;15.0;185.0;45.0;5.0;15.0;0.5996
2619;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal verloskundigen;2015;240.0;225.0;210.0;30.0;0.0;0.0;20.0;0.0;165.0;15.0;0.0;5.0;10.0;5.0;10.0;0.0;0.0;0.0;10.0;55.0;135.0;35.0;10.0;180.0;35.0;5.0;10.0;0.5558
2620;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal verloskundigen;2016;230.0;225.0;210.0;30.0;0.0;0.0;10.0;0.0;170.0;10.0;5.0;5.0;5.0;5.0;10.0;0.0;0.0;0.0;10.0;55.0;130.0;35.0;10.0;175.0;40.0;5.0;10.0;0.6535
2621;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal verloskundigen;2017;255.0;235.0;220.0;25.0;0.0;0.0;15.0;0.0;180.0;15.0;5.0;5.0;5.0;5.0;20.0;0.0;5.0;0.0;20.0;55.0;155.0;30.0;20.0;200.0;35.0;5.0;20.0;0.6239
2622;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verloskundige;1999;115.0;95.0;80.0;10.0;0.0;0.0;0.0;5.0;70.0;15.0;5.0;0.0;10.0;5.0;15.0;0.0;0.0;0.0;15.0;35.0;60.0;5.0;15.0;90.0;5.0;0.0;15.0;
2623;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verloskundige;2000;145.0;120.0;95.0;10.0;0.0;0.0;0.0;5.0;80.0;25.0;5.0;5.0;15.0;5.0;25.0;5.0;0.0;5.0;25.0;50.0;65.0;5.0;25.0;110.0;10.0;0.0;25.0;
2624;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verloskundige;2001;170.0;155.0;115.0;15.0;0.0;0.0;5.0;0.0;100.0;40.0;5.0;5.0;15.0;20.0;10.0;0.0;0.0;0.0;10.0;45.0;100.0;10.0;10.0;140.0;15.0;5.0;10.0;0.8119
2625;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verloskundige;2002;160.0;150.0;110.0;10.0;0.0;0.0;5.0;5.0;95.0;40.0;5.0;5.0;20.0;20.0;10.0;5.0;0.0;0.0;5.0;45.0;95.0;10.0;10.0;135.0;15.0;5.0;10.0;0.7684
2626;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verloskundige;2003;170.0;165.0;120.0;15.0;0.0;0.0;5.0;0.0;105.0;45.0;0.0;5.0;25.0;15.0;10.0;5.0;0.0;0.0;10.0;50.0;105.0;10.0;10.0;150.0;15.0;5.0;10.0;0.8428
2627;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verloskundige;2004;190.0;180.0;145.0;20.0;0.0;0.0;5.0;5.0;120.0;35.0;5.0;5.0;25.0;10.0;10.0;0.0;0.0;0.0;10.0;55.0;120.0;10.0;10.0;165.0;15.0;5.0;10.0;0.7949
2628;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verloskundige;2005;225.0;215.0;165.0;15.0;0.0;0.0;5.0;5.0;145.0;50.0;5.0;5.0;25.0;25.0;5.0;0.0;0.0;0.0;5.0;60.0;140.0;15.0;5.0;195.0;20.0;0.0;5.0;0.7688
2629;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verloskundige;2006;240.0;230.0;170.0;20.0;0.0;0.0;5.0;0.0;140.0;60.0;0.0;5.0;25.0;35.0;5.0;0.0;0.0;0.0;5.0;40.0;150.0;40.0;5.0;185.0;45.0;5.0;5.0;0.7805
2630;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verloskundige;2007;240.0;225.0;175.0;20.0;0.0;5.0;5.0;0.0;150.0;50.0;5.0;0.0;5.0;45.0;15.0;5.0;0.0;5.0;10.0;45.0;150.0;35.0;15.0;185.0;40.0;5.0;15.0;0.706
2631;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verloskundige;2008;235.0;230.0;195.0;35.0;0.0;0.0;5.0;0.0;155.0;35.0;5.0;5.0;5.0;30.0;5.0;0.0;5.0;0.0;5.0;65.0;135.0;35.0;5.0;185.0;45.0;0.0;5.0;0.7222
2632;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verloskundige;2009;250.0;240.0;220.0;40.0;0.0;0.0;5.0;5.0;170.0;20.0;5.0;5.0;5.0;10.0;10.0;0.0;0.0;0.0;10.0;50.0;150.0;40.0;10.0;190.0;45.0;5.0;10.0;0.7643
2633;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verloskundige;2010;250.0;240.0;225.0;35.0;0.0;0.0;10.0;5.0;180.0;15.0;0.0;5.0;5.0;10.0;10.0;0.0;0.0;0.0;10.0;55.0;160.0;25.0;10.0;205.0;35.0;5.0;10.0;0.7531
2634;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verloskundige;2011;245.0;240.0;225.0;40.0;0.0;0.0;10.0;5.0;175.0;15.0;0.0;5.0;0.0;10.0;5.0;0.0;5.0;0.0;5.0;55.0;150.0;30.0;5.0;205.0;35.0;0.0;5.0;0.7268
2635;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verloskundige;2012;235.0;230.0;220.0;35.0;0.0;0.0;5.0;0.0;175.0;10.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;5.0;60.0;150.0;20.0;5.0;200.0;25.0;5.0;5.0;0.7404
2636;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verloskundige;2013;240.0;225.0;215.0;25.0;0.0;0.0;10.0;0.0;175.0;10.0;0.0;5.0;5.0;5.0;15.0;0.0;0.0;5.0;15.0;60.0;145.0;25.0;15.0;190.0;35.0;5.0;15.0;0.6197
2637;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verloskundige;2014;235.0;220.0;200.0;25.0;0.0;0.0;10.0;0.0;165.0;20.0;0.0;5.0;10.0;10.0;15.0;5.0;0.0;0.0;10.0;40.0;145.0;35.0;15.0;175.0;40.0;5.0;15.0;0.5943
2638;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verloskundige;2015;230.0;215.0;200.0;20.0;0.0;0.0;15.0;0.0;165.0;15.0;0.0;5.0;10.0;5.0;10.0;0.0;0.0;0.0;10.0;50.0;135.0;30.0;10.0;175.0;35.0;5.0;10.0;0.5461
2639;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verloskundige;2016;215.0;205.0;195.0;20.0;0.0;0.0;5.0;0.0;165.0;10.0;5.0;5.0;5.0;5.0;10.0;0.0;0.0;0.0;10.0;45.0;130.0;35.0;10.0;165.0;40.0;5.0;10.0;0.646
2640;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verloskundige;2017;245.0;225.0;215.0;20.0;0.0;0.0;15.0;0.0;180.0;15.0;5.0;5.0;5.0;5.0;20.0;0.0;5.0;0.0;20.0;50.0;150.0;25.0;20.0;190.0;30.0;5.0;20.0;0.616
2641;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verloskundige en verpleegkundige;1999;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;
2642;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verloskundige en verpleegkundige;2000;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;5.0;5.0;0.0;0.0;5.0;
2643;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verloskundige en verpleegkundige;2001;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;
2644;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verloskundige en verpleegkundige;2002;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.2219
2645;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verloskundige en verpleegkundige;2003;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;5.0;5.0;0.0;0.0;0.92
2646;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verloskundige en verpleegkundige;2004;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.9857
