ID;Omvang;Bedrijfstak;VerliesOfWinst;Perioden;AantalOndernemingen_1;BalanstotaalEindstand_2;ImmaterieleVasteActiva_3;MaterieleVasteActiva_4;Deelnemingen_5;LanglVorderingenEnBeleggingen_6;Voorraden_7;KortlVorderingenEnBeleggingen_8;LiquideMiddelen_9;EigenVermogen_10;BelangVanDerden_11;EgalRekInvestPremiesSubsidiesED_12;Voorzieningen_13;LanglopendeSchuldenRentedragend_14;KortlopendeSchulden_15;NettoOmzetEnOvBedrijfsopbrengsten_16;LonenSalSocialeEnPensioenlasten_17;AfschrijvingenMinusInvesteringspremies_18;KostenVanDeOmzet_19;Bedrijfsresultaat_20;OverigeBedrijfskostenSaldo_21;ResultaatUitDeelnemingen_22;Rentebaten_23;Rentelasten_24;OverigeFinancieleResultaten_25;BuitengewoneBatenEnLastenSaldo_26;BuitengewoneBaten_27;BuitengewoneLasten_28;ResultaatVoorBelastingen_29;Vennootschapsbelasting_30;AandeelVanDerden_31;Nettoresultaat_32;Winstuitkeringen_33;ToevoegingOnttrekkingAanDeReserves_34
134;Alle ondernemingen;Dienstverlening;Alle ondernemingen;1994;41285;35188.8;591.5;11271.5;2352.8;2823.5;1372.1;11140.9;5636.8;9362.7;76.0;21.1;4653.1;8098.2;12977.8;34135.2;-13057.1;-1939.9;-16871.8;2266.4;85.8;;;;;-125.8;374.1;-499.8;2226.2;-770.2;-8.1;1447.9;536.1;911.8
135;Alle ondernemingen;Dienstverlening;Alle ondernemingen;1995;45847;38119.3;769.5;11346.1;3232.4;3565.5;1418.2;11972.1;5815.8;10762.3;118.3;17.0;5047.0;7727.9;14447.0;38402.1;-13659.6;-1928.7;-19897.6;2916.2;188.6;399.3;324.1;-726.9;192.2;-47.6;469.7;-517.3;3056.8;-991.7;-26.5;2038.5;807.8;1230.7
136;Alle ondernemingen;Dienstverlening;Alle ondernemingen;1996;50461;42245.0;923.0;12008.8;3544.9;4195.5;1587.6;13395.7;6589.9;13125.8;90.7;13.3;5492.0;8287.9;15235.6;42439.1;-15103.2;-2119.3;-21826.6;3389.9;462.5;604.9;315.6;-735.0;277.0;93.9;600.1;-506.2;3945.9;-1177.7;-18.9;2749.3;688.0;2061.3
137;Alle ondernemingen;Dienstverlening;Alle ondernemingen;1997;54045;47335.4;1031.0;12859.2;3702.6;4226.1;1682.2;16454.2;7380.6;14520.5;127.7;15.7;5875.9;9246.3;17549.6;50347.3;-18459.5;-2320.8;-25442.7;4124.3;409.7;591.2;338.9;-780.5;260.1;195.7;819.4;-623.8;4729.5;-1364.5;-26.8;3338.2;1098.6;2239.6
138;Alle ondernemingen;Dienstverlening;Alle ondernemingen;1998;59273;61942.6;1684.8;15100.2;6744.0;6403.6;1939.1;21219.5;8852.0;21076.0;200.0;16.0;7166.4;11705.3;21779.1;59468.2;-22214.8;-2671.6;-30228.0;4353.8;879.3;1100.6;569.8;-1035.4;244.4;256.3;787.5;-531.2;5489.2;-1524.3;-34.8;3930.2;1735.0;2195.2
139;Alle ondernemingen;Dienstverlening;Alle ondernemingen;1999;63057;76894.7;3587.1;16720.4;10112.9;8334.7;2454.4;25238.3;10447.6;27701.7;171.4;28.0;7836.1;13844.8;27312.9;73017.1;-26766.2;-3113.0;-37528.0;5609.8;1318.0;1532.5;642.4;-1201.9;345.0;1062.8;1788.4;-725.5;7990.5;-2001.1;-9.6;5979.8;2281.5;3698.3
140;Alle ondernemingen;Dienstverlening;Alle ondernemingen;2000;68826;89080.2;4797.6;18228.7;12033.8;11142.3;2272.8;29373.4;11232.1;30674.2;182.8;31.3;8457.6;17474.1;32260.4;79968.3;-28664.2;-3654.1;-43029.2;4620.9;1020.9;1568.0;940.1;-1713.5;226.4;682.8;1540.3;-857.5;6324.5;-1752.1;-22.8;4549.7;2163.5;2386.2
141;Alle ondernemingen;Dienstverlening;Alle ondernemingen;2001;78676;103427.3;5631.4;21057.5;14544.0;11178.2;2670.9;34705.4;13639.9;35204.0;280.5;19.4;9447.4;19850.6;38625.4;88115.5;-32210.2;-4531.7;-46656.6;4717.1;-574.8;267.5;1132.6;-2181.8;206.9;464.8;1739.2;-1274.4;4606.8;-1840.3;-53.7;2712.8;2711.0;1.8
142;Alle ondernemingen;Dienstverlening;Alle ondernemingen;2002;82868;99004.2;5471.1;21322.4;10132.3;12318.1;2834.3;33048.0;13876.9;32981.4;270.2;17.2;10175.7;17774.0;37785.8;88334.4;-32980.7;-5049.4;-46185.0;4119.2;-394.0;652.1;893.5;-1946.1;6.4;-586.4;1013.6;-1600.0;3137.3;-1626.3;-62.8;1448.1;2901.4;-1453.3
143;Alle ondernemingen;Dienstverlening;Verlieslijdend;1992;11816;7063.2;181.1;2673.5;523.8;398.4;417.7;2120.7;748.2;322.4;5.0;19.3;967.2;2298.3;3451.0;6881.1;-2668.4;-492.7;-4065.3;-345.3;-248.1;;;;;-150.8;;;-744.2;56.7;0.6;-686.8;15.8;-702.6
144;Alle ondernemingen;Dienstverlening;Verlieslijdend;1993;14066;8009.6;195.9;2675.4;447.8;574.1;434.4;2740.4;941.7;364.7;0.0;14.9;1269.7;2537.8;3822.6;7289.2;-3072.4;-506.0;-4169.1;-458.3;-260.8;;;;;-208.5;;;-927.5;72.1;-0.2;-855.5;79.7;-935.2
145;Alle ondernemingen;Dienstverlening;Verlieslijdend;1994;15491;7365.0;199.0;2312.6;480.3;640.7;345.7;2423.6;963.1;357.3;0.3;5.7;1518.1;2206.9;3276.9;5951.5;-2489.8;-433.6;-3486.5;-458.3;-200.4;;;;;-217.6;66.0;-283.6;-876.5;57.3;-0.2;-819.3;44.5;-863.8
146;Alle ondernemingen;Dienstverlening;Verlieslijdend;1995;14051;7645.9;268.4;2538.6;762.6;761.9;346.8;2202.7;764.9;92.6;4.9;4.7;1121.2;2889.3;3533.2;6836.1;-2551.8;-454.7;-4216.9;-387.3;-278.2;-95.3;56.2;-247.8;8.8;-249.0;74.2;-323.2;-914.6;41.7;-0.4;-873.4;28.9;-902.3
147;Alle ondernemingen;Dienstverlening;Verlieslijdend;1996;14548;7361.4;245.5;2540.4;588.7;583.3;331.4;2329.5;742.6;508.1;4.1;3.1;1191.8;2288.0;3366.4;6238.8;-2586.9;-459.0;-3665.9;-473.0;-254.3;-91.7;33.0;-199.3;3.8;-157.1;75.5;-232.5;-884.5;36.0;0.0;-848.5;68.2;-916.7
148;Alle ondernemingen;Dienstverlening;Verlieslijdend;1997;15625;8466.8;366.2;2702.3;981.0;434.6;371.2;2735.2;876.5;341.3;3.8;1.6;1332.4;2840.5;3947.3;6862.5;-2638.1;-474.8;-4312.6;-563.0;-341.2;-153.2;45.2;-216.8;-16.4;-184.1;136.1;-320.2;-1088.5;53.0;-1.9;-1037.4;40.8;-1078.2
149;Alle ondernemingen;Dienstverlening;Verlieslijdend;1998;16643;10941.1;1036.9;3429.7;791.9;715.1;359.3;3417.8;1190.5;758.1;23.1;0.0;1479.5;3781.9;4898.5;8691.9;-3622.3;-615.0;-5292.9;-838.3;-530.1;-295.5;66.5;-281.9;-19.2;-181.3;82.9;-264.2;-1549.8;120.2;-2.7;-1432.3;38.6;-1470.9
150;Alle ondernemingen;Dienstverlening;Verlieslijdend;1999;17265;10887.0;577.2;3569.9;791.6;807.3;370.8;3668.7;1101.6;1076.0;35.6;0.0;1523.9;2886.9;5364.6;9997.1;-4788.4;-632.8;-5266.1;-690.2;-352.2;-102.0;48.4;-283.2;-15.3;-189.9;105.1;-295.0;-1232.4;88.9;-0.2;-1143.6;101.1;-1244.7
151;Alle ondernemingen;Dienstverlening;Verlieslijdend;2000;20458;23729.3;3413.4;5799.7;-39.0;3582.6;726.0;7458.2;2788.7;4472.6;63.2;7.9;2292.3;7037.2;9856.2;18430.2;-6483.5;-1352.1;-12271.4;-1676.9;-905.9;-359.5;281.7;-704.2;-123.9;-243.4;181.2;-424.7;-2826.2;107.4;-5.7;-2724.5;124.6;-2849.1
152;Alle ondernemingen;Dienstverlening;Verlieslijdend;2001;25946;31170.8;3817.8;7558.9;1608.8;4554.0;686.8;9439.7;3504.9;5061.0;133.4;0.0;3105.7;9146.0;13724.8;20452.3;-8497.6;-1944.8;-12129.5;-2119.5;-2153.7;-1431.7;449.4;-959.1;-212.3;-646.2;196.6;-842.7;-4919.5;116.5;-32.0;-4834.9;254.0;-5088.9
153;Alle ondernemingen;Dienstverlening;Verlieslijdend;2002;28431;30437.5;3010.9;6234.7;1848.9;4968.9;1069.6;9859.6;3444.2;5914.0;86.5;5.0;3806.6;6706.5;13918.9;23854.2;-9337.7;-2043.0;-15011.6;-2538.1;-1777.3;-1041.3;322.1;-760.2;-297.9;-1078.8;133.4;-1212.2;-5394.7;200.3;-38.1;-5232.5;553.0;-5785.5
154;Alle ondernemingen;Dienstverlening;Winstgevend;1992;22626;23585.0;307.3;7052.0;1450.4;1791.3;897.8;7542.6;4543.8;7996.6;74.1;37.6;2402.3;4178.0;8896.4;23616.2;-8874.6;-1274.9;-11221.2;2245.4;336.2;;;;;110.7;;;2692.3;-733.8;-33.2;1925.3;399.5;1525.8
155;Alle ondernemingen;Dienstverlening;Winstgevend;1993;23955;24968.1;384.2;7923.5;1805.9;1963.0;1005.1;7443.4;4443.0;8577.1;117.9;20.6;2698.0;4798.9;8755.6;25589.3;-9251.2;-1410.9;-12620.4;2306.9;474.6;;;;;149.7;;;2931.2;-768.7;-31.6;2130.9;485.3;1645.6
156;Alle ondernemingen;Dienstverlening;Winstgevend;1994;25794;27823.8;392.5;8958.9;1872.6;2182.7;1026.4;8717.2;4673.7;9005.5;75.7;15.4;3135.1;5891.3;9700.9;28183.7;-10567.4;-1506.3;-13385.3;2724.7;286.2;;;;;91.8;308.1;-216.3;3102.7;-827.5;-7.9;2267.3;491.7;1775.6
157;Alle ondernemingen;Dienstverlening;Winstgevend;1995;31796;30473.4;501.1;8807.5;2469.8;2803.6;1071.5;9769.3;5050.9;10669.8;113.4;12.2;3925.8;4838.6;10913.8;31566.0;-11107.8;-1473.9;-15680.7;3303.5;466.8;494.6;267.9;-479.1;183.4;201.3;395.4;-194.1;3971.4;-1033.4;-26.1;2911.9;778.9;2133.0
158;Alle ondernemingen;Dienstverlening;Winstgevend;1996;35913;34883.6;677.5;9468.4;2956.2;3612.2;1256.1;11066.2;5847.3;12617.7;86.6;10.2;4300.1;5999.9;11869.2;36200.3;-12516.3;-1660.3;-18160.7;3862.9;716.7;696.6;282.6;-535.7;273.2;251.0;524.7;-273.7;4830.4;-1213.8;-18.9;3597.8;619.8;2978.0
159;Alle ondernemingen;Dienstverlening;Winstgevend;1997;38420;38868.5;664.8;10156.9;2721.6;3791.5;1311.0;13719.0;6504.2;14179.1;123.9;14.1;4543.5;6405.8;13602.3;43484.8;-15821.4;-1846.0;-21130.1;4687.3;751.0;744.4;293.8;-563.7;276.5;379.8;683.4;-303.5;5818.0;-1417.5;-24.9;4375.6;1057.9;3317.7
160;Alle ondernemingen;Dienstverlening;Winstgevend;1998;42630;51001.5;647.9;11670.6;5952.0;5688.5;1579.8;17801.7;7661.5;20317.9;176.9;16.0;5686.9;7923.4;16880.6;50776.3;-18592.5;-2056.7;-24935.0;5192.1;1409.4;1396.1;503.3;-753.5;263.6;437.6;704.6;-267.0;7039.0;-1644.4;-32.0;5362.6;1696.5;3666.1
161;Alle ondernemingen;Dienstverlening;Winstgevend;1999;45792;66007.8;3009.9;13150.5;9321.3;7527.4;2083.6;21569.5;9346.0;26625.8;135.8;28.0;6312.1;10957.9;21948.3;63020.0;-21977.8;-2480.3;-32261.9;6300.0;1670.1;1634.5;594.0;-918.7;360.3;1252.8;1683.3;-430.5;9222.9;-2090.0;-9.5;7123.4;2180.5;4942.9
162;Alle ondernemingen;Dienstverlening;Winstgevend;2000;48368;65350.8;1384.2;12429.1;12072.8;7559.7;1546.9;21915.2;8443.4;26201.6;119.6;23.4;6165.3;10436.9;22404.2;61538.1;-22180.7;-2302.0;-30757.8;6297.8;1926.8;1927.4;658.3;-1009.3;350.3;926.3;1359.1;-432.8;9150.8;-1859.5;-17.1;7274.2;2038.9;5235.3
163;Alle ondernemingen;Dienstverlening;Winstgevend;2001;52730;72256.5;1813.7;13498.6;12935.3;6624.3;1984.2;25265.7;10134.9;30143.1;147.1;19.4;6341.8;10704.6;24900.6;67663.2;-23712.6;-2586.9;-34527.1;6836.6;1579.0;1699.2;683.2;-1222.7;419.2;1111.0;1542.6;-431.7;9526.3;-1956.8;-21.7;7547.7;2456.9;5090.8
164;Alle ondernemingen;Dienstverlening;Winstgevend;2002;54437;68566.7;2460.2;15087.7;8283.3;7349.2;1764.7;23188.4;10432.7;27067.4;183.7;12.3;6369.1;11067.5;23867.0;64480.2;-23643.0;-3006.4;-31173.5;6657.3;1383.3;1693.5;571.4;-1185.9;304.3;492.4;880.2;-387.8;8532.0;-1826.6;-24.8;6680.6;2348.4;4332.2
165;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Alle ondernemingen;1992;117144;98702.6;1049.7;31126.0;3191.7;4433.1;14734.7;29522.5;14646.5;28011.8;;;10786.8;18322.6;41582.4;154710.5;-32573.2;-5310.0;-110600.6;6226.7;-914.3;;;;;-196.5;;;5116.0;-2088.7;;3027.3;1294.8;1732.5
166;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Alle ondernemingen;1993;124440;104018.9;1159.6;32172.2;3611.8;5056.1;15235.2;31215.9;15569.3;28486.4;;;12431.6;20156.8;42944.9;158188.4;-34108.0;-5564.0;-113004.9;5511.5;-833.3;;;;;-334.6;;;4343.5;-1949.4;;2394.1;1233.0;1161.1
167;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Alle ondernemingen;1994;132865;108228.8;1014.6;32437.3;3504.9;6345.6;15579.7;33075.5;16272.8;28905.6;;;14173.1;20688.9;44462.2;164838.5;-35354.9;-5575.8;-117321.5;6586.3;-886.4;;;;;-362.6;1006.4;-1368.9;5337.1;-2196.7;;3140.4;1152.6;1987.8
168;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Alle ondernemingen;1995;139177;113469.6;1070.3;33433.5;3898.6;7247.3;16120.4;35001.9;16698.9;30951.5;;;14645.8;21317.6;46555.4;172253.4;-35583.9;-5677.5;-123053.5;7938.5;-647.1;750.8;574.3;-2374.9;402.9;155.7;1483.1;-1327.4;7446.8;-2758.9;;4687.9;1212.0;3475.9
169;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Alle ondernemingen;1996;148799;122518.6;1162.3;35592.4;4475.6;8174.9;16731.9;37896.0;18487.1;35110.5;;;15586.8;22637.0;49185.1;185813.3;-38083.5;-6020.0;-132751.1;8958.7;-320.4;995.9;548.0;-2378.3;513.9;459.9;1664.2;-1204.3;9097.7;-3089.0;;6008.7;1466.2;4542.5
170;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Alle ondernemingen;1997;158168;133328.7;1382.9;37438.3;4876.6;9099.1;17592.8;43022.1;19918.8;38872.4;;;16562.8;24044.2;53850.3;204168.8;-41483.3;-6321.0;-146111.6;10253.0;-105.1;1199.6;539.8;-2434.9;590.4;678.1;2020.1;-1342.0;10825.8;-3487.8;;7338.0;2260.2;5077.8
171;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Alle ondernemingen;1998;165205;141416.8;1452.7;38979.6;5473.2;10359.1;18226.9;45601.9;21325.2;42512.6;;;17489.2;25232.6;56183.3;213816.9;-44330.5;-6605.0;-151988.8;10892.7;276.3;1702.2;547.5;-2522.7;549.4;920.9;2262.4;-1341.5;12089.7;-3724.2;;8365.5;2720.7;5644.8
172;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Alle ondernemingen;1999;167563;145463.8;1435.0;39008.6;5504.0;10914.8;18304.4;47928.9;22369.7;44174.4;;;17605.7;25621.4;58063.2;216760.4;-45690.0;-6721.6;-153184.8;11163.9;600.3;1848.0;517.4;-2501.9;736.8;972.6;2259.0;-1286.3;12736.9;-3943.1;;8793.8;3353.5;5440.3
173;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Alle ondernemingen;2000;171693;148911.2;1631.8;38937.7;6009.1;11780.6;17339.8;50890.4;22323.4;44721.3;;;17296.6;26879.4;60014.8;218355.2;-46445.2;-6833.7;-153699.0;11377.3;667.4;2189.8;534.5;-2577.5;520.6;231.6;2577.8;-2346.2;12276.5;-3791.1;;8485.4;3566.4;4919.0
174;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Alle ondernemingen;2001;193813;203420.3;2591.4;53207.2;10430.2;16034.9;23622.6;67938.6;29595.9;62251.1;;;21013.4;41145.8;79010.2;291784.9;-60575.7;-9323.0;-208981.3;12904.9;145.1;2985.4;818.4;-3807.8;149.1;1248.8;2720.2;-1471.4;14298.4;-4623.6;;9674.8;6055.7;3619.1
175;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Alle ondernemingen;2002;200032;208339.7;2679.8;55310.3;10678.5;16039.3;24646.4;68249.3;30733.9;64016.1;;;21893.4;43872.5;78557.9;302100.2;-64582.5;-9723.5;-214854.5;12939.7;-657.0;2584.6;739.1;-3793.6;-187.2;1021.1;2375.9;-1354.8;13301.9;-4564.8;;8737.2;5842.7;2894.5
176;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Verlieslijdend;1992;40687;27719.1;411.8;10156.5;902.6;972.9;4541.7;8312.0;2422.1;2536.1;;;3412.3;7384.2;14386.7;41140.4;-10166.6;-1766.4;-30407.1;-1199.8;-1115.5;;;;;-406.3;;;-2721.5;281.2;;-2440.3;112.0;-2552.3
177;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Verlieslijdend;1993;47988;32667.1;476.8;11710.4;1049.6;1267.7;5198.3;9932.5;3032.3;2876.8;;;4562.5;8859.3;16368.7;47221.4;-12221.3;-2087.0;-34572.8;-1659.7;-1217.3;;;;;-564.1;;;-3441.2;341.6;;-3099.5;122.4;-3221.9
178;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Verlieslijdend;1994;49809;30438.3;431.3;10216.4;1042.4;1664.8;4685.9;9269.4;3128.8;2127.7;;;5230.1;8194.7;14886.2;42887.3;-10842.3;-1803.7;-31831.9;-1590.6;-1052.3;;;;;-576.2;220.7;-796.8;-3219.4;269.4;;-2950.0;115.5;-3065.5
179;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Verlieslijdend;1995;44897;26512.5;412.1;9089.0;876.4;1401.2;4336.4;8012.9;2384.8;809.3;;;3686.6;7786.7;14230.1;39221.1;-9251.1;-1599.0;-29847.1;-1476.1;-927.0;-117.7;83.6;-839.2;-53.7;-450.8;301.7;-752.6;-2854.1;183.6;;-2670.4;116.5;-2786.9
180;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Verlieslijdend;1996;45595;26642.4;431.6;9306.5;902.8;1428.7;4175.2;7995.5;2402.4;839.4;;;3750.8;7917.9;14134.5;39170.2;-9445.7;-1655.5;-29649.7;-1580.7;-892.9;-135.7;71.0;-784.6;-43.6;-344.1;281.7;-625.8;-2817.9;199.6;;-2618.3;113.0;-2731.3
181;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Verlieslijdend;1997;47659;27383.1;508.5;8934.7;1138.4;1361.3;4208.0;8619.2;2613.4;592.3;;;4022.3;7665.3;15103.5;39820.9;-9409.9;-1620.8;-30550.0;-1759.8;-905.2;-166.3;66.5;-743.0;-62.4;-354.6;309.1;-663.7;-3019.7;199.6;;-2820.1;134.5;-2954.6
182;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Verlieslijdend;1998;49339;29873.8;543.7;9580.4;1192.5;1660.3;4220.0;9685.8;2991.7;1025.7;;;4517.0;8373.8;15957.6;43752.2;-10398.5;-1735.3;-33682.4;-2063.9;-983.8;-191.0;76.2;-772.1;-97.0;-394.4;304.0;-698.4;-3442.2;250.5;;-3191.8;159.8;-3351.6
183;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Verlieslijdend;1999;48242;29497.0;505.8;9419.1;1072.1;1939.9;3959.4;9600.7;3000.5;1099.5;;;4351.0;8210.3;15836.3;40824.1;-10400.6;-1737.2;-30853.8;-2167.5;-924.1;-163.9;70.2;-766.0;-64.4;-362.5;281.0;-643.6;-3454.3;248.5;;-3205.8;159.5;-3365.3
184;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Verlieslijdend;2000;52611;34277.1;651.2;10494.6;1246.7;2385.9;4322.5;11774.3;3402.5;1767.8;;;4762.1;9584.0;18163.4;46248.8;-12029.7;-2040.3;-34862.1;-2683.3;-1114.3;-209.3;87.4;-859.9;-132.5;-361.6;351.2;-712.8;-4159.3;250.6;;-3908.7;270.8;-4179.5
185;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Verlieslijdend;2001;63637;51257.6;1096.2;15578.6;2667.3;3852.4;6117.8;16885.8;5059.7;4061.5;;;6706.1;14924.4;25565.6;63814.2;-16333.9;-3017.8;-48300.1;-3837.5;-2203.2;-422.6;150.6;-1362.2;-568.9;-483.9;383.1;-866.9;-6524.7;410.6;;-6114.1;989.8;-7103.9
186;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Verlieslijdend;2002;68489;55886.8;1130.5;17019.9;2799.4;4276.3;6690.5;18358.0;5610.8;5647.3;;;7817.8;16288.5;26133.0;68710.5;-18541.9;-3236.1;-51008.5;-4076.1;-2475.7;-559.7;152.0;-1379.6;-688.4;-439.6;352.4;-792.1;-6992.4;412.1;;-6580.3;1024.5;-7604.8
187;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Winstgevend;1992;76457;70983.5;637.9;20969.5;2289.0;3460.2;10192.9;21210.5;12224.4;25475.7;;;7374.5;10938.3;27195.6;113570.2;-22406.5;-3543.6;-80193.5;7426.5;201.2;;;;;209.8;;;7837.5;-2369.9;;5467.6;1182.8;4284.8
188;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Winstgevend;1993;76452;71351.8;682.9;20461.8;2562.2;3788.4;10036.9;21283.4;12537.0;25609.5;;;7869.0;11297.5;26576.2;110967.0;-21886.7;-3477.0;-78432.1;7171.2;384.0;;;;;229.5;;;7784.7;-2291.1;;5493.7;1110.6;4383.1
189;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Winstgevend;1994;83055;77790.4;583.2;22220.8;2462.5;4680.8;10893.8;23806.1;13144.0;26777.9;;;8943.0;12494.2;29575.9;121951.2;-24512.6;-3772.1;-85489.6;8176.9;166.0;;;;;213.6;785.7;-572.1;8556.4;-2466.0;;6090.4;1037.1;5053.3
190;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Winstgevend;1995;94280;86957.1;658.2;24344.5;3022.1;5846.1;11784.0;26989.0;14314.1;30142.2;;;10959.2;13530.9;32325.4;133032.3;-26332.8;-4078.5;-93206.4;9414.6;280.0;868.5;490.7;-1535.7;456.6;606.5;1181.4;-574.9;10300.8;-2942.5;;7358.3;1095.5;6262.8
191;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Winstgevend;1996;103204;95876.2;730.7;26285.9;3572.8;6746.2;12556.6;29900.5;16084.6;34271.2;;;11836.0;14719.1;35050.6;146643.1;-28637.8;-4364.6;-103101.4;10539.4;572.4;1131.6;477.0;-1593.7;557.6;804.0;1382.6;-578.6;11915.6;-3288.6;;8626.9;1353.2;7273.7
192;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Winstgevend;1997;110509;105945.6;874.4;28503.6;3738.1;7737.7;13384.8;34402.9;17305.4;38280.1;;;12540.5;16378.9;38746.8;164348.0;-32073.4;-4700.2;-115561.7;12012.7;800.1;1365.9;473.3;-1691.9;652.9;1032.7;1711.0;-678.3;13845.5;-3687.4;;10158.0;2125.8;8032.2
193;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Winstgevend;1998;115866;111543.0;909.0;29399.2;4280.6;8698.9;14006.9;35916.1;18333.6;41486.9;;;12972.2;16858.9;40225.7;170064.7;-33932.0;-4869.7;-118306.4;12956.6;1260.2;1893.2;471.3;-1750.6;646.3;1315.3;1958.5;-643.1;15531.9;-3974.6;;11557.3;2560.9;8996.4
194;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Winstgevend;1999;119321;115966.8;929.2;29589.5;4431.9;8974.9;14345.1;38328.3;19369.2;43074.8;;;13254.7;17411.1;42226.8;175936.3;-35289.5;-4984.4;-122330.9;13331.4;1524.4;2011.9;447.3;-1735.9;801.2;1335.2;1977.9;-642.7;16191.2;-4191.6;;11999.6;3194.0;8805.6
195;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Winstgevend;2000;119082;114634.1;980.7;28443.0;4762.4;9394.7;13017.4;39116.2;18920.9;42953.5;;;12534.5;17295.4;41851.4;172106.4;-34415.6;-4793.4;-118836.8;14060.7;1781.7;2399.1;447.1;-1717.7;653.2;593.2;2226.5;-1633.3;16435.8;-4041.7;;12394.0;3295.6;9098.4
196;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Winstgevend;2001;130175;152162.6;1495.3;37628.5;7762.9;12182.5;17504.9;51052.9;24536.2;58189.6;;;14307.3;26221.4;53444.6;227970.7;-44241.9;-6305.2;-160681.2;16742.4;2348.2;3408.0;667.9;-2445.7;718.0;1732.7;2337.2;-604.5;20823.1;-5034.2;;15788.9;5065.9;10723.0
197;"Kleine ondernemingen; < 23 mln euro";Alle ondernemingen;Winstgevend;2002;131544;152452.9;1549.3;38290.4;7879.0;11763.0;17955.9;49891.3;25123.0;58368.7;;;14075.6;27584.0;52424.9;233389.7;-46040.6;-6487.4;-163845.9;17015.7;1818.7;3144.3;587.1;-2413.9;501.2;1460.7;2023.5;-562.7;20294.3;-4976.8;;15317.5;4818.2;10499.3
198;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Alle ondernemingen;1992;31667;32840.7;329.5;11768.0;763.8;1128.0;4570.2;9678.7;4602.9;9691.6;;;3548.2;6114.9;13486.3;48588.1;-13735.0;-2056.3;-30705.5;2091.3;-378.4;;;;;-86.8;;;1626.1;-678.3;;947.7;416.5;531.2
199;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Alle ondernemingen;1993;32930;34090.4;359.7;12052.1;872.2;1240.4;4730.6;9946.9;4889.0;9842.3;;;4036.7;6546.4;13665.4;49006.5;-14163.0;-2117.8;-31012.8;1712.9;-413.9;;;;;-103.2;;;1195.9;-572.6;;623.3;353.3;270.0
200;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Alle ondernemingen;1994;34686;35705.2;302.7;12190.7;871.4;1675.7;4860.1;10711.3;5093.8;10156.9;;;4497.9;6727.1;14323.6;50853.3;-14425.8;-2112.5;-32145.1;2169.9;-353.9;;;;;-100.9;290.9;-391.8;1715.1;-694.7;;1020.4;373.3;647.1
201;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Alle ondernemingen;1995;35136;36880.7;309.2;12438.8;919.3;1808.5;5108.4;11148.0;5148.9;10425.1;;;4556.1;6880.7;15019.0;52401.2;-14551.2;-2144.7;-33195.5;2509.7;-293.7;190.0;175.4;-739.8;80.8;90.5;455.9;-365.4;2306.5;-844.6;;1461.9;369.7;1092.2
202;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Alle ondernemingen;1996;37034;39611.9;348.4;13321.8;1055.8;2008.7;5199.9;12005.4;5672.4;11586.8;;;4838.2;7362.3;15825.1;56382.5;-15437.6;-2273.5;-35752.2;2919.3;-269.6;221.0;168.8;-745.8;86.5;190.0;515.4;-325.4;2839.6;-958.1;;1881.5;475.8;1405.7
