ID;Geslacht;Leeftijd;Herkomst;Perioden;Totaal_1;TotaalBestuursrecht_2;TotaalCivielRecht_3;TotaalStrafrecht_4;LichtAdviesTotaal_5;LichtAdviesBestuursrecht_6;LichtAdviesCivielRecht_7;LichtAdviesStrafrecht_8;MediationTotaal_9;MediationBestuursrecht_10;MediationCivielRecht_11;MediationStrafrecht_12;RegulierTotaal_13;RegulierBestuursrecht_14;RegulierCivielRecht_15;RegulierStrafrecht_16
727;Totaal mannen en vrouwen;40 tot 50 jaar;(voormalige) Nederlandse Antillen, Aruba;2014;1470;280;830;550.0;80.0;20.0;50.0;10.0;60.0;0.0;60.0;0.0;1390.0;260.0;760.0;550.0
728;Totaal mannen en vrouwen;40 tot 50 jaar;(voormalige) Nederlandse Antillen, Aruba;2015;1510;270;800;610.0;70.0;20.0;40.0;10.0;40.0;0.0;40.0;0.0;1450.0;260.0;750.0;610.0
729;Totaal mannen en vrouwen;40 tot 50 jaar;(voormalige) Nederlandse Antillen, Aruba;2016;1440;280;770;590.0;60.0;20.0;40.0;10.0;50.0;0.0;50.0;0.0;1370.0;270.0;710.0;590.0
730;Totaal mannen en vrouwen;40 tot 50 jaar;(voormalige) Nederlandse Antillen, Aruba;2017;1340;220;770;530.0;70.0;10.0;40.0;10.0;60.0;0.0;60.0;0.0;1270.0;210.0;700.0;520.0
731;Totaal mannen en vrouwen;40 tot 50 jaar;(voormalige) Nederlandse Antillen, Aruba;2018;1350;200;750;560.0;60.0;10.0;30.0;10.0;50.0;0.0;50.0;0.0;1280.0;190.0;690.0;560.0
732;Totaal mannen en vrouwen;40 tot 50 jaar;(voormalige) Nederlandse Antillen, Aruba;2019;1290;180;700;550.0;50.0;10.0;30.0;10.0;60.0;0.0;60.0;0.0;1220.0;180.0;640.0;550.0
733;Totaal mannen en vrouwen;40 tot 50 jaar;(voormalige) Nederlandse Antillen, Aruba;2020;1250;150;710;520.0;40.0;10.0;20.0;10.0;40.0;0.0;40.0;0.0;1200.0;150.0;670.0;520.0
734;Totaal mannen en vrouwen;40 tot 50 jaar;(voormalige) Nederlandse Antillen, Aruba;2021;1320;270;670;510.0;50.0;10.0;20.0;20.0;50.0;0.0;50.0;0.0;1270.0;270.0;620.0;510.0
735;Totaal mannen en vrouwen;40 tot 50 jaar;(voormalige) Nederlandse Antillen, Aruba;2022;1490;420;710;520.0;130.0;70.0;30.0;30.0;60.0;0.0;60.0;0.0;1410.0;400.0;640.0;510.0
736;Totaal mannen en vrouwen;40 tot 50 jaar;Suriname;2007;3260;860;2030;760.0;;;;;;;;;;;;
737;Totaal mannen en vrouwen;40 tot 50 jaar;Suriname;2008;3410;790;2260;790.0;;;;;;;;;;;;
738;Totaal mannen en vrouwen;40 tot 50 jaar;Suriname;2009;3440;710;2380;800.0;;;;;;;;;;;;
739;Totaal mannen en vrouwen;40 tot 50 jaar;Suriname;2010;3170;650;2180;770.0;;;;;;;;;;;;
740;Totaal mannen en vrouwen;40 tot 50 jaar;Suriname;2011;3200;680;2180;770.0;;;;;;;;;;;;
741;Totaal mannen en vrouwen;40 tot 50 jaar;Suriname;2012;3440;770;2290;820.0;160.0;40.0;110.0;10.0;80.0;0.0;80.0;0.0;3310.0;750.0;2160.0;810.0
742;Totaal mannen en vrouwen;40 tot 50 jaar;Suriname;2013;3560;750;2410;870.0;150.0;50.0;100.0;10.0;110.0;0.0;110.0;0.0;3410.0;720.0;2280.0;870.0
743;Totaal mannen en vrouwen;40 tot 50 jaar;Suriname;2014;3460;780;2240;930.0;180.0;50.0;120.0;10.0;140.0;0.0;140.0;0.0;3310.0;760.0;2080.0;930.0
744;Totaal mannen en vrouwen;40 tot 50 jaar;Suriname;2015;3380;680;2110;990.0;130.0;40.0;90.0;10.0;170.0;0.0;170.0;0.0;3220.0;660.0;1950.0;990.0
745;Totaal mannen en vrouwen;40 tot 50 jaar;Suriname;2016;3210;610;2070;870.0;130.0;40.0;80.0;10.0;160.0;0.0;160.0;0.0;3030.0;590.0;1900.0;870.0
746;Totaal mannen en vrouwen;40 tot 50 jaar;Suriname;2017;3040;530;1990;830.0;110.0;20.0;70.0;20.0;140.0;0.0;130.0;0.0;2890.0;520.0;1850.0;820.0
747;Totaal mannen en vrouwen;40 tot 50 jaar;Suriname;2018;3010;520;1930;860.0;110.0;30.0;70.0;20.0;180.0;0.0;180.0;0.0;2820.0;500.0;1750.0;850.0
748;Totaal mannen en vrouwen;40 tot 50 jaar;Suriname;2019;2820;460;1780;830.0;90.0;10.0;60.0;20.0;180.0;0.0;180.0;0.0;2630.0;450.0;1600.0;830.0
749;Totaal mannen en vrouwen;40 tot 50 jaar;Suriname;2020;2590;420;1700;730.0;80.0;10.0;50.0;20.0;140.0;0.0;140.0;0.0;2450.0;410.0;1560.0;720.0
750;Totaal mannen en vrouwen;40 tot 50 jaar;Suriname;2021;2530;570;1450;750.0;80.0;10.0;50.0;30.0;130.0;0.0;130.0;0.0;2400.0;560.0;1320.0;740.0
751;Totaal mannen en vrouwen;40 tot 50 jaar;Suriname;2022;2800;730;1530;780.0;160.0;70.0;40.0;50.0;120.0;0.0;120.0;0.0;2660.0;710.0;1420.0;750.0
752;Totaal mannen en vrouwen;40 tot 50 jaar;Turkije;2007;3220;1550;1560;500.0;;;;;;;;;;;;
753;Totaal mannen en vrouwen;40 tot 50 jaar;Turkije;2008;3270;1380;1710;530.0;;;;;;;;;;;;
754;Totaal mannen en vrouwen;40 tot 50 jaar;Turkije;2009;3340;1300;1900;530.0;;;;;;;;;;;;
755;Totaal mannen en vrouwen;40 tot 50 jaar;Turkije;2010;3340;1270;1900;540.0;;;;;;;;;;;;
756;Totaal mannen en vrouwen;40 tot 50 jaar;Turkije;2011;3360;1230;1930;560.0;;;;;;;;;;;;
757;Totaal mannen en vrouwen;40 tot 50 jaar;Turkije;2012;3840;1470;2220;620.0;170.0;60.0;100.0;10.0;50.0;0.0;50.0;0.0;3710.0;1430.0;2110.0;610.0
758;Totaal mannen en vrouwen;40 tot 50 jaar;Turkije;2013;3830;1440;2230;660.0;170.0;60.0;100.0;10.0;80.0;0.0;80.0;0.0;3690.0;1400.0;2110.0;650.0
759;Totaal mannen en vrouwen;40 tot 50 jaar;Turkije;2014;4130;1640;2260;750.0;170.0;70.0;90.0;10.0;80.0;0.0;80.0;0.0;3990.0;1600.0;2140.0;740.0
760;Totaal mannen en vrouwen;40 tot 50 jaar;Turkije;2015;3920;1480;2090;760.0;150.0;40.0;90.0;10.0;110.0;0.0;110.0;0.0;3770.0;1450.0;1950.0;760.0
761;Totaal mannen en vrouwen;40 tot 50 jaar;Turkije;2016;3680;1350;2020;710.0;130.0;40.0;80.0;10.0;100.0;0.0;100.0;0.0;3550.0;1330.0;1890.0;710.0
762;Totaal mannen en vrouwen;40 tot 50 jaar;Turkije;2017;3430;1160;1900;720.0;110.0;30.0;80.0;10.0;90.0;0.0;90.0;0.0;3300.0;1150.0;1780.0;710.0
763;Totaal mannen en vrouwen;40 tot 50 jaar;Turkije;2018;3360;1090;1870;740.0;90.0;20.0;60.0;10.0;110.0;0.0;110.0;0.0;3230.0;1080.0;1740.0;740.0
764;Totaal mannen en vrouwen;40 tot 50 jaar;Turkije;2019;3160;970;1800;650.0;110.0;40.0;50.0;20.0;110.0;0.0;110.0;0.0;3020.0;950.0;1690.0;640.0
765;Totaal mannen en vrouwen;40 tot 50 jaar;Turkije;2020;3060;900;1790;610.0;90.0;30.0;50.0;10.0;80.0;0.0;80.0;0.0;2960.0;890.0;1700.0;610.0
766;Totaal mannen en vrouwen;40 tot 50 jaar;Turkije;2021;3000;980;1600;640.0;80.0;20.0;40.0;20.0;90.0;0.0;90.0;0.0;2890.0;970.0;1500.0;640.0
767;Totaal mannen en vrouwen;40 tot 50 jaar;Turkije;2022;3110;1090;1610;640.0;130.0;60.0;40.0;30.0;110.0;0.0;110.0;0.0;2970.0;1060.0;1500.0;630.0
768;Totaal mannen en vrouwen;40 tot 50 jaar;Overige niet-westerse migratieachterg...;2007;6290;2910;3310;760.0;;;;;;;;;;;;
769;Totaal mannen en vrouwen;40 tot 50 jaar;Overige niet-westerse migratieachterg...;2008;6350;2640;3590;850.0;;;;;;;;;;;;
770;Totaal mannen en vrouwen;40 tot 50 jaar;Overige niet-westerse migratieachterg...;2009;6520;2610;3820;820.0;;;;;;;;;;;;
771;Totaal mannen en vrouwen;40 tot 50 jaar;Overige niet-westerse migratieachterg...;2010;6390;2500;3770;790.0;;;;;;;;;;;;
772;Totaal mannen en vrouwen;40 tot 50 jaar;Overige niet-westerse migratieachterg...;2011;6130;2440;3610;730.0;;;;;;;;;;;;
773;Totaal mannen en vrouwen;40 tot 50 jaar;Overige niet-westerse migratieachterg...;2012;6290;2460;3810;780.0;390.0;200.0;200.0;0.0;150.0;0.0;150.0;0.0;5980.0;2320.0;3580.0;780.0
774;Totaal mannen en vrouwen;40 tot 50 jaar;Overige niet-westerse migratieachterg...;2013;6180;2410;3670;840.0;380.0;190.0;200.0;10.0;170.0;0.0;160.0;0.0;5860.0;2300.0;3420.0;840.0
775;Totaal mannen en vrouwen;40 tot 50 jaar;Overige niet-westerse migratieachterg...;2014;6440;2580;3610;990.0;370.0;180.0;190.0;10.0;210.0;0.0;210.0;0.0;6090.0;2450.0;3340.0;990.0
776;Totaal mannen en vrouwen;40 tot 50 jaar;Overige niet-westerse migratieachterg...;2015;6450;2620;3590;920.0;350.0;140.0;200.0;10.0;260.0;0.0;260.0;0.0;6070.0;2530.0;3260.0;910.0
777;Totaal mannen en vrouwen;40 tot 50 jaar;Overige niet-westerse migratieachterg...;2016;5930;2140;3490;870.0;280.0;110.0;170.0;20.0;280.0;0.0;280.0;0.0;5560.0;2070.0;3170.0;860.0
778;Totaal mannen en vrouwen;40 tot 50 jaar;Overige niet-westerse migratieachterg...;2017;5890;2110;3460;840.0;250.0;90.0;160.0;10.0;310.0;0.0;310.0;0.0;5500.0;2060.0;3110.0;840.0
779;Totaal mannen en vrouwen;40 tot 50 jaar;Overige niet-westerse migratieachterg...;2018;6340;2350;3630;880.0;250.0;110.0;130.0;20.0;330.0;0.0;330.0;0.0;5960.0;2280.0;3290.0;870.0
780;Totaal mannen en vrouwen;40 tot 50 jaar;Overige niet-westerse migratieachterg...;2019;6080;2300;3430;840.0;250.0;130.0;110.0;20.0;330.0;0.0;330.0;0.0;5700.0;2230.0;3090.0;830.0
781;Totaal mannen en vrouwen;40 tot 50 jaar;Overige niet-westerse migratieachterg...;2020;6030;2180;3510;870.0;260.0;150.0;100.0;20.0;290.0;0.0;290.0;0.0;5670.0;2100.0;3210.0;870.0
782;Totaal mannen en vrouwen;40 tot 50 jaar;Overige niet-westerse migratieachterg...;2021;6070;2150;3460;910.0;200.0;80.0;110.0;10.0;330.0;0.0;330.0;0.0;5700.0;2100.0;3120.0;900.0
783;Totaal mannen en vrouwen;40 tot 50 jaar;Overige niet-westerse migratieachterg...;2022;6450;2200;3730;980.0;390.0;230.0;100.0;50.0;360.0;0.0;360.0;0.0;5970.0;2080.0;3360.0;950.0
784;Totaal mannen en vrouwen;40 tot 50 jaar;Overige westerse migratieachtergrond;2007;5870;1480;3980;950.0;;;;;;;;;;;;
785;Totaal mannen en vrouwen;40 tot 50 jaar;Overige westerse migratieachtergrond;2008;5740;1130;4130;1010.0;;;;;;;;;;;;
786;Totaal mannen en vrouwen;40 tot 50 jaar;Overige westerse migratieachtergrond;2009;5910;1060;4430;960.0;;;;;;;;;;;;
787;Totaal mannen en vrouwen;40 tot 50 jaar;Overige westerse migratieachtergrond;2010;5750;1010;4340;910.0;;;;;;;;;;;;
788;Totaal mannen en vrouwen;40 tot 50 jaar;Overige westerse migratieachtergrond;2011;5560;900;4210;920.0;;;;;;;;;;;;
789;Totaal mannen en vrouwen;40 tot 50 jaar;Overige westerse migratieachtergrond;2012;6010;990;4540;1040.0;230.0;60.0;170.0;10.0;290.0;0.0;290.0;0.0;5690.0;960.0;4230.0;1030.0
790;Totaal mannen en vrouwen;40 tot 50 jaar;Overige westerse migratieachtergrond;2013;6100;1080;4580;1050.0;250.0;70.0;170.0;10.0;360.0;0.0;360.0;0.0;5740.0;1040.0;4230.0;1040.0
791;Totaal mannen en vrouwen;40 tot 50 jaar;Overige westerse migratieachtergrond;2014;6320;1130;4510;1220.0;280.0;60.0;210.0;10.0;400.0;0.0;400.0;0.0;5840.0;1080.0;4050.0;1220.0
792;Totaal mannen en vrouwen;40 tot 50 jaar;Overige westerse migratieachtergrond;2015;6320;1140;4390;1290.0;250.0;60.0;180.0;20.0;510.0;0.0;510.0;0.0;5770.0;1100.0;3860.0;1280.0
793;Totaal mannen en vrouwen;40 tot 50 jaar;Overige westerse migratieachtergrond;2016;6160;1080;4350;1210.0;220.0;50.0;150.0;20.0;570.0;0.0;570.0;0.0;5590.0;1050.0;3780.0;1210.0
794;Totaal mannen en vrouwen;40 tot 50 jaar;Overige westerse migratieachtergrond;2017;5840;930;4120;1200.0;210.0;40.0;150.0;20.0;570.0;0.0;570.0;0.0;5250.0;910.0;3530.0;1190.0
795;Totaal mannen en vrouwen;40 tot 50 jaar;Overige westerse migratieachtergrond;2018;5950;880;4160;1320.0;230.0;40.0;180.0;20.0;550.0;0.0;550.0;0.0;5380.0;850.0;3580.0;1310.0
796;Totaal mannen en vrouwen;40 tot 50 jaar;Overige westerse migratieachtergrond;2019;5600;850;3810;1310.0;210.0;30.0;150.0;20.0;520.0;0.0;520.0;0.0;5060.0;830.0;3270.0;1310.0
797;Totaal mannen en vrouwen;40 tot 50 jaar;Overige westerse migratieachtergrond;2020;5470;750;3770;1300.0;150.0;30.0;110.0;10.0;470.0;0.0;470.0;0.0;5000.0;740.0;3310.0;1300.0
798;Totaal mannen en vrouwen;40 tot 50 jaar;Overige westerse migratieachtergrond;2021;5310;850;3340;1520.0;160.0;30.0;100.0;30.0;400.0;0.0;400.0;0.0;4860.0;830.0;2910.0;1510.0
799;Totaal mannen en vrouwen;40 tot 50 jaar;Overige westerse migratieachtergrond;2022;5460;820;3400;1590.0;190.0;50.0;90.0;40.0;430.0;0.0;430.0;0.0;5000.0;780.0;2970.0;1570.0
800;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal;2007;28930;7760;19410;4260.0;;;;;;;;;;;;
801;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal;2008;30400;7990;20550;4590.0;;;;;;;;;;;;
802;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal;2009;31280;7900;21630;4690.0;;;;;;;;;;;;
803;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal;2010;31340;7680;21910;4650.0;;;;;;;;;;;;
804;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal;2011;30880;7340;21430;4760.0;;;;;;;;;;;;
805;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal;2012;34170;8210;23770;5460.0;1820.0;540.0;1230.0;80.0;840.0;10.0;820.0;0.0;32430.0;7840.0;22270.0;5410.0
806;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal;2013;36380;8850;25070;5990.0;1820.0;560.0;1200.0;90.0;1120.0;10.0;1120.0;0.0;34510.0;8500.0;23390.0;5940.0
807;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal;2014;37340;9500;24810;6540.0;1900.0;540.0;1300.0;90.0;1630.0;10.0;1620.0;0.0;34930.0;9170.0;22600.0;6480.0
808;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal;2015;39960;9700;26040;7500.0;1840.0;520.0;1250.0;100.0;2100.0;0.0;2100.0;0.0;37130.0;9370.0;23400.0;7460.0
809;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal;2016;39740;9540;26140;7200.0;1820.0;480.0;1230.0;130.0;2310.0;10.0;2310.0;0.0;36730.0;9240.0;23310.0;7140.0
810;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal;2017;37420;8590;24580;6970.0;1510.0;340.0;1070.0;110.0;2440.0;10.0;2430.0;0.0;34430.0;8380.0;21710.0;6930.0
811;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal;2018;37640;8650;24380;7270.0;1510.0;350.0;1020.0;150.0;2460.0;10.0;2450.0;0.0;34660.0;8460.0;21530.0;7210.0
812;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal;2019;36040;8210;23100;7280.0;1300.0;310.0;890.0;130.0;2380.0;0.0;2380.0;0.0;33200.0;8030.0;20370.0;7230.0
813;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal;2020;34490;7330;22730;6740.0;1170.0;310.0;740.0;130.0;2400.0;0.0;2400.0;0.0;31770.0;7180.0;20080.0;6700.0
814;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal;2021;32360;7270;19990;7190.0;1110.0;270.0;680.0;170.0;1980.0;0.0;1970.0;0.0;29980.0;7120.0;17730.0;7110.0
815;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal;2022;33050;7080;20780;7300.0;1370.0;520.0;600.0;280.0;1970.0;0.0;1960.0;0.0;30580.0;6800.0;18590.0;7170.0
816;Totaal mannen en vrouwen;50 tot 65 jaar;Nederlandse achtergrond;2007;17340;3340;12680;2690.0;;;;;;;;;;;;
817;Totaal mannen en vrouwen;50 tot 65 jaar;Nederlandse achtergrond;2008;17940;3380;13150;2830.0;;;;;;;;;;;;
818;Totaal mannen en vrouwen;50 tot 65 jaar;Nederlandse achtergrond;2009;18310;3240;13710;2800.0;;;;;;;;;;;;
819;Totaal mannen en vrouwen;50 tot 65 jaar;Nederlandse achtergrond;2010;18160;3090;13760;2780.0;;;;;;;;;;;;
820;Totaal mannen en vrouwen;50 tot 65 jaar;Nederlandse achtergrond;2011;17880;2900;13540;2780.0;;;;;;;;;;;;
821;Totaal mannen en vrouwen;50 tot 65 jaar;Nederlandse achtergrond;2012;19510;3140;14770;3140.0;860.0;200.0;640.0;40.0;640.0;10.0;630.0;0.0;18480.0;2990.0;13820.0;3120.0
822;Totaal mannen en vrouwen;50 tot 65 jaar;Nederlandse achtergrond;2013;20740;3390;15600;3440.0;860.0;200.0;620.0;50.0;880.0;0.0;870.0;0.0;19560.0;3260.0;14510.0;3410.0
823;Totaal mannen en vrouwen;50 tot 65 jaar;Nederlandse achtergrond;2014;20740;3430;15140;3800.0;900.0;170.0;700.0;40.0;1250.0;0.0;1250.0;0.0;19150.0;3320.0;13610.0;3780.0
824;Totaal mannen en vrouwen;50 tot 65 jaar;Nederlandse achtergrond;2015;22660;3550;16360;4350.0;920.0;200.0;680.0;60.0;1640.0;0.0;1640.0;0.0;20720.0;3420.0;14480.0;4330.0
825;Totaal mannen en vrouwen;50 tot 65 jaar;Nederlandse achtergrond;2016;22150;3560;15930;4150.0;940.0;200.0;680.0;70.0;1780.0;10.0;1770.0;0.0;20070.0;3430.0;13930.0;4120.0
826;Totaal mannen en vrouwen;50 tot 65 jaar;Nederlandse achtergrond;2017;20550;3040;14770;3970.0;760.0;120.0;590.0;60.0;1880.0;0.0;1870.0;0.0;18430.0;2960.0;12700.0;3950.0
827;Totaal mannen en vrouwen;50 tot 65 jaar;Nederlandse achtergrond;2018;20220;2930;14450;4130.0;740.0;120.0;540.0;90.0;1880.0;0.0;1880.0;0.0;18160.0;2860.0;12420.0;4100.0
828;Totaal mannen en vrouwen;50 tot 65 jaar;Nederlandse achtergrond;2019;19140;2710;13550;4090.0;660.0;100.0;500.0;70.0;1750.0;0.0;1750.0;0.0;17190.0;2650.0;11640.0;4060.0
829;Totaal mannen en vrouwen;50 tot 65 jaar;Nederlandse achtergrond;2020;18080;2360;13080;3720.0;590.0;100.0;420.0;70.0;1750.0;0.0;1750.0;0.0;16190.0;2310.0;11200.0;3700.0
830;Totaal mannen en vrouwen;50 tot 65 jaar;Nederlandse achtergrond;2021;16290;2160;11140;3950.0;540.0;90.0;380.0;80.0;1410.0;0.0;1410.0;0.0;14690.0;2100.0;9580.0;3900.0
831;Totaal mannen en vrouwen;50 tot 65 jaar;Nederlandse achtergrond;2022;16320;1890;11370;3990.0;560.0;120.0;320.0;140.0;1360.0;0.0;1360.0;0.0;14790.0;1820.0;9910.0;3930.0
832;Totaal mannen en vrouwen;50 tot 65 jaar;Met migratieachtergrond;2007;11600;4420;6730;1580.0;;;;;;;;;;;;
833;Totaal mannen en vrouwen;50 tot 65 jaar;Met migratieachtergrond;2008;12450;4610;7400;1750.0;;;;;;;;;;;;
834;Totaal mannen en vrouwen;50 tot 65 jaar;Met migratieachtergrond;2009;12960;4660;7920;1890.0;;;;;;;;;;;;
835;Totaal mannen en vrouwen;50 tot 65 jaar;Met migratieachtergrond;2010;13180;4600;8150;1860.0;;;;;;;;;;;;
836;Totaal mannen en vrouwen;50 tot 65 jaar;Met migratieachtergrond;2011;13000;4440;7890;1980.0;;;;;;;;;;;;
837;Totaal mannen en vrouwen;50 tot 65 jaar;Met migratieachtergrond;2012;14660;5070;9000;2320.0;960.0;340.0;590.0;40.0;200.0;10.0;200.0;0.0;13960.0;4840.0;8450.0;2290.0
838;Totaal mannen en vrouwen;50 tot 65 jaar;Met migratieachtergrond;2013;15640;5450;9470;2550.0;960.0;370.0;580.0;40.0;250.0;0.0;250.0;0.0;14960.0;5250.0;8880.0;2530.0
839;Totaal mannen en vrouwen;50 tot 65 jaar;Met migratieachtergrond;2014;16610;6070;9680;2730.0;1000.0;370.0;600.0;50.0;370.0;0.0;370.0;0.0;15770.0;5850.0;8990.0;2710.0
840;Totaal mannen en vrouwen;50 tot 65 jaar;Met migratieachtergrond;2015;17300;6150;9680;3150.0;920.0;330.0;570.0;40.0;460.0;0.0;460.0;0.0;16410.0;5950.0;8920.0;3130.0
841;Totaal mannen en vrouwen;50 tot 65 jaar;Met migratieachtergrond;2016;17590;5980;10210;3050.0;880.0;290.0;540.0;60.0;540.0;0.0;540.0;0.0;16660.0;5800.0;9380.0;3020.0
842;Totaal mannen en vrouwen;50 tot 65 jaar;Met migratieachtergrond;2017;16880;5550;9810;3010.0;750.0;220.0;490.0;50.0;570.0;0.0;560.0;0.0;16000.0;5420.0;9010.0;2980.0
843;Totaal mannen en vrouwen;50 tot 65 jaar;Met migratieachtergrond;2018;17350;5710;9890;3130.0;760.0;230.0;480.0;60.0;580.0;0.0;580.0;0.0;16450.0;5580.0;9070.0;3100.0
844;Totaal mannen en vrouwen;50 tot 65 jaar;Met migratieachtergrond;2019;16880;5490;9540;3180.0;640.0;210.0;390.0;60.0;640.0;0.0;640.0;0.0;15980.0;5370.0;8720.0;3160.0
845;Totaal mannen en vrouwen;50 tot 65 jaar;Met migratieachtergrond;2020;16400;4960;9640;3020.0;590.0;220.0;320.0;60.0;650.0;0.0;650.0;0.0;15580.0;4860.0;8880.0;3000.0
846;Totaal mannen en vrouwen;50 tot 65 jaar;Met migratieachtergrond;2021;16070;5110;8850;3250.0;570.0;180.0;300.0;90.0;570.0;0.0;570.0;0.0;15290.0;5020.0;8150.0;3200.0
847;Totaal mannen en vrouwen;50 tot 65 jaar;Met migratieachtergrond;2022;16730;5180;9410;3320.0;810.0;400.0;280.0;140.0;600.0;0.0;600.0;0.0;15790.0;4970.0;8680.0;3240.0
848;Totaal mannen en vrouwen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2007;7520;3250;4040;1030.0;;;;;;;;;;;;
849;Totaal mannen en vrouwen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2008;8280;3510;4540;1130.0;;;;;;;;;;;;
850;Totaal mannen en vrouwen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2009;8850;3650;5010;1310.0;;;;;;;;;;;;
851;Totaal mannen en vrouwen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2010;9160;3670;5260;1320.0;;;;;;;;;;;;
852;Totaal mannen en vrouwen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2011;9050;3500;5100;1430.0;;;;;;;;;;;;
853;Totaal mannen en vrouwen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2012;10410;4080;5960;1710.0;700.0;260.0;420.0;40.0;100.0;10.0;90.0;0.0;9950.0;3920.0;5600.0;1680.0
854;Totaal mannen en vrouwen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2013;11100;4350;6300;1860.0;720.0;300.0;410.0;30.0;120.0;0.0;110.0;0.0;10660.0;4190.0;5940.0;1850.0
855;Totaal mannen en vrouwen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2014;12040;4940;6580;2020.0;760.0;310.0;430.0;30.0;190.0;0.0;180.0;0.0;11480.0;4750.0;6140.0;2000.0
856;Totaal mannen en vrouwen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2015;12670;5030;6610;2370.0;720.0;260.0;430.0;30.0;200.0;0.0;200.0;0.0;12130.0;4880.0;6160.0;2350.0
857;Totaal mannen en vrouwen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2016;12820;4860;7060;2190.0;670.0;230.0;400.0;40.0;270.0;0.0;270.0;0.0;12250.0;4720.0;6580.0;2170.0
858;Totaal mannen en vrouwen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2017;12310;4490;6750;2210.0;570.0;180.0;350.0;40.0;280.0;0.0;280.0;0.0;11780.0;4390.0;6290.0;2180.0
859;Totaal mannen en vrouwen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2018;12820;4660;6950;2270.0;580.0;190.0;340.0;50.0;310.0;0.0;300.0;0.0;12260.0;4560.0;6470.0;2240.0
860;Totaal mannen en vrouwen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2019;12580;4590;6730;2330.0;470.0;170.0;260.0;50.0;360.0;0.0;350.0;0.0;12040.0;4490.0;6250.0;2300.0
861;Totaal mannen en vrouwen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2020;12250;4130;6830;2250.0;450.0;180.0;230.0;50.0;350.0;0.0;350.0;0.0;11770.0;4050.0;6400.0;2240.0
862;Totaal mannen en vrouwen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2021;12110;4300;6360;2350.0;430.0;140.0;220.0;70.0;330.0;0.0;330.0;0.0;11610.0;4230.0;5940.0;2320.0
863;Totaal mannen en vrouwen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2022;12780;4440;6880;2410.0;660.0;340.0;220.0;110.0;390.0;0.0;390.0;0.0;12100.0;4260.0;6380.0;2350.0
864;Totaal mannen en vrouwen;50 tot 65 jaar;Marokko;2007;1500;710;800;160.0;;;;;;;;;;;;
865;Totaal mannen en vrouwen;50 tot 65 jaar;Marokko;2008;1600;740;890;150.0;;;;;;;;;;;;
866;Totaal mannen en vrouwen;50 tot 65 jaar;Marokko;2009;1710;810;970;190.0;;;;;;;;;;;;
867;Totaal mannen en vrouwen;50 tot 65 jaar;Marokko;2010;1750;810;970;180.0;;;;;;;;;;;;
868;Totaal mannen en vrouwen;50 tot 65 jaar;Marokko;2011;1720;820;920;190.0;;;;;;;;;;;;
869;Totaal mannen en vrouwen;50 tot 65 jaar;Marokko;2012;1910;870;1090;220.0;130.0;70.0;70.0;10.0;10.0;0.0;10.0;0.0;1830.0;820.0;1030.0;220.0
870;Totaal mannen en vrouwen;50 tot 65 jaar;Marokko;2013;1990;870;1120;250.0;140.0;60.0;70.0;10.0;10.0;0.0;10.0;0.0;1920.0;840.0;1060.0;250.0
871;Totaal mannen en vrouwen;50 tot 65 jaar;Marokko;2014;2110;960;1120;270.0;130.0;70.0;60.0;0.0;20.0;0.0;20.0;0.0;2030.0;930.0;1060.0;270.0
872;Totaal mannen en vrouwen;50 tot 65 jaar;Marokko;2015;2140;950;1100;290.0;140.0;60.0;80.0;0.0;20.0;0.0;20.0;0.0;2050.0;920.0;1040.0;290.0
