ID;KenmerkenVanPersonenEnHuishoudens;Perioden;Koopkrachtontwikkeling_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageMetInkomensdaling_8
407;50;2003;0.3;-21;-7.3;0.3;7.7;21;84;48
408;50;2004;1.1;-19;-6.1;1.1;9.6;26;84;45
409;50;2005;0.1;-20;-7.3;0.1;8.9;25;84;50
410;50;2006;4.0;-17;-3.8;4.0;13.7;31;84;35
411;50;2007;3.9;-15;-2.9;3.9;13.2;31;83;33
412;50;2008;1.9;-19;-5.3;1.9;10.2;25;83;42
413;50;2009;2.4;-20;-5.9;2.4;10.4;26;83;41
414;50;2010;-0.2;-22;-7.8;-0.2;7.3;24;82;51
415;50;2011;0.0;-20;-6.9;0.0;7.7;24;82;50
416;50;2012;-1.0;-22;-8.1;-1.0;6.2;22;81;55
417;50;2013;-0.2;-21;-7.5;-0.2;7.4;24;80;51
418;50;2014;2.6;-19;-4.8;2.6;11.0;31;80;38
419;50;2015;2.0;-20;-4.9;2.0;9.9;26;80;40
420;81;2001;15.3;-17;0.0;15.3;38.1;86;3;25
421;81;2002;7.5;-22;-5.3;7.5;27.0;64;3;33
422;81;2003;6.8;-22;-5.3;6.8;26.9;65;3;34
423;81;2004;6.3;-21;-4.9;6.3;26.5;67;3;35
424;81;2005;5.8;-22;-6.6;5.8;27.8;69;3;38
425;81;2006;13.1;-13;0.1;13.1;39.6;82;3;25
426;81;2007;11.2;-16;-2.0;11.2;34.3;78;3;29
427;81;2008;8.9;-21;-5.7;8.9;32.7;82;3;34
428;81;2009;16.2;-21;-1.4;16.2;63.9;151;3;28
429;81;2010;9.6;-28;-7.6;9.6;57.5;171;3;35
430;81;2011;13.7;-22;-3.1;13.7;60.5;160;3;30
431;81;2012;4.7;-36;-13.2;4.7;40.8;138;3;42
432;81;2013;11.5;-26;-5.9;11.5;55.6;176;3;34
433;81;2014;13.5;-24;-3.5;13.5;63.6;183;3;29
434;81;2015;9.1;-30;-6.8;9.1;43.6;143;3;34
435;82;2001;6.7;-16;-2.7;6.7;17.3;36;46;31
436;82;2002;1.7;-21;-6.9;1.7;9.8;24;46;43
437;82;2003;0.2;-21;-8.1;0.2;7.5;21;45;49
438;82;2004;1.5;-19;-6.4;1.5;10.0;27;45;44
439;82;2005;0.1;-20;-7.7;0.1;9.2;26;44;50
440;82;2006;4.7;-16;-3.3;4.7;14.5;33;43;33
441;82;2007;4.0;-15;-3.1;4.0;13.1;32;42;34
442;82;2008;1.7;-19;-5.8;1.7;10.0;26;42;43
443;82;2009;2.6;-19;-5.7;2.6;10.5;26;41;40
444;82;2010;-0.3;-21;-8.1;-0.3;7.0;23;40;51
445;82;2011;0.1;-19;-6.9;0.1;7.5;23;39;49
446;82;2012;-0.6;-20;-7.7;-0.6;6.5;22;38;53
447;82;2013;0.1;-19;-7.1;0.1;7.0;23;37;50
448;82;2014;2.9;-17;-4.5;2.9;10.7;29;37;37
449;82;2015;2.2;-18;-4.9;2.2;9.4;24;37;39
450;83;2001;5.2;-17;-3.0;5.2;15.0;30;37;32
451;83;2002;1.7;-20;-5.3;1.7;9.4;22;37;41
452;83;2003;0.2;-21;-6.5;0.2;7.2;19;38;49
453;83;2004;0.6;-19;-6.0;0.6;8.4;23;38;47
454;83;2005;-0.2;-21;-7.0;-0.2;7.9;21;39;51
455;83;2006;3.0;-18;-4.6;3.0;11.9;26;39;38
456;83;2007;3.5;-15;-2.7;3.5;12.5;29;40;33
457;83;2008;1.8;-19;-4.8;1.8;9.7;23;40;42
458;83;2009;1.7;-22;-6.3;1.7;9.2;21;41;43
459;83;2010;-0.4;-23;-7.8;-0.4;6.5;20;41;53
460;83;2011;-0.5;-21;-7.2;-0.5;6.8;19;42;53
461;83;2012;-1.4;-22;-8.4;-1.4;5.2;18;42;58
462;83;2013;-0.8;-23;-8.0;-0.8;6.5;20;42;54
463;83;2014;2.1;-20;-5.1;2.1;10.1;26;42;40
464;83;2015;1.6;-21;-5.1;1.6;9.2;23;42;41
465;84;2001;2.3;-12;-2.8;2.3;5.8;14;14;37
466;84;2002;1.4;-9;-0.7;1.4;4.0;12;14;29
467;84;2003;0.0;-10;-2.0;0.0;2.2;9;14;51
468;84;2004;0.0;-10;-2.3;0.0;2.3;9;14;50
469;84;2005;-1.0;-10;-3.0;-1.0;2.1;11;14;62
470;84;2006;0.9;-10;-2.7;0.9;3.9;11;15;41
471;84;2007;1.5;-8;-0.7;1.5;4.4;13;15;30
472;84;2008;0.5;-9;-1.7;0.5;3.9;13;15;43
473;84;2009;0.7;-11;-3.1;0.7;3.6;10;16;44
474;84;2010;-1.0;-15;-5.3;-1.0;0.5;7;16;69
475;84;2011;-1.5;-13;-4.3;-1.5;0.2;7;16;73
476;84;2012;-1.3;-12;-3.7;-1.3;0.8;8;17;69
477;84;2013;-3.2;-14;-6.2;-3.2;-0.4;6;18;78
478;84;2014;0.7;-11;-2.1;0.7;2.8;11;18;40
479;84;2015;-0.1;-11;-2.8;-0.1;1.6;7;18;52
480;101;2001;15.3;-17;0.0;15.3;38.1;86;3;25
481;101;2002;7.5;-22;-5.3;7.5;27.0;64;3;33
482;101;2003;6.8;-22;-5.3;6.8;26.9;65;3;34
483;101;2004;6.3;-21;-4.9;6.3;26.5;67;3;35
484;101;2005;5.8;-22;-6.6;5.8;27.8;69;3;38
485;101;2006;13.1;-13;0.1;13.1;39.6;82;3;25
486;101;2007;11.2;-16;-2.0;11.2;34.3;78;3;29
487;101;2008;8.9;-21;-5.7;8.9;32.7;82;3;34
488;101;2009;16.2;-21;-1.4;16.2;63.9;151;3;28
489;101;2010;9.6;-28;-7.6;9.6;57.5;171;3;35
490;101;2011;13.7;-22;-3.1;13.7;60.5;160;3;30
491;101;2012;4.7;-36;-13.2;4.7;40.8;138;3;42
492;101;2013;11.5;-26;-5.9;11.5;55.6;176;3;34
493;101;2014;13.5;-24;-3.5;13.5;63.6;183;3;29
494;101;2015;9.1;-30;-6.8;9.1;43.6;143;3;34
495;102;2001;8.9;-18;-3.5;8.9;22.0;51;6;30
496;102;2002;1.6;-24;-9.5;1.6;12.1;34;6;44
497;102;2003;0.3;-24;-10.2;0.3;9.8;31;6;49
498;102;2004;1.2;-23;-9.4;1.2;12.3;35;6;46
499;102;2005;0.6;-23;-9.7;0.6;12.2;38;6;48
500;102;2006;5.1;-18;-5.1;5.1;19.4;47;6;35
501;102;2007;4.5;-19;-5.2;4.5;16.5;43;5;36
502;102;2008;2.3;-21;-7.5;2.3;14.4;39;5;42
503;102;2009;3.9;-21;-6.9;3.9;14.9;41;5;38
504;102;2010;0.4;-25;-10.1;0.4;11.6;39;5;49
505;102;2011;1.1;-22;-8.9;1.1;12.2;39;6;46
506;102;2012;-0.1;-24;-10.4;-0.1;10.3;37;5;50
507;102;2013;0.8;-21;-8.8;0.8;11.5;38;5;47
508;102;2014;4.3;-20;-6.2;4.3;16.8;44;5;36
509;102;2015;3.3;-22;-6.3;3.3;14.5;41;5;39
510;103;2001;6.3;-17;-4.4;6.3;16.9;37;11;34
511;103;2002;0.5;-23;-10.1;0.5;8.7;22;11;48
512;103;2003;-0.6;-23;-10.5;-0.6;6.9;21;11;52
513;103;2004;0.6;-22;-9.2;0.6;9.3;28;10;48
514;103;2005;-0.9;-23;-10.1;-0.9;8.1;26;10;53
515;103;2006;4.0;-18;-5.3;4.0;14.4;36;9;36
516;103;2007;3.2;-18;-5.4;3.2;12.8;31;9;38
517;103;2008;0.7;-21;-8.2;0.7;9.1;25;8;48
518;103;2009;2.5;-20;-7.1;2.5;10.6;27;8;42
519;103;2010;-0.9;-23;-10.4;-0.9;6.5;23;8;54
520;103;2011;-0.5;-20;-8.5;-0.5;6.9;22;8;52
521;103;2012;-0.7;-21;-9.2;-0.7;6.6;22;8;54
522;103;2013;-0.1;-20;-8.2;-0.1;6.8;22;8;51
523;103;2014;2.8;-17;-5.7;2.8;10.7;28;8;38
524;103;2015;1.7;-19;-6.3;1.7;9.1;23;8;42
525;104;2001;6.1;-15;-2.5;6.1;16.2;33;14;31
526;104;2002;1.7;-20;-6.3;1.7;9.2;23;14;42
527;104;2003;0.0;-21;-8.0;0.0;6.8;19;14;50
528;104;2004;1.4;-18;-5.9;1.4;9.3;26;14;44
529;104;2005;0.1;-20;-7.4;0.1;9.2;25;14;50
530;104;2006;4.6;-15;-2.9;4.6;13.8;30;14;33
531;104;2007;3.9;-14;-2.8;3.9;12.4;30;13;33
532;104;2008;1.4;-18;-5.6;1.4;9.4;24;13;44
533;104;2009;2.5;-19;-5.4;2.5;10.1;24;13;39
534;104;2010;-0.4;-21;-7.7;-0.4;6.3;21;12;52
535;104;2011;0.1;-18;-6.6;0.1;6.9;22;11;50
536;104;2012;-0.8;-19;-7.3;-0.8;5.6;19;11;54
537;104;2013;0.1;-18;-6.7;0.1;6.7;20;10;50
538;104;2014;2.9;-16;-4.1;2.9;9.9;27;10;36
539;104;2015;2.1;-18;-4.6;2.1;8.4;22;10;39
540;105;2001;7.1;-13;-1.5;7.1;17.0;34;14;28
541;105;2002;2.6;-17;-4.5;2.6;10.4;23;14;39
542;105;2003;0.9;-18;-5.7;0.9;7.9;20;15;46
543;105;2004;2.1;-15;-4.2;2.1;10.3;25;15;40
544;105;2005;0.4;-18;-6.2;0.4;9.0;24;15;48
545;105;2006;5.0;-14;-2.2;5.0;14.1;30;15;31
546;105;2007;4.4;-12;-1.8;4.4;12.8;30;15;31
547;105;2008;2.3;-16;-4.2;2.3;9.8;23;15;40
548;105;2009;2.4;-18;-4.8;2.4;9.5;22;14;39
549;105;2010;0.0;-19;-6.6;0.0;6.8;21;14;50
550;105;2011;0.2;-18;-5.8;0.2;6.9;21;14;49
551;105;2012;-0.6;-18;-6.4;-0.6;6.0;20;14;53
552;105;2013;-0.1;-19;-6.2;-0.1;6.3;20;14;50
553;105;2014;2.6;-16;-3.7;2.6;9.8;27;13;36
554;105;2015;2.2;-16;-3.8;2.2;9.0;22;13;38
555;106;2001;7.1;-14;-1.2;7.1;17.1;31;13;27
556;106;2002;3.1;-17;-4.1;3.1;11.5;24;13;37
557;106;2003;1.2;-18;-5.5;1.2;8.5;20;13;44
558;106;2004;2.2;-17;-4.5;2.2;10.4;25;13;40
559;106;2005;0.8;-19;-6.2;0.8;9.0;22;13;47
560;106;2006;4.9;-14;-2.4;4.9;14.0;28;13;31
561;106;2007;4.9;-12;-1.5;4.9;14.3;30;13;30
562;106;2008;2.7;-17;-4.0;2.7;11.1;24;14;39
563;106;2009;2.5;-20;-5.5;2.5;10.0;23;14;40
564;106;2010;0.2;-20;-6.6;0.2;7.7;21;14;49
565;106;2011;0.4;-19;-6.0;0.4;7.8;21;14;48
566;106;2012;-0.8;-20;-7.5;-0.8;5.9;19;14;54
567;106;2013;-0.1;-21;-7.0;-0.1;7.3;21;14;51
568;106;2014;2.6;-17;-4.2;2.6;10.9;27;14;37
569;106;2015;2.4;-18;-3.7;2.4;9.7;23;14;37
570;107;2001;5.5;-18;-3.4;5.5;15.5;31;11;32
571;107;2002;1.5;-22;-6.1;1.5;9.3;22;11;42
572;107;2003;0.2;-22;-6.9;0.2;7.6;20;11;49
573;107;2004;0.5;-20;-6.5;0.5;8.5;23;11;47
574;107;2005;-0.1;-22;-7.0;-0.1;7.9;21;11;50
575;107;2006;3.5;-18;-4.5;3.5;12.5;26;11;37
576;107;2007;3.7;-15;-2.7;3.7;12.8;28;11;34
577;107;2008;2.2;-20;-4.8;2.2;10.0;22;11;41
578;107;2009;1.9;-25;-6.8;1.9;9.3;21;11;42
579;107;2010;-0.4;-24;-7.9;-0.4;6.8;20;11;52
580;107;2011;-0.3;-22;-7.2;-0.3;7.2;20;11;52
581;107;2012;-1.3;-24;-8.8;-1.3;5.4;18;12;57
582;107;2013;-0.4;-23;-7.8;-0.4;7.2;20;12;52
583;107;2014;2.4;-21;-5.0;2.4;10.8;27;12;39
584;107;2015;2.0;-21;-4.9;2.0;10.0;23;12;39
585;108;2001;3.7;-21;-4.5;3.7;12.1;29;7;36
586;108;2002;1.0;-23;-6.5;1.0;7.4;20;8;44
587;108;2003;-0.6;-23;-7.8;-0.6;5.1;17;9;54
588;108;2004;-0.4;-21;-7.1;-0.4;6.3;21;9;53
589;108;2005;-1.2;-22;-8.0;-1.2;6.0;20;9;56
590;108;2006;1.2;-21;-6.4;1.2;8.8;23;9;45
591;108;2007;2.4;-17;-3.9;2.4;9.8;25;9;38
592;108;2008;0.6;-21;-6.0;0.6;7.9;20;9;47
593;108;2009;1.3;-22;-6.1;1.3;7.9;19;8;44
594;108;2010;-1.1;-24;-9.0;-1.1;4.9;18;9;57
595;108;2011;-1.3;-22;-8.4;-1.3;4.8;18;9;58
596;108;2012;-2.1;-23;-9.1;-2.1;3.4;16;9;62
597;108;2013;-1.2;-24;-8.5;-1.2;5.6;20;9;56
598;108;2014;1.7;-23;-6.2;1.7;8.9;24;9;41
599;108;2015;1.1;-22;-5.4;1.1;8.0;22;9;43
600;109;2001;3.2;-17;-3.8;3.2;11.6;28;6;35
601;109;2002;1.1;-21;-5.3;1.1;7.9;20;6;41
602;109;2003;-0.2;-20;-6.2;-0.2;6.2;20;6;52
603;109;2004;-0.4;-20;-6.8;-0.4;6.8;21;6;53
604;109;2005;-0.6;-20;-7.0;-0.6;7.7;23;6;53
605;109;2006;1.2;-20;-6.4;1.2;9.5;25;6;44
606;109;2007;2.6;-16;-3.7;2.6;11.0;29;7;35
607;109;2008;1.2;-18;-5.2;1.2;9.0;22;7;44
608;109;2009;0.7;-21;-7.3;0.7;8.8;22;7;47
609;109;2010;-0.8;-23;-8.8;-0.8;5.9;20;8;55
610;109;2011;-1.2;-22;-8.5;-1.2;5.8;19;8;56
611;109;2012;-1.8;-22;-9.2;-1.8;5.2;20;7;61
612;109;2013;-2.3;-23;-9.7;-2.3;4.8;19;7;62
613;109;2014;1.2;-21;-6.5;1.2;8.8;26;7;43
614;109;2015;0.3;-23;-8.1;0.3;7.9;24;7;48
615;110;2001;2.6;-14;-3.2;2.6;8.2;18;4;36
616;110;2002;1.3;-14;-2.8;1.3;5.2;16;4;37
617;110;2003;0.0;-15;-4.2;0.0;3.4;12;5;51
618;110;2004;-0.1;-14;-4.1;-0.1;3.4;14;5;51
619;110;2005;-0.5;-16;-4.4;-0.5;4.8;15;5;54
620;110;2006;0.6;-14;-4.4;0.6;5.7;16;5;46
621;110;2007;1.6;-13;-2.2;1.6;6.1;18;5;35
622;110;2008;0.3;-16;-4.0;0.3;4.9;16;5;47
623;110;2009;0.0;-17;-5.2;0.0;4.3;14;5;50
624;110;2010;-1.5;-20;-8.2;-1.5;1.9;13;5;65
625;110;2011;-1.7;-19;-6.8;-1.7;1.7;11;5;67
626;110;2012;-1.4;-19;-6.8;-1.4;2.5;12;6;64
627;110;2013;-3.2;-19;-8.1;-3.2;0.9;10;6;71
628;110;2014;0.8;-16;-4.2;0.8;4.9;17;7;42
629;110;2015;0.0;-13;-3.3;0.0;2.7;10;7;50
630;111;2001;2.0;-11;-2.7;2.0;5.3;13;4;37
631;111;2002;1.5;-8;-0.3;1.5;3.7;11;4;27
632;111;2003;0.0;-9;-1.6;0.0;2.1;8;4;50
633;111;2004;0.1;-8;-1.9;0.1;2.2;8;4;49
634;111;2005;-1.0;-8;-2.7;-1.0;1.6;8;4;63
635;111;2006;1.0;-8;-2.2;1.0;3.6;10;4;39
636;111;2007;1.5;-5;-0.3;1.5;4.1;11;4;27
637;111;2008;0.4;-7;-1.5;0.4;3.5;11;4;43
638;111;2009;0.5;-9;-2.8;0.5;3.3;9;4;45
639;111;2010;-1.0;-12;-4.6;-1.0;0.4;6;4;69
640;111;2011;-1.5;-11;-3.9;-1.5;0.1;6;4;74
641;111;2012;-1.3;-10;-3.4;-1.3;0.4;6;4;72
642;111;2013;-3.3;-12;-5.8;-3.3;-0.8;4;4;81
643;111;2014;0.6;-9;-2.0;0.6;2.5;9;5;41
644;111;2015;-0.4;-10;-2.9;-0.4;1.2;6;5;57
645;112;2001;2.2;-10;-2.7;2.2;4.7;11;6;37
646;112;2002;1.5;-5;0.1;1.5;3.5;11;6;25
647;112;2003;0.0;-6;-1.3;0.0;1.7;7;6;51
648;112;2004;0.0;-7;-1.8;0.0;1.8;6;6;51
649;112;2005;-1.1;-7;-2.7;-1.1;1.0;7;6;67
650;112;2006;1.0;-7;-1.8;1.0;3.3;9;6;38
651;112;2007;1.4;-5;-0.2;1.4;3.7;9;6;27
652;112;2008;0.6;-5;-0.9;0.6;3.5;11;6;39
653;112;2009;1.1;-7;-2.0;1.1;3.4;9;6;40
654;112;2010;-0.9;-12;-4.0;-0.9;0.1;4;7;72
655;112;2011;-1.6;-10;-3.3;-1.6;-0.4;4;7;78
656;112;2012;-1.2;-7;-2.5;-1.2;0.3;5;7;72
657;112;2013;-3.0;-11;-5.4;-3.0;-0.8;2;7;83
658;112;2014;0.6;-7;-1.2;0.6;2.1;6;7;38
659;112;2015;-0.1;-9;-2.2;-0.1;1.3;5;7;52
660;122;2001;5.0;-15;-2.6;5.0;14.8;31;83;32
661;122;2002;1.6;-19;-5.0;1.6;8.6;22;83;40
662;122;2003;0.1;-19;-6.0;0.1;6.5;19;83;49
663;122;2004;0.7;-17;-5.1;0.7;8.0;23;83;46
664;122;2005;-0.3;-19;-6.3;-0.3;7.4;22;82;52
665;122;2006;2.9;-15;-3.5;2.9;11.7;27;82;36
666;122;2007;3.1;-13;-2.2;3.1;11.3;28;82;32
667;122;2008;1.4;-17;-4.4;1.4;8.8;22;82;42
668;122;2009;1.9;-18;-5.0;1.9;8.9;22;81;41
669;122;2010;-0.6;-20;-7.2;-0.6;5.6;20;81;55
670;122;2011;-0.8;-19;-6.2;-0.8;5.9;20;81;54
671;122;2012;-1.1;-19;-7.0;-1.1;4.7;18;81;58
672;122;2013;-1.2;-19;-7.0;-1.2;5.4;19;80;56
673;122;2014;1.7;-17;-4.0;1.7;8.8;25;80;38
674;122;2015;1.0;-18;-4.2;1.0;7.5;21;80;43
675;123;2001;4.9;-16;-3.0;4.9;15.5;35;9;32
676;123;2002;1.5;-22;-6.3;1.5;8.8;24;9;41
677;123;2003;0.1;-21;-7.0;0.1;7.2;21;9;49
678;123;2004;0.7;-19;-5.5;0.7;7.9;24;8;46
679;123;2005;-0.6;-20;-6.6;-0.6;8.3;25;8;53
680;123;2006;2.7;-17;-4.3;2.7;12.1;31;9;37
681;123;2007;2.8;-15;-3.1;2.8;11.5;30;9;34
682;123;2008;1.3;-17;-4.6;1.3;9.5;26;9;42
683;123;2009;1.9;-20;-5.4;1.9;9.7;27;9;41
684;123;2010;-0.4;-23;-7.6;-0.4;6.6;27;9;54
685;123;2011;-0.8;-21;-6.6;-0.8;7.0;25;9;54
686;123;2012;-1.1;-21;-7.3;-1.1;6.0;24;9;57
687;123;2013;-1.4;-21;-7.5;-1.4;6.0;24;9;56
688;123;2014;2.0;-19;-4.4;2.0;10.7;32;9;38
689;123;2015;1.1;-21;-4.7;1.1;8.5;26;9;42
690;124;2001;4.9;-15;-3.5;4.9;15.8;35;3;33
691;124;2002;1.5;-21;-6.9;1.5;9.2;25;3;41
692;124;2003;0.2;-21;-6.7;0.2;8.0;21;3;49
693;124;2004;0.9;-20;-6.1;0.9;8.2;22;3;45
694;124;2005;-0.7;-20;-7.2;-0.7;8.2;26;3;53
695;124;2006;2.8;-16;-4.5;2.8;12.0;30;3;38
696;124;2007;3.0;-15;-3.5;3.0;11.8;30;3;35
697;124;2008;1.2;-18;-4.9;1.2;9.4;24;3;42
698;124;2009;2.2;-18;-5.0;2.2;9.9;26;3;40
699;124;2010;-0.5;-25;-7.9;-0.5;5.9;23;3;54
700;124;2011;-0.9;-21;-6.4;-0.9;6.1;21;3;54
701;124;2012;-1.1;-20;-7.0;-1.1;5.8;21;3;56
702;124;2013;-1.7;-22;-7.9;-1.7;5.1;19;3;58
703;124;2014;1.9;-20;-4.8;1.9;9.7;27;3;39
704;124;2015;1.2;-21;-4.6;1.2;8.3;24;3;42
705;125;2001;4.3;-15;-2.9;4.3;13.6;30;3;32
706;125;2002;1.5;-19;-4.1;1.5;7.8;21;3;39
707;125;2003;-0.1;-19;-6.3;-0.1;5.3;18;3;51
708;125;2004;0.1;-17;-4.9;0.1;5.7;19;2;49
709;125;2005;-0.9;-19;-5.7;-0.9;6.2;20;2;56
710;125;2006;2.2;-15;-3.7;2.2;10.5;27;2;38
711;125;2007;2.4;-13;-2.4;2.4;9.5;25;2;33
712;125;2008;0.9;-14;-3.5;0.9;7.6;21;2;44
713;125;2009;1.2;-17;-4.9;1.2;7.2;19;2;44
714;125;2010;-0.6;-19;-6.2;-0.6;4.7;20;2;57
715;125;2011;-1.3;-18;-6.0;-1.3;4.6;17;2;60
716;125;2012;-1.1;-17;-5.1;-1.1;4.3;17;2;59
717;125;2013;-2.2;-19;-7.4;-2.2;3.3;15;2;64
718;125;2014;1.3;-15;-3.1;1.3;7.6;22;2;38
719;125;2015;0.4;-16;-3.8;0.4;6.1;19;2;46
720;126;2001;3.9;-16;-2.3;3.9;14.5;33;1;33
721;126;2002;1.4;-18;-6.5;1.4;7.7;21;1;40
722;126;2003;0.3;-20;-5.8;0.3;7.8;20;1;47
723;126;2004;0.8;-15;-3.8;0.8;8.0;29;1;43
724;126;2005;-0.6;-17;-6.0;-0.6;6.0;18;1;54
725;126;2006;2.7;-13;-3.0;2.7;10.9;37;1;34
726;126;2007;2.5;-16;-2.8;2.5;10.3;32;1;34
727;126;2008;1.4;-14;-3.7;1.4;9.2;25;1;41
728;126;2009;1.1;-22;-5.5;1.1;6.8;21;1;43
729;126;2010;-0.5;-19;-6.1;-0.5;5.4;22;1;55
730;126;2011;-1.1;-20;-6.4;-1.1;5.0;23;1;57
731;126;2012;-0.9;-17;-5.9;-0.9;4.0;18;1;57
732;126;2013;-2.0;-18;-6.9;-2.0;3.8;20;1;61
733;126;2014;1.3;-20;-5.4;1.3;7.7;26;1;42
734;126;2015;0.7;-20;-4.5;0.7;6.6;21;1;44
735;127;2001;6.3;-17;-2.6;6.3;18.1;42;2;30
736;127;2002;1.4;-26;-8.4;1.4;9.8;28;2;42
737;127;2003;0.1;-23;-8.6;0.1;8.2;26;2;50
738;127;2004;1.1;-22;-6.6;1.1;10.2;30;2;44
739;127;2005;0.2;-22;-7.7;0.2;11.0;32;2;50
740;127;2006;3.6;-19;-5.0;3.6;14.4;38;3;37
741;127;2007;3.4;-17;-3.7;3.4;14.2;34;3;35
742;127;2008;1.8;-19;-5.6;1.8;11.7;33;3;42
743;127;2009;2.5;-23;-6.5;2.5;12.9;40;3;41
744;127;2010;0.0;-25;-9.1;0.0;9.7;37;3;50
745;127;2011;0.1;-22;-7.4;0.1;11.3;37;3;50
746;127;2012;-1.1;-25;-9.6;-1.1;8.4;34;3;55
747;127;2013;0.1;-22;-7.5;0.1;9.8;36;3;50
748;127;2014;3.1;-21;-4.8;3.1;14.8;44;4;36
749;127;2015;1.9;-23;-5.8;1.9;11.1;32;4;41
750;128;2001;5.4;-20;-5.5;5.4;17.3;39;8;34
751;128;2002;2.3;-22;-7.5;2.3;13.3;32;9;41
752;128;2003;0.4;-24;-9.5;0.4;9.6;27;9;48
753;128;2004;1.0;-22;-8.3;1.0;11.2;29;9;46
754;128;2005;-0.1;-23;-9.0;-0.1;10.1;29;9;50
755;128;2006;4.1;-19;-5.0;4.1;15.6;36;9;36
756;128;2007;3.7;-18;-4.3;3.7;14.5;35;9;36
757;128;2008;1.8;-20;-6.7;1.8;12.2;31;10;44
758;128;2009;1.9;-23;-7.8;1.9;11.8;33;10;43
759;128;2010;-0.2;-26;-10.4;-0.2;9.3;32;10;51
760;128;2011;-0.4;-23;-8.3;-0.4;8.6;28;10;51
761;128;2012;-1.5;-24;-9.9;-1.5;7.2;27;11;57
762;128;2013;-0.8;-23;-8.8;-0.8;8.2;29;11;54
763;128;2014;2.3;-21;-5.4;2.3;12.3;34;11;38
764;128;2015;2.1;-21;-5.5;2.1;12.0;33;11;39
765;129;2001;5.7;-20;-3.9;5.7;18.3;44;2;32
766;129;2002;1.7;-24;-7.4;1.7;11.9;30;2;41
767;129;2003;0.1;-25;-11.1;0.1;8.8;27;2;50
768;129;2004;0.5;-22;-7.9;0.5;9.8;30;2;48
769;129;2005;-0.1;-23;-8.4;-0.1;10.8;31;2;50
770;129;2006;4.5;-19;-4.3;4.5;16.2;35;2;34
771;129;2007;3.8;-18;-3.4;3.8;14.3;37;2;34
772;129;2008;1.2;-20;-6.5;1.2;11.4;31;2;45
773;129;2009;2.5;-21;-6.5;2.5;11.4;30;2;41
774;129;2010;-0.4;-24;-10.2;-0.4;8.1;27;2;53
775;129;2011;-0.8;-23;-9.0;-0.8;8.1;25;2;54
776;129;2012;-1.4;-24;-9.6;-1.4;6.1;25;2;58
777;129;2013;-1.0;-24;-8.3;-1.0;7.0;29;2;55
778;129;2014;2.1;-23;-7.8;2.1;11.5;30;2;41
779;129;2015;2.0;-23;-6.3;2.0;10.9;32;2;40
780;130;2001;6.8;-18;-3.2;6.8;21.9;48;1;30
781;130;2002;1.0;-23;-9.2;1.0;12.6;31;1;45
782;130;2003;2.2;-20;-7.0;2.2;12.3;34;1;41
783;130;2004;1.4;-25;-8.3;1.4;14.3;34;1;44
784;130;2005;-0.5;-24;-9.3;-0.5;8.5;25;1;52
785;130;2006;4.5;-18;-4.1;4.5;16.8;37;1;37
786;130;2007;4.6;-16;-3.4;4.6;16.8;42;1;35
787;130;2008;2.6;-20;-6.2;2.6;12.0;30;1;41
788;130;2009;2.8;-23;-7.8;2.8;15.5;44;1;40
789;130;2010;-0.2;-24;-10.6;-0.2;11.6;43;1;51
790;130;2011;-0.3;-23;-9.4;-0.3;9.8;30;1;51
791;130;2012;-1.0;-28;-11.3;-1.0;10.1;36;1;54
792;130;2013;0.2;-24;-9.5;0.2;11.2;39;1;49
793;130;2014;2.3;-23;-7.0;2.3;12.9;42;1;40
794;130;2015;2.1;-23;-8.0;2.1;12.4;41;1;42
795;131;2001;4.6;-21;-6.6;4.6;17.6;38;2;37
796;131;2002;2.0;-24;-9.2;2.0;13.0;32;2;44
797;131;2003;-0.3;-25;-10.1;-0.3;8.6;25;2;51
798;131;2004;1.2;-23;-8.3;1.2;12.0;28;2;45
799;131;2005;-0.5;-24;-9.6;-0.5;9.7;28;2;52
800;131;2006;4.5;-19;-4.3;4.5;16.2;38;2;36
801;131;2007;3.1;-19;-5.5;3.1;13.9;35;2;38
802;131;2008;2.0;-21;-6.7;2.0;13.6;33;2;43
803;131;2009;1.1;-25;-9.1;1.1;10.5;31;2;46
804;131;2010;-0.6;-29;-12.2;-0.6;9.0;33;2;53
805;131;2011;-0.1;-26;-8.9;-0.1;9.8;29;2;50
806;131;2012;-1.8;-25;-10.8;-1.8;7.2;26;2;58
807;131;2013;-1.0;-23;-9.0;-1.0;8.4;28;2;54
808;131;2014;2.0;-21;-5.6;2.0;12.5;34;2;40
809;131;2015;1.9;-22;-6.1;1.9;12.2;35;2;41
810;132;2001;4.9;-19;-6.2;4.9;14.5;32;2;34
811;132;2002;3.2;-21;-5.6;3.2;13.9;30;2;38
812;132;2003;0.9;-22;-8.7;0.9;9.1;24;2;46
813;132;2004;0.6;-21;-8.9;0.6;9.7;26;2;46
814;132;2005;0.0;-21;-8.8;0.0;9.2;27;2;50
815;132;2006;2.9;-20;-6.2;2.9;12.7;29;2;40
816;132;2007;3.7;-16;-3.8;3.7;13.6;31;2;35
817;132;2008;1.5;-19;-6.6;1.5;11.1;27;2;45
818;132;2009;1.3;-21;-7.2;1.3;10.0;29;2;45
819;132;2010;-0.1;-27;-9.7;-0.1;8.9;26;2;51
