ID;Marges;Geslacht;Leeftijd;Perioden;TotaalMetArbeidsongeval_1;ArbeidsongevalZonderVerzuim_2;ArbeidsongevalMet1DagOfMeerVerzuim_3;ArbeidsongevalMet4DgnOfMeerVerzuim_4;LichamelijkLetsel_5;GeestelijkLetsel_6;OnderscheidNietTeMaken_7;OnbekendLetsel_8
241;Bovengrens 95%-interval;Totaal mannen en vrouwen;65 jaar of ouder;2017;2.5;2.1;1.3;1.1;1.6;0.7;1.6;1.1
242;Bovengrens 95%-interval;Totaal mannen en vrouwen;65 jaar of ouder;2019;2.6;1.4;2.4;1.7;;;;
243;Bovengrens 95%-interval;Totaal mannen en vrouwen;65 jaar of ouder;2021;2.7;1.2;2.4;2.1;;;;
244;Bovengrens 95%-interval;Totaal mannen en vrouwen;65 jaar of ouder;2023;2.8;1.5;1.8;1.5;;;;
245;Bovengrens 95%-interval;Mannen;Totaal;2015;3.5;1.8;2.1;1.5;2.9;0.4;0.6;0.3
246;Bovengrens 95%-interval;Mannen;Totaal;2017;3.2;1.6;1.9;1.1;2.9;0.2;0.3;0.2
247;Bovengrens 95%-interval;Mannen;Totaal;2019;3.1;1.4;2.1;1.4;;;;
248;Bovengrens 95%-interval;Mannen;Totaal;2021;2.7;1.3;1.7;1.2;;;;
249;Bovengrens 95%-interval;Mannen;Totaal;2023;2.8;1.8;1.5;1.1;;;;
250;Bovengrens 95%-interval;Mannen;15 tot 25 jaar;2015;;;;;;;;
251;Bovengrens 95%-interval;Mannen;15 tot 25 jaar;2017;;;;;;;;
252;Bovengrens 95%-interval;Mannen;15 tot 25 jaar;2019;;;;;;;;
253;Bovengrens 95%-interval;Mannen;15 tot 25 jaar;2021;13.9;;;;;;;
254;Bovengrens 95%-interval;Mannen;15 tot 25 jaar;2023;14.1;11.5;8.3;8.3;;;;
255;Bovengrens 95%-interval;Mannen;25 tot 35 jaar;2015;5.3;4.7;3.4;3.1;5.2;;;
256;Bovengrens 95%-interval;Mannen;25 tot 35 jaar;2017;5.9;3.5;4.3;1.9;5.9;;;
257;Bovengrens 95%-interval;Mannen;25 tot 35 jaar;2019;5.5;2.9;4.3;3.3;;;;
258;Bovengrens 95%-interval;Mannen;25 tot 35 jaar;2021;3.9;1.1;3.6;2.5;;;;
259;Bovengrens 95%-interval;Mannen;25 tot 35 jaar;2023;4.3;3.8;3.4;2.5;;;;
260;Bovengrens 95%-interval;Mannen;35 tot 45 jaar;2015;4.9;3.2;2.8;2.5;3.9;0.7;1.7;1.3
261;Bovengrens 95%-interval;Mannen;35 tot 45 jaar;2017;5.1;2.8;3.6;2.0;4.7;0.7;0.9;
262;Bovengrens 95%-interval;Mannen;35 tot 45 jaar;2019;4.2;1.4;3.6;2.7;;;;
263;Bovengrens 95%-interval;Mannen;35 tot 45 jaar;2021;3.5;1.9;1.9;1.3;;;;
264;Bovengrens 95%-interval;Mannen;35 tot 45 jaar;2023;2.6;1.9;1.3;1.2;;;;
265;Bovengrens 95%-interval;Mannen;45 tot 55 jaar;2015;4.3;2.4;2.5;2.3;3.7;1.0;0.8;
266;Bovengrens 95%-interval;Mannen;45 tot 55 jaar;2017;4.2;2.4;2.5;2.0;3.7;0.6;0.9;
267;Bovengrens 95%-interval;Mannen;45 tot 55 jaar;2019;3.8;2.0;2.5;2.0;;;;
268;Bovengrens 95%-interval;Mannen;45 tot 55 jaar;2021;4.2;3.0;2.1;1.8;;;;
269;Bovengrens 95%-interval;Mannen;45 tot 55 jaar;2023;3.5;2.1;2.1;1.9;;;;
270;Bovengrens 95%-interval;Mannen;55 tot 65 jaar;2015;5.5;1.8;4.4;2.7;4.6;;1.3;1.2
271;Bovengrens 95%-interval;Mannen;55 tot 65 jaar;2017;2.7;1.3;2.2;1.5;2.5;;;0.9
272;Bovengrens 95%-interval;Mannen;55 tot 65 jaar;2019;3.6;2.4;2.2;1.7;;;;
273;Bovengrens 95%-interval;Mannen;55 tot 65 jaar;2021;2.6;1.3;1.8;1.4;;;;
274;Bovengrens 95%-interval;Mannen;55 tot 65 jaar;2023;4.4;2.8;2.5;1.8;;;;
275;Bovengrens 95%-interval;Mannen;65 jaar of ouder;2015;3.6;3.1;2.3;2.3;3.1;2.2;;
276;Bovengrens 95%-interval;Mannen;65 jaar of ouder;2017;2.5;2.0;1.7;1.6;2.2;;;1.4
277;Bovengrens 95%-interval;Mannen;65 jaar of ouder;2019;3.3;1.8;2.9;2.0;;;;
278;Bovengrens 95%-interval;Mannen;65 jaar of ouder;2021;3.1;1.3;2.9;2.6;;;;
279;Bovengrens 95%-interval;Mannen;65 jaar of ouder;2023;3.3;1.8;2.1;1.8;;;;
280;Bovengrens 95%-interval;Vrouwen;Totaal;2015;1.5;0.8;1.1;0.9;1.0;0.8;0.3;0.6
281;Bovengrens 95%-interval;Vrouwen;Totaal;2017;2.0;0.9;1.4;1.1;1.4;0.4;0.7;0.3
282;Bovengrens 95%-interval;Vrouwen;Totaal;2019;2.1;1.1;1.3;1.2;;;;
283;Bovengrens 95%-interval;Vrouwen;Totaal;2021;1.7;0.7;1.2;0.9;;;;
284;Bovengrens 95%-interval;Vrouwen;Totaal;2023;2.0;1.2;1.1;0.8;;;;
285;Bovengrens 95%-interval;Vrouwen;15 tot 25 jaar;2015;;;;;;;;
286;Bovengrens 95%-interval;Vrouwen;15 tot 25 jaar;2017;;;;;;;;
287;Bovengrens 95%-interval;Vrouwen;15 tot 25 jaar;2019;;;;;;;;
288;Bovengrens 95%-interval;Vrouwen;15 tot 25 jaar;2021;;;;;;;;
289;Bovengrens 95%-interval;Vrouwen;15 tot 25 jaar;2023;;;;;;;;
290;Bovengrens 95%-interval;Vrouwen;25 tot 35 jaar;2015;4.1;;4.1;4.1;4.1;;;
291;Bovengrens 95%-interval;Vrouwen;25 tot 35 jaar;2017;8.2;2.9;7.2;6.2;7.8;;2.4;
292;Bovengrens 95%-interval;Vrouwen;25 tot 35 jaar;2019;4.9;3.8;4.0;4.0;;;;
293;Bovengrens 95%-interval;Vrouwen;25 tot 35 jaar;2021;4.6;2.5;4.1;3.8;;;;
294;Bovengrens 95%-interval;Vrouwen;25 tot 35 jaar;2023;5.5;4.2;3.8;3.7;;;;
295;Bovengrens 95%-interval;Vrouwen;35 tot 45 jaar;2015;3.8;2.6;3.4;3.0;3.1;3.0;;
296;Bovengrens 95%-interval;Vrouwen;35 tot 45 jaar;2017;1.4;1.4;1.0;;1.3;1.0;;
297;Bovengrens 95%-interval;Vrouwen;35 tot 45 jaar;2019;4.5;2.8;3.1;3.1;;;;
298;Bovengrens 95%-interval;Vrouwen;35 tot 45 jaar;2021;2.2;1.6;1.5;1.5;;;;
299;Bovengrens 95%-interval;Vrouwen;35 tot 45 jaar;2023;3.3;2.1;2.2;1.7;;;;
300;Bovengrens 95%-interval;Vrouwen;45 tot 55 jaar;2015;2.0;2.0;;;;1.5;0.8;1.8
301;Bovengrens 95%-interval;Vrouwen;45 tot 55 jaar;2017;1.7;1.4;1.0;1.0;;1.1;1.1;0.9
302;Bovengrens 95%-interval;Vrouwen;45 tot 55 jaar;2019;2.6;1.8;1.9;1.7;;;;
303;Bovengrens 95%-interval;Vrouwen;45 tot 55 jaar;2021;2.4;1.3;2.0;1.3;;;;
304;Bovengrens 95%-interval;Vrouwen;45 tot 55 jaar;2023;1.8;1.3;1.6;1.6;;;;
305;Bovengrens 95%-interval;Vrouwen;55 tot 65 jaar;2015;1.8;1.0;1.7;1.7;1.7;1.2;;
306;Bovengrens 95%-interval;Vrouwen;55 tot 65 jaar;2017;2.3;1.1;1.9;1.8;2.0;0.8;0.9;
307;Bovengrens 95%-interval;Vrouwen;55 tot 65 jaar;2019;2.0;1.6;1.2;1.1;;;;
308;Bovengrens 95%-interval;Vrouwen;55 tot 65 jaar;2021;1.3;0.9;1.1;0.6;;;;
309;Bovengrens 95%-interval;Vrouwen;55 tot 65 jaar;2023;2.7;1.7;1.4;1.2;;;;
310;Bovengrens 95%-interval;Vrouwen;65 jaar of ouder;2015;;;;;;;;
311;Bovengrens 95%-interval;Vrouwen;65 jaar of ouder;2017;6.1;6.1;2.5;2.5;;2.5;6.1;
312;Bovengrens 95%-interval;Vrouwen;65 jaar of ouder;2019;3.1;;3.1;3.1;;;;
313;Bovengrens 95%-interval;Vrouwen;65 jaar of ouder;2021;4.0;2.5;3.4;3.4;;;;
314;Bovengrens 95%-interval;Vrouwen;65 jaar of ouder;2023;3.8;3.2;3.1;3.1;;;;
