ID;MaatwerkvoorzieningenType;RegioS;Perioden;BegroteUitgaven_1;BegroteUitgavenPer1000Inwoners_2;GerealiseerdeUitgaven_3;GerealiseerdeUitgavenPer1000Inwoners_4
2931;Totaal exclusief verblijf en opvang;Alphen-Chaam;2022;1590.0;153.0;1737.0;167.0
2932;Totaal exclusief verblijf en opvang;Alphen-Chaam;2023;1790.0;171.0;1941.0;186.0
2933;Totaal exclusief verblijf en opvang;Altena;2017;;;;
2934;Totaal exclusief verblijf en opvang;Altena;2018;;;;
2935;Totaal exclusief verblijf en opvang;Altena;2019;9006.0;163.0;9125.0;165.0
2936;Totaal exclusief verblijf en opvang;Altena;2020;9820.0;175.0;9783.0;175.0
2937;Totaal exclusief verblijf en opvang;Altena;2021;10026.0;178.0;9792.0;174.0
2938;Totaal exclusief verblijf en opvang;Altena;2022;10404.0;182.0;9933.0;174.0
2939;Totaal exclusief verblijf en opvang;Altena;2023;;;;
2940;Totaal exclusief verblijf en opvang;Ameland;2017;351.0;96.0;433.0;119.0
2941;Totaal exclusief verblijf en opvang;Ameland;2018;501.0;137.0;537.0;147.0
2942;Totaal exclusief verblijf en opvang;Ameland;2019;640.0;174.0;675.0;184.0
2943;Totaal exclusief verblijf en opvang;Ameland;2020;642.0;173.0;646.0;174.0
2944;Totaal exclusief verblijf en opvang;Ameland;2021;636.0;170.0;606.0;162.0
2945;Totaal exclusief verblijf en opvang;Ameland;2022;628.0;167.0;602.0;160.0
2946;Totaal exclusief verblijf en opvang;Ameland;2023;737.0;192.0;659.0;172.0
2947;Totaal exclusief verblijf en opvang;Amersfoort;2017;18390.0;119.0;22285.0;144.0
2948;Totaal exclusief verblijf en opvang;Amersfoort;2018;21492.0;138.0;24009.0;155.0
2949;Totaal exclusief verblijf en opvang;Amersfoort;2019;24313.0;156.0;27103.0;173.0
2950;Totaal exclusief verblijf en opvang;Amersfoort;2020;25870.0;164.0;27834.0;177.0
2951;Totaal exclusief verblijf en opvang;Amersfoort;2021;29052.0;184.0;28778.0;183.0
2952;Totaal exclusief verblijf en opvang;Amersfoort;2022;27672.0;174.0;27909.0;176.0
2953;Totaal exclusief verblijf en opvang;Amersfoort;2023;29109.0;181.0;28208.0;175.0
2954;Totaal exclusief verblijf en opvang;Amstelveen;2017;;;;
2955;Totaal exclusief verblijf en opvang;Amstelveen;2018;9209.0;102.0;9999.0;111.0
2956;Totaal exclusief verblijf en opvang;Amstelveen;2019;11295.0;124.0;11696.0;129.0
2957;Totaal exclusief verblijf en opvang;Amstelveen;2020;12127.0;132.0;13271.0;145.0
2958;Totaal exclusief verblijf en opvang;Amstelveen;2021;13287.0;146.0;13860.0;153.0
2959;Totaal exclusief verblijf en opvang;Amstelveen;2022;14793.0;160.0;13985.0;151.0
2960;Totaal exclusief verblijf en opvang;Amstelveen;2023;14131.0;150.0;14485.0;153.0
2961;Totaal exclusief verblijf en opvang;Amsterdam;2017;;;;
2962;Totaal exclusief verblijf en opvang;Amsterdam;2018;178615.0;209.0;177665.0;208.0
2963;Totaal exclusief verblijf en opvang;Amsterdam;2019;197354.0;229.0;197382.0;229.0
2964;Totaal exclusief verblijf en opvang;Amsterdam;2020;190370.0;218.0;204490.0;234.0
2965;Totaal exclusief verblijf en opvang;Amsterdam;2021;193804.0;222.0;187793.0;215.0
2966;Totaal exclusief verblijf en opvang;Amsterdam;2022;180031.0;204.0;172606.0;196.0
2967;Totaal exclusief verblijf en opvang;Amsterdam;2023;178553.0;194.0;171449.0;187.0
2968;Totaal exclusief verblijf en opvang;Apeldoorn;2017;27148.0;170.0;29686.0;185.0
2969;Totaal exclusief verblijf en opvang;Apeldoorn;2018;31259.0;194.0;35686.0;221.0
2970;Totaal exclusief verblijf en opvang;Apeldoorn;2019;30287.0;186.0;40314.0;248.0
2971;Totaal exclusief verblijf en opvang;Apeldoorn;2020;42216.0;258.0;38891.0;237.0
2972;Totaal exclusief verblijf en opvang;Apeldoorn;2021;46727.0;284.0;36839.0;224.0
2973;Totaal exclusief verblijf en opvang;Apeldoorn;2022;47731.0;288.0;39252.0;237.0
2974;Totaal exclusief verblijf en opvang;Apeldoorn;2023;47762.0;286.0;44403.0;266.0
2975;Totaal exclusief verblijf en opvang;Appingedam;2017;3050.0;255.0;2531.0;211.0
2976;Totaal exclusief verblijf en opvang;Appingedam;2018;2750.0;233.0;2760.0;234.0
2977;Totaal exclusief verblijf en opvang;Appingedam;2019;2906.0;248.0;3360.0;287.0
2978;Totaal exclusief verblijf en opvang;Appingedam;2020;3458.0;297.0;3378.0;290.0
2979;Totaal exclusief verblijf en opvang;Appingedam;2021;;;;
2980;Totaal exclusief verblijf en opvang;Appingedam;2022;;;;
2981;Totaal exclusief verblijf en opvang;Appingedam;2023;;;;
2982;Totaal exclusief verblijf en opvang;Arnhem;2017;;;;
2983;Totaal exclusief verblijf en opvang;Arnhem;2018;30352.0;193.0;42345.0;269.0
2984;Totaal exclusief verblijf en opvang;Arnhem;2019;33326.0;209.0;46536.0;292.0
2985;Totaal exclusief verblijf en opvang;Arnhem;2020;49147.0;305.0;47667.0;295.0
2986;Totaal exclusief verblijf en opvang;Arnhem;2021;46844.0;288.0;44624.0;275.0
2987;Totaal exclusief verblijf en opvang;Arnhem;2022;46611.0;284.0;45021.0;275.0
2988;Totaal exclusief verblijf en opvang;Arnhem;2023;51101.0;308.0;46292.0;279.0
2989;Totaal exclusief verblijf en opvang;Assen;2017;;;;
2990;Totaal exclusief verblijf en opvang;Assen;2018;20818.0;307.0;19184.0;283.0
2991;Totaal exclusief verblijf en opvang;Assen;2019;16243.0;239.0;17691.0;260.0
2992;Totaal exclusief verblijf en opvang;Assen;2020;19061.0;278.0;18119.0;264.0
2993;Totaal exclusief verblijf en opvang;Assen;2021;9462.0;137.0;19105.0;278.0
2994;Totaal exclusief verblijf en opvang;Assen;2022;21437.0;311.0;20894.0;303.0
2995;Totaal exclusief verblijf en opvang;Assen;2023;21836.0;315.0;22576.0;325.0
2996;Totaal exclusief verblijf en opvang;Asten;2017;2507.0;150.0;2402.0;144.0
2997;Totaal exclusief verblijf en opvang;Asten;2018;2362.0;141.0;2596.0;155.0
2998;Totaal exclusief verblijf en opvang;Asten;2019;2737.0;164.0;3042.0;182.0
2999;Totaal exclusief verblijf en opvang;Asten;2020;3328.0;199.0;2987.0;179.0
3000;Totaal exclusief verblijf en opvang;Asten;2021;3359.0;200.0;3129.0;186.0
3001;Totaal exclusief verblijf en opvang;Asten;2022;3349.0;196.0;3487.0;204.0
3002;Totaal exclusief verblijf en opvang;Asten;2023;3848.0;223.0;3735.0;217.0
3003;Totaal exclusief verblijf en opvang;Baarle-Nassau;2017;;;;
3004;Totaal exclusief verblijf en opvang;Baarle-Nassau;2018;1219.0;179.0;1235.0;182.0
3005;Totaal exclusief verblijf en opvang;Baarle-Nassau;2019;1658.0;242.0;1679.0;245.0
3006;Totaal exclusief verblijf en opvang;Baarle-Nassau;2020;1707.0;249.0;1830.0;267.0
3007;Totaal exclusief verblijf en opvang;Baarle-Nassau;2021;1917.0;278.0;1902.0;276.0
3008;Totaal exclusief verblijf en opvang;Baarle-Nassau;2022;1803.0;260.0;1723.0;249.0
3009;Totaal exclusief verblijf en opvang;Baarle-Nassau;2023;1864.0;264.0;1746.0;247.0
3010;Totaal exclusief verblijf en opvang;Baarn;2017;3134.0;128.0;3484.0;142.0
3011;Totaal exclusief verblijf en opvang;Baarn;2018;3134.0;127.0;3484.0;141.0
3012;Totaal exclusief verblijf en opvang;Baarn;2019;3281.0;132.0;4270.0;172.0
3013;Totaal exclusief verblijf en opvang;Baarn;2020;2452.0;99.0;4548.0;183.0
3014;Totaal exclusief verblijf en opvang;Baarn;2021;2811.0;113.0;4652.0;188.0
3015;Totaal exclusief verblijf en opvang;Baarn;2022;3041.0;122.0;4463.0;179.0
3016;Totaal exclusief verblijf en opvang;Baarn;2023;3329.0;133.0;4983.0;199.0
3017;Totaal exclusief verblijf en opvang;Barendrecht;2017;;;;
3018;Totaal exclusief verblijf en opvang;Barendrecht;2018;;;5681.0;117.0
3019;Totaal exclusief verblijf en opvang;Barendrecht;2019;6228.0;128.0;6632.0;136.0
3020;Totaal exclusief verblijf en opvang;Barendrecht;2020;6974.0;143.0;7364.0;151.0
3021;Totaal exclusief verblijf en opvang;Barendrecht;2021;8092.0;166.0;7406.0;152.0
3022;Totaal exclusief verblijf en opvang;Barendrecht;2022;8327.0;171.0;8008.0;164.0
3023;Totaal exclusief verblijf en opvang;Barendrecht;2023;7702.0;158.0;7600.0;156.0
3024;Totaal exclusief verblijf en opvang;Barneveld;2017;;;;
3025;Totaal exclusief verblijf en opvang;Barneveld;2018;5837.0;102.0;6101.0;106.0
3026;Totaal exclusief verblijf en opvang;Barneveld;2019;7181.0;124.0;7197.0;124.0
3027;Totaal exclusief verblijf en opvang;Barneveld;2020;7666.0;130.0;7779.0;132.0
3028;Totaal exclusief verblijf en opvang;Barneveld;2021;7412.0;124.0;7380.0;123.0
3029;Totaal exclusief verblijf en opvang;Barneveld;2022;7972.0;132.0;7860.0;130.0
3030;Totaal exclusief verblijf en opvang;Barneveld;2023;8707.0;141.0;9049.0;147.0
3031;Totaal exclusief verblijf en opvang;Bedum;2017;1554.0;148.0;1579.0;151.0
3032;Totaal exclusief verblijf en opvang;Bedum;2018;1559.0;149.0;1765.0;168.0
3033;Totaal exclusief verblijf en opvang;Bedum;2019;;;;
3034;Totaal exclusief verblijf en opvang;Bedum;2020;;;;
3035;Totaal exclusief verblijf en opvang;Bedum;2021;;;;
3036;Totaal exclusief verblijf en opvang;Bedum;2022;;;;
3037;Totaal exclusief verblijf en opvang;Bedum;2023;;;;
3038;Totaal exclusief verblijf en opvang;Beek (L.);2017;;;;
3039;Totaal exclusief verblijf en opvang;Beek (L.);2018;3251.0;205.0;3165.0;199.0
3040;Totaal exclusief verblijf en opvang;Beek (L.);2019;3320.0;208.0;3380.0;212.0
3041;Totaal exclusief verblijf en opvang;Beek (L.);2020;3374.0;213.0;3686.0;232.0
3042;Totaal exclusief verblijf en opvang;Beek (L.);2021;3830.0;241.0;3911.0;246.0
3043;Totaal exclusief verblijf en opvang;Beek (L.);2022;3766.0;238.0;3634.0;230.0
3044;Totaal exclusief verblijf en opvang;Beek (L.);2023;3820.0;237.0;3687.0;229.0
3045;Totaal exclusief verblijf en opvang;Beekdaelen;2017;;;;
3046;Totaal exclusief verblijf en opvang;Beekdaelen;2018;;;;
3047;Totaal exclusief verblijf en opvang;Beekdaelen;2019;8027.0;225.0;6206.0;174.0
3048;Totaal exclusief verblijf en opvang;Beekdaelen;2020;6778.0;189.0;6781.0;189.0
3049;Totaal exclusief verblijf en opvang;Beekdaelen;2021;7464.0;207.0;7272.0;202.0
3050;Totaal exclusief verblijf en opvang;Beekdaelen;2022;7748.0;216.0;7755.0;216.0
3051;Totaal exclusief verblijf en opvang;Beekdaelen;2023;8084.0;225.0;8116.0;226.0
3052;Totaal exclusief verblijf en opvang;Beemster;2017;1143.0;124.0;989.0;107.0
3053;Totaal exclusief verblijf en opvang;Beemster;2018;1246.0;130.0;954.0;100.0
3054;Totaal exclusief verblijf en opvang;Beemster;2019;;;;
3055;Totaal exclusief verblijf en opvang;Beemster;2020;1204.0;120.0;1319.0;132.0
3056;Totaal exclusief verblijf en opvang;Beemster;2021;1298.0;128.0;1394.0;138.0
3057;Totaal exclusief verblijf en opvang;Beemster;2022;;;;
3058;Totaal exclusief verblijf en opvang;Beemster;2023;;;;
3059;Totaal exclusief verblijf en opvang;Beesel;2017;;;;
3060;Totaal exclusief verblijf en opvang;Beesel;2018;2343.0;174.0;2898.0;216.0
3061;Totaal exclusief verblijf en opvang;Beesel;2019;2680.0;198.0;2707.0;200.0
3062;Totaal exclusief verblijf en opvang;Beesel;2020;2829.0;210.0;2878.0;213.0
3063;Totaal exclusief verblijf en opvang;Beesel;2021;2907.0;216.0;2817.0;209.0
3064;Totaal exclusief verblijf en opvang;Beesel;2022;2832.0;211.0;2826.0;211.0
3065;Totaal exclusief verblijf en opvang;Beesel;2023;3241.0;241.0;3253.0;242.0
3066;Totaal exclusief verblijf en opvang;Bellingwedde;2017;;;;
3067;Totaal exclusief verblijf en opvang;Bellingwedde;2018;;;;
3068;Totaal exclusief verblijf en opvang;Bellingwedde;2019;;;;
3069;Totaal exclusief verblijf en opvang;Bellingwedde;2020;;;;
3070;Totaal exclusief verblijf en opvang;Bellingwedde;2021;;;;
3071;Totaal exclusief verblijf en opvang;Bellingwedde;2022;;;;
3072;Totaal exclusief verblijf en opvang;Bellingwedde;2023;;;;
3073;Totaal exclusief verblijf en opvang;Berg en Dal;2017;6089.0;175.0;6082.0;175.0
3074;Totaal exclusief verblijf en opvang;Berg en Dal;2018;6676.0;192.0;6643.0;191.0
3075;Totaal exclusief verblijf en opvang;Berg en Dal;2019;6958.0;200.0;7288.0;209.0
3076;Totaal exclusief verblijf en opvang;Berg en Dal;2020;7966.0;228.0;7538.0;215.0
3077;Totaal exclusief verblijf en opvang;Berg en Dal;2021;8655.0;247.0;7670.0;219.0
3078;Totaal exclusief verblijf en opvang;Berg en Dal;2022;8024.0;230.0;7421.0;212.0
3079;Totaal exclusief verblijf en opvang;Berg en Dal;2023;8635.0;244.0;7983.0;225.0
3080;Totaal exclusief verblijf en opvang;Bergeijk;2017;;;;
3081;Totaal exclusief verblijf en opvang;Bergeijk;2018;2585.0;141.0;2636.0;143.0
3082;Totaal exclusief verblijf en opvang;Bergeijk;2019;2892.0;156.0;3224.0;174.0
3083;Totaal exclusief verblijf en opvang;Bergeijk;2020;3430.0;184.0;3500.0;188.0
3084;Totaal exclusief verblijf en opvang;Bergeijk;2021;3650.0;195.0;3808.0;203.0
3085;Totaal exclusief verblijf en opvang;Bergeijk;2022;4087.0;216.0;3821.0;202.0
3086;Totaal exclusief verblijf en opvang;Bergeijk;2023;4223.0;221.0;3757.0;197.0
3087;Totaal exclusief verblijf en opvang;Bergen (L.);2017;;;;
3088;Totaal exclusief verblijf en opvang;Bergen (L.);2018;;;;
3089;Totaal exclusief verblijf en opvang;Bergen (L.);2019;;;1979.0;151.0
3090;Totaal exclusief verblijf en opvang;Bergen (L.);2020;2586.0;198.0;2595.0;198.0
3091;Totaal exclusief verblijf en opvang;Bergen (L.);2021;2730.0;208.0;2677.0;204.0
3092;Totaal exclusief verblijf en opvang;Bergen (L.);2022;2833.0;216.0;2617.0;200.0
3093;Totaal exclusief verblijf en opvang;Bergen (L.);2023;2914.0;222.0;3220.0;245.0
3094;Totaal exclusief verblijf en opvang;Bergen (NH.);2017;4081.0;137.0;3899.0;131.0
3095;Totaal exclusief verblijf en opvang;Bergen (NH.);2018;5553.0;185.0;4075.0;136.0
3096;Totaal exclusief verblijf en opvang;Bergen (NH.);2019;4483.0;150.0;4241.0;141.0
3097;Totaal exclusief verblijf en opvang;Bergen (NH.);2020;3827.0;128.0;4644.0;156.0
3098;Totaal exclusief verblijf en opvang;Bergen (NH.);2021;4556.0;153.0;4886.0;164.0
3099;Totaal exclusief verblijf en opvang;Bergen (NH.);2022;5168.0;174.0;4973.0;167.0
3100;Totaal exclusief verblijf en opvang;Bergen (NH.);2023;5605.0;186.0;5189.0;172.0
3101;Totaal exclusief verblijf en opvang;Bergen op Zoom;2017;;;;
3102;Totaal exclusief verblijf en opvang;Bergen op Zoom;2018;15913.0;240.0;16873.0;254.0
3103;Totaal exclusief verblijf en opvang;Bergen op Zoom;2019;18369.0;275.0;18688.0;280.0
3104;Totaal exclusief verblijf en opvang;Bergen op Zoom;2020;21047.0;312.0;20551.0;304.0
3105;Totaal exclusief verblijf en opvang;Bergen op Zoom;2021;20728.0;307.0;20686.0;306.0
3106;Totaal exclusief verblijf en opvang;Bergen op Zoom;2022;22932.0;338.0;22850.0;337.0
3107;Totaal exclusief verblijf en opvang;Bergen op Zoom;2023;22690.0;329.0;20793.0;302.0
3108;Totaal exclusief verblijf en opvang;Berkelland;2017;7639.0;173.0;8908.0;201.0
3109;Totaal exclusief verblijf en opvang;Berkelland;2018;;;9940.0;226.0
3110;Totaal exclusief verblijf en opvang;Berkelland;2019;10598.0;241.0;10817.0;246.0
3111;Totaal exclusief verblijf en opvang;Berkelland;2020;10824.0;247.0;10909.0;249.0
3112;Totaal exclusief verblijf en opvang;Berkelland;2021;11271.0;257.0;11321.0;258.0
3113;Totaal exclusief verblijf en opvang;Berkelland;2022;11200.0;255.0;12391.0;283.0
3114;Totaal exclusief verblijf en opvang;Berkelland;2023;12764.0;290.0;12751.0;290.0
3115;Totaal exclusief verblijf en opvang;Bernheze;2017;3366.0;111.0;3174.0;105.0
3116;Totaal exclusief verblijf en opvang;Bernheze;2018;4199.0;137.0;4118.0;135.0
3117;Totaal exclusief verblijf en opvang;Bernheze;2019;4869.0;158.0;4945.0;161.0
3118;Totaal exclusief verblijf en opvang;Bernheze;2020;5104.0;163.0;5199.0;166.0
3119;Totaal exclusief verblijf en opvang;Bernheze;2021;5681.0;181.0;5670.0;180.0
3120;Totaal exclusief verblijf en opvang;Bernheze;2022;6103.0;192.0;6073.0;191.0
3121;Totaal exclusief verblijf en opvang;Bernheze;2023;6690.0;207.0;6716.0;208.0
3122;Totaal exclusief verblijf en opvang;Best;2017;4437.0;152.0;3156.0;108.0
3123;Totaal exclusief verblijf en opvang;Best;2018;4289.0;145.0;3371.0;114.0
3124;Totaal exclusief verblijf en opvang;Best;2019;5095.0;171.0;3932.0;132.0
3125;Totaal exclusief verblijf en opvang;Best;2020;5313.0;177.0;4836.0;161.0
3126;Totaal exclusief verblijf en opvang;Best;2021;5532.0;183.0;5228.0;173.0
3127;Totaal exclusief verblijf en opvang;Best;2022;5677.0;185.0;4970.0;162.0
3128;Totaal exclusief verblijf en opvang;Best;2023;5410.0;175.0;5432.0;176.0
3129;Totaal exclusief verblijf en opvang;Beuningen;2017;;;;
3130;Totaal exclusief verblijf en opvang;Beuningen;2018;;;;
3131;Totaal exclusief verblijf en opvang;Beuningen;2019;;;;
3132;Totaal exclusief verblijf en opvang;Beuningen;2020;;;;
3133;Totaal exclusief verblijf en opvang;Beuningen;2021;4329.0;166.0;4524.0;173.0
3134;Totaal exclusief verblijf en opvang;Beuningen;2022;5390.0;205.0;5441.0;207.0
3135;Totaal exclusief verblijf en opvang;Beuningen;2023;6049.0;228.0;5926.0;223.0
3136;Totaal exclusief verblijf en opvang;Beverwijk;2017;;;;
3137;Totaal exclusief verblijf en opvang;Beverwijk;2018;6671.0;162.0;6411.0;156.0
3138;Totaal exclusief verblijf en opvang;Beverwijk;2019;7084.0;172.0;6962.0;169.0
3139;Totaal exclusief verblijf en opvang;Beverwijk;2020;7572.0;182.0;7814.0;188.0
3140;Totaal exclusief verblijf en opvang;Beverwijk;2021;8426.0;201.0;8660.0;207.0
3141;Totaal exclusief verblijf en opvang;Beverwijk;2022;8980.0;213.0;9098.0;216.0
3142;Totaal exclusief verblijf en opvang;Beverwijk;2023;10068.0;236.0;9269.0;217.0
3143;Totaal exclusief verblijf en opvang;het Bildt;2017;1432.0;136.0;1432.0;136.0
3144;Totaal exclusief verblijf en opvang;het Bildt;2018;;;;
3145;Totaal exclusief verblijf en opvang;het Bildt;2019;;;;
3146;Totaal exclusief verblijf en opvang;het Bildt;2020;;;;
3147;Totaal exclusief verblijf en opvang;het Bildt;2021;;;;
3148;Totaal exclusief verblijf en opvang;het Bildt;2022;;;;
3149;Totaal exclusief verblijf en opvang;het Bildt;2023;;;;
3150;Totaal exclusief verblijf en opvang;De Bilt;2017;;;;
3151;Totaal exclusief verblijf en opvang;De Bilt;2018;5589.0;130.0;5094.0;119.0
3152;Totaal exclusief verblijf en opvang;De Bilt;2019;6588.0;154.0;6820.0;159.0
3153;Totaal exclusief verblijf en opvang;De Bilt;2020;7373.0;171.0;6983.0;162.0
3154;Totaal exclusief verblijf en opvang;De Bilt;2021;7735.0;178.0;7358.0;170.0
3155;Totaal exclusief verblijf en opvang;De Bilt;2022;7328.0;168.0;7120.0;164.0
3156;Totaal exclusief verblijf en opvang;De Bilt;2023;7524.0;171.0;7738.0;176.0
3157;Totaal exclusief verblijf en opvang;Binnenmaas;2017;2995.0;103.0;3180.0;109.0
3158;Totaal exclusief verblijf en opvang;Binnenmaas;2018;3111.0;107.0;3370.0;116.0
3159;Totaal exclusief verblijf en opvang;Binnenmaas;2019;;;;
3160;Totaal exclusief verblijf en opvang;Binnenmaas;2020;;;;
3161;Totaal exclusief verblijf en opvang;Binnenmaas;2021;;;;
3162;Totaal exclusief verblijf en opvang;Binnenmaas;2022;;;;
3163;Totaal exclusief verblijf en opvang;Binnenmaas;2023;;;;
3164;Totaal exclusief verblijf en opvang;Bladel;2017;;;;
3165;Totaal exclusief verblijf en opvang;Bladel;2018;3315.0;165.0;3398.0;169.0
3166;Totaal exclusief verblijf en opvang;Bladel;2019;3905.0;194.0;3930.0;195.0
3167;Totaal exclusief verblijf en opvang;Bladel;2020;4269.0;209.0;4296.0;211.0
3168;Totaal exclusief verblijf en opvang;Bladel;2021;4650.0;227.0;4835.0;236.0
3169;Totaal exclusief verblijf en opvang;Bladel;2022;5028.0;243.0;4720.0;228.0
3170;Totaal exclusief verblijf en opvang;Bladel;2023;5275.0;251.0;4831.0;230.0
3171;Totaal exclusief verblijf en opvang;Blaricum;2017;;;;
3172;Totaal exclusief verblijf en opvang;Blaricum;2018;837.0;78.0;935.0;87.0
3173;Totaal exclusief verblijf en opvang;Blaricum;2019;915.0;82.0;1205.0;108.0
3174;Totaal exclusief verblijf en opvang;Blaricum;2020;1255.0;109.0;1313.0;114.0
3175;Totaal exclusief verblijf en opvang;Blaricum;2021;1398.0;117.0;1342.0;112.0
3176;Totaal exclusief verblijf en opvang;Blaricum;2022;1666.0;135.0;1370.0;111.0
3177;Totaal exclusief verblijf en opvang;Blaricum;2023;1761.0;141.0;1395.0;112.0
3178;Totaal exclusief verblijf en opvang;Bloemendaal;2017;2413.0;106.0;2632.0;115.0
3179;Totaal exclusief verblijf en opvang;Bloemendaal;2018;2808.0;121.0;2634.0;114.0
3180;Totaal exclusief verblijf en opvang;Bloemendaal;2019;3189.0;136.0;3393.0;145.0
3181;Totaal exclusief verblijf en opvang;Bloemendaal;2020;;;;
3182;Totaal exclusief verblijf en opvang;Bloemendaal;2021;3458.0;147.0;3889.0;166.0
3183;Totaal exclusief verblijf en opvang;Bloemendaal;2022;4347.0;183.0;4022.0;169.0
3184;Totaal exclusief verblijf en opvang;Bloemendaal;2023;4588.0;192.0;4747.0;198.0
3185;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;2017;;;;
3186;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;2018;3552.0;105.0;4456.0;131.0
3187;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;2019;3552.0;103.0;4483.0;130.0
3188;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;2020;3845.0;110.0;4764.0;137.0
3189;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;2021;4197.0;119.0;4824.0;137.0
3190;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;2022;4795.0;134.0;4642.0;130.0
3191;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;2023;;;;
3192;Totaal exclusief verblijf en opvang;Boekel;2017;;;;
3193;Totaal exclusief verblijf en opvang;Boekel;2018;1393.0;133.0;1339.0;127.0
3194;Totaal exclusief verblijf en opvang;Boekel;2019;1528.0;144.0;1611.0;152.0
3195;Totaal exclusief verblijf en opvang;Boekel;2020;1715.0;159.0;1881.0;174.0
3196;Totaal exclusief verblijf en opvang;Boekel;2021;1920.0;175.0;1828.0;167.0
3197;Totaal exclusief verblijf en opvang;Boekel;2022;1955.0;177.0;1936.0;176.0
3198;Totaal exclusief verblijf en opvang;Boekel;2023;2275.0;204.0;2382.0;213.0
3199;Totaal exclusief verblijf en opvang;Ten Boer;2017;;;;
3200;Totaal exclusief verblijf en opvang;Ten Boer;2018;751.0;103.0;606.0;83.0
3201;Totaal exclusief verblijf en opvang;Ten Boer;2019;;;;
3202;Totaal exclusief verblijf en opvang;Ten Boer;2020;;;;
3203;Totaal exclusief verblijf en opvang;Ten Boer;2021;;;;
3204;Totaal exclusief verblijf en opvang;Ten Boer;2022;;;;
3205;Totaal exclusief verblijf en opvang;Ten Boer;2023;;;;
3206;Totaal exclusief verblijf en opvang;Borger-Odoorn;2017;3126.0;123.0;3766.0;149.0
3207;Totaal exclusief verblijf en opvang;Borger-Odoorn;2018;5450.0;215.0;5407.0;213.0
3208;Totaal exclusief verblijf en opvang;Borger-Odoorn;2019;5419.0;214.0;5613.0;221.0
3209;Totaal exclusief verblijf en opvang;Borger-Odoorn;2020;5884.0;230.0;6193.0;242.0
3210;Totaal exclusief verblijf en opvang;Borger-Odoorn;2021;6243.0;244.0;6040.0;236.0
3211;Totaal exclusief verblijf en opvang;Borger-Odoorn;2022;5911.0;230.0;5833.0;227.0
3212;Totaal exclusief verblijf en opvang;Borger-Odoorn;2023;6422.0;248.0;6613.0;255.0
3213;Totaal exclusief verblijf en opvang;Borne;2017;;;;
3214;Totaal exclusief verblijf en opvang;Borne;2018;4450.0;192.0;3801.0;164.0
3215;Totaal exclusief verblijf en opvang;Borne;2019;2920.0;126.0;4769.0;205.0
3216;Totaal exclusief verblijf en opvang;Borne;2020;5905.0;253.0;5030.0;216.0
3217;Totaal exclusief verblijf en opvang;Borne;2021;5221.0;221.0;5369.0;227.0
3218;Totaal exclusief verblijf en opvang;Borne;2022;5729.0;239.0;5646.0;235.0
3219;Totaal exclusief verblijf en opvang;Borne;2023;6031.0;246.0;6131.0;250.0
3220;Totaal exclusief verblijf en opvang;Borsele;2017;;;3150.0;139.0
3221;Totaal exclusief verblijf en opvang;Borsele;2018;3019.0;133.0;3262.0;144.0
3222;Totaal exclusief verblijf en opvang;Borsele;2019;3269.0;143.0;3933.0;173.0
3223;Totaal exclusief verblijf en opvang;Borsele;2020;;;4566.0;201.0
3224;Totaal exclusief verblijf en opvang;Borsele;2021;;;4835.0;212.0
3225;Totaal exclusief verblijf en opvang;Borsele;2022;;;4812.0;211.0
3226;Totaal exclusief verblijf en opvang;Borsele;2023;;;5837.0;252.0
3227;Totaal exclusief verblijf en opvang;Boxmeer;2017;4148.0;144.0;3971.0;138.0
3228;Totaal exclusief verblijf en opvang;Boxmeer;2018;4646.0;161.0;4309.0;149.0
3229;Totaal exclusief verblijf en opvang;Boxmeer;2019;4773.0;164.0;4831.0;166.0
3230;Totaal exclusief verblijf en opvang;Boxmeer;2020;5248.0;179.0;4909.0;167.0
3231;Totaal exclusief verblijf en opvang;Boxmeer;2021;5466.0;185.0;5483.0;185.0
3232;Totaal exclusief verblijf en opvang;Boxmeer;2022;;;;
3233;Totaal exclusief verblijf en opvang;Boxmeer;2023;;;;
3234;Totaal exclusief verblijf en opvang;Boxtel;2017;5971.0;195.0;6058.0;198.0
3235;Totaal exclusief verblijf en opvang;Boxtel;2018;6201.0;202.0;6136.0;200.0
3236;Totaal exclusief verblijf en opvang;Boxtel;2019;6517.0;212.0;6811.0;222.0
3237;Totaal exclusief verblijf en opvang;Boxtel;2020;7528.0;244.0;6826.0;222.0
3238;Totaal exclusief verblijf en opvang;Boxtel;2021;8528.0;259.0;7906.0;240.0
3239;Totaal exclusief verblijf en opvang;Boxtel;2022;8389.0;253.0;7040.0;213.0
3240;Totaal exclusief verblijf en opvang;Boxtel;2023;8771.0;260.0;7426.0;220.0
3241;Totaal exclusief verblijf en opvang;Breda;2017;;;24880.0;136.0
3242;Totaal exclusief verblijf en opvang;Breda;2018;;;27303.0;149.0
3243;Totaal exclusief verblijf en opvang;Breda;2019;;;31179.0;170.0
