ID;Geslacht;TypeZelfstandige;SociaaleconomischePositieJaarEerder;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;StartendeZelfstandigen_1
664;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;D Energievoorziening;2015;0.0
665;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;D Energievoorziening;2016;0.0
666;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;E Waterbedrijven en afvalbeheer;2008;0.0
667;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;E Waterbedrijven en afvalbeheer;2009;0.0
668;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;E Waterbedrijven en afvalbeheer;2010;0.0
669;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;E Waterbedrijven en afvalbeheer;2011;0.0
670;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;E Waterbedrijven en afvalbeheer;2012;0.0
671;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;E Waterbedrijven en afvalbeheer;2013;0.0
672;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;E Waterbedrijven en afvalbeheer;2014;0.0
673;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;E Waterbedrijven en afvalbeheer;2015;0.0
674;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;E Waterbedrijven en afvalbeheer;2016;0.0
675;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;F Bouwnijverheid;2008;1.2
676;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;F Bouwnijverheid;2009;1.1
677;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;F Bouwnijverheid;2010;1.6
678;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;F Bouwnijverheid;2011;2.0
679;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;F Bouwnijverheid;2012;1.9
680;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;F Bouwnijverheid;2013;1.9
681;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;F Bouwnijverheid;2014;2.0
682;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;F Bouwnijverheid;2015;2.1
683;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;F Bouwnijverheid;2016;2.1
684;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;G Handel;2008;1.0
685;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;G Handel;2009;1.1
686;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;G Handel;2010;1.7
687;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;G Handel;2011;2.2
688;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;G Handel;2012;2.2
689;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;G Handel;2013;2.3
690;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;G Handel;2014;2.4
691;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;G Handel;2015;2.7
692;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;G Handel;2016;2.7
693;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;H Vervoer en opslag;2008;0.4
694;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;H Vervoer en opslag;2009;0.5
695;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;H Vervoer en opslag;2010;0.6
696;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;H Vervoer en opslag;2011;0.8
697;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;H Vervoer en opslag;2012;0.8
698;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;H Vervoer en opslag;2013;0.8
699;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;H Vervoer en opslag;2014;0.9
700;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;H Vervoer en opslag;2015;0.9
701;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;H Vervoer en opslag;2016;1.2
702;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;I Horeca;2008;0.3
703;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;I Horeca;2009;0.4
704;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;I Horeca;2010;0.4
705;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;I Horeca;2011;0.5
706;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;I Horeca;2012;0.6
707;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;I Horeca;2013;0.6
708;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;I Horeca;2014;0.6
709;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;I Horeca;2015;0.7
710;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;I Horeca;2016;0.7
711;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;J Informatie en communicatie;2008;0.6
712;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;J Informatie en communicatie;2009;0.7
713;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;J Informatie en communicatie;2010;1.1
714;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;J Informatie en communicatie;2011;1.4
715;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;J Informatie en communicatie;2012;1.5
716;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;J Informatie en communicatie;2013;1.3
717;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;J Informatie en communicatie;2014;1.3
718;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;J Informatie en communicatie;2015;1.8
719;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;J Informatie en communicatie;2016;1.7
720;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;K Financiële dienstverlening;2008;0.1
721;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;K Financiële dienstverlening;2009;0.1
722;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;K Financiële dienstverlening;2010;0.1
723;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;K Financiële dienstverlening;2011;0.1
724;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;K Financiële dienstverlening;2012;0.1
725;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;K Financiële dienstverlening;2013;0.1
726;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;K Financiële dienstverlening;2014;0.1
727;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;K Financiële dienstverlening;2015;0.1
728;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;K Financiële dienstverlening;2016;0.2
729;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;L Verhuur en handel van onroerend goed;2008;0.0
730;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;L Verhuur en handel van onroerend goed;2009;0.0
731;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;L Verhuur en handel van onroerend goed;2010;0.0
732;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;L Verhuur en handel van onroerend goed;2011;0.1
733;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;L Verhuur en handel van onroerend goed;2012;0.0
734;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;L Verhuur en handel van onroerend goed;2013;0.1
735;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;L Verhuur en handel van onroerend goed;2014;0.1
736;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;L Verhuur en handel van onroerend goed;2015;0.1
737;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;L Verhuur en handel van onroerend goed;2016;0.0
738;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;M Specialistische zakelijke diensten;2008;0.9
739;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;M Specialistische zakelijke diensten;2009;1.0
740;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;M Specialistische zakelijke diensten;2010;1.5
741;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;M Specialistische zakelijke diensten;2011;2.1
742;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;M Specialistische zakelijke diensten;2012;2.1
743;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;M Specialistische zakelijke diensten;2013;2.3
744;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;M Specialistische zakelijke diensten;2014;2.4
745;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;M Specialistische zakelijke diensten;2015;3.4
746;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;M Specialistische zakelijke diensten;2016;3.1
747;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;N Verhuur en overige zakelijke diensten;2008;1.4
748;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;N Verhuur en overige zakelijke diensten;2009;1.2
749;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;N Verhuur en overige zakelijke diensten;2010;1.4
750;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;N Verhuur en overige zakelijke diensten;2011;1.4
751;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;N Verhuur en overige zakelijke diensten;2012;1.5
752;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;N Verhuur en overige zakelijke diensten;2013;1.5
753;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;N Verhuur en overige zakelijke diensten;2014;1.6
754;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;N Verhuur en overige zakelijke diensten;2015;1.8
755;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;N Verhuur en overige zakelijke diensten;2016;1.8
756;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;O Openbaar bestuur en overheidsdiensten;2008;0.1
757;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;O Openbaar bestuur en overheidsdiensten;2009;0.1
758;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;O Openbaar bestuur en overheidsdiensten;2010;0.3
759;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;O Openbaar bestuur en overheidsdiensten;2011;0.2
760;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;O Openbaar bestuur en overheidsdiensten;2012;0.2
761;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;O Openbaar bestuur en overheidsdiensten;2013;0.1
762;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;O Openbaar bestuur en overheidsdiensten;2014;0.4
763;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;O Openbaar bestuur en overheidsdiensten;2015;0.4
764;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;O Openbaar bestuur en overheidsdiensten;2016;0.3
765;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;P Onderwijs;2008;0.7
766;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;P Onderwijs;2009;0.8
767;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;P Onderwijs;2010;1.1
768;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;P Onderwijs;2011;1.3
769;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;P Onderwijs;2012;1.5
770;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;P Onderwijs;2013;1.6
771;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;P Onderwijs;2014;2.4
772;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;P Onderwijs;2015;2.9
773;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;P Onderwijs;2016;3.5
774;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;Q Gezondheids- en welzijnszorg;2008;3.1
775;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;Q Gezondheids- en welzijnszorg;2009;2.6
776;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;Q Gezondheids- en welzijnszorg;2010;2.4
777;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;Q Gezondheids- en welzijnszorg;2011;2.5
778;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;Q Gezondheids- en welzijnszorg;2012;3.9
779;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;Q Gezondheids- en welzijnszorg;2013;7.1
780;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;Q Gezondheids- en welzijnszorg;2014;6.1
781;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;Q Gezondheids- en welzijnszorg;2015;6.2
782;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;Q Gezondheids- en welzijnszorg;2016;5.6
783;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;R Cultuur, sport en recreatie;2008;0.5
784;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;R Cultuur, sport en recreatie;2009;0.6
785;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;R Cultuur, sport en recreatie;2010;1.0
786;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;R Cultuur, sport en recreatie;2011;1.4
787;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;R Cultuur, sport en recreatie;2012;1.3
788;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;R Cultuur, sport en recreatie;2013;1.5
789;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;R Cultuur, sport en recreatie;2014;1.7
790;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;R Cultuur, sport en recreatie;2015;2.3
791;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;R Cultuur, sport en recreatie;2016;2.1
792;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;S Overige dienstverlening;2008;0.6
793;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;S Overige dienstverlening;2009;0.6
794;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;S Overige dienstverlening;2010;1.0
795;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;S Overige dienstverlening;2011;1.1
796;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;S Overige dienstverlening;2012;1.3
797;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;S Overige dienstverlening;2013;1.3
798;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;S Overige dienstverlening;2014;1.4
799;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;S Overige dienstverlening;2015;1.6
800;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;S Overige dienstverlening;2016;1.6
801;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;T Huishoudens;2008;0.0
802;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;T Huishoudens;2009;0.0
803;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;T Huishoudens;2010;0.0
804;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;T Huishoudens;2011;0.0
805;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;T Huishoudens;2012;0.0
806;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;T Huishoudens;2013;0.0
807;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;T Huishoudens;2014;0.0
808;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;T Huishoudens;2015;0.0
809;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;T Huishoudens;2016;0.0
810;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;U Extraterritoriale organisaties;2008;0.0
811;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;U Extraterritoriale organisaties;2009;0.0
812;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;U Extraterritoriale organisaties;2010;0.0
813;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;U Extraterritoriale organisaties;2011;0.0
814;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;U Extraterritoriale organisaties;2012;0.0
815;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;U Extraterritoriale organisaties;2013;0.0
816;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;U Extraterritoriale organisaties;2014;0.0
817;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;U Extraterritoriale organisaties;2015;0.0
818;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;U Extraterritoriale organisaties;2016;0.0
819;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;SBI-code onbekend;2008;15.2
820;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;SBI-code onbekend;2009;15.7
821;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;SBI-code onbekend;2010;11.9
822;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;SBI-code onbekend;2011;11.6
823;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;SBI-code onbekend;2012;12.2
824;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;SBI-code onbekend;2013;13.1
825;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;SBI-code onbekend;2014;8.6
826;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;SBI-code onbekend;2015;7.6
827;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 25 jaar;SBI-code onbekend;2016;8.5
828;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;A-U Alle economische activiteiten;2008;0.1
829;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;A-U Alle economische activiteiten;2009;0.1
830;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;A-U Alle economische activiteiten;2010;0.1
831;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;A-U Alle economische activiteiten;2011;0.2
832;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;A-U Alle economische activiteiten;2012;0.2
833;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;A-U Alle economische activiteiten;2013;0.2
834;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;A-U Alle economische activiteiten;2014;0.1
835;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;A-U Alle economische activiteiten;2015;0.2
836;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;A-U Alle economische activiteiten;2016;0.2
837;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;A Landbouw, bosbouw en visserij;2008;0.0
838;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;A Landbouw, bosbouw en visserij;2009;0.0
839;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;A Landbouw, bosbouw en visserij;2010;0.0
840;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;A Landbouw, bosbouw en visserij;2011;0.0
841;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;A Landbouw, bosbouw en visserij;2012;0.0
842;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;A Landbouw, bosbouw en visserij;2013;0.0
843;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;A Landbouw, bosbouw en visserij;2014;0.0
844;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;A Landbouw, bosbouw en visserij;2015;0.0
845;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;A Landbouw, bosbouw en visserij;2016;0.0
846;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;B Delfstoffenwinning;2008;0.0
847;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;B Delfstoffenwinning;2009;0.0
848;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;B Delfstoffenwinning;2010;0.0
849;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;B Delfstoffenwinning;2011;0.0
850;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;B Delfstoffenwinning;2012;0.0
851;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;B Delfstoffenwinning;2013;0.0
852;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;B Delfstoffenwinning;2014;0.0
853;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;B Delfstoffenwinning;2015;0.0
854;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;B Delfstoffenwinning;2016;0.0
855;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;C Industrie;2008;0.0
856;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;C Industrie;2009;0.0
857;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;C Industrie;2010;0.0
858;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;C Industrie;2011;0.0
859;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;C Industrie;2012;0.0
860;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;C Industrie;2013;0.0
861;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;C Industrie;2014;0.0
862;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;C Industrie;2015;0.0
863;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;C Industrie;2016;0.0
864;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;D Energievoorziening;2008;0.0
865;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;D Energievoorziening;2009;0.0
866;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;D Energievoorziening;2010;0.0
867;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;D Energievoorziening;2011;0.0
868;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;D Energievoorziening;2012;0.0
869;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;D Energievoorziening;2013;0.0
870;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;D Energievoorziening;2014;0.0
871;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;D Energievoorziening;2015;0.0
872;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;D Energievoorziening;2016;0.0
873;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;E Waterbedrijven en afvalbeheer;2008;0.0
874;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;E Waterbedrijven en afvalbeheer;2009;0.0
875;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;E Waterbedrijven en afvalbeheer;2010;0.0
876;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;E Waterbedrijven en afvalbeheer;2011;0.0
877;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;E Waterbedrijven en afvalbeheer;2012;0.0
878;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 0 tot 15 jaar;E Waterbedrijven en afvalbeheer;2013;0.0
