ID;Geslacht;TypeWerkenden;BedrijfstakkenBranchesSBI2008;Perioden;WerkzamePersonen_1;Banen_2;Arbeidsjaren_3;GewerkteUren_4
2973;Totaal mannen en vrouwen;Totaal;K Financiële dienstverlening;2014;243.0;253.0;221.0;379.0
2974;Totaal mannen en vrouwen;Totaal;K Financiële dienstverlening;2015;237.0;247.0;216.0;369.0
2975;Totaal mannen en vrouwen;Totaal;K Financiële dienstverlening;2016;231.0;241.0;211.0;362.0
2976;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1969;;;;
2977;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1970;;;;
2978;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1971;;;;
2979;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1972;;;;
2980;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1973;;;;
2981;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1974;;;;
2982;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1975;;;;
2983;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1976;;;;
2984;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1977;;;;
2985;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1978;;;;
2986;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1979;;;;
2987;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1980;;;;
2988;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1981;;;;
2989;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1982;;;;
2990;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1983;;;;
2991;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1984;;;;
2992;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1985;;;;
2993;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1986;;;;
2994;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1987;;;;
2995;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1988;;;;
2996;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1989;;;;
2997;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1990;;;;
2998;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1991;;;;
2999;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1992;;;;
3000;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1993;;;;
3001;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1994;;;;
3002;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1995;124.0;128.0;114.0;193.0
3003;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1996;127.0;131.0;116.0;197.0
3004;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1997;133.0;137.0;123.0;206.0
3005;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1998;141.0;144.0;130.0;219.0
3006;Totaal mannen en vrouwen;Totaal;64 Bankwezen;1999;149.0;153.0;137.0;231.0
3007;Totaal mannen en vrouwen;Totaal;64 Bankwezen;2000;155.0;159.0;142.0;236.0
3008;Totaal mannen en vrouwen;Totaal;64 Bankwezen;2001;157.0;161.0;141.0;235.0
3009;Totaal mannen en vrouwen;Totaal;64 Bankwezen;2002;153.0;157.0;139.0;231.0
3010;Totaal mannen en vrouwen;Totaal;64 Bankwezen;2003;146.0;151.0;133.0;222.0
3011;Totaal mannen en vrouwen;Totaal;64 Bankwezen;2004;142.0;146.0;129.0;216.0
3012;Totaal mannen en vrouwen;Totaal;64 Bankwezen;2005;144.0;149.0;131.0;216.0
3013;Totaal mannen en vrouwen;Totaal;64 Bankwezen;2006;145.0;150.0;132.0;219.0
3014;Totaal mannen en vrouwen;Totaal;64 Bankwezen;2007;147.0;152.0;134.0;222.0
3015;Totaal mannen en vrouwen;Totaal;64 Bankwezen;2008;142.0;146.0;129.0;214.0
3016;Totaal mannen en vrouwen;Totaal;64 Bankwezen;2009;142.0;147.0;130.0;217.0
3017;Totaal mannen en vrouwen;Totaal;64 Bankwezen;2010;133.0;137.0;122.0;204.0
3018;Totaal mannen en vrouwen;Totaal;64 Bankwezen;2011;136.0;140.0;126.0;211.0
3019;Totaal mannen en vrouwen;Totaal;64 Bankwezen;2012;134.0;139.0;125.0;208.0
3020;Totaal mannen en vrouwen;Totaal;64 Bankwezen;2013;132.0;136.0;122.0;205.0
3021;Totaal mannen en vrouwen;Totaal;64 Bankwezen;2014;124.0;129.0;115.0;196.0
3022;Totaal mannen en vrouwen;Totaal;64 Bankwezen;2015;118.0;122.0;109.0;184.0
3023;Totaal mannen en vrouwen;Totaal;64 Bankwezen;2016;114.0;118.0;106.0;179.0
3024;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1969;;;;
3025;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1970;;;;
3026;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1971;;;;
3027;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1972;;;;
3028;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1973;;;;
3029;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1974;;;;
3030;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1975;;;;
3031;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1976;;;;
3032;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1977;;;;
3033;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1978;;;;
3034;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1979;;;;
3035;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1980;;;;
3036;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1981;;;;
3037;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1982;;;;
3038;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1983;;;;
3039;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1984;;;;
3040;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1985;;;;
3041;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1986;;;;
3042;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1987;;;;
3043;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1988;;;;
3044;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1989;;;;
3045;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1990;;;;
3046;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1991;;;;
3047;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1992;;;;
3048;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1993;;;;
3049;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1994;;;;
3050;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1995;58.0;62.0;56.0;89.0
3051;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1996;57.0;61.0;56.0;90.0
3052;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1997;61.0;66.0;60.0;95.0
3053;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1998;63.0;68.0;62.0;98.0
3054;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;1999;65.0;70.0;62.0;100.0
3055;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;2000;67.0;71.0;63.0;100.0
3056;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;2001;68.0;72.0;63.0;100.0
3057;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;2002;71.0;72.0;65.0;102.0
3058;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;2003;72.0;72.0;64.0;104.0
3059;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;2004;69.0;70.0;63.0;101.0
3060;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;2005;66.0;68.0;60.0;97.0
3061;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;2006;73.0;74.0;66.0;108.0
3062;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;2007;72.0;74.0;66.0;108.0
3063;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;2008;71.0;73.0;65.0;107.0
3064;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;2009;71.0;72.0;64.0;106.0
3065;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;2010;73.0;75.0;66.0;110.0
3066;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;2011;65.0;66.0;59.0;98.0
3067;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;2012;63.0;64.0;57.0;95.0
3068;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;2013;62.0;63.0;56.0;95.0
3069;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;2014;60.0;61.0;55.0;92.0
3070;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;2015;58.0;59.0;54.0;90.0
3071;Totaal mannen en vrouwen;Totaal;65 Verzekeraars en pensioenfondsen;2016;57.0;58.0;52.0;88.0
3072;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1969;;;;
3073;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1970;;;;
3074;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1971;;;;
3075;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1972;;;;
3076;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1973;;;;
3077;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1974;;;;
3078;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1975;;;;
3079;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1976;;;;
3080;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1977;;;;
3081;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1978;;;;
3082;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1979;;;;
3083;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1980;;;;
3084;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1981;;;;
3085;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1982;;;;
3086;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1983;;;;
3087;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1984;;;;
3088;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1985;;;;
3089;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1986;;;;
3090;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1987;;;;
3091;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1988;;;;
3092;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1989;;;;
3093;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1990;;;;
3094;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1991;;;;
3095;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1992;;;;
3096;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1993;;;;
3097;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1994;;;;
3098;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1995;52.0;54.0;46.0;89.0
3099;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1996;54.0;56.0;48.0;90.0
3100;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1997;57.0;59.0;51.0;99.0
3101;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1998;60.0;63.0;53.0;102.0
3102;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;1999;62.0;65.0;54.0;106.0
3103;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;2000;64.0;67.0;56.0;105.0
3104;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;2001;63.0;68.0;56.0;104.0
3105;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;2002;64.0;69.0;55.0;102.0
3106;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;2003;64.0;68.0;53.0;97.0
3107;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;2004;64.0;69.0;54.0;101.0
3108;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;2005;63.0;68.0;54.0;100.0
3109;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;2006;65.0;70.0;55.0;101.0
3110;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;2007;64.0;70.0;55.0;101.0
3111;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;2008;66.0;71.0;57.0;103.0
3112;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;2009;61.0;67.0;53.0;97.0
3113;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;2010;60.0;66.0;52.0;94.0
3114;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;2011;60.0;66.0;52.0;94.0
3115;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;2012;59.0;65.0;51.0;92.0
3116;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;2013;58.0;63.0;50.0;89.0
3117;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;2014;58.0;63.0;50.0;91.0
3118;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;2015;61.0;66.0;53.0;96.0
3119;Totaal mannen en vrouwen;Totaal;66 Overige financiële dienstverlening;2016;60.0;65.0;53.0;95.0
3120;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1969;22.0;24.0;20.0;43.0
3121;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1970;22.0;25.0;20.0;42.0
3122;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1971;24.0;27.0;22.0;46.0
3123;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1972;27.0;30.0;24.0;54.0
3124;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1973;27.0;30.0;24.0;53.0
3125;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1974;28.0;31.0;26.0;52.0
3126;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1975;28.0;32.0;26.0;50.0
3127;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1976;31.0;35.0;28.0;58.0
3128;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1977;31.0;35.0;28.0;56.0
3129;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1978;32.0;36.0;29.0;58.0
3130;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1979;35.0;39.0;31.0;60.0
3131;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1980;38.0;43.0;33.0;63.0
3132;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1981;38.0;43.0;33.0;63.0
3133;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1982;38.0;43.0;33.0;64.0
3134;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1983;40.0;45.0;36.0;67.0
3135;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1984;40.0;45.0;36.0;68.0
3136;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1985;41.0;46.0;37.0;69.0
3137;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1986;42.0;47.0;38.0;71.0
3138;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1987;42.0;47.0;38.0;68.0
3139;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1988;43.0;46.0;38.0;66.0
3140;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1989;45.0;49.0;39.0;70.0
3141;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1990;46.0;51.0;41.0;73.0
3142;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1991;47.0;52.0;42.0;74.0
3143;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1992;51.0;56.0;44.0;80.0
3144;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1993;54.0;59.0;47.0;85.0
3145;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1994;57.0;63.0;49.0;91.0
3146;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1995;59.0;64.0;52.0;97.0
3147;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1996;61.0;66.0;53.0;103.0
3148;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1997;63.0;66.0;54.0;101.0
3149;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1998;67.0;72.0;57.0;105.0
3150;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;1999;66.0;71.0;57.0;107.0
3151;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;2000;68.0;74.0;59.0;104.0
3152;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;2001;71.0;75.0;60.0;107.0
3153;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;2002;75.0;80.0;63.0;111.0
3154;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;2003;75.0;80.0;63.0;111.0
3155;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;2004;75.0;81.0;64.0;114.0
3156;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;2005;76.0;83.0;65.0;114.0
3157;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;2006;77.0;84.0;66.0;114.0
3158;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;2007;80.0;89.0;68.0;119.0
3159;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;2008;83.0;93.0;71.0;123.0
3160;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;2009;83.0;94.0;71.0;123.0
3161;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;2010;79.0;91.0;69.0;118.0
3162;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;2011;79.0;92.0;67.0;117.0
3163;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;2012;76.0;89.0;66.0;113.0
3164;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;2013;75.0;87.0;64.0;113.0
3165;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;2014;74.0;85.0;63.0;111.0
3166;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;2015;73.0;85.0;62.0;110.0
3167;Totaal mannen en vrouwen;Totaal;L Verhuur en handel van onroerend goed;2016;73.0;85.0;63.0;112.0
3168;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1969;501.0;593.0;324.0;652.0
3169;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1970;528.0;624.0;343.0;682.0
3170;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1971;551.0;652.0;358.0;703.0
3171;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1972;566.0;669.0;366.0;719.0
3172;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1973;584.0;692.0;376.0;732.0
3173;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1974;605.0;717.0;388.0;745.0
3174;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1975;619.0;734.0;396.0;744.0
3175;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1976;646.0;767.0;408.0;768.0
3176;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1977;634.0;748.0;409.0;754.0
3177;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1978;650.0;765.0;423.0;768.0
3178;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1979;680.0;799.0;442.0;808.0
3179;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1980;712.0;837.0;459.0;832.0
3180;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1981;726.0;853.0;464.0;843.0
3181;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1982;730.0;860.0;458.0;830.0
3182;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1983;743.0;874.0;464.0;840.0
3183;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1984;792.0;930.0;493.0;893.0
3184;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1985;836.0;981.0;526.0;949.0
3185;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1986;889.0;1043.0;559.0;1010.0
3186;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1987;931.0;1093.0;583.0;1051.0
3187;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1988;972.0;1135.0;612.0;1097.0
3188;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1989;1013.0;1183.0;648.0;1162.0
3189;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1990;1070.0;1242.0;690.0;1240.0
3190;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1991;1082.0;1255.0;704.0;1260.0
3191;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1992;1090.0;1284.0;725.0;1309.0
3192;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1993;1114.0;1315.0;742.0;1334.0
3193;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1994;1166.0;1372.0;785.0;1423.0
3194;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1995;1250.0;1460.0;850.0;1562.0
3195;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1996;1342.0;1560.0;925.0;1711.0
3196;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1997;1413.0;1633.0;981.0;1787.0
3197;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1998;1467.0;1701.0;1027.0;1864.0
3198;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;1999;1524.0;1770.0;1074.0;1949.0
3199;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;2000;1533.0;1775.0;1092.0;1975.0
3200;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;2001;1541.0;1766.0;1101.0;1984.0
3201;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;2002;1537.0;1754.0;1082.0;1957.0
3202;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;2003;1507.0;1715.0;1051.0;1923.0
3203;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;2004;1496.0;1731.0;1066.0;1963.0
3204;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;2005;1539.0;1782.0;1093.0;1990.0
3205;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;2006;1630.0;1887.0;1167.0;2107.0
3206;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;2007;1726.0;2000.0;1249.0;2251.0
3207;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;2008;1764.0;2046.0;1292.0;2336.0
3208;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;2009;1702.0;1982.0;1239.0;2235.0
3209;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;2010;1653.0;1938.0;1218.0;2220.0
3210;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;2011;1683.0;1980.0;1245.0;2276.0
3211;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;2012;1685.0;1977.0;1241.0;2265.0
3212;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;2013;1680.0;1971.0;1236.0;2268.0
3213;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;2014;1719.0;2011.0;1272.0;2346.0
3214;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;2015;1792.0;2096.0;1333.0;2445.0
3215;Totaal mannen en vrouwen;Totaal;M-N Zakelijke dienstverlening;2016;1855.0;2164.0;1386.0;2559.0
3216;Totaal mannen en vrouwen;Totaal;M Specialistische zakelijke diensten;1969;;;;
3217;Totaal mannen en vrouwen;Totaal;M Specialistische zakelijke diensten;1970;;;;
3218;Totaal mannen en vrouwen;Totaal;M Specialistische zakelijke diensten;1971;;;;
3219;Totaal mannen en vrouwen;Totaal;M Specialistische zakelijke diensten;1972;;;;
3220;Totaal mannen en vrouwen;Totaal;M Specialistische zakelijke diensten;1973;;;;
3221;Totaal mannen en vrouwen;Totaal;M Specialistische zakelijke diensten;1974;;;;
3222;Totaal mannen en vrouwen;Totaal;M Specialistische zakelijke diensten;1975;;;;
3223;Totaal mannen en vrouwen;Totaal;M Specialistische zakelijke diensten;1976;;;;
3224;Totaal mannen en vrouwen;Totaal;M Specialistische zakelijke diensten;1977;;;;
3225;Totaal mannen en vrouwen;Totaal;M Specialistische zakelijke diensten;1978;;;;
3226;Totaal mannen en vrouwen;Totaal;M Specialistische zakelijke diensten;1979;;;;
3227;Totaal mannen en vrouwen;Totaal;M Specialistische zakelijke diensten;1980;;;;
3228;Totaal mannen en vrouwen;Totaal;M Specialistische zakelijke diensten;1981;;;;
3229;Totaal mannen en vrouwen;Totaal;M Specialistische zakelijke diensten;1982;;;;
3230;Totaal mannen en vrouwen;Totaal;M Specialistische zakelijke diensten;1983;;;;
3231;Totaal mannen en vrouwen;Totaal;M Specialistische zakelijke diensten;1984;;;;
3232;Totaal mannen en vrouwen;Totaal;M Specialistische zakelijke diensten;1985;;;;
3233;Totaal mannen en vrouwen;Totaal;M Specialistische zakelijke diensten;1986;;;;
3234;Totaal mannen en vrouwen;Totaal;M Specialistische zakelijke diensten;1987;;;;
3235;Totaal mannen en vrouwen;Totaal;M Specialistische zakelijke diensten;1988;;;;
3236;Totaal mannen en vrouwen;Totaal;M Specialistische zakelijke diensten;1989;;;;
3237;Totaal mannen en vrouwen;Totaal;M Specialistische zakelijke diensten;1990;;;;
3238;Totaal mannen en vrouwen;Totaal;M Specialistische zakelijke diensten;1991;;;;
3239;Totaal mannen en vrouwen;Totaal;M Specialistische zakelijke diensten;1992;;;;
