ID;RegioS;Code_1;Naam_2;SorteringNaam_3;Code_4;Naam_5;Code_6;Naam_7;Code_8;Naam_9;Code_10;Naam_11;Code_12;Naam_13;Code_14;Naam_15;Code_16;Naam_17;Code_18;Naam_19;Code_20;Naam_21;Code_22;Naam_23;Code_24;Naam_25;Code_26;Naam_27;Code_28;Naam_29;Code_30;Naam_31;Code_32;Naam_33;Code_34;Naam_35;Code_36;Naam_37;Code_38;Naam_39;Code_40;Naam_41;Code_42;Naam_43;Code_44;Naam_45;Code_46;Naam_47;Code_48;Naam_49;Code_50;Naam_51;Code_52;Omschrijving_53;Code_54;Omschrijving_55;Inwonertal_56;Omgevingsadressendichtheid_57
289;Veldhoven;GM0861    ;Veldhoven                                         ;Veldhoven                                         ;AM28      ;Zuidoost-Brabant                                  ;AR10      ;Oost-Brabant                                      ;.         ;.                                                 ;CR36      ;Zuidoost-Noord-Brabant                            ;CS360     ;Zuidoost-Noord-Brabant                            ;CP3600    ;Zuidoost-Noord-Brabant                            ;GG5608    ;GGD Brabant-Zuidoost                              ;JZ39      ;Zuidoost-Brabant                                  ;KK44      ;Zuid                                              ;LB3008    ;Midden-Noord-Brabant                              ;LG13      ;Zuidelijk Veehouderijgebied                       ;LD04      ;Zuid-Nederland                                    ;PV30      ;Noord-Brabant                                     ;.         ;.                                                 ;ES26      ;Metropoolregio Eindhoven                          ;MC37      ;Zuidoost-Brabant                                  ;RA1326    ;Zuidoost-Brabant                                  ;RT14      ;Gerechtshof 's-Hertogenbosch                      ;ET2601    ;Metropoolregio Eindhoven                          ;TR13      ;West- en Midden-Brabant                           ;TG05      ;Bos en Heide Zuid-Nederland                       ;VT27      ;Oost-Brabant                                      ;VR22      ;Brabant-Zuidoost                                  ;ZK30      ;Zuidoost-Brabant                                  ;4;20 000 tot 50 000 inwoners                        ;2;Sterk stedelijk          ;47604;1689
290;Velsen;GM0453    ;Velsen                                            ;Velsen                                            ;AM37      ;Zuid-Kennemerland en IJmond                       ;AR02      ;Noord-Holland                                     ;.         ;.                                                 ;CR20      ;IJmond                                            ;CS200     ;IJmond                                            ;CP2000    ;IJmond                                            ;GG3109    ;GGD Kennemerland                                  ;JZ10      ;IJmond (Midden Kennemerland)                      ;KK41      ;Noordwest                                         ;LB2708    ;Kennemerland                                      ;LG07      ;Westelijk Holland                                 ;LD03      ;West-Nederland                                    ;PV27      ;Noord-Holland                                     ;.         ;.                                                 ;ES16      ;Noord-Holland Zuid                                ;MC25      ;Zuid-Kennemerland en IJmond                       ;RA0717    ;Amstelland, Kennemerland en Meerlanden            ;RT11      ;Gerechtshof Amsterdam                             ;ET1602    ;IJmond-Zuid-Kennemerland                          ;TR02      ;Noordzeebadplaatsen                               ;TG01      ;Kust                                              ;VT12      ;Kennemerland                                      ;VR12      ;Kennemerland                                      ;ZK11      ;Kennemerland                                      ;5;50 000 tot 100 000 inwoners                       ;2;Sterk stedelijk          ;70004;1892
291;Venlo;GM0983    ;Venlo                                             ;Venlo                                             ;AM29      ;Noord-Limburg                                     ;AR09      ;Limburg                                           ;.         ;.                                                 ;CR37      ;Noord-Limburg                                     ;CS370     ;Noord-Limburg                                     ;CP3700    ;Noord-Limburg                                     ;GG6011    ;GGD Limburg-Noord                                 ;JZ37      ;Noord-Limburg                                     ;KK44      ;Zuid                                              ;LB3101    ;Noord-Limburg                                     ;LG13      ;Zuidelijk Veehouderijgebied                       ;LD04      ;Zuid-Nederland                                    ;PV31      ;Limburg                                           ;.         ;.                                                 ;ES29      ;Noord- en Midden-Limburg                          ;MC38      ;Gewest Limburg-Noord                              ;RA1427    ;Noord- en Midden-Limburg                          ;RT14      ;Gerechtshof 's-Hertogenbosch                      ;ET2901    ;Noord- en Midden-Limburg                          ;TR14      ;Oost-Brabant, Noord- en Midden-Limburg, Nijmegen  ;TG05      ;Bos en Heide Zuid-Nederland                       ;VT13      ;Noord- en Midden Limburg                          ;VR23      ;Limburg-Noord                                     ;ZK17      ;Noord- en Midden-Limburg                          ;6;100 000 tot 150 000 inwoners                      ;2;Sterk stedelijk          ;103982;1666
292;Venray;GM0984    ;Venray                                            ;Venray                                            ;AM29      ;Noord-Limburg                                     ;AR09      ;Limburg                                           ;.         ;.                                                 ;CR37      ;Noord-Limburg                                     ;CS370     ;Noord-Limburg                                     ;CP3700    ;Noord-Limburg                                     ;GG6011    ;GGD Limburg-Noord                                 ;JZ37      ;Noord-Limburg                                     ;KK44      ;Zuid                                              ;LB3101    ;Noord-Limburg                                     ;LG13      ;Zuidelijk Veehouderijgebied                       ;LD04      ;Zuid-Nederland                                    ;PV31      ;Limburg                                           ;.         ;.                                                 ;ES29      ;Noord- en Midden-Limburg                          ;MC38      ;Gewest Limburg-Noord                              ;RA1427    ;Noord- en Midden-Limburg                          ;RT14      ;Gerechtshof 's-Hertogenbosch                      ;ET2901    ;Noord- en Midden-Limburg                          ;TR14      ;Oost-Brabant, Noord- en Midden-Limburg, Nijmegen  ;TG05      ;Bos en Heide Zuid-Nederland                       ;VT13      ;Noord- en Midden Limburg                          ;VR23      ;Limburg-Noord                                     ;ZK17      ;Noord- en Midden-Limburg                          ;4;20 000 tot 50 000 inwoners                        ;3;Matig stedelijk          ;44810;1037
293;Vijfheerenlanden;GM1961    ;Vijfheerenlanden                                  ;Vijfheerenlanden                                  ;AM35      ;Gorinchem                                         ;AR04      ;Midden-Nederland                                  ;.         ;.                                                 ;CR17      ;Utrecht                                           ;CS170     ;Utrecht                                           ;CP1703    ;Stadsgewest Utrecht                               ;GG2514    ;GGD Regio Utrecht                                 ;JZ26      ;Lekstroom                                         ;KK41      ;Noordwest                                         ;LB2807    ;Alblasserwaard en Vijfherenlanden                 ;LG09      ;Hollands/Utrechts Weidegebied                     ;LD03      ;West-Nederland                                    ;PV26      ;Utrecht                                           ;.         ;.                                                 ;ES14      ;U16                                               ;MC19      ;Utrecht                                           ;RA0512    ;Utrecht en omgeving                               ;RT12      ;Gerechtshof Arnhem-Leeuwarden                     ;ET1401    ;U16                                               ;TR17      ;Overig Nederland                                  ;TG06      ;Overig Nederland                                  ;VT20      ;Utrecht                                           ;VR09      ;Utrecht                                           ;ZK24      ;Waardenland                                       ;5;50 000 tot 100 000 inwoners                       ;4;Weinig stedelijk         ;62554;960
294;Vlaardingen;GM0622    ;Vlaardingen                                       ;Vlaardingen                                       ;AM22      ;Rijnmond                                          ;AR08      ;Rotterdam                                         ;.         ;.                                                 ;CR29      ;Groot-Rijnmond                                    ;CS291     ;Rijnmond                                          ;CP2910    ;Rijnmond                                          ;GG4607    ;GGD Rotterdam-Rijnmond                            ;JZ29      ;Rijnmond                                          ;KK45      ;Zuidwest                                          ;LB2802    ;Rotterdam en omgeving                             ;LG07      ;Westelijk Holland                                 ;LD03      ;West-Nederland                                    ;PV28      ;Zuid-Holland                                      ;.         ;.                                                 ;ES23      ;Rotterdam/Den Haag                                ;MC29      ;Rijnmond                                          ;RA1020    ;Haaglanden en Nieuwe Waterweg Noord               ;RT13      ;Gerechtshof Den Haag                              ;ET2301    ;Rotterdam/Den Haag                                ;TR17      ;Overig Nederland                                  ;TG06      ;Overig Nederland                                  ;VT18      ;Rotterdam-Rijnmond                                ;VR17      ;Rotterdam-Rijnmond                                ;ZK33      ;Westland Schieland Delfland                       ;5;50 000 tot 100 000 inwoners                       ;1;Zeer sterk stedelijk     ;77234;2838
295;Vlieland;GM0096    ;Vlieland                                          ;Vlieland                                          ;AM02      ;Friesland                                         ;AR05      ;Noord-Nederland                                   ;.         ;.                                                 ;CR04      ;Noord-Friesland                                   ;CS040     ;Noord-Friesland                                   ;CP0400    ;Noord-Friesland                                   ;GG7206    ;GGD Fryslân                                       ;JZ02      ;Friesland (Fryslân)                               ;KK42      ;Noord                                             ;LB2104    ;Eilanden                                          ;LG03      ;Noordelijk Weidegebied                            ;LD01      ;Noord-Nederland                                   ;PV21      ;Fryslân                                           ;.         ;.                                                 ;ES02      ;Friesland                                         ;MC04      ;Friesland Noord                                   ;RA0103    ;Friesland                                         ;RT12      ;Gerechtshof Arnhem-Leeuwarden                     ;ET0201    ;Friesland                                         ;TR01      ;Waddeneilanden                                    ;TG01      ;Kust                                              ;VT04      ;Friesland                                         ;VR02      ;Fryslân                                           ;ZK08      ;Friesland                                         ;1;Minder dan 5 000 inwoners                         ;5;Niet stedelijk           ;1212;225
296;Vlissingen;GM0718    ;Vlissingen                                        ;Vlissingen                                        ;AM24      ;Zeeland                                           ;AR11      ;Zeeland-West-Brabant                              ;.         ;.                                                 ;CR32      ;Overig Zeeland                                    ;CS320     ;Overig Zeeland                                    ;CP3200    ;Overig Zeeland                                    ;GG5006    ;GGD Zeeland                                       ;JZ38      ;Zeeland                                           ;KK45      ;Zuidwest                                          ;LB2902    ;Walcheren en Zuid-Beveland                        ;LG11      ;Zuidwestelijk Akkerbouwgebied                     ;LD03      ;West-Nederland                                    ;PV29      ;Zeeland                                           ;.         ;.                                                 ;ES24      ;Zeeland                                           ;MC32      ;Walcheren                                         ;RA1222    ;Zeeland                                           ;RT14      ;Gerechtshof 's-Hertogenbosch                      ;ET2401    ;Zeeland                                           ;TR02      ;Noordzeebadplaatsen                               ;TG01      ;Kust                                              ;VT23      ;Zeeland                                           ;VR19      ;Zeeland                                           ;ZK27      ;Zeeland                                           ;4;20 000 tot 50 000 inwoners                        ;2;Sterk stedelijk          ;45768;2033
297;Voerendaal;GM0986    ;Voerendaal                                        ;Voerendaal                                        ;AM30      ;Zuid-Limburg                                      ;AR09      ;Limburg                                           ;.         ;.                                                 ;CR39      ;Zuid-Limburg                                      ;CS390     ;Zuid-Limburg                                      ;CP3900    ;Zuid-Limburg                                      ;GG6106    ;GGD Zuid-Limburg                                  ;JZ41      ;Zuid-Limburg                                      ;KK44      ;Zuid                                              ;LB3102    ;Zuid-Limburg                                      ;LG14      ;Zuid-Limburg                                      ;LD04      ;Zuid-Nederland                                    ;PV31      ;Limburg                                           ;.         ;.                                                 ;ES30      ;Zuid-Limburg                                      ;MC39      ;Gewest Zuid-Limburg                               ;RA1428    ;Zuid-Limburg                                      ;RT14      ;Gerechtshof 's-Hertogenbosch                      ;ET3001    ;Parkstad                                          ;TR15      ;Zuid-Limburg                                      ;TG05      ;Bos en Heide Zuid-Nederland                       ;VT25      ;Zuid-Limburg                                      ;VR24      ;Limburg-Zuid                                      ;ZK31      ;Zuid-Limburg                                      ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;12583;550
298;Voorne aan Zee;GM1992    ;Voorne aan Zee                                    ;Voorne aan Zee                                    ;AM22      ;Rijnmond                                          ;AR08      ;Rotterdam                                         ;.         ;.                                                 ;CR29      ;Groot-Rijnmond                                    ;CS291     ;Rijnmond                                          ;CP2910    ;Rijnmond                                          ;GG4607    ;GGD Rotterdam-Rijnmond                            ;JZ29      ;Rijnmond                                          ;KK45      ;Zuidwest                                          ;LB2801    ;Voorne-Putten en Hoeksche Waard                   ;LG11      ;Zuidwestelijk Akkerbouwgebied                     ;LD03      ;West-Nederland                                    ;PV28      ;Zuid-Holland                                      ;.         ;.                                                 ;ES23      ;Rotterdam/Den Haag                                ;MC29      ;Rijnmond                                          ;RA0919    ;Rijnmond                                          ;RT13      ;Gerechtshof Den Haag                              ;ET2301    ;Rotterdam/Den Haag                                ;TR02      ;Noordzeebadplaatsen                               ;TG01      ;Kust                                              ;VT18      ;Rotterdam-Rijnmond                                ;VR17      ;Rotterdam-Rijnmond                                ;ZK29      ;Zuid-Hollandse Eilanden                           ;5;50 000 tot 100 000 inwoners                       ;3;Matig stedelijk          ;74544;1186
299;Voorschoten;GM0626    ;Voorschoten                                       ;Voorschoten                                       ;AM34      ;Zuid-Holland Centraal                             ;AR07      ;Den Haag                                          ;.         ;.                                                 ;CR25      ;Agglomeratie Leiden en Bollenstreek               ;CS250     ;Agglomeratie Leiden en Bollenstreek               ;CP2500    ;Agglomeratie Leiden en Bollenstreek               ;GG4506    ;GGD Hollands-Midden                               ;JZ18      ;Holland Rijnland                                  ;KK45      ;Zuidwest                                          ;LB2804    ;Westelijk Rijnland                                ;LG07      ;Westelijk Holland                                 ;LD03      ;West-Nederland                                    ;PV28      ;Zuid-Holland                                      ;.         ;.                                                 ;ES21      ;Holland Rijnland                                  ;MC26      ;Zuid-Holland-Noord                                ;RA0818    ;Rijn Gouwe                                        ;RT13      ;Gerechtshof Den Haag                              ;ET2101    ;Holland Rijnland                                  ;TR17      ;Overig Nederland                                  ;TG06      ;Overig Nederland                                  ;VT10      ;Hollands-Midden                                   ;VR16      ;Hollands-Midden                                   ;ZK28      ;Zuid-Holland Noord                                ;4;20 000 tot 50 000 inwoners                        ;2;Sterk stedelijk          ;25914;1879
300;Voorst;GM0285    ;Voorst                                            ;Voorst                                            ;AM06      ;Veluwe Stedendriehoek                             ;AR03      ;Gelderland                                        ;.         ;.                                                 ;CR13      ;Veluwe                                            ;CS130     ;Veluwe                                            ;CP1300    ;Veluwe                                            ;GG1413    ;GGD Noord- en Oost-Gelderland                     ;JZ17      ;Midden IJssel / Oost Veluwe                       ;KK43      ;Oost                                              ;LB2502    ;IJsselstreek                                      ;LG04      ;Oostelijk Veehouderijgebied                       ;LD02      ;Oost-Nederland                                    ;PV25      ;Gelderland                                        ;.         ;.                                                 ;ES12      ;Stedendriehoek                                    ;MC11      ;Stedendriehoek                                    ;RA0206    ;Stedendriehoek & Noord-Veluwe                     ;RT12      ;Gerechtshof Arnhem-Leeuwarden                     ;ET1201    ;Stedendriehoek                                    ;TR08      ;Veluwe en Veluwerand                              ;TG03      ;Bos en Heide Midden-Nederland                     ;VT14      ;Noord- en Oost-Gelderland                         ;VR06      ;Noord- en Oost-Gelderland                         ;ZK14      ;Midden-IJssel                                     ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;25567;596
301;Vught;GM0865    ;Vught                                             ;Vught                                             ;AM27      ;Noordoost-Brabant                                 ;AR10      ;Oost-Brabant                                      ;.         ;.                                                 ;CR35      ;Noordoost-Noord-Brabant                           ;CS351     ;Stadsgewest 's-Hertogenbosch                      ;CP3510    ;Stadsgewest 's-Hertogenbosch                      ;GG5406    ;GGD Hart voor Brabant                             ;JZ33      ;Noordoost Brabant                                 ;KK44      ;Zuid                                              ;LB3004    ;Oostelijke Langstraat                             ;LG10      ;Rivierengebied                                    ;LD04      ;Zuid-Nederland                                    ;PV30      ;Noord-Brabant                                     ;.         ;.                                                 ;ES27      ;Noordoost-Brabant                                 ;MC36      ;Noord-Oost-Brabant                                ;RA1325    ;Noordoost-Brabant                                 ;RT14      ;Gerechtshof 's-Hertogenbosch                      ;ET2701    ;Noordoost-Brabant                                 ;TR13      ;West- en Midden-Brabant                           ;TG05      ;Bos en Heide Zuid-Nederland                       ;VT27      ;Oost-Brabant                                      ;VR21      ;Brabant-Noord                                     ;ZK19      ;Noordoost-Brabant                                 ;4;20 000 tot 50 000 inwoners                        ;3;Matig stedelijk          ;33024;1174
302;Waadhoeke;GM1949    ;Waadhoeke                                         ;Waadhoeke                                         ;AM02      ;Friesland                                         ;AR05      ;Noord-Nederland                                   ;.         ;.                                                 ;CR04      ;Noord-Friesland                                   ;CS040     ;Noord-Friesland                                   ;CP0400    ;Noord-Friesland                                   ;GG7206    ;GGD Fryslân                                       ;JZ02      ;Friesland (Fryslân)                               ;KK42      ;Noord                                             ;LB2101    ;Noordelijk Friesland                              ;LG01      ;Bouwhoek en Hogeland                              ;LD01      ;Noord-Nederland                                   ;PV21      ;Fryslân                                           ;.         ;.                                                 ;ES02      ;Friesland                                         ;MC04      ;Friesland Noord                                   ;RA0103    ;Friesland                                         ;RT12      ;Gerechtshof Arnhem-Leeuwarden                     ;ET0201    ;Friesland                                         ;TR17      ;Overig Nederland                                  ;TG06      ;Overig Nederland                                  ;VT04      ;Friesland                                         ;VR02      ;Fryslân                                           ;ZK08      ;Friesland                                         ;4;20 000 tot 50 000 inwoners                        ;5;Niet stedelijk           ;46865;481
303;Waalre;GM0866    ;Waalre                                            ;Waalre                                            ;AM28      ;Zuidoost-Brabant                                  ;AR10      ;Oost-Brabant                                      ;.         ;.                                                 ;CR36      ;Zuidoost-Noord-Brabant                            ;CS360     ;Zuidoost-Noord-Brabant                            ;CP3600    ;Zuidoost-Noord-Brabant                            ;GG5608    ;GGD Brabant-Zuidoost                              ;JZ39      ;Zuidoost-Brabant                                  ;KK44      ;Zuid                                              ;LB3008    ;Midden-Noord-Brabant                              ;LG13      ;Zuidelijk Veehouderijgebied                       ;LD04      ;Zuid-Nederland                                    ;PV30      ;Noord-Brabant                                     ;.         ;.                                                 ;ES26      ;Metropoolregio Eindhoven                          ;MC37      ;Zuidoost-Brabant                                  ;RA1326    ;Zuidoost-Brabant                                  ;RT14      ;Gerechtshof 's-Hertogenbosch                      ;ET2601    ;Metropoolregio Eindhoven                          ;TR13      ;West- en Midden-Brabant                           ;TG05      ;Bos en Heide Zuid-Nederland                       ;VT27      ;Oost-Brabant                                      ;VR22      ;Brabant-Zuidoost                                  ;ZK30      ;Zuidoost-Brabant                                  ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;17894;899
304;Waalwijk;GM0867    ;Waalwijk                                          ;Waalwijk                                          ;AM26      ;Midden-Brabant                                    ;AR11      ;Zeeland-West-Brabant                              ;.         ;.                                                 ;CR34      ;Midden-Noord-Brabant                              ;CS340     ;Midden-Noord-Brabant                              ;CP3400    ;Midden-Noord-Brabant                              ;GG5406    ;GGD Hart voor Brabant                             ;JZ35      ;Midden-Brabant (Hart van Brabant)                 ;KK44      ;Zuid                                              ;LB3002    ;Westelijke Langstraat                             ;LG13      ;Zuidelijk Veehouderijgebied                       ;LD04      ;Zuid-Nederland                                    ;PV30      ;Noord-Brabant                                     ;.         ;.                                                 ;ES25      ;Hart van Brabant                                  ;MC35      ;Midden-Brabant                                    ;RA1324    ;Midden-Brabant                                    ;RT14      ;Gerechtshof 's-Hertogenbosch                      ;ET2501    ;Hart van Brabant                                  ;TR13      ;West- en Midden-Brabant                           ;TG05      ;Bos en Heide Zuid-Nederland                       ;VT15      ;Midden-Brabant                                    ;VR20      ;Midden- en West-Brabant                           ;ZK12      ;Midden-Brabant                                    ;5;50 000 tot 100 000 inwoners                       ;3;Matig stedelijk          ;51238;1354
305;Waddinxveen;GM0627    ;Waddinxveen                                       ;Waddinxveen                                       ;AM20      ;Midden-Holland                                    ;AR07      ;Den Haag                                          ;.         ;.                                                 ;CR28      ;Oost-Zuid-Holland                                 ;CS280     ;Oost-Zuid-Holland                                 ;CP2800    ;Oost-Zuid-Holland                                 ;GG4506    ;GGD Hollands-Midden                               ;JZ27      ;Midden Holland                                    ;KK45      ;Zuidwest                                          ;LB2809    ;Westland en Zuidhollandse Droogmakerijen          ;LG07      ;Westelijk Holland                                 ;LD03      ;West-Nederland                                    ;PV28      ;Zuid-Holland                                      ;.         ;.                                                 ;ES22      ;Midden-Holland                                    ;MC27      ;Zuid-Holland-Oost                                 ;RA0818    ;Rijn Gouwe                                        ;RT13      ;Gerechtshof Den Haag                              ;ET2201    ;Midden-Holland                                    ;TR17      ;Overig Nederland                                  ;TG06      ;Overig Nederland                                  ;VT10      ;Hollands-Midden                                   ;VR16      ;Hollands-Midden                                   ;ZK13      ;Midden-Holland                                    ;4;20 000 tot 50 000 inwoners                        ;2;Sterk stedelijk          ;35043;1605
306;Wageningen;GM0289    ;Wageningen                                        ;Wageningen                                        ;AM38      ;FoodValley                                        ;AR03      ;Gelderland                                        ;.         ;.                                                 ;CR13      ;Veluwe                                            ;CS130     ;Veluwe                                            ;CP1300    ;Veluwe                                            ;GG1911    ;Veiligheids- en Gezondheidsregio Gelderland-Midden;JZ28      ;Centraal Gelderland                               ;KK43      ;Oost                                              ;LB2505    ;Veluwezoom en Betuwe                              ;LG10      ;Rivierengebied                                    ;LD02      ;Oost-Nederland                                    ;PV25      ;Gelderland                                        ;.         ;.                                                 ;ES09      ;Foodvalley                                        ;MC16      ;Eem en Vallei                                     ;RA0309    ;Midden-Gelderland                                 ;RT12      ;Gerechtshof Arnhem-Leeuwarden                     ;ET0901    ;Foodvalley Gelderland                             ;TR08      ;Veluwe en Veluwerand                              ;TG03      ;Bos en Heide Midden-Nederland                     ;VT05      ;Gelderland-Midden                                 ;VR07      ;Gelderland-Midden                                 ;ZK04      ;Arnhem                                            ;4;20 000 tot 50 000 inwoners                        ;2;Sterk stedelijk          ;42802;2170
307;Wassenaar;GM0629    ;Wassenaar                                         ;Wassenaar                                         ;AM34      ;Zuid-Holland Centraal                             ;AR07      ;Den Haag                                          ;.         ;.                                                 ;CR26      ;Agglomeratie 's-Gravenhage                        ;CS260     ;Agglomeratie 's-Gravenhage                        ;CP2601    ;Agglomeratie 's-Gravenhage exclusief Zoetermeer   ;GG7014    ;GGD Haaglanden                                    ;JZ24      ;Haaglanden                                        ;KK45      ;Zuidwest                                          ;LB2808    ;Bollenstreek                                      ;LG07      ;Westelijk Holland                                 ;LD03      ;West-Nederland                                    ;PV28      ;Zuid-Holland                                      ;.         ;.                                                 ;ES23      ;Rotterdam/Den Haag                                ;MC28      ;Haaglanden/Westland                               ;RA1020    ;Haaglanden en Nieuwe Waterweg Noord               ;RT13      ;Gerechtshof Den Haag                              ;ET2301    ;Rotterdam/Den Haag                                ;TR02      ;Noordzeebadplaatsen                               ;TG01      ;Kust                                              ;VT09      ;Haaglanden                                        ;VR15      ;Haaglanden                                        ;ZK10      ;Haaglanden                                        ;4;20 000 tot 50 000 inwoners                        ;3;Matig stedelijk          ;27534;1489
308;Waterland;GM0852    ;Waterland                                         ;Waterland                                         ;AM17      ;Zaanstreek/Waterland                              ;AR02      ;Noord-Holland                                     ;.         ;.                                                 ;CR23      ;Groot-Amsterdam                                   ;CS232     ;Overig Groot-Amsterdam                            ;CP2322    ;Edam-Volendam en omgeving                         ;GG7306    ;GGD Zaanstreek/Waterland                          ;JZ09      ;Zaanstreek-Waterland                              ;KK41      ;Noordwest                                         ;LB2706    ;Waterland en Noord-Hollandse Droogmakerijen       ;LG08      ;Waterland en Droogmakerijen                       ;LD03      ;West-Nederland                                    ;PV27      ;Noord-Holland                                     ;.         ;.                                                 ;ES16      ;Noord-Holland Zuid                                ;MC21      ;Agglomeratie Amsterdam                            ;RA0615    ;Zaanstreek en Waterland                           ;RT11      ;Gerechtshof Amsterdam                             ;ET1603    ;Zaanstreek-Waterland                              ;TR03      ;IJsselmeerkust                                    ;TG02      ;Watersportgebieden                                ;VT22      ;Zaanstreek-Waterland                              ;VR11      ;Zaanstreek-Waterland                              ;ZK26      ;Zaanstreek/Waterland                              ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;17547;655
309;Weert;GM0988    ;Weert                                             ;Weert                                             ;AM33      ;Midden-Limburg                                    ;AR09      ;Limburg                                           ;.         ;.                                                 ;CR38      ;Midden-Limburg                                    ;CS380     ;Midden-Limburg                                    ;CP3800    ;Midden-Limburg                                    ;GG6011    ;GGD Limburg-Noord                                 ;JZ43      ;Midden-Limburg West                               ;KK44      ;Zuid                                              ;LB3101    ;Noord-Limburg                                     ;LG13      ;Zuidelijk Veehouderijgebied                       ;LD04      ;Zuid-Nederland                                    ;PV31      ;Limburg                                           ;.         ;.                                                 ;ES29      ;Noord- en Midden-Limburg                          ;MC38      ;Gewest Limburg-Noord                              ;RA1427    ;Noord- en Midden-Limburg                          ;RT14      ;Gerechtshof 's-Hertogenbosch                      ;ET2901    ;Noord- en Midden-Limburg                          ;TR14      ;Oost-Brabant, Noord- en Midden-Limburg, Nijmegen  ;TG05      ;Bos en Heide Zuid-Nederland                       ;VT13      ;Noord- en Midden Limburg                          ;VR23      ;Limburg-Noord                                     ;ZK17      ;Noord- en Midden-Limburg                          ;5;50 000 tot 100 000 inwoners                       ;3;Matig stedelijk          ;51378;1367
310;West Betuwe;GM1960    ;West Betuwe                                       ;West Betuwe                                       ;AM10      ;Rivierenland                                      ;AR03      ;Gelderland                                        ;.         ;.                                                 ;CR16      ;Zuidwest-Gelderland                               ;CS160     ;Zuidwest-Gelderland                               ;CP1600    ;Zuidwest-Gelderland                               ;GG2014    ;GGD Gelderland-Zuid                               ;JZ30      ;Rivierenland                                      ;KK43      ;Oost                                              ;LB2505    ;Veluwezoom en Betuwe                              ;LG10      ;Rivierengebied                                    ;LD02      ;Oost-Nederland                                    ;PV25      ;Gelderland                                        ;.         ;.                                                 ;ES11      ;Fruitdelta Rivierenland                           ;MC15      ;Rivierenland                                      ;RA0308    ;Zuid-West Gelderland                              ;RT12      ;Gerechtshof Arnhem-Leeuwarden                     ;ET1101    ;Fruitdelta Rivierenland                           ;TR09      ;Gelders Rivierengebied                            ;TG03      ;Bos en Heide Midden-Nederland                     ;VT06      ;Gelderland-Zuid                                   ;VR08      ;Gelderland-Zuid                                   ;ZK16      ;Nijmegen                                          ;5;50 000 tot 100 000 inwoners                       ;5;Niet stedelijk           ;53263;478
311;West Maas en Waal;GM0668    ;West Maas en Waal                                 ;West Maas en Waal                                 ;AM10      ;Rivierenland                                      ;AR03      ;Gelderland                                        ;.         ;.                                                 ;CR16      ;Zuidwest-Gelderland                               ;CS160     ;Zuidwest-Gelderland                               ;CP1600    ;Zuidwest-Gelderland                               ;GG2014    ;GGD Gelderland-Zuid                               ;JZ30      ;Rivierenland                                      ;KK43      ;Oost                                              ;LB2503    ;Zuidelijk Gelderland                              ;LG04      ;Oostelijk Veehouderijgebied                       ;LD02      ;Oost-Nederland                                    ;PV25      ;Gelderland                                        ;.         ;.                                                 ;ES11      ;Fruitdelta Rivierenland                           ;MC15      ;Rivierenland                                      ;RA0308    ;Zuid-West Gelderland                              ;RT12      ;Gerechtshof Arnhem-Leeuwarden                     ;ET1101    ;Fruitdelta Rivierenland                           ;TR09      ;Gelders Rivierengebied                            ;TG03      ;Bos en Heide Midden-Nederland                     ;VT06      ;Gelderland-Zuid                                   ;VR08      ;Gelderland-Zuid                                   ;ZK16      ;Nijmegen                                          ;4;20 000 tot 50 000 inwoners                        ;5;Niet stedelijk           ;20601;442
312;Westerkwartier;GM1969    ;Westerkwartier                                    ;Westerkwartier                                    ;AM01      ;Groningen                                         ;AR05      ;Noord-Nederland                                   ;.         ;.                                                 ;CR03      ;Overig Groningen                                  ;CS030     ;Overig Groningen                                  ;CP0300    ;Overig Groningen                                  ;GG0111    ;GGD Groningen                                     ;JZ01      ;Groningen                                         ;KK42      ;Noord                                             ;LB2005    ;Groninger zuidelijk Westerkwartier                ;LG03      ;Noordelijk Weidegebied                            ;LD01      ;Noord-Nederland                                   ;PV20      ;Groningen                                         ;.         ;.                                                 ;ES01      ;Groningen                                         ;MC03      ;Centraal en Westelijk Groningen                   ;RA0101    ;Groningen                                         ;RT12      ;Gerechtshof Arnhem-Leeuwarden                     ;ET0101    ;Groningen                                         ;TR17      ;Overig Nederland                                  ;TG06      ;Overig Nederland                                  ;VT08      ;Groningen                                         ;VR01      ;Groningen                                         ;ZK09      ;Groningen                                         ;5;50 000 tot 100 000 inwoners                       ;5;Niet stedelijk           ;64834;491
