ID;Geslacht;Leeftijd;Uitkeringskenmerken;Perioden;Arbeidsongeschiktheidsuitkeringen_1;WAOUitkeringen_2;WajongUitkeringen_3;WAZUitkeringen_4
1233;Mannen en vrouwen;55 tot 65 jaar;Ziekten spijsverteringsstelsel;2007;;;;
1234;Mannen en vrouwen;55 tot 65 jaar;Ziekten spijsverteringsstelsel;2008;;;;
1235;Mannen en vrouwen;55 tot 65 jaar;Ziekten spijsverteringsstelsel;2009;;;;
1236;Mannen en vrouwen;55 tot 65 jaar;Ziekten huid en subcutis;1998;2870.0;2570.0;20.0;280.0
1237;Mannen en vrouwen;55 tot 65 jaar;Ziekten huid en subcutis;1999;2700.0;2390.0;30.0;280.0
1238;Mannen en vrouwen;55 tot 65 jaar;Ziekten huid en subcutis;2000;2790.0;2490.0;20.0;280.0
1239;Mannen en vrouwen;55 tot 65 jaar;Ziekten huid en subcutis;2001;2770.0;2480.0;20.0;270.0
1240;Mannen en vrouwen;55 tot 65 jaar;Ziekten huid en subcutis;2002;2780.0;2470.0;30.0;280.0
1241;Mannen en vrouwen;55 tot 65 jaar;Ziekten huid en subcutis;2003;2700.0;2410.0;20.0;260.0
1242;Mannen en vrouwen;55 tot 65 jaar;Ziekten huid en subcutis;2004;2590.0;2310.0;20.0;250.0
1243;Mannen en vrouwen;55 tot 65 jaar;Ziekten huid en subcutis;2005;2430.0;2160.0;30.0;240.0
1244;Mannen en vrouwen;55 tot 65 jaar;Ziekten huid en subcutis;2006;;;;
1245;Mannen en vrouwen;55 tot 65 jaar;Ziekten huid en subcutis;2007;;;;
1246;Mannen en vrouwen;55 tot 65 jaar;Ziekten huid en subcutis;2008;;;;
1247;Mannen en vrouwen;55 tot 65 jaar;Ziekten huid en subcutis;2009;;;;
1248;Mannen en vrouwen;55 tot 65 jaar;Ziekten urogenitaal stelsel;1998;6080.0;5400.0;40.0;640.0
1249;Mannen en vrouwen;55 tot 65 jaar;Ziekten urogenitaal stelsel;1999;5730.0;5070.0;40.0;620.0
1250;Mannen en vrouwen;55 tot 65 jaar;Ziekten urogenitaal stelsel;2000;6540.0;5830.0;40.0;670.0
1251;Mannen en vrouwen;55 tot 65 jaar;Ziekten urogenitaal stelsel;2001;7540.0;6750.0;50.0;740.0
1252;Mannen en vrouwen;55 tot 65 jaar;Ziekten urogenitaal stelsel;2002;8010.0;7180.0;50.0;780.0
1253;Mannen en vrouwen;55 tot 65 jaar;Ziekten urogenitaal stelsel;2003;8340.0;7490.0;50.0;790.0
1254;Mannen en vrouwen;55 tot 65 jaar;Ziekten urogenitaal stelsel;2004;8550.0;7680.0;50.0;820.0
1255;Mannen en vrouwen;55 tot 65 jaar;Ziekten urogenitaal stelsel;2005;8360.0;7510.0;50.0;800.0
1256;Mannen en vrouwen;55 tot 65 jaar;Ziekten urogenitaal stelsel;2006;;;;
1257;Mannen en vrouwen;55 tot 65 jaar;Ziekten urogenitaal stelsel;2007;;;;
1258;Mannen en vrouwen;55 tot 65 jaar;Ziekten urogenitaal stelsel;2008;;;;
1259;Mannen en vrouwen;55 tot 65 jaar;Ziekten urogenitaal stelsel;2009;;;;
1260;Mannen en vrouwen;55 tot 65 jaar;Zwangerschap, bevalling en kraambed;1998;60.0;50.0;0.0;0.0
1261;Mannen en vrouwen;55 tot 65 jaar;Zwangerschap, bevalling en kraambed;1999;60.0;50.0;0.0;0.0
1262;Mannen en vrouwen;55 tot 65 jaar;Zwangerschap, bevalling en kraambed;2000;70.0;70.0;0.0;10.0
1263;Mannen en vrouwen;55 tot 65 jaar;Zwangerschap, bevalling en kraambed;2001;70.0;70.0;0.0;0.0
1264;Mannen en vrouwen;55 tot 65 jaar;Zwangerschap, bevalling en kraambed;2002;80.0;80.0;0.0;0.0
1265;Mannen en vrouwen;55 tot 65 jaar;Zwangerschap, bevalling en kraambed;2003;100.0;90.0;0.0;10.0
1266;Mannen en vrouwen;55 tot 65 jaar;Zwangerschap, bevalling en kraambed;2004;90.0;80.0;0.0;0.0
1267;Mannen en vrouwen;55 tot 65 jaar;Zwangerschap, bevalling en kraambed;2005;100.0;100.0;0.0;0.0
1268;Mannen en vrouwen;55 tot 65 jaar;Zwangerschap, bevalling en kraambed;2006;;;;
1269;Mannen en vrouwen;55 tot 65 jaar;Zwangerschap, bevalling en kraambed;2007;;;;
1270;Mannen en vrouwen;55 tot 65 jaar;Zwangerschap, bevalling en kraambed;2008;;;;
1271;Mannen en vrouwen;55 tot 65 jaar;Zwangerschap, bevalling en kraambed;2009;;;;
1272;Mannen en vrouwen;55 tot 65 jaar;Geen wsw-dienstverband;1998;347090.0;302460.0;10190.0;34440.0
1273;Mannen en vrouwen;55 tot 65 jaar;Geen wsw-dienstverband;1999;349270.0;305460.0;9720.0;34090.0
1274;Mannen en vrouwen;55 tot 65 jaar;Geen wsw-dienstverband;2000;351510.0;307390.0;9790.0;34330.0
1275;Mannen en vrouwen;55 tot 65 jaar;Geen wsw-dienstverband;2001;365160.0;320050.0;10340.0;34770.0
1276;Mannen en vrouwen;55 tot 65 jaar;Geen wsw-dienstverband;2002;377010.0;330660.0;10960.0;35390.0
1277;Mannen en vrouwen;55 tot 65 jaar;Geen wsw-dienstverband;2003;382210.0;335140.0;11380.0;35700.0
1278;Mannen en vrouwen;55 tot 65 jaar;Geen wsw-dienstverband;2004;381700.0;334580.0;11970.0;35160.0
1279;Mannen en vrouwen;55 tot 65 jaar;Geen wsw-dienstverband;2005;374340.0;327570.0;12530.0;34240.0
1280;Mannen en vrouwen;55 tot 65 jaar;Geen wsw-dienstverband;2006;364720.0;319440.0;13270.0;32010.0
1281;Mannen en vrouwen;55 tot 65 jaar;Geen wsw-dienstverband;2007;353850.0;310130.0;14080.0;29640.0
1282;Mannen en vrouwen;55 tot 65 jaar;Geen wsw-dienstverband;2008;341140.0;299020.0;14940.0;27180.0
1283;Mannen en vrouwen;55 tot 65 jaar;Geen wsw-dienstverband;2009;327060.0;285470.0;17200.0;24390.0
1284;Mannen en vrouwen;55 tot 65 jaar;Wel wsw-dienstverband;1998;4370.0;3320.0;1010.0;40.0
1285;Mannen en vrouwen;55 tot 65 jaar;Wel wsw-dienstverband;1999;4870.0;3100.0;1740.0;30.0
1286;Mannen en vrouwen;55 tot 65 jaar;Wel wsw-dienstverband;2000;7170.0;5300.0;1820.0;60.0
1287;Mannen en vrouwen;55 tot 65 jaar;Wel wsw-dienstverband;2001;7630.0;5570.0;2000.0;60.0
1288;Mannen en vrouwen;55 tot 65 jaar;Wel wsw-dienstverband;2002;8120.0;5880.0;2180.0;60.0
1289;Mannen en vrouwen;55 tot 65 jaar;Wel wsw-dienstverband;2003;8610.0;6230.0;2310.0;70.0
1290;Mannen en vrouwen;55 tot 65 jaar;Wel wsw-dienstverband;2004;8970.0;6340.0;2540.0;90.0
1291;Mannen en vrouwen;55 tot 65 jaar;Wel wsw-dienstverband;2005;9180.0;6370.0;2730.0;80.0
1292;Mannen en vrouwen;55 tot 65 jaar;Wel wsw-dienstverband;2006;9490.0;6480.0;2930.0;80.0
1293;Mannen en vrouwen;55 tot 65 jaar;Wel wsw-dienstverband;2007;9690.0;6480.0;3130.0;80.0
1294;Mannen en vrouwen;55 tot 65 jaar;Wel wsw-dienstverband;2008;8980.0;5620.0;3300.0;60.0
1295;Mannen en vrouwen;55 tot 65 jaar;Wel wsw-dienstverband;2009;9050.0;5190.0;3790.0;60.0
1296;Mannen en vrouwen;1;0;1998;5920.0;210.0;5690.0;10.0
1297;Mannen en vrouwen;1;0;1999;6430.0;220.0;6200.0;0.0
1298;Mannen en vrouwen;1;0;2000;6610.0;200.0;6410.0;0.0
1299;Mannen en vrouwen;1;0;2001;6800.0;240.0;6560.0;0.0
1300;Mannen en vrouwen;1;0;2002;7310.0;240.0;7080.0;0.0
1301;Mannen en vrouwen;1;0;2003;8230.0;170.0;8060.0;0.0
1302;Mannen en vrouwen;1;0;2004;9070.0;150.0;8920.0;0.0
1303;Mannen en vrouwen;1;0;2005;10060.0;50.0;10010.0;0.0
1304;Mannen en vrouwen;1;0;2006;11400.0;0.0;11390.0;0.0
1305;Mannen en vrouwen;1;0;2007;13050.0;0.0;13050.0;0.0
1306;Mannen en vrouwen;1;0;2008;14020.0;0.0;14010.0;0.0
1307;Mannen en vrouwen;1;0;2009;14660.0;0.0;14660.0;0.0
1308;Mannen en vrouwen;1;1;1998;70.0;30.0;40.0;0.0
1309;Mannen en vrouwen;1;1;1999;80.0;40.0;50.0;0.0
1310;Mannen en vrouwen;1;1;2000;90.0;40.0;60.0;0.0
1311;Mannen en vrouwen;1;1;2001;110.0;60.0;60.0;0.0
1312;Mannen en vrouwen;1;1;2002;120.0;50.0;80.0;0.0
1313;Mannen en vrouwen;1;1;2003;120.0;30.0;90.0;0.0
1314;Mannen en vrouwen;1;1;2004;120.0;20.0;100.0;0.0
1315;Mannen en vrouwen;1;1;2005;100.0;10.0;90.0;0.0
1316;Mannen en vrouwen;1;1;2006;90.0;0.0;90.0;0.0
1317;Mannen en vrouwen;1;1;2007;120.0;0.0;110.0;0.0
1318;Mannen en vrouwen;1;1;2008;140.0;0.0;140.0;0.0
1319;Mannen en vrouwen;1;1;2009;160.0;0.0;160.0;0.0
1320;Mannen en vrouwen;1;2;1998;5850.0;190.0;5650.0;10.0
1321;Mannen en vrouwen;1;2;1999;6340.0;180.0;6150.0;0.0
1322;Mannen en vrouwen;1;2;2000;6520.0;160.0;6350.0;0.0
1323;Mannen en vrouwen;1;2;2001;6680.0;190.0;6500.0;0.0
1324;Mannen en vrouwen;1;2;2002;7190.0;190.0;7000.0;0.0
1325;Mannen en vrouwen;1;2;2003;8110.0;140.0;7960.0;0.0
1326;Mannen en vrouwen;1;2;2004;8950.0;130.0;8820.0;0.0
1327;Mannen en vrouwen;1;2;2005;9960.0;40.0;9920.0;0.0
1328;Mannen en vrouwen;1;2;2006;11310.0;0.0;11310.0;0.0
1329;Mannen en vrouwen;1;2;2007;12930.0;0.0;12930.0;0.0
1330;Mannen en vrouwen;1;2;2008;13870.0;0.0;13870.0;0.0
1331;Mannen en vrouwen;1;2;2009;14500.0;0.0;14500.0;0.0
1332;Mannen en vrouwen;1;4;1998;5920.0;210.0;5690.0;10.0
1333;Mannen en vrouwen;1;4;1999;6430.0;220.0;6200.0;0.0
1334;Mannen en vrouwen;1;4;2000;6610.0;200.0;6410.0;0.0
1335;Mannen en vrouwen;1;4;2001;6800.0;240.0;6560.0;0.0
1336;Mannen en vrouwen;1;4;2002;7310.0;240.0;7080.0;0.0
1337;Mannen en vrouwen;1;4;2003;8230.0;170.0;8060.0;0.0
1338;Mannen en vrouwen;1;4;2004;9070.0;150.0;8920.0;0.0
1339;Mannen en vrouwen;1;4;2005;10060.0;50.0;10010.0;0.0
1340;Mannen en vrouwen;1;4;2006;11400.0;0.0;11390.0;0.0
1341;Mannen en vrouwen;1;4;2007;13050.0;0.0;13050.0;0.0
1342;Mannen en vrouwen;1;4;2008;14020.0;0.0;14010.0;0.0
1343;Mannen en vrouwen;1;4;2009;14660.0;0.0;14660.0;0.0
1344;Mannen en vrouwen;1;5;1998;0.0;0.0;0.0;0.0
1345;Mannen en vrouwen;1;5;1999;0.0;0.0;0.0;0.0
1346;Mannen en vrouwen;1;5;2000;0.0;0.0;0.0;0.0
1347;Mannen en vrouwen;1;5;2001;0.0;0.0;0.0;0.0
1348;Mannen en vrouwen;1;5;2002;0.0;0.0;0.0;0.0
1349;Mannen en vrouwen;1;5;2003;0.0;0.0;0.0;0.0
1350;Mannen en vrouwen;1;5;2004;0.0;0.0;0.0;0.0
1351;Mannen en vrouwen;1;5;2005;0.0;0.0;0.0;0.0
1352;Mannen en vrouwen;1;5;2006;0.0;0.0;0.0;0.0
1353;Mannen en vrouwen;1;5;2007;0.0;0.0;0.0;0.0
1354;Mannen en vrouwen;1;5;2008;0.0;0.0;0.0;0.0
1355;Mannen en vrouwen;1;5;2009;0.0;0.0;0.0;0.0
1356;Mannen en vrouwen;1;6;1998;0.0;0.0;0.0;0.0
1357;Mannen en vrouwen;1;6;1999;0.0;0.0;0.0;0.0
1358;Mannen en vrouwen;1;6;2000;0.0;0.0;0.0;0.0
1359;Mannen en vrouwen;1;6;2001;0.0;0.0;0.0;0.0
1360;Mannen en vrouwen;1;6;2002;0.0;0.0;0.0;0.0
1361;Mannen en vrouwen;1;6;2003;0.0;0.0;0.0;0.0
1362;Mannen en vrouwen;1;6;2004;0.0;0.0;0.0;0.0
1363;Mannen en vrouwen;1;6;2005;0.0;0.0;0.0;0.0
1364;Mannen en vrouwen;1;6;2006;0.0;0.0;0.0;0.0
1365;Mannen en vrouwen;1;6;2007;0.0;0.0;0.0;0.0
1366;Mannen en vrouwen;1;6;2008;0.0;0.0;0.0;0.0
1367;Mannen en vrouwen;1;6;2009;0.0;0.0;0.0;0.0
1368;Mannen en vrouwen;1;8;1998;750.0;30.0;720.0;10.0
1369;Mannen en vrouwen;1;8;1999;530.0;30.0;500.0;0.0
1370;Mannen en vrouwen;1;8;2000;460.0;40.0;420.0;0.0
1371;Mannen en vrouwen;1;8;2001;440.0;40.0;410.0;0.0
1372;Mannen en vrouwen;1;8;2002;450.0;20.0;420.0;0.0
1373;Mannen en vrouwen;1;8;2003;480.0;20.0;470.0;0.0
1374;Mannen en vrouwen;1;8;2004;510.0;30.0;490.0;0.0
1375;Mannen en vrouwen;1;8;2005;500.0;10.0;490.0;0.0
1376;Mannen en vrouwen;1;8;2006;;;;
1377;Mannen en vrouwen;1;8;2007;;;;
1378;Mannen en vrouwen;1;8;2008;;;;
1379;Mannen en vrouwen;1;8;2009;;;;
1380;Mannen en vrouwen;1;9;1998;4060.0;70.0;3980.0;0.0
1381;Mannen en vrouwen;1;9;1999;4590.0;80.0;4520.0;0.0
1382;Mannen en vrouwen;1;9;2000;4770.0;50.0;4720.0;0.0
1383;Mannen en vrouwen;1;9;2001;4930.0;80.0;4850.0;0.0
1384;Mannen en vrouwen;1;9;2002;5440.0;60.0;5380.0;0.0
1385;Mannen en vrouwen;1;9;2003;6180.0;50.0;6130.0;0.0
1386;Mannen en vrouwen;1;9;2004;6990.0;40.0;6950.0;0.0
1387;Mannen en vrouwen;1;9;2005;8160.0;10.0;8150.0;0.0
1388;Mannen en vrouwen;1;9;2006;;;;
1389;Mannen en vrouwen;1;9;2007;;;;
1390;Mannen en vrouwen;1;9;2008;;;;
1391;Mannen en vrouwen;1;9;2009;;;;
1392;Mannen en vrouwen;1;Ziekten botspierstelsel;1998;250.0;80.0;160.0;0.0
1393;Mannen en vrouwen;1;Ziekten botspierstelsel;1999;260.0;80.0;180.0;0.0
1394;Mannen en vrouwen;1;Ziekten botspierstelsel;2000;260.0;70.0;190.0;0.0
1395;Mannen en vrouwen;1;Ziekten botspierstelsel;2001;270.0;80.0;190.0;0.0
1396;Mannen en vrouwen;1;Ziekten botspierstelsel;2002;300.0;90.0;210.0;0.0
1397;Mannen en vrouwen;1;Ziekten botspierstelsel;2003;260.0;60.0;200.0;0.0
1398;Mannen en vrouwen;1;Ziekten botspierstelsel;2004;230.0;40.0;190.0;0.0
1399;Mannen en vrouwen;1;Ziekten botspierstelsel;2005;200.0;10.0;190.0;0.0
1400;Mannen en vrouwen;1;Ziekten botspierstelsel;2006;;;;
1401;Mannen en vrouwen;1;Ziekten botspierstelsel;2007;;;;
1402;Mannen en vrouwen;1;Ziekten botspierstelsel;2008;0.0;0.0;0.0;0.0
1403;Mannen en vrouwen;1;Ziekten botspierstelsel;2009;;;;
1404;Mannen en vrouwen;1;Ziekten zenuwstelsel, oog en oor;1998;770.0;20.0;750.0;0.0
1405;Mannen en vrouwen;1;Ziekten zenuwstelsel, oog en oor;1999;900.0;20.0;890.0;0.0
1406;Mannen en vrouwen;1;Ziekten zenuwstelsel, oog en oor;2000;950.0;10.0;940.0;0.0
1407;Mannen en vrouwen;1;Ziekten zenuwstelsel, oog en oor;2001;990.0;20.0;970.0;0.0
1408;Mannen en vrouwen;1;Ziekten zenuwstelsel, oog en oor;2002;970.0;30.0;940.0;0.0
1409;Mannen en vrouwen;1;Ziekten zenuwstelsel, oog en oor;2003;1140.0;30.0;1110.0;0.0
1410;Mannen en vrouwen;1;Ziekten zenuwstelsel, oog en oor;2004;1170.0;30.0;1140.0;0.0
1411;Mannen en vrouwen;1;Ziekten zenuwstelsel, oog en oor;2005;1050.0;10.0;1040.0;0.0
1412;Mannen en vrouwen;1;Ziekten zenuwstelsel, oog en oor;2006;;;;
1413;Mannen en vrouwen;1;Ziekten zenuwstelsel, oog en oor;2007;;;;
1414;Mannen en vrouwen;1;Ziekten zenuwstelsel, oog en oor;2008;0.0;0.0;0.0;0.0
1415;Mannen en vrouwen;1;Ziekten zenuwstelsel, oog en oor;2009;;;;
1416;Mannen en vrouwen;1;Ziekten hart, vaatstelsel en bloed;1998;50.0;10.0;40.0;0.0
1417;Mannen en vrouwen;1;Ziekten hart, vaatstelsel en bloed;1999;60.0;10.0;60.0;0.0
1418;Mannen en vrouwen;1;Ziekten hart, vaatstelsel en bloed;2000;90.0;10.0;80.0;0.0
1419;Mannen en vrouwen;1;Ziekten hart, vaatstelsel en bloed;2001;70.0;10.0;70.0;0.0
1420;Mannen en vrouwen;1;Ziekten hart, vaatstelsel en bloed;2002;70.0;10.0;60.0;0.0
1421;Mannen en vrouwen;1;Ziekten hart, vaatstelsel en bloed;2003;60.0;10.0;60.0;0.0
1422;Mannen en vrouwen;1;Ziekten hart, vaatstelsel en bloed;2004;80.0;10.0;70.0;0.0
1423;Mannen en vrouwen;1;Ziekten hart, vaatstelsel en bloed;2005;60.0;0.0;60.0;0.0
1424;Mannen en vrouwen;1;Ziekten hart, vaatstelsel en bloed;2006;;;;
1425;Mannen en vrouwen;1;Ziekten hart, vaatstelsel en bloed;2007;0.0;0.0;0.0;0.0
1426;Mannen en vrouwen;1;Ziekten hart, vaatstelsel en bloed;2008;0.0;0.0;0.0;0.0
1427;Mannen en vrouwen;1;Ziekten hart, vaatstelsel en bloed;2009;;;;
1428;Mannen en vrouwen;1;Ziekten ademhalingsstelsel;1998;20.0;0.0;20.0;0.0
1429;Mannen en vrouwen;1;Ziekten ademhalingsstelsel;1999;30.0;0.0;30.0;0.0
1430;Mannen en vrouwen;1;Ziekten ademhalingsstelsel;2000;30.0;10.0;30.0;0.0
1431;Mannen en vrouwen;1;Ziekten ademhalingsstelsel;2001;20.0;0.0;20.0;0.0
1432;Mannen en vrouwen;1;Ziekten ademhalingsstelsel;2002;20.0;10.0;20.0;0.0
1433;Mannen en vrouwen;1;Ziekten ademhalingsstelsel;2003;20.0;0.0;20.0;0.0
1434;Mannen en vrouwen;1;Ziekten ademhalingsstelsel;2004;20.0;0.0;20.0;0.0
1435;Mannen en vrouwen;1;Ziekten ademhalingsstelsel;2005;20.0;0.0;20.0;0.0
1436;Mannen en vrouwen;1;Ziekten ademhalingsstelsel;2006;;;;
1437;Mannen en vrouwen;1;Ziekten ademhalingsstelsel;2007;0.0;0.0;0.0;0.0
1438;Mannen en vrouwen;1;Ziekten ademhalingsstelsel;2008;0.0;0.0;0.0;0.0
1439;Mannen en vrouwen;1;Ziekten ademhalingsstelsel;2009;;;;
1440;Mannen en vrouwen;1;Ziekten spijsverteringsstelsel;1998;20.0;10.0;10.0;0.0
1441;Mannen en vrouwen;1;Ziekten spijsverteringsstelsel;1999;20.0;10.0;10.0;0.0
1442;Mannen en vrouwen;1;Ziekten spijsverteringsstelsel;2000;20.0;10.0;20.0;0.0
1443;Mannen en vrouwen;1;Ziekten spijsverteringsstelsel;2001;30.0;10.0;20.0;0.0
1444;Mannen en vrouwen;1;Ziekten spijsverteringsstelsel;2002;40.0;10.0;30.0;0.0
1445;Mannen en vrouwen;1;Ziekten spijsverteringsstelsel;2003;30.0;0.0;30.0;0.0
1446;Mannen en vrouwen;1;Ziekten spijsverteringsstelsel;2004;20.0;0.0;20.0;0.0
1447;Mannen en vrouwen;1;Ziekten spijsverteringsstelsel;2005;20.0;0.0;20.0;0.0
1448;Mannen en vrouwen;1;Ziekten spijsverteringsstelsel;2006;;;;
1449;Mannen en vrouwen;1;Ziekten spijsverteringsstelsel;2007;0.0;0.0;0.0;0.0
1450;Mannen en vrouwen;1;Ziekten spijsverteringsstelsel;2008;0.0;0.0;0.0;0.0
1451;Mannen en vrouwen;1;Ziekten spijsverteringsstelsel;2009;;;;
1452;Mannen en vrouwen;1;Ziekten huid en subcutis;1998;10.0;0.0;10.0;0.0
1453;Mannen en vrouwen;1;Ziekten huid en subcutis;1999;10.0;0.0;10.0;0.0
1454;Mannen en vrouwen;1;Ziekten huid en subcutis;2000;10.0;0.0;10.0;0.0
1455;Mannen en vrouwen;1;Ziekten huid en subcutis;2001;10.0;0.0;10.0;0.0
1456;Mannen en vrouwen;1;Ziekten huid en subcutis;2002;20.0;10.0;10.0;0.0
1457;Mannen en vrouwen;1;Ziekten huid en subcutis;2003;20.0;0.0;20.0;0.0
1458;Mannen en vrouwen;1;Ziekten huid en subcutis;2004;20.0;0.0;20.0;0.0
1459;Mannen en vrouwen;1;Ziekten huid en subcutis;2005;10.0;0.0;10.0;0.0
1460;Mannen en vrouwen;1;Ziekten huid en subcutis;2006;;;;
1461;Mannen en vrouwen;1;Ziekten huid en subcutis;2007;0.0;0.0;0.0;0.0
1462;Mannen en vrouwen;1;Ziekten huid en subcutis;2008;0.0;0.0;0.0;0.0
1463;Mannen en vrouwen;1;Ziekten huid en subcutis;2009;0.0;0.0;0.0;0.0
1464;Mannen en vrouwen;1;Ziekten urogenitaal stelsel;1998;10.0;0.0;10.0;0.0
1465;Mannen en vrouwen;1;Ziekten urogenitaal stelsel;1999;20.0;0.0;10.0;0.0
1466;Mannen en vrouwen;1;Ziekten urogenitaal stelsel;2000;20.0;0.0;20.0;0.0
1467;Mannen en vrouwen;1;Ziekten urogenitaal stelsel;2001;20.0;0.0;20.0;0.0
1468;Mannen en vrouwen;1;Ziekten urogenitaal stelsel;2002;20.0;0.0;10.0;0.0
1469;Mannen en vrouwen;1;Ziekten urogenitaal stelsel;2003;30.0;0.0;20.0;0.0
1470;Mannen en vrouwen;1;Ziekten urogenitaal stelsel;2004;30.0;0.0;20.0;0.0
1471;Mannen en vrouwen;1;Ziekten urogenitaal stelsel;2005;30.0;0.0;30.0;0.0
1472;Mannen en vrouwen;1;Ziekten urogenitaal stelsel;2006;;;;
1473;Mannen en vrouwen;1;Ziekten urogenitaal stelsel;2007;0.0;0.0;0.0;0.0
1474;Mannen en vrouwen;1;Ziekten urogenitaal stelsel;2008;0.0;0.0;0.0;0.0
1475;Mannen en vrouwen;1;Ziekten urogenitaal stelsel;2009;;;;
1476;Mannen en vrouwen;1;Zwangerschap, bevalling en kraambed;1998;0.0;0.0;0.0;0.0
1477;Mannen en vrouwen;1;Zwangerschap, bevalling en kraambed;1999;0.0;0.0;0.0;0.0
1478;Mannen en vrouwen;1;Zwangerschap, bevalling en kraambed;2000;10.0;0.0;10.0;0.0
1479;Mannen en vrouwen;1;Zwangerschap, bevalling en kraambed;2001;10.0;0.0;0.0;0.0
1480;Mannen en vrouwen;1;Zwangerschap, bevalling en kraambed;2002;10.0;0.0;0.0;0.0
1481;Mannen en vrouwen;1;Zwangerschap, bevalling en kraambed;2003;0.0;0.0;0.0;0.0
1482;Mannen en vrouwen;1;Zwangerschap, bevalling en kraambed;2004;0.0;0.0;0.0;0.0
1483;Mannen en vrouwen;1;Zwangerschap, bevalling en kraambed;2005;0.0;0.0;0.0;0.0
1484;Mannen en vrouwen;1;Zwangerschap, bevalling en kraambed;2006;0.0;0.0;0.0;0.0
1485;Mannen en vrouwen;1;Zwangerschap, bevalling en kraambed;2007;0.0;0.0;0.0;0.0
1486;Mannen en vrouwen;1;Zwangerschap, bevalling en kraambed;2008;0.0;0.0;0.0;0.0
1487;Mannen en vrouwen;1;Zwangerschap, bevalling en kraambed;2009;0.0;0.0;0.0;0.0
1488;Mannen en vrouwen;1;Geen wsw-dienstverband;1998;5200.0;210.0;4980.0;10.0
1489;Mannen en vrouwen;1;Geen wsw-dienstverband;1999;6260.0;220.0;6030.0;0.0
1490;Mannen en vrouwen;1;Geen wsw-dienstverband;2000;6360.0;200.0;6160.0;0.0
1491;Mannen en vrouwen;1;Geen wsw-dienstverband;2001;6470.0;240.0;6230.0;0.0
1492;Mannen en vrouwen;1;Geen wsw-dienstverband;2002;6830.0;230.0;6590.0;0.0
1493;Mannen en vrouwen;1;Geen wsw-dienstverband;2003;7700.0;170.0;7530.0;0.0
1494;Mannen en vrouwen;1;Geen wsw-dienstverband;2004;8640.0;150.0;8500.0;0.0
1495;Mannen en vrouwen;1;Geen wsw-dienstverband;2005;9620.0;50.0;9570.0;0.0
1496;Mannen en vrouwen;1;Geen wsw-dienstverband;2006;10980.0;0.0;10980.0;0.0
1497;Mannen en vrouwen;1;Geen wsw-dienstverband;2007;12720.0;0.0;12720.0;0.0
1498;Mannen en vrouwen;1;Geen wsw-dienstverband;2008;13700.0;0.0;13690.0;0.0
1499;Mannen en vrouwen;1;Geen wsw-dienstverband;2009;14430.0;0.0;14430.0;0.0
1500;Mannen en vrouwen;1;Wel wsw-dienstverband;1998;720.0;0.0;720.0;0.0
1501;Mannen en vrouwen;1;Wel wsw-dienstverband;1999;170.0;0.0;170.0;0.0
1502;Mannen en vrouwen;1;Wel wsw-dienstverband;2000;250.0;0.0;250.0;0.0
1503;Mannen en vrouwen;1;Wel wsw-dienstverband;2001;330.0;0.0;330.0;0.0
1504;Mannen en vrouwen;1;Wel wsw-dienstverband;2002;490.0;0.0;490.0;0.0
1505;Mannen en vrouwen;1;Wel wsw-dienstverband;2003;530.0;0.0;530.0;0.0
1506;Mannen en vrouwen;1;Wel wsw-dienstverband;2004;430.0;0.0;430.0;0.0
1507;Mannen en vrouwen;1;Wel wsw-dienstverband;2005;440.0;0.0;440.0;0.0
1508;Mannen en vrouwen;1;Wel wsw-dienstverband;2006;410.0;0.0;410.0;0.0
1509;Mannen en vrouwen;1;Wel wsw-dienstverband;2007;330.0;0.0;330.0;0.0
1510;Mannen en vrouwen;1;Wel wsw-dienstverband;2008;320.0;0.0;320.0;0.0
1511;Mannen en vrouwen;1;Wel wsw-dienstverband;2009;230.0;0.0;230.0;0.0
1512;Mannen en vrouwen;2;0;1998;21230.0;5170.0;15810.0;260.0
1513;Mannen en vrouwen;2;0;1999;22370.0;5530.0;16740.0;100.0
1514;Mannen en vrouwen;2;0;2000;24080.0;5900.0;18080.0;100.0
1515;Mannen en vrouwen;2;0;2001;25090.0;5920.0;19130.0;50.0
1516;Mannen en vrouwen;2;0;2002;25770.0;5560.0;20160.0;50.0
1517;Mannen en vrouwen;2;0;2003;25700.0;4760.0;20910.0;40.0
1518;Mannen en vrouwen;2;0;2004;26190.0;3950.0;22220.0;30.0
1519;Mannen en vrouwen;2;0;2005;25500.0;2140.0;23350.0;20.0
1520;Mannen en vrouwen;2;0;2006;27640.0;1150.0;26490.0;10.0
1521;Mannen en vrouwen;2;0;2007;31170.0;590.0;30570.0;0.0
1522;Mannen en vrouwen;2;0;2008;35430.0;270.0;35150.0;0.0
1523;Mannen en vrouwen;2;0;2009;39800.0;120.0;39680.0;0.0
1524;Mannen en vrouwen;2;1;1998;1230.0;870.0;310.0;50.0
1525;Mannen en vrouwen;2;1;1999;1250.0;900.0;320.0;30.0
1526;Mannen en vrouwen;2;1;2000;1460.0;1080.0;360.0;20.0
1527;Mannen en vrouwen;2;1;2001;1670.0;1230.0;430.0;0.0
1528;Mannen en vrouwen;2;1;2002;1900.0;1390.0;510.0;0.0
1529;Mannen en vrouwen;2;1;2003;1760.0;1200.0;550.0;10.0
1530;Mannen en vrouwen;2;1;2004;1530.0;930.0;590.0;10.0
