ID;Geslacht;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Regiokenmerken;Perioden;TotaalDeelnemers_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
2090;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Gemeenten < 100 000 inwoners;2001/'02;;;;;;;;;;
2091;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Gemeenten < 100 000 inwoners;2002/'03;;;;;;;;;;
2092;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Gemeenten < 100 000 inwoners;2003/'04;;;;;;;;;;
2093;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Gemeenten < 100 000 inwoners;2004/'05;;;;;;;;;;
2094;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Gemeenten < 100 000 inwoners;2005/'06;6574.0;590.0;2188.0;1393.0;2369.0;34.0;;;;
2095;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Gemeenten < 100 000 inwoners;2006/'07;6956.0;603.0;2306.0;1488.0;2523.0;36.0;;;;
2096;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Gemeenten < 100 000 inwoners;2007/'08;7144.0;571.0;2392.0;1485.0;2662.0;34.0;;;;
2097;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Gemeenten < 100 000 inwoners;2008/'09;7190.0;508.0;2417.0;1485.0;2751.0;29.0;;;;
2098;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Gemeenten < 100 000 inwoners;2009/'10;7384.0;530.0;2389.0;1628.0;2810.0;27.0;;;;
2099;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Gemeenten < 100 000 inwoners;2010/'11;7372.0;472.0;2332.0;1762.0;2786.0;20.0;;;;
2100;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Gemeenten < 100 000 inwoners;2011/'12;7400.0;461.0;2215.0;1883.0;2834.0;7.0;;;;
2101;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Gemeenten < 100 000 inwoners;2012/'13;7328.0;454.0;2122.0;1889.0;2861.0;2.0;;;;
2102;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Gemeenten < 100 000 inwoners;2013/'14;6944.0;407.0;1967.0;1792.0;2777.0;1.0;;;;
2103;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Gemeenten < 100 000 inwoners;2014/'15;6504.0;307.0;1817.0;1628.0;2751.0;1.0;;;;
2104;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Gemeenten < 100 000 inwoners;2015/'16;6185.0;290.0;1608.0;1591.0;2696.0;;;;;
2105;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Gemeenten < 100 000 inwoners;2016/'17;6425.0;272.0;1609.0;1570.0;2973.0;1.0;;;;
2106;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Niet in te delen (GM);1990/'91;;;;;;;;;;
2107;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Niet in te delen (GM);1991/'92;;;;;;;;;;
2108;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Niet in te delen (GM);1992/'93;;;;;;;;;;
2109;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Niet in te delen (GM);1993/'94;;;;;;;;;;
2110;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Niet in te delen (GM);1994/'95;;;;;;;;;;
2111;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Niet in te delen (GM);1995/'96;;;;;;;;;;
2112;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Niet in te delen (GM);1996/'97;;;;;;;;;;
2113;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Niet in te delen (GM);1997/'98;;;;;;;;;;
2114;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Niet in te delen (GM);1998/'99;;;;;;;;;;
2115;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Niet in te delen (GM);1999/'00;;;;;;;;;;
2116;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Niet in te delen (GM);2000/'01;;;;;;;;;;
2117;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Niet in te delen (GM);2001/'02;;;;;;;;;;
2118;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Niet in te delen (GM);2002/'03;;;;;;;;;;
2119;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Niet in te delen (GM);2003/'04;;;;;;;;;;
2120;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Niet in te delen (GM);2004/'05;;;;;;;;;;
2121;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Niet in te delen (GM);2005/'06;111.0;24.0;37.0;20.0;30.0;;;;;
2122;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Niet in te delen (GM);2006/'07;119.0;11.0;42.0;32.0;34.0;;;;;
2123;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Niet in te delen (GM);2007/'08;79.0;13.0;26.0;17.0;23.0;;;;;
2124;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Niet in te delen (GM);2008/'09;150.0;15.0;52.0;36.0;47.0;;;;;
2125;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Niet in te delen (GM);2009/'10;179.0;15.0;69.0;33.0;60.0;2.0;;;;
2126;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Niet in te delen (GM);2010/'11;213.0;11.0;69.0;39.0;91.0;3.0;;;;
2127;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Niet in te delen (GM);2011/'12;133.0;7.0;43.0;29.0;52.0;2.0;;;;
2128;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Niet in te delen (GM);2012/'13;37.0;1.0;9.0;13.0;14.0;;;;;
2129;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Niet in te delen (GM);2013/'14;25.0;;7.0;8.0;10.0;;;;;
2130;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Niet in te delen (GM);2014/'15;26.0;2.0;4.0;10.0;10.0;;;;;
2131;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Niet in te delen (GM);2015/'16;25.0;;6.0;8.0;11.0;;;;;
2132;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Niet in te delen (GM);2016/'17;34.0;4.0;7.0;8.0;15.0;;;;;
2133;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Noord-Nederland (LD);1990/'91;;;;;;;;;;
2134;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Noord-Nederland (LD);1991/'92;;;;;;;;;;
2135;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Noord-Nederland (LD);1992/'93;;;;;;;;;;
2136;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Noord-Nederland (LD);1993/'94;;;;;;;;;;
2137;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Noord-Nederland (LD);1994/'95;;;;;;;;;;
2138;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Noord-Nederland (LD);1995/'96;;;;;;;;;;
2139;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Noord-Nederland (LD);1996/'97;;;;;;;;;;
2140;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Noord-Nederland (LD);1997/'98;;;;;;;;;;
2141;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Noord-Nederland (LD);1998/'99;;;;;;;;;;
2142;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Noord-Nederland (LD);1999/'00;;;;;;;;;;
2143;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Noord-Nederland (LD);2000/'01;;;;;;;;;;
2144;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Noord-Nederland (LD);2001/'02;;;;;;;;;;
2145;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Noord-Nederland (LD);2002/'03;;;;;;;;;;
2146;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Noord-Nederland (LD);2003/'04;;;;;;;;;;
2147;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Noord-Nederland (LD);2004/'05;;;;;;;;;;
2148;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Noord-Nederland (LD);2005/'06;290.0;27.0;91.0;61.0;109.0;2.0;;;;
2149;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Noord-Nederland (LD);2006/'07;336.0;24.0;119.0;67.0;125.0;1.0;;;;
2150;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Noord-Nederland (LD);2007/'08;354.0;21.0;129.0;57.0;147.0;;;;;
2151;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Noord-Nederland (LD);2008/'09;348.0;21.0;116.0;83.0;127.0;1.0;;;;
2152;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Noord-Nederland (LD);2009/'10;348.0;29.0;103.0;97.0;118.0;1.0;;;;
2153;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Noord-Nederland (LD);2010/'11;387.0;38.0;123.0;95.0;130.0;1.0;;;;
2154;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Noord-Nederland (LD);2011/'12;348.0;24.0;100.0;78.0;145.0;1.0;;;;
2155;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Noord-Nederland (LD);2012/'13;358.0;26.0;91.0;96.0;145.0;;;;;
2156;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Noord-Nederland (LD);2013/'14;370.0;24.0;108.0;71.0;167.0;;;;;
2157;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Noord-Nederland (LD);2014/'15;345.0;24.0;94.0;81.0;146.0;;;;;
2158;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Noord-Nederland (LD);2015/'16;331.0;17.0;77.0;84.0;153.0;;;;;
2159;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Noord-Nederland (LD);2016/'17;319.0;13.0;76.0;81.0;149.0;;;;;
2160;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Oost-Nederland (LD);1990/'91;;;;;;;;;;
2161;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Oost-Nederland (LD);1991/'92;;;;;;;;;;
2162;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Oost-Nederland (LD);1992/'93;;;;;;;;;;
2163;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Oost-Nederland (LD);1993/'94;;;;;;;;;;
2164;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Oost-Nederland (LD);1994/'95;;;;;;;;;;
2165;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Oost-Nederland (LD);1995/'96;;;;;;;;;;
2166;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Oost-Nederland (LD);1996/'97;;;;;;;;;;
2167;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Oost-Nederland (LD);1997/'98;;;;;;;;;;
2168;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Oost-Nederland (LD);1998/'99;;;;;;;;;;
2169;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Oost-Nederland (LD);1999/'00;;;;;;;;;;
2170;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Oost-Nederland (LD);2000/'01;;;;;;;;;;
2171;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Oost-Nederland (LD);2001/'02;;;;;;;;;;
2172;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Oost-Nederland (LD);2002/'03;;;;;;;;;;
2173;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Oost-Nederland (LD);2003/'04;;;;;;;;;;
2174;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Oost-Nederland (LD);2004/'05;;;;;;;;;;
2175;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Oost-Nederland (LD);2005/'06;1945.0;169.0;656.0;386.0;725.0;9.0;;;;
2176;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Oost-Nederland (LD);2006/'07;2068.0;180.0;670.0;434.0;771.0;13.0;;;;
2177;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Oost-Nederland (LD);2007/'08;2134.0;170.0;726.0;438.0;787.0;13.0;;;;
2178;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Oost-Nederland (LD);2008/'09;2091.0;144.0;692.0;464.0;781.0;10.0;;;;
2179;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Oost-Nederland (LD);2009/'10;2284.0;179.0;694.0;549.0;855.0;7.0;;;;
2180;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Oost-Nederland (LD);2010/'11;2256.0;133.0;704.0;554.0;862.0;3.0;;;;
2181;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Oost-Nederland (LD);2011/'12;2250.0;140.0;681.0;574.0;855.0;;;;;
2182;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Oost-Nederland (LD);2012/'13;2139.0;138.0;616.0;533.0;852.0;;;;;
2183;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Oost-Nederland (LD);2013/'14;2093.0;134.0;584.0;518.0;857.0;;;;;
2184;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Oost-Nederland (LD);2014/'15;1996.0;90.0;526.0;497.0;883.0;;;;;
2185;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Oost-Nederland (LD);2015/'16;2016.0;104.0;515.0;492.0;905.0;;;;;
2186;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Oost-Nederland (LD);2016/'17;2181.0;100.0;537.0;526.0;1016.0;2.0;;;;
2187;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;West-Nederland (LD);1990/'91;;;;;;;;;;
2188;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;West-Nederland (LD);1991/'92;;;;;;;;;;
2189;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;West-Nederland (LD);1992/'93;;;;;;;;;;
2190;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;West-Nederland (LD);1993/'94;;;;;;;;;;
2191;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;West-Nederland (LD);1994/'95;;;;;;;;;;
2192;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;West-Nederland (LD);1995/'96;;;;;;;;;;
2193;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;West-Nederland (LD);1996/'97;;;;;;;;;;
2194;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;West-Nederland (LD);1997/'98;;;;;;;;;;
2195;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;West-Nederland (LD);1998/'99;;;;;;;;;;
2196;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;West-Nederland (LD);1999/'00;;;;;;;;;;
2197;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;West-Nederland (LD);2000/'01;;;;;;;;;;
2198;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;West-Nederland (LD);2001/'02;;;;;;;;;;
2199;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;West-Nederland (LD);2002/'03;;;;;;;;;;
2200;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;West-Nederland (LD);2003/'04;;;;;;;;;;
2201;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;West-Nederland (LD);2004/'05;;;;;;;;;;
2202;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;West-Nederland (LD);2005/'06;14470.0;1429.0;4890.0;3223.0;4870.0;58.0;;;;
2203;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;West-Nederland (LD);2006/'07;15323.0;1332.0;5204.0;3520.0;5213.0;54.0;;;;
2204;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;West-Nederland (LD);2007/'08;15891.0;1175.0;5301.0;3696.0;5670.0;49.0;;;;
2205;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;West-Nederland (LD);2008/'09;15686.0;1073.0;5073.0;3472.0;6022.0;46.0;;;;
2206;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;West-Nederland (LD);2009/'10;15805.0;1015.0;4976.0;3595.0;6181.0;38.0;;;;
2207;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;West-Nederland (LD);2010/'11;15829.0;944.0;4983.0;3803.0;6065.0;34.0;;;;
2208;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;West-Nederland (LD);2011/'12;15488.0;1032.0;4640.0;3805.0;5989.0;22.0;;;;
2209;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;West-Nederland (LD);2012/'13;15145.0;990.0;4467.0;3729.0;5949.0;10.0;;;;
2210;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;West-Nederland (LD);2013/'14;14840.0;962.0;4184.0;3779.0;5912.0;3.0;;;;
2211;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;West-Nederland (LD);2014/'15;14257.0;782.0;3894.0;3587.0;5991.0;3.0;;;;
2212;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;West-Nederland (LD);2015/'16;14042.0;777.0;3526.0;3676.0;6063.0;;;;;
2213;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;West-Nederland (LD);2016/'17;14435.0;686.0;3534.0;3603.0;6611.0;1.0;;;;
2214;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Zuid-Nederland (LD);1990/'91;;;;;;;;;;
2215;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Zuid-Nederland (LD);1991/'92;;;;;;;;;;
2216;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Zuid-Nederland (LD);1992/'93;;;;;;;;;;
2217;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Zuid-Nederland (LD);1993/'94;;;;;;;;;;
2218;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Zuid-Nederland (LD);1994/'95;;;;;;;;;;
2219;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Zuid-Nederland (LD);1995/'96;;;;;;;;;;
2220;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Zuid-Nederland (LD);1996/'97;;;;;;;;;;
2221;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Zuid-Nederland (LD);1997/'98;;;;;;;;;;
2222;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Zuid-Nederland (LD);1998/'99;;;;;;;;;;
2223;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Zuid-Nederland (LD);1999/'00;;;;;;;;;;
2224;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Zuid-Nederland (LD);2000/'01;;;;;;;;;;
2225;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Zuid-Nederland (LD);2001/'02;;;;;;;;;;
2226;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Zuid-Nederland (LD);2002/'03;;;;;;;;;;
2227;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Zuid-Nederland (LD);2003/'04;;;;;;;;;;
2228;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Zuid-Nederland (LD);2004/'05;;;;;;;;;;
2229;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Zuid-Nederland (LD);2005/'06;3097.0;320.0;998.0;593.0;1173.0;13.0;;;;
2230;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Zuid-Nederland (LD);2006/'07;3234.0;356.0;1056.0;605.0;1204.0;13.0;;;;
2231;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Zuid-Nederland (LD);2007/'08;3391.0;368.0;1143.0;598.0;1268.0;14.0;;;;
2232;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Zuid-Nederland (LD);2008/'09;3374.0;296.0;1138.0;679.0;1250.0;11.0;;;;
2233;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Zuid-Nederland (LD);2009/'10;3376.0;327.0;1020.0;767.0;1251.0;11.0;;;;
2234;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Zuid-Nederland (LD);2010/'11;3390.0;278.0;987.0;808.0;1304.0;13.0;;;;
2235;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Zuid-Nederland (LD);2011/'12;3235.0;225.0;914.0;843.0;1246.0;7.0;;;;
2236;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Zuid-Nederland (LD);2012/'13;3201.0;224.0;931.0;823.0;1219.0;4.0;;;;
2237;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Zuid-Nederland (LD);2013/'14;3156.0;208.0;902.0;786.0;1260.0;;;;;
2238;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Zuid-Nederland (LD);2014/'15;3034.0;157.0;800.0;742.0;1335.0;;;;;
