ID;Geslacht;Onderwijssoort;Studierichting;Opleidingsvorm;Herkomstgroepering;Perioden;AssociateDegree_1;Bachelor_2;Doctoraal_3;WoMaster_4;Vervolgopleidingen_5
1867;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Suriname, 2e generatie;2014/'15;1;90;;;9
1868;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Suriname, 2e generatie;2015/'16;1;104;;;16
1869;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;1995/'96;0;89;;;7
1870;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;1996/'97;0;70;;;8
1871;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;1997/'98;0;84;;;4
1872;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;1998/'99;0;67;;;12
1873;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;1999/'00;0;70;;;4
1874;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;2000/'01;0;80;;;8
1875;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;2001/'02;0;97;;;8
1876;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;2002/'03;0;102;;;15
1877;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;2003/'04;0;124;;;13
1878;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;2004/'05;0;125;;;13
1879;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;2005/'06;0;133;;;13
1880;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;2006/'07;0;112;;;13
1881;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;2007/'08;0;140;;;14
1882;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;2008/'09;0;113;;;22
1883;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;2009/'10;0;87;;;11
1884;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;2010/'11;0;95;;;19
1885;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;2011/'12;0;107;;;18
1886;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;2012/'13;1;73;;;8
1887;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;2013/'14;1;77;;;15
1888;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;2014/'15;0;84;;;17
1889;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;2015/'16;2;91;;;13
1890;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 1e generatie;1995/'96;0;66;;;6
1891;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 1e generatie;1996/'97;0;48;;;5
1892;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 1e generatie;1997/'98;0;57;;;2
1893;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 1e generatie;1998/'99;0;44;;;10
1894;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 1e generatie;1999/'00;0;49;;;2
1895;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 1e generatie;2000/'01;0;60;;;6
1896;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 1e generatie;2001/'02;0;68;;;6
1897;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 1e generatie;2002/'03;0;69;;;11
1898;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 1e generatie;2003/'04;0;89;;;8
1899;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 1e generatie;2004/'05;0;89;;;8
1900;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 1e generatie;2005/'06;0;89;;;10
1901;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 1e generatie;2006/'07;0;82;;;6
1902;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 1e generatie;2007/'08;0;85;;;11
1903;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 1e generatie;2008/'09;0;64;;;16
1904;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 1e generatie;2009/'10;0;48;;;6
1905;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 1e generatie;2010/'11;0;56;;;14
1906;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 1e generatie;2011/'12;0;58;;;8
1907;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 1e generatie;2012/'13;0;32;;;5
1908;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 1e generatie;2013/'14;1;42;;;10
1909;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 1e generatie;2014/'15;0;42;;;9
1910;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 1e generatie;2015/'16;1;45;;;8
1911;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 2e generatie;1995/'96;0;23;;;1
1912;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 2e generatie;1996/'97;0;22;;;3
1913;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 2e generatie;1997/'98;0;27;;;2
1914;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 2e generatie;1998/'99;0;23;;;2
1915;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 2e generatie;1999/'00;0;21;;;2
1916;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 2e generatie;2000/'01;0;20;;;2
1917;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 2e generatie;2001/'02;0;29;;;2
1918;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 2e generatie;2002/'03;0;33;;;4
1919;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 2e generatie;2003/'04;0;35;;;5
1920;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 2e generatie;2004/'05;0;36;;;5
1921;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 2e generatie;2005/'06;0;44;;;3
1922;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 2e generatie;2006/'07;0;30;;;7
1923;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 2e generatie;2007/'08;0;55;;;3
1924;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 2e generatie;2008/'09;0;49;;;6
1925;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 2e generatie;2009/'10;0;39;;;5
1926;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 2e generatie;2010/'11;0;39;;;5
1927;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 2e generatie;2011/'12;0;49;;;10
1928;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 2e generatie;2012/'13;1;41;;;3
1929;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 2e generatie;2013/'14;0;35;;;5
1930;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 2e generatie;2014/'15;0;42;;;8
1931;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;(vm) Ned Antillen, Aruba, 2e generatie;2015/'16;1;46;;;5
1932;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Overige niet-westerse allochtoon;1995/'96;0;53;;;3
1933;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Overige niet-westerse allochtoon;1996/'97;0;71;;;7
1934;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Overige niet-westerse allochtoon;1997/'98;0;86;;;9
1935;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Overige niet-westerse allochtoon;1998/'99;0;53;;;6
1936;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Overige niet-westerse allochtoon;1999/'00;0;74;;;4
1937;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Overige niet-westerse allochtoon;2000/'01;0;82;;;5
1938;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Overige niet-westerse allochtoon;2001/'02;0;84;;;4
1939;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Overige niet-westerse allochtoon;2002/'03;0;90;;;11
1940;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Overige niet-westerse allochtoon;2003/'04;0;130;;;12
1941;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Overige niet-westerse allochtoon;2004/'05;0;140;;;12
1942;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Overige niet-westerse allochtoon;2005/'06;0;128;;;15
1943;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Overige niet-westerse allochtoon;2006/'07;0;141;;;17
1944;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Overige niet-westerse allochtoon;2007/'08;0;154;;;23
1945;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Overige niet-westerse allochtoon;2008/'09;0;133;;;23
1946;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Overige niet-westerse allochtoon;2009/'10;0;142;;;19
1947;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Overige niet-westerse allochtoon;2010/'11;0;163;;;29
1948;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Overige niet-westerse allochtoon;2011/'12;1;179;;;18
1949;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Overige niet-westerse allochtoon;2012/'13;2;183;;;19
1950;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Overige niet-westerse allochtoon;2013/'14;2;162;;;16
1951;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Overige niet-westerse allochtoon;2014/'15;1;160;;;13
1952;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Overige niet-westerse allochtoon;2015/'16;2;184;;;21
1953;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,1e generatie;1995/'96;0;35;;;2
1954;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,1e generatie;1996/'97;0;48;;;5
1955;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,1e generatie;1997/'98;0;60;;;6
1956;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,1e generatie;1998/'99;0;30;;;5
1957;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,1e generatie;1999/'00;0;39;;;1
1958;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,1e generatie;2000/'01;0;53;;;4
1959;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,1e generatie;2001/'02;0;49;;;1
1960;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,1e generatie;2002/'03;0;61;;;5
1961;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,1e generatie;2003/'04;0;77;;;6
1962;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,1e generatie;2004/'05;0;92;;;6
1963;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,1e generatie;2005/'06;0;76;;;9
1964;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,1e generatie;2006/'07;0;84;;;11
1965;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,1e generatie;2007/'08;0;78;;;13
1966;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,1e generatie;2008/'09;0;72;;;18
1967;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,1e generatie;2009/'10;0;63;;;12
1968;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,1e generatie;2010/'11;0;85;;;15
1969;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,1e generatie;2011/'12;0;96;;;11
1970;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,1e generatie;2012/'13;2;83;;;10
1971;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,1e generatie;2013/'14;1;70;;;9
1972;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,1e generatie;2014/'15;1;68;;;9
1973;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,1e generatie;2015/'16;1;95;;;13
1974;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;1995/'96;0;18;;;1
1975;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;1996/'97;0;23;;;2
1976;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;1997/'98;0;26;;;3
1977;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;1998/'99;0;23;;;1
1978;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;1999/'00;0;35;;;3
1979;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2000/'01;0;29;;;1
1980;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2001/'02;0;35;;;3
1981;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2002/'03;0;29;;;6
1982;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2003/'04;0;53;;;6
1983;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2004/'05;0;48;;;6
1984;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2005/'06;0;52;;;6
1985;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2006/'07;0;57;;;6
1986;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2007/'08;0;76;;;10
1987;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2008/'09;0;61;;;5
1988;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2009/'10;0;79;;;7
1989;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2010/'11;0;78;;;14
1990;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2011/'12;1;83;;;7
1991;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2012/'13;0;100;;;9
1992;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2013/'14;1;92;;;7
1993;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2014/'15;0;92;;;4
1994;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2015/'16;1;89;;;8
1995;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Herkomst onbekend;1995/'96;0;257;;;206
1996;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Herkomst onbekend;1996/'97;0;229;;;458
1997;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Herkomst onbekend;1997/'98;0;201;;;540
1998;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Herkomst onbekend;1998/'99;0;216;;;508
1999;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Herkomst onbekend;1999/'00;0;263;;;497
2000;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Herkomst onbekend;2000/'01;0;294;;;585
2001;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Herkomst onbekend;2001/'02;0;324;;;560
2002;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Herkomst onbekend;2002/'03;0;309;;;508
2003;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Herkomst onbekend;2003/'04;0;63;;;36
2004;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Herkomst onbekend;2004/'05;0;85;;;26
2005;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Herkomst onbekend;2005/'06;0;56;;;24
2006;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Herkomst onbekend;2006/'07;0;45;;;17
2007;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Herkomst onbekend;2007/'08;0;42;;;14
2008;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Herkomst onbekend;2008/'09;0;44;;;10
2009;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Herkomst onbekend;2009/'10;0;45;;;6
2010;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Herkomst onbekend;2010/'11;0;27;;;6
2011;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Herkomst onbekend;2011/'12;2;13;;;7
2012;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Herkomst onbekend;2012/'13;0;8;;;4
2013;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Herkomst onbekend;2013/'14;0;9;;;0
2014;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Herkomst onbekend;2014/'15;0;1;;;1
2015;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Totaal opleidingsvormen;Herkomst onbekend;2015/'16;0;0;;;0
2016;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;0;1995/'96;0;7951;;;213
2017;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;0;1996/'97;0;7883;;;348
2018;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;0;1997/'98;0;8123;;;389
2019;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;0;1998/'99;0;7182;;;370
2020;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;0;1999/'00;0;7256;;;327
2021;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;0;2000/'01;0;7408;;;242
2022;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;0;2001/'02;0;7731;;;249
2023;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;0;2002/'03;0;8215;;;237
2024;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;0;2003/'04;0;8328;;;269
2025;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;0;2004/'05;0;8101;;;334
2026;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;0;2005/'06;0;7879;;;407
2027;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;0;2006/'07;0;8591;;;346
2028;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;0;2007/'08;0;8223;;;329
2029;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;0;2008/'09;0;8116;;;266
2030;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;0;2009/'10;4;8249;;;177
2031;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;0;2010/'11;6;8197;;;199
2032;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;0;2011/'12;4;8226;;;263
2033;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;0;2012/'13;9;7390;;;192
2034;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;0;2013/'14;9;7462;;;232
2035;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;0;2014/'15;4;7629;;;228
2036;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;0;2015/'16;10;7356;;;122
2037;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;Autochtoon;1995/'96;0;7067;;;202
2038;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;Autochtoon;1996/'97;0;6952;;;334
2039;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;Autochtoon;1997/'98;0;7206;;;371
2040;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;Autochtoon;1998/'99;0;6421;;;351
2041;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;Autochtoon;1999/'00;0;6458;;;307
2042;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;Autochtoon;2000/'01;0;6648;;;231
2043;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;Autochtoon;2001/'02;0;6894;;;232
2044;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;Autochtoon;2002/'03;0;7302;;;224
2045;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;Autochtoon;2003/'04;0;7438;;;252
2046;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;Autochtoon;2004/'05;0;7151;;;313
2047;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;Autochtoon;2005/'06;0;6969;;;386
2048;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;Autochtoon;2006/'07;0;7586;;;336
2049;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;Autochtoon;2007/'08;0;7201;;;309
2050;Totaal mannen en vrouwen;Hoger beroepsonderwijs;1;Voltijd;Autochtoon;2008/'09;0;7144;;;245
