ID;Geslacht;UitstromersHoMetEnZonderDiploma;BedrijfstakkenSBI2008;Studierichting;Peilmoment;Perioden;UurloonWerknemersNaVerlatenHo_1
1205;Totaal;Totaal;A-U Alle economische activiteiten;Sectoroverstijgend;5 jaar na verlaten onderwijs;2011/'12;20.78
1206;Totaal;Totaal;A-U Alle economische activiteiten;Sectoroverstijgend;5 jaar na verlaten onderwijs;2012/'13;22.28
1207;Totaal;Totaal;A-U Alle economische activiteiten;Sectoroverstijgend;5 jaar na verlaten onderwijs;2013/'14;22.18
1208;Totaal;Totaal;A-U Alle economische activiteiten;Sectoroverstijgend;5 jaar na verlaten onderwijs;2014/'15;23.8
1209;Totaal;Totaal;A-U Alle economische activiteiten;Sectoroverstijgend;5 jaar na verlaten onderwijs;2015/'16;22.63
1210;Totaal;Totaal;A-U Alle economische activiteiten;Sectoroverstijgend;5 jaar na verlaten onderwijs;2016/'17;25.02
1211;Totaal;Totaal;A-U Alle economische activiteiten;Sectoroverstijgend;5 jaar na verlaten onderwijs;2017/'18;
1212;Totaal;Totaal;A-U Alle economische activiteiten;Sectoroverstijgend;5 jaar na verlaten onderwijs;2018/'19;
1213;Totaal;Totaal;A-U Alle economische activiteiten;Sectoroverstijgend;5 jaar na verlaten onderwijs;2019/'20;
1214;Totaal;Totaal;A-U Alle economische activiteiten;Sectoroverstijgend;5 jaar na verlaten onderwijs;2020/'21;
1215;Totaal;Totaal;A-U Alle economische activiteiten;Sectoroverstijgend;5 jaar na verlaten onderwijs;2021/'22;
1216;Totaal;Totaal;A-U Alle economische activiteiten;Sectoroverstijgend;10 jaar na verlaten onderwijs;2006/'07;24.91
1217;Totaal;Totaal;A-U Alle economische activiteiten;Sectoroverstijgend;10 jaar na verlaten onderwijs;2007/'08;25.22
1218;Totaal;Totaal;A-U Alle economische activiteiten;Sectoroverstijgend;10 jaar na verlaten onderwijs;2008/'09;26.41
1219;Totaal;Totaal;A-U Alle economische activiteiten;Sectoroverstijgend;10 jaar na verlaten onderwijs;2009/'10;28.87
1220;Totaal;Totaal;A-U Alle economische activiteiten;Sectoroverstijgend;10 jaar na verlaten onderwijs;2010/'11;30.65
1221;Totaal;Totaal;A-U Alle economische activiteiten;Sectoroverstijgend;10 jaar na verlaten onderwijs;2011/'12;32.49
1222;Totaal;Totaal;A-U Alle economische activiteiten;Sectoroverstijgend;10 jaar na verlaten onderwijs;2012/'13;
1223;Totaal;Totaal;A-U Alle economische activiteiten;Sectoroverstijgend;10 jaar na verlaten onderwijs;2013/'14;
1224;Totaal;Totaal;A-U Alle economische activiteiten;Sectoroverstijgend;10 jaar na verlaten onderwijs;2014/'15;
1225;Totaal;Totaal;A-U Alle economische activiteiten;Sectoroverstijgend;10 jaar na verlaten onderwijs;2015/'16;
1226;Totaal;Totaal;A-U Alle economische activiteiten;Sectoroverstijgend;10 jaar na verlaten onderwijs;2016/'17;
1227;Totaal;Totaal;A-U Alle economische activiteiten;Sectoroverstijgend;10 jaar na verlaten onderwijs;2017/'18;
1228;Totaal;Totaal;A-U Alle economische activiteiten;Sectoroverstijgend;10 jaar na verlaten onderwijs;2018/'19;
1229;Totaal;Totaal;A-U Alle economische activiteiten;Sectoroverstijgend;10 jaar na verlaten onderwijs;2019/'20;
1230;Totaal;Totaal;A-U Alle economische activiteiten;Sectoroverstijgend;10 jaar na verlaten onderwijs;2020/'21;
1231;Totaal;Totaal;A-U Alle economische activiteiten;Sectoroverstijgend;10 jaar na verlaten onderwijs;2021/'22;
1232;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;Direct na verlaten onderwijs;2006/'07;13.69
1233;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;Direct na verlaten onderwijs;2007/'08;14.26
1234;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;Direct na verlaten onderwijs;2008/'09;14.48
1235;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;Direct na verlaten onderwijs;2009/'10;14.67
1236;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;Direct na verlaten onderwijs;2010/'11;14.83
1237;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;Direct na verlaten onderwijs;2011/'12;14.35
1238;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;Direct na verlaten onderwijs;2012/'13;13.87
1239;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;Direct na verlaten onderwijs;2013/'14;14.08
1240;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;Direct na verlaten onderwijs;2014/'15;14.63
1241;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;Direct na verlaten onderwijs;2015/'16;15.52
1242;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;Direct na verlaten onderwijs;2016/'17;15.7
1243;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;Direct na verlaten onderwijs;2017/'18;16.44
1244;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;Direct na verlaten onderwijs;2018/'19;17.06
1245;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;Direct na verlaten onderwijs;2019/'20;17.3
1246;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;Direct na verlaten onderwijs;2020/'21;17.85
1247;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;Direct na verlaten onderwijs;2021/'22;19.07
1248;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;1 jaar na verlaten onderwijs;2006/'07;15.55
1249;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;1 jaar na verlaten onderwijs;2007/'08;15.99
1250;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;1 jaar na verlaten onderwijs;2008/'09;16.26
1251;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;1 jaar na verlaten onderwijs;2009/'10;16.29
1252;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;1 jaar na verlaten onderwijs;2010/'11;16.03
1253;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;1 jaar na verlaten onderwijs;2011/'12;15.83
1254;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;1 jaar na verlaten onderwijs;2012/'13;15.76
1255;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;1 jaar na verlaten onderwijs;2013/'14;16.24
1256;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;1 jaar na verlaten onderwijs;2014/'15;17.12
1257;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;1 jaar na verlaten onderwijs;2015/'16;17.29
1258;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;1 jaar na verlaten onderwijs;2016/'17;17.93
1259;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;1 jaar na verlaten onderwijs;2017/'18;18.47
1260;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;1 jaar na verlaten onderwijs;2018/'19;18.99
1261;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;1 jaar na verlaten onderwijs;2019/'20;19.15
1262;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;1 jaar na verlaten onderwijs;2020/'21;20.52
1263;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;1 jaar na verlaten onderwijs;2021/'22;
1264;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;2 jaar na verlaten onderwijs;2006/'07;17.08
1265;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;2 jaar na verlaten onderwijs;2007/'08;17.43
1266;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;2 jaar na verlaten onderwijs;2008/'09;17.51
1267;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;2 jaar na verlaten onderwijs;2009/'10;17.02
1268;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;2 jaar na verlaten onderwijs;2010/'11;17.07
1269;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;2 jaar na verlaten onderwijs;2011/'12;17.01
1270;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;2 jaar na verlaten onderwijs;2012/'13;17.4
1271;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;2 jaar na verlaten onderwijs;2013/'14;18.15
1272;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;2 jaar na verlaten onderwijs;2014/'15;18.36
1273;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;2 jaar na verlaten onderwijs;2015/'16;19.16
1274;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;2 jaar na verlaten onderwijs;2016/'17;19.77
1275;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;2 jaar na verlaten onderwijs;2017/'18;20.27
1276;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;2 jaar na verlaten onderwijs;2018/'19;20.67
1277;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;2 jaar na verlaten onderwijs;2019/'20;21.59
1278;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;2 jaar na verlaten onderwijs;2020/'21;
1279;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;2 jaar na verlaten onderwijs;2021/'22;
1280;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;3 jaar na verlaten onderwijs;2006/'07;18.52
1281;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;3 jaar na verlaten onderwijs;2007/'08;18.64
1282;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;3 jaar na verlaten onderwijs;2008/'09;18.3
1283;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;3 jaar na verlaten onderwijs;2009/'10;18.02
1284;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;3 jaar na verlaten onderwijs;2010/'11;18.31
1285;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;3 jaar na verlaten onderwijs;2011/'12;18.63
1286;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;3 jaar na verlaten onderwijs;2012/'13;19.25
1287;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;3 jaar na verlaten onderwijs;2013/'14;19.18
1288;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;3 jaar na verlaten onderwijs;2014/'15;20.14
1289;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;3 jaar na verlaten onderwijs;2015/'16;20.91
1290;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;3 jaar na verlaten onderwijs;2016/'17;21.61
1291;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;3 jaar na verlaten onderwijs;2017/'18;21.86
1292;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;3 jaar na verlaten onderwijs;2018/'19;23.08
1293;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;3 jaar na verlaten onderwijs;2019/'20;
1294;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;3 jaar na verlaten onderwijs;2020/'21;
1295;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;3 jaar na verlaten onderwijs;2021/'22;
1296;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;4 jaar na verlaten onderwijs;2006/'07;19.79
1297;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;4 jaar na verlaten onderwijs;2007/'08;19.36
1298;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;4 jaar na verlaten onderwijs;2008/'09;19.27
1299;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;4 jaar na verlaten onderwijs;2009/'10;19.25
1300;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;4 jaar na verlaten onderwijs;2010/'11;19.94
1301;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;4 jaar na verlaten onderwijs;2011/'12;20.66
1302;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;4 jaar na verlaten onderwijs;2012/'13;20.55
1303;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;4 jaar na verlaten onderwijs;2013/'14;21.04
1304;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;4 jaar na verlaten onderwijs;2014/'15;21.91
1305;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;4 jaar na verlaten onderwijs;2015/'16;22.76
1306;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;4 jaar na verlaten onderwijs;2016/'17;23.24
1307;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;4 jaar na verlaten onderwijs;2017/'18;24.18
1308;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;4 jaar na verlaten onderwijs;2018/'19;
1309;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;4 jaar na verlaten onderwijs;2019/'20;
1310;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;4 jaar na verlaten onderwijs;2020/'21;
1311;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;4 jaar na verlaten onderwijs;2021/'22;
1312;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;5 jaar na verlaten onderwijs;2006/'07;20.5
1313;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;5 jaar na verlaten onderwijs;2007/'08;20.27
1314;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;5 jaar na verlaten onderwijs;2008/'09;20.39
1315;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;5 jaar na verlaten onderwijs;2009/'10;20.87
1316;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;5 jaar na verlaten onderwijs;2010/'11;21.87
1317;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;5 jaar na verlaten onderwijs;2011/'12;21.74
1318;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;5 jaar na verlaten onderwijs;2012/'13;22.35
1319;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;5 jaar na verlaten onderwijs;2013/'14;22.86
1320;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;5 jaar na verlaten onderwijs;2014/'15;23.64
1321;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;5 jaar na verlaten onderwijs;2015/'16;24.37
1322;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;5 jaar na verlaten onderwijs;2016/'17;25.66
1323;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;5 jaar na verlaten onderwijs;2017/'18;
1324;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;5 jaar na verlaten onderwijs;2018/'19;
1325;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;5 jaar na verlaten onderwijs;2019/'20;
1326;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;5 jaar na verlaten onderwijs;2020/'21;
1327;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;5 jaar na verlaten onderwijs;2021/'22;
1328;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;10 jaar na verlaten onderwijs;2006/'07;27.18
1329;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;10 jaar na verlaten onderwijs;2007/'08;27.66
1330;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;10 jaar na verlaten onderwijs;2008/'09;28.12
1331;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;10 jaar na verlaten onderwijs;2009/'10;28.81
1332;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;10 jaar na verlaten onderwijs;2010/'11;29.25
1333;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;10 jaar na verlaten onderwijs;2011/'12;30.34
1334;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;10 jaar na verlaten onderwijs;2012/'13;
1335;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;10 jaar na verlaten onderwijs;2013/'14;
1336;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;10 jaar na verlaten onderwijs;2014/'15;
1337;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;10 jaar na verlaten onderwijs;2015/'16;
1338;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;10 jaar na verlaten onderwijs;2016/'17;
1339;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;10 jaar na verlaten onderwijs;2017/'18;
1340;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;10 jaar na verlaten onderwijs;2018/'19;
1341;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;10 jaar na verlaten onderwijs;2019/'20;
1342;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;10 jaar na verlaten onderwijs;2020/'21;
1343;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Totaal;10 jaar na verlaten onderwijs;2021/'22;
1344;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;Direct na verlaten onderwijs;2006/'07;10.77
1345;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;Direct na verlaten onderwijs;2007/'08;11.34
1346;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;Direct na verlaten onderwijs;2008/'09;10.76
1347;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;Direct na verlaten onderwijs;2009/'10;11.31
1348;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;Direct na verlaten onderwijs;2010/'11;10.76
1349;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;Direct na verlaten onderwijs;2011/'12;11.01
1350;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;Direct na verlaten onderwijs;2012/'13;11.46
1351;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;Direct na verlaten onderwijs;2013/'14;11.7
1352;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;Direct na verlaten onderwijs;2014/'15;10.83
1353;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;Direct na verlaten onderwijs;2015/'16;11.76
1354;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;Direct na verlaten onderwijs;2016/'17;11.99
1355;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;Direct na verlaten onderwijs;2017/'18;12.46
1356;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;Direct na verlaten onderwijs;2018/'19;12.7
1357;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;Direct na verlaten onderwijs;2019/'20;14.12
1358;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;Direct na verlaten onderwijs;2020/'21;13.89
1359;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;Direct na verlaten onderwijs;2021/'22;15.21
1360;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;1 jaar na verlaten onderwijs;2006/'07;13.45
1361;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;1 jaar na verlaten onderwijs;2007/'08;13.94
1362;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;1 jaar na verlaten onderwijs;2008/'09;12.64
1363;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;1 jaar na verlaten onderwijs;2009/'10;13.44
1364;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;1 jaar na verlaten onderwijs;2010/'11;12.34
1365;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;1 jaar na verlaten onderwijs;2011/'12;12.86
1366;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;1 jaar na verlaten onderwijs;2012/'13;12.65
1367;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;1 jaar na verlaten onderwijs;2013/'14;12.76
1368;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;1 jaar na verlaten onderwijs;2014/'15;13.07
1369;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;1 jaar na verlaten onderwijs;2015/'16;13.47
1370;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;1 jaar na verlaten onderwijs;2016/'17;14.5
1371;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;1 jaar na verlaten onderwijs;2017/'18;15.6
1372;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;1 jaar na verlaten onderwijs;2018/'19;15.53
1373;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;1 jaar na verlaten onderwijs;2019/'20;15.83
1374;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;1 jaar na verlaten onderwijs;2020/'21;17.48
1375;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;1 jaar na verlaten onderwijs;2021/'22;
1376;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;2 jaar na verlaten onderwijs;2006/'07;14.36
1377;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;2 jaar na verlaten onderwijs;2007/'08;15.11
1378;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;2 jaar na verlaten onderwijs;2008/'09;14.69
1379;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;2 jaar na verlaten onderwijs;2009/'10;14.36
1380;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;2 jaar na verlaten onderwijs;2010/'11;13.94
1381;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;2 jaar na verlaten onderwijs;2011/'12;13.73
1382;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;2 jaar na verlaten onderwijs;2012/'13;13.55
1383;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;2 jaar na verlaten onderwijs;2013/'14;13.89
1384;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;2 jaar na verlaten onderwijs;2014/'15;14.27
1385;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;2 jaar na verlaten onderwijs;2015/'16;15.9
1386;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;2 jaar na verlaten onderwijs;2016/'17;16.06
1387;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;2 jaar na verlaten onderwijs;2017/'18;17.11
1388;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;2 jaar na verlaten onderwijs;2018/'19;17.39
1389;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;2 jaar na verlaten onderwijs;2019/'20;18.16
1390;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;2 jaar na verlaten onderwijs;2020/'21;
1391;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;2 jaar na verlaten onderwijs;2021/'22;
1392;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;3 jaar na verlaten onderwijs;2006/'07;15.5
1393;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;3 jaar na verlaten onderwijs;2007/'08;15.06
1394;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;3 jaar na verlaten onderwijs;2008/'09;15.31
1395;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;3 jaar na verlaten onderwijs;2009/'10;15.32
1396;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;3 jaar na verlaten onderwijs;2010/'11;15.01
1397;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;3 jaar na verlaten onderwijs;2011/'12;14.97
1398;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;3 jaar na verlaten onderwijs;2012/'13;15.35
1399;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;3 jaar na verlaten onderwijs;2013/'14;15.4
1400;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;3 jaar na verlaten onderwijs;2014/'15;15.11
1401;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;3 jaar na verlaten onderwijs;2015/'16;16.72
1402;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;3 jaar na verlaten onderwijs;2016/'17;18.37
1403;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;3 jaar na verlaten onderwijs;2017/'18;17.48
1404;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;3 jaar na verlaten onderwijs;2018/'19;18.85
1405;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;3 jaar na verlaten onderwijs;2019/'20;
1406;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;3 jaar na verlaten onderwijs;2020/'21;
1407;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;3 jaar na verlaten onderwijs;2021/'22;
1408;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;4 jaar na verlaten onderwijs;2006/'07;16.35
1409;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;4 jaar na verlaten onderwijs;2007/'08;15.4
1410;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;4 jaar na verlaten onderwijs;2008/'09;15.4
1411;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;4 jaar na verlaten onderwijs;2009/'10;15.53
1412;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;4 jaar na verlaten onderwijs;2010/'11;15.46
1413;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;4 jaar na verlaten onderwijs;2011/'12;16.15
1414;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;4 jaar na verlaten onderwijs;2012/'13;15.85
1415;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;4 jaar na verlaten onderwijs;2013/'14;16.78
1416;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;4 jaar na verlaten onderwijs;2014/'15;16.42
1417;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;4 jaar na verlaten onderwijs;2015/'16;17.91
1418;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;4 jaar na verlaten onderwijs;2016/'17;18.31
1419;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;4 jaar na verlaten onderwijs;2017/'18;19.38
1420;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;4 jaar na verlaten onderwijs;2018/'19;
1421;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;4 jaar na verlaten onderwijs;2019/'20;
1422;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;4 jaar na verlaten onderwijs;2020/'21;
1423;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;4 jaar na verlaten onderwijs;2021/'22;
1424;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;5 jaar na verlaten onderwijs;2006/'07;16.81
1425;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;5 jaar na verlaten onderwijs;2007/'08;15.82
1426;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;5 jaar na verlaten onderwijs;2008/'09;15.98
1427;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;5 jaar na verlaten onderwijs;2009/'10;16.34
1428;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Onderwijs;5 jaar na verlaten onderwijs;2010/'11;17.44
