ID;Geslacht;Leeftijd;BurgerlijkeStaat;Migratieachtergrond;Perioden;GemiddeldAantalVerzekerdeJarenAOW_1;GemiddeldOpbouwpercentageAOW_2
2067;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;Marokko;2017;5.0;96.3
2068;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;Marokko;2018;5.0;96.4
2069;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;Marokko;2019;5.0;96.4
2070;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;Marokko;2020;5.0;96.5
2071;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;Marokko;2021;5.0;96.6
2072;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;Turkije;2015;5.0;92.9
2073;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;Turkije;2016;5.0;93.3
2074;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;Turkije;2017;5.0;92.9
2075;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;Turkije;2018;5.0;92.3
2076;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;Turkije;2019;5.0;91.6
2077;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;Turkije;2020;5.0;92.2
2078;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;Turkije;2021;5.0;91.8
2079;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;Suriname;2015;5.0;96.8
2080;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;Suriname;2016;5.0;96.6
2081;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;Suriname;2017;5.0;96.5
2082;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;Suriname;2018;5.0;96.4
2083;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;Suriname;2019;5.0;96.2
2084;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;Suriname;2020;5.0;95.9
2085;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;Suriname;2021;5.0;96.1
2086;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;(voormalige) Nederlandse Antillen, Aruba;2015;4.0;80.2
2087;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;(voormalige) Nederlandse Antillen, Aruba;2016;4.0;81.5
2088;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;(voormalige) Nederlandse Antillen, Aruba;2017;4.0;80.5
2089;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;(voormalige) Nederlandse Antillen, Aruba;2018;4.0;79.8
2090;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;(voormalige) Nederlandse Antillen, Aruba;2019;4.0;78.3
2091;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;(voormalige) Nederlandse Antillen, Aruba;2020;4.0;80.4
2092;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;(voormalige) Nederlandse Antillen, Aruba;2021;4.0;79.2
2093;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;Overige niet-westerse migratieachterg...;2015;4.0;68.9
2094;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;Overige niet-westerse migratieachterg...;2016;4.0;67.0
2095;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;Overige niet-westerse migratieachterg...;2017;4.0;66.5
2096;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;Overige niet-westerse migratieachterg...;2018;4.0;67.1
2097;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;Overige niet-westerse migratieachterg...;2019;4.0;68.3
2098;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;Overige niet-westerse migratieachterg...;2020;4.0;73.0
2099;Totaal mannen en vrouwen;12200;Totaal burgerlijke staat;Overige niet-westerse migratieachterg...;2021;4.0;74.4
2100;Totaal mannen en vrouwen;12200;Gehuwd;Totaal;2015;5.0;85.8
2101;Totaal mannen en vrouwen;12200;Gehuwd;Totaal;2016;5.0;83.1
2102;Totaal mannen en vrouwen;12200;Gehuwd;Totaal;2017;5.0;82.6
2103;Totaal mannen en vrouwen;12200;Gehuwd;Totaal;2018;5.0;83.8
2104;Totaal mannen en vrouwen;12200;Gehuwd;Totaal;2019;5.0;84.3
2105;Totaal mannen en vrouwen;12200;Gehuwd;Totaal;2020;5.0;86.4
2106;Totaal mannen en vrouwen;12200;Gehuwd;Totaal;2021;5.0;86.0
2107;Totaal mannen en vrouwen;12200;Gehuwd;Nederlandse achtergrond;2015;6.0;100.0
2108;Totaal mannen en vrouwen;12200;Gehuwd;Nederlandse achtergrond;2016;6.0;100.0
2109;Totaal mannen en vrouwen;12200;Gehuwd;Nederlandse achtergrond;2017;6.0;100.0
2110;Totaal mannen en vrouwen;12200;Gehuwd;Nederlandse achtergrond;2018;6.0;100.0
2111;Totaal mannen en vrouwen;12200;Gehuwd;Nederlandse achtergrond;2019;6.0;100.0
2112;Totaal mannen en vrouwen;12200;Gehuwd;Nederlandse achtergrond;2020;6.0;100.0
2113;Totaal mannen en vrouwen;12200;Gehuwd;Nederlandse achtergrond;2021;6.0;100.0
2114;Totaal mannen en vrouwen;12200;Gehuwd;Met migratieachtergrond;2015;4.0;66.6
2115;Totaal mannen en vrouwen;12200;Gehuwd;Met migratieachtergrond;2016;3.0;62.5
2116;Totaal mannen en vrouwen;12200;Gehuwd;Met migratieachtergrond;2017;3.0;62.2
2117;Totaal mannen en vrouwen;12200;Gehuwd;Met migratieachtergrond;2018;4.0;66.6
2118;Totaal mannen en vrouwen;12200;Gehuwd;Met migratieachtergrond;2019;4.0;67.3
2119;Totaal mannen en vrouwen;12200;Gehuwd;Met migratieachtergrond;2020;4.0;70.4
2120;Totaal mannen en vrouwen;12200;Gehuwd;Met migratieachtergrond;2021;4.0;70.2
2121;Totaal mannen en vrouwen;12200;Gehuwd;1e generatie migratieachtergrond;2015;2.0;39.7
2122;Totaal mannen en vrouwen;12200;Gehuwd;1e generatie migratieachtergrond;2016;2.0;36.5
2123;Totaal mannen en vrouwen;12200;Gehuwd;1e generatie migratieachtergrond;2017;2.0;39.5
2124;Totaal mannen en vrouwen;12200;Gehuwd;1e generatie migratieachtergrond;2018;3.0;45.2
2125;Totaal mannen en vrouwen;12200;Gehuwd;1e generatie migratieachtergrond;2019;2.0;44.2
2126;Totaal mannen en vrouwen;12200;Gehuwd;1e generatie migratieachtergrond;2020;3.0;47.1
2127;Totaal mannen en vrouwen;12200;Gehuwd;1e generatie migratieachtergrond;2021;3.0;46.7
2128;Totaal mannen en vrouwen;12200;Gehuwd;2e generatie migratieachtergrond;2015;6.0;100.0
2129;Totaal mannen en vrouwen;12200;Gehuwd;2e generatie migratieachtergrond;2016;6.0;100.0
2130;Totaal mannen en vrouwen;12200;Gehuwd;2e generatie migratieachtergrond;2017;6.0;100.0
2131;Totaal mannen en vrouwen;12200;Gehuwd;2e generatie migratieachtergrond;2018;6.0;99.9
2132;Totaal mannen en vrouwen;12200;Gehuwd;2e generatie migratieachtergrond;2019;6.0;99.9
2133;Totaal mannen en vrouwen;12200;Gehuwd;2e generatie migratieachtergrond;2020;6.0;100.0
2134;Totaal mannen en vrouwen;12200;Gehuwd;2e generatie migratieachtergrond;2021;6.0;99.8
2135;Totaal mannen en vrouwen;12200;Gehuwd;Westerse migratieachtergrond;2015;4.0;64.8
2136;Totaal mannen en vrouwen;12200;Gehuwd;Westerse migratieachtergrond;2016;3.0;59.1
2137;Totaal mannen en vrouwen;12200;Gehuwd;Westerse migratieachtergrond;2017;3.0;57.4
2138;Totaal mannen en vrouwen;12200;Gehuwd;Westerse migratieachtergrond;2018;3.0;60.8
2139;Totaal mannen en vrouwen;12200;Gehuwd;Westerse migratieachtergrond;2019;3.0;56.8
2140;Totaal mannen en vrouwen;12200;Gehuwd;Westerse migratieachtergrond;2020;3.0;56.3
2141;Totaal mannen en vrouwen;12200;Gehuwd;Westerse migratieachtergrond;2021;3.0;57.8
2142;Totaal mannen en vrouwen;12200;Gehuwd;Niet-westerse migratieachtergrond;2015;4.0;66.9
2143;Totaal mannen en vrouwen;12200;Gehuwd;Niet-westerse migratieachtergrond;2016;4.0;63.0
2144;Totaal mannen en vrouwen;12200;Gehuwd;Niet-westerse migratieachtergrond;2017;4.0;63.1
2145;Totaal mannen en vrouwen;12200;Gehuwd;Niet-westerse migratieachtergrond;2018;4.0;67.7
2146;Totaal mannen en vrouwen;12200;Gehuwd;Niet-westerse migratieachtergrond;2019;4.0;69.6
2147;Totaal mannen en vrouwen;12200;Gehuwd;Niet-westerse migratieachtergrond;2020;4.0;73.3
2148;Totaal mannen en vrouwen;12200;Gehuwd;Niet-westerse migratieachtergrond;2021;4.0;73.0
2149;Totaal mannen en vrouwen;12200;Gehuwd;Marokko;2015;5.0;85.1
2150;Totaal mannen en vrouwen;12200;Gehuwd;Marokko;2016;5.0;88.1
2151;Totaal mannen en vrouwen;12200;Gehuwd;Marokko;2017;5.0;86.5
2152;Totaal mannen en vrouwen;12200;Gehuwd;Marokko;2018;5.0;85.5
2153;Totaal mannen en vrouwen;12200;Gehuwd;Marokko;2019;5.0;83.8
2154;Totaal mannen en vrouwen;12200;Gehuwd;Marokko;2020;5.0;84.2
2155;Totaal mannen en vrouwen;12200;Gehuwd;Marokko;2021;5.0;88.3
2156;Totaal mannen en vrouwen;12200;Gehuwd;Turkije;2015;5.0;84.6
2157;Totaal mannen en vrouwen;12200;Gehuwd;Turkije;2016;5.0;84.4
2158;Totaal mannen en vrouwen;12200;Gehuwd;Turkije;2017;5.0;83.4
2159;Totaal mannen en vrouwen;12200;Gehuwd;Turkije;2018;5.0;86.3
2160;Totaal mannen en vrouwen;12200;Gehuwd;Turkije;2019;5.0;82.7
2161;Totaal mannen en vrouwen;12200;Gehuwd;Turkije;2020;5.0;83.7
2162;Totaal mannen en vrouwen;12200;Gehuwd;Turkije;2021;5.0;82.2
2163;Totaal mannen en vrouwen;12200;Gehuwd;Suriname;2015;5.0;86.7
2164;Totaal mannen en vrouwen;12200;Gehuwd;Suriname;2016;4.0;80.7
2165;Totaal mannen en vrouwen;12200;Gehuwd;Suriname;2017;5.0;88.8
2166;Totaal mannen en vrouwen;12200;Gehuwd;Suriname;2018;5.0;83.7
2167;Totaal mannen en vrouwen;12200;Gehuwd;Suriname;2019;4.0;79.7
2168;Totaal mannen en vrouwen;12200;Gehuwd;Suriname;2020;5.0;82.8
2169;Totaal mannen en vrouwen;12200;Gehuwd;Suriname;2021;5.0;87.5
2170;Totaal mannen en vrouwen;12200;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2015;5.0;88.5
2171;Totaal mannen en vrouwen;12200;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2016;5.0;91.1
2172;Totaal mannen en vrouwen;12200;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2017;5.0;88.7
2173;Totaal mannen en vrouwen;12200;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2018;5.0;89.5
2174;Totaal mannen en vrouwen;12200;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2019;4.0;79.0
2175;Totaal mannen en vrouwen;12200;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2020;5.0;81.9
2176;Totaal mannen en vrouwen;12200;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2021;4.0;79.3
2177;Totaal mannen en vrouwen;12200;Gehuwd;Overige niet-westerse migratieachterg...;2015;2.0;35.0
2178;Totaal mannen en vrouwen;12200;Gehuwd;Overige niet-westerse migratieachterg...;2016;2.0;35.3
2179;Totaal mannen en vrouwen;12200;Gehuwd;Overige niet-westerse migratieachterg...;2017;2.0;38.1
2180;Totaal mannen en vrouwen;12200;Gehuwd;Overige niet-westerse migratieachterg...;2018;3.0;45.9
2181;Totaal mannen en vrouwen;12200;Gehuwd;Overige niet-westerse migratieachterg...;2019;3.0;50.8
2182;Totaal mannen en vrouwen;12200;Gehuwd;Overige niet-westerse migratieachterg...;2020;3.0;56.9
2183;Totaal mannen en vrouwen;12200;Gehuwd;Overige niet-westerse migratieachterg...;2021;3.0;54.6
2184;Totaal mannen en vrouwen;12200;Niet-gehuwd;Totaal;2015;5.0;91.2
2185;Totaal mannen en vrouwen;12200;Niet-gehuwd;Totaal;2016;5.0;90.5
2186;Totaal mannen en vrouwen;12200;Niet-gehuwd;Totaal;2017;5.0;89.9
2187;Totaal mannen en vrouwen;12200;Niet-gehuwd;Totaal;2018;5.0;89.2
2188;Totaal mannen en vrouwen;12200;Niet-gehuwd;Totaal;2019;5.0;88.6
2189;Totaal mannen en vrouwen;12200;Niet-gehuwd;Totaal;2020;5.0;89.5
2190;Totaal mannen en vrouwen;12200;Niet-gehuwd;Totaal;2021;5.0;89.7
2191;Totaal mannen en vrouwen;12200;Niet-gehuwd;Nederlandse achtergrond;2015;6.0;99.9
2192;Totaal mannen en vrouwen;12200;Niet-gehuwd;Nederlandse achtergrond;2016;6.0;99.9
2193;Totaal mannen en vrouwen;12200;Niet-gehuwd;Nederlandse achtergrond;2017;6.0;99.9
2194;Totaal mannen en vrouwen;12200;Niet-gehuwd;Nederlandse achtergrond;2018;5.0;99.9
2195;Totaal mannen en vrouwen;12200;Niet-gehuwd;Nederlandse achtergrond;2019;6.0;99.9
2196;Totaal mannen en vrouwen;12200;Niet-gehuwd;Nederlandse achtergrond;2020;5.0;99.9
2197;Totaal mannen en vrouwen;12200;Niet-gehuwd;Nederlandse achtergrond;2021;5.0;99.9
2198;Totaal mannen en vrouwen;12200;Niet-gehuwd;Met migratieachtergrond;2015;4.0;70.8
2199;Totaal mannen en vrouwen;12200;Niet-gehuwd;Met migratieachtergrond;2016;4.0;69.6
2200;Totaal mannen en vrouwen;12200;Niet-gehuwd;Met migratieachtergrond;2017;4.0;68.8
2201;Totaal mannen en vrouwen;12200;Niet-gehuwd;Met migratieachtergrond;2018;4.0;67.9
2202;Totaal mannen en vrouwen;12200;Niet-gehuwd;Met migratieachtergrond;2019;4.0;67.2
2203;Totaal mannen en vrouwen;12200;Niet-gehuwd;Met migratieachtergrond;2020;4.0;69.5
2204;Totaal mannen en vrouwen;12200;Niet-gehuwd;Met migratieachtergrond;2021;4.0;70.2
2205;Totaal mannen en vrouwen;12200;Niet-gehuwd;1e generatie migratieachtergrond;2015;3.0;47.1
2206;Totaal mannen en vrouwen;12200;Niet-gehuwd;1e generatie migratieachtergrond;2016;3.0;46.2
2207;Totaal mannen en vrouwen;12200;Niet-gehuwd;1e generatie migratieachtergrond;2017;3.0;46.0
2208;Totaal mannen en vrouwen;12200;Niet-gehuwd;1e generatie migratieachtergrond;2018;3.0;45.4
2209;Totaal mannen en vrouwen;12200;Niet-gehuwd;1e generatie migratieachtergrond;2019;2.0;44.7
2210;Totaal mannen en vrouwen;12200;Niet-gehuwd;1e generatie migratieachtergrond;2020;3.0;47.3
2211;Totaal mannen en vrouwen;12200;Niet-gehuwd;1e generatie migratieachtergrond;2021;3.0;48.4
2212;Totaal mannen en vrouwen;12200;Niet-gehuwd;2e generatie migratieachtergrond;2015;5.0;99.8
2213;Totaal mannen en vrouwen;12200;Niet-gehuwd;2e generatie migratieachtergrond;2016;6.0;99.9
2214;Totaal mannen en vrouwen;12200;Niet-gehuwd;2e generatie migratieachtergrond;2017;5.0;99.8
2215;Totaal mannen en vrouwen;12200;Niet-gehuwd;2e generatie migratieachtergrond;2018;5.0;99.8
2216;Totaal mannen en vrouwen;12200;Niet-gehuwd;2e generatie migratieachtergrond;2019;5.0;99.8
2217;Totaal mannen en vrouwen;12200;Niet-gehuwd;2e generatie migratieachtergrond;2020;5.0;99.9
2218;Totaal mannen en vrouwen;12200;Niet-gehuwd;2e generatie migratieachtergrond;2021;5.0;99.9
2219;Totaal mannen en vrouwen;12200;Niet-gehuwd;Westerse migratieachtergrond;2015;3.0;56.2
2220;Totaal mannen en vrouwen;12200;Niet-gehuwd;Westerse migratieachtergrond;2016;3.0;54.9
2221;Totaal mannen en vrouwen;12200;Niet-gehuwd;Westerse migratieachtergrond;2017;3.0;54.6
2222;Totaal mannen en vrouwen;12200;Niet-gehuwd;Westerse migratieachtergrond;2018;3.0;53.2
2223;Totaal mannen en vrouwen;12200;Niet-gehuwd;Westerse migratieachtergrond;2019;3.0;51.6
2224;Totaal mannen en vrouwen;12200;Niet-gehuwd;Westerse migratieachtergrond;2020;3.0;53.7
2225;Totaal mannen en vrouwen;12200;Niet-gehuwd;Westerse migratieachtergrond;2021;3.0;54.8
2226;Totaal mannen en vrouwen;12200;Niet-gehuwd;Niet-westerse migratieachtergrond;2015;5.0;82.6
2227;Totaal mannen en vrouwen;12200;Niet-gehuwd;Niet-westerse migratieachtergrond;2016;5.0;81.8
2228;Totaal mannen en vrouwen;12200;Niet-gehuwd;Niet-westerse migratieachtergrond;2017;4.0;81.0
2229;Totaal mannen en vrouwen;12200;Niet-gehuwd;Niet-westerse migratieachtergrond;2018;4.0;81.0
2230;Totaal mannen en vrouwen;12200;Niet-gehuwd;Niet-westerse migratieachtergrond;2019;4.0;81.0
2231;Totaal mannen en vrouwen;12200;Niet-gehuwd;Niet-westerse migratieachtergrond;2020;5.0;83.7
2232;Totaal mannen en vrouwen;12200;Niet-gehuwd;Niet-westerse migratieachtergrond;2021;5.0;84.3
2233;Totaal mannen en vrouwen;12200;Niet-gehuwd;Marokko;2015;5.0;98.9
2234;Totaal mannen en vrouwen;12200;Niet-gehuwd;Marokko;2016;5.0;98.8
2235;Totaal mannen en vrouwen;12200;Niet-gehuwd;Marokko;2017;5.0;98.7
2236;Totaal mannen en vrouwen;12200;Niet-gehuwd;Marokko;2018;5.0;98.6
2237;Totaal mannen en vrouwen;12200;Niet-gehuwd;Marokko;2019;5.0;98.7
2238;Totaal mannen en vrouwen;12200;Niet-gehuwd;Marokko;2020;5.0;98.5
2239;Totaal mannen en vrouwen;12200;Niet-gehuwd;Marokko;2021;5.0;98.6
2240;Totaal mannen en vrouwen;12200;Niet-gehuwd;Turkije;2015;5.0;94.5
2241;Totaal mannen en vrouwen;12200;Niet-gehuwd;Turkije;2016;5.0;95.2
2242;Totaal mannen en vrouwen;12200;Niet-gehuwd;Turkije;2017;5.0;94.8
2243;Totaal mannen en vrouwen;12200;Niet-gehuwd;Turkije;2018;5.0;94.1
2244;Totaal mannen en vrouwen;12200;Niet-gehuwd;Turkije;2019;5.0;93.4
2245;Totaal mannen en vrouwen;12200;Niet-gehuwd;Turkije;2020;5.0;94.0
2246;Totaal mannen en vrouwen;12200;Niet-gehuwd;Turkije;2021;5.0;94.0
2247;Totaal mannen en vrouwen;12200;Niet-gehuwd;Suriname;2015;5.0;98.0
2248;Totaal mannen en vrouwen;12200;Niet-gehuwd;Suriname;2016;5.0;98.1
2249;Totaal mannen en vrouwen;12200;Niet-gehuwd;Suriname;2017;5.0;97.4
2250;Totaal mannen en vrouwen;12200;Niet-gehuwd;Suriname;2018;5.0;97.6
2251;Totaal mannen en vrouwen;12200;Niet-gehuwd;Suriname;2019;5.0;97.3
2252;Totaal mannen en vrouwen;12200;Niet-gehuwd;Suriname;2020;5.0;97.1
2253;Totaal mannen en vrouwen;12200;Niet-gehuwd;Suriname;2021;5.0;97.3
2254;Totaal mannen en vrouwen;12200;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2015;4.0;79.3
2255;Totaal mannen en vrouwen;12200;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2016;4.0;81.3
2256;Totaal mannen en vrouwen;12200;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2017;4.0;80.2
2257;Totaal mannen en vrouwen;12200;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2018;4.0;79.4
2258;Totaal mannen en vrouwen;12200;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2019;4.0;77.9
2259;Totaal mannen en vrouwen;12200;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2020;4.0;80.4
2260;Totaal mannen en vrouwen;12200;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2021;4.0;79.2
2261;Totaal mannen en vrouwen;12200;Niet-gehuwd;Overige niet-westerse migratieachterg...;2015;4.0;68.7
2262;Totaal mannen en vrouwen;12200;Niet-gehuwd;Overige niet-westerse migratieachterg...;2016;4.0;67.4
2263;Totaal mannen en vrouwen;12200;Niet-gehuwd;Overige niet-westerse migratieachterg...;2017;4.0;66.9
2264;Totaal mannen en vrouwen;12200;Niet-gehuwd;Overige niet-westerse migratieachterg...;2018;4.0;67.3
2265;Totaal mannen en vrouwen;12200;Niet-gehuwd;Overige niet-westerse migratieachterg...;2019;4.0;68.3
2266;Totaal mannen en vrouwen;12200;Niet-gehuwd;Overige niet-westerse migratieachterg...;2020;4.0;73.0
2267;Totaal mannen en vrouwen;12200;Niet-gehuwd;Overige niet-westerse migratieachterg...;2021;4.0;74.6
2268;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Totaal;2015;6.0;89.3
2269;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Totaal;2016;6.0;88.4
2270;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Totaal;2017;6.0;87.9
2271;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Totaal;2018;6.0;87.0
2272;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Totaal;2019;6.0;86.2
2273;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Totaal;2020;6.0;86.6
2274;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Totaal;2021;6.0;86.6
2275;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Nederlandse achtergrond;2015;6.0;99.4
2276;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Nederlandse achtergrond;2016;6.0;99.4
2277;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Nederlandse achtergrond;2017;6.0;99.4
2278;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Nederlandse achtergrond;2018;6.0;99.4
2279;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Nederlandse achtergrond;2019;6.0;99.4
2280;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Nederlandse achtergrond;2020;6.0;99.5
2281;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Nederlandse achtergrond;2021;6.0;99.4
2282;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Met migratieachtergrond;2015;4.0;68.8
2283;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Met migratieachtergrond;2016;4.0;66.7
2284;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Met migratieachtergrond;2017;4.0;66.0
2285;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Met migratieachtergrond;2018;4.0;64.6
2286;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Met migratieachtergrond;2019;4.0;63.6
2287;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Met migratieachtergrond;2020;4.0;64.9
2288;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Met migratieachtergrond;2021;4.0;64.9
2289;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;1e generatie migratieachtergrond;2015;3.0;45.5
2290;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;1e generatie migratieachtergrond;2016;3.0;43.0
2291;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;1e generatie migratieachtergrond;2017;3.0;42.5
2292;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;1e generatie migratieachtergrond;2018;3.0;41.3
2293;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;1e generatie migratieachtergrond;2019;3.0;41.1
2294;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;1e generatie migratieachtergrond;2020;3.0;42.7
2295;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;1e generatie migratieachtergrond;2021;3.0;42.5
2296;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;2e generatie migratieachtergrond;2015;6.0;97.4
2297;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;2e generatie migratieachtergrond;2016;6.0;97.3
2298;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;2e generatie migratieachtergrond;2017;6.0;97.3
2299;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;2e generatie migratieachtergrond;2018;6.0;97.2
2300;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;2e generatie migratieachtergrond;2019;6.0;97.2
2301;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;2e generatie migratieachtergrond;2020;6.0;97.4
2302;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;2e generatie migratieachtergrond;2021;6.0;97.3
2303;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Westerse migratieachtergrond;2015;4.0;54.0
2304;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Westerse migratieachtergrond;2016;3.0;52.5
2305;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Westerse migratieachtergrond;2017;3.0;51.4
2306;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Westerse migratieachtergrond;2018;3.0;50.0
2307;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Westerse migratieachtergrond;2019;3.0;48.8
2308;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Westerse migratieachtergrond;2020;3.0;49.5
2309;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Westerse migratieachtergrond;2021;3.0;49.4
2310;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2015;5.0;80.4
2311;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2016;5.0;78.1
2312;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2017;5.0;78.3
2313;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2018;5.0;77.2
2314;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2019;5.0;77.1
2315;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2020;5.0;78.7
2316;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2021;5.0;79.0
2317;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Marokko;2015;6.0;95.6
2318;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Marokko;2016;6.0;95.6
2319;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Marokko;2017;6.0;96.0
2320;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Marokko;2018;6.0;95.4
2321;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Marokko;2019;6.0;95.1
2322;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Marokko;2020;6.0;95.8
2323;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Marokko;2021;6.0;95.1
2324;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Turkije;2015;6.0;91.8
2325;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Turkije;2016;6.0;91.1
2326;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Turkije;2017;6.0;91.1
2327;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Turkije;2018;6.0;90.5
2328;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Turkije;2019;6.0;90.1
2329;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Turkije;2020;6.0;89.7
2330;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Turkije;2021;6.0;89.3
2331;Totaal mannen en vrouwen;12300;Totaal burgerlijke staat;Suriname;2015;6.0;96.1
