ID;Geslacht;Leeftijd;SociaaleconomischeCategorie;BeroepenEnSpecialismen;Sector;Perioden;MedischGeschoolden_1
430;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Categorale ziekenhuizen en overige MSZ;2014;30
431;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Categorale ziekenhuizen en overige MSZ;2015;30
432;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Categorale ziekenhuizen en overige MSZ;2016;30
433;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Categorale ziekenhuizen en overige MSZ;2017;30
434;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Categorale ziekenhuizen en overige MSZ;2018;35
435;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Categorale ziekenhuizen en overige MSZ;2019;35
436;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Categorale ziekenhuizen en overige MSZ;2020;50
437;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Categorale ziekenhuizen en overige MSZ;2021;50
438;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Categorale ziekenhuizen en overige MSZ;2022;50
439;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Categorale ziekenhuizen en overige MSZ;2023;55
440;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Geestelijke gezondheidszorg;2013;10
441;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Geestelijke gezondheidszorg;2014;15
442;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Geestelijke gezondheidszorg;2015;15
443;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Geestelijke gezondheidszorg;2016;10
444;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Geestelijke gezondheidszorg;2017;10
445;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Geestelijke gezondheidszorg;2018;10
446;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Geestelijke gezondheidszorg;2019;10
447;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Geestelijke gezondheidszorg;2020;10
448;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Geestelijke gezondheidszorg;2021;5
449;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Geestelijke gezondheidszorg;2022;5
450;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Geestelijke gezondheidszorg;2023;5
451;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Gehandicaptenzorg;2013;0
452;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Gehandicaptenzorg;2014;5
453;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Gehandicaptenzorg;2015;5
454;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Gehandicaptenzorg;2016;5
455;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Gehandicaptenzorg;2017;0
456;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Gehandicaptenzorg;2018;0
457;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Gehandicaptenzorg;2019;0
458;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Gehandicaptenzorg;2020;0
459;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Gehandicaptenzorg;2021;0
460;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Gehandicaptenzorg;2022;5
461;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Gehandicaptenzorg;2023;5
462;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Verpleeg-, verzorgingshuizen, thuiszorg;2013;35
463;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Verpleeg-, verzorgingshuizen, thuiszorg;2014;40
464;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Verpleeg-, verzorgingshuizen, thuiszorg;2015;35
465;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Verpleeg-, verzorgingshuizen, thuiszorg;2016;35
466;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Verpleeg-, verzorgingshuizen, thuiszorg;2017;35
467;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Verpleeg-, verzorgingshuizen, thuiszorg;2018;35
468;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Verpleeg-, verzorgingshuizen, thuiszorg;2019;25
469;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Verpleeg-, verzorgingshuizen, thuiszorg;2020;30
470;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Verpleeg-, verzorgingshuizen, thuiszorg;2021;30
471;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Verpleeg-, verzorgingshuizen, thuiszorg;2022;30
472;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Verpleeg-, verzorgingshuizen, thuiszorg;2023;30
473;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Praktijken (muv GGZ en MSZ);2013;65
474;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Praktijken (muv GGZ en MSZ);2014;65
475;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Praktijken (muv GGZ en MSZ);2015;65
476;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Praktijken (muv GGZ en MSZ);2016;55
477;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Praktijken (muv GGZ en MSZ);2017;60
478;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Praktijken (muv GGZ en MSZ);2018;60
479;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Praktijken (muv GGZ en MSZ);2019;75
480;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Praktijken (muv GGZ en MSZ);2020;75
481;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Praktijken (muv GGZ en MSZ);2021;70
482;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Praktijken (muv GGZ en MSZ);2022;80
483;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Praktijken (muv GGZ en MSZ);2023;75
484;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Overige zorg;2013;90
485;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Overige zorg;2014;100
486;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Overige zorg;2015;110
487;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Overige zorg;2016;120
488;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Overige zorg;2017;80
489;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Overige zorg;2018;80
490;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Overige zorg;2019;75
491;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Overige zorg;2020;75
492;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Overige zorg;2021;90
493;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Overige zorg;2022;85
494;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Overige zorg;2023;75
495;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Totaal buiten zorgsector;2013;3755
496;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Totaal buiten zorgsector;2014;3830
497;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Totaal buiten zorgsector;2015;3940
498;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Totaal buiten zorgsector;2016;4000
499;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Totaal buiten zorgsector;2017;3640
500;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Totaal buiten zorgsector;2018;3740
501;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Totaal buiten zorgsector;2019;3815
502;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Totaal buiten zorgsector;2020;3860
503;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Totaal buiten zorgsector;2021;3930
504;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Totaal buiten zorgsector;2022;4015
505;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Totaal buiten zorgsector;2023;3885
506;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Zorgverwante sectoren;2013;3160
507;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Zorgverwante sectoren;2014;3230
508;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Zorgverwante sectoren;2015;3205
509;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Zorgverwante sectoren;2016;3240
510;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Zorgverwante sectoren;2017;3070
511;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Zorgverwante sectoren;2018;3135
512;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Zorgverwante sectoren;2019;3165
513;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Zorgverwante sectoren;2020;3185
514;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Zorgverwante sectoren;2021;3195
515;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Zorgverwante sectoren;2022;3250
516;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Zorgverwante sectoren;2023;3195
517;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Uitzendbureaus en arbeidsbemiddeling;2013;25
518;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Uitzendbureaus en arbeidsbemiddeling;2014;40
519;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Uitzendbureaus en arbeidsbemiddeling;2015;65
520;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Uitzendbureaus en arbeidsbemiddeling;2016;75
521;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Uitzendbureaus en arbeidsbemiddeling;2017;70
522;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Uitzendbureaus en arbeidsbemiddeling;2018;95
523;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Uitzendbureaus en arbeidsbemiddeling;2019;90
524;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Uitzendbureaus en arbeidsbemiddeling;2020;70
525;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Uitzendbureaus en arbeidsbemiddeling;2021;70
526;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Uitzendbureaus en arbeidsbemiddeling;2022;70
527;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Uitzendbureaus en arbeidsbemiddeling;2023;75
528;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Elders;2013;570
529;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Elders;2014;565
530;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Elders;2015;670
531;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Elders;2016;685
532;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Elders;2017;500
533;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Elders;2018;510
534;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Elders;2019;555
535;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Elders;2020;600
536;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Elders;2021;665
537;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Elders;2022;695
538;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Elders;2023;615
539;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Sector onbekend;2013;35
540;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Sector onbekend;2014;30
541;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Sector onbekend;2015;35
542;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Sector onbekend;2016;45
543;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Sector onbekend;2017;15
544;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Sector onbekend;2018;20
545;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Sector onbekend;2019;15
546;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Sector onbekend;2020;25
547;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Sector onbekend;2021;20
548;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Sector onbekend;2022;20
549;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Sector onbekend;2023;10
550;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Geen sector (geen econ. activiteit);2013;0
551;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Geen sector (geen econ. activiteit);2014;0
552;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Geen sector (geen econ. activiteit);2015;0
553;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Geen sector (geen econ. activiteit);2016;0
554;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Geen sector (geen econ. activiteit);2017;0
555;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Geen sector (geen econ. activiteit);2018;0
556;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Geen sector (geen econ. activiteit);2019;0
557;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Geen sector (geen econ. activiteit);2020;0
558;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Geen sector (geen econ. activiteit);2021;0
559;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Geen sector (geen econ. activiteit);2022;0
560;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Apotheker;Geen sector (geen econ. activiteit);2023;0
561;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal inclusief geen sector;2013;475
562;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal inclusief geen sector;2014;495
563;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal inclusief geen sector;2015;505
564;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal inclusief geen sector;2016;510
565;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal inclusief geen sector;2017;535
566;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal inclusief geen sector;2018;545
567;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal inclusief geen sector;2019;565
568;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal inclusief geen sector;2020;580
569;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal inclusief geen sector;2021;605
570;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal inclusief geen sector;2022;615
571;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal inclusief geen sector;2023;620
572;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Alle economische activiteiten;2013;475
573;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Alle economische activiteiten;2014;495
574;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Alle economische activiteiten;2015;505
575;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Alle economische activiteiten;2016;510
576;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Alle economische activiteiten;2017;535
577;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Alle economische activiteiten;2018;545
578;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Alle economische activiteiten;2019;565
579;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Alle economische activiteiten;2020;580
580;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Alle economische activiteiten;2021;605
581;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Alle economische activiteiten;2022;615
582;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Alle economische activiteiten;2023;620
583;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal Gezondheids- en welzijnszorg;2013;410
584;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal Gezondheids- en welzijnszorg;2014;425
585;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal Gezondheids- en welzijnszorg;2015;430
586;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal Gezondheids- en welzijnszorg;2016;440
587;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal Gezondheids- en welzijnszorg;2017;455
588;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal Gezondheids- en welzijnszorg;2018;470
589;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal Gezondheids- en welzijnszorg;2019;515
590;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal Gezondheids- en welzijnszorg;2020;525
591;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal Gezondheids- en welzijnszorg;2021;540
592;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal Gezondheids- en welzijnszorg;2022;555
593;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal Gezondheids- en welzijnszorg;2023;570
594;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Universitair medische centra;2013;100
595;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Universitair medische centra;2014;105
596;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Universitair medische centra;2015;105
597;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Universitair medische centra;2016;110
598;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Universitair medische centra;2017;120
599;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Universitair medische centra;2018;125
600;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Universitair medische centra;2019;130
601;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Universitair medische centra;2020;135
602;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Universitair medische centra;2021;145
603;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Universitair medische centra;2022;140
604;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Universitair medische centra;2023;150
605;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Algemene ziekenhuizen;2013;300
606;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Algemene ziekenhuizen;2014;305
607;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Algemene ziekenhuizen;2015;315
608;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Algemene ziekenhuizen;2016;315
609;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Algemene ziekenhuizen;2017;320
610;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Algemene ziekenhuizen;2018;320
611;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Algemene ziekenhuizen;2019;355
612;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Algemene ziekenhuizen;2020;365
613;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Algemene ziekenhuizen;2021;365
614;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Algemene ziekenhuizen;2022;380
615;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Algemene ziekenhuizen;2023;385
616;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Categorale ziekenhuizen en overige MSZ;2013;0
617;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Categorale ziekenhuizen en overige MSZ;2014;5
618;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Categorale ziekenhuizen en overige MSZ;2015;5
619;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Categorale ziekenhuizen en overige MSZ;2016;5
620;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Categorale ziekenhuizen en overige MSZ;2017;10
621;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Categorale ziekenhuizen en overige MSZ;2018;20
622;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Categorale ziekenhuizen en overige MSZ;2019;20
623;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Categorale ziekenhuizen en overige MSZ;2020;20
624;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Categorale ziekenhuizen en overige MSZ;2021;25
625;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Categorale ziekenhuizen en overige MSZ;2022;25
626;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Categorale ziekenhuizen en overige MSZ;2023;30
627;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Geestelijke gezondheidszorg;2013;5
628;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Geestelijke gezondheidszorg;2014;5
629;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Geestelijke gezondheidszorg;2015;5
630;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Geestelijke gezondheidszorg;2016;5
631;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Geestelijke gezondheidszorg;2017;0
632;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Geestelijke gezondheidszorg;2018;0
633;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Geestelijke gezondheidszorg;2019;0
634;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Geestelijke gezondheidszorg;2020;0
635;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Geestelijke gezondheidszorg;2021;0
636;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Geestelijke gezondheidszorg;2022;0
