ID;Geslacht;Leeftijd;DiagnoseIndelingISHMT;Perioden;TotaalOverledenen_1;OverledenenPer10000Inwoners_2;VerpleegdagenVanKlinischeOpnamen_3;VerpleegdagenPer10000Inwoners_4;GemiddeldeVerpleegduurOverledenen_5
816;Totaal mannen en vrouwen;Totaal alle leeftijden;400;1997;1031.0;0.7;20919.0;13.4;20.3
817;Totaal mannen en vrouwen;Totaal alle leeftijden;400;1998;981.0;0.6;20469.0;13.0;20.9
818;Totaal mannen en vrouwen;Totaal alle leeftijden;400;1999;1047.0;0.7;20679.0;13.1;19.8
819;Totaal mannen en vrouwen;Totaal alle leeftijden;400;2000;1005.0;0.6;18097.0;11.4;18.0
820;Totaal mannen en vrouwen;Totaal alle leeftijden;400;2001;1013.0;0.6;18148.0;11.3;17.9
821;Totaal mannen en vrouwen;Totaal alle leeftijden;400;2002;1044.0;0.6;18331.0;11.4;17.6
822;Totaal mannen en vrouwen;Totaal alle leeftijden;400;2003;952.0;0.6;15185.0;9.4;16.0
823;Totaal mannen en vrouwen;Totaal alle leeftijden;400;2004;884.0;0.5;12922.0;7.9;14.6
824;Totaal mannen en vrouwen;Totaal alle leeftijden;400;2005;829.0;0.5;11694.0;7.2;14.1
825;Totaal mannen en vrouwen;Totaal alle leeftijden;400;2006;819.0;0.5;11914.0;7.3;14.5
826;Totaal mannen en vrouwen;Totaal alle leeftijden;400;2007;759.0;0.5;9881.0;6.0;13.0
827;Totaal mannen en vrouwen;Totaal alle leeftijden;400;2008;845.0;0.5;11746.0;7.1;13.9
828;Totaal mannen en vrouwen;Totaal alle leeftijden;400;2009;713.0;0.4;9501.0;5.7;13.3
829;Totaal mannen en vrouwen;Totaal alle leeftijden;400;2010;692.0;0.4;8989.0;5.4;13.0
830;Totaal mannen en vrouwen;Totaal alle leeftijden;400;2011;573.0;0.3;7393.0;4.4;12.9
831;Totaal mannen en vrouwen;Totaal alle leeftijden;400;2012;562.0;0.3;6011.0;3.6;10.7
832;Totaal mannen en vrouwen;Totaal alle leeftijden;401;1981;664.0;0.5;16592.0;11.6;25.0
833;Totaal mannen en vrouwen;Totaal alle leeftijden;401;1982;667.0;0.5;14852.0;10.4;22.3
834;Totaal mannen en vrouwen;Totaal alle leeftijden;401;1983;610.0;0.4;15930.0;11.1;26.1
835;Totaal mannen en vrouwen;Totaal alle leeftijden;401;1984;647.0;0.4;16069.0;11.1;24.9
836;Totaal mannen en vrouwen;Totaal alle leeftijden;401;1985;606.0;0.4;14710.0;10.1;24.3
837;Totaal mannen en vrouwen;Totaal alle leeftijden;401;1986;580.0;0.4;12831.0;8.8;22.1
838;Totaal mannen en vrouwen;Totaal alle leeftijden;401;1987;598.0;0.4;14874.0;10.1;24.9
839;Totaal mannen en vrouwen;Totaal alle leeftijden;401;1988;517.0;0.3;13686.0;9.3;26.5
840;Totaal mannen en vrouwen;Totaal alle leeftijden;401;1989;482.0;0.3;11674.0;7.9;24.2
841;Totaal mannen en vrouwen;Totaal alle leeftijden;401;1990;486.0;0.3;12284.0;8.2;25.3
842;Totaal mannen en vrouwen;Totaal alle leeftijden;401;1991;500.0;0.3;11899.0;7.9;23.8
843;Totaal mannen en vrouwen;Totaal alle leeftijden;401;1992;474.0;0.3;12339.0;8.1;26.0
844;Totaal mannen en vrouwen;Totaal alle leeftijden;401;1993;507.0;0.3;11750.0;7.7;23.2
845;Totaal mannen en vrouwen;Totaal alle leeftijden;401;1994;423.0;0.3;8819.0;5.7;20.8
846;Totaal mannen en vrouwen;Totaal alle leeftijden;401;1995;435.0;0.3;10073.0;6.5;23.2
847;Totaal mannen en vrouwen;Totaal alle leeftijden;401;1996;399.0;0.3;9417.0;6.1;23.6
848;Totaal mannen en vrouwen;Totaal alle leeftijden;401;1997;407.0;0.3;9455.0;6.1;23.2
849;Totaal mannen en vrouwen;Totaal alle leeftijden;401;1998;406.0;0.3;9749.0;6.2;24.0
850;Totaal mannen en vrouwen;Totaal alle leeftijden;401;1999;389.0;0.2;8769.0;5.5;22.5
851;Totaal mannen en vrouwen;Totaal alle leeftijden;401;2000;382.0;0.2;8228.0;5.2;21.5
852;Totaal mannen en vrouwen;Totaal alle leeftijden;401;2001;387.0;0.2;8514.0;5.3;22.0
853;Totaal mannen en vrouwen;Totaal alle leeftijden;401;2002;368.0;0.2;7476.0;4.6;20.3
854;Totaal mannen en vrouwen;Totaal alle leeftijden;401;2003;308.0;0.2;6610.0;4.1;21.5
855;Totaal mannen en vrouwen;Totaal alle leeftijden;401;2004;291.0;0.2;5368.0;3.3;18.4
856;Totaal mannen en vrouwen;Totaal alle leeftijden;401;2005;272.0;0.2;4968.0;3.0;18.3
857;Totaal mannen en vrouwen;Totaal alle leeftijden;401;2006;275.0;0.2;4879.0;3.0;17.7
858;Totaal mannen en vrouwen;Totaal alle leeftijden;401;2007;222.0;0.1;3420.0;2.1;15.4
859;Totaal mannen en vrouwen;Totaal alle leeftijden;401;2008;248.0;0.2;4485.0;2.7;18.1
860;Totaal mannen en vrouwen;Totaal alle leeftijden;401;2009;200.0;0.1;3889.0;2.4;19.4
861;Totaal mannen en vrouwen;Totaal alle leeftijden;401;2010;187.0;0.1;3369.0;2.0;18.0
862;Totaal mannen en vrouwen;Totaal alle leeftijden;401;2011;169.0;0.1;2691.0;1.6;15.9
863;Totaal mannen en vrouwen;Totaal alle leeftijden;401;2012;155.0;0.1;2121.0;1.3;13.7
864;Totaal mannen en vrouwen;Totaal alle leeftijden;402;1981;324.0;0.2;6796.0;4.8;21.0
865;Totaal mannen en vrouwen;Totaal alle leeftijden;402;1982;382.0;0.3;6960.0;4.9;18.2
866;Totaal mannen en vrouwen;Totaal alle leeftijden;402;1983;427.0;0.3;7417.0;5.2;17.4
867;Totaal mannen en vrouwen;Totaal alle leeftijden;402;1984;421.0;0.3;8677.0;6.0;20.6
868;Totaal mannen en vrouwen;Totaal alle leeftijden;402;1985;432.0;0.3;7215.0;5.0;16.7
869;Totaal mannen en vrouwen;Totaal alle leeftijden;402;1986;474.0;0.3;9280.0;6.4;19.6
870;Totaal mannen en vrouwen;Totaal alle leeftijden;402;1987;434.0;0.3;8867.0;6.0;20.4
871;Totaal mannen en vrouwen;Totaal alle leeftijden;402;1988;449.0;0.3;8087.0;5.5;18.0
872;Totaal mannen en vrouwen;Totaal alle leeftijden;402;1989;507.0;0.3;10595.0;7.1;20.9
873;Totaal mannen en vrouwen;Totaal alle leeftijden;402;1990;528.0;0.4;10693.0;7.1;20.3
874;Totaal mannen en vrouwen;Totaal alle leeftijden;402;1991;509.0;0.3;8898.0;5.9;17.5
875;Totaal mannen en vrouwen;Totaal alle leeftijden;402;1992;500.0;0.3;8637.0;5.7;17.3
876;Totaal mannen en vrouwen;Totaal alle leeftijden;402;1993;562.0;0.4;9654.0;6.3;17.2
877;Totaal mannen en vrouwen;Totaal alle leeftijden;402;1994;525.0;0.3;8603.0;5.6;16.4
878;Totaal mannen en vrouwen;Totaal alle leeftijden;402;1995;563.0;0.4;9201.0;6.0;16.3
879;Totaal mannen en vrouwen;Totaal alle leeftijden;402;1996;569.0;0.4;10048.0;6.5;17.7
880;Totaal mannen en vrouwen;Totaal alle leeftijden;402;1997;624.0;0.4;11464.0;7.3;18.4
881;Totaal mannen en vrouwen;Totaal alle leeftijden;402;1998;575.0;0.4;10720.0;6.8;18.6
882;Totaal mannen en vrouwen;Totaal alle leeftijden;402;1999;658.0;0.4;11910.0;7.5;18.1
883;Totaal mannen en vrouwen;Totaal alle leeftijden;402;2000;623.0;0.4;9869.0;6.2;15.8
884;Totaal mannen en vrouwen;Totaal alle leeftijden;402;2001;626.0;0.4;9634.0;6.0;15.4
885;Totaal mannen en vrouwen;Totaal alle leeftijden;402;2002;676.0;0.4;10855.0;6.7;16.1
886;Totaal mannen en vrouwen;Totaal alle leeftijden;402;2003;644.0;0.4;8575.0;5.3;13.3
887;Totaal mannen en vrouwen;Totaal alle leeftijden;402;2004;593.0;0.4;7554.0;4.6;12.7
888;Totaal mannen en vrouwen;Totaal alle leeftijden;402;2005;557.0;0.3;6726.0;4.1;12.1
889;Totaal mannen en vrouwen;Totaal alle leeftijden;402;2006;544.0;0.3;7035.0;4.3;12.9
890;Totaal mannen en vrouwen;Totaal alle leeftijden;402;2007;537.0;0.3;6461.0;3.9;12.0
891;Totaal mannen en vrouwen;Totaal alle leeftijden;402;2008;597.0;0.4;7261.0;4.4;12.2
892;Totaal mannen en vrouwen;Totaal alle leeftijden;402;2009;513.0;0.3;5612.0;3.4;10.9
893;Totaal mannen en vrouwen;Totaal alle leeftijden;402;2010;505.0;0.3;5620.0;3.4;11.1
894;Totaal mannen en vrouwen;Totaal alle leeftijden;402;2011;404.0;0.2;4702.0;2.8;11.6
895;Totaal mannen en vrouwen;Totaal alle leeftijden;402;2012;407.0;0.2;3890.0;2.3;9.6
896;Totaal mannen en vrouwen;Totaal alle leeftijden;500;1981;315.0;0.2;11587.0;8.1;36.7
897;Totaal mannen en vrouwen;Totaal alle leeftijden;500;1982;347.0;0.2;11137.0;7.8;32.1
898;Totaal mannen en vrouwen;Totaal alle leeftijden;500;1983;387.0;0.3;12970.0;9.0;33.5
899;Totaal mannen en vrouwen;Totaal alle leeftijden;500;1984;363.0;0.3;13991.0;9.7;38.5
900;Totaal mannen en vrouwen;Totaal alle leeftijden;500;1985;367.0;0.3;15547.0;10.7;42.4
901;Totaal mannen en vrouwen;Totaal alle leeftijden;500;1986;356.0;0.2;13565.0;9.3;38.1
902;Totaal mannen en vrouwen;Totaal alle leeftijden;500;1987;319.0;0.2;12026.0;8.2;37.7
903;Totaal mannen en vrouwen;Totaal alle leeftijden;500;1988;320.0;0.2;14859.0;10.1;46.4
904;Totaal mannen en vrouwen;Totaal alle leeftijden;500;1989;359.0;0.2;17292.0;11.6;48.2
905;Totaal mannen en vrouwen;Totaal alle leeftijden;500;1990;336.0;0.2;14404.0;9.6;42.9
906;Totaal mannen en vrouwen;Totaal alle leeftijden;500;1991;352.0;0.2;13446.0;8.9;38.2
907;Totaal mannen en vrouwen;Totaal alle leeftijden;500;1992;325.0;0.2;13149.0;8.7;40.5
908;Totaal mannen en vrouwen;Totaal alle leeftijden;500;1993;309.0;0.2;9936.0;6.5;32.2
909;Totaal mannen en vrouwen;Totaal alle leeftijden;500;1994;293.0;0.2;10983.0;7.1;37.5
910;Totaal mannen en vrouwen;Totaal alle leeftijden;500;1995;314.0;0.2;11598.0;7.5;36.9
911;Totaal mannen en vrouwen;Totaal alle leeftijden;500;1996;273.0;0.2;8062.0;5.2;29.5
912;Totaal mannen en vrouwen;Totaal alle leeftijden;500;1997;315.0;0.2;10695.0;6.9;34.0
913;Totaal mannen en vrouwen;Totaal alle leeftijden;500;1998;337.0;0.2;12579.0;8.0;37.3
914;Totaal mannen en vrouwen;Totaal alle leeftijden;500;1999;322.0;0.2;14073.0;8.9;43.7
915;Totaal mannen en vrouwen;Totaal alle leeftijden;500;2000;298.0;0.2;11118.0;7.0;37.3
916;Totaal mannen en vrouwen;Totaal alle leeftijden;500;2001;261.0;0.2;9173.0;5.7;35.1
917;Totaal mannen en vrouwen;Totaal alle leeftijden;500;2002;244.0;0.2;8827.0;5.5;36.2
918;Totaal mannen en vrouwen;Totaal alle leeftijden;500;2003;261.0;0.2;6694.0;4.1;25.6
919;Totaal mannen en vrouwen;Totaal alle leeftijden;500;2004;233.0;0.1;5686.0;3.5;24.4
920;Totaal mannen en vrouwen;Totaal alle leeftijden;500;2005;221.0;0.1;4572.0;2.8;20.7
921;Totaal mannen en vrouwen;Totaal alle leeftijden;500;2006;240.0;0.1;5829.0;3.6;24.3
922;Totaal mannen en vrouwen;Totaal alle leeftijden;500;2007;245.0;0.1;5119.0;3.1;20.9
923;Totaal mannen en vrouwen;Totaal alle leeftijden;500;2008;222.0;0.1;4442.0;2.7;20.0
924;Totaal mannen en vrouwen;Totaal alle leeftijden;500;2009;188.0;0.1;3354.0;2.0;17.8
925;Totaal mannen en vrouwen;Totaal alle leeftijden;500;2010;229.0;0.1;3933.0;2.4;17.2
926;Totaal mannen en vrouwen;Totaal alle leeftijden;500;2011;247.0;0.1;3440.0;2.1;13.9
927;Totaal mannen en vrouwen;Totaal alle leeftijden;500;2012;175.0;0.1;3165.0;1.9;18.1
928;Totaal mannen en vrouwen;Totaal alle leeftijden;501;1981;123.0;0.1;5751.0;4.0;46.7
929;Totaal mannen en vrouwen;Totaal alle leeftijden;501;1982;121.0;0.1;4789.0;3.3;39.5
930;Totaal mannen en vrouwen;Totaal alle leeftijden;501;1983;139.0;0.1;6353.0;4.4;45.7
931;Totaal mannen en vrouwen;Totaal alle leeftijden;501;1984;113.0;0.1;5771.0;4.0;51.1
932;Totaal mannen en vrouwen;Totaal alle leeftijden;501;1985;116.0;0.1;6278.0;4.3;54.1
933;Totaal mannen en vrouwen;Totaal alle leeftijden;501;1986;125.0;0.1;6082.0;4.2;48.7
934;Totaal mannen en vrouwen;Totaal alle leeftijden;501;1987;106.0;0.1;5418.0;3.7;51.1
935;Totaal mannen en vrouwen;Totaal alle leeftijden;501;1988;108.0;0.1;6938.0;4.7;64.2
936;Totaal mannen en vrouwen;Totaal alle leeftijden;501;1989;121.0;0.1;7710.0;5.2;63.7
937;Totaal mannen en vrouwen;Totaal alle leeftijden;501;1990;110.0;0.1;6225.0;4.2;56.6
938;Totaal mannen en vrouwen;Totaal alle leeftijden;501;1991;103.0;0.1;5954.0;4.0;57.9
939;Totaal mannen en vrouwen;Totaal alle leeftijden;501;1992;106.0;0.1;5742.0;3.8;54.2
940;Totaal mannen en vrouwen;Totaal alle leeftijden;501;1993;88.0;0.1;3424.0;2.2;38.9
941;Totaal mannen en vrouwen;Totaal alle leeftijden;501;1994;92.0;0.1;4588.0;3.0;49.9
942;Totaal mannen en vrouwen;Totaal alle leeftijden;501;1995;112.0;0.1;5168.0;3.3;46.1
943;Totaal mannen en vrouwen;Totaal alle leeftijden;501;1996;66.0;0.0;2820.0;1.8;42.7
944;Totaal mannen en vrouwen;Totaal alle leeftijden;501;1997;91.0;0.1;4357.0;2.8;47.9
945;Totaal mannen en vrouwen;Totaal alle leeftijden;501;1998;99.0;0.1;5771.0;3.7;58.3
946;Totaal mannen en vrouwen;Totaal alle leeftijden;501;1999;96.0;0.1;6533.0;4.1;68.1
947;Totaal mannen en vrouwen;Totaal alle leeftijden;501;2000;80.0;0.1;4406.0;2.8;55.1
948;Totaal mannen en vrouwen;Totaal alle leeftijden;501;2001;62.0;0.0;3119.0;1.9;50.3
949;Totaal mannen en vrouwen;Totaal alle leeftijden;501;2002;55.0;0.0;2477.0;1.5;45.0
950;Totaal mannen en vrouwen;Totaal alle leeftijden;501;2003;51.0;0.0;1346.0;0.8;26.4
951;Totaal mannen en vrouwen;Totaal alle leeftijden;501;2004;38.0;0.0;992.0;0.6;26.1
952;Totaal mannen en vrouwen;Totaal alle leeftijden;501;2005;31.0;0.0;1036.0;0.6;33.4
953;Totaal mannen en vrouwen;Totaal alle leeftijden;501;2006;46.0;0.0;1178.0;0.7;25.6
954;Totaal mannen en vrouwen;Totaal alle leeftijden;501;2007;43.0;0.0;1144.0;0.7;26.6
955;Totaal mannen en vrouwen;Totaal alle leeftijden;501;2008;26.0;0.0;557.0;0.3;21.4
956;Totaal mannen en vrouwen;Totaal alle leeftijden;501;2009;26.0;0.0;663.0;0.4;25.5
957;Totaal mannen en vrouwen;Totaal alle leeftijden;501;2010;28.0;0.0;750.0;0.5;26.8
958;Totaal mannen en vrouwen;Totaal alle leeftijden;501;2011;23.0;0.0;367.0;0.2;16.0
959;Totaal mannen en vrouwen;Totaal alle leeftijden;501;2012;21.0;0.0;341.0;0.2;16.2
960;Totaal mannen en vrouwen;Totaal alle leeftijden;502;1981;60.0;0.0;832.0;0.6;13.8
961;Totaal mannen en vrouwen;Totaal alle leeftijden;502;1982;56.0;0.0;630.0;0.4;11.2
962;Totaal mannen en vrouwen;Totaal alle leeftijden;502;1983;65.0;0.0;877.0;0.6;13.5
963;Totaal mannen en vrouwen;Totaal alle leeftijden;502;1984;61.0;0.0;1102.0;0.8;18.1
964;Totaal mannen en vrouwen;Totaal alle leeftijden;502;1985;61.0;0.0;965.0;0.7;15.8
965;Totaal mannen en vrouwen;Totaal alle leeftijden;502;1986;55.0;0.0;1041.0;0.7;18.9
966;Totaal mannen en vrouwen;Totaal alle leeftijden;502;1987;39.0;0.0;472.0;0.3;12.1
967;Totaal mannen en vrouwen;Totaal alle leeftijden;502;1988;44.0;0.0;629.0;0.4;14.3
968;Totaal mannen en vrouwen;Totaal alle leeftijden;502;1989;43.0;0.0;586.0;0.4;13.6
969;Totaal mannen en vrouwen;Totaal alle leeftijden;502;1990;42.0;0.0;504.0;0.3;12.0
970;Totaal mannen en vrouwen;Totaal alle leeftijden;502;1991;55.0;0.0;703.0;0.5;12.8
971;Totaal mannen en vrouwen;Totaal alle leeftijden;502;1992;32.0;0.0;630.0;0.4;19.7
972;Totaal mannen en vrouwen;Totaal alle leeftijden;502;1993;36.0;0.0;476.0;0.3;13.2
973;Totaal mannen en vrouwen;Totaal alle leeftijden;502;1994;38.0;0.0;745.0;0.5;19.6
974;Totaal mannen en vrouwen;Totaal alle leeftijden;502;1995;28.0;0.0;376.0;0.2;13.4
975;Totaal mannen en vrouwen;Totaal alle leeftijden;502;1996;31.0;0.0;431.0;0.3;13.9
976;Totaal mannen en vrouwen;Totaal alle leeftijden;502;1997;34.0;0.0;514.0;0.3;15.1
977;Totaal mannen en vrouwen;Totaal alle leeftijden;502;1998;33.0;0.0;424.0;0.3;12.8
978;Totaal mannen en vrouwen;Totaal alle leeftijden;502;1999;45.0;0.0;923.0;0.6;20.5
979;Totaal mannen en vrouwen;Totaal alle leeftijden;502;2000;41.0;0.0;596.0;0.4;14.5
980;Totaal mannen en vrouwen;Totaal alle leeftijden;502;2001;37.0;0.0;1004.0;0.6;27.1
981;Totaal mannen en vrouwen;Totaal alle leeftijden;502;2002;24.0;0.0;333.0;0.2;13.9
982;Totaal mannen en vrouwen;Totaal alle leeftijden;502;2003;35.0;0.0;523.0;0.3;14.9
983;Totaal mannen en vrouwen;Totaal alle leeftijden;502;2004;23.0;0.0;339.0;0.2;14.7
984;Totaal mannen en vrouwen;Totaal alle leeftijden;502;2005;32.0;0.0;442.0;0.3;13.8
985;Totaal mannen en vrouwen;Totaal alle leeftijden;502;2006;30.0;0.0;512.0;0.3;17.1
986;Totaal mannen en vrouwen;Totaal alle leeftijden;502;2007;22.0;0.0;207.0;0.1;9.4
987;Totaal mannen en vrouwen;Totaal alle leeftijden;502;2008;26.0;0.0;605.0;0.4;23.3
988;Totaal mannen en vrouwen;Totaal alle leeftijden;502;2009;18.0;0.0;277.0;0.2;15.4
989;Totaal mannen en vrouwen;Totaal alle leeftijden;502;2010;31.0;0.0;282.0;0.2;9.1
990;Totaal mannen en vrouwen;Totaal alle leeftijden;502;2011;20.0;0.0;215.0;0.1;10.8
991;Totaal mannen en vrouwen;Totaal alle leeftijden;502;2012;7.0;0.0;41.0;0.0;5.9
992;Totaal mannen en vrouwen;Totaal alle leeftijden;503;1981;7.0;0.0;155.0;0.1;21.4
993;Totaal mannen en vrouwen;Totaal alle leeftijden;503;1982;9.0;0.0;84.0;0.1;9.1
994;Totaal mannen en vrouwen;Totaal alle leeftijden;503;1983;;;;;
995;Totaal mannen en vrouwen;Totaal alle leeftijden;503;1984;10.0;0.0;472.0;0.3;47.2
996;Totaal mannen en vrouwen;Totaal alle leeftijden;503;1985;9.0;0.0;443.0;0.3;49.2
997;Totaal mannen en vrouwen;Totaal alle leeftijden;503;1986;12.0;0.0;404.0;0.3;33.7
998;Totaal mannen en vrouwen;Totaal alle leeftijden;503;1987;12.0;0.0;601.0;0.4;50.1
999;Totaal mannen en vrouwen;Totaal alle leeftijden;503;1988;6.0;0.0;541.0;0.4;90.2
1000;Totaal mannen en vrouwen;Totaal alle leeftijden;503;1989;10.0;0.0;552.0;0.4;55.2
1001;Totaal mannen en vrouwen;Totaal alle leeftijden;503;1990;7.0;0.0;118.0;0.1;16.9
1002;Totaal mannen en vrouwen;Totaal alle leeftijden;503;1991;10.0;0.0;502.0;0.3;50.4
1003;Totaal mannen en vrouwen;Totaal alle leeftijden;503;1992;8.0;0.0;366.0;0.2;45.8
1004;Totaal mannen en vrouwen;Totaal alle leeftijden;503;1993;;;;;
1005;Totaal mannen en vrouwen;Totaal alle leeftijden;503;1994;5.0;0.0;41.0;0.0;8.2
1006;Totaal mannen en vrouwen;Totaal alle leeftijden;503;1995;12.0;0.0;451.0;0.3;37.6
1007;Totaal mannen en vrouwen;Totaal alle leeftijden;503;1996;8.0;0.0;80.0;0.1;10.0
1008;Totaal mannen en vrouwen;Totaal alle leeftijden;503;1997;10.0;0.0;411.0;0.3;41.1
1009;Totaal mannen en vrouwen;Totaal alle leeftijden;503;1998;13.0;0.0;223.0;0.1;17.2
1010;Totaal mannen en vrouwen;Totaal alle leeftijden;503;1999;8.0;0.0;199.0;0.1;24.9
1011;Totaal mannen en vrouwen;Totaal alle leeftijden;503;2000;5.0;0.0;59.0;0.0;11.8
1012;Totaal mannen en vrouwen;Totaal alle leeftijden;503;2001;;;;;
1013;Totaal mannen en vrouwen;Totaal alle leeftijden;503;2002;5.0;0.0;115.0;0.1;23.0
1014;Totaal mannen en vrouwen;Totaal alle leeftijden;503;2003;6.0;0.0;104.0;0.1;17.3
1015;Totaal mannen en vrouwen;Totaal alle leeftijden;503;2004;7.0;0.0;49.0;0.0;7.0
1016;Totaal mannen en vrouwen;Totaal alle leeftijden;503;2005;;;;;
1017;Totaal mannen en vrouwen;Totaal alle leeftijden;503;2006;5.0;0.0;47.0;0.0;9.4
1018;Totaal mannen en vrouwen;Totaal alle leeftijden;503;2007;5.0;0.0;49.0;0.0;9.8
1019;Totaal mannen en vrouwen;Totaal alle leeftijden;503;2008;;;;;
1020;Totaal mannen en vrouwen;Totaal alle leeftijden;503;2009;;;;;
1021;Totaal mannen en vrouwen;Totaal alle leeftijden;503;2010;9.0;0.0;189.0;0.1;21.0
1022;Totaal mannen en vrouwen;Totaal alle leeftijden;503;2011;5.0;0.0;67.0;0.0;13.4
1023;Totaal mannen en vrouwen;Totaal alle leeftijden;503;2012;8.0;0.0;399.0;0.2;49.9
1024;Totaal mannen en vrouwen;Totaal alle leeftijden;504;1981;41.0;0.0;1646.0;1.2;40.1
1025;Totaal mannen en vrouwen;Totaal alle leeftijden;504;1982;49.0;0.0;1696.0;1.2;34.6
1026;Totaal mannen en vrouwen;Totaal alle leeftijden;504;1983;47.0;0.0;2104.0;1.5;44.8
1027;Totaal mannen en vrouwen;Totaal alle leeftijden;504;1984;55.0;0.0;2458.0;1.7;44.7
1028;Totaal mannen en vrouwen;Totaal alle leeftijden;504;1985;51.0;0.0;2650.0;1.8;52.0
1029;Totaal mannen en vrouwen;Totaal alle leeftijden;504;1986;53.0;0.0;1550.0;1.1;29.2
1030;Totaal mannen en vrouwen;Totaal alle leeftijden;504;1987;57.0;0.0;2261.0;1.5;39.7
1031;Totaal mannen en vrouwen;Totaal alle leeftijden;504;1988;49.0;0.0;2893.0;2.0;59.0
1032;Totaal mannen en vrouwen;Totaal alle leeftijden;504;1989;53.0;0.0;2352.0;1.6;44.4
1033;Totaal mannen en vrouwen;Totaal alle leeftijden;504;1990;60.0;0.0;3151.0;2.1;52.5
1034;Totaal mannen en vrouwen;Totaal alle leeftijden;504;1991;64.0;0.0;1772.0;1.2;27.7
1035;Totaal mannen en vrouwen;Totaal alle leeftijden;504;1992;51.0;0.0;2286.0;1.5;44.8
1036;Totaal mannen en vrouwen;Totaal alle leeftijden;504;1993;59.0;0.0;2128.0;1.4;36.1
1037;Totaal mannen en vrouwen;Totaal alle leeftijden;504;1994;37.0;0.0;978.0;0.6;26.4
1038;Totaal mannen en vrouwen;Totaal alle leeftijden;504;1995;37.0;0.0;1242.0;0.8;33.6
1039;Totaal mannen en vrouwen;Totaal alle leeftijden;504;1996;42.0;0.0;949.0;0.6;22.6
1040;Totaal mannen en vrouwen;Totaal alle leeftijden;504;1997;43.0;0.0;943.0;0.6;21.9
1041;Totaal mannen en vrouwen;Totaal alle leeftijden;504;1998;54.0;0.0;1435.0;0.9;26.6
1042;Totaal mannen en vrouwen;Totaal alle leeftijden;504;1999;53.0;0.0;2164.0;1.4;40.8
1043;Totaal mannen en vrouwen;Totaal alle leeftijden;504;2000;46.0;0.0;1722.0;1.1;37.4
1044;Totaal mannen en vrouwen;Totaal alle leeftijden;504;2001;33.0;0.0;1067.0;0.7;32.3
1045;Totaal mannen en vrouwen;Totaal alle leeftijden;504;2002;36.0;0.0;1185.0;0.7;32.9
1046;Totaal mannen en vrouwen;Totaal alle leeftijden;504;2003;46.0;0.0;1241.0;0.8;27.0
1047;Totaal mannen en vrouwen;Totaal alle leeftijden;504;2004;38.0;0.0;905.0;0.6;23.8
1048;Totaal mannen en vrouwen;Totaal alle leeftijden;504;2005;22.0;0.0;420.0;0.3;19.1
1049;Totaal mannen en vrouwen;Totaal alle leeftijden;504;2006;32.0;0.0;624.0;0.4;19.5
1050;Totaal mannen en vrouwen;Totaal alle leeftijden;504;2007;35.0;0.0;616.0;0.4;17.6
1051;Totaal mannen en vrouwen;Totaal alle leeftijden;504;2008;17.0;0.0;385.0;0.2;22.6
1052;Totaal mannen en vrouwen;Totaal alle leeftijden;504;2009;14.0;0.0;283.0;0.2;20.2
1053;Totaal mannen en vrouwen;Totaal alle leeftijden;504;2010;22.0;0.0;415.0;0.2;18.9
1054;Totaal mannen en vrouwen;Totaal alle leeftijden;504;2011;25.0;0.0;315.0;0.2;12.6
1055;Totaal mannen en vrouwen;Totaal alle leeftijden;504;2012;17.0;0.0;302.0;0.2;17.8
1056;Totaal mannen en vrouwen;Totaal alle leeftijden;505;1981;41.0;0.0;1744.0;1.2;42.7
1057;Totaal mannen en vrouwen;Totaal alle leeftijden;505;1982;56.0;0.0;2105.0;1.5;37.9
1058;Totaal mannen en vrouwen;Totaal alle leeftijden;505;1983;60.0;0.0;2239.0;1.6;37.0
1059;Totaal mannen en vrouwen;Totaal alle leeftijden;505;1984;44.0;0.0;1342.0;0.9;30.5
1060;Totaal mannen en vrouwen;Totaal alle leeftijden;505;1985;59.0;0.0;2686.0;1.9;45.5
1061;Totaal mannen en vrouwen;Totaal alle leeftijden;505;1986;49.0;0.0;2273.0;1.6;46.4
1062;Totaal mannen en vrouwen;Totaal alle leeftijden;505;1987;47.0;0.0;1678.0;1.1;35.7
1063;Totaal mannen en vrouwen;Totaal alle leeftijden;505;1988;52.0;0.0;1875.0;1.3;36.1
1064;Totaal mannen en vrouwen;Totaal alle leeftijden;505;1989;67.0;0.0;3492.0;2.4;52.1
1065;Totaal mannen en vrouwen;Totaal alle leeftijden;505;1990;61.0;0.0;2209.0;1.5;36.2
1066;Totaal mannen en vrouwen;Totaal alle leeftijden;505;1991;59.0;0.0;2584.0;1.7;43.8
1067;Totaal mannen en vrouwen;Totaal alle leeftijden;505;1992;61.0;0.0;2097.0;1.4;34.4
1068;Totaal mannen en vrouwen;Totaal alle leeftijden;505;1993;41.0;0.0;1518.0;1.0;37.0
1069;Totaal mannen en vrouwen;Totaal alle leeftijden;505;1994;53.0;0.0;2542.0;1.7;48.0
1070;Totaal mannen en vrouwen;Totaal alle leeftijden;505;1995;49.0;0.0;1614.0;1.0;32.9
1071;Totaal mannen en vrouwen;Totaal alle leeftijden;505;1996;39.0;0.0;1427.0;0.9;36.6
1072;Totaal mannen en vrouwen;Totaal alle leeftijden;505;1997;43.0;0.0;1676.0;1.1;39.0
1073;Totaal mannen en vrouwen;Totaal alle leeftijden;505;1998;40.0;0.0;1830.0;1.2;45.8
