ID;VormenVanJeugdzorg;Wijken;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijken_4;TotaalJongerenMetJeugdzorg_5;k_0Tot4Jaar_6;k_4Tot12Jaar_7;k_12Tot18Jaar_8;k_18Tot23Jaar_9;ThuiswonendKindInEenouderGezin_10;ThuiswonendKindInTweeouderGezin_11;AndereHuishoudens_12;TotaalJeugdzorgtrajecten_13;StabilisatieVanEenCrisissituatie_14;Diagnostiek_15;Begeleiden_16;Behandelen_17;GemeentelijkeToegang_18;Huisarts_19;Jeugdarts_20;GecertificeerdeInstelling_21;MedischSpecialist_22;GeenVerwijzer_23;VerwijzerOnbekend_24
464;Totaal jeugdzorg;Holwerd;1e kwartaal 2015;Dongeradeel                             ;Wijk     ;WK005806  ;3.0;55.0;;25.0;25.0;;;45.0;;75.0;;;15.0;35.0;;10.0;;;;10.0;30.0
465;Totaal jeugdzorg;Holwerd;1e halfjaar 2015;Dongeradeel                             ;Wijk     ;WK005806  ;3.0;65.0;;35.0;30.0;;10.0;55.0;;85.0;;;15.0;45.0;;15.0;;;;10.0;30.0
466;Totaal jeugdzorg;Holwerd;2e halfjaar 2015;Dongeradeel                             ;Wijk     ;WK005806  ;3.0;60.0;;35.0;20.0;;;50.0;;80.0;;;15.0;40.0;;20.0;;10.0;;;20.0
467;Totaal jeugdzorg;Holwerd;2015;Dongeradeel                             ;Wijk     ;WK005806  ;3.0;70.0;;35.0;30.0;;;60.0;;100.0;;;20.0;55.0;;25.0;;10.0;;10.0;30.0
468;Totaal jeugdzorg;Hantum;1e kwartaal 2015;Dongeradeel                             ;Wijk     ;WK005807  ;3.0;;;;;;;;;;;;;;;;;;;;
469;Totaal jeugdzorg;Hantum;1e halfjaar 2015;Dongeradeel                             ;Wijk     ;WK005807  ;3.0;10.0;;;;;;10.0;;10.0;;;;;;;;;;;
470;Totaal jeugdzorg;Hantum;2e halfjaar 2015;Dongeradeel                             ;Wijk     ;WK005807  ;3.0;10.0;;10.0;;;;10.0;;10.0;;;;;;;;;;;
471;Totaal jeugdzorg;Hantum;2015;Dongeradeel                             ;Wijk     ;WK005807  ;3.0;10.0;;10.0;;;;10.0;;15.0;;;;10.0;;;;;;;
472;Totaal jeugdzorg;Achtkarspelen;1e kwartaal 2015;Achtkarspelen                           ;Gemeente ;GM0059    ;;570.0;25.0;325.0;210.0;15.0;135.0;405.0;30.0;755.0;;45.0;195.0;440.0;25.0;165.0;;55.0;;165.0;270.0
473;Totaal jeugdzorg;Achtkarspelen;1e halfjaar 2015;Achtkarspelen                           ;Gemeente ;GM0059    ;;645.0;30.0;360.0;235.0;15.0;150.0;460.0;35.0;890.0;;60.0;250.0;500.0;30.0;215.0;;65.0;10.0;220.0;275.0
474;Totaal jeugdzorg;Achtkarspelen;2e halfjaar 2015;Achtkarspelen                           ;Gemeente ;GM0059    ;;745.0;45.0;435.0;255.0;10.0;165.0;540.0;40.0;1040.0;10.0;55.0;390.0;515.0;70.0;250.0;;75.0;10.0;350.0;210.0
475;Totaal jeugdzorg;Achtkarspelen;2015;Achtkarspelen                           ;Gemeente ;GM0059    ;;845.0;50.0;480.0;300.0;15.0;185.0;610.0;45.0;1210.0;15.0;65.0;425.0;615.0;70.0;290.0;;80.0;15.0;385.0;285.0
476;Totaal jeugdzorg;Wijk 00 Noord;1e kwartaal 2015;Achtkarspelen                           ;Wijk     ;WK005900  ;1.0;245.0;10.0;135.0;95.0;;60.0;175.0;10.0;320.0;;20.0;75.0;200.0;10.0;85.0;;30.0;;55.0;115.0
477;Totaal jeugdzorg;Wijk 00 Noord;1e halfjaar 2015;Achtkarspelen                           ;Wijk     ;WK005900  ;1.0;280.0;10.0;155.0;110.0;;70.0;200.0;10.0;385.0;;25.0;105.0;230.0;15.0;110.0;;35.0;;85.0;115.0
478;Totaal jeugdzorg;Wijk 00 Noord;2e halfjaar 2015;Achtkarspelen                           ;Wijk     ;WK005900  ;1.0;330.0;20.0;195.0;115.0;;80.0;240.0;10.0;450.0;;20.0;170.0;230.0;30.0;125.0;;30.0;;145.0;85.0
479;Totaal jeugdzorg;Wijk 00 Noord;2015;Achtkarspelen                           ;Wijk     ;WK005900  ;1.0;385.0;20.0;215.0;140.0;;95.0;280.0;10.0;540.0;;30.0;185.0;285.0;30.0;150.0;;40.0;;165.0;120.0
480;Totaal jeugdzorg;Wijk 01 Centrum;1e kwartaal 2015;Achtkarspelen                           ;Wijk     ;WK005901  ;1.0;55.0;;25.0;25.0;;10.0;40.0;;75.0;;;25.0;35.0;;15.0;;;;25.0;20.0
481;Totaal jeugdzorg;Wijk 01 Centrum;1e halfjaar 2015;Achtkarspelen                           ;Wijk     ;WK005901  ;1.0;60.0;;30.0;25.0;;10.0;45.0;;85.0;;;25.0;45.0;;20.0;;;;25.0;20.0
482;Totaal jeugdzorg;Wijk 01 Centrum;2e halfjaar 2015;Achtkarspelen                           ;Wijk     ;WK005901  ;1.0;70.0;;30.0;30.0;;10.0;55.0;;100.0;;;40.0;45.0;;25.0;;;;35.0;15.0
483;Totaal jeugdzorg;Wijk 01 Centrum;2015;Achtkarspelen                           ;Wijk     ;WK005901  ;1.0;75.0;;35.0;35.0;;10.0;60.0;;110.0;;;45.0;50.0;;30.0;;;;40.0;20.0
484;Totaal jeugdzorg;Wijk 02 Zuid;1e kwartaal 2015;Achtkarspelen                           ;Wijk     ;WK005902  ;1.0;225.0;10.0;130.0;75.0;;45.0;170.0;10.0;300.0;;25.0;85.0;160.0;10.0;65.0;;20.0;;65.0;110.0
485;Totaal jeugdzorg;Wijk 02 Zuid;1e halfjaar 2015;Achtkarspelen                           ;Wijk     ;WK005902  ;1.0;255.0;15.0;145.0;90.0;;55.0;190.0;10.0;355.0;;30.0;105.0;180.0;10.0;80.0;;25.0;;90.0;110.0
486;Totaal jeugdzorg;Wijk 02 Zuid;2e halfjaar 2015;Achtkarspelen                           ;Wijk     ;WK005902  ;1.0;305.0;20.0;180.0;100.0;;60.0;230.0;20.0;425.0;;30.0;170.0;190.0;35.0;95.0;;35.0;;145.0;80.0
487;Totaal jeugdzorg;Wijk 02 Zuid;2015;Achtkarspelen                           ;Wijk     ;WK005902  ;1.0;340.0;20.0;200.0;115.0;;65.0;255.0;20.0;490.0;10.0;35.0;180.0;225.0;35.0;105.0;;35.0;10.0;160.0;115.0
488;Totaal jeugdzorg;Ameland;1e kwartaal 2015;Ameland                                 ;Gemeente ;GM0060    ;;35.0;;20.0;15.0;;;25.0;;40.0;;10.0;;20.0;;15.0;;;;;
489;Totaal jeugdzorg;Ameland;1e halfjaar 2015;Ameland                                 ;Gemeente ;GM0060    ;;40.0;;25.0;15.0;;;30.0;;45.0;;10.0;;25.0;10.0;20.0;;;;;
490;Totaal jeugdzorg;Ameland;2e halfjaar 2015;Ameland                                 ;Gemeente ;GM0060    ;;50.0;;35.0;15.0;;;40.0;;55.0;;10.0;;35.0;15.0;25.0;;;;10.0;
491;Totaal jeugdzorg;Ameland;2015;Ameland                                 ;Gemeente ;GM0060    ;;55.0;;35.0;15.0;;;40.0;;60.0;;10.0;;40.0;15.0;25.0;;;;10.0;
492;Totaal jeugdzorg;Wijk 00;1e kwartaal 2015;Ameland                                 ;Wijk     ;WK006000  ;1.0;30.0;;20.0;10.0;;;25.0;;35.0;;10.0;;20.0;;15.0;;;;;
493;Totaal jeugdzorg;Wijk 00;1e halfjaar 2015;Ameland                                 ;Wijk     ;WK006000  ;1.0;35.0;;25.0;15.0;;;30.0;;45.0;;10.0;;25.0;10.0;20.0;;;;;
494;Totaal jeugdzorg;Wijk 00;2e halfjaar 2015;Ameland                                 ;Wijk     ;WK006000  ;1.0;50.0;;35.0;15.0;;;40.0;;55.0;;10.0;;35.0;15.0;25.0;;;;10.0;
495;Totaal jeugdzorg;Wijk 00;2015;Ameland                                 ;Wijk     ;WK006000  ;1.0;50.0;;35.0;15.0;;;40.0;;60.0;;10.0;;35.0;15.0;25.0;;;;10.0;
496;Totaal jeugdzorg;het Bildt;1e kwartaal 2015;het Bildt                               ;Gemeente ;GM0063    ;;200.0;10.0;100.0;90.0;;45.0;140.0;15.0;285.0;;30.0;45.0;160.0;20.0;55.0;;25.0;;55.0;80.0
497;Totaal jeugdzorg;het Bildt;1e halfjaar 2015;het Bildt                               ;Gemeente ;GM0063    ;;220.0;10.0;115.0;95.0;;50.0;160.0;15.0;320.0;;35.0;50.0;185.0;25.0;70.0;;35.0;;60.0;85.0
498;Totaal jeugdzorg;het Bildt;2e halfjaar 2015;het Bildt                               ;Gemeente ;GM0063    ;;235.0;15.0;115.0;105.0;;50.0;165.0;20.0;335.0;10.0;30.0;55.0;195.0;35.0;75.0;;40.0;;60.0;75.0
499;Totaal jeugdzorg;het Bildt;2015;het Bildt                               ;Gemeente ;GM0063    ;;255.0;15.0;125.0;115.0;;55.0;180.0;25.0;380.0;10.0;40.0;55.0;220.0;35.0;85.0;;40.0;;65.0;90.0
500;Totaal jeugdzorg;Wijk 00 West;1e kwartaal 2015;het Bildt                               ;Wijk     ;WK006300  ;1.0;125.0;;65.0;50.0;;25.0;85.0;10.0;180.0;;25.0;25.0;95.0;15.0;35.0;;15.0;;40.0;40.0
501;Totaal jeugdzorg;Wijk 00 West;1e halfjaar 2015;het Bildt                               ;Wijk     ;WK006300  ;1.0;130.0;10.0;70.0;55.0;;25.0;95.0;10.0;195.0;;25.0;25.0;105.0;20.0;40.0;;20.0;;40.0;40.0
502;Totaal jeugdzorg;Wijk 00 West;2e halfjaar 2015;het Bildt                               ;Wijk     ;WK006300  ;1.0;145.0;10.0;70.0;60.0;;25.0;100.0;15.0;210.0;10.0;25.0;30.0;110.0;25.0;45.0;;20.0;;45.0;35.0
503;Totaal jeugdzorg;Wijk 00 West;2015;het Bildt                               ;Wijk     ;WK006300  ;1.0;150.0;10.0;75.0;70.0;;25.0;110.0;15.0;230.0;10.0;30.0;30.0;125.0;25.0;50.0;;25.0;;45.0;45.0
504;Totaal jeugdzorg;Wijk 01 Oost;1e kwartaal 2015;het Bildt                               ;Wijk     ;WK006301  ;1.0;25.0;;15.0;10.0;;;20.0;;35.0;;;;25.0;;10.0;;;;10.0;
505;Totaal jeugdzorg;Wijk 01 Oost;1e halfjaar 2015;het Bildt                               ;Wijk     ;WK006301  ;1.0;25.0;;15.0;10.0;;;20.0;;35.0;;;;25.0;;10.0;;;;10.0;
506;Totaal jeugdzorg;Wijk 01 Oost;2e halfjaar 2015;het Bildt                               ;Wijk     ;WK006301  ;1.0;25.0;;15.0;10.0;;;20.0;;35.0;;;;20.0;;10.0;;;;10.0;
507;Totaal jeugdzorg;Wijk 01 Oost;2015;het Bildt                               ;Wijk     ;WK006301  ;1.0;30.0;;15.0;15.0;;;25.0;;45.0;;;;30.0;;15.0;;;;10.0;
508;Totaal jeugdzorg;Wijk 02 Zuid;1e kwartaal 2015;het Bildt                               ;Wijk     ;WK006302  ;1.0;25.0;;15.0;10.0;;;20.0;;45.0;;;15.0;20.0;;;;;;;15.0
509;Totaal jeugdzorg;Wijk 02 Zuid;1e halfjaar 2015;het Bildt                               ;Wijk     ;WK006302  ;1.0;30.0;;20.0;10.0;;10.0;20.0;;50.0;;;15.0;25.0;;;;10.0;;;20.0
510;Totaal jeugdzorg;Wijk 02 Zuid;2e halfjaar 2015;het Bildt                               ;Wijk     ;WK006302  ;1.0;30.0;;15.0;10.0;;10.0;20.0;;50.0;;;15.0;25.0;;10.0;;10.0;;;15.0
511;Totaal jeugdzorg;Wijk 02 Zuid;2015;het Bildt                               ;Wijk     ;WK006302  ;1.0;35.0;;20.0;15.0;;10.0;25.0;;60.0;;;15.0;30.0;;10.0;;10.0;;;20.0
512;Totaal jeugdzorg;Franekeradeel;1e kwartaal 2015;Franekeradeel                           ;Gemeente ;GM0070    ;;335.0;15.0;165.0;155.0;;95.0;215.0;25.0;440.0;;60.0;60.0;250.0;45.0;65.0;;30.0;;100.0;120.0
513;Totaal jeugdzorg;Franekeradeel;1e halfjaar 2015;Franekeradeel                           ;Gemeente ;GM0070    ;;375.0;15.0;185.0;175.0;;100.0;250.0;20.0;495.0;;70.0;65.0;285.0;60.0;95.0;;35.0;;110.0;125.0
514;Totaal jeugdzorg;Franekeradeel;2e halfjaar 2015;Franekeradeel                           ;Gemeente ;GM0070    ;;385.0;10.0;185.0;180.0;;105.0;255.0;25.0;520.0;10.0;65.0;70.0;300.0;65.0;115.0;;40.0;10.0;105.0;110.0
515;Totaal jeugdzorg;Franekeradeel;2015;Franekeradeel                           ;Gemeente ;GM0070    ;;420.0;15.0;205.0;200.0;;115.0;280.0;25.0;590.0;10.0;75.0;75.0;340.0;75.0;125.0;;45.0;10.0;115.0;135.0
516;Totaal jeugdzorg;Wijk 00 Franeker;1e kwartaal 2015;Franekeradeel                           ;Wijk     ;WK007000  ;1.0;125.0;10.0;50.0;60.0;;35.0;75.0;10.0;185.0;;30.0;30.0;85.0;10.0;20.0;;15.0;;40.0;55.0
517;Totaal jeugdzorg;Wijk 00 Franeker;1e halfjaar 2015;Franekeradeel                           ;Wijk     ;WK007000  ;1.0;140.0;10.0;60.0;65.0;;40.0;90.0;10.0;210.0;;35.0;30.0;100.0;15.0;30.0;;15.0;;40.0;60.0
518;Totaal jeugdzorg;Wijk 00 Franeker;2e halfjaar 2015;Franekeradeel                           ;Wijk     ;WK007000  ;1.0;140.0;10.0;65.0;65.0;;40.0;90.0;10.0;215.0;;30.0;30.0;105.0;20.0;40.0;;20.0;;35.0;50.0
519;Totaal jeugdzorg;Wijk 00 Franeker;2015;Franekeradeel                           ;Wijk     ;WK007000  ;1.0;155.0;10.0;70.0;75.0;;45.0;100.0;10.0;250.0;;35.0;35.0;120.0;25.0;40.0;;20.0;;45.0;60.0
520;Totaal jeugdzorg;Wijk 01 Noord;1e kwartaal 2015;Franekeradeel                           ;Wijk     ;WK007001  ;1.0;30.0;;25.0;10.0;;;25.0;;40.0;;;;25.0;10.0;10.0;;;;;
521;Totaal jeugdzorg;Wijk 01 Noord;1e halfjaar 2015;Franekeradeel                           ;Wijk     ;WK007001  ;1.0;35.0;;25.0;10.0;;10.0;25.0;;45.0;;;;25.0;10.0;10.0;;;;10.0;
522;Totaal jeugdzorg;Wijk 01 Noord;2e halfjaar 2015;Franekeradeel                           ;Wijk     ;WK007001  ;1.0;35.0;;25.0;10.0;;10.0;25.0;;45.0;;;;25.0;10.0;10.0;;;;10.0;
523;Totaal jeugdzorg;Wijk 01 Noord;2015;Franekeradeel                           ;Wijk     ;WK007001  ;1.0;40.0;;30.0;10.0;;10.0;25.0;;50.0;;;;30.0;10.0;10.0;;;;10.0;
524;Totaal jeugdzorg;Wijk 02 Noordoost;1e kwartaal 2015;Franekeradeel                           ;Wijk     ;WK007002  ;1.0;;;;;;;;;;;;;;;;;;;;
525;Totaal jeugdzorg;Wijk 02 Noordoost;1e halfjaar 2015;Franekeradeel                           ;Wijk     ;WK007002  ;1.0;;;;;;;;;;;;;;;;;;;;
526;Totaal jeugdzorg;Wijk 02 Noordoost;2e halfjaar 2015;Franekeradeel                           ;Wijk     ;WK007002  ;1.0;10.0;;;;;;10.0;;10.0;;;;;;;;;;;
527;Totaal jeugdzorg;Wijk 02 Noordoost;2015;Franekeradeel                           ;Wijk     ;WK007002  ;1.0;10.0;;;;;;10.0;;10.0;;;;;;;;;;;
528;Totaal jeugdzorg;Wijk 03 Zuid;1e kwartaal 2015;Franekeradeel                           ;Wijk     ;WK007003  ;1.0;25.0;;15.0;10.0;;;20.0;;30.0;;;;15.0;;;;;;;
529;Totaal jeugdzorg;Wijk 03 Zuid;1e halfjaar 2015;Franekeradeel                           ;Wijk     ;WK007003  ;1.0;25.0;;15.0;10.0;;;20.0;;35.0;;;;15.0;;;;;;;
530;Totaal jeugdzorg;Wijk 03 Zuid;2e halfjaar 2015;Franekeradeel                           ;Wijk     ;WK007003  ;1.0;25.0;;10.0;10.0;;;15.0;;30.0;;;;15.0;;;;;;;
531;Totaal jeugdzorg;Wijk 03 Zuid;2015;Franekeradeel                           ;Wijk     ;WK007003  ;1.0;30.0;;15.0;10.0;;;20.0;;35.0;;;;15.0;;;;;;;
532;Totaal jeugdzorg;Wijk 04 West;1e kwartaal 2015;Franekeradeel                           ;Wijk     ;WK007004  ;1.0;35.0;;20.0;15.0;;;25.0;;40.0;;;;25.0;10.0;;;;;10.0;
533;Totaal jeugdzorg;Wijk 04 West;1e halfjaar 2015;Franekeradeel                           ;Wijk     ;WK007004  ;1.0;40.0;;20.0;15.0;;;30.0;;50.0;;10.0;;30.0;10.0;10.0;;;;10.0;
534;Totaal jeugdzorg;Wijk 04 West;2e halfjaar 2015;Franekeradeel                           ;Wijk     ;WK007004  ;1.0;40.0;;20.0;20.0;;;30.0;;50.0;;10.0;;30.0;10.0;15.0;;;;10.0;
535;Totaal jeugdzorg;Wijk 04 West;2015;Franekeradeel                           ;Wijk     ;WK007004  ;1.0;45.0;;20.0;20.0;;;35.0;;55.0;;10.0;;35.0;10.0;15.0;;;;10.0;
536;Totaal jeugdzorg;Wijk 05 Franeker Zuidoost;1e kwartaal 2015;Franekeradeel                           ;Wijk     ;WK007005  ;1.0;70.0;;35.0;35.0;;15.0;55.0;;85.0;;15.0;10.0;60.0;10.0;20.0;;;;25.0;20.0
537;Totaal jeugdzorg;Wijk 05 Franeker Zuidoost;1e halfjaar 2015;Franekeradeel                           ;Wijk     ;WK007005  ;1.0;75.0;;40.0;35.0;;15.0;60.0;;90.0;;15.0;10.0;60.0;15.0;20.0;;;;25.0;20.0
538;Totaal jeugdzorg;Wijk 05 Franeker Zuidoost;2e halfjaar 2015;Franekeradeel                           ;Wijk     ;WK007005  ;1.0;70.0;;35.0;35.0;;15.0;55.0;;95.0;;15.0;10.0;65.0;15.0;20.0;;;;30.0;15.0
539;Totaal jeugdzorg;Wijk 05 Franeker Zuidoost;2015;Franekeradeel                           ;Wijk     ;WK007005  ;1.0;75.0;;40.0;35.0;;20.0;60.0;;105.0;;15.0;10.0;70.0;15.0;25.0;;;;30.0;20.0
540;Totaal jeugdzorg;Harlingen;1e kwartaal 2015;Harlingen                               ;Gemeente ;GM0072    ;;265.0;10.0;120.0;130.0;;80.0;165.0;25.0;355.0;;30.0;55.0;225.0;30.0;90.0;;25.0;;65.0;95.0
541;Totaal jeugdzorg;Harlingen;1e halfjaar 2015;Harlingen                               ;Gemeente ;GM0072    ;;315.0;15.0;150.0;150.0;;90.0;195.0;25.0;425.0;;35.0;55.0;275.0;40.0;130.0;;35.0;;75.0;95.0
542;Totaal jeugdzorg;Harlingen;2e halfjaar 2015;Harlingen                               ;Gemeente ;GM0072    ;;315.0;15.0;160.0;140.0;;95.0;190.0;30.0;440.0;;35.0;70.0;280.0;45.0;140.0;;50.0;;70.0;80.0
543;Totaal jeugdzorg;Harlingen;2015;Harlingen                               ;Gemeente ;GM0072    ;;360.0;15.0;175.0;165.0;;110.0;220.0;30.0;510.0;;40.0;70.0;335.0;45.0;160.0;;50.0;;85.0;105.0
544;Totaal jeugdzorg;Wijk 00 Harlingen;1e kwartaal 2015;Harlingen                               ;Wijk     ;WK007200  ;1.0;215.0;10.0;100.0;100.0;;70.0;125.0;20.0;295.0;;25.0;50.0;170.0;25.0;60.0;;20.0;;55.0;85.0
545;Totaal jeugdzorg;Wijk 00 Harlingen;1e halfjaar 2015;Harlingen                               ;Wijk     ;WK007200  ;1.0;250.0;15.0;115.0;115.0;;70.0;150.0;25.0;345.0;;35.0;50.0;205.0;30.0;80.0;;35.0;;60.0;85.0
546;Totaal jeugdzorg;Wijk 00 Harlingen;2e halfjaar 2015;Harlingen                               ;Wijk     ;WK007200  ;1.0;230.0;15.0;115.0;100.0;;65.0;140.0;25.0;340.0;;30.0;60.0;195.0;35.0;75.0;;45.0;;60.0;70.0
547;Totaal jeugdzorg;Wijk 00 Harlingen;2015;Harlingen                               ;Wijk     ;WK007200  ;1.0;265.0;15.0;130.0;120.0;;80.0;160.0;25.0;400.0;;40.0;60.0;235.0;40.0;90.0;;50.0;;75.0;90.0
548;Totaal jeugdzorg;Wijk 01 Midlum;1e kwartaal 2015;Harlingen                               ;Wijk     ;WK007201  ;1.0;10.0;;;;;;10.0;;10.0;;;;10.0;;;;;;;
549;Totaal jeugdzorg;Wijk 01 Midlum;1e halfjaar 2015;Harlingen                               ;Wijk     ;WK007201  ;1.0;10.0;;;;;;10.0;;10.0;;;;10.0;;;;;;;
550;Totaal jeugdzorg;Wijk 01 Midlum;2e halfjaar 2015;Harlingen                               ;Wijk     ;WK007201  ;1.0;10.0;;;;;;;;10.0;;;;10.0;;;;;;;
551;Totaal jeugdzorg;Wijk 01 Midlum;2015;Harlingen                               ;Wijk     ;WK007201  ;1.0;10.0;;;;;;10.0;;15.0;;;;10.0;;;;;;;
552;Totaal jeugdzorg;Wijk 02 Wijnaldum;1e kwartaal 2015;Harlingen                               ;Wijk     ;WK007202  ;1.0;10.0;;;;;;;;10.0;;;;10.0;;;;;;;
553;Totaal jeugdzorg;Wijk 02 Wijnaldum;1e halfjaar 2015;Harlingen                               ;Wijk     ;WK007202  ;1.0;10.0;;;;;;10.0;;10.0;;;;10.0;;;;;;;
554;Totaal jeugdzorg;Wijk 02 Wijnaldum;2e halfjaar 2015;Harlingen                               ;Wijk     ;WK007202  ;1.0;10.0;;;;;;10.0;;10.0;;;;10.0;;;;;;;
555;Totaal jeugdzorg;Wijk 02 Wijnaldum;2015;Harlingen                               ;Wijk     ;WK007202  ;1.0;10.0;;;;;;10.0;;10.0;;;;10.0;;;;;;;
556;Totaal jeugdzorg;Heerenveen;1e kwartaal 2015;Heerenveen                              ;Gemeente ;GM0074    ;;980.0;55.0;500.0;405.0;20.0;250.0;675.0;55.0;1235.0;15.0;110.0;325.0;660.0;45.0;305.0;;80.0;55.0;330.0;290.0
557;Totaal jeugdzorg;Heerenveen;1e halfjaar 2015;Heerenveen                              ;Gemeente ;GM0074    ;;1125.0;60.0;570.0;475.0;20.0;290.0;775.0;60.0;1470.0;25.0;130.0;405.0;770.0;65.0;390.0;10.0;90.0;60.0;420.0;300.0
558;Totaal jeugdzorg;Heerenveen;2e halfjaar 2015;Heerenveen                              ;Gemeente ;GM0074    ;;1150.0;70.0;595.0;470.0;15.0;290.0;785.0;75.0;1545.0;25.0;130.0;420.0;835.0;115.0;465.0;10.0;110.0;60.0;435.0;215.0
559;Totaal jeugdzorg;Heerenveen;2015;Heerenveen                              ;Gemeente ;GM0074    ;;1315.0;75.0;675.0;545.0;20.0;335.0;900.0;80.0;1855.0;45.0;160.0;525.0;960.0;125.0;525.0;10.0;120.0;65.0;525.0;320.0
560;Totaal jeugdzorg;Wijk 01 Heerenveen;1e kwartaal 2015;Heerenveen                              ;Wijk     ;WK007401  ;1.0;530.0;30.0;260.0;225.0;10.0;150.0;350.0;30.0;680.0;;65.0;170.0;355.0;25.0;175.0;;40.0;30.0;200.0;125.0
561;Totaal jeugdzorg;Wijk 01 Heerenveen;1e halfjaar 2015;Heerenveen                              ;Wijk     ;WK007401  ;1.0;605.0;35.0;295.0;260.0;15.0;175.0;395.0;35.0;810.0;15.0;70.0;220.0;415.0;35.0;220.0;;45.0;30.0;255.0;135.0
562;Totaal jeugdzorg;Wijk 01 Heerenveen;2e halfjaar 2015;Heerenveen                              ;Wijk     ;WK007401  ;1.0;620.0;40.0;310.0;260.0;10.0;175.0;400.0;45.0;870.0;20.0;70.0;230.0;470.0;65.0;275.0;;55.0;30.0;255.0;95.0
563;Totaal jeugdzorg;Wijk 01 Heerenveen;2015;Heerenveen                              ;Wijk     ;WK007401  ;1.0;710.0;45.0;350.0;300.0;15.0;200.0;460.0;50.0;1040.0;30.0;90.0;285.0;530.0;70.0;310.0;;60.0;30.0;310.0;145.0
564;Totaal jeugdzorg;Wijk 02 Noord-Heerenveen;1e kwartaal 2015;Heerenveen                              ;Wijk     ;WK007402  ;1.0;25.0;;15.0;10.0;;;20.0;;30.0;;;10.0;20.0;;;;;;10.0;
565;Totaal jeugdzorg;Wijk 02 Noord-Heerenveen;1e halfjaar 2015;Heerenveen                              ;Wijk     ;WK007402  ;1.0;30.0;;15.0;15.0;;;20.0;;35.0;;;10.0;20.0;;10.0;;;;10.0;
566;Totaal jeugdzorg;Wijk 02 Noord-Heerenveen;2e halfjaar 2015;Heerenveen                              ;Wijk     ;WK007402  ;1.0;30.0;;15.0;15.0;;;25.0;;40.0;;;15.0;25.0;;10.0;;;;15.0;
567;Totaal jeugdzorg;Wijk 02 Noord-Heerenveen;2015;Heerenveen                              ;Wijk     ;WK007402  ;1.0;35.0;;20.0;15.0;;;25.0;;45.0;;;15.0;25.0;;10.0;;10.0;;15.0;
568;Totaal jeugdzorg;Wijk 03 Hoornsterzwaag;1e kwartaal 2015;Heerenveen                              ;Wijk     ;WK007403  ;1.0;30.0;;15.0;15.0;;;25.0;;30.0;;;10.0;20.0;;10.0;;;;;
569;Totaal jeugdzorg;Wijk 03 Hoornsterzwaag;1e halfjaar 2015;Heerenveen                              ;Wijk     ;WK007403  ;1.0;35.0;;15.0;15.0;;;30.0;;40.0;;;10.0;25.0;;15.0;;;;10.0;
570;Totaal jeugdzorg;Wijk 03 Hoornsterzwaag;2e halfjaar 2015;Heerenveen                              ;Wijk     ;WK007403  ;1.0;30.0;;15.0;15.0;;;25.0;;40.0;;;10.0;20.0;;15.0;;;;10.0;
571;Totaal jeugdzorg;Wijk 03 Hoornsterzwaag;2015;Heerenveen                              ;Wijk     ;WK007403  ;1.0;40.0;;20.0;20.0;;;35.0;;50.0;;;15.0;25.0;;15.0;;;;10.0;
572;Totaal jeugdzorg;Wijk 04 Jubbega;1e kwartaal 2015;Heerenveen                              ;Wijk     ;WK007404  ;1.0;190.0;10.0;105.0;70.0;;45.0;135.0;10.0;245.0;;15.0;75.0;125.0;;60.0;;25.0;;60.0;65.0
573;Totaal jeugdzorg;Wijk 04 Jubbega;1e halfjaar 2015;Heerenveen                              ;Wijk     ;WK007404  ;1.0;220.0;10.0;115.0;90.0;;55.0;155.0;10.0;295.0;;20.0;95.0;145.0;10.0;75.0;;25.0;10.0;80.0;65.0
574;Totaal jeugdzorg;Wijk 04 Jubbega;2e halfjaar 2015;Heerenveen                              ;Wijk     ;WK007404  ;1.0;225.0;15.0;130.0;75.0;;55.0;155.0;15.0;305.0;;30.0;95.0;150.0;25.0;90.0;;30.0;10.0;85.0;40.0
575;Totaal jeugdzorg;Wijk 04 Jubbega;2015;Heerenveen                              ;Wijk     ;WK007404  ;1.0;255.0;15.0;145.0;90.0;;60.0;180.0;15.0;365.0;10.0;30.0;120.0;175.0;25.0;100.0;;30.0;10.0;100.0;65.0
576;Totaal jeugdzorg;Wijk 06 Oranjewoud;1e kwartaal 2015;Heerenveen                              ;Wijk     ;WK007406  ;1.0;15.0;;;10.0;;;15.0;;15.0;;;;10.0;;;;;;;
577;Totaal jeugdzorg;Wijk 06 Oranjewoud;1e halfjaar 2015;Heerenveen                              ;Wijk     ;WK007406  ;1.0;20.0;;;10.0;;;15.0;;20.0;;;;15.0;;;;;;;
578;Totaal jeugdzorg;Wijk 06 Oranjewoud;2e halfjaar 2015;Heerenveen                              ;Wijk     ;WK007406  ;1.0;15.0;;;10.0;;;15.0;;20.0;;;;10.0;;;;;;10.0;
579;Totaal jeugdzorg;Wijk 06 Oranjewoud;2015;Heerenveen                              ;Wijk     ;WK007406  ;1.0;20.0;;;10.0;;;15.0;;20.0;;;;15.0;;;;;;10.0;
580;Totaal jeugdzorg;Skarsterlân;1e kwartaal 2015;Heerenveen                              ;Wijk     ;WK007407  ;1.0;10.0;;;;;;;;10.0;;;;;;;;;;;
