ID;Geslacht;Leeftijd;GestandInkomenGroepenPersonen;Diagnose;Perioden;PersonenMetLopendeDBC_1;PersonenMetLopendeDBCPer10000Inw_2
1774;Totaal mannen en vrouwen;10000;Totaal;NC Totaal neurochirurgie;2014;107645.0;62.6
1775;Totaal mannen en vrouwen;10000;Totaal;NC Totaal neurochirurgie;2015;108305.0;62.7
1776;Totaal mannen en vrouwen;10000;Totaal;NC Totaal neurochirurgie;2016;97300.0;56.0
1777;Totaal mannen en vrouwen;10000;Totaal;NC Totaal neurochirurgie;2017;97500.0;55.7
1778;Totaal mannen en vrouwen;10000;Totaal;NC Totaal neurochirurgie;2018;97435.0;55.4
1779;Totaal mannen en vrouwen;10000;Totaal;NC Totaal neurochirurgie;2019;97930.0;55.3
1780;Totaal mannen en vrouwen;10000;Totaal;NC Totaal neurochirurgie;2020;92935.0;52.2
1781;Totaal mannen en vrouwen;10000;Totaal;NC Totaal neurochirurgie;2021;95115.0;53.1
1782;Totaal mannen en vrouwen;10000;Totaal;NC1 Tot. schedel/hersenen/hersenvliezen;2013;13850.0;8.1
1783;Totaal mannen en vrouwen;10000;Totaal;NC1 Tot. schedel/hersenen/hersenvliezen;2014;17400.0;10.1
1784;Totaal mannen en vrouwen;10000;Totaal;NC1 Tot. schedel/hersenen/hersenvliezen;2015;19215.0;11.1
1785;Totaal mannen en vrouwen;10000;Totaal;NC1 Tot. schedel/hersenen/hersenvliezen;2016;20245.0;11.6
1786;Totaal mannen en vrouwen;10000;Totaal;NC1 Tot. schedel/hersenen/hersenvliezen;2017;22490.0;12.9
1787;Totaal mannen en vrouwen;10000;Totaal;NC1 Tot. schedel/hersenen/hersenvliezen;2018;23420.0;13.3
1788;Totaal mannen en vrouwen;10000;Totaal;NC1 Tot. schedel/hersenen/hersenvliezen;2019;24560.0;13.9
1789;Totaal mannen en vrouwen;10000;Totaal;NC1 Tot. schedel/hersenen/hersenvliezen;2020;24725.0;13.9
1790;Totaal mannen en vrouwen;10000;Totaal;NC1 Tot. schedel/hersenen/hersenvliezen;2021;25685.0;14.3
1791;Totaal mannen en vrouwen;10000;Totaal;NC1.1 Nieuwvormingen schedel/hersenen;2013;5135.0;3.0
1792;Totaal mannen en vrouwen;10000;Totaal;NC1.1 Nieuwvormingen schedel/hersenen;2014;6885.0;4.0
1793;Totaal mannen en vrouwen;10000;Totaal;NC1.1 Nieuwvormingen schedel/hersenen;2015;7870.0;4.6
1794;Totaal mannen en vrouwen;10000;Totaal;NC1.1 Nieuwvormingen schedel/hersenen;2016;8175.0;4.7
1795;Totaal mannen en vrouwen;10000;Totaal;NC1.1 Nieuwvormingen schedel/hersenen;2017;9390.0;5.4
1796;Totaal mannen en vrouwen;10000;Totaal;NC1.1 Nieuwvormingen schedel/hersenen;2018;10170.0;5.8
1797;Totaal mannen en vrouwen;10000;Totaal;NC1.1 Nieuwvormingen schedel/hersenen;2019;10625.0;6.0
1798;Totaal mannen en vrouwen;10000;Totaal;NC1.1 Nieuwvormingen schedel/hersenen;2020;10820.0;6.1
1799;Totaal mannen en vrouwen;10000;Totaal;NC1.1 Nieuwvormingen schedel/hersenen;2021;11290.0;6.3
1800;Totaal mannen en vrouwen;10000;Totaal;NC1.2 Vasculaire aand. schedel/hersenen;2013;2400.0;1.4
1801;Totaal mannen en vrouwen;10000;Totaal;NC1.2 Vasculaire aand. schedel/hersenen;2014;2850.0;1.7
1802;Totaal mannen en vrouwen;10000;Totaal;NC1.2 Vasculaire aand. schedel/hersenen;2015;3115.0;1.8
1803;Totaal mannen en vrouwen;10000;Totaal;NC1.2 Vasculaire aand. schedel/hersenen;2016;3140.0;1.8
1804;Totaal mannen en vrouwen;10000;Totaal;NC1.2 Vasculaire aand. schedel/hersenen;2017;3495.0;2.0
1805;Totaal mannen en vrouwen;10000;Totaal;NC1.2 Vasculaire aand. schedel/hersenen;2018;3525.0;2.0
1806;Totaal mannen en vrouwen;10000;Totaal;NC1.2 Vasculaire aand. schedel/hersenen;2019;3675.0;2.1
1807;Totaal mannen en vrouwen;10000;Totaal;NC1.2 Vasculaire aand. schedel/hersenen;2020;3760.0;2.1
1808;Totaal mannen en vrouwen;10000;Totaal;NC1.2 Vasculaire aand. schedel/hersenen;2021;3950.0;2.2
1809;Totaal mannen en vrouwen;10000;Totaal;NC1.3 Overige aand. schedel/hersenen;2013;6825.0;4.0
1810;Totaal mannen en vrouwen;10000;Totaal;NC1.3 Overige aand. schedel/hersenen;2014;8095.0;4.7
1811;Totaal mannen en vrouwen;10000;Totaal;NC1.3 Overige aand. schedel/hersenen;2015;8665.0;5.0
1812;Totaal mannen en vrouwen;10000;Totaal;NC1.3 Overige aand. schedel/hersenen;2016;9415.0;5.4
1813;Totaal mannen en vrouwen;10000;Totaal;NC1.3 Overige aand. schedel/hersenen;2017;10150.0;5.8
1814;Totaal mannen en vrouwen;10000;Totaal;NC1.3 Overige aand. schedel/hersenen;2018;10210.0;5.8
1815;Totaal mannen en vrouwen;10000;Totaal;NC1.3 Overige aand. schedel/hersenen;2019;10765.0;6.1
1816;Totaal mannen en vrouwen;10000;Totaal;NC1.3 Overige aand. schedel/hersenen;2020;10660.0;6.0
1817;Totaal mannen en vrouwen;10000;Totaal;NC1.3 Overige aand. schedel/hersenen;2021;11035.0;6.2
1818;Totaal mannen en vrouwen;10000;Totaal;NC2 Tot. r.merg/wort./vliezen/w.kolom;2013;32950.0;19.2
1819;Totaal mannen en vrouwen;10000;Totaal;NC2 Tot. r.merg/wort./vliezen/w.kolom;2014;45325.0;26.4
1820;Totaal mannen en vrouwen;10000;Totaal;NC2 Tot. r.merg/wort./vliezen/w.kolom;2015;50955.0;29.5
1821;Totaal mannen en vrouwen;10000;Totaal;NC2 Tot. r.merg/wort./vliezen/w.kolom;2016;48380.0;27.8
1822;Totaal mannen en vrouwen;10000;Totaal;NC2 Tot. r.merg/wort./vliezen/w.kolom;2017;50730.0;29.0
1823;Totaal mannen en vrouwen;10000;Totaal;NC2 Tot. r.merg/wort./vliezen/w.kolom;2018;53245.0;30.3
1824;Totaal mannen en vrouwen;10000;Totaal;NC2 Tot. r.merg/wort./vliezen/w.kolom;2019;54140.0;30.5
1825;Totaal mannen en vrouwen;10000;Totaal;NC2 Tot. r.merg/wort./vliezen/w.kolom;2020;51965.0;29.2
1826;Totaal mannen en vrouwen;10000;Totaal;NC2 Tot. r.merg/wort./vliezen/w.kolom;2021;53415.0;29.8
1827;Totaal mannen en vrouwen;10000;Totaal;NC2.1 Degeneratieve afw. ruggemerg e.a.;2013;29565.0;17.3
1828;Totaal mannen en vrouwen;10000;Totaal;NC2.1 Degeneratieve afw. ruggemerg e.a.;2014;40870.0;23.8
1829;Totaal mannen en vrouwen;10000;Totaal;NC2.1 Degeneratieve afw. ruggemerg e.a.;2015;45505.0;26.3
1830;Totaal mannen en vrouwen;10000;Totaal;NC2.1 Degeneratieve afw. ruggemerg e.a.;2016;43060.0;24.8
1831;Totaal mannen en vrouwen;10000;Totaal;NC2.1 Degeneratieve afw. ruggemerg e.a.;2017;44920.0;25.7
1832;Totaal mannen en vrouwen;10000;Totaal;NC2.1 Degeneratieve afw. ruggemerg e.a.;2018;46810.0;26.6
1833;Totaal mannen en vrouwen;10000;Totaal;NC2.1 Degeneratieve afw. ruggemerg e.a.;2019;47655.0;26.9
1834;Totaal mannen en vrouwen;10000;Totaal;NC2.1 Degeneratieve afw. ruggemerg e.a.;2020;45605.0;25.6
1835;Totaal mannen en vrouwen;10000;Totaal;NC2.1 Degeneratieve afw. ruggemerg e.a.;2021;46805.0;26.1
1836;Totaal mannen en vrouwen;10000;Totaal;NC2.2 Ov.aandoeningen ruggemerg e.a.;2013;3690.0;2.2
1837;Totaal mannen en vrouwen;10000;Totaal;NC2.2 Ov.aandoeningen ruggemerg e.a.;2014;4880.0;2.8
1838;Totaal mannen en vrouwen;10000;Totaal;NC2.2 Ov.aandoeningen ruggemerg e.a.;2015;5950.0;3.4
1839;Totaal mannen en vrouwen;10000;Totaal;NC2.2 Ov.aandoeningen ruggemerg e.a.;2016;5910.0;3.4
1840;Totaal mannen en vrouwen;10000;Totaal;NC2.2 Ov.aandoeningen ruggemerg e.a.;2017;6455.0;3.7
1841;Totaal mannen en vrouwen;10000;Totaal;NC2.2 Ov.aandoeningen ruggemerg e.a.;2018;7120.0;4.0
1842;Totaal mannen en vrouwen;10000;Totaal;NC2.2 Ov.aandoeningen ruggemerg e.a.;2019;7205.0;4.1
1843;Totaal mannen en vrouwen;10000;Totaal;NC2.2 Ov.aandoeningen ruggemerg e.a.;2020;7005.0;3.9
1844;Totaal mannen en vrouwen;10000;Totaal;NC2.2 Ov.aandoeningen ruggemerg e.a.;2021;7220.0;4.0
1845;Totaal mannen en vrouwen;10000;Totaal;NC3 Totaal aand. perifere zenuwen;2013;11480.0;6.7
1846;Totaal mannen en vrouwen;10000;Totaal;NC3 Totaal aand. perifere zenuwen;2014;12785.0;7.4
1847;Totaal mannen en vrouwen;10000;Totaal;NC3 Totaal aand. perifere zenuwen;2015;12800.0;7.4
1848;Totaal mannen en vrouwen;10000;Totaal;NC3 Totaal aand. perifere zenuwen;2016;12140.0;7.0
1849;Totaal mannen en vrouwen;10000;Totaal;NC3 Totaal aand. perifere zenuwen;2017;12240.0;7.0
1850;Totaal mannen en vrouwen;10000;Totaal;NC3 Totaal aand. perifere zenuwen;2018;11550.0;6.6
1851;Totaal mannen en vrouwen;10000;Totaal;NC3 Totaal aand. perifere zenuwen;2019;11350.0;6.4
1852;Totaal mannen en vrouwen;10000;Totaal;NC3 Totaal aand. perifere zenuwen;2020;9725.0;5.5
1853;Totaal mannen en vrouwen;10000;Totaal;NC3 Totaal aand. perifere zenuwen;2021;9695.0;5.4
1854;Totaal mannen en vrouwen;10000;Totaal;NC4 Totaal overig neurochirurgie;2013;60035.0;35.0
1855;Totaal mannen en vrouwen;10000;Totaal;NC4 Totaal overig neurochirurgie;2014;43470.0;25.3
1856;Totaal mannen en vrouwen;10000;Totaal;NC4 Totaal overig neurochirurgie;2015;34515.0;20.0
1857;Totaal mannen en vrouwen;10000;Totaal;NC4 Totaal overig neurochirurgie;2016;22740.0;13.1
1858;Totaal mannen en vrouwen;10000;Totaal;NC4 Totaal overig neurochirurgie;2017;17130.0;9.8
1859;Totaal mannen en vrouwen;10000;Totaal;NC4 Totaal overig neurochirurgie;2018;13445.0;7.6
1860;Totaal mannen en vrouwen;10000;Totaal;NC4 Totaal overig neurochirurgie;2019;11745.0;6.6
1861;Totaal mannen en vrouwen;10000;Totaal;NC4 Totaal overig neurochirurgie;2020;9565.0;5.4
1862;Totaal mannen en vrouwen;10000;Totaal;NC4 Totaal overig neurochirurgie;2021;9250.0;5.2
1863;Totaal mannen en vrouwen;10000;Totaal;DE Totaal dermatologie;2013;1205885.0;704.0
1864;Totaal mannen en vrouwen;10000;Totaal;DE Totaal dermatologie;2014;1201825.0;698.8
1865;Totaal mannen en vrouwen;10000;Totaal;DE Totaal dermatologie;2015;1175635.0;680.1
1866;Totaal mannen en vrouwen;10000;Totaal;DE Totaal dermatologie;2016;1150395.0;661.6
1867;Totaal mannen en vrouwen;10000;Totaal;DE Totaal dermatologie;2017;1164540.0;665.8
1868;Totaal mannen en vrouwen;10000;Totaal;DE Totaal dermatologie;2018;1171160.0;665.5
1869;Totaal mannen en vrouwen;10000;Totaal;DE Totaal dermatologie;2019;1183525.0;667.8
1870;Totaal mannen en vrouwen;10000;Totaal;DE Totaal dermatologie;2020;1075155.0;604.1
1871;Totaal mannen en vrouwen;10000;Totaal;DE Totaal dermatologie;2021;1137775.0;635.4
1872;Totaal mannen en vrouwen;10000;Totaal;DE1 Goedaardige tumoren;2013;57200.0;33.4
1873;Totaal mannen en vrouwen;10000;Totaal;DE1 Goedaardige tumoren;2014;55925.0;32.5
1874;Totaal mannen en vrouwen;10000;Totaal;DE1 Goedaardige tumoren;2015;55000.0;31.8
1875;Totaal mannen en vrouwen;10000;Totaal;DE1 Goedaardige tumoren;2016;58165.0;33.5
1876;Totaal mannen en vrouwen;10000;Totaal;DE1 Goedaardige tumoren;2017;57410.0;32.8
1877;Totaal mannen en vrouwen;10000;Totaal;DE1 Goedaardige tumoren;2018;57360.0;32.6
1878;Totaal mannen en vrouwen;10000;Totaal;DE1 Goedaardige tumoren;2019;57635.0;32.5
1879;Totaal mannen en vrouwen;10000;Totaal;DE1 Goedaardige tumoren;2020;49445.0;27.8
1880;Totaal mannen en vrouwen;10000;Totaal;DE1 Goedaardige tumoren;2021;54010.0;30.2
1881;Totaal mannen en vrouwen;10000;Totaal;DE2 Premaligne huidaandoeningen;2013;155895.0;91.0
1882;Totaal mannen en vrouwen;10000;Totaal;DE2 Premaligne huidaandoeningen;2014;160170.0;93.1
1883;Totaal mannen en vrouwen;10000;Totaal;DE2 Premaligne huidaandoeningen;2015;158735.0;91.8
1884;Totaal mannen en vrouwen;10000;Totaal;DE2 Premaligne huidaandoeningen;2016;155625.0;89.5
1885;Totaal mannen en vrouwen;10000;Totaal;DE2 Premaligne huidaandoeningen;2017;157440.0;90.0
1886;Totaal mannen en vrouwen;10000;Totaal;DE2 Premaligne huidaandoeningen;2018;153545.0;87.2
1887;Totaal mannen en vrouwen;10000;Totaal;DE2 Premaligne huidaandoeningen;2019;154575.0;87.2
1888;Totaal mannen en vrouwen;10000;Totaal;DE2 Premaligne huidaandoeningen;2020;138385.0;77.8
1889;Totaal mannen en vrouwen;10000;Totaal;DE2 Premaligne huidaandoeningen;2021;139985.0;78.2
1890;Totaal mannen en vrouwen;10000;Totaal;DE3 Huidkanker;2013;204460.0;119.4
1891;Totaal mannen en vrouwen;10000;Totaal;DE3 Huidkanker;2014;219045.0;127.4
1892;Totaal mannen en vrouwen;10000;Totaal;DE3 Huidkanker;2015;229660.0;132.9
1893;Totaal mannen en vrouwen;10000;Totaal;DE3 Huidkanker;2016;234445.0;134.8
1894;Totaal mannen en vrouwen;10000;Totaal;DE3 Huidkanker;2017;243835.0;139.4
1895;Totaal mannen en vrouwen;10000;Totaal;DE3 Huidkanker;2018;252745.0;143.6
1896;Totaal mannen en vrouwen;10000;Totaal;DE3 Huidkanker;2019;263990.0;148.9
1897;Totaal mannen en vrouwen;10000;Totaal;DE3 Huidkanker;2020;260040.0;146.1
1898;Totaal mannen en vrouwen;10000;Totaal;DE3 Huidkanker;2021;273650.0;152.8
1899;Totaal mannen en vrouwen;10000;Totaal;DE4 Moedervlekken (alle vormen);2013;114630.0;66.9
1900;Totaal mannen en vrouwen;10000;Totaal;DE4 Moedervlekken (alle vormen);2014;108780.0;63.3
1901;Totaal mannen en vrouwen;10000;Totaal;DE4 Moedervlekken (alle vormen);2015;105285.0;60.9
1902;Totaal mannen en vrouwen;10000;Totaal;DE4 Moedervlekken (alle vormen);2016;114065.0;65.6
1903;Totaal mannen en vrouwen;10000;Totaal;DE4 Moedervlekken (alle vormen);2017;115265.0;65.9
1904;Totaal mannen en vrouwen;10000;Totaal;DE4 Moedervlekken (alle vormen);2018;110805.0;63.0
1905;Totaal mannen en vrouwen;10000;Totaal;DE4 Moedervlekken (alle vormen);2019;110665.0;62.4
1906;Totaal mannen en vrouwen;10000;Totaal;DE4 Moedervlekken (alle vormen);2020;97540.0;54.8
1907;Totaal mannen en vrouwen;10000;Totaal;DE4 Moedervlekken (alle vormen);2021;105395.0;58.9
1908;Totaal mannen en vrouwen;10000;Totaal;DE5 Acneïforme huidaandoeningen;2013;72780.0;42.5
1909;Totaal mannen en vrouwen;10000;Totaal;DE5 Acneïforme huidaandoeningen;2014;74960.0;43.6
1910;Totaal mannen en vrouwen;10000;Totaal;DE5 Acneïforme huidaandoeningen;2015;73905.0;42.8
1911;Totaal mannen en vrouwen;10000;Totaal;DE5 Acneïforme huidaandoeningen;2016;67950.0;39.1
1912;Totaal mannen en vrouwen;10000;Totaal;DE5 Acneïforme huidaandoeningen;2017;71230.0;40.7
1913;Totaal mannen en vrouwen;10000;Totaal;DE5 Acneïforme huidaandoeningen;2018;72640.0;41.3
1914;Totaal mannen en vrouwen;10000;Totaal;DE5 Acneïforme huidaandoeningen;2019;74380.0;42.0
1915;Totaal mannen en vrouwen;10000;Totaal;DE5 Acneïforme huidaandoeningen;2020;68535.0;38.5
1916;Totaal mannen en vrouwen;10000;Totaal;DE5 Acneïforme huidaandoeningen;2021;74265.0;41.5
1917;Totaal mannen en vrouwen;10000;Totaal;DE6 Constitutioneel eczeem;2013;50995.0;29.8
1918;Totaal mannen en vrouwen;10000;Totaal;DE6 Constitutioneel eczeem;2014;51685.0;30.1
1919;Totaal mannen en vrouwen;10000;Totaal;DE6 Constitutioneel eczeem;2015;50315.0;29.1
1920;Totaal mannen en vrouwen;10000;Totaal;DE6 Constitutioneel eczeem;2016;45765.0;26.3
1921;Totaal mannen en vrouwen;10000;Totaal;DE6 Constitutioneel eczeem;2017;43880.0;25.1
1922;Totaal mannen en vrouwen;10000;Totaal;DE6 Constitutioneel eczeem;2018;42130.0;23.9
1923;Totaal mannen en vrouwen;10000;Totaal;DE6 Constitutioneel eczeem;2019;41875.0;23.6
1924;Totaal mannen en vrouwen;10000;Totaal;DE6 Constitutioneel eczeem;2020;39440.0;22.2
1925;Totaal mannen en vrouwen;10000;Totaal;DE6 Constitutioneel eczeem;2021;44640.0;24.9
1926;Totaal mannen en vrouwen;10000;Totaal;DE7 Contactallergisch eczeem;2013;16965.0;9.9
1927;Totaal mannen en vrouwen;10000;Totaal;DE7 Contactallergisch eczeem;2014;16535.0;9.6
1928;Totaal mannen en vrouwen;10000;Totaal;DE7 Contactallergisch eczeem;2015;15730.0;9.1
1929;Totaal mannen en vrouwen;10000;Totaal;DE7 Contactallergisch eczeem;2016;12600.0;7.2
1930;Totaal mannen en vrouwen;10000;Totaal;DE7 Contactallergisch eczeem;2017;11155.0;6.4
1931;Totaal mannen en vrouwen;10000;Totaal;DE7 Contactallergisch eczeem;2018;10265.0;5.8
1932;Totaal mannen en vrouwen;10000;Totaal;DE7 Contactallergisch eczeem;2019;10395.0;5.9
1933;Totaal mannen en vrouwen;10000;Totaal;DE7 Contactallergisch eczeem;2020;9050.0;5.1
1934;Totaal mannen en vrouwen;10000;Totaal;DE7 Contactallergisch eczeem;2021;9430.0;5.3
1935;Totaal mannen en vrouwen;10000;Totaal;DE8 Seborrhoisch eczeem;2013;19030.0;11.1
1936;Totaal mannen en vrouwen;10000;Totaal;DE8 Seborrhoisch eczeem;2014;18435.0;10.7
1937;Totaal mannen en vrouwen;10000;Totaal;DE8 Seborrhoisch eczeem;2015;18080.0;10.5
1938;Totaal mannen en vrouwen;10000;Totaal;DE8 Seborrhoisch eczeem;2016;16645.0;9.6
1939;Totaal mannen en vrouwen;10000;Totaal;DE8 Seborrhoisch eczeem;2017;17340.0;9.9
1940;Totaal mannen en vrouwen;10000;Totaal;DE8 Seborrhoisch eczeem;2018;17550.0;10.0
1941;Totaal mannen en vrouwen;10000;Totaal;DE8 Seborrhoisch eczeem;2019;18080.0;10.2
1942;Totaal mannen en vrouwen;10000;Totaal;DE8 Seborrhoisch eczeem;2020;15760.0;8.9
1943;Totaal mannen en vrouwen;10000;Totaal;DE8 Seborrhoisch eczeem;2021;16310.0;9.1
1944;Totaal mannen en vrouwen;10000;Totaal;DE9 Overig eczeem;2013;81525.0;47.6
1945;Totaal mannen en vrouwen;10000;Totaal;DE9 Overig eczeem;2014;79810.0;46.4
1946;Totaal mannen en vrouwen;10000;Totaal;DE9 Overig eczeem;2015;78180.0;45.2
1947;Totaal mannen en vrouwen;10000;Totaal;DE9 Overig eczeem;2016;72165.0;41.5
1948;Totaal mannen en vrouwen;10000;Totaal;DE9 Overig eczeem;2017;73430.0;42.0
1949;Totaal mannen en vrouwen;10000;Totaal;DE9 Overig eczeem;2018;75745.0;43.0
1950;Totaal mannen en vrouwen;10000;Totaal;DE9 Overig eczeem;2019;73475.0;41.5
1951;Totaal mannen en vrouwen;10000;Totaal;DE9 Overig eczeem;2020;61580.0;34.6
1952;Totaal mannen en vrouwen;10000;Totaal;DE9 Overig eczeem;2021;63435.0;35.4
1953;Totaal mannen en vrouwen;10000;Totaal;DE10 Psoriatiforme huidaandoeningen;2013;64600.0;37.7
1954;Totaal mannen en vrouwen;10000;Totaal;DE10 Psoriatiforme huidaandoeningen;2014;64930.0;37.8
1955;Totaal mannen en vrouwen;10000;Totaal;DE10 Psoriatiforme huidaandoeningen;2015;65360.0;37.8
1956;Totaal mannen en vrouwen;10000;Totaal;DE10 Psoriatiforme huidaandoeningen;2016;61460.0;35.3
1957;Totaal mannen en vrouwen;10000;Totaal;DE10 Psoriatiforme huidaandoeningen;2017;62655.0;35.8
1958;Totaal mannen en vrouwen;10000;Totaal;DE10 Psoriatiforme huidaandoeningen;2018;62425.0;35.5
1959;Totaal mannen en vrouwen;10000;Totaal;DE10 Psoriatiforme huidaandoeningen;2019;63560.0;35.9
1960;Totaal mannen en vrouwen;10000;Totaal;DE10 Psoriatiforme huidaandoeningen;2020;58960.0;33.1
1961;Totaal mannen en vrouwen;10000;Totaal;DE10 Psoriatiforme huidaandoeningen;2021;61400.0;34.3
1962;Totaal mannen en vrouwen;10000;Totaal;DE11 Spataderen;2013;81060.0;47.3
1963;Totaal mannen en vrouwen;10000;Totaal;DE11 Spataderen;2014;66390.0;38.6
1964;Totaal mannen en vrouwen;10000;Totaal;DE11 Spataderen;2015;52260.0;30.2
1965;Totaal mannen en vrouwen;10000;Totaal;DE11 Spataderen;2016;43930.0;25.3
1966;Totaal mannen en vrouwen;10000;Totaal;DE11 Spataderen;2017;43770.0;25.0
1967;Totaal mannen en vrouwen;10000;Totaal;DE11 Spataderen;2018;43905.0;24.9
1968;Totaal mannen en vrouwen;10000;Totaal;DE11 Spataderen;2019;42855.0;24.2
1969;Totaal mannen en vrouwen;10000;Totaal;DE11 Spataderen;2020;35170.0;19.8
1970;Totaal mannen en vrouwen;10000;Totaal;DE11 Spataderen;2021;37995.0;21.2
1971;Totaal mannen en vrouwen;10000;Totaal;DE12 Overig dermatologie;2013;415110.0;242.3
1972;Totaal mannen en vrouwen;10000;Totaal;DE12 Overig dermatologie;2014;399185.0;232.1
1973;Totaal mannen en vrouwen;10000;Totaal;DE12 Overig dermatologie;2015;379005.0;219.3
1974;Totaal mannen en vrouwen;10000;Totaal;DE12 Overig dermatologie;2016;360850.0;207.5
1975;Totaal mannen en vrouwen;10000;Totaal;DE12 Overig dermatologie;2017;357460.0;204.4
1976;Totaal mannen en vrouwen;10000;Totaal;DE12 Overig dermatologie;2018;361620.0;205.5
1977;Totaal mannen en vrouwen;10000;Totaal;DE12 Overig dermatologie;2019;357925.0;201.9
1978;Totaal mannen en vrouwen;10000;Totaal;DE12 Overig dermatologie;2020;314080.0;176.5
1979;Totaal mannen en vrouwen;10000;Totaal;DE12 Overig dermatologie;2021;337525.0;188.5
1980;Totaal mannen en vrouwen;10000;Totaal;IN Totaal inwendige geneeskunde;2013;1214925.0;709.2
1981;Totaal mannen en vrouwen;10000;Totaal;IN Totaal inwendige geneeskunde;2014;1222935.0;711.1
1982;Totaal mannen en vrouwen;10000;Totaal;IN Totaal inwendige geneeskunde;2015;1220900.0;706.3
1983;Totaal mannen en vrouwen;10000;Totaal;IN Totaal inwendige geneeskunde;2016;1187500.0;682.9
1984;Totaal mannen en vrouwen;10000;Totaal;IN Totaal inwendige geneeskunde;2017;1193995.0;682.7
1985;Totaal mannen en vrouwen;10000;Totaal;IN Totaal inwendige geneeskunde;2018;1193875.0;678.4
1986;Totaal mannen en vrouwen;10000;Totaal;IN Totaal inwendige geneeskunde;2019;1199090.0;676.6
1987;Totaal mannen en vrouwen;10000;Totaal;IN Totaal inwendige geneeskunde;2020;1153665.0;648.2
1988;Totaal mannen en vrouwen;10000;Totaal;IN Totaal inwendige geneeskunde;2021;1177465.0;657.5
1989;Totaal mannen en vrouwen;10000;Totaal;IN1 Totaal algemeen;2013;290135.0;169.4
1990;Totaal mannen en vrouwen;10000;Totaal;IN1 Totaal algemeen;2014;286800.0;166.8
1991;Totaal mannen en vrouwen;10000;Totaal;IN1 Totaal algemeen;2015;270805.0;156.7
1992;Totaal mannen en vrouwen;10000;Totaal;IN1 Totaal algemeen;2016;254470.0;146.3
1993;Totaal mannen en vrouwen;10000;Totaal;IN1 Totaal algemeen;2017;246850.0;141.1
1994;Totaal mannen en vrouwen;10000;Totaal;IN1 Totaal algemeen;2018;239370.0;136.0
1995;Totaal mannen en vrouwen;10000;Totaal;IN1 Totaal algemeen;2019;233000.0;131.5
1996;Totaal mannen en vrouwen;10000;Totaal;IN1 Totaal algemeen;2020;206250.0;115.9
1997;Totaal mannen en vrouwen;10000;Totaal;IN1 Totaal algemeen;2021;210940.0;117.8
1998;Totaal mannen en vrouwen;10000;Totaal;IN2 Totaal hart- en vaatziekten;2013;17795.0;10.4
1999;Totaal mannen en vrouwen;10000;Totaal;IN2 Totaal hart- en vaatziekten;2014;17460.0;10.2
2000;Totaal mannen en vrouwen;10000;Totaal;IN2 Totaal hart- en vaatziekten;2015;17195.0;9.9
2001;Totaal mannen en vrouwen;10000;Totaal;IN2 Totaal hart- en vaatziekten;2016;16130.0;9.3
2002;Totaal mannen en vrouwen;10000;Totaal;IN2 Totaal hart- en vaatziekten;2017;17280.0;9.9
2003;Totaal mannen en vrouwen;10000;Totaal;IN2 Totaal hart- en vaatziekten;2018;17875.0;10.2
2004;Totaal mannen en vrouwen;10000;Totaal;IN2 Totaal hart- en vaatziekten;2019;19130.0;10.8
2005;Totaal mannen en vrouwen;10000;Totaal;IN2 Totaal hart- en vaatziekten;2020;18390.0;10.3
2006;Totaal mannen en vrouwen;10000;Totaal;IN2 Totaal hart- en vaatziekten;2021;19165.0;10.7
2007;Totaal mannen en vrouwen;10000;Totaal;IN3 Tot.endocr./stofwisselingsziekten;2013;382540.0;223.3
2008;Totaal mannen en vrouwen;10000;Totaal;IN3 Tot.endocr./stofwisselingsziekten;2014;378425.0;220.0
2009;Totaal mannen en vrouwen;10000;Totaal;IN3 Tot.endocr./stofwisselingsziekten;2015;376910.0;218.0
2010;Totaal mannen en vrouwen;10000;Totaal;IN3 Tot.endocr./stofwisselingsziekten;2016;363030.0;208.8
2011;Totaal mannen en vrouwen;10000;Totaal;IN3 Tot.endocr./stofwisselingsziekten;2017;368875.0;210.9
2012;Totaal mannen en vrouwen;10000;Totaal;IN3 Tot.endocr./stofwisselingsziekten;2018;375620.0;213.4
2013;Totaal mannen en vrouwen;10000;Totaal;IN3 Tot.endocr./stofwisselingsziekten;2019;381130.0;215.0
2014;Totaal mannen en vrouwen;10000;Totaal;IN3 Tot.endocr./stofwisselingsziekten;2020;374110.0;210.2
2015;Totaal mannen en vrouwen;10000;Totaal;IN3 Tot.endocr./stofwisselingsziekten;2021;384685.0;214.8
2016;Totaal mannen en vrouwen;10000;Totaal;IN3.1 Schildklieraandoeningen;2013;92975.0;54.3
2017;Totaal mannen en vrouwen;10000;Totaal;IN3.1 Schildklieraandoeningen;2014;91120.0;53.0
2018;Totaal mannen en vrouwen;10000;Totaal;IN3.1 Schildklieraandoeningen;2015;88820.0;51.4
2019;Totaal mannen en vrouwen;10000;Totaal;IN3.1 Schildklieraandoeningen;2016;81405.0;46.8
2020;Totaal mannen en vrouwen;10000;Totaal;IN3.1 Schildklieraandoeningen;2017;81490.0;46.6
2021;Totaal mannen en vrouwen;10000;Totaal;IN3.1 Schildklieraandoeningen;2018;81825.0;46.5
2022;Totaal mannen en vrouwen;10000;Totaal;IN3.1 Schildklieraandoeningen;2019;82975.0;46.8
2023;Totaal mannen en vrouwen;10000;Totaal;IN3.1 Schildklieraandoeningen;2020;80120.0;45.0
