ID;Geslacht;Leeftijd;HoogstBehaaldOpleidingsniveau;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;k_12Tot20UurPerWeek_13;k_20Tot35UurPerWeek_14;k_20Tot28UurPerWeek_15;k_28Tot35UurPerWeek_16;Voltijd_17;WerklozeBeroepsbevolking_18;Werkloosheidspercentage_19;NietBeroepsbevolking_20;BrutoArbeidsparticipatie_21;NettoArbeidsparticipatie_22
1876;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2006 2e kwartaal;2082.0;1796.0;1705.0;1557.0;1317.0;239.0;149.0;102.0;42.0;5.0;0.0;539.0;114.0;425.0;200.0;225.0;1166.0;90.0;5.0;287.0;86.2;81.9
1877;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2006 3e kwartaal;2068.0;1783.0;1701.0;1549.0;1299.0;250.0;152.0;107.0;41.0;5.0;0.0;539.0;113.0;426.0;192.0;233.0;1162.0;82.0;4.6;285.0;86.2;82.3
1878;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2006 4e kwartaal;2053.0;1784.0;1703.0;1552.0;1284.0;268.0;150.0;105.0;40.0;6.0;0.0;536.0;111.0;425.0;197.0;228.0;1167.0;81.0;4.6;269.0;86.9;82.9
1879;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2006;2075.0;1794.0;1704.0;1555.0;1305.0;250.0;150.0;103.0;42.0;5.0;0.0;543.0;114.0;429.0;198.0;231.0;1162.0;89.0;5.0;281.0;86.4;82.1
1880;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2007 1e kwartaal;2040.0;1767.0;1683.0;1534.0;1281.0;253.0;148.0;103.0;40.0;5.0;0.0;539.0;103.0;436.0;201.0;234.0;1144.0;84.0;4.8;273.0;86.6;82.5
1881;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2007 2e kwartaal;2030.0;1771.0;1712.0;1562.0;1286.0;276.0;150.0;103.0;40.0;7.0;0.0;538.0;109.0;430.0;202.0;227.0;1174.0;59.0;3.3;259.0;87.3;84.4
1882;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2007 3e kwartaal;2019.0;1763.0;1702.0;1553.0;1269.0;283.0;149.0;104.0;41.0;5.0;0.0;530.0;105.0;425.0;199.0;227.0;1172.0;61.0;3.5;255.0;87.3;84.3
1883;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2007 4e kwartaal;2008.0;1757.0;1695.0;1546.0;1263.0;283.0;150.0;102.0;42.0;5.0;0.0;541.0;107.0;434.0;198.0;236.0;1154.0;61.0;3.5;251.0;87.5;84.4
1884;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2007;2024.0;1765.0;1698.0;1549.0;1275.0;274.0;149.0;103.0;41.0;6.0;0.0;537.0;106.0;431.0;200.0;231.0;1161.0;66.0;3.8;260.0;87.2;83.9
1885;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2008 1e kwartaal;2001.0;1763.0;1700.0;1546.0;1261.0;285.0;153.0;103.0;45.0;5.0;0.0;544.0;102.0;442.0;206.0;235.0;1156.0;64.0;3.6;238.0;88.1;85.0
1886;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2008 2e kwartaal;1997.0;1764.0;1704.0;1546.0;1266.0;280.0;158.0;109.0;45.0;4.0;0.0;536.0;105.0;431.0;200.0;231.0;1167.0;60.0;3.4;234.0;88.3;85.3
1887;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2008 3e kwartaal;1994.0;1755.0;1699.0;1542.0;1264.0;277.0;157.0;109.0;45.0;4.0;0.0;541.0;105.0;436.0;201.0;235.0;1158.0;56.0;3.2;239.0;88.0;85.2
1888;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2008 4e kwartaal;1990.0;1766.0;1704.0;1545.0;1276.0;270.0;159.0;112.0;43.0;4.0;0.0;544.0;97.0;447.0;210.0;238.0;1160.0;62.0;3.5;224.0;88.7;85.6
1889;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2008;1995.0;1762.0;1702.0;1545.0;1267.0;278.0;157.0;108.0;45.0;4.0;0.0;541.0;102.0;439.0;204.0;235.0;1160.0;60.0;3.4;233.0;88.3;85.3
1890;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2009 1e kwartaal;1987.0;1759.0;1680.0;1529.0;1259.0;270.0;151.0;102.0;45.0;5.0;0.0;550.0;100.0;450.0;209.0;241.0;1131.0;79.0;4.5;228.0;88.5;84.6
1891;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2009 2e kwartaal;1983.0;1763.0;1677.0;1524.0;1255.0;269.0;153.0;104.0;45.0;4.0;0.0;552.0;98.0;454.0;212.0;241.0;1125.0;86.0;4.9;220.0;88.9;84.6
1892;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2009 3e kwartaal;1980.0;1754.0;1665.0;1507.0;1245.0;263.0;157.0;111.0;43.0;3.0;0.0;544.0;89.0;454.0;215.0;240.0;1121.0;89.0;5.1;227.0;88.6;84.1
1893;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2009 4e kwartaal;1977.0;1737.0;1647.0;1497.0;1228.0;269.0;151.0;105.0;41.0;4.0;0.0;549.0;93.0;455.0;213.0;242.0;1099.0;89.0;5.1;240.0;87.8;83.3
1894;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2009;1982.0;1753.0;1667.0;1514.0;1247.0;268.0;153.0;105.0;43.0;4.0;0.0;548.0;95.0;453.0;212.0;241.0;1119.0;86.0;4.9;229.0;88.5;84.1
1895;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2010 1e kwartaal;1976.0;1736.0;1639.0;1491.0;1224.0;267.0;148.0;105.0;38.0;5.0;0.0;544.0;95.0;449.0;203.0;247.0;1095.0;97.0;5.6;239.0;87.9;83.0
1896;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2010 2e kwartaal;1976.0;1737.0;1649.0;1489.0;1205.0;284.0;161.0;115.0;40.0;5.0;0.0;547.0;97.0;450.0;202.0;248.0;1103.0;88.0;5.1;238.0;87.9;83.5
1897;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2010 3e kwartaal;1976.0;1741.0;1647.0;1489.0;1202.0;287.0;157.0;117.0;35.0;5.0;0.0;561.0;93.0;467.0;212.0;255.0;1086.0;94.0;5.4;235.0;88.1;83.3
1898;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2010 4e kwartaal;1976.0;1747.0;1661.0;1495.0;1209.0;286.0;166.0;119.0;41.0;7.0;0.0;569.0;100.0;469.0;221.0;248.0;1092.0;86.0;4.9;229.0;88.4;84.1
1899;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2010;1976.0;1740.0;1649.0;1491.0;1210.0;281.0;158.0;114.0;39.0;6.0;0.0;555.0;96.0;459.0;210.0;249.0;1094.0;91.0;5.2;236.0;88.1;83.5
1900;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2011 1e kwartaal;1977.0;1740.0;1642.0;1480.0;1205.0;275.0;162.0;116.0;40.0;5.0;0.0;559.0;97.0;462.0;216.0;246.0;1083.0;99.0;5.7;237.0;88.0;83.0
1901;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2011 2e kwartaal;1979.0;1723.0;1631.0;1471.0;1189.0;282.0;160.0;114.0;41.0;5.0;0.0;565.0;101.0;465.0;209.0;255.0;1066.0;92.0;5.4;256.0;87.1;82.4
1902;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2011 3e kwartaal;1981.0;1724.0;1629.0;1468.0;1192.0;276.0;161.0;120.0;37.0;4.0;0.0;546.0;94.0;452.0;209.0;243.0;1083.0;95.0;5.5;257.0;87.0;82.3
1903;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2011 4e kwartaal;1983.0;1736.0;1633.0;1467.0;1168.0;298.0;167.0;122.0;40.0;5.0;0.0;569.0;98.0;471.0;219.0;252.0;1065.0;103.0;5.9;247.0;87.6;82.4
1904;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2011;1980.0;1731.0;1634.0;1471.0;1188.0;283.0;162.0;118.0;40.0;5.0;0.0;560.0;97.0;463.0;213.0;249.0;1074.0;97.0;5.6;249.0;87.4;82.5
1905;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2012 1e kwartaal;1990.0;1747.0;1638.0;1476.0;1184.0;291.0;163.0;121.0;36.0;5.0;0.0;573.0;97.0;475.0;217.0;259.0;1066.0;109.0;6.2;242.0;87.8;82.3
1906;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2012 2e kwartaal;2002.0;1749.0;1644.0;1475.0;1181.0;294.0;170.0;125.0;39.0;6.0;0.0;578.0;93.0;485.0;227.0;258.0;1067.0;105.0;6.0;252.0;87.4;82.2
1907;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2012 3e kwartaal;2014.0;1758.0;1638.0;1468.0;1164.0;304.0;170.0;129.0;37.0;4.0;0.0;580.0;86.0;494.0;220.0;274.0;1058.0;120.0;6.8;256.0;87.3;81.3
1908;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2012 4e kwartaal;2025.0;1774.0;1642.0;1473.0;1154.0;319.0;169.0;127.0;38.0;5.0;0.0;590.0;86.0;504.0;231.0;274.0;1052.0;132.0;7.4;252.0;87.6;81.1
1909;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2012;2008.0;1757.0;1641.0;1473.0;1171.0;302.0;168.0;125.0;37.0;5.0;0.0;580.0;91.0;490.0;224.0;266.0;1061.0;116.0;6.6;251.0;87.5;81.7
1910;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2013 1e kwartaal;2033.0;1766.0;1615.0;1447.0;1133.0;314.0;168.0;129.0;37.0;2.0;0.0;576.0;94.0;482.0;216.0;266.0;1039.0;151.0;8.5;268.0;86.8;79.4
1911;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2013 2e kwartaal;2037.0;1762.0;1614.0;1443.0;1120.0;323.0;170.0;129.0;38.0;3.0;0.0;589.0;95.0;494.0;222.0;272.0;1025.0;149.0;8.4;275.0;86.5;79.2
1912;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2013 3e kwartaal;2041.0;1765.0;1609.0;1441.0;1107.0;334.0;168.0;131.0;33.0;4.0;0.0;572.0;85.0;487.0;219.0;268.0;1037.0;156.0;8.9;276.0;86.5;78.8
1913;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2013 4e kwartaal;2045.0;1760.0;1613.0;1447.0;1093.0;354.0;166.0;126.0;36.0;4.0;0.0;590.0;92.0;498.0;218.0;280.0;1023.0;148.0;8.4;285.0;86.1;78.9
1914;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2013;2039.0;1763.0;1613.0;1444.0;1113.0;331.0;168.0;129.0;36.0;3.0;0.0;582.0;92.0;490.0;219.0;271.0;1031.0;151.0;8.6;276.0;86.5;79.1
1915;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2014 1e kwartaal;2046.0;1763.0;1602.0;1440.0;1105.0;336.0;162.0;122.0;36.0;4.0;0.0;589.0;80.0;509.0;225.0;283.0;1014.0;161.0;9.1;283.0;86.2;78.3
1916;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2014 2e kwartaal;2044.0;1755.0;1609.0;1441.0;1092.0;349.0;168.0;130.0;35.0;4.0;0.0;595.0;84.0;511.0;222.0;288.0;1015.0;146.0;8.3;289.0;85.9;78.7
1917;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2014 3e kwartaal;2042.0;1760.0;1619.0;1440.0;1070.0;370.0;179.0;140.0;34.0;5.0;0.0;595.0;86.0;509.0;219.0;290.0;1024.0;141.0;8.0;283.0;86.2;79.3
1918;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2014 4e kwartaal;2040.0;1764.0;1625.0;1448.0;1087.0;361.0;177.0;139.0;33.0;6.0;0.0;590.0;85.0;505.0;229.0;276.0;1036.0;139.0;7.9;276.0;86.5;79.7
1919;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2014;2043.0;1761.0;1614.0;1442.0;1088.0;354.0;172.0;133.0;34.0;5.0;0.0;592.0;84.0;509.0;224.0;284.0;1022.0;147.0;8.3;283.0;86.2;79.0
1920;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2015 1e kwartaal;2041.0;1765.0;1606.0;1430.0;1073.0;357.0;176.0;138.0;33.0;5.0;0.0;578.0;85.0;493.0;224.0;269.0;1028.0;159.0;9.0;276.0;86.5;78.7
1921;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2015 2e kwartaal;2045.0;1767.0;1624.0;1449.0;1071.0;379.0;175.0;137.0;33.0;4.0;0.0;598.0;96.0;503.0;235.0;268.0;1026.0;143.0;8.1;278.0;86.4;79.4
1922;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2015 3e kwartaal;2049.0;1764.0;1633.0;1456.0;1063.0;393.0;177.0;137.0;35.0;5.0;0.0;599.0;91.0;508.0;230.0;278.0;1034.0;131.0;7.4;284.0;86.1;79.7
1923;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2015 4e kwartaal;2052.0;1774.0;1650.0;1463.0;1072.0;391.0;187.0;143.0;39.0;5.0;0.0;599.0;93.0;505.0;225.0;281.0;1052.0;124.0;7.0;278.0;86.4;80.4
1924;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2015;2047.0;1768.0;1628.0;1450.0;1070.0;380.0;179.0;139.0;35.0;5.0;0.0;593.0;91.0;502.0;228.0;274.0;1035.0;139.0;7.9;279.0;86.4;79.6
1925;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2016 1e kwartaal;2060.0;1768.0;1645.0;1454.0;1075.0;379.0;192.0;146.0;41.0;5.0;0.0;605.0;91.0;514.0;216.0;298.0;1040.0;122.0;6.9;292.0;85.8;79.9
1926;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2016 2e kwartaal;2073.0;1774.0;1659.0;1472.0;1085.0;387.0;187.0;144.0;38.0;5.0;0.0;601.0;95.0;506.0;219.0;287.0;1058.0;115.0;6.5;299.0;85.6;80.0
1927;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2016 3e kwartaal;2085.0;1790.0;1684.0;1486.0;1090.0;396.0;198.0;150.0;44.0;4.0;0.0;599.0;90.0;509.0;215.0;294.0;1085.0;107.0;6.0;295.0;85.9;80.8
1928;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2016 4e kwartaal;2097.0;1811.0;1708.0;1518.0;1104.0;414.0;190.0;144.0;42.0;4.0;0.0;621.0;90.0;530.0;221.0;309.0;1088.0;103.0;5.7;286.0;86.4;81.5
1929;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2016;2079.0;1786.0;1674.0;1483.0;1088.0;394.0;191.0;146.0;41.0;4.0;0.0;606.0;92.0;515.0;218.0;297.0;1068.0;112.0;6.3;293.0;85.9;80.5
1930;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2017 1e kwartaal;2108.0;1799.0;1690.0;1507.0;1091.0;416.0;183.0;137.0;41.0;5.0;0.0;614.0;83.0;531.0;226.0;305.0;1077.0;109.0;6.0;309.0;85.3;80.2
1931;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2017 2e kwartaal;2118.0;1806.0;1712.0;1518.0;1098.0;420.0;194.0;152.0;40.0;2.0;0.0;597.0;75.0;522.0;220.0;302.0;1115.0;94.0;5.2;312.0;85.3;80.8
1932;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2017 3e kwartaal;2127.0;1821.0;1724.0;1532.0;1101.0;431.0;192.0;146.0;44.0;2.0;0.0;608.0;70.0;538.0;220.0;318.0;1116.0;96.0;5.3;307.0;85.6;81.0
1933;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2017 4e kwartaal;2137.0;1818.0;1734.0;1539.0;1115.0;424.0;194.0;151.0;42.0;1.0;0.0;617.0;84.0;534.0;212.0;322.0;1116.0;84.0;4.6;319.0;85.1;81.1
1934;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2017;2123.0;1811.0;1715.0;1524.0;1101.0;423.0;191.0;147.0;42.0;3.0;0.0;609.0;78.0;531.0;219.0;312.0;1106.0;96.0;5.3;312.0;85.3;80.8
1935;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2018 1e kwartaal;2146.0;1822.0;1738.0;1535.0;1118.0;417.0;203.0;155.0;46.0;2.0;0.0;629.0;83.0;546.0;217.0;329.0;1108.0;84.0;4.6;324.0;84.9;81.0
1936;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2018 2e kwartaal;2153.0;1831.0;1759.0;1560.0;1134.0;426.0;198.0;155.0;42.0;1.0;0.0;638.0;80.0;558.0;219.0;339.0;1121.0;73.0;4.0;322.0;85.0;81.7
1937;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2018 3e kwartaal;2161.0;1868.0;1798.0;1585.0;1145.0;439.0;213.0;164.0;46.0;3.0;0.0;660.0;85.0;575.0;232.0;343.0;1138.0;71.0;3.8;293.0;86.4;83.2
1938;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2018 4e kwartaal;2169.0;1888.0;1813.0;1605.0;1174.0;431.0;208.0;163.0;43.0;3.0;0.0;660.0;87.0;573.0;233.0;340.0;1154.0;74.0;3.9;281.0;87.0;83.6
1939;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2018;2157.0;1852.0;1777.0;1571.0;1143.0;428.0;206.0;159.0;44.0;2.0;0.0;647.0;84.0;563.0;226.0;338.0;1130.0;75.0;4.1;305.0;85.9;82.4
1940;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2019 1e kwartaal;2177.0;1876.0;1795.0;1587.0;1179.0;409.0;208.0;160.0;45.0;3.0;0.0;650.0;84.0;566.0;227.0;339.0;1146.0;81.0;4.3;301.0;86.2;82.5
1941;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2019 2e kwartaal;2185.0;1882.0;1804.0;1604.0;1201.0;403.0;200.0;149.0;47.0;3.0;0.0;656.0;83.0;572.0;213.0;359.0;1148.0;78.0;4.2;303.0;86.1;82.5
1942;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2019 3e kwartaal;2193.0;1897.0;1819.0;1621.0;1209.0;412.0;198.0;154.0;40.0;3.0;0.0;675.0;88.0;587.0;221.0;366.0;1144.0;78.0;4.1;296.0;86.5;82.9
1943;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2019 4e kwartaal;2202.0;1919.0;1836.0;1629.0;1229.0;399.0;208.0;159.0;45.0;4.0;0.0;683.0;95.0;588.0;221.0;366.0;1153.0;83.0;4.3;283.0;87.2;83.4
1944;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2019;2189.0;1893.0;1813.0;1610.0;1204.0;406.0;203.0;155.0;45.0;3.0;0.0;666.0;88.0;578.0;221.0;358.0;1148.0;80.0;4.2;296.0;86.5;82.8
1945;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2020 1e kwartaal;2208.0;1922.0;1841.0;1627.0;1246.0;381.0;214.0;162.0;48.0;4.0;0.0;696.0;97.0;599.0;221.0;378.0;1145.0;81.0;4.2;286.0;87.0;83.4
1946;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2020 2e kwartaal;2213.0;1913.0;1818.0;1608.0;1264.0;345.0;209.0;162.0;44.0;4.0;0.0;675.0;89.0;586.0;220.0;366.0;1143.0;95.0;5.0;299.0;86.5;82.2
1947;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2020 3e kwartaal;2217.0;1926.0;1825.0;1624.0;1287.0;337.0;201.0;153.0;43.0;4.0;0.0;668.0;88.0;579.0;220.0;360.0;1158.0;101.0;5.2;291.0;86.9;82.3
1948;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2020 4e kwartaal;2222.0;1943.0;1855.0;1650.0;1301.0;348.0;206.0;159.0;44.0;3.0;0.0;691.0;83.0;608.0;221.0;387.0;1164.0;88.0;4.5;279.0;87.4;83.5
1949;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2020;2215.0;1926.0;1835.0;1627.0;1275.0;353.0;207.0;159.0;45.0;4.0;0.0;682.0;89.0;593.0;221.0;373.0;1152.0;91.0;4.7;289.0;87.0;82.8
1950;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2021 1e kwartaal;2226.0;1937.0;1851.0;1652.0;1296.0;356.0;199.0;152.0;44.0;3.0;0.0;681.0;78.0;604.0;215.0;388.0;1170.0;86.0;4.4;288.0;87.1;83.2
1951;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2021 2e kwartaal;2228.0;1942.0;1865.0;1662.0;1308.0;354.0;203.0;161.0;40.0;2.0;0.0;666.0;79.0;587.0;218.0;369.0;1199.0;77.0;4.0;286.0;87.2;83.7
1952;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;2021 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;
1953;Totaal mannen en vrouwen;25 tot 35 jaar;1 Laag onderwijsniveau;2003 1e kwartaal;512.0;363.0;332.0;300.0;257.0;44.0;32.0;21.0;10.0;1.0;0.0;84.0;25.0;59.0;34.0;25.0;248.0;31.0;8.5;149.0;70.9;64.8
1954;Totaal mannen en vrouwen;25 tot 35 jaar;1 Laag onderwijsniveau;2003 2e kwartaal;498.0;357.0;324.0;290.0;251.0;39.0;35.0;22.0;11.0;1.0;0.0;85.0;26.0;59.0;32.0;27.0;240.0;33.0;9.2;141.0;71.7;65.2
1955;Totaal mannen en vrouwen;25 tot 35 jaar;1 Laag onderwijsniveau;2003 3e kwartaal;516.0;372.0;338.0;306.0;261.0;45.0;32.0;22.0;9.0;1.0;0.0;87.0;24.0;64.0;35.0;28.0;251.0;34.0;9.1;144.0;72.1;65.5
1956;Totaal mannen en vrouwen;25 tot 35 jaar;1 Laag onderwijsniveau;2003 4e kwartaal;501.0;358.0;320.0;290.0;249.0;41.0;30.0;19.0;10.0;1.0;0.0;85.0;22.0;63.0;34.0;30.0;235.0;38.0;10.6;142.0;71.6;64.0
1957;Totaal mannen en vrouwen;25 tot 35 jaar;1 Laag onderwijsniveau;2003;507.0;363.0;329.0;296.0;254.0;42.0;32.0;21.0;10.0;1.0;0.0;85.0;24.0;61.0;34.0;27.0;243.0;34.0;9.4;144.0;71.6;64.9
1958;Totaal mannen en vrouwen;25 tot 35 jaar;1 Laag onderwijsniveau;2004 1e kwartaal;476.0;352.0;308.0;275.0;239.0;36.0;33.0;20.0;12.0;1.0;0.0;81.0;19.0;62.0;33.0;29.0;227.0;44.0;12.5;124.0;73.9;64.7
1959;Totaal mannen en vrouwen;25 tot 35 jaar;1 Laag onderwijsniveau;2004 2e kwartaal;457.0;339.0;302.0;271.0;235.0;36.0;31.0;19.0;11.0;1.0;0.0;87.0;25.0;62.0;31.0;32.0;215.0;37.0;10.9;117.0;74.3;66.2
1960;Totaal mannen en vrouwen;25 tot 35 jaar;1 Laag onderwijsniveau;2004 3e kwartaal;446.0;328.0;294.0;267.0;226.0;42.0;27.0;16.0;9.0;2.0;0.0;76.0;24.0;51.0;29.0;23.0;218.0;34.0;10.5;117.0;73.7;66.0
1961;Totaal mannen en vrouwen;25 tot 35 jaar;1 Laag onderwijsniveau;2004 4e kwartaal;421.0;314.0;278.0;251.0;213.0;38.0;27.0;15.0;11.0;1.0;0.0;74.0;24.0;50.0;26.0;24.0;204.0;36.0;11.5;107.0;74.5;65.9
1962;Totaal mannen en vrouwen;25 tot 35 jaar;1 Laag onderwijsniveau;2004;450.0;333.0;295.0;266.0;228.0;38.0;29.0;17.0;10.0;1.0;0.0;80.0;23.0;57.0;30.0;27.0;216.0;38.0;11.4;116.0;74.1;65.7
1963;Totaal mannen en vrouwen;25 tot 35 jaar;1 Laag onderwijsniveau;2005 1e kwartaal;412.0;307.0;267.0;243.0;202.0;41.0;24.0;13.0;10.0;1.0;0.0;74.0;25.0;49.0;26.0;23.0;193.0;41.0;13.2;104.0;74.7;64.8
1964;Totaal mannen en vrouwen;25 tot 35 jaar;1 Laag onderwijsniveau;2005 2e kwartaal;408.0;303.0;266.0;239.0;199.0;41.0;27.0;15.0;10.0;1.0;0.0;72.0;24.0;49.0;26.0;22.0;194.0;37.0;12.4;105.0;74.3;65.1
1965;Totaal mannen en vrouwen;25 tot 35 jaar;1 Laag onderwijsniveau;2005 3e kwartaal;411.0;304.0;272.0;249.0;203.0;45.0;24.0;13.0;9.0;1.0;0.0;74.0;24.0;50.0;25.0;25.0;198.0;31.0;10.3;107.0;73.9;66.3
1966;Totaal mannen en vrouwen;25 tot 35 jaar;1 Laag onderwijsniveau;2005 4e kwartaal;403.0;296.0;267.0;240.0;197.0;43.0;27.0;16.0;10.0;1.0;0.0;75.0;22.0;53.0;27.0;26.0;192.0;29.0;9.9;106.0;73.6;66.4
1967;Totaal mannen en vrouwen;25 tot 35 jaar;1 Laag onderwijsniveau;2005;408.0;303.0;268.0;243.0;200.0;43.0;25.0;14.0;10.0;1.0;0.0;74.0;24.0;50.0;26.0;24.0;194.0;35.0;11.4;106.0;74.1;65.6
1968;Totaal mannen en vrouwen;25 tot 35 jaar;1 Laag onderwijsniveau;2006 1e kwartaal;395.0;297.0;267.0;241.0;196.0;45.0;26.0;17.0;8.0;1.0;0.0;76.0;21.0;55.0;26.0;29.0;191.0;31.0;10.3;98.0;75.2;67.5
1969;Totaal mannen en vrouwen;25 tot 35 jaar;1 Laag onderwijsniveau;2006 2e kwartaal;402.0;301.0;274.0;247.0;203.0;44.0;26.0;18.0;7.0;1.0;0.0;74.0;20.0;54.0;26.0;28.0;200.0;27.0;9.1;101.0;74.9;68.1
1970;Totaal mannen en vrouwen;25 tot 35 jaar;1 Laag onderwijsniveau;2006 3e kwartaal;384.0;285.0;263.0;238.0;193.0;44.0;25.0;17.0;7.0;1.0;0.0;69.0;17.0;52.0;25.0;27.0;194.0;22.0;7.8;99.0;74.2;68.4
1971;Totaal mannen en vrouwen;25 tot 35 jaar;1 Laag onderwijsniveau;2006 4e kwartaal;374.0;284.0;260.0;236.0;185.0;51.0;24.0;17.0;6.0;1.0;0.0;68.0;16.0;52.0;27.0;25.0;192.0;24.0;8.6;90.0;75.8;69.3
1972;Totaal mannen en vrouwen;25 tot 35 jaar;1 Laag onderwijsniveau;2006;389.0;292.0;266.0;240.0;194.0;46.0;25.0;17.0;7.0;1.0;0.0;72.0;19.0;53.0;26.0;27.0;194.0;26.0;8.9;97.0;75.0;68.3
1973;Totaal mannen en vrouwen;25 tot 35 jaar;1 Laag onderwijsniveau;2007 1e kwartaal;375.0;283.0;259.0;237.0;187.0;50.0;22.0;16.0;6.0;0.0;0.0;73.0;18.0;55.0;27.0;27.0;186.0;24.0;8.4;92.0;75.4;69.1
1974;Totaal mannen en vrouwen;25 tot 35 jaar;1 Laag onderwijsniveau;2007 2e kwartaal;349.0;266.0;248.0;227.0;176.0;51.0;21.0;15.0;5.0;1.0;0.0;71.0;20.0;52.0;28.0;24.0;177.0;17.0;6.5;84.0;76.0;71.1
