ID;Geslacht;Leerjaren;Migratieachtergrond;WoonregioSchoolregio;Regiokenmerken;Perioden;TotaalLeerlingen_1;TotaalVmboHavoVwo_2;AlgemeneLeerjaren123_3;VwoLeerjaar36_4;HavoLeerjaar35_5;VmboLeerjaar34_6;VmboGTLeerjaar34_7;VmboTLeerjaar34_8;VmboGLeerjaar34_9;VmboBKLeerjaar34_10;VmboKLeerjaar34_11;VmboBLeerjaar34_12;AlgemeneLeerjarenExclusiefLwoo_13;VmboExclusiefLwooLeerjaar34_14;VmboGTExclusiefLwooLeerjaar34_15;VmboBKExclusiefLwooLeerjaar34_16;TotaalLwoo14_17;AlgemeneLeerjarenLwoo_18;LwooLeerjaar34_19;LwooGTLeerjaar34_20;LwooBKLeerjaar34_21;Praktijkonderwijs_22
587;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;IJsselvechtstreek (AM);2020/'21;;;;;;;;;;;;;;;;;;;;;;
588;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;IJsselvechtstreek (AM);2021/'22;;;;;;;;;;;;;;;;;;;;;;
589;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Twente (AM);2003/'04;;;;;;;;;;;;;;;;;;;;;;
590;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Twente (AM);2004/'05;;;;;;;;;;;;;;;;;;;;;;
591;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Twente (AM);2005/'06;;;;;;;;;;;;;;;;;;;;;;
592;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Twente (AM);2006/'07;;;;;;;;;;;;;;;;;;;;;;
593;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Twente (AM);2007/'08;;;;;;;;;;;;;;;;;;;;;;
594;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Twente (AM);2008/'09;;;;;;;;;;;;;;;;;;;;;;
595;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Twente (AM);2009/'10;;;;;;;;;;;;;;;;;;;;;;
596;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Twente (AM);2010/'11;;;;;;;;;;;;;;;;;;;;;;
597;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Twente (AM);2011/'12;;;;;;;;;;;;;;;;;;;;;;
598;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Twente (AM);2012/'13;;;;;;;;;;;;;;;;;;;;;;
599;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Twente (AM);2013/'14;;;;;;;;;;;;;;;;;;;;;;
600;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Twente (AM);2014/'15;37956.0;36682.0;15996.0;5236.0;6434.0;9016.0;4395.0;1612.0;2783.0;4621.0;2647.0;1974.0;12847.0;6178.0;3917.0;2261.0;5987.0;3149.0;2838.0;478.0;2360.0;1274.0
601;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Twente (AM);2015/'16;38619.0;37334.0;16151.0;5355.0;6548.0;9280.0;4590.0;1995.0;2595.0;4690.0;2672.0;2018.0;13071.0;6311.0;4087.0;2224.0;6049.0;3080.0;2969.0;503.0;2466.0;1285.0
602;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Twente (AM);2016/'17;38801.0;37539.0;16292.0;5441.0;6490.0;9316.0;4666.0;2242.0;2424.0;4650.0;2718.0;1932.0;14219.0;6355.0;4137.0;2218.0;5034.0;2073.0;2961.0;529.0;2432.0;1262.0
603;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Twente (AM);2017/'18;38394.0;37121.0;15743.0;5601.0;6499.0;9278.0;4785.0;2135.0;2650.0;4493.0;2636.0;1857.0;15115.0;6450.0;4288.0;2162.0;3456.0;628.0;2828.0;497.0;2331.0;1273.0
604;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Twente (AM);2018/'19;37838.0;36586.0;15243.0;5550.0;6442.0;9351.0;4969.0;2317.0;2652.0;4382.0;2618.0;1764.0;15172.0;7399.0;4624.0;2775.0;2023.0;71.0;1952.0;345.0;1607.0;1252.0
605;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Twente (AM);2019/'20;36983.0;35745.0;14676.0;5426.0;6486.0;9157.0;4816.0;2144.0;2672.0;4341.0;2680.0;1661.0;14610.0;8444.0;4717.0;3727.0;779.0;66.0;713.0;99.0;614.0;1238.0
606;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Twente (AM);2020/'21;35727.0;34425.0;14073.0;5319.0;6451.0;8582.0;4547.0;2032.0;2515.0;4035.0;2556.0;1479.0;14006.0;8496.0;4543.0;3953.0;153.0;67.0;86.0;4.0;82.0;1302.0
607;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Twente (AM);2021/'22;34883.0;33607.0;13964.0;5183.0;6283.0;8177.0;4327.0;1917.0;2410.0;3850.0;2401.0;1449.0;13907.0;8123.0;4320.0;3803.0;111.0;57.0;54.0;7.0;47.0;1276.0
608;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Stedendriehoek en Noordwest Veluwe (AM);2003/'04;;;;;;;;;;;;;;;;;;;;;;
609;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Stedendriehoek en Noordwest Veluwe (AM);2004/'05;;;;;;;;;;;;;;;;;;;;;;
610;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Stedendriehoek en Noordwest Veluwe (AM);2005/'06;;;;;;;;;;;;;;;;;;;;;;
611;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Stedendriehoek en Noordwest Veluwe (AM);2006/'07;;;;;;;;;;;;;;;;;;;;;;
612;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Stedendriehoek en Noordwest Veluwe (AM);2007/'08;;;;;;;;;;;;;;;;;;;;;;
613;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Stedendriehoek en Noordwest Veluwe (AM);2008/'09;;;;;;;;;;;;;;;;;;;;;;
614;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Stedendriehoek en Noordwest Veluwe (AM);2009/'10;;;;;;;;;;;;;;;;;;;;;;
615;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Stedendriehoek en Noordwest Veluwe (AM);2010/'11;;;;;;;;;;;;;;;;;;;;;;
616;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Stedendriehoek en Noordwest Veluwe (AM);2011/'12;;;;;;;;;;;;;;;;;;;;;;
617;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Stedendriehoek en Noordwest Veluwe (AM);2012/'13;;;;;;;;;;;;;;;;;;;;;;
618;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Stedendriehoek en Noordwest Veluwe (AM);2013/'14;;;;;;;;;;;;;;;;;;;;;;
619;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Stedendriehoek en Noordwest Veluwe (AM);2014/'15;37231.0;36052.0;15608.0;5980.0;6026.0;8438.0;4496.0;3400.0;1096.0;3942.0;2369.0;1573.0;13358.0;6341.0;4207.0;2134.0;4347.0;2250.0;2097.0;289.0;1808.0;1179.0
620;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Stedendriehoek en Noordwest Veluwe (AM);2015/'16;37771.0;36519.0;15659.0;6178.0;6114.0;8568.0;4521.0;3393.0;1128.0;4047.0;2393.0;1654.0;13547.0;6390.0;4236.0;2154.0;4290.0;2112.0;2178.0;285.0;1893.0;1252.0
621;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Stedendriehoek en Noordwest Veluwe (AM);2016/'17;38029.0;36806.0;15493.0;6449.0;6307.0;8557.0;4452.0;3345.0;1107.0;4105.0;2488.0;1617.0;13691.0;6426.0;4205.0;2221.0;3933.0;1802.0;2131.0;247.0;1884.0;1223.0
622;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Stedendriehoek en Noordwest Veluwe (AM);2017/'18;37464.0;36250.0;14980.0;6519.0;6337.0;8414.0;4611.0;3316.0;1295.0;3803.0;2350.0;1453.0;13572.0;6487.0;4378.0;2109.0;3335.0;1408.0;1927.0;233.0;1694.0;1214.0
623;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Stedendriehoek en Noordwest Veluwe (AM);2018/'19;36679.0;35501.0;14533.0;6495.0;6287.0;8186.0;4548.0;3358.0;1190.0;3638.0;2262.0;1376.0;13303.0;6564.0;4348.0;2216.0;2852.0;1230.0;1622.0;200.0;1422.0;1178.0
624;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Stedendriehoek en Noordwest Veluwe (AM);2019/'20;35929.0;34772.0;14281.0;6415.0;6218.0;7858.0;4335.0;3060.0;1275.0;3523.0;2255.0;1268.0;13047.0;6597.0;4207.0;2390.0;2495.0;1234.0;1261.0;128.0;1133.0;1157.0
625;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Stedendriehoek en Noordwest Veluwe (AM);2020/'21;36234.0;35023.0;14408.0;6611.0;6254.0;7750.0;4198.0;2943.0;1255.0;3552.0;2359.0;1193.0;13139.0;6589.0;4079.0;2510.0;2430.0;1269.0;1161.0;119.0;1042.0;1211.0
626;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Stedendriehoek en Noordwest Veluwe (AM);2021/'22;35772.0;34570.0;14566.0;6430.0;6143.0;7431.0;4137.0;2608.0;1529.0;3294.0;2189.0;1105.0;13541.0;6303.0;3957.0;2346.0;2153.0;1025.0;1128.0;180.0;948.0;1202.0
627;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Midden-Gelderland (AM);2003/'04;;;;;;;;;;;;;;;;;;;;;;
628;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Midden-Gelderland (AM);2004/'05;;;;;;;;;;;;;;;;;;;;;;
629;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Midden-Gelderland (AM);2005/'06;;;;;;;;;;;;;;;;;;;;;;
630;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Midden-Gelderland (AM);2006/'07;;;;;;;;;;;;;;;;;;;;;;
631;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Midden-Gelderland (AM);2007/'08;;;;;;;;;;;;;;;;;;;;;;
632;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Midden-Gelderland (AM);2008/'09;;;;;;;;;;;;;;;;;;;;;;
633;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Midden-Gelderland (AM);2009/'10;;;;;;;;;;;;;;;;;;;;;;
634;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Midden-Gelderland (AM);2010/'11;;;;;;;;;;;;;;;;;;;;;;
635;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Midden-Gelderland (AM);2011/'12;;;;;;;;;;;;;;;;;;;;;;
636;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Midden-Gelderland (AM);2012/'13;;;;;;;;;;;;;;;;;;;;;;
637;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Midden-Gelderland (AM);2013/'14;;;;;;;;;;;;;;;;;;;;;;
638;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Midden-Gelderland (AM);2014/'15;24934.0;24181.0;10317.0;4415.0;4550.0;4899.0;2450.0;1807.0;643.0;2449.0;1483.0;966.0;8828.0;3677.0;2347.0;1330.0;2711.0;1489.0;1222.0;103.0;1119.0;753.0
639;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Midden-Gelderland (AM);2015/'16;25243.0;24448.0;10403.0;4502.0;4532.0;5011.0;2551.0;1937.0;614.0;2460.0;1491.0;969.0;8964.0;3730.0;2445.0;1285.0;2720.0;1439.0;1281.0;106.0;1175.0;795.0
640;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Midden-Gelderland (AM);2016/'17;23337.0;22607.0;9535.0;4051.0;4081.0;4940.0;2548.0;1940.0;608.0;2392.0;1471.0;921.0;8147.0;3700.0;2442.0;1258.0;2628.0;1388.0;1240.0;106.0;1134.0;730.0
641;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Midden-Gelderland (AM);2017/'18;23054.0;22335.0;9141.0;4080.0;4194.0;4920.0;2583.0;1999.0;584.0;2337.0;1411.0;926.0;7962.0;3721.0;2470.0;1251.0;2378.0;1179.0;1199.0;113.0;1086.0;719.0
642;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Midden-Gelderland (AM);2018/'19;22591.0;21903.0;8911.0;3987.0;4241.0;4764.0;2456.0;1947.0;509.0;2308.0;1449.0;859.0;8023.0;3584.0;2350.0;1234.0;2068.0;888.0;1180.0;106.0;1074.0;688.0
643;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Midden-Gelderland (AM);2019/'20;21891.0;21217.0;8633.0;3957.0;4179.0;4448.0;2340.0;1851.0;489.0;2108.0;1358.0;750.0;8568.0;4144.0;2318.0;1826.0;369.0;65.0;304.0;22.0;282.0;674.0
644;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Midden-Gelderland (AM);2020/'21;21402.0;20732.0;8618.0;3927.0;3945.0;4242.0;2304.0;1787.0;517.0;1938.0;1217.0;721.0;8610.0;4093.0;2290.0;1803.0;157.0;8.0;149.0;14.0;135.0;670.0
645;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Midden-Gelderland (AM);2021/'22;21289.0;20627.0;8806.0;3848.0;3883.0;4090.0;2252.0;1715.0;537.0;1838.0;1133.0;705.0;8799.0;4033.0;2246.0;1787.0;64.0;7.0;57.0;6.0;51.0;662.0
646;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rijk van Nijmegen (AM);2003/'04;;;;;;;;;;;;;;;;;;;;;;
647;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rijk van Nijmegen (AM);2004/'05;;;;;;;;;;;;;;;;;;;;;;
648;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rijk van Nijmegen (AM);2005/'06;;;;;;;;;;;;;;;;;;;;;;
649;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rijk van Nijmegen (AM);2006/'07;;;;;;;;;;;;;;;;;;;;;;
650;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rijk van Nijmegen (AM);2007/'08;;;;;;;;;;;;;;;;;;;;;;
651;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rijk van Nijmegen (AM);2008/'09;;;;;;;;;;;;;;;;;;;;;;
652;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rijk van Nijmegen (AM);2009/'10;;;;;;;;;;;;;;;;;;;;;;
653;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rijk van Nijmegen (AM);2010/'11;;;;;;;;;;;;;;;;;;;;;;
654;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rijk van Nijmegen (AM);2011/'12;;;;;;;;;;;;;;;;;;;;;;
655;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rijk van Nijmegen (AM);2012/'13;;;;;;;;;;;;;;;;;;;;;;
656;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rijk van Nijmegen (AM);2013/'14;;;;;;;;;;;;;;;;;;;;;;
657;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rijk van Nijmegen (AM);2014/'15;17554.0;17203.0;7120.0;3384.0;3161.0;3538.0;1764.0;1420.0;344.0;1774.0;1077.0;697.0;5980.0;2434.0;1609.0;825.0;2244.0;1140.0;1104.0;155.0;949.0;351.0
658;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rijk van Nijmegen (AM);2015/'16;17680.0;17352.0;7105.0;3507.0;3240.0;3500.0;1766.0;1477.0;289.0;1734.0;1029.0;705.0;5861.0;2396.0;1601.0;795.0;2348.0;1244.0;1104.0;165.0;939.0;328.0
659;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rijk van Nijmegen (AM);2016/'17;17623.0;17289.0;7038.0;3645.0;3166.0;3440.0;1741.0;1322.0;419.0;1699.0;1012.0;687.0;5837.0;2331.0;1568.0;763.0;2310.0;1201.0;1109.0;173.0;936.0;334.0
660;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rijk van Nijmegen (AM);2017/'18;17565.0;17262.0;6827.0;3641.0;3286.0;3508.0;1759.0;1359.0;400.0;1749.0;1088.0;661.0;5698.0;2328.0;1577.0;751.0;2309.0;1129.0;1180.0;182.0;998.0;303.0
661;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rijk van Nijmegen (AM);2018/'19;17092.0;16780.0;6505.0;3580.0;3230.0;3465.0;1770.0;1357.0;413.0;1695.0;1070.0;625.0;5416.0;2347.0;1614.0;733.0;2207.0;1089.0;1118.0;156.0;962.0;312.0
662;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rijk van Nijmegen (AM);2019/'20;16485.0;16164.0;6282.0;3486.0;3118.0;3278.0;1728.0;1355.0;373.0;1550.0;997.0;553.0;5820.0;2276.0;1590.0;686.0;1464.0;462.0;1002.0;138.0;864.0;321.0
663;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rijk van Nijmegen (AM);2020/'21;16073.0;15740.0;6262.0;3398.0;3072.0;3008.0;1591.0;1257.0;334.0;1417.0;962.0;455.0;6250.0;2079.0;1466.0;613.0;941.0;12.0;929.0;125.0;804.0;333.0
664;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rijk van Nijmegen (AM);2021/'22;15928.0;15598.0;6364.0;3298.0;3065.0;2871.0;1456.0;1142.0;314.0;1415.0;940.0;475.0;6363.0;2419.0;1397.0;1022.0;453.0;1.0;452.0;59.0;393.0;330.0
665;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Achterhoek (AM);2003/'04;;;;;;;;;;;;;;;;;;;;;;
666;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Achterhoek (AM);2004/'05;;;;;;;;;;;;;;;;;;;;;;
667;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Achterhoek (AM);2005/'06;;;;;;;;;;;;;;;;;;;;;;
668;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Achterhoek (AM);2006/'07;;;;;;;;;;;;;;;;;;;;;;
669;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Achterhoek (AM);2007/'08;;;;;;;;;;;;;;;;;;;;;;
670;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Achterhoek (AM);2008/'09;;;;;;;;;;;;;;;;;;;;;;
671;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Achterhoek (AM);2009/'10;;;;;;;;;;;;;;;;;;;;;;
672;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Achterhoek (AM);2010/'11;;;;;;;;;;;;;;;;;;;;;;
673;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Achterhoek (AM);2011/'12;;;;;;;;;;;;;;;;;;;;;;
674;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Achterhoek (AM);2012/'13;;;;;;;;;;;;;;;;;;;;;;
675;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Achterhoek (AM);2013/'14;;;;;;;;;;;;;;;;;;;;;;
676;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Achterhoek (AM);2014/'15;18639.0;17878.0;7779.0;2556.0;3150.0;4393.0;2385.0;1386.0;999.0;2008.0;1213.0;795.0;6700.0;3383.0;2313.0;1070.0;2089.0;1079.0;1010.0;72.0;938.0;761.0
677;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Achterhoek (AM);2015/'16;18864.0;18101.0;7655.0;2563.0;3261.0;4622.0;2449.0;1452.0;997.0;2173.0;1356.0;817.0;6512.0;3620.0;2392.0;1228.0;2145.0;1143.0;1002.0;57.0;945.0;763.0
678;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Achterhoek (AM);2016/'17;19062.0;18285.0;7771.0;2612.0;3224.0;4678.0;2416.0;1428.0;988.0;2262.0;1343.0;919.0;6654.0;3633.0;2374.0;1259.0;2162.0;1117.0;1045.0;42.0;1003.0;777.0
679;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Achterhoek (AM);2017/'18;18441.0;17685.0;7314.0;2530.0;3261.0;4580.0;2337.0;1416.0;921.0;2243.0;1340.0;903.0;6581.0;3494.0;2290.0;1204.0;1819.0;733.0;1086.0;47.0;1039.0;756.0
680;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Achterhoek (AM);2018/'19;17778.0;17025.0;6856.0;2426.0;3225.0;4518.0;2369.0;1512.0;857.0;2149.0;1286.0;863.0;6448.0;3459.0;2323.0;1136.0;1467.0;408.0;1059.0;46.0;1013.0;753.0
681;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Achterhoek (AM);2019/'20;17092.0;16375.0;6623.0;2310.0;3134.0;4308.0;2380.0;1495.0;885.0;1928.0;1183.0;745.0;6239.0;3582.0;2348.0;1234.0;1110.0;384.0;726.0;32.0;694.0;717.0
682;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Achterhoek (AM);2020/'21;16254.0;15551.0;6375.0;2309.0;3017.0;3850.0;2143.0;1316.0;827.0;1707.0;1132.0;575.0;5994.0;3448.0;2116.0;1332.0;783.0;381.0;402.0;27.0;375.0;703.0
683;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Achterhoek (AM);2021/'22;15851.0;15171.0;6263.0;2235.0;2869.0;3804.0;2075.0;1207.0;868.0;1729.0;1160.0;569.0;5880.0;3438.0;2059.0;1379.0;749.0;383.0;366.0;16.0;350.0;680.0
684;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rivierenland (AM);2003/'04;;;;;;;;;;;;;;;;;;;;;;
685;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rivierenland (AM);2004/'05;;;;;;;;;;;;;;;;;;;;;;
686;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rivierenland (AM);2005/'06;;;;;;;;;;;;;;;;;;;;;;
687;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rivierenland (AM);2006/'07;;;;;;;;;;;;;;;;;;;;;;
688;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rivierenland (AM);2007/'08;;;;;;;;;;;;;;;;;;;;;;
689;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rivierenland (AM);2008/'09;;;;;;;;;;;;;;;;;;;;;;
690;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rivierenland (AM);2009/'10;;;;;;;;;;;;;;;;;;;;;;
691;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rivierenland (AM);2010/'11;;;;;;;;;;;;;;;;;;;;;;
692;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rivierenland (AM);2011/'12;;;;;;;;;;;;;;;;;;;;;;
693;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rivierenland (AM);2012/'13;;;;;;;;;;;;;;;;;;;;;;
694;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rivierenland (AM);2013/'14;;;;;;;;;;;;;;;;;;;;;;
695;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rivierenland (AM);2014/'15;15377.0;14987.0;6611.0;2489.0;2407.0;3480.0;1767.0;1413.0;354.0;1713.0;1041.0;672.0;5768.0;2633.0;1702.0;931.0;1690.0;843.0;847.0;65.0;782.0;390.0
696;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rivierenland (AM);2015/'16;15605.0;15223.0;6616.0;2579.0;2484.0;3544.0;1712.0;1392.0;320.0;1832.0;1119.0;713.0;5768.0;2701.0;1650.0;1051.0;1691.0;848.0;843.0;62.0;781.0;382.0
697;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rivierenland (AM);2016/'17;15428.0;15021.0;6304.0;2616.0;2514.0;3587.0;1785.0;1371.0;414.0;1802.0;1131.0;671.0;5493.0;2786.0;1729.0;1057.0;1612.0;811.0;801.0;56.0;745.0;407.0
698;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rivierenland (AM);2017/'18;15124.0;14721.0;5979.0;2563.0;2619.0;3560.0;1759.0;1193.0;566.0;1801.0;1145.0;656.0;5341.0;2746.0;1701.0;1045.0;1452.0;638.0;814.0;58.0;756.0;403.0
699;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rivierenland (AM);2018/'19;14594.0;14193.0;5782.0;2437.0;2532.0;3442.0;1700.0;1208.0;492.0;1742.0;1092.0;650.0;5265.0;2672.0;1633.0;1039.0;1287.0;517.0;770.0;67.0;703.0;401.0
700;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rivierenland (AM);2019/'20;11510.0;11140.0;4571.0;1934.0;1993.0;2642.0;1373.0;1042.0;331.0;1269.0;817.0;452.0;4171.0;2169.0;1321.0;848.0;873.0;400.0;473.0;52.0;421.0;370.0
701;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rivierenland (AM);2020/'21;14234.0;13806.0;5750.0;2475.0;2443.0;3138.0;1587.0;1047.0;540.0;1551.0;1026.0;525.0;5331.0;2669.0;1553.0;1116.0;888.0;419.0;469.0;34.0;435.0;428.0
702;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Rivierenland (AM);2021/'22;14179.0;13752.0;5776.0;2397.0;2445.0;3134.0;1576.0;1051.0;525.0;1558.0;1043.0;515.0;5382.0;2771.0;1544.0;1227.0;757.0;394.0;363.0;32.0;331.0;427.0
703;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Flevoland (AM);2003/'04;;;;;;;;;;;;;;;;;;;;;;
704;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Flevoland (AM);2004/'05;;;;;;;;;;;;;;;;;;;;;;
705;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Flevoland (AM);2005/'06;;;;;;;;;;;;;;;;;;;;;;
706;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Flevoland (AM);2006/'07;;;;;;;;;;;;;;;;;;;;;;
707;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Flevoland (AM);2007/'08;;;;;;;;;;;;;;;;;;;;;;
708;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Flevoland (AM);2008/'09;;;;;;;;;;;;;;;;;;;;;;
709;Totaal mannen en vrouwen;Totaal leerjaren;Totaal;Woonregio;Flevoland (AM);2009/'10;;;;;;;;;;;;;;;;;;;;;;
