ID;Geslacht;Leeftijd;IndicatieOfGebruikZZV;RegioS;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3;PersMetIndicGebruikOpPeildatum_4
2473;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Renkum;2010;1980.0;6.17;1455.0;4.6
2474;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Renkum;2011;2030.0;6.35;1535.0;4.84
2475;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Renkum;2012;2005.0;6.27;1380.0;4.38
2476;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Renkum;2013;2015.0;6.3;1530.0;4.83
2477;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Renkum;2014;2030.0;6.34;1525.0;4.84
2478;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Renswoude;2009;155.0;3.35;110.0;2.4
2479;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Renswoude;2010;150.0;3.23;120.0;2.57
2480;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Renswoude;2011;160.0;3.29;120.0;2.47
2481;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Renswoude;2012;160.0;3.24;130.0;2.61
2482;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Renswoude;2013;165.0;3.3;125.0;2.55
2483;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Renswoude;2014;170.0;3.39;130.0;2.64
2484;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Reusel-De Mierden;2009;515.0;4.1;365.0;2.93
2485;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Reusel-De Mierden;2010;545.0;4.27;410.0;3.26
2486;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Reusel-De Mierden;2011;575.0;4.46;440.0;3.47
2487;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Reusel-De Mierden;2012;570.0;4.42;440.0;3.48
2488;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Reusel-De Mierden;2013;590.0;4.57;465.0;3.65
2489;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Reusel-De Mierden;2014;580.0;4.47;450.0;3.51
2490;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rheden;2009;2720.0;6.16;2030.0;4.64
2491;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rheden;2010;2775.0;6.26;2135.0;4.85
2492;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rheden;2011;2935.0;6.59;2205.0;5.05
2493;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rheden;2012;2910.0;6.59;2250.0;5.15
2494;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rheden;2013;2910.0;6.57;2245.0;5.14
2495;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rheden;2014;2945.0;6.65;2200.0;5.04
2496;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rhenen;2009;850.0;4.45;630.0;3.35
2497;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rhenen;2010;925.0;4.82;670.0;3.53
2498;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rhenen;2011;955.0;4.98;730.0;3.85
2499;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rhenen;2012;1015.0;5.25;760.0;3.99
2500;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rhenen;2013;1020.0;5.29;790.0;4.12
2501;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rhenen;2014;1000.0;5.16;795.0;4.13
2502;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Ridderkerk;2009;2405.0;5.31;1855.0;4.15
2503;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Ridderkerk;2010;2535.0;5.59;1915.0;4.26
2504;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Ridderkerk;2011;2595.0;5.7;2050.0;4.54
2505;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Ridderkerk;2012;2630.0;5.74;2030.0;4.48
2506;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Ridderkerk;2013;2580.0;5.62;2000.0;4.41
2507;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Ridderkerk;2014;2550.0;5.57;1965.0;4.36
2508;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rijnwaarden;2009;530.0;4.73;395.0;3.59
2509;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rijnwaarden;2010;575.0;5.12;435.0;3.92
2510;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rijnwaarden;2011;580.0;5.18;465.0;4.19
2511;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rijnwaarden;2012;595.0;5.36;480.0;4.39
2512;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rijnwaarden;2013;600.0;5.39;500.0;4.59
2513;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rijnwaarden;2014;620.0;5.61;515.0;4.71
2514;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rijnwoude;2009;570.0;3.0;440.0;2.37
2515;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rijnwoude;2010;640.0;3.4;480.0;2.6
2516;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rijnwoude;2011;650.0;3.46;475.0;2.56
2517;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rijnwoude;2012;670.0;3.54;495.0;2.66
2518;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rijnwoude;2013;695.0;3.69;520.0;2.82
2519;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rijnwoude;2014;;;;
2520;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rijssen-Holten;2009;2025.0;5.41;1595.0;4.31
2521;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rijssen-Holten;2010;1965.0;5.21;1415.0;3.79
2522;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rijssen-Holten;2011;2020.0;5.31;1530.0;4.07
2523;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rijssen-Holten;2012;2070.0;5.43;1560.0;4.15
2524;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rijssen-Holten;2013;2040.0;5.34;1605.0;4.26
2525;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rijssen-Holten;2014;2080.0;5.43;1640.0;4.34
2526;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rijswijk (ZH.);2009;2770.0;5.8;2065.0;4.42
2527;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rijswijk (ZH.);2010;2910.0;6.1;2165.0;4.64
2528;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rijswijk (ZH.);2011;2960.0;6.21;2260.0;4.81
2529;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rijswijk (ZH.);2012;2985.0;6.22;2350.0;4.95
2530;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rijswijk (ZH.);2013;2985.0;6.16;2295.0;4.81
2531;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rijswijk (ZH.);2014;2985.0;6.12;2325.0;4.83
2532;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Roerdalen;2009;1140.0;5.26;845.0;3.97
2533;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Roerdalen;2010;1215.0;5.64;950.0;4.46
2534;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Roerdalen;2011;1270.0;5.91;1000.0;4.73
2535;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Roerdalen;2012;1325.0;6.2;1015.0;4.83
2536;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Roerdalen;2013;1250.0;5.87;960.0;4.6
2537;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Roerdalen;2014;1220.0;5.78;935.0;4.5
2538;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Roermond;2009;3360.0;6.02;2545.0;4.62
2539;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Roermond;2010;3490.0;6.2;2645.0;4.77
2540;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Roermond;2011;3705.0;6.54;2945.0;5.25
2541;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Roermond;2012;3780.0;6.61;2990.0;5.3
2542;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Roermond;2013;3780.0;6.56;2995.0;5.26
2543;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Roermond;2014;3710.0;6.41;2985.0;5.24
2544;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;De Ronde Venen;2009;1205.0;3.43;910.0;2.63
2545;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;De Ronde Venen;2010;1265.0;3.62;955.0;2.79
2546;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;De Ronde Venen;2011;1735.0;3.98;1280.0;2.98
2547;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;De Ronde Venen;2012;1720.0;3.96;1265.0;2.95
2548;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;De Ronde Venen;2013;1665.0;3.83;1265.0;2.96
2549;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;De Ronde Venen;2014;1625.0;3.77;1230.0;2.89
2550;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Roosendaal;2009;4080.0;5.17;3240.0;4.18
2551;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Roosendaal;2010;4520.0;5.72;3405.0;4.39
2552;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Roosendaal;2011;4605.0;5.83;3580.0;4.62
2553;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Roosendaal;2012;4690.0;5.95;3620.0;4.69
2554;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Roosendaal;2013;4660.0;5.93;3680.0;4.78
2555;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Roosendaal;2014;4670.0;5.95;3650.0;4.74
2556;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rotterdam;2009;32605.0;5.36;25410.0;4.28
2557;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rotterdam;2010;34250.0;5.57;25875.0;4.33
2558;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rotterdam;2011;35805.0;5.65;27480.0;4.46
2559;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rotterdam;2012;35740.0;5.61;27625.0;4.48
2560;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rotterdam;2013;34105.0;5.35;19165.0;3.1
2561;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rotterdam;2014;26885.0;4.2;19915.0;3.19
2562;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rozenburg;2009;535.0;4.24;400.0;3.22
2563;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rozenburg;2010;585.0;4.6;430.0;3.45
2564;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rozenburg;2011;;;;
2565;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rozenburg;2012;;;;
2566;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rozenburg;2013;;;;
2567;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rozenburg;2014;;;;
2568;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rozendaal;2009;60.0;3.78;40.0;2.73
2569;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rozendaal;2010;65.0;4.24;45.0;2.85
2570;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rozendaal;2011;65.0;4.13;50.0;3.16
2571;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rozendaal;2012;70.0;4.57;50.0;3.18
2572;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rozendaal;2013;65.0;4.22;45.0;2.89
2573;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rozendaal;2014;60.0;4.04;50.0;3.32
2574;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rucphen;2009;1190.0;5.21;920.0;4.1
2575;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rucphen;2010;1275.0;5.61;960.0;4.27
2576;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rucphen;2011;1355.0;5.97;1035.0;4.62
2577;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rucphen;2012;1355.0;6.0;1065.0;4.76
2578;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rucphen;2013;1380.0;6.11;1055.0;4.75
2579;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Rucphen;2014;1335.0;5.94;1070.0;4.81
2580;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schagen;2009;995.0;5.21;750.0;4.02
2581;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schagen;2010;1090.0;5.74;810.0;4.35
2582;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schagen;2011;1080.0;5.71;790.0;4.22
2583;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schagen;2012;1055.0;5.58;800.0;4.3
2584;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schagen;2013;2230.0;4.77;1700.0;3.69
2585;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schagen;2014;2200.0;4.71;1650.0;3.58
2586;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Scheemda;2009;750.0;5.22;575.0;4.04
2587;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Scheemda;2010;;;;
2588;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Scheemda;2011;;;;
2589;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Scheemda;2012;;;;
2590;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Scheemda;2013;;;;
2591;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Scheemda;2014;;;;
2592;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schermer;2009;180.0;3.29;125.0;2.36
2593;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schermer;2010;210.0;3.83;140.0;2.63
2594;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schermer;2011;180.0;3.28;125.0;2.31
2595;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schermer;2012;185.0;3.36;140.0;2.5
2596;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schermer;2013;170.0;3.01;135.0;2.42
2597;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schermer;2014;185.0;3.24;140.0;2.57
2598;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Scherpenzeel;2009;380.0;4.07;290.0;3.14
2599;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Scherpenzeel;2010;415.0;4.38;300.0;3.24
2600;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Scherpenzeel;2011;425.0;4.47;315.0;3.37
2601;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Scherpenzeel;2012;420.0;4.42;325.0;3.46
2602;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Scherpenzeel;2013;420.0;4.41;315.0;3.33
2603;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Scherpenzeel;2014;430.0;4.43;295.0;3.12
2604;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schiedam;2009;4010.0;5.17;3190.0;4.22
2605;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schiedam;2010;4290.0;5.51;3325.0;4.39
2606;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schiedam;2011;4440.0;5.68;3525.0;4.62
2607;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schiedam;2012;4360.0;5.55;3405.0;4.45
2608;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schiedam;2013;4250.0;5.41;3345.0;4.37
2609;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schiedam;2014;4165.0;5.28;3410.0;4.42
2610;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schiermonnikoog;2009;60.0;6.37;40.0;4.44
2611;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schiermonnikoog;2010;60.0;6.28;50.0;5.19
2612;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schiermonnikoog;2011;65.0;6.49;50.0;5.2
2613;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schiermonnikoog;2012;65.0;6.99;55.0;5.56
2614;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schiermonnikoog;2013;60.0;6.06;45.0;4.66
2615;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schiermonnikoog;2014;55.0;5.65;45.0;4.77
2616;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schijndel;2009;1070.0;4.62;830.0;3.61
2617;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schijndel;2010;1195.0;5.13;925.0;4.0
2618;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schijndel;2011;1290.0;5.51;1020.0;4.43
2619;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schijndel;2012;1285.0;5.51;1030.0;4.44
2620;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schijndel;2013;1280.0;5.43;1015.0;4.35
2621;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schijndel;2014;1230.0;5.18;1010.0;4.29
2622;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schinnen;2009;740.0;5.4;585.0;4.37
2623;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schinnen;2010;825.0;6.01;615.0;4.58
2624;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schinnen;2011;850.0;6.26;630.0;4.75
2625;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schinnen;2012;835.0;6.23;620.0;4.8
2626;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schinnen;2013;785.0;6.0;625.0;4.85
2627;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schinnen;2014;790.0;5.88;620.0;4.75
2628;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schoonhoven;2009;545.0;4.48;400.0;3.33
2629;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schoonhoven;2010;580.0;4.77;450.0;3.78
2630;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schoonhoven;2011;595.0;4.94;475.0;4.01
2631;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schoonhoven;2012;620.0;5.16;460.0;3.87
2632;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schoonhoven;2013;590.0;4.95;475.0;4.02
2633;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schoonhoven;2014;605.0;5.0;460.0;3.85
2634;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schouwen-Duiveland;2009;1770.0;5.16;1335.0;3.91
2635;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schouwen-Duiveland;2010;1945.0;5.63;1455.0;4.25
2636;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schouwen-Duiveland;2011;2025.0;5.85;1500.0;4.39
2637;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schouwen-Duiveland;2012;2010.0;5.82;1505.0;4.42
2638;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schouwen-Duiveland;2013;2000.0;5.8;1490.0;4.39
2639;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Schouwen-Duiveland;2014;2005.0;5.85;1530.0;4.52
2640;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sevenum;2009;340.0;4.36;270.0;3.49
2641;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sevenum;2010;;;;
2642;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sevenum;2011;;;;
2643;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sevenum;2012;;;;
2644;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sevenum;2013;;;;
2645;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sevenum;2014;;;;
2646;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Simpelveld;2009;585.0;5.2;395.0;3.61
2647;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Simpelveld;2010;610.0;5.49;445.0;4.07
2648;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Simpelveld;2011;620.0;5.58;485.0;4.43
2649;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Simpelveld;2012;655.0;5.95;510.0;4.69
2650;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Simpelveld;2013;635.0;5.74;490.0;4.51
2651;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Simpelveld;2014;655.0;5.96;535.0;4.91
2652;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sint Anthonis;2009;515.0;4.31;400.0;3.39
2653;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sint Anthonis;2010;550.0;4.58;405.0;3.44
2654;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sint Anthonis;2011;575.0;4.84;445.0;3.75
2655;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sint Anthonis;2012;585.0;4.89;450.0;3.83
2656;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sint Anthonis;2013;580.0;4.88;450.0;3.85
2657;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sint Anthonis;2014;550.0;4.64;435.0;3.74
2658;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sint-Michielsgestel;2009;1090.0;3.81;845.0;3.0
2659;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sint-Michielsgestel;2010;1260.0;4.42;925.0;3.3
2660;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sint-Michielsgestel;2011;1295.0;4.55;990.0;3.52
