ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;AantalVerdienersHuishoudkern;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
2428;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;Aantal verdieners onbekend;2007/'08;840.0;50.0;790.0;6.1
2429;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;Aantal verdieners onbekend;2008/'09;640.0;30.0;610.0;4.7
2430;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Totaal verdieners huishoudkern;2004/'05;56670.0;1640.0;55030.0;2.9
2431;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Totaal verdieners huishoudkern;2005/'06;57860.0;1440.0;56420.0;2.5
2432;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Totaal verdieners huishoudkern;2006/'07;57450.0;1300.0;56160.0;2.3
2433;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Totaal verdieners huishoudkern;2007/'08;57050.0;1170.0;55890.0;2.0
2434;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Totaal verdieners huishoudkern;2008/'09;56810.0;900.0;55910.0;1.6
2435;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Geen verdiener;2004/'05;2140.0;170.0;1980.0;7.7
2436;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Geen verdiener;2005/'06;2110.0;140.0;1970.0;6.6
2437;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Geen verdiener;2006/'07;1790.0;110.0;1680.0;6.1
2438;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Geen verdiener;2007/'08;1900.0;110.0;1790.0;5.5
2439;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Geen verdiener;2008/'09;1440.0;80.0;1370.0;5.2
2440;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Wel verdiener;2004/'05;53860.0;1430.0;52430.0;2.7
2441;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Wel verdiener;2005/'06;54990.0;1230.0;53750.0;2.2
2442;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Wel verdiener;2006/'07;54320.0;1110.0;53210.0;2.0
2443;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Wel verdiener;2007/'08;54320.0;1010.0;53310.0;1.9
2444;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Wel verdiener;2008/'09;54730.0;790.0;53940.0;1.4
2445;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Eenverdiener;2004/'05;22280.0;760.0;21520.0;3.4
2446;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Eenverdiener;2005/'06;22810.0;690.0;22120.0;3.0
2447;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Eenverdiener;2006/'07;22180.0;570.0;21610.0;2.5
2448;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Eenverdiener;2007/'08;21480.0;530.0;20950.0;2.5
2449;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Eenverdiener;2008/'09;21140.0;410.0;20740.0;1.9
2450;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Tweeverdiener;2004/'05;31580.0;670.0;30900.0;2.1
2451;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Tweeverdiener;2005/'06;32170.0;540.0;31630.0;1.7
2452;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Tweeverdiener;2006/'07;32140.0;550.0;31600.0;1.7
2453;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Tweeverdiener;2007/'08;32840.0;480.0;32350.0;1.5
2454;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Tweeverdiener;2008/'09;33590.0;390.0;33200.0;1.2
2455;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Aantal verdieners onbekend;2004/'05;680.0;50.0;620.0;7.6
2456;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Aantal verdieners onbekend;2005/'06;770.0;60.0;700.0;8.2
2457;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Aantal verdieners onbekend;2006/'07;1350.0;80.0;1270.0;5.7
2458;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Aantal verdieners onbekend;2007/'08;840.0;50.0;790.0;6.1
2459;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Aantal verdieners onbekend;2008/'09;640.0;30.0;610.0;4.7
2460;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Totaal verdieners huishoudkern;2004/'05;50810.0;1310.0;49490.0;2.6
2461;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Totaal verdieners huishoudkern;2005/'06;51930.0;1170.0;50760.0;2.3
2462;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Totaal verdieners huishoudkern;2006/'07;51460.0;1040.0;50420.0;2.0
2463;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Totaal verdieners huishoudkern;2007/'08;51090.0;910.0;50180.0;1.8
2464;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Totaal verdieners huishoudkern;2008/'09;50660.0;680.0;49980.0;1.3
2465;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Geen verdiener;2004/'05;1840.0;120.0;1720.0;6.5
2466;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Geen verdiener;2005/'06;1800.0;90.0;1710.0;5.1
2467;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Geen verdiener;2006/'07;1540.0;70.0;1470.0;4.7
2468;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Geen verdiener;2007/'08;1630.0;60.0;1570.0;3.6
2469;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Geen verdiener;2008/'09;1250.0;60.0;1190.0;4.4
2470;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Wel verdiener;2004/'05;48360.0;1150.0;47210.0;2.4
2471;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Wel verdiener;2005/'06;49430.0;1030.0;48400.0;2.1
2472;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Wel verdiener;2006/'07;48710.0;900.0;47800.0;1.9
2473;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Wel verdiener;2007/'08;48680.0;800.0;47880.0;1.6
2474;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Wel verdiener;2008/'09;48830.0;600.0;48230.0;1.2
2475;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Eenverdiener;2004/'05;20050.0;620.0;19430.0;3.1
2476;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Eenverdiener;2005/'06;20520.0;590.0;19930.0;2.9
2477;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Eenverdiener;2006/'07;19900.0;450.0;19450.0;2.2
2478;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Eenverdiener;2007/'08;19230.0;420.0;18810.0;2.2
2479;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Eenverdiener;2008/'09;18910.0;310.0;18600.0;1.6
2480;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Tweeverdiener;2004/'05;28310.0;530.0;27780.0;1.9
2481;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Tweeverdiener;2005/'06;28910.0;440.0;28460.0;1.5
2482;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Tweeverdiener;2006/'07;28810.0;460.0;28350.0;1.6
2483;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Tweeverdiener;2007/'08;29450.0;380.0;29060.0;1.3
2484;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Tweeverdiener;2008/'09;29920.0;290.0;29630.0;1.0
2485;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Aantal verdieners onbekend;2004/'05;610.0;40.0;570.0;6.6
2486;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Aantal verdieners onbekend;2005/'06;710.0;50.0;660.0;7.4
2487;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Aantal verdieners onbekend;2006/'07;1210.0;60.0;1150.0;5.0
2488;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Aantal verdieners onbekend;2007/'08;780.0;50.0;740.0;5.9
2489;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Aantal verdieners onbekend;2008/'09;590.0;30.0;560.0;4.3
2490;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Totaal verdieners huishoudkern;2004/'05;5870.0;330.0;5530.0;5.7
2491;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Totaal verdieners huishoudkern;2005/'06;5930.0;270.0;5660.0;4.5
2492;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Totaal verdieners huishoudkern;2006/'07;6000.0;260.0;5740.0;4.3
2493;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Totaal verdieners huishoudkern;2007/'08;5970.0;260.0;5710.0;4.3
2494;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Totaal verdieners huishoudkern;2008/'09;6150.0;220.0;5930.0;3.5
2495;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Geen verdiener;2004/'05;310.0;50.0;260.0;14.8
2496;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Geen verdiener;2005/'06;310.0;50.0;260.0;16.0
2497;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Geen verdiener;2006/'07;240.0;40.0;210.0;14.8
2498;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Geen verdiener;2007/'08;270.0;50.0;230.0;16.8
2499;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Geen verdiener;2008/'09;200.0;20.0;180.0;10.2
2500;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Wel verdiener;2004/'05;5490.0;280.0;5220.0;5.0
2501;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Wel verdiener;2005/'06;5560.0;210.0;5360.0;3.7
2502;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Wel verdiener;2006/'07;5610.0;210.0;5410.0;3.7
2503;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Wel verdiener;2007/'08;5640.0;210.0;5430.0;3.7
2504;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Wel verdiener;2008/'09;5900.0;190.0;5710.0;3.2
2505;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Eenverdiener;2004/'05;2230.0;130.0;2090.0;6.0
2506;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Eenverdiener;2005/'06;2290.0;100.0;2190.0;4.5
2507;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Eenverdiener;2006/'07;2280.0;120.0;2160.0;5.2
2508;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Eenverdiener;2007/'08;2250.0;110.0;2140.0;4.8
2509;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Eenverdiener;2008/'09;2230.0;90.0;2140.0;4.2
2510;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Tweeverdiener;2004/'05;3270.0;140.0;3120.0;4.3
2511;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Tweeverdiener;2005/'06;3270.0;100.0;3170.0;3.2
2512;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Tweeverdiener;2006/'07;3330.0;90.0;3240.0;2.6
2513;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Tweeverdiener;2007/'08;3390.0;100.0;3290.0;3.0
2514;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Tweeverdiener;2008/'09;3670.0;100.0;3570.0;2.6
2515;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Aantal verdieners onbekend;2004/'05;70.0;10.0;60.0;16.2
2516;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Aantal verdieners onbekend;2005/'06;60.0;10.0;50.0;18.3
2517;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Aantal verdieners onbekend;2006/'07;140.0;20.0;130.0;11.3
2518;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Aantal verdieners onbekend;2007/'08;60.0;;50.0;
2519;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Aantal verdieners onbekend;2008/'09;50.0;;50.0;
2520;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Totaal verdieners huishoudkern;2004/'05;;;;
2521;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Totaal verdieners huishoudkern;2005/'06;;;;
2522;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Totaal verdieners huishoudkern;2006/'07;;;;
2523;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Totaal verdieners huishoudkern;2007/'08;;0.0;;0.0
2524;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Totaal verdieners huishoudkern;2008/'09;;0.0;;0.0
2525;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Geen verdiener;2004/'05;;;;
2526;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Geen verdiener;2005/'06;0.0;0.0;0.0;0.0
2527;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Geen verdiener;2006/'07;;;0.0;
2528;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Geen verdiener;2007/'08;0.0;0.0;0.0;0.0
2529;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Geen verdiener;2008/'09;;0.0;;0.0
2530;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Wel verdiener;2004/'05;;;;
2531;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Wel verdiener;2005/'06;;;;
2532;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Wel verdiener;2006/'07;;0.0;;0.0
2533;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Wel verdiener;2007/'08;;0.0;;0.0
2534;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Wel verdiener;2008/'09;;0.0;;0.0
2535;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Eenverdiener;2004/'05;;;0.0;
2536;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Eenverdiener;2005/'06;;;0.0;
2537;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Eenverdiener;2006/'07;;0.0;;0.0
2538;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Eenverdiener;2007/'08;;0.0;;0.0
2539;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Eenverdiener;2008/'09;;0.0;;0.0
2540;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Tweeverdiener;2004/'05;;;;
2541;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Tweeverdiener;2005/'06;;;;
2542;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Tweeverdiener;2006/'07;0.0;0.0;0.0;0.0
2543;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Tweeverdiener;2007/'08;0.0;0.0;0.0;0.0
2544;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Tweeverdiener;2008/'09;0.0;0.0;0.0;0.0
2545;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Aantal verdieners onbekend;2004/'05;0.0;0.0;0.0;0.0
2546;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Aantal verdieners onbekend;2005/'06;;;;
2547;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Aantal verdieners onbekend;2006/'07;0.0;0.0;0.0;0.0
2548;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Aantal verdieners onbekend;2007/'08;0.0;0.0;0.0;0.0
2549;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Aantal verdieners onbekend;2008/'09;0.0;0.0;0.0;0.0
2550;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Totaal verdieners huishoudkern;2004/'05;27430.0;4700.0;22730.0;17.1
2551;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Totaal verdieners huishoudkern;2005/'06;30650.0;4590.0;26070.0;15.0
2552;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Totaal verdieners huishoudkern;2006/'07;31180.0;4300.0;26880.0;13.8
2553;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Totaal verdieners huishoudkern;2007/'08;32120.0;4450.0;27670.0;13.8
2554;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Totaal verdieners huishoudkern;2008/'09;32210.0;4090.0;28120.0;12.7
2555;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Geen verdiener;2004/'05;930.0;270.0;660.0;29.2
2556;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Geen verdiener;2005/'06;1080.0;270.0;810.0;25.2
2557;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Geen verdiener;2006/'07;860.0;180.0;680.0;21.3
2558;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Geen verdiener;2007/'08;940.0;150.0;790.0;16.0
2559;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Geen verdiener;2008/'09;550.0;110.0;440.0;19.5
2560;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Wel verdiener;2004/'05;25760.0;4240.0;21520.0;16.5
2561;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Wel verdiener;2005/'06;28710.0;4120.0;24590.0;14.4
2562;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Wel verdiener;2006/'07;28970.0;3880.0;25090.0;13.4
2563;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Wel verdiener;2007/'08;30410.0;4140.0;26270.0;13.6
2564;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Wel verdiener;2008/'09;30850.0;3820.0;27040.0;12.4
2565;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Eenverdiener;2004/'05;11660.0;2140.0;9520.0;18.4
2566;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Eenverdiener;2005/'06;13120.0;2150.0;10980.0;16.4
2567;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Eenverdiener;2006/'07;13340.0;2010.0;11340.0;15.0
2568;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Eenverdiener;2007/'08;13870.0;2110.0;11760.0;15.2
2569;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Eenverdiener;2008/'09;13740.0;1960.0;11780.0;14.3
2570;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Tweeverdiener;2004/'05;14100.0;2100.0;12000.0;14.9
2571;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Tweeverdiener;2005/'06;15590.0;1980.0;13610.0;12.7
2572;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Tweeverdiener;2006/'07;15620.0;1870.0;13750.0;12.0
2573;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Tweeverdiener;2007/'08;16540.0;2040.0;14510.0;12.3
2574;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Tweeverdiener;2008/'09;17120.0;1860.0;15260.0;10.8
2575;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Aantal verdieners onbekend;2004/'05;730.0;180.0;550.0;25.0
2576;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Aantal verdieners onbekend;2005/'06;870.0;190.0;670.0;22.4
2577;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Aantal verdieners onbekend;2006/'07;1360.0;240.0;1120.0;17.8
2578;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Aantal verdieners onbekend;2007/'08;760.0;150.0;610.0;20.1
2579;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);0;Aantal verdieners onbekend;2008/'09;810.0;170.0;640.0;21.0
2580;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Totaal verdieners huishoudkern;2004/'05;19990.0;2820.0;17170.0;14.1
2581;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Totaal verdieners huishoudkern;2005/'06;22070.0;2660.0;19410.0;12.1
2582;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Totaal verdieners huishoudkern;2006/'07;22330.0;2470.0;19860.0;11.1
2583;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Totaal verdieners huishoudkern;2007/'08;22440.0;2410.0;20030.0;10.7
2584;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Totaal verdieners huishoudkern;2008/'09;21960.0;2180.0;19790.0;9.9
2585;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Geen verdiener;2004/'05;750.0;200.0;550.0;26.1
2586;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Geen verdiener;2005/'06;840.0;160.0;670.0;19.5
2587;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Geen verdiener;2006/'07;710.0;140.0;580.0;19.3
2588;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Geen verdiener;2007/'08;780.0;120.0;660.0;15.0
2589;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Geen verdiener;2008/'09;450.0;80.0;360.0;18.8
2590;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Wel verdiener;2004/'05;18770.0;2510.0;16260.0;13.4
2591;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Wel verdiener;2005/'06;20630.0;2370.0;18260.0;11.5
2592;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Wel verdiener;2006/'07;20680.0;2180.0;18490.0;10.6
2593;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Wel verdiener;2007/'08;21170.0;2200.0;18980.0;10.4
2594;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Wel verdiener;2008/'09;20980.0;1990.0;18990.0;9.5
2595;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Eenverdiener;2004/'05;8530.0;1270.0;7260.0;14.9
2596;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Eenverdiener;2005/'06;9570.0;1320.0;8250.0;13.8
2597;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Eenverdiener;2006/'07;9610.0;1150.0;8460.0;11.9
2598;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Eenverdiener;2007/'08;9760.0;1200.0;8560.0;12.3
2599;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Eenverdiener;2008/'09;9430.0;1070.0;8370.0;11.3
2600;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Tweeverdiener;2004/'05;10240.0;1240.0;9000.0;12.1
2601;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Tweeverdiener;2005/'06;11060.0;1060.0;10010.0;9.5
2602;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Tweeverdiener;2006/'07;11070.0;1040.0;10030.0;9.4
2603;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Tweeverdiener;2007/'08;11420.0;1000.0;10410.0;8.8
2604;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Tweeverdiener;2008/'09;11550.0;920.0;10620.0;8.0
2605;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Aantal verdieners onbekend;2004/'05;470.0;110.0;360.0;23.8
2606;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Aantal verdieners onbekend;2005/'06;600.0;130.0;480.0;20.7
2607;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Aantal verdieners onbekend;2006/'07;940.0;150.0;790.0;16.3
2608;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Aantal verdieners onbekend;2007/'08;480.0;100.0;390.0;19.8
2609;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);22 jaar of jonger;Aantal verdieners onbekend;2008/'09;530.0;100.0;430.0;19.3
2610;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);17 jaar of jonger;Totaal verdieners huishoudkern;2004/'05;2970.0;430.0;2540.0;14.3
2611;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);17 jaar of jonger;Totaal verdieners huishoudkern;2005/'06;3120.0;360.0;2760.0;11.6
2612;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);17 jaar of jonger;Totaal verdieners huishoudkern;2006/'07;3090.0;320.0;2770.0;10.5
2613;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);17 jaar of jonger;Totaal verdieners huishoudkern;2007/'08;3120.0;230.0;2900.0;7.3
2614;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);17 jaar of jonger;Totaal verdieners huishoudkern;2008/'09;2910.0;180.0;2730.0;6.0
2615;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);17 jaar of jonger;Geen verdiener;2004/'05;120.0;20.0;90.0;20.3
2616;Totaal mannen en vrouwen;3;Mbo (inclusief extraneï);17 jaar of jonger;Geen verdiener;2005/'06;120.0;20.0;100.0;17.4
