ID;Peilmoment;OnderwijsOfKwalificatieOpPeilmoment;Leeftijd;Geslacht;Persoonskenmerken;TotaalVsvErs_1;VsvErsVanuitVo_2;VsvErsVanuitMbo_3;TotaalVsvErs_4;VsvErsVanuitVo_5;VsvErsVanuitMbo_6;VsvErsVanuitVavo_7;TotaalVsvErs_8;VsvErsVanuitVo_9;VsvErsVanuitMbo_10;VsvErsVanuitVavo_11;TotaalVsvErs_12;VsvErsVanuitVo_13;VsvErsVanuitMbo_14;VsvErsVanuitVavo_15
2589;3;Mbo niveau 2 (inclusief extraneï);0;Vrouwen;4;120.0;50.0;70.0;110.0;40.0;70.0;;140.0;40.0;100.0;;150.0;30.0;110.0;
2590;3;Mbo niveau 2 (inclusief extraneï);0;Vrouwen;5;120.0;40.0;80.0;120.0;30.0;90.0;;110.0;30.0;80.0;;140.0;30.0;110.0;
2591;3;Mbo niveau 2 (inclusief extraneï);0;Vrouwen;6;140.0;40.0;100.0;140.0;40.0;100.0;;120.0;40.0;80.0;;140.0;20.0;110.0;
2592;3;Mbo niveau 2 (inclusief extraneï);0;Vrouwen;7;90.0;30.0;60.0;80.0;10.0;60.0;;110.0;30.0;90.0;0.0;100.0;20.0;80.0;
2593;3;Mbo niveau 2 (inclusief extraneï);0;Vrouwen;8;180.0;60.0;120.0;160.0;30.0;130.0;;210.0;60.0;150.0;;210.0;30.0;170.0;
2594;3;Mbo niveau 2 (inclusief extraneï);0;Vrouwen;Niet verdacht van misdrijf;1560.0;580.0;990.0;1550.0;520.0;1010.0;20.0;1700.0;510.0;1180.0;20.0;1520.0;350.0;1150.0;20.0
2595;3;Mbo niveau 2 (inclusief extraneï);0;Vrouwen;Wel verdacht van misdrijf;170.0;70.0;100.0;180.0;60.0;120.0;;230.0;70.0;150.0;;250.0;70.0;180.0;0.0
2596;3;Mbo niveau 2 (inclusief extraneï);0;Vrouwen;1 keer verdacht van misdrijf;120.0;50.0;70.0;130.0;40.0;90.0;;160.0;50.0;110.0;;160.0;40.0;120.0;0.0
2597;3;Mbo niveau 2 (inclusief extraneï);0;Vrouwen;2 keer of meer verdacht van misdrijf;50.0;20.0;30.0;50.0;20.0;30.0;0.0;60.0;20.0;40.0;;90.0;30.0;60.0;0.0
2598;3;Mbo niveau 2 (inclusief extraneï);0;Vrouwen;Vier grote gemeenten;370.0;130.0;240.0;380.0;120.0;250.0;;370.0;110.0;260.0;;410.0;100.0;310.0;
2599;3;Mbo niveau 2 (inclusief extraneï);0;Vrouwen;Gemeenten >= 100 000 (excl. G4);360.0;120.0;250.0;340.0;100.0;240.0;;400.0;110.0;290.0;;380.0;100.0;280.0;
2600;3;Mbo niveau 2 (inclusief extraneï);0;Vrouwen;Gemeenten < 100 000 inwoners;1000.0;400.0;600.0;1000.0;360.0;630.0;;1160.0;370.0;780.0;10.0;980.0;230.0;740.0;10.0
2601;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Totaal mannen en vrouwen;0;2170.0;1550.0;610.0;2070.0;1430.0;640.0;;1960.0;1400.0;550.0;10.0;1520.0;1090.0;430.0;
2602;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Totaal mannen en vrouwen;1;1400.0;1010.0;390.0;1380.0;940.0;430.0;;1300.0;930.0;360.0;;990.0;720.0;270.0;
2603;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Totaal mannen en vrouwen;Allochtonen;760.0;540.0;220.0;700.0;480.0;210.0;;660.0;470.0;190.0;;530.0;370.0;160.0;
2604;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Totaal mannen en vrouwen;3;170.0;120.0;50.0;150.0;110.0;40.0;;140.0;100.0;40.0;;100.0;70.0;30.0;0.0
2605;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Totaal mannen en vrouwen;2;590.0;420.0;170.0;550.0;370.0;180.0;;530.0;370.0;150.0;;430.0;290.0;140.0;
2606;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Totaal mannen en vrouwen;4;140.0;100.0;40.0;140.0;90.0;50.0;0.0;140.0;100.0;40.0;0.0;110.0;70.0;40.0;
2607;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Totaal mannen en vrouwen;5;130.0;90.0;40.0;110.0;60.0;40.0;;100.0;70.0;40.0;0.0;110.0;70.0;40.0;0.0
2608;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Totaal mannen en vrouwen;6;120.0;70.0;50.0;130.0;100.0;30.0;0.0;110.0;80.0;30.0;;90.0;70.0;20.0;0.0
2609;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Totaal mannen en vrouwen;7;70.0;50.0;10.0;60.0;30.0;20.0;0.0;60.0;40.0;20.0;;40.0;30.0;10.0;0.0
2610;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Totaal mannen en vrouwen;8;140.0;100.0;40.0;120.0;80.0;40.0;0.0;120.0;90.0;30.0;0.0;90.0;60.0;30.0;
2611;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Totaal mannen en vrouwen;Niet verdacht van misdrijf;1780.0;1290.0;490.0;1650.0;1160.0;490.0;;1500.0;1080.0;410.0;;1140.0;840.0;300.0;
2612;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Totaal mannen en vrouwen;Wel verdacht van misdrijf;390.0;270.0;120.0;430.0;270.0;160.0;;460.0;320.0;140.0;;380.0;250.0;140.0;
2613;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Totaal mannen en vrouwen;1 keer verdacht van misdrijf;220.0;150.0;70.0;270.0;170.0;100.0;0.0;270.0;200.0;80.0;;200.0;140.0;70.0;0.0
2614;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Totaal mannen en vrouwen;2 keer of meer verdacht van misdrijf;170.0;120.0;50.0;150.0;100.0;50.0;;190.0;120.0;70.0;;180.0;110.0;70.0;
2615;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Totaal mannen en vrouwen;Vier grote gemeenten;370.0;260.0;110.0;380.0;270.0;110.0;;350.0;260.0;90.0;;300.0;220.0;80.0;0.0
2616;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Totaal mannen en vrouwen;Gemeenten >= 100 000 (excl. G4);400.0;290.0;120.0;400.0;270.0;130.0;;370.0;260.0;110.0;;310.0;230.0;80.0;
2617;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Totaal mannen en vrouwen;Gemeenten < 100 000 inwoners;1390.0;1000.0;390.0;1290.0;890.0;400.0;;1240.0;880.0;350.0;;920.0;640.0;270.0;
2618;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Mannen;0;1370.0;980.0;390.0;1310.0;900.0;400.0;;1240.0;870.0;370.0;;1000.0;720.0;270.0;
2619;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Mannen;1;910.0;660.0;250.0;870.0;600.0;280.0;;840.0;600.0;240.0;;660.0;480.0;170.0;
2620;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Mannen;Allochtonen;460.0;320.0;140.0;430.0;310.0;130.0;;390.0;270.0;120.0;;340.0;240.0;100.0;
2621;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Mannen;3;120.0;90.0;30.0;90.0;60.0;20.0;;80.0;60.0;20.0;;70.0;50.0;20.0;0.0
2622;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Mannen;2;350.0;240.0;110.0;350.0;240.0;100.0;;320.0;210.0;100.0;;270.0;190.0;90.0;
2623;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Mannen;4;80.0;60.0;20.0;90.0;60.0;30.0;0.0;90.0;60.0;30.0;0.0;70.0;50.0;20.0;
2624;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Mannen;5;80.0;60.0;30.0;70.0;40.0;30.0;;70.0;40.0;30.0;0.0;70.0;40.0;30.0;0.0
2625;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Mannen;6;60.0;40.0;30.0;80.0;60.0;10.0;0.0;70.0;50.0;20.0;0.0;60.0;50.0;10.0;0.0
2626;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Mannen;7;40.0;30.0;10.0;40.0;20.0;10.0;0.0;30.0;20.0;10.0;;20.0;20.0;;0.0
2627;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Mannen;8;80.0;60.0;20.0;70.0;60.0;20.0;0.0;60.0;40.0;20.0;0.0;50.0;30.0;10.0;0.0
2628;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Mannen;Niet verdacht van misdrijf;1080.0;770.0;300.0;980.0;690.0;290.0;;870.0;620.0;250.0;;700.0;540.0;160.0;
2629;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Mannen;Wel verdacht van misdrijf;300.0;210.0;90.0;330.0;210.0;110.0;;360.0;250.0;110.0;;300.0;180.0;110.0;
2630;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Mannen;1 keer verdacht van misdrijf;160.0;110.0;60.0;210.0;130.0;70.0;0.0;200.0;150.0;60.0;0.0;150.0;100.0;50.0;0.0
2631;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Mannen;2 keer of meer verdacht van misdrijf;140.0;100.0;40.0;120.0;80.0;40.0;;160.0;100.0;60.0;;150.0;80.0;60.0;
2632;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Mannen;Vier grote gemeenten;230.0;160.0;70.0;230.0;170.0;70.0;;240.0;170.0;70.0;;190.0;140.0;50.0;0.0
2633;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Mannen;Gemeenten >= 100 000 (excl. G4);240.0;180.0;60.0;260.0;180.0;80.0;;230.0;160.0;70.0;;190.0;140.0;50.0;
2634;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Mannen;Gemeenten < 100 000 inwoners;900.0;640.0;260.0;810.0;550.0;260.0;;770.0;540.0;230.0;;620.0;440.0;170.0;
2635;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Vrouwen;0;790.0;570.0;220.0;770.0;530.0;240.0;;730.0;530.0;190.0;;530.0;370.0;160.0;
2636;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Vrouwen;1;490.0;360.0;140.0;500.0;350.0;150.0;;460.0;330.0;120.0;;340.0;240.0;100.0;
2637;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Vrouwen;Allochtonen;300.0;220.0;80.0;260.0;180.0;90.0;0.0;270.0;200.0;70.0;;190.0;130.0;60.0;
2638;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Vrouwen;3;60.0;30.0;20.0;60.0;50.0;20.0;0.0;60.0;40.0;20.0;0.0;30.0;20.0;10.0;0.0
2639;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Vrouwen;2;240.0;180.0;60.0;200.0;130.0;70.0;0.0;210.0;160.0;50.0;;160.0;110.0;50.0;
2640;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Vrouwen;4;60.0;40.0;10.0;50.0;30.0;10.0;0.0;50.0;40.0;10.0;0.0;40.0;30.0;20.0;0.0
2641;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Vrouwen;5;40.0;40.0;;40.0;20.0;10.0;0.0;30.0;20.0;;0.0;30.0;20.0;;0.0
2642;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Vrouwen;6;60.0;40.0;20.0;50.0;40.0;10.0;0.0;40.0;30.0;10.0;;30.0;20.0;;0.0
2643;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Vrouwen;7;30.0;20.0;;20.0;10.0;10.0;0.0;30.0;30.0;;0.0;20.0;10.0;;0.0
2644;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Vrouwen;8;60.0;40.0;20.0;40.0;20.0;20.0;0.0;60.0;50.0;10.0;0.0;40.0;30.0;20.0;
2645;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Vrouwen;Niet verdacht van misdrijf;700.0;520.0;190.0;660.0;470.0;200.0;;630.0;460.0;160.0;;440.0;300.0;140.0;
2646;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Vrouwen;Wel verdacht van misdrijf;90.0;60.0;30.0;100.0;60.0;40.0;0.0;100.0;70.0;30.0;;90.0;60.0;30.0;0.0
2647;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Vrouwen;1 keer verdacht van misdrijf;60.0;40.0;20.0;70.0;40.0;30.0;0.0;70.0;50.0;20.0;;50.0;40.0;20.0;0.0
2648;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Vrouwen;2 keer of meer verdacht van misdrijf;30.0;20.0;10.0;30.0;20.0;10.0;0.0;20.0;20.0;;0.0;40.0;30.0;10.0;0.0
2649;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Vrouwen;Vier grote gemeenten;140.0;110.0;40.0;150.0;110.0;40.0;0.0;110.0;90.0;20.0;0.0;110.0;80.0;30.0;0.0
2650;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Vrouwen;Gemeenten >= 100 000 (excl. G4);160.0;110.0;50.0;140.0;80.0;60.0;;140.0;100.0;40.0;;120.0;90.0;30.0;0.0
2651;3;Mbo niveau 2 (inclusief extraneï);17 jaar of jonger;Vrouwen;Gemeenten < 100 000 inwoners;490.0;360.0;130.0;480.0;340.0;140.0;;470.0;340.0;120.0;;310.0;200.0;100.0;
2652;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Totaal mannen en vrouwen;0;2440.0;200.0;2240.0;2460.0;160.0;2250.0;50.0;2610.0;150.0;2410.0;50.0;2800.0;160.0;2580.0;60.0
2653;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Totaal mannen en vrouwen;1;1340.0;100.0;1240.0;1370.0;90.0;1250.0;20.0;1460.0;90.0;1350.0;20.0;1390.0;100.0;1280.0;20.0
2654;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Totaal mannen en vrouwen;Allochtonen;1100.0;100.0;1000.0;1090.0;70.0;1000.0;20.0;1150.0;70.0;1050.0;30.0;1410.0;60.0;1310.0;40.0
2655;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Totaal mannen en vrouwen;3;180.0;20.0;160.0;170.0;10.0;150.0;;180.0;10.0;160.0;;180.0;10.0;160.0;
2656;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Totaal mannen en vrouwen;2;920.0;80.0;840.0;930.0;60.0;850.0;20.0;970.0;50.0;900.0;20.0;1230.0;50.0;1150.0;30.0
2657;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Totaal mannen en vrouwen;4;200.0;10.0;190.0;160.0;;150.0;;200.0;10.0;180.0;;270.0;10.0;250.0;
2658;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Totaal mannen en vrouwen;5;190.0;20.0;170.0;220.0;10.0;200.0;;220.0;10.0;200.0;;290.0;10.0;270.0;
2659;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Totaal mannen en vrouwen;6;190.0;10.0;180.0;200.0;;190.0;;170.0;;160.0;;220.0;;200.0;
2660;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Totaal mannen en vrouwen;7;100.0;;90.0;90.0;;90.0;;120.0;;110.0;;130.0;;120.0;
2661;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Totaal mannen en vrouwen;8;240.0;30.0;210.0;250.0;20.0;220.0;;260.0;20.0;240.0;;320.0;10.0;300.0;10.0
2662;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Totaal mannen en vrouwen;Niet verdacht van misdrijf;1990.0;160.0;1830.0;1940.0;140.0;1770.0;40.0;2000.0;120.0;1840.0;40.0;2050.0;120.0;1890.0;50.0
2663;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Totaal mannen en vrouwen;Wel verdacht van misdrijf;450.0;40.0;410.0;520.0;30.0;480.0;;610.0;30.0;570.0;20.0;750.0;40.0;700.0;10.0
2664;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Totaal mannen en vrouwen;1 keer verdacht van misdrijf;290.0;20.0;270.0;330.0;20.0;300.0;;360.0;20.0;330.0;;410.0;30.0;380.0;
2665;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Totaal mannen en vrouwen;2 keer of meer verdacht van misdrijf;160.0;10.0;150.0;190.0;10.0;180.0;;250.0;10.0;230.0;;340.0;10.0;320.0;
2666;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Totaal mannen en vrouwen;Vier grote gemeenten;500.0;50.0;450.0;520.0;40.0;470.0;;540.0;30.0;490.0;10.0;650.0;40.0;600.0;20.0
2667;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Totaal mannen en vrouwen;Gemeenten >= 100 000 (excl. G4);520.0;40.0;480.0;510.0;30.0;470.0;10.0;550.0;30.0;510.0;;580.0;30.0;530.0;20.0
2668;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Totaal mannen en vrouwen;Gemeenten < 100 000 inwoners;1420.0;110.0;1310.0;1430.0;90.0;1310.0;20.0;1520.0;90.0;1400.0;30.0;1570.0;90.0;1460.0;20.0
2669;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Mannen;0;1610.0;130.0;1490.0;1660.0;110.0;1520.0;30.0;1710.0;100.0;1580.0;40.0;1800.0;110.0;1650.0;40.0
2670;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Mannen;1;920.0;60.0;860.0;960.0;70.0;870.0;20.0;1010.0;70.0;930.0;20.0;920.0;70.0;840.0;20.0
2671;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Mannen;Allochtonen;690.0;70.0;630.0;700.0;40.0;650.0;10.0;700.0;30.0;650.0;20.0;880.0;40.0;810.0;20.0
2672;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Mannen;3;130.0;10.0;120.0;120.0;;110.0;;130.0;10.0;110.0;;110.0;10.0;100.0;
2673;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Mannen;2;560.0;50.0;510.0;590.0;30.0;550.0;;580.0;20.0;540.0;10.0;760.0;30.0;720.0;20.0
2674;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Mannen;4;140.0;;130.0;110.0;;100.0;;110.0;;100.0;;170.0;;160.0;
2675;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Mannen;5;120.0;10.0;110.0;150.0;;140.0;;150.0;;140.0;;190.0;;180.0;
2676;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Mannen;6;110.0;;110.0;130.0;;120.0;;110.0;;110.0;;130.0;;120.0;
2677;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Mannen;7;50.0;;50.0;50.0;;50.0;0.0;60.0;;60.0;;70.0;;70.0;
2678;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Mannen;8;140.0;20.0;120.0;160.0;20.0;140.0;;150.0;;140.0;;200.0;;190.0;
2679;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Mannen;Niet verdacht van misdrijf;1240.0;100.0;1140.0;1210.0;80.0;1100.0;20.0;1220.0;70.0;1120.0;30.0;1190.0;80.0;1080.0;30.0
2680;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Mannen;Wel verdacht van misdrijf;380.0;30.0;350.0;450.0;20.0;420.0;;490.0;30.0;460.0;10.0;610.0;30.0;570.0;10.0
2681;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Mannen;1 keer verdacht van misdrijf;230.0;20.0;220.0;270.0;10.0;250.0;;280.0;20.0;260.0;;330.0;20.0;300.0;
2682;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Mannen;2 keer of meer verdacht van misdrijf;140.0;10.0;130.0;180.0;10.0;170.0;;220.0;10.0;200.0;;280.0;;270.0;
2683;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Mannen;Vier grote gemeenten;310.0;30.0;270.0;330.0;20.0;300.0;;340.0;20.0;320.0;;400.0;20.0;370.0;10.0
2684;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Mannen;Gemeenten >= 100 000 (excl. G4);340.0;30.0;320.0;340.0;20.0;320.0;;340.0;20.0;310.0;;370.0;30.0;330.0;10.0
2685;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Mannen;Gemeenten < 100 000 inwoners;970.0;70.0;900.0;990.0;70.0;910.0;20.0;1040.0;70.0;950.0;20.0;1030.0;70.0;940.0;20.0
2686;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Vrouwen;0;830.0;70.0;760.0;800.0;60.0;730.0;10.0;890.0;50.0;830.0;10.0;1010.0;50.0;940.0;20.0
2687;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Vrouwen;1;410.0;30.0;380.0;410.0;20.0;380.0;;450.0;20.0;430.0;;470.0;30.0;440.0;
2688;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Vrouwen;Allochtonen;410.0;40.0;370.0;390.0;30.0;350.0;;440.0;30.0;400.0;;530.0;20.0;500.0;10.0
2689;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Vrouwen;3;50.0;;50.0;50.0;;50.0;0.0;50.0;;50.0;;70.0;;70.0;
2690;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Vrouwen;2;360.0;30.0;330.0;340.0;30.0;310.0;;390.0;30.0;350.0;;460.0;20.0;430.0;10.0
2691;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Vrouwen;4;60.0;;60.0;60.0;;50.0;;90.0;;80.0;0.0;100.0;;90.0;
2692;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Vrouwen;5;70.0;;70.0;70.0;;70.0;;70.0;;60.0;;100.0;;90.0;
2693;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Vrouwen;6;80.0;;70.0;80.0;;70.0;;60.0;;60.0;;90.0;;80.0;
2694;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Vrouwen;7;50.0;;50.0;40.0;;40.0;;60.0;0.0;60.0;0.0;60.0;;60.0;
2695;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Vrouwen;8;100.0;10.0;90.0;90.0;;80.0;;120.0;10.0;100.0;;120.0;;110.0;
2696;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Vrouwen;Niet verdacht van misdrijf;750.0;60.0;690.0;730.0;50.0;670.0;10.0;780.0;50.0;720.0;10.0;870.0;40.0;800.0;20.0
2697;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Vrouwen;Wel verdacht van misdrijf;70.0;;60.0;70.0;;60.0;;120.0;;110.0;;140.0;;130.0;0.0
2698;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Vrouwen;1 keer verdacht van misdrijf;60.0;;50.0;60.0;;50.0;;80.0;;80.0;;90.0;;80.0;0.0
2699;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Vrouwen;2 keer of meer verdacht van misdrijf;20.0;;10.0;10.0;0.0;10.0;0.0;30.0;;30.0;;50.0;;50.0;0.0
2700;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Vrouwen;Vier grote gemeenten;200.0;20.0;180.0;190.0;20.0;170.0;;200.0;20.0;180.0;;250.0;20.0;230.0;
2701;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Vrouwen;Gemeenten >= 100 000 (excl. G4);180.0;10.0;170.0;170.0;10.0;150.0;;210.0;;200.0;0.0;210.0;;200.0;
2702;3;Mbo niveau 2 (inclusief extraneï);18 tot 23 jaar;Vrouwen;Gemeenten < 100 000 inwoners;450.0;40.0;410.0;440.0;30.0;410.0;;480.0;30.0;450.0;;540.0;30.0;510.0;
2703;3;Mbo niveau 2 (inclusief extraneï);22 jaar of jonger;Totaal mannen en vrouwen;0;4600.0;1750.0;2850.0;4530.0;1590.0;2890.0;50.0;4570.0;1550.0;2960.0;60.0;4330.0;1250.0;3020.0;60.0
2704;3;Mbo niveau 2 (inclusief extraneï);22 jaar of jonger;Totaal mannen en vrouwen;1;2740.0;1110.0;1630.0;2740.0;1040.0;1680.0;30.0;2760.0;1020.0;1710.0;30.0;2390.0;820.0;1550.0;30.0
2705;3;Mbo niveau 2 (inclusief extraneï);22 jaar of jonger;Totaal mannen en vrouwen;Allochtonen;1860.0;640.0;1220.0;1790.0;550.0;1220.0;20.0;1810.0;540.0;1250.0;30.0;1940.0;430.0;1470.0;40.0
2706;3;Mbo niveau 2 (inclusief extraneï);22 jaar of jonger;Totaal mannen en vrouwen;3;350.0;140.0;220.0;320.0;120.0;190.0;;320.0;110.0;200.0;;280.0;80.0;190.0;
2707;3;Mbo niveau 2 (inclusief extraneï);22 jaar of jonger;Totaal mannen en vrouwen;2;1510.0;500.0;1010.0;1480.0;430.0;1030.0;20.0;1490.0;430.0;1050.0;20.0;1660.0;350.0;1280.0;30.0
2708;3;Mbo niveau 2 (inclusief extraneï);22 jaar of jonger;Totaal mannen en vrouwen;4;340.0;120.0;220.0;300.0;100.0;200.0;;340.0;110.0;220.0;;380.0;80.0;290.0;
2709;3;Mbo niveau 2 (inclusief extraneï);22 jaar of jonger;Totaal mannen en vrouwen;5;320.0;110.0;210.0;330.0;80.0;240.0;;320.0;80.0;240.0;;390.0;80.0;310.0;
2710;3;Mbo niveau 2 (inclusief extraneï);22 jaar of jonger;Totaal mannen en vrouwen;6;310.0;90.0;220.0;330.0;110.0;220.0;;280.0;90.0;190.0;;300.0;80.0;230.0;
2711;3;Mbo niveau 2 (inclusief extraneï);22 jaar of jonger;Totaal mannen en vrouwen;7;170.0;60.0;100.0;150.0;40.0;110.0;;180.0;40.0;130.0;;170.0;40.0;130.0;
2712;3;Mbo niveau 2 (inclusief extraneï);22 jaar of jonger;Totaal mannen en vrouwen;8;380.0;130.0;250.0;370.0;100.0;260.0;;380.0;110.0;270.0;;410.0;70.0;330.0;10.0
2713;3;Mbo niveau 2 (inclusief extraneï);22 jaar of jonger;Totaal mannen en vrouwen;Niet verdacht van misdrijf;3770.0;1450.0;2320.0;3590.0;1290.0;2250.0;40.0;3500.0;1200.0;2250.0;40.0;3190.0;960.0;2180.0;50.0
2714;3;Mbo niveau 2 (inclusief extraneï);22 jaar of jonger;Totaal mannen en vrouwen;Wel verdacht van misdrijf;830.0;300.0;530.0;950.0;300.0;640.0;10.0;1070.0;350.0;710.0;20.0;1130.0;280.0;840.0;10.0
2715;3;Mbo niveau 2 (inclusief extraneï);22 jaar of jonger;Totaal mannen en vrouwen;1 keer verdacht van misdrijf;510.0;170.0;340.0;600.0;190.0;410.0;;640.0;220.0;410.0;10.0;620.0;170.0;440.0;
2716;3;Mbo niveau 2 (inclusief extraneï);22 jaar of jonger;Totaal mannen en vrouwen;2 keer of meer verdacht van misdrijf;320.0;130.0;190.0;350.0;110.0;230.0;;430.0;130.0;300.0;;520.0;120.0;390.0;
2717;3;Mbo niveau 2 (inclusief extraneï);22 jaar of jonger;Totaal mannen en vrouwen;Vier grote gemeenten;870.0;320.0;550.0;900.0;320.0;570.0;10.0;890.0;290.0;590.0;10.0;950.0;250.0;680.0;20.0
