ID;TypeZelfstandige;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10;Zelfstandigen_11;GemiddeldPersoonlijkInkomen_12;MediaanPersoonlijkInkomen_13;GemiddeldInkomenAlsZelfstandige_14;MediaanInkomenAlsZelfstandige_15;GemiddeldGestandaardiseerdInkomen_16;MediaanGestandaardiseerdInkomen_17;ZelfstandigenMetBedrijfsvermogen_18;MediaanVermogen_19;MediaanBedrijfsvermogen_20
2536;Zelfstandige;A-U Alle economische activiteiten;Gorinchem;2015;2.2;41.0;31.5;40.3;30.6;34.6;30.8;1.9;61.3;18.5;3.2;41.1;31.9;29.3;16.4;34.5;30.6;2.4;59.1;16.0
2537;Zelfstandige;A-U Alle economische activiteiten;Gorinchem;2016;2.2;42.7;34.8;41.5;33.3;38.9;33.0;1.9;73.3;22.5;3.2;42.3;34.3;30.4;18.0;37.8;32.7;2.4;70.0;19.3
2538;Zelfstandige;A-U Alle economische activiteiten;Gorinchem;2017;2.3;46.3;36.1;44.8;35.1;41.7;34.3;2.0;93.3;24.2;3.3;47.0;35.6;32.5;18.5;42.0;33.8;2.5;82.4;21.3
2539;Zelfstandige;A-U Alle economische activiteiten;Gorinchem;2018;2.4;46.6;37.2;45.6;36.4;40.9;34.9;2.0;105.6;26.9;3.5;45.3;36.4;32.6;19.1;39.7;34.1;2.6;95.0;23.3
2540;Zelfstandige;A-U Alle economische activiteiten;Gorinchem;2019;2.5;48.2;39.2;47.3;38.4;55.6;36.9;2.2;124.7;27.0;3.6;46.7;36.9;34.0;20.9;51.2;36.1;2.7;115.3;24.6
2541;Zelfstandige;A-U Alle economische activiteiten;Gorinchem;2020;2.5;49.4;40.7;47.1;38.4;46.3;38.4;2.2;138.5;27.0;3.8;46.9;37.5;33.0;19.1;44.7;37.2;2.8;126.0;24.0
2542;Zelfstandige;A-U Alle economische activiteiten;Gorinchem;2021;2.6;51.8;42.6;50.0;41.1;47.3;40.0;2.3;164.9;32.1;3.9;49.5;40.4;34.5;20.2;45.3;39.0;2.9;158.0;28.1
2543;Zelfstandige;A-U Alle economische activiteiten;Gorinchem;2022;2.7;;;;;;;2.4;227.1;36.9;4.2;;;;;;;3.0;214.3;32.7
2544;Zelfstandige;A-U Alle economische activiteiten;Gouda;2007;3.2;40.2;31.0;38.6;29.1;34.6;27.7;2.7;167.1;24.8;5.2;40.7;32.6;25.3;10.2;33.0;27.3;3.4;155.7;19.2
2545;Zelfstandige;A-U Alle economische activiteiten;Gouda;2008;3.4;40.6;31.1;39.4;30.2;33.0;27.9;2.8;159.8;25.4;5.5;41.0;32.7;25.8;10.0;31.8;27.3;3.6;139.5;19.9
2546;Zelfstandige;A-U Alle economische activiteiten;Gouda;2009;3.5;38.9;28.8;38.1;27.1;31.6;27.2;3.0;127.1;23.0;5.7;39.7;31.0;24.6;9.8;31.1;27.4;3.8;117.0;17.5
2547;Zelfstandige;A-U Alle economische activiteiten;Gouda;2010;3.5;38.4;28.7;37.5;26.8;31.2;27.0;;;;5.8;39.4;31.3;24.1;10.0;30.7;26.9;;;
2548;Zelfstandige;A-U Alle economische activiteiten;Gouda;2011;3.7;39.9;29.9;39.0;28.6;35.2;29.8;3.0;110.8;21.7;6.0;40.1;31.9;25.3;10.6;34.1;29.8;4.0;100.0;16.9
2549;Zelfstandige;A-U Alle economische activiteiten;Gouda;2012;3.7;38.3;27.5;37.6;26.2;33.8;29.2;3.1;87.1;22.3;6.0;39.8;30.9;24.9;10.3;33.4;29.5;4.0;82.2;16.8
2550;Zelfstandige;A-U Alle economische activiteiten;Gouda;2013;3.7;37.1;26.7;36.0;25.0;33.2;28.5;3.1;69.6;20.6;6.0;39.0;30.0;24.1;10.4;33.0;29.1;4.0;63.3;16.9
2551;Zelfstandige;A-U Alle economische activiteiten;Gouda;2014;3.8;38.0;27.2;37.0;25.6;36.3;30.0;3.1;72.7;20.5;6.1;40.1;31.1;25.0;11.3;35.6;30.5;4.0;66.8;16.6
2552;Zelfstandige;A-U Alle economische activiteiten;Gouda;2015;3.9;38.9;28.4;37.7;26.9;34.3;30.7;3.2;75.3;20.0;6.2;40.3;31.3;25.5;11.9;34.2;30.7;4.2;68.0;16.6
2553;Zelfstandige;A-U Alle economische activiteiten;Gouda;2016;4.0;41.7;31.9;40.3;30.1;36.8;33.1;3.4;80.0;20.3;6.3;42.6;33.7;27.3;13.6;36.5;33.0;4.3;75.3;16.0
2554;Zelfstandige;A-U Alle economische activiteiten;Gouda;2017;4.2;42.5;33.0;40.9;31.3;38.1;33.6;3.5;91.9;21.2;6.7;45.0;34.8;27.6;14.3;38.0;33.7;4.6;85.8;17.5
2555;Zelfstandige;A-U Alle economische activiteiten;Gouda;2018;4.4;43.2;33.5;41.9;31.9;40.3;34.3;3.7;105.6;23.6;6.9;44.5;35.1;28.8;15.4;39.4;34.1;4.8;103.2;18.4
2556;Zelfstandige;A-U Alle economische activiteiten;Gouda;2019;4.6;45.8;35.2;44.4;33.7;42.9;35.8;3.9;120.8;24.2;7.3;45.7;36.2;29.7;15.3;41.5;35.5;4.9;121.0;19.2
2557;Zelfstandige;A-U Alle economische activiteiten;Gouda;2020;4.5;46.6;37.5;44.6;35.1;43.7;38.0;3.9;137.5;24.1;7.1;46.7;37.3;30.3;16.1;42.2;37.2;5.0;133.6;20.2
2558;Zelfstandige;A-U Alle economische activiteiten;Gouda;2021;4.7;48.7;38.9;46.9;36.6;44.9;38.8;4.0;173.5;26.4;7.8;48.2;39.2;30.5;15.5;43.6;38.6;5.2;170.2;21.9
2559;Zelfstandige;A-U Alle economische activiteiten;Gouda;2022;5.0;;;;;;;4.3;241.4;28.4;7.8;;;;;;;5.4;241.0;24.1
2560;Zelfstandige;A-U Alle economische activiteiten;'s-Gravenhage (gemeente);2007;24.1;39.2;27.0;37.2;25.3;30.8;24.4;19.7;95.2;15.1;36.2;40.1;29.3;26.1;13.1;30.8;24.8;24.9;89.6;12.2
2561;Zelfstandige;A-U Alle economische activiteiten;'s-Gravenhage (gemeente);2008;25.6;39.3;26.8;37.7;25.5;29.7;24.6;21.7;85.0;15.0;38.4;40.5;29.4;26.6;13.2;30.1;25.2;27.4;79.4;12.4
2562;Zelfstandige;A-U Alle economische activiteiten;'s-Gravenhage (gemeente);2009;28.1;37.2;24.5;35.7;23.4;28.3;23.4;24.9;58.8;11.7;41.5;38.8;27.7;25.4;12.7;29.1;24.4;31.2;57.1;9.7
2563;Zelfstandige;A-U Alle economische activiteiten;'s-Gravenhage (gemeente);2010;29.3;36.8;25.0;35.2;23.8;27.9;23.1;;;;43.7;38.6;28.3;25.0;13.0;28.7;24.2;;;
2564;Zelfstandige;A-U Alle economische activiteiten;'s-Gravenhage (gemeente);2011;31.4;37.2;26.0;36.1;25.0;31.8;25.9;26.2;44.2;10.9;45.8;39.4;29.0;26.1;14.4;32.4;26.9;32.4;45.4;9.5
2565;Zelfstandige;A-U Alle economische activiteiten;'s-Gravenhage (gemeente);2012;32.8;36.4;24.8;35.2;23.6;31.5;25.3;27.5;31.9;10.7;47.3;38.7;27.9;25.7;14.0;32.3;26.4;33.9;32.9;9.4
2566;Zelfstandige;A-U Alle economische activiteiten;'s-Gravenhage (gemeente);2013;33.6;35.3;23.9;33.9;22.7;30.6;24.8;28.0;21.2;10.9;48.4;38.0;26.9;25.0;13.8;31.9;26.0;34.6;20.6;9.5
2567;Zelfstandige;A-U Alle economische activiteiten;'s-Gravenhage (gemeente);2014;35.5;36.5;24.6;35.0;23.2;34.0;26.1;28.8;19.0;10.8;50.5;39.1;27.4;26.2;15.0;34.6;27.3;35.7;18.7;9.5
2568;Zelfstandige;A-U Alle economische activiteiten;'s-Gravenhage (gemeente);2015;36.8;36.6;25.6;35.2;24.2;33.6;26.8;29.6;23.7;10.9;51.9;39.1;28.0;26.6;15.6;34.1;27.7;36.5;23.8;9.6
2569;Zelfstandige;A-U Alle economische activiteiten;'s-Gravenhage (gemeente);2016;38.4;38.1;27.4;36.6;26.0;34.3;28.3;31.3;27.0;11.2;53.6;40.5;29.5;27.8;17.2;35.1;29.2;38.5;27.6;10.0
2570;Zelfstandige;A-U Alle economische activiteiten;'s-Gravenhage (gemeente);2017;40.0;39.7;29.4;37.9;27.9;35.9;29.5;32.7;33.8;11.8;56.4;43.8;30.9;28.8;18.6;37.4;30.2;40.5;36.2;10.7
2571;Zelfstandige;A-U Alle economische activiteiten;'s-Gravenhage (gemeente);2018;43.1;40.9;30.9;39.4;29.6;37.2;30.3;35.6;44.8;12.1;60.9;42.6;32.0;29.5;19.5;37.3;30.9;43.4;47.5;11.0
2572;Zelfstandige;A-U Alle economische activiteiten;'s-Gravenhage (gemeente);2019;46.3;42.2;32.3;40.7;31.0;40.9;31.7;38.5;58.5;11.9;65.0;43.6;33.2;30.5;20.7;40.7;32.3;46.7;63.5;10.9
2573;Zelfstandige;A-U Alle economische activiteiten;'s-Gravenhage (gemeente);2020;48.0;42.5;32.7;40.1;30.7;40.7;32.8;40.6;70.3;11.6;67.2;43.7;33.2;30.3;20.0;40.2;33.1;49.6;75.1;10.6
2574;Zelfstandige;A-U Alle economische activiteiten;'s-Gravenhage (gemeente);2021;50.9;44.0;34.1;41.9;32.5;40.7;33.9;43.0;86.6;12.3;72.8;45.5;34.8;31.1;20.9;41.2;34.5;52.4;95.6;11.5
2575;Zelfstandige;A-U Alle economische activiteiten;'s-Gravenhage (gemeente);2022;54.1;;;;;;;45.8;103.5;12.6;75.5;;;;;;;55.2;118.3;12.0
2576;Zelfstandige;A-U Alle economische activiteiten;Groningen (gemeente);2007;9.4;37.6;24.4;36.3;22.9;30.9;24.5;7.5;117.9;17.9;17.3;36.3;25.6;21.2;6.5;28.6;23.3;9.8;87.1;13.5
2577;Zelfstandige;A-U Alle economische activiteiten;Groningen (gemeente);2008;9.8;38.1;25.4;37.1;23.9;30.1;24.9;8.0;121.0;17.7;18.1;36.9;26.6;21.8;6.8;28.2;23.7;10.4;85.1;13.3
2578;Zelfstandige;A-U Alle economische activiteiten;Groningen (gemeente);2009;10.2;37.4;23.9;36.4;22.7;29.7;24.3;8.6;95.4;15.2;19.0;36.9;26.0;21.0;6.5;28.2;23.7;11.4;67.8;11.7
2579;Zelfstandige;A-U Alle economische activiteiten;Groningen (gemeente);2010;10.4;37.7;25.0;36.4;23.4;29.8;24.9;;;;19.1;37.2;27.3;21.2;7.2;28.2;24.1;;;
2580;Zelfstandige;A-U Alle economische activiteiten;Groningen (gemeente);2011;11.0;38.2;26.0;37.4;24.7;33.7;27.5;9.1;86.2;15.5;19.9;37.6;27.8;22.2;8.0;31.3;26.5;11.9;61.4;12.2
2581;Zelfstandige;A-U Alle economische activiteiten;Groningen (gemeente);2012;11.2;37.2;24.3;36.4;23.3;32.8;27.1;9.3;69.2;15.7;20.2;37.2;26.9;21.8;7.8;30.9;26.4;12.1;46.5;12.5
2582;Zelfstandige;A-U Alle economische activiteiten;Groningen (gemeente);2013;11.4;36.7;24.0;35.8;22.6;32.2;27.0;9.5;52.5;15.4;20.5;36.7;26.5;21.5;7.8;30.5;26.3;12.3;30.1;12.3
2583;Zelfstandige;A-U Alle economische activiteiten;Groningen (gemeente);2014;11.7;38.3;25.5;37.1;24.0;35.7;28.4;9.7;54.2;15.3;20.8;37.9;27.0;22.6;8.5;33.1;27.5;12.7;31.3;12.1
2584;Zelfstandige;A-U Alle economische activiteiten;Groningen (gemeente);2015;12.2;38.8;26.2;37.7;24.8;33.8;28.9;10.1;57.9;16.0;21.3;38.1;27.4;23.3;8.8;31.8;27.7;13.1;34.9;12.6
2585;Zelfstandige;A-U Alle economische activiteiten;Groningen (gemeente);2016;12.5;40.4;27.5;39.1;25.9;35.8;30.9;10.4;68.6;17.7;21.7;39.2;28.1;24.2;9.5;33.4;29.3;13.6;42.4;13.7
2586;Zelfstandige;A-U Alle economische activiteiten;Groningen (gemeente);2017;12.6;41.4;28.4;39.8;26.7;36.9;31.4;10.6;77.0;18.2;22.3;40.6;28.8;24.5;9.5;34.5;29.9;13.9;51.5;14.6
2587;Zelfstandige;A-U Alle economische activiteiten;Groningen (gemeente);2018;12.9;43.5;30.3;42.2;28.6;38.2;32.2;10.9;96.1;19.7;22.7;41.0;29.9;25.7;10.0;34.9;30.4;14.1;65.2;15.5
2588;Zelfstandige;A-U Alle economische activiteiten;Groningen (gemeente);2019;13.1;45.0;31.5;43.7;29.8;42.2;33.6;11.2;115.8;22.2;24.2;40.9;29.2;25.5;9.1;36.8;31.1;14.5;71.8;17.3
2589;Zelfstandige;A-U Alle economische activiteiten;Groningen (gemeente);2020;13.1;46.9;33.2;44.5;29.9;43.7;35.6;11.2;139.0;25.1;24.6;42.0;30.0;25.5;8.2;37.9;32.4;14.8;86.6;19.0
2590;Zelfstandige;A-U Alle economische activiteiten;Groningen (gemeente);2021;13.4;49.7;35.5;47.5;32.8;46.1;37.2;11.4;172.6;27.5;25.9;44.2;32.0;26.5;8.5;39.9;33.8;15.1;111.4;21.0
2591;Zelfstandige;A-U Alle economische activiteiten;Groningen (gemeente);2022;13.6;;;;;;;11.6;234.6;30.8;25.5;;;;;;;15.4;170.3;23.4
2592;Zelfstandige;A-U Alle economische activiteiten;Gulpen-Wittem;2007;1.2;30.3;21.6;29.9;20.9;30.1;25.1;1.0;317.9;47.0;1.8;30.8;23.9;20.1;10.0;28.6;24.4;1.2;302.1;39.6
2593;Zelfstandige;A-U Alle economische activiteiten;Gulpen-Wittem;2008;1.2;31.4;23.2;30.9;21.5;29.9;26.1;1.0;296.5;47.9;1.9;32.5;24.9;21.1;10.0;29.1;25.3;1.3;272.1;38.5
2594;Zelfstandige;A-U Alle economische activiteiten;Gulpen-Wittem;2009;1.2;29.8;21.0;29.0;20.1;28.8;24.9;1.1;275.3;45.0;1.9;31.5;24.9;19.5;9.7;28.2;24.4;1.4;253.3;37.5
2595;Zelfstandige;A-U Alle economische activiteiten;Gulpen-Wittem;2010;1.2;30.6;22.8;29.6;21.4;29.2;25.6;;;;1.9;32.2;25.7;19.7;10.0;28.5;25.4;;;
2596;Zelfstandige;A-U Alle economische activiteiten;Gulpen-Wittem;2011;1.2;33.3;26.3;32.7;24.3;34.7;30.0;1.1;258.7;50.5;1.9;34.7;27.7;22.1;11.6;33.6;29.3;1.4;234.1;40.7
2597;Zelfstandige;A-U Alle economische activiteiten;Gulpen-Wittem;2012;1.2;30.5;24.4;29.8;23.5;33.2;29.5;1.0;244.5;50.9;1.9;33.3;27.1;20.2;11.7;33.1;29.2;1.4;222.8;40.0
2598;Zelfstandige;A-U Alle economische activiteiten;Gulpen-Wittem;2013;1.2;31.5;24.2;30.7;23.3;33.4;29.3;1.0;220.8;47.4;1.9;33.4;25.9;20.7;11.8;32.8;29.0;1.4;196.3;35.7
2599;Zelfstandige;A-U Alle economische activiteiten;Gulpen-Wittem;2014;1.2;33.1;25.7;32.3;24.9;36.5;30.3;1.1;212.9;48.0;1.9;34.5;27.0;21.9;11.9;35.1;30.1;1.4;195.0;37.5
2600;Zelfstandige;A-U Alle economische activiteiten;Gulpen-Wittem;2015;1.2;32.7;25.6;31.9;25.1;34.6;31.2;1.1;217.3;46.2;1.9;34.4;26.9;21.5;12.1;34.1;30.7;1.4;197.2;34.9
2601;Zelfstandige;A-U Alle economische activiteiten;Gulpen-Wittem;2016;1.2;36.6;27.6;35.9;26.2;38.0;32.5;1.1;238.0;50.0;1.9;37.5;29.1;24.5;13.7;36.8;31.8;1.4;217.8;38.6
2602;Zelfstandige;A-U Alle economische activiteiten;Gulpen-Wittem;2017;1.3;36.4;28.6;34.7;26.3;38.4;34.3;1.1;246.2;51.4;2.0;38.1;29.7;23.8;13.7;37.7;33.5;1.5;227.4;42.3
2603;Zelfstandige;A-U Alle economische activiteiten;Gulpen-Wittem;2018;1.3;37.0;29.3;35.6;28.1;38.6;34.6;1.2;266.8;61.1;2.0;37.6;30.3;24.1;13.2;37.3;33.6;1.5;231.1;46.2
2604;Zelfstandige;A-U Alle economische activiteiten;Gulpen-Wittem;2019;1.3;39.6;29.9;38.3;28.2;42.1;36.0;1.2;287.4;72.2;2.0;39.9;31.2;25.9;13.7;41.0;35.1;1.5;253.3;55.8
2605;Zelfstandige;A-U Alle economische activiteiten;Gulpen-Wittem;2020;1.3;41.6;32.1;39.7;29.8;43.5;39.1;1.1;306.1;69.0;2.0;41.8;33.3;27.0;14.3;42.2;38.1;1.6;290.6;60.6
2606;Zelfstandige;A-U Alle economische activiteiten;Gulpen-Wittem;2021;1.3;46.4;36.7;44.3;34.1;48.0;42.4;1.2;360.5;73.3;2.0;46.3;36.4;30.0;15.9;46.2;41.2;1.6;333.7;63.6
2607;Zelfstandige;A-U Alle economische activiteiten;Gulpen-Wittem;2022;1.3;;;;;;;1.2;432.7;90.5;2.1;;;;;;;1.6;399.6;78.6
2608;Zelfstandige;A-U Alle economische activiteiten;Haaksbergen;2007;1.7;33.9;25.8;32.8;24.0;31.9;25.8;1.4;282.3;47.2;2.5;32.9;25.3;23.0;10.0;30.0;24.8;1.8;259.3;44.0
2609;Zelfstandige;A-U Alle economische activiteiten;Haaksbergen;2008;1.7;35.4;28.1;34.8;26.6;32.4;27.7;1.5;286.4;54.9;2.6;34.2;26.8;24.0;10.3;30.4;26.3;1.9;253.5;52.8
2610;Zelfstandige;A-U Alle economische activiteiten;Haaksbergen;2009;1.8;33.7;24.9;32.8;23.6;29.5;25.6;1.5;258.7;50.6;2.7;33.1;25.2;22.2;9.5;28.3;24.9;1.9;230.4;47.7
2611;Zelfstandige;A-U Alle economische activiteiten;Haaksbergen;2010;1.7;36.3;26.8;35.4;25.7;30.8;26.4;;;;2.7;35.4;26.6;24.0;11.6;29.4;25.5;;;
2612;Zelfstandige;A-U Alle economische activiteiten;Haaksbergen;2011;1.8;36.1;28.2;35.4;27.5;33.7;30.3;1.6;240.2;53.2;2.7;34.8;27.6;23.9;12.4;32.0;29.0;2.0;223.5;45.1
2613;Zelfstandige;A-U Alle economische activiteiten;Haaksbergen;2012;1.8;34.7;27.2;34.7;26.5;32.8;29.7;1.6;238.6;51.2;2.7;34.2;27.3;23.8;12.5;32.1;28.7;2.0;219.5;49.2
2614;Zelfstandige;A-U Alle economische activiteiten;Haaksbergen;2013;1.7;35.6;27.0;35.0;25.9;33.1;29.8;1.5;206.7;48.7;2.7;35.0;27.5;23.6;12.3;32.2;29.3;2.0;188.2;46.0
2615;Zelfstandige;A-U Alle economische activiteiten;Haaksbergen;2014;1.8;35.8;27.1;35.3;26.4;37.3;30.5;1.6;208.9;54.1;2.7;35.6;27.4;24.2;12.6;35.8;29.8;2.1;194.2;50.3
2616;Zelfstandige;A-U Alle economische activiteiten;Haaksbergen;2015;1.8;34.9;26.6;33.9;25.9;33.1;30.4;1.6;212.4;57.8;2.7;34.8;27.1;23.5;12.2;32.4;29.6;2.1;195.2;55.8
2617;Zelfstandige;A-U Alle economische activiteiten;Haaksbergen;2016;1.8;38.8;31.2;38.0;29.8;37.4;33.2;1.6;228.6;64.2;2.7;38.3;30.4;26.2;14.0;36.0;31.9;2.1;203.3;56.0
2618;Zelfstandige;A-U Alle economische activiteiten;Haaksbergen;2017;1.8;43.4;34.3;42.2;33.3;39.2;35.5;1.6;232.7;64.6;2.7;43.2;33.1;29.3;16.9;38.9;34.4;2.1;214.8;58.7
2619;Zelfstandige;A-U Alle economische activiteiten;Haaksbergen;2018;1.8;42.7;35.5;42.1;34.6;39.6;35.3;1.6;269.9;78.9;2.7;40.9;33.6;28.9;16.9;38.2;34.3;2.1;240.3;71.5
2620;Zelfstandige;A-U Alle economische activiteiten;Haaksbergen;2019;1.8;45.9;36.6;45.1;36.0;46.0;37.5;1.6;304.1;82.0;2.7;43.1;34.8;30.8;17.5;42.7;36.1;2.2;269.2;76.6
2621;Zelfstandige;A-U Alle economische activiteiten;Haaksbergen;2020;1.8;48.4;36.2;46.9;34.5;47.0;39.1;1.6;328.1;90.9;2.7;45.1;34.7;31.9;16.8;43.8;37.5;2.2;292.7;80.2
2622;Zelfstandige;A-U Alle economische activiteiten;Haaksbergen;2021;1.8;49.0;39.5;47.7;38.0;47.2;41.3;1.7;372.8;93.6;2.8;46.6;37.7;32.4;19.2;45.0;39.9;2.2;325.1;82.9
2623;Zelfstandige;A-U Alle economische activiteiten;Haaksbergen;2022;1.8;;;;;;;1.7;473.4;103.8;2.9;;;;;;;2.3;410.0;95.5
2624;Zelfstandige;A-U Alle economische activiteiten;Haarlem;2007;8.2;39.1;29.6;37.8;28.0;31.3;26.5;7.0;165.4;18.3;12.8;39.2;30.6;25.7;12.7;30.6;26.1;8.9;153.9;14.7
2625;Zelfstandige;A-U Alle economische activiteiten;Haarlem;2008;8.7;40.4;30.5;39.5;29.4;31.0;27.2;7.5;154.8;18.6;13.6;40.3;31.6;26.8;13.5;30.4;26.7;9.6;136.7;14.4
2626;Zelfstandige;A-U Alle economische activiteiten;Haarlem;2009;9.1;38.7;27.9;37.7;26.8;30.1;26.4;8.2;129.3;16.4;14.3;39.1;30.1;25.5;12.3;29.9;26.4;10.4;117.3;12.6
2627;Zelfstandige;A-U Alle economische activiteiten;Haarlem;2010;9.3;38.7;27.7;37.6;26.9;30.1;26.0;;;;14.7;39.2;30.0;25.4;12.6;29.8;26.0;;;
2628;Zelfstandige;A-U Alle economische activiteiten;Haarlem;2011;9.8;39.4;28.5;38.7;27.5;34.1;29.5;8.5;125.9;15.4;15.3;40.3;31.0;26.4;13.6;33.5;29.2;10.8;111.8;12.5
2629;Zelfstandige;A-U Alle economische activiteiten;Haarlem;2012;10.1;38.5;27.1;37.8;26.2;33.6;28.9;8.8;96.9;15.0;15.8;39.8;30.1;25.9;12.9;33.1;29.0;11.3;89.1;11.9
2630;Zelfstandige;A-U Alle economische activiteiten;Haarlem;2013;10.5;38.1;26.5;37.1;25.3;32.4;28.8;9.0;71.2;14.9;16.1;39.5;29.6;25.6;12.9;32.7;29.2;11.5;63.8;12.0
2631;Zelfstandige;A-U Alle economische activiteiten;Haarlem;2014;10.9;39.3;27.8;38.2;26.5;37.0;30.2;9.5;71.9;14.4;16.5;41.1;30.7;26.9;14.2;36.5;30.4;12.0;65.8;11.7
2632;Zelfstandige;A-U Alle economische activiteiten;Haarlem;2015;11.6;40.8;29.4;39.7;28.0;35.5;31.0;9.8;77.9;16.3;17.3;42.2;31.3;28.3;15.2;35.4;31.1;12.5;69.3;12.8
2633;Zelfstandige;A-U Alle economische activiteiten;Haarlem;2016;12.1;42.3;30.1;41.1;29.0;37.4;32.6;10.4;86.1;16.9;17.9;43.0;32.2;29.4;16.0;37.0;32.6;13.1;78.4;13.8
2634;Zelfstandige;A-U Alle economische activiteiten;Haarlem;2017;12.4;43.2;31.5;41.7;30.0;38.5;33.6;10.7;118.9;18.1;18.5;44.9;33.6;29.8;16.6;38.8;33.6;13.7;111.5;14.6
2635;Zelfstandige;A-U Alle economische activiteiten;Haarlem;2018;12.9;44.5;33.4;43.2;31.7;40.5;34.4;11.2;171.1;19.9;19.2;45.3;34.8;31.0;18.0;39.6;34.4;14.3;158.5;16.1
2636;Zelfstandige;A-U Alle economische activiteiten;Haarlem;2019;13.5;46.1;34.6;44.9;33.0;47.2;36.2;11.7;210.6;21.5;20.0;46.5;35.9;32.3;19.0;44.8;36.1;14.8;200.1;17.8
2637;Zelfstandige;A-U Alle economische activiteiten;Haarlem;2020;13.6;47.5;35.2;45.1;32.3;44.8;37.6;11.9;244.6;24.2;20.7;47.1;35.6;31.4;16.4;43.3;37.2;15.3;228.2;19.4
2638;Zelfstandige;A-U Alle economische activiteiten;Haarlem;2021;14.2;50.4;37.9;48.5;36.0;46.4;39.4;12.3;288.2;26.2;21.6;50.1;38.3;33.9;18.7;45.2;39.3;15.8;274.7;20.8
2639;Zelfstandige;A-U Alle economische activiteiten;Haarlem;2022;14.8;;;;;;;12.9;382.5;27.7;22.3;;;;;;;16.4;365.2;22.9
2640;Zelfstandige;A-U Alle economische activiteiten;Haarlemmermeer;2007;9.0;42.6;34.5;40.8;33.0;34.7;28.3;7.8;237.0;31.6;13.2;42.1;34.0;29.3;17.1;33.6;27.8;9.9;210.2;24.2
2641;Zelfstandige;A-U Alle economische activiteiten;Haarlemmermeer;2008;9.5;44.3;35.9;43.0;34.6;33.4;28.8;8.3;217.4;33.1;13.8;43.8;35.4;30.9;17.9;32.6;28.4;10.5;188.4;24.0
2642;Zelfstandige;A-U Alle economische activiteiten;Haarlemmermeer;2009;9.6;42.1;33.5;41.0;32.5;31.8;27.9;8.8;185.0;29.3;14.3;42.0;33.8;28.8;15.5;31.4;27.9;11.3;161.9;21.0
2643;Zelfstandige;A-U Alle economische activiteiten;Haarlemmermeer;2010;9.7;43.0;33.5;41.8;32.3;32.3;28.1;;;;14.3;43.1;34.0;29.5;16.6;31.9;28.0;;;
2644;Zelfstandige;A-U Alle economische activiteiten;Haarlemmermeer;2011;10.0;42.7;34.4;42.2;33.6;36.2;31.6;9.0;178.3;28.2;14.8;43.0;34.8;30.0;17.2;35.5;31.4;11.4;156.6;21.4
2645;Zelfstandige;A-U Alle economische activiteiten;Haarlemmermeer;2012;10.0;42.3;33.0;41.5;31.8;36.0;31.4;9.1;155.9;27.4;15.0;42.5;33.7;29.3;16.5;35.6;31.3;11.7;136.4;20.5
2646;Zelfstandige;A-U Alle economische activiteiten;Haarlemmermeer;2013;10.2;41.8;32.0;40.9;30.7;35.6;30.7;9.2;122.0;27.0;15.1;42.7;33.6;29.2;16.3;35.4;31.0;11.9;104.8;20.5
2647;Zelfstandige;A-U Alle economische activiteiten;Haarlemmermeer;2014;10.4;42.9;33.6;41.7;32.1;40.4;32.3;9.4;112.8;26.3;15.3;44.1;34.6;30.1;17.3;39.8;32.3;12.1;101.9;19.9
2648;Zelfstandige;A-U Alle economische activiteiten;Haarlemmermeer;2015;10.7;43.7;34.1;42.6;32.6;37.0;33.0;9.6;126.9;26.4;15.6;44.9;34.9;30.9;18.3;37.2;32.9;12.3;114.7;20.4
2649;Zelfstandige;A-U Alle economische activiteiten;Haarlemmermeer;2016;10.9;45.2;35.9;43.9;34.3;40.5;34.9;9.8;138.1;30.0;15.8;45.9;36.1;32.1;19.5;39.8;34.7;12.6;127.0;22.9
2650;Zelfstandige;A-U Alle economische activiteiten;Haarlemmermeer;2017;11.0;46.8;36.4;45.1;34.8;40.9;35.9;10.0;154.6;30.5;16.2;49.5;36.9;32.9;20.0;41.5;35.7;12.9;147.9;24.8
2651;Zelfstandige;A-U Alle economische activiteiten;Haarlemmermeer;2018;11.4;48.6;38.9;47.3;37.1;42.9;37.1;10.3;185.3;32.9;16.7;48.3;38.4;34.1;21.0;41.9;36.5;13.2;171.6;26.4
2652;Zelfstandige;A-U Alle economische activiteiten;Haarlemmermeer;2019;11.8;50.0;40.1;48.6;38.3;49.0;38.9;10.6;214.0;35.3;17.2;49.1;39.0;35.2;21.9;47.0;38.4;13.5;201.2;28.2
2653;Zelfstandige;A-U Alle economische activiteiten;Haarlemmermeer;2020;11.9;50.4;39.9;48.4;37.8;46.6;39.7;10.7;254.0;38.8;17.6;48.5;37.9;34.2;18.9;44.9;39.1;13.9;237.5;30.7
2654;Zelfstandige;A-U Alle economische activiteiten;Haarlemmermeer;2021;12.2;53.4;42.7;51.6;40.5;48.6;42.0;10.9;308.0;41.1;18.5;51.5;40.4;35.8;20.3;47.0;41.2;14.1;289.4;32.3
