ID;Geslacht;Leeftijd;Herkomst;Generatie;PercentageAOWOpbouw;Loonklasse;Perioden;AantalWerknemers_1;OpgebouwdeJaarlijkseAanspraken_2;ContanteWaarde_3;TeBereikenJaarlijkseAanspraken_4;Vervangingspercentage_5;OpgebouwdeJaarlijkseAanspraken_6;ContanteWaarde_7;TeBereikenJaarlijkseAanspraken_8;Vervangingspercentage_9;VierdePijler_10;OpgebouwdeJaarlijkseAanspraken_11;ContanteWaarde_12;TeBereikenJaarlijkseAanspraken_13;Vervangingspercentage_14
1413;Totaal mannen en vrouwen;3;1;Tweede generatie allochtonen;70% tot 95% AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;50.0;2200.0;5300.0;9300.0;16.0;3400.0;12200.0;18000.0;31.0;19.0;5600.0;17500.0;27300.0;47.0
1414;Totaal mannen en vrouwen;3;1;Tweede generatie allochtonen;70% tot 95% AOW-opbouw;75.000 euro of meer per jaar;2005;0.0;;;;;;;;;;;;;
1415;Totaal mannen en vrouwen;3;1;Tweede generatie allochtonen;95% of meer AOW-opbouw;Totaal loonklassen;2005;64300.0;2300.0;5600.0;9600.0;40.0;700.0;1800.0;7200.0;30.0;10.0;3000.0;7400.0;16800.0;70.0
1416;Totaal mannen en vrouwen;3;1;Tweede generatie allochtonen;95% of meer AOW-opbouw;Tot 25.000 euro per jaar;2005;36500.0;2300.0;5600.0;9700.0;54.0;400.0;1000.0;4300.0;24.0;7.0;2700.0;6600.0;14000.0;78.0
1417;Totaal mannen en vrouwen;3;1;Tweede generatie allochtonen;95% of meer AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;27150.0;2300.0;5700.0;9500.0;31.0;1100.0;2800.0;11000.0;35.0;13.0;3400.0;8500.0;20500.0;66.0
1418;Totaal mannen en vrouwen;3;1;Tweede generatie allochtonen;95% of meer AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;500.0;2400.0;5800.0;9300.0;16.0;2300.0;6600.0;15700.0;28.0;27.0;4700.0;12400.0;25000.0;44.0
1419;Totaal mannen en vrouwen;3;1;Tweede generatie allochtonen;95% of meer AOW-opbouw;75.000 euro of meer per jaar;2005;100.0;2300.0;5400.0;9100.0;8.0;2000.0;4900.0;12100.0;10.0;37.0;4300.0;10300.0;21200.0;18.0
1420;Totaal mannen en vrouwen;3;1;Autochtonen;Totaal alle AOW-percentages;Totaal loonklassen;2005;;;;;;;;;;;;;;
1421;Totaal mannen en vrouwen;3;1;Autochtonen;Totaal alle AOW-percentages;Tot 25.000 euro per jaar;2005;;;;;;;;;;;;;;
1422;Totaal mannen en vrouwen;3;1;Autochtonen;Totaal alle AOW-percentages;25.000 tot 50.000 euro per jaar;2005;;;;;;;;;;;;;;
1423;Totaal mannen en vrouwen;3;1;Autochtonen;Totaal alle AOW-percentages;50.000 tot 75.000 euro per jaar;2005;;;;;;;;;;;;;;
1424;Totaal mannen en vrouwen;3;1;Autochtonen;Totaal alle AOW-percentages;75.000 euro of meer per jaar;2005;;;;;;;;;;;;;;
1425;Totaal mannen en vrouwen;3;1;Autochtonen;Minder dan 70% AOW-opbouw;Totaal loonklassen;2005;;;;;;;;;;;;;;
1426;Totaal mannen en vrouwen;3;1;Autochtonen;Minder dan 70% AOW-opbouw;Tot 25.000 euro per jaar;2005;;;;;;;;;;;;;;
1427;Totaal mannen en vrouwen;3;1;Autochtonen;Minder dan 70% AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;;;;;;;;;;;;;;
1428;Totaal mannen en vrouwen;3;1;Autochtonen;Minder dan 70% AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;;;;;;;;;;;;;;
1429;Totaal mannen en vrouwen;3;1;Autochtonen;Minder dan 70% AOW-opbouw;75.000 euro of meer per jaar;2005;;;;;;;;;;;;;;
1430;Totaal mannen en vrouwen;3;1;Autochtonen;70% tot 95% AOW-opbouw;Totaal loonklassen;2005;;;;;;;;;;;;;;
1431;Totaal mannen en vrouwen;3;1;Autochtonen;70% tot 95% AOW-opbouw;Tot 25.000 euro per jaar;2005;;;;;;;;;;;;;;
1432;Totaal mannen en vrouwen;3;1;Autochtonen;70% tot 95% AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;;;;;;;;;;;;;;
1433;Totaal mannen en vrouwen;3;1;Autochtonen;70% tot 95% AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;;;;;;;;;;;;;;
1434;Totaal mannen en vrouwen;3;1;Autochtonen;70% tot 95% AOW-opbouw;75.000 euro of meer per jaar;2005;;;;;;;;;;;;;;
1435;Totaal mannen en vrouwen;3;1;Autochtonen;95% of meer AOW-opbouw;Totaal loonklassen;2005;;;;;;;;;;;;;;
1436;Totaal mannen en vrouwen;3;1;Autochtonen;95% of meer AOW-opbouw;Tot 25.000 euro per jaar;2005;;;;;;;;;;;;;;
1437;Totaal mannen en vrouwen;3;1;Autochtonen;95% of meer AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;;;;;;;;;;;;;;
1438;Totaal mannen en vrouwen;3;1;Autochtonen;95% of meer AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;;;;;;;;;;;;;;
1439;Totaal mannen en vrouwen;3;1;Autochtonen;95% of meer AOW-opbouw;75.000 euro of meer per jaar;2005;;;;;;;;;;;;;;
1440;Totaal mannen en vrouwen;3;3;Totaal alle generaties;Totaal alle AOW-percentages;Totaal loonklassen;2005;59950.0;1800.0;4600.0;9000.0;38.0;700.0;1700.0;7000.0;29.0;11.0;2500.0;6300.0;16000.0;67.0
1441;Totaal mannen en vrouwen;3;3;Totaal alle generaties;Totaal alle AOW-percentages;Tot 25.000 euro per jaar;2005;34050.0;1800.0;4500.0;9000.0;53.0;300.0;900.0;4000.0;24.0;8.0;2100.0;5400.0;13000.0;77.0
1442;Totaal mannen en vrouwen;3;3;Totaal alle generaties;Totaal alle AOW-percentages;25.000 tot 50.000 euro per jaar;2005;24800.0;1900.0;4800.0;9000.0;29.0;1000.0;2700.0;11000.0;35.0;13.0;2900.0;7500.0;20000.0;64.0
1443;Totaal mannen en vrouwen;3;3;Totaal alle generaties;Totaal alle AOW-percentages;50.000 tot 75.000 euro per jaar;2005;850.0;1500.0;3600.0;8500.0;15.0;1900.0;5400.0;12800.0;22.0;22.0;3400.0;9000.0;21300.0;37.0
1444;Totaal mannen en vrouwen;3;3;Totaal alle generaties;Totaal alle AOW-percentages;75.000 euro of meer per jaar;2005;250.0;1100.0;2600.0;8200.0;6.0;1400.0;4100.0;8200.0;6.0;20.0;2500.0;6700.0;16400.0;12.0
1445;Totaal mannen en vrouwen;3;3;Totaal alle generaties;Minder dan 70% AOW-opbouw;Totaal loonklassen;2005;15550.0;600.0;1600.0;7600.0;33.0;500.0;1200.0;5800.0;25.0;8.0;1100.0;2800.0;13400.0;58.0
1446;Totaal mannen en vrouwen;3;3;Totaal alle generaties;Minder dan 70% AOW-opbouw;Tot 25.000 euro per jaar;2005;9450.0;600.0;1600.0;7600.0;53.0;200.0;500.0;3200.0;22.0;8.0;800.0;2100.0;10800.0;75.0
1447;Totaal mannen en vrouwen;3;3;Totaal alle generaties;Minder dan 70% AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;5550.0;700.0;1800.0;7700.0;24.0;800.0;2200.0;10100.0;31.0;9.0;1500.0;4000.0;17800.0;55.0
1448;Totaal mannen en vrouwen;3;3;Totaal alle generaties;Minder dan 70% AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;400.0;600.0;1500.0;7700.0;13.0;1400.0;3900.0;10500.0;18.0;15.0;2000.0;5400.0;18200.0;31.0
1449;Totaal mannen en vrouwen;3;3;Totaal alle generaties;Minder dan 70% AOW-opbouw;75.000 euro of meer per jaar;2005;150.0;500.0;1300.0;7900.0;5.0;1300.0;3800.0;6000.0;4.0;11.0;1800.0;5100.0;13900.0;9.0
1450;Totaal mannen en vrouwen;3;3;Totaal alle generaties;70% tot 95% AOW-opbouw;Totaal loonklassen;2005;3050.0;2000.0;4900.0;9100.0;39.0;800.0;2000.0;6600.0;29.0;10.0;2800.0;6900.0;15700.0;68.0
1451;Totaal mannen en vrouwen;3;3;Totaal alle generaties;70% tot 95% AOW-opbouw;Tot 25.000 euro per jaar;2005;1800.0;2000.0;4900.0;9200.0;55.0;400.0;1000.0;3700.0;22.0;7.0;2400.0;5900.0;12900.0;77.0
1452;Totaal mannen en vrouwen;3;3;Totaal alle generaties;70% tot 95% AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;1200.0;2000.0;5000.0;9000.0;29.0;1300.0;3200.0;10800.0;34.0;13.0;3300.0;8200.0;19800.0;63.0
1453;Totaal mannen en vrouwen;3;3;Totaal alle generaties;70% tot 95% AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;50.0;2000.0;4900.0;9000.0;16.0;3100.0;11200.0;15400.0;27.0;27.0;5100.0;16100.0;24400.0;43.0
1454;Totaal mannen en vrouwen;3;3;Totaal alle generaties;70% tot 95% AOW-opbouw;75.000 euro of meer per jaar;2005;0.0;;;;;;;;;;;;;
1455;Totaal mannen en vrouwen;3;3;Totaal alle generaties;95% of meer AOW-opbouw;Totaal loonklassen;2005;41350.0;2300.0;5700.0;9500.0;39.0;700.0;1900.0;7500.0;31.0;12.0;3000.0;7600.0;17000.0;70.0
1456;Totaal mannen en vrouwen;3;3;Totaal alle generaties;95% of meer AOW-opbouw;Tot 25.000 euro per jaar;2005;22800.0;2300.0;5600.0;9600.0;54.0;400.0;1000.0;4400.0;24.0;9.0;2700.0;6600.0;14000.0;78.0
1457;Totaal mannen en vrouwen;3;3;Totaal alle generaties;95% of meer AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;18050.0;2300.0;5700.0;9400.0;30.0;1100.0;2800.0;11300.0;36.0;15.0;3400.0;8500.0;20700.0;66.0
1458;Totaal mannen en vrouwen;3;3;Totaal alle generaties;95% of meer AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;400.0;2400.0;5900.0;9300.0;16.0;2400.0;6600.0;15000.0;26.0;28.0;4800.0;12500.0;24300.0;42.0
1459;Totaal mannen en vrouwen;3;3;Totaal alle generaties;95% of meer AOW-opbouw;75.000 euro of meer per jaar;2005;50.0;2300.0;5400.0;8900.0;8.0;1700.0;4500.0;12200.0;11.0;38.0;4000.0;9900.0;21100.0;19.0
1460;Totaal mannen en vrouwen;3;3;Eerste generatie allochtonen;Totaal alle AOW-percentages;Totaal loonklassen;2005;22650.0;1100.0;2900.0;8200.0;35.0;500.0;1400.0;6200.0;26.0;9.0;1600.0;4300.0;14400.0;61.0
1461;Totaal mannen en vrouwen;3;3;Eerste generatie allochtonen;Totaal alle AOW-percentages;Tot 25.000 euro per jaar;2005;13550.0;1100.0;2800.0;8200.0;53.0;200.0;600.0;3400.0;22.0;8.0;1300.0;3400.0;11600.0;75.0
1462;Totaal mannen en vrouwen;3;3;Eerste generatie allochtonen;Totaal alle AOW-percentages;25.000 tot 50.000 euro per jaar;2005;8450.0;1200.0;3100.0;8300.0;26.0;900.0;2400.0;10400.0;33.0;10.0;2100.0;5500.0;18700.0;59.0
1463;Totaal mannen en vrouwen;3;3;Eerste generatie allochtonen;Totaal alle AOW-percentages;50.000 tot 75.000 euro per jaar;2005;500.0;800.0;2100.0;7900.0;13.0;1500.0;4200.0;10500.0;18.0;16.0;2300.0;6300.0;18400.0;31.0
1464;Totaal mannen en vrouwen;3;3;Eerste generatie allochtonen;Totaal alle AOW-percentages;75.000 euro of meer per jaar;2005;150.0;600.0;1500.0;7900.0;5.0;1300.0;3800.0;6400.0;4.0;13.0;1900.0;5300.0;14300.0;9.0
1465;Totaal mannen en vrouwen;3;3;Eerste generatie allochtonen;Minder dan 70% AOW-opbouw;Totaal loonklassen;2005;15250.0;600.0;1600.0;7600.0;33.0;400.0;1200.0;5900.0;25.0;8.0;1000.0;2800.0;13500.0;58.0
1466;Totaal mannen en vrouwen;3;3;Eerste generatie allochtonen;Minder dan 70% AOW-opbouw;Tot 25.000 euro per jaar;2005;9300.0;600.0;1600.0;7600.0;53.0;200.0;500.0;3200.0;22.0;8.0;800.0;2100.0;10800.0;75.0
1467;Totaal mannen en vrouwen;3;3;Eerste generatie allochtonen;Minder dan 70% AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;5400.0;700.0;1700.0;7700.0;24.0;800.0;2200.0;10200.0;32.0;9.0;1500.0;3900.0;17900.0;56.0
1468;Totaal mannen en vrouwen;3;3;Eerste generatie allochtonen;Minder dan 70% AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;400.0;600.0;1500.0;7700.0;13.0;1400.0;4000.0;10600.0;18.0;15.0;2000.0;5500.0;18300.0;31.0
1469;Totaal mannen en vrouwen;3;3;Eerste generatie allochtonen;Minder dan 70% AOW-opbouw;75.000 euro of meer per jaar;2005;150.0;500.0;1300.0;7900.0;5.0;1300.0;3800.0;5800.0;4.0;11.0;1800.0;5100.0;13700.0;9.0
1470;Totaal mannen en vrouwen;3;3;Eerste generatie allochtonen;70% tot 95% AOW-opbouw;Totaal loonklassen;2005;1750.0;1900.0;4800.0;8900.0;39.0;800.0;1900.0;7200.0;32.0;10.0;2700.0;6700.0;16100.0;71.0
1471;Totaal mannen en vrouwen;3;3;Eerste generatie allochtonen;70% tot 95% AOW-opbouw;Tot 25.000 euro per jaar;2005;1050.0;1900.0;4900.0;9000.0;54.0;400.0;1100.0;3800.0;23.0;8.0;2300.0;6000.0;12800.0;77.0
1472;Totaal mannen en vrouwen;3;3;Eerste generatie allochtonen;70% tot 95% AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;700.0;1900.0;4800.0;8800.0;29.0;1300.0;3200.0;12100.0;39.0;12.0;3200.0;8000.0;20900.0;68.0
1473;Totaal mannen en vrouwen;3;3;Eerste generatie allochtonen;70% tot 95% AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;0.0;;;;;;;;;;;;;
1474;Totaal mannen en vrouwen;3;3;Eerste generatie allochtonen;70% tot 95% AOW-opbouw;75.000 euro of meer per jaar;2005;0.0;;;;;;;;;;;;;
1475;Totaal mannen en vrouwen;3;3;Eerste generatie allochtonen;95% of meer AOW-opbouw;Totaal loonklassen;2005;5600.0;2300.0;5600.0;9600.0;41.0;600.0;1600.0;6600.0;28.0;10.0;2900.0;7200.0;16200.0;69.0
1476;Totaal mannen en vrouwen;3;3;Eerste generatie allochtonen;95% of meer AOW-opbouw;Tot 25.000 euro per jaar;2005;3200.0;2200.0;5600.0;9600.0;55.0;300.0;900.0;3800.0;22.0;7.0;2500.0;6500.0;13400.0;77.0
1477;Totaal mannen en vrouwen;3;3;Eerste generatie allochtonen;95% of meer AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;2350.0;2300.0;5700.0;9500.0;31.0;1000.0;2600.0;10400.0;33.0;13.0;3300.0;8300.0;19900.0;64.0
1478;Totaal mannen en vrouwen;3;3;Eerste generatie allochtonen;95% of meer AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;50.0;2400.0;5700.0;9200.0;16.0;2200.0;5400.0;9800.0;17.0;23.0;4600.0;11100.0;19000.0;33.0
1479;Totaal mannen en vrouwen;3;3;Eerste generatie allochtonen;95% of meer AOW-opbouw;75.000 euro of meer per jaar;2005;0.0;;;;;;;;;;;;;
1480;Totaal mannen en vrouwen;3;3;Tweede generatie allochtonen;Totaal alle AOW-percentages;Totaal loonklassen;2005;37300.0;2300.0;5600.0;9500.0;39.0;700.0;1900.0;7500.0;31.0;12.0;3000.0;7500.0;17000.0;70.0
1481;Totaal mannen en vrouwen;3;3;Tweede generatie allochtonen;Totaal alle AOW-percentages;Tot 25.000 euro per jaar;2005;20500.0;2200.0;5600.0;9600.0;53.0;400.0;1100.0;4400.0;25.0;9.0;2600.0;6700.0;14000.0;78.0
1482;Totaal mannen en vrouwen;3;3;Tweede generatie allochtonen;Totaal alle AOW-percentages;25.000 tot 50.000 euro per jaar;2005;16400.0;2300.0;5700.0;9400.0;30.0;1100.0;2900.0;11300.0;36.0;15.0;3400.0;8600.0;20700.0;66.0
1483;Totaal mannen en vrouwen;3;3;Tweede generatie allochtonen;Totaal alle AOW-percentages;50.000 tot 75.000 euro per jaar;2005;350.0;2400.0;5800.0;9300.0;16.0;2500.0;7100.0;15900.0;28.0;29.0;4900.0;12900.0;25200.0;44.0
1484;Totaal mannen en vrouwen;3;3;Tweede generatie allochtonen;Totaal alle AOW-percentages;75.000 euro of meer per jaar;2005;50.0;2300.0;5400.0;9000.0;8.0;1800.0;4600.0;12700.0;11.0;35.0;4100.0;10000.0;21700.0;19.0
1485;Totaal mannen en vrouwen;3;3;Tweede generatie allochtonen;Minder dan 70% AOW-opbouw;Totaal loonklassen;2005;300.0;1200.0;2900.0;8500.0;34.0;1000.0;2300.0;5000.0;20.0;8.0;2200.0;5200.0;13500.0;54.0
1486;Totaal mannen en vrouwen;3;3;Tweede generatie allochtonen;Minder dan 70% AOW-opbouw;Tot 25.000 euro per jaar;2005;150.0;1200.0;2900.0;8600.0;52.0;400.0;1000.0;4000.0;24.0;6.0;1600.0;3900.0;12600.0;76.0
1487;Totaal mannen en vrouwen;3;3;Tweede generatie allochtonen;Minder dan 70% AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;150.0;1200.0;2900.0;8300.0;26.0;1500.0;3600.0;5800.0;18.0;11.0;2700.0;6500.0;14100.0;44.0
1488;Totaal mannen en vrouwen;3;3;Tweede generatie allochtonen;Minder dan 70% AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;0.0;;;;;;;;;;;;;
1489;Totaal mannen en vrouwen;3;3;Tweede generatie allochtonen;Minder dan 70% AOW-opbouw;75.000 euro of meer per jaar;2005;0.0;;;;;;;;;;;;;
1490;Totaal mannen en vrouwen;3;3;Tweede generatie allochtonen;70% tot 95% AOW-opbouw;Totaal loonklassen;2005;1300.0;2100.0;5100.0;9400.0;40.0;800.0;2100.0;5800.0;25.0;9.0;2900.0;7200.0;15200.0;65.0
1491;Totaal mannen en vrouwen;3;3;Tweede generatie allochtonen;70% tot 95% AOW-opbouw;Tot 25.000 euro per jaar;2005;750.0;2000.0;5000.0;9500.0;58.0;400.0;1000.0;3400.0;21.0;5.0;2400.0;6000.0;12900.0;79.0
1492;Totaal mannen en vrouwen;3;3;Tweede generatie allochtonen;70% tot 95% AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;500.0;2100.0;5200.0;9200.0;29.0;1400.0;3300.0;9000.0;28.0;14.0;3500.0;8500.0;18200.0;57.0
1493;Totaal mannen en vrouwen;3;3;Tweede generatie allochtonen;70% tot 95% AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;0.0;;;;;;;;;;;;;
1494;Totaal mannen en vrouwen;3;3;Tweede generatie allochtonen;70% tot 95% AOW-opbouw;75.000 euro of meer per jaar;2005;0.0;;;;;;;;;;;;;
1495;Totaal mannen en vrouwen;3;3;Tweede generatie allochtonen;95% of meer AOW-opbouw;Totaal loonklassen;2005;35700.0;2300.0;5700.0;9500.0;39.0;700.0;1900.0;7600.0;31.0;12.0;3000.0;7600.0;17100.0;70.0
1496;Totaal mannen en vrouwen;3;3;Tweede generatie allochtonen;95% of meer AOW-opbouw;Tot 25.000 euro per jaar;2005;19600.0;2300.0;5700.0;9600.0;53.0;400.0;1100.0;4500.0;25.0;9.0;2700.0;6800.0;14100.0;78.0
1497;Totaal mannen en vrouwen;3;3;Tweede generatie allochtonen;95% of meer AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;15750.0;2300.0;5700.0;9400.0;30.0;1100.0;2800.0;11400.0;37.0;15.0;3400.0;8500.0;20800.0;67.0
1498;Totaal mannen en vrouwen;3;3;Tweede generatie allochtonen;95% of meer AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;350.0;2400.0;5900.0;9300.0;16.0;2400.0;6800.0;15900.0;28.0;29.0;4800.0;12700.0;25200.0;44.0
1499;Totaal mannen en vrouwen;3;3;Tweede generatie allochtonen;95% of meer AOW-opbouw;75.000 euro of meer per jaar;2005;50.0;2300.0;5500.0;9000.0;8.0;1900.0;4900.0;13000.0;12.0;37.0;4200.0;10400.0;22000.0;20.0
1500;Totaal mannen en vrouwen;3;3;Autochtonen;Totaal alle AOW-percentages;Totaal loonklassen;2005;;;;;;;;;;;;;;
1501;Totaal mannen en vrouwen;3;3;Autochtonen;Totaal alle AOW-percentages;Tot 25.000 euro per jaar;2005;;;;;;;;;;;;;;
1502;Totaal mannen en vrouwen;3;3;Autochtonen;Totaal alle AOW-percentages;25.000 tot 50.000 euro per jaar;2005;;;;;;;;;;;;;;
1503;Totaal mannen en vrouwen;3;3;Autochtonen;Totaal alle AOW-percentages;50.000 tot 75.000 euro per jaar;2005;;;;;;;;;;;;;;
1504;Totaal mannen en vrouwen;3;3;Autochtonen;Totaal alle AOW-percentages;75.000 euro of meer per jaar;2005;;;;;;;;;;;;;;
1505;Totaal mannen en vrouwen;3;3;Autochtonen;Minder dan 70% AOW-opbouw;Totaal loonklassen;2005;;;;;;;;;;;;;;
1506;Totaal mannen en vrouwen;3;3;Autochtonen;Minder dan 70% AOW-opbouw;Tot 25.000 euro per jaar;2005;;;;;;;;;;;;;;
1507;Totaal mannen en vrouwen;3;3;Autochtonen;Minder dan 70% AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;;;;;;;;;;;;;;
1508;Totaal mannen en vrouwen;3;3;Autochtonen;Minder dan 70% AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;;;;;;;;;;;;;;
1509;Totaal mannen en vrouwen;3;3;Autochtonen;Minder dan 70% AOW-opbouw;75.000 euro of meer per jaar;2005;;;;;;;;;;;;;;
1510;Totaal mannen en vrouwen;3;3;Autochtonen;70% tot 95% AOW-opbouw;Totaal loonklassen;2005;;;;;;;;;;;;;;
1511;Totaal mannen en vrouwen;3;3;Autochtonen;70% tot 95% AOW-opbouw;Tot 25.000 euro per jaar;2005;;;;;;;;;;;;;;
1512;Totaal mannen en vrouwen;3;3;Autochtonen;70% tot 95% AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;;;;;;;;;;;;;;
1513;Totaal mannen en vrouwen;3;3;Autochtonen;70% tot 95% AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;;;;;;;;;;;;;;
1514;Totaal mannen en vrouwen;3;3;Autochtonen;70% tot 95% AOW-opbouw;75.000 euro of meer per jaar;2005;;;;;;;;;;;;;;
1515;Totaal mannen en vrouwen;3;3;Autochtonen;95% of meer AOW-opbouw;Totaal loonklassen;2005;;;;;;;;;;;;;;
1516;Totaal mannen en vrouwen;3;3;Autochtonen;95% of meer AOW-opbouw;Tot 25.000 euro per jaar;2005;;;;;;;;;;;;;;
1517;Totaal mannen en vrouwen;3;3;Autochtonen;95% of meer AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;;;;;;;;;;;;;;
1518;Totaal mannen en vrouwen;3;3;Autochtonen;95% of meer AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;;;;;;;;;;;;;;
1519;Totaal mannen en vrouwen;3;3;Autochtonen;95% of meer AOW-opbouw;75.000 euro of meer per jaar;2005;;;;;;;;;;;;;;
1520;Totaal mannen en vrouwen;3;2;Totaal alle generaties;Totaal alle AOW-percentages;Totaal loonklassen;2005;76950.0;1900.0;4600.0;9100.0;42.0;600.0;1400.0;5700.0;26.0;7.0;2500.0;6000.0;14800.0;68.0
1521;Totaal mannen en vrouwen;3;2;Totaal alle generaties;Totaal alle AOW-percentages;Tot 25.000 euro per jaar;2005;50550.0;1800.0;4400.0;9000.0;54.0;300.0;800.0;3400.0;21.0;5.0;2100.0;5200.0;12400.0;75.0
1522;Totaal mannen en vrouwen;3;2;Totaal alle generaties;Totaal alle AOW-percentages;25.000 tot 50.000 euro per jaar;2005;25750.0;2100.0;5100.0;9200.0;30.0;1000.0;2600.0;10000.0;33.0;9.0;3100.0;7700.0;19200.0;63.0
1523;Totaal mannen en vrouwen;3;2;Totaal alle generaties;Totaal alle AOW-percentages;50.000 tot 75.000 euro per jaar;2005;500.0;1800.0;4500.0;8800.0;15.0;1900.0;5200.0;14400.0;25.0;16.0;3700.0;9700.0;23200.0;40.0
1524;Totaal mannen en vrouwen;3;2;Totaal alle generaties;Totaal alle AOW-percentages;75.000 euro of meer per jaar;2005;150.0;1600.0;3700.0;8800.0;6.0;1300.0;3000.0;7000.0;5.0;26.0;2900.0;6700.0;15800.0;11.0
1525;Totaal mannen en vrouwen;3;2;Totaal alle generaties;Minder dan 70% AOW-opbouw;Totaal loonklassen;2005;19350.0;800.0;2000.0;7700.0;41.0;300.0;700.0;3600.0;19.0;6.0;1100.0;2700.0;11300.0;60.0
1526;Totaal mannen en vrouwen;3;2;Totaal alle generaties;Minder dan 70% AOW-opbouw;Tot 25.000 euro per jaar;2005;15250.0;800.0;2000.0;7600.0;53.0;200.0;400.0;2200.0;15.0;6.0;1000.0;2400.0;9800.0;68.0
1527;Totaal mannen en vrouwen;3;2;Totaal alle generaties;Minder dan 70% AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;3900.0;900.0;2200.0;7800.0;26.0;700.0;1800.0;8400.0;28.0;7.0;1600.0;4000.0;16200.0;54.0
1528;Totaal mannen en vrouwen;3;2;Totaal alle generaties;Minder dan 70% AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;150.0;600.0;1600.0;7900.0;13.0;1200.0;3200.0;12700.0;22.0;7.0;1800.0;4800.0;20600.0;35.0
1529;Totaal mannen en vrouwen;3;2;Totaal alle generaties;Minder dan 70% AOW-opbouw;75.000 euro of meer per jaar;2005;50.0;700.0;1800.0;8200.0;6.0;300.0;1200.0;3200.0;2.0;15.0;1000.0;3000.0;11400.0;8.0
1530;Totaal mannen en vrouwen;3;2;Totaal alle generaties;70% tot 95% AOW-opbouw;Totaal loonklassen;2005;8000.0;1900.0;4700.0;9200.0;44.0;600.0;1400.0;5100.0;24.0;6.0;2500.0;6100.0;14300.0;68.0
1531;Totaal mannen en vrouwen;3;2;Totaal alle generaties;70% tot 95% AOW-opbouw;Tot 25.000 euro per jaar;2005;5650.0;1900.0;4700.0;9200.0;55.0;300.0;800.0;3300.0;20.0;5.0;2200.0;5500.0;12500.0;75.0
1532;Totaal mannen en vrouwen;3;2;Totaal alle generaties;70% tot 95% AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;2300.0;2000.0;4700.0;9100.0;30.0;1100.0;2600.0;9400.0;31.0;7.0;3100.0;7300.0;18500.0;61.0
1533;Totaal mannen en vrouwen;3;2;Totaal alle generaties;70% tot 95% AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;50.0;2100.0;5200.0;9300.0;16.0;2000.0;5000.0;9700.0;17.0;13.0;4100.0;10200.0;19000.0;33.0
1534;Totaal mannen en vrouwen;3;2;Totaal alle generaties;70% tot 95% AOW-opbouw;75.000 euro of meer per jaar;2005;0.0;;;;;;;;;;;;;
1535;Totaal mannen en vrouwen;3;2;Totaal alle generaties;95% of meer AOW-opbouw;Totaal loonklassen;2005;49600.0;2300.0;5700.0;9600.0;41.0;700.0;1700.0;6700.0;29.0;7.0;3000.0;7400.0;16300.0;70.0
1536;Totaal mannen en vrouwen;3;2;Totaal alle generaties;95% of meer AOW-opbouw;Tot 25.000 euro per jaar;2005;29650.0;2300.0;5600.0;9700.0;55.0;400.0;1000.0;4100.0;23.0;5.0;2700.0;6600.0;13800.0;78.0
1537;Totaal mannen en vrouwen;3;2;Totaal alle generaties;95% of meer AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;19550.0;2300.0;5700.0;9500.0;31.0;1100.0;2700.0;10400.0;34.0;9.0;3400.0;8400.0;19900.0;65.0
