ID;Geslacht;Leeftijd;Inkomensgroepen;DiagnosesICPC;Marges;Perioden;PersonenMetDiagnose_1
2038;Totaal mannen en vrouwen;10000;Totaal;K96 Hemorroïden;Bovengrens 95%-interval;2015;15
2039;Totaal mannen en vrouwen;10000;Totaal;K96 Hemorroïden;Bovengrens 95%-interval;2016;14
2040;Totaal mannen en vrouwen;10000;Totaal;K96 Hemorroïden;Bovengrens 95%-interval;2017;14
2041;Totaal mannen en vrouwen;10000;Totaal;K96 Hemorroïden;Bovengrens 95%-interval;2018;14
2042;Totaal mannen en vrouwen;10000;Totaal;K96 Hemorroïden;Bovengrens 95%-interval;2019;14
2043;Totaal mannen en vrouwen;10000;Totaal;K96 Hemorroïden;Bovengrens 95%-interval;2020;13
2044;Totaal mannen en vrouwen;10000;Totaal;K96 Hemorroïden;Bovengrens 95%-interval;2021;13
2045;Totaal mannen en vrouwen;10000;Totaal;K96 Hemorroïden;Bovengrens 95%-interval;2022;13
2046;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Waarde;2012;38
2047;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Waarde;2013;40
2048;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Waarde;2014;40
2049;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Waarde;2015;41
2050;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Waarde;2016;41
2051;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Waarde;2017;42
2052;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Waarde;2018;43
2053;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Waarde;2019;44
2054;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Waarde;2020;43
2055;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Waarde;2021;44
2056;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Waarde;2022;44
2057;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Ondergrens 95%-interval;2012;37
2058;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Ondergrens 95%-interval;2013;39
2059;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Ondergrens 95%-interval;2014;40
2060;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Ondergrens 95%-interval;2015;41
2061;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Ondergrens 95%-interval;2016;40
2062;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Ondergrens 95%-interval;2017;42
2063;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Ondergrens 95%-interval;2018;43
2064;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Ondergrens 95%-interval;2019;43
2065;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Ondergrens 95%-interval;2020;43
2066;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Ondergrens 95%-interval;2021;44
2067;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Ondergrens 95%-interval;2022;44
2068;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Bovengrens 95%-interval;2012;38
2069;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Bovengrens 95%-interval;2013;40
2070;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Bovengrens 95%-interval;2014;41
2071;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Bovengrens 95%-interval;2015;42
2072;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Bovengrens 95%-interval;2016;41
2073;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Bovengrens 95%-interval;2017;43
2074;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Bovengrens 95%-interval;2018;43
2075;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Bovengrens 95%-interval;2019;44
2076;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Bovengrens 95%-interval;2020;43
2077;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Bovengrens 95%-interval;2021;44
2078;Totaal mannen en vrouwen;10000;Totaal;Ky Overige ziekten hartvaatstelsel;Bovengrens 95%-interval;2022;45
2079;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Waarde;2012;408
2080;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Waarde;2013;410
2081;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Waarde;2014;414
2082;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Waarde;2015;420
2083;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Waarde;2016;413
2084;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Waarde;2017;433
2085;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Waarde;2018;432
2086;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Waarde;2019;434
2087;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Waarde;2020;410
2088;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Waarde;2021;414
2089;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Waarde;2022;420
2090;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Ondergrens 95%-interval;2012;407
2091;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Ondergrens 95%-interval;2013;409
2092;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Ondergrens 95%-interval;2014;413
2093;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Ondergrens 95%-interval;2015;419
2094;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Ondergrens 95%-interval;2016;412
2095;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Ondergrens 95%-interval;2017;432
2096;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Ondergrens 95%-interval;2018;431
2097;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Ondergrens 95%-interval;2019;433
2098;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Ondergrens 95%-interval;2020;409
2099;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Ondergrens 95%-interval;2021;413
2100;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Ondergrens 95%-interval;2022;420
2101;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Bovengrens 95%-interval;2012;410
2102;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Bovengrens 95%-interval;2013;410
2103;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Bovengrens 95%-interval;2014;415
2104;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Bovengrens 95%-interval;2015;420
2105;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Bovengrens 95%-interval;2016;414
2106;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Bovengrens 95%-interval;2017;434
2107;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Bovengrens 95%-interval;2018;433
2108;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Bovengrens 95%-interval;2019;434
2109;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Bovengrens 95%-interval;2020;411
2110;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Bovengrens 95%-interval;2021;415
2111;Totaal mannen en vrouwen;10000;Totaal;L. Bewegingsapparaat;Bovengrens 95%-interval;2022;421
2112;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Waarde;2012;241
2113;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Waarde;2013;245
2114;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Waarde;2014;250
2115;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Waarde;2015;252
2116;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Waarde;2016;242
2117;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Waarde;2017;257
2118;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Waarde;2018;255
2119;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Waarde;2019;258
2120;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Waarde;2020;232
2121;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Waarde;2021;240
2122;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Waarde;2022;244
2123;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Ondergrens 95%-interval;2012;240
2124;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Ondergrens 95%-interval;2013;244
2125;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Ondergrens 95%-interval;2014;249
2126;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Ondergrens 95%-interval;2015;251
2127;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Ondergrens 95%-interval;2016;242
2128;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Ondergrens 95%-interval;2017;256
2129;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Ondergrens 95%-interval;2018;254
2130;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Ondergrens 95%-interval;2019;257
2131;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Ondergrens 95%-interval;2020;232
2132;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Ondergrens 95%-interval;2021;239
2133;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Ondergrens 95%-interval;2022;243
2134;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Bovengrens 95%-interval;2012;242
2135;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Bovengrens 95%-interval;2013;246
2136;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Bovengrens 95%-interval;2014;251
2137;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Bovengrens 95%-interval;2015;252
2138;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Bovengrens 95%-interval;2016;243
2139;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Bovengrens 95%-interval;2017;258
2140;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Bovengrens 95%-interval;2018;256
2141;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Bovengrens 95%-interval;2019;259
2142;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Bovengrens 95%-interval;2020;233
2143;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Bovengrens 95%-interval;2021;240
2144;Totaal mannen en vrouwen;10000;Totaal;L01-L29 Tot. sympt. bewegingsapparaat;Bovengrens 95%-interval;2022;244
2145;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Waarde;2012;21
2146;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Waarde;2013;21
2147;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Waarde;2014;21
2148;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Waarde;2015;21
2149;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Waarde;2016;20
2150;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Waarde;2017;21
2151;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Waarde;2018;21
2152;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Waarde;2019;21
2153;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Waarde;2020;17
2154;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Waarde;2021;17
2155;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Waarde;2022;16
2156;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Ondergrens 95%-interval;2012;21
2157;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Ondergrens 95%-interval;2013;21
2158;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Ondergrens 95%-interval;2014;21
2159;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Ondergrens 95%-interval;2015;21
2160;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Ondergrens 95%-interval;2016;20
2161;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Ondergrens 95%-interval;2017;21
2162;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Ondergrens 95%-interval;2018;21
2163;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Ondergrens 95%-interval;2019;20
2164;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Ondergrens 95%-interval;2020;17
2165;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Ondergrens 95%-interval;2021;17
2166;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Ondergrens 95%-interval;2022;16
2167;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Bovengrens 95%-interval;2012;22
2168;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Bovengrens 95%-interval;2013;22
2169;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Bovengrens 95%-interval;2014;22
2170;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Bovengrens 95%-interval;2015;21
2171;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Bovengrens 95%-interval;2016;21
2172;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Bovengrens 95%-interval;2017;22
2173;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Bovengrens 95%-interval;2018;21
2174;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Bovengrens 95%-interval;2019;21
2175;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Bovengrens 95%-interval;2020;18
2176;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Bovengrens 95%-interval;2021;18
2177;Totaal mannen en vrouwen;10000;Totaal;L01 Symptomen of klachten van de nek;Bovengrens 95%-interval;2022;16
2178;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Waarde;2012;26
2179;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Waarde;2013;28
2180;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Waarde;2014;30
2181;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Waarde;2015;30
2182;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Waarde;2016;29
2183;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Waarde;2017;31
2184;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Waarde;2018;31
2185;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Waarde;2019;31
2186;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Waarde;2020;27
2187;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Waarde;2021;28
2188;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Waarde;2022;28
2189;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Ondergrens 95%-interval;2012;26
2190;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Ondergrens 95%-interval;2013;28
2191;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Ondergrens 95%-interval;2014;29
2192;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Ondergrens 95%-interval;2015;30
2193;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Ondergrens 95%-interval;2016;29
2194;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Ondergrens 95%-interval;2017;30
2195;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Ondergrens 95%-interval;2018;30
2196;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Ondergrens 95%-interval;2019;30
2197;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Ondergrens 95%-interval;2020;27
2198;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Ondergrens 95%-interval;2021;27
2199;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Ondergrens 95%-interval;2022;28
2200;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Bovengrens 95%-interval;2012;27
2201;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Bovengrens 95%-interval;2013;28
2202;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Bovengrens 95%-interval;2014;30
2203;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Bovengrens 95%-interval;2015;31
2204;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Bovengrens 95%-interval;2016;29
2205;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Bovengrens 95%-interval;2017;31
2206;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Bovengrens 95%-interval;2018;31
2207;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Bovengrens 95%-interval;2019;31
2208;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Bovengrens 95%-interval;2020;27
2209;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Bovengrens 95%-interval;2021;28
2210;Totaal mannen en vrouwen;10000;Totaal;L02 Symptomen of klachten van de rug;Bovengrens 95%-interval;2022;28
2211;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Waarde;2012;36
2212;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Waarde;2013;35
2213;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Waarde;2014;33
2214;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Waarde;2015;32
2215;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Waarde;2016;29
2216;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Waarde;2017;31
2217;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Waarde;2018;30
2218;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Waarde;2019;30
2219;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Waarde;2020;26
2220;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Waarde;2021;25
2221;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Waarde;2022;24
2222;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Ondergrens 95%-interval;2012;36
2223;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Ondergrens 95%-interval;2013;35
2224;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Ondergrens 95%-interval;2014;33
2225;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Ondergrens 95%-interval;2015;31
2226;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Ondergrens 95%-interval;2016;29
2227;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Ondergrens 95%-interval;2017;31
2228;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Ondergrens 95%-interval;2018;29
2229;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Ondergrens 95%-interval;2019;29
2230;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Ondergrens 95%-interval;2020;25
2231;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Ondergrens 95%-interval;2021;25
2232;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Ondergrens 95%-interval;2022;24
2233;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Bovengrens 95%-interval;2012;36
2234;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Bovengrens 95%-interval;2013;35
2235;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Bovengrens 95%-interval;2014;33
2236;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Bovengrens 95%-interval;2015;32
2237;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Bovengrens 95%-interval;2016;30
2238;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Bovengrens 95%-interval;2017;32
2239;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Bovengrens 95%-interval;2018;30
2240;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Bovengrens 95%-interval;2019;30
2241;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Bovengrens 95%-interval;2020;26
2242;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Bovengrens 95%-interval;2021;26
2243;Totaal mannen en vrouwen;10000;Totaal;L03 Lage rugpijn zonder uitstraling;Bovengrens 95%-interval;2022;25
2244;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Waarde;2012;26
2245;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Waarde;2013;27
2246;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Waarde;2014;28
2247;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Waarde;2015;29
2248;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Waarde;2016;29
2249;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Waarde;2017;32
2250;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Waarde;2018;31
2251;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Waarde;2019;32
2252;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Waarde;2020;31
2253;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Waarde;2021;32
2254;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Waarde;2022;32
2255;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Ondergrens 95%-interval;2012;26
2256;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Ondergrens 95%-interval;2013;27
2257;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Ondergrens 95%-interval;2014;28
2258;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Ondergrens 95%-interval;2015;29
2259;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Ondergrens 95%-interval;2016;29
2260;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Ondergrens 95%-interval;2017;32
2261;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Ondergrens 95%-interval;2018;31
2262;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Ondergrens 95%-interval;2019;32
2263;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Ondergrens 95%-interval;2020;31
2264;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Ondergrens 95%-interval;2021;31
2265;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Ondergrens 95%-interval;2022;31
2266;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Bovengrens 95%-interval;2012;27
2267;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Bovengrens 95%-interval;2013;28
2268;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Bovengrens 95%-interval;2014;29
2269;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Bovengrens 95%-interval;2015;29
2270;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Bovengrens 95%-interval;2016;29
2271;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Bovengrens 95%-interval;2017;33
2272;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Bovengrens 95%-interval;2018;31
2273;Totaal mannen en vrouwen;10000;Totaal;L04 Sympt. of klachten v. de borstkas;Bovengrens 95%-interval;2019;33
