ID;Schooljaar;BedrijfstakkenSBI93;Herkomstgroeperingen;Geslacht;Leeftijd;Peilmoment;TotaalVoMbo_1;VoortgezetOnderwijs_2;MboInclusiefExtranei_3;MboExclusiefExtranei_4;BeroepsopleidendeLeerwegBol_5;BeroepsbegeleidendeLeerwegBbl_6;MboExtranei_7;TotaalVoMbo_8;VoortgezetOnderwijs_9;MboInclusiefExtranei_10;MboExclusiefExtranei_11;BeroepsopleidendeLeerwegBol_12;BeroepsbegeleidendeLeerwegBbl_13;MboExtranei_14;TotaalVoMbo_15;VoortgezetOnderwijs_16;MboInclusiefExtranei_17;MboExclusiefExtranei_18;BeroepsopleidendeLeerwegBol_19;BeroepsbegeleidendeLeerwegBbl_20;MboExtranei_21
1772;100;D Industrie;Overige niet-westerse allochtonen;Mannen;Jonger dan 23 jaar;Eerste jaar na schoolverlaten;70.0;10.0;60.0;60.0;40.0;20.0;;40.0;10.0;40.0;30.0;30.0;10.0;;30.0;;30.0;30.0;10.0;20.0;
1773;100;D Industrie;Overige niet-westerse allochtonen;Mannen;Jonger dan 23 jaar;Tweede jaar na schoolverlaten;70.0;;70.0;70.0;40.0;30.0;;50.0;;40.0;40.0;20.0;20.0;;30.0;;30.0;20.0;10.0;10.0;
1774;100;D Industrie;Overige niet-westerse allochtonen;Mannen;Jonger dan 23 jaar;Derde jaar na schoolverlaten;80.0;10.0;70.0;70.0;50.0;20.0;;60.0;10.0;50.0;50.0;40.0;10.0;;30.0;;20.0;20.0;20.0;10.0;
1775;100;D Industrie;Overige niet-westerse allochtonen;Mannen;Jonger dan 23 jaar;Vierde jaar na schoolverlaten;100.0;10.0;90.0;90.0;60.0;30.0;;70.0;;70.0;70.0;50.0;20.0;;30.0;;30.0;30.0;20.0;10.0;
1776;100;D Industrie;Overige niet-westerse allochtonen;Mannen;23 jaar of ouder;Eerste jaar na schoolverlaten;120.0;;120.0;120.0;20.0;100.0;10.0;80.0;;80.0;80.0;20.0;60.0;;50.0;;50.0;40.0;;40.0;
1777;100;D Industrie;Overige niet-westerse allochtonen;Mannen;23 jaar of ouder;Tweede jaar na schoolverlaten;130.0;;130.0;120.0;40.0;90.0;10.0;80.0;;80.0;70.0;30.0;50.0;;60.0;;60.0;50.0;10.0;40.0;10.0
1778;100;D Industrie;Overige niet-westerse allochtonen;Mannen;23 jaar of ouder;Derde jaar na schoolverlaten;130.0;;130.0;120.0;40.0;80.0;10.0;80.0;;80.0;80.0;30.0;50.0;;50.0;;50.0;40.0;10.0;30.0;10.0
1779;100;D Industrie;Overige niet-westerse allochtonen;Mannen;23 jaar of ouder;Vierde jaar na schoolverlaten;120.0;;120.0;120.0;50.0;70.0;10.0;90.0;;90.0;90.0;40.0;50.0;;40.0;;40.0;30.0;10.0;20.0;10.0
1780;100;D Industrie;Overige niet-westerse allochtonen;Vrouwen;Totaal leeftijd;Eerste jaar na schoolverlaten;50.0;10.0;50.0;50.0;10.0;40.0;;40.0;;30.0;30.0;10.0;30.0;;20.0;;10.0;10.0;;10.0;
1781;100;D Industrie;Overige niet-westerse allochtonen;Vrouwen;Totaal leeftijd;Tweede jaar na schoolverlaten;30.0;;30.0;30.0;20.0;20.0;;30.0;;30.0;30.0;10.0;20.0;;10.0;;10.0;10.0;;;
1782;100;D Industrie;Overige niet-westerse allochtonen;Vrouwen;Totaal leeftijd;Derde jaar na schoolverlaten;50.0;;50.0;40.0;30.0;20.0;;40.0;;40.0;40.0;20.0;20.0;;10.0;;10.0;10.0;10.0;;
1783;100;D Industrie;Overige niet-westerse allochtonen;Vrouwen;Totaal leeftijd;Vierde jaar na schoolverlaten;40.0;;40.0;40.0;20.0;20.0;;30.0;;30.0;30.0;20.0;20.0;;10.0;;10.0;10.0;10.0;;
1784;100;D Industrie;Overige niet-westerse allochtonen;Vrouwen;Jonger dan 18 jaar;Eerste jaar na schoolverlaten;;;;;;;;;;;;;;;;;;;;;
1785;100;D Industrie;Overige niet-westerse allochtonen;Vrouwen;Jonger dan 18 jaar;Tweede jaar na schoolverlaten;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1786;100;D Industrie;Overige niet-westerse allochtonen;Vrouwen;Jonger dan 18 jaar;Derde jaar na schoolverlaten;;;;;;;;;;;;;;;;;;;;;
1787;100;D Industrie;Overige niet-westerse allochtonen;Vrouwen;Jonger dan 18 jaar;Vierde jaar na schoolverlaten;;;;;;;;;;;;;;;;;;;;;
1788;100;D Industrie;Overige niet-westerse allochtonen;Vrouwen;18 tot 23 jaar;Eerste jaar na schoolverlaten;10.0;;10.0;10.0;10.0;;;10.0;;;;;;;10.0;;;;;;
1789;100;D Industrie;Overige niet-westerse allochtonen;Vrouwen;18 tot 23 jaar;Tweede jaar na schoolverlaten;10.0;;10.0;10.0;10.0;;;10.0;;10.0;10.0;10.0;;;;;;;;;
1790;100;D Industrie;Overige niet-westerse allochtonen;Vrouwen;18 tot 23 jaar;Derde jaar na schoolverlaten;20.0;;20.0;20.0;20.0;;;10.0;;10.0;10.0;10.0;;;;;;;;;
1791;100;D Industrie;Overige niet-westerse allochtonen;Vrouwen;18 tot 23 jaar;Vierde jaar na schoolverlaten;20.0;;20.0;20.0;20.0;;;10.0;;10.0;10.0;10.0;;;10.0;;10.0;10.0;;;
1792;100;D Industrie;Overige niet-westerse allochtonen;Vrouwen;Jonger dan 23 jaar;Eerste jaar na schoolverlaten;10.0;10.0;10.0;10.0;10.0;;;10.0;;;;;;;10.0;;;;;;
1793;100;D Industrie;Overige niet-westerse allochtonen;Vrouwen;Jonger dan 23 jaar;Tweede jaar na schoolverlaten;10.0;;10.0;10.0;10.0;;;10.0;;10.0;10.0;10.0;;;;;;;;;
1794;100;D Industrie;Overige niet-westerse allochtonen;Vrouwen;Jonger dan 23 jaar;Derde jaar na schoolverlaten;20.0;;20.0;20.0;20.0;;;10.0;;10.0;10.0;10.0;;;;;;;;;
1795;100;D Industrie;Overige niet-westerse allochtonen;Vrouwen;Jonger dan 23 jaar;Vierde jaar na schoolverlaten;20.0;;20.0;20.0;20.0;;;20.0;;10.0;10.0;10.0;;;10.0;;10.0;10.0;;;
1796;100;D Industrie;Overige niet-westerse allochtonen;Vrouwen;23 jaar of ouder;Eerste jaar na schoolverlaten;40.0;;40.0;40.0;10.0;30.0;;30.0;;30.0;30.0;;30.0;;10.0;;10.0;10.0;;10.0;
1797;100;D Industrie;Overige niet-westerse allochtonen;Vrouwen;23 jaar of ouder;Tweede jaar na schoolverlaten;20.0;;20.0;20.0;10.0;20.0;;20.0;;20.0;20.0;10.0;20.0;;;;;;;;
1798;100;D Industrie;Overige niet-westerse allochtonen;Vrouwen;23 jaar of ouder;Derde jaar na schoolverlaten;30.0;;30.0;30.0;10.0;20.0;;20.0;;20.0;20.0;10.0;20.0;;10.0;;10.0;10.0;;;
1799;100;D Industrie;Overige niet-westerse allochtonen;Vrouwen;23 jaar of ouder;Vierde jaar na schoolverlaten;20.0;;20.0;20.0;10.0;20.0;;20.0;;20.0;20.0;;20.0;;;;;;;;
1800;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;Totaal leeftijd;Eerste jaar na schoolverlaten;8210.0;300.0;7910.0;7650.0;1520.0;6140.0;250.0;3120.0;270.0;2850.0;2770.0;730.0;2030.0;80.0;5090.0;30.0;5060.0;4890.0;780.0;4110.0;170.0
1801;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;Totaal leeftijd;Tweede jaar na schoolverlaten;7770.0;350.0;7420.0;7190.0;1450.0;5740.0;230.0;2880.0;330.0;2550.0;2470.0;590.0;1880.0;80.0;4890.0;20.0;4870.0;4720.0;860.0;3860.0;150.0
1802;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;Totaal leeftijd;Derde jaar na schoolverlaten;7890.0;420.0;7470.0;7230.0;1610.0;5620.0;250.0;2970.0;400.0;2570.0;2490.0;650.0;1840.0;90.0;4920.0;20.0;4900.0;4740.0;960.0;3790.0;160.0
1803;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;Totaal leeftijd;Vierde jaar na schoolverlaten;7800.0;420.0;7380.0;7140.0;1660.0;5480.0;240.0;3000.0;400.0;2600.0;2520.0;680.0;1840.0;80.0;4800.0;20.0;4770.0;4620.0;980.0;3640.0;160.0
1804;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;Jonger dan 18 jaar;Eerste jaar na schoolverlaten;430.0;240.0;190.0;190.0;80.0;110.0;;400.0;230.0;170.0;170.0;70.0;100.0;;30.0;10.0;20.0;20.0;10.0;10.0;
1805;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;Jonger dan 18 jaar;Tweede jaar na schoolverlaten;490.0;290.0;190.0;190.0;90.0;100.0;;460.0;280.0;180.0;180.0;80.0;100.0;;20.0;10.0;20.0;20.0;10.0;10.0;
1806;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;Jonger dan 18 jaar;Derde jaar na schoolverlaten;560.0;350.0;210.0;210.0;100.0;110.0;;540.0;340.0;190.0;190.0;90.0;110.0;;30.0;10.0;20.0;20.0;10.0;10.0;
1807;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;Jonger dan 18 jaar;Vierde jaar na schoolverlaten;570.0;360.0;220.0;210.0;100.0;110.0;;540.0;350.0;200.0;200.0;90.0;110.0;;30.0;10.0;20.0;20.0;10.0;10.0;
1808;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;18 tot 23 jaar;Eerste jaar na schoolverlaten;4360.0;60.0;4300.0;4200.0;950.0;3250.0;110.0;1380.0;40.0;1340.0;1300.0;270.0;1030.0;30.0;2980.0;20.0;2970.0;2890.0;670.0;2220.0;70.0
1809;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;18 tot 23 jaar;Tweede jaar na schoolverlaten;4370.0;60.0;4310.0;4200.0;1080.0;3120.0;110.0;1410.0;40.0;1370.0;1330.0;350.0;980.0;40.0;2960.0;10.0;2940.0;2870.0;740.0;2140.0;70.0
1810;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;18 tot 23 jaar;Derde jaar na schoolverlaten;4500.0;70.0;4440.0;4320.0;1230.0;3090.0;120.0;1480.0;50.0;1420.0;1380.0;410.0;970.0;50.0;3030.0;10.0;3020.0;2940.0;820.0;2120.0;70.0
1811;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;18 tot 23 jaar;Vierde jaar na schoolverlaten;4470.0;70.0;4400.0;4290.0;1270.0;3010.0;120.0;1510.0;60.0;1450.0;1410.0;440.0;970.0;40.0;2960.0;10.0;2950.0;2880.0;840.0;2040.0;70.0
1812;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;Jonger dan 23 jaar;Eerste jaar na schoolverlaten;4790.0;300.0;4490.0;4380.0;1030.0;3350.0;110.0;1780.0;270.0;1510.0;1470.0;350.0;1130.0;40.0;3010.0;30.0;2980.0;2910.0;680.0;2230.0;70.0
1813;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;Jonger dan 23 jaar;Tweede jaar na schoolverlaten;4860.0;350.0;4510.0;4400.0;1180.0;3220.0;110.0;1880.0;330.0;1550.0;1510.0;430.0;1080.0;40.0;2980.0;20.0;2960.0;2890.0;750.0;2140.0;70.0
1814;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;Jonger dan 23 jaar;Derde jaar na schoolverlaten;5070.0;420.0;4650.0;4530.0;1330.0;3200.0;120.0;2010.0;400.0;1620.0;1570.0;500.0;1070.0;50.0;3050.0;20.0;3030.0;2960.0;830.0;2130.0;70.0
1815;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;Jonger dan 23 jaar;Vierde jaar na schoolverlaten;5040.0;420.0;4620.0;4500.0;1370.0;3130.0;120.0;2050.0;400.0;1650.0;1610.0;530.0;1080.0;50.0;2990.0;20.0;2970.0;2900.0;850.0;2050.0;70.0
1816;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;23 jaar of ouder;Eerste jaar na schoolverlaten;3410.0;;3410.0;3270.0;490.0;2780.0;140.0;1340.0;;1340.0;1290.0;390.0;900.0;50.0;2080.0;;2080.0;1980.0;100.0;1880.0;100.0
1817;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;23 jaar of ouder;Tweede jaar na schoolverlaten;2920.0;;2920.0;2790.0;280.0;2520.0;120.0;1000.0;;1000.0;960.0;160.0;800.0;40.0;1910.0;;1910.0;1830.0;110.0;1720.0;80.0
1818;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;23 jaar of ouder;Derde jaar na schoolverlaten;2830.0;;2820.0;2700.0;280.0;2420.0;120.0;960.0;;960.0;920.0;150.0;770.0;40.0;1870.0;;1870.0;1780.0;130.0;1660.0;90.0
1819;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;23 jaar of ouder;Vierde jaar na schoolverlaten;2760.0;;2760.0;2640.0;290.0;2350.0;120.0;950.0;;950.0;910.0;160.0;760.0;40.0;1810.0;;1810.0;1720.0;130.0;1590.0;90.0
1820;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Mannen;Totaal leeftijd;Eerste jaar na schoolverlaten;8000.0;290.0;7710.0;7460.0;1400.0;6060.0;250.0;3050.0;270.0;2780.0;2690.0;690.0;2010.0;80.0;4950.0;20.0;4930.0;4760.0;710.0;4050.0;170.0
1821;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Mannen;Totaal leeftijd;Tweede jaar na schoolverlaten;7540.0;330.0;7200.0;6980.0;1310.0;5670.0;230.0;2800.0;320.0;2480.0;2400.0;540.0;1860.0;80.0;4740.0;10.0;4730.0;4580.0;770.0;3810.0;150.0
1822;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Mannen;Totaal leeftijd;Derde jaar na schoolverlaten;7590.0;400.0;7190.0;6960.0;1420.0;5540.0;230.0;2860.0;390.0;2470.0;2390.0;590.0;1810.0;80.0;4730.0;10.0;4720.0;4570.0;840.0;3730.0;150.0
1823;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Mannen;Totaal leeftijd;Vierde jaar na schoolverlaten;7490.0;400.0;7090.0;6860.0;1470.0;5390.0;230.0;2890.0;390.0;2500.0;2430.0;620.0;1800.0;80.0;4600.0;20.0;4580.0;4440.0;850.0;3590.0;150.0
1824;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Mannen;Jonger dan 18 jaar;Eerste jaar na schoolverlaten;420.0;240.0;190.0;190.0;80.0;100.0;;400.0;230.0;170.0;170.0;70.0;100.0;;20.0;10.0;20.0;20.0;10.0;10.0;
1825;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Mannen;Jonger dan 18 jaar;Tweede jaar na schoolverlaten;470.0;280.0;190.0;190.0;90.0;100.0;;450.0;280.0;170.0;170.0;80.0;90.0;;20.0;;20.0;20.0;10.0;10.0;
1826;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Mannen;Jonger dan 18 jaar;Derde jaar na schoolverlaten;540.0;340.0;200.0;200.0;90.0;110.0;;520.0;330.0;190.0;180.0;80.0;110.0;;20.0;10.0;20.0;20.0;10.0;10.0;
1827;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Mannen;Jonger dan 18 jaar;Vierde jaar na schoolverlaten;550.0;340.0;210.0;210.0;100.0;110.0;;520.0;330.0;190.0;190.0;90.0;100.0;;30.0;10.0;20.0;20.0;10.0;10.0;
1828;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Mannen;18 tot 23 jaar;Eerste jaar na schoolverlaten;4240.0;60.0;4180.0;4080.0;870.0;3210.0;100.0;1340.0;40.0;1300.0;1270.0;250.0;1010.0;30.0;2890.0;10.0;2880.0;2810.0;610.0;2200.0;70.0
1829;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Mannen;18 tot 23 jaar;Tweede jaar na schoolverlaten;4220.0;50.0;4160.0;4060.0;970.0;3080.0;110.0;1370.0;40.0;1330.0;1290.0;320.0;970.0;40.0;2840.0;10.0;2840.0;2770.0;660.0;2120.0;70.0
1830;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Mannen;18 tot 23 jaar;Derde jaar na schoolverlaten;4310.0;60.0;4250.0;4140.0;1090.0;3050.0;110.0;1430.0;50.0;1370.0;1330.0;380.0;950.0;50.0;2890.0;10.0;2880.0;2810.0;710.0;2100.0;70.0
1831;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Mannen;18 tot 23 jaar;Vierde jaar na schoolverlaten;4260.0;70.0;4200.0;4090.0;1120.0;2970.0;110.0;1450.0;60.0;1390.0;1350.0;400.0;950.0;40.0;2810.0;10.0;2800.0;2740.0;720.0;2010.0;60.0
1832;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Mannen;Jonger dan 23 jaar;Eerste jaar na schoolverlaten;4660.0;290.0;4370.0;4260.0;950.0;3320.0;110.0;1740.0;270.0;1470.0;1440.0;330.0;1110.0;40.0;2920.0;20.0;2900.0;2830.0;620.0;2200.0;70.0
1833;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Mannen;Jonger dan 23 jaar;Tweede jaar na schoolverlaten;4680.0;330.0;4350.0;4240.0;1060.0;3190.0;110.0;1820.0;320.0;1500.0;1460.0;390.0;1060.0;40.0;2860.0;10.0;2850.0;2790.0;660.0;2120.0;70.0
1834;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Mannen;Jonger dan 23 jaar;Derde jaar na schoolverlaten;4850.0;400.0;4450.0;4340.0;1180.0;3160.0;120.0;1940.0;390.0;1560.0;1510.0;460.0;1050.0;50.0;2910.0;10.0;2900.0;2830.0;730.0;2100.0;70.0
1835;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Mannen;Jonger dan 23 jaar;Vierde jaar na schoolverlaten;4810.0;400.0;4400.0;4300.0;1220.0;3080.0;110.0;1970.0;390.0;1580.0;1540.0;480.0;1060.0;40.0;2840.0;20.0;2820.0;2760.0;740.0;2020.0;60.0
1836;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Mannen;23 jaar of ouder;Eerste jaar na schoolverlaten;3340.0;;3340.0;3200.0;450.0;2750.0;140.0;1300.0;;1300.0;1260.0;360.0;900.0;50.0;2030.0;;2030.0;1940.0;90.0;1850.0;100.0
1837;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Mannen;23 jaar of ouder;Tweede jaar na schoolverlaten;2850.0;;2850.0;2730.0;250.0;2490.0;120.0;980.0;;980.0;940.0;150.0;800.0;40.0;1880.0;;1880.0;1790.0;100.0;1690.0;80.0
1838;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Mannen;23 jaar of ouder;Derde jaar na schoolverlaten;2740.0;;2740.0;2620.0;240.0;2380.0;120.0;920.0;;920.0;880.0;130.0;750.0;40.0;1820.0;;1820.0;1740.0;110.0;1630.0;80.0
1839;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Mannen;23 jaar of ouder;Vierde jaar na schoolverlaten;2680.0;;2680.0;2560.0;250.0;2310.0;120.0;920.0;;920.0;880.0;140.0;750.0;40.0;1760.0;;1760.0;1680.0;110.0;1570.0;80.0
1840;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Vrouwen;Totaal leeftijd;Eerste jaar na schoolverlaten;210.0;10.0;200.0;200.0;120.0;80.0;10.0;80.0;;70.0;70.0;50.0;30.0;;140.0;10.0;130.0;120.0;70.0;50.0;
1841;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Vrouwen;Totaal leeftijd;Tweede jaar na schoolverlaten;240.0;20.0;220.0;210.0;150.0;70.0;10.0;80.0;10.0;70.0;70.0;50.0;20.0;;160.0;10.0;150.0;140.0;100.0;50.0;10.0
1842;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Vrouwen;Totaal leeftijd;Derde jaar na schoolverlaten;300.0;20.0;280.0;270.0;180.0;90.0;10.0;110.0;10.0;100.0;100.0;60.0;30.0;;190.0;10.0;180.0;180.0;120.0;60.0;10.0
1843;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Vrouwen;Totaal leeftijd;Vierde jaar na schoolverlaten;310.0;20.0;290.0;280.0;190.0;90.0;10.0;110.0;20.0;100.0;90.0;60.0;40.0;;200.0;10.0;190.0;180.0;130.0;50.0;10.0
1844;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Vrouwen;Jonger dan 18 jaar;Eerste jaar na schoolverlaten;10.0;10.0;;;;;;;;;;;;;;;;;;;
1845;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Vrouwen;Jonger dan 18 jaar;Tweede jaar na schoolverlaten;20.0;10.0;10.0;10.0;10.0;;;10.0;10.0;10.0;10.0;10.0;;;10.0;10.0;;;;;
1846;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Vrouwen;Jonger dan 18 jaar;Derde jaar na schoolverlaten;20.0;10.0;10.0;10.0;10.0;;;20.0;10.0;10.0;10.0;10.0;;;;;;;;;
1847;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Vrouwen;Jonger dan 18 jaar;Vierde jaar na schoolverlaten;30.0;20.0;10.0;10.0;10.0;;;20.0;20.0;10.0;10.0;10.0;;;;;;;;;
1848;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Vrouwen;18 tot 23 jaar;Eerste jaar na schoolverlaten;130.0;;120.0;120.0;80.0;40.0;;40.0;;40.0;40.0;20.0;20.0;;90.0;;90.0;80.0;60.0;20.0;
1849;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Vrouwen;18 tot 23 jaar;Tweede jaar na schoolverlaten;160.0;;150.0;150.0;110.0;40.0;10.0;40.0;;40.0;40.0;30.0;20.0;;110.0;;110.0;100.0;80.0;20.0;10.0
1850;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Vrouwen;18 tot 23 jaar;Derde jaar na schoolverlaten;190.0;;190.0;180.0;140.0;40.0;10.0;50.0;;50.0;50.0;30.0;20.0;;140.0;;140.0;130.0;110.0;30.0;10.0
1851;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Vrouwen;18 tot 23 jaar;Vierde jaar na schoolverlaten;210.0;;210.0;200.0;150.0;50.0;10.0;60.0;;60.0;60.0;40.0;20.0;;150.0;;150.0;140.0;110.0;30.0;10.0
1852;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Vrouwen;Jonger dan 23 jaar;Eerste jaar na schoolverlaten;130.0;10.0;120.0;120.0;80.0;40.0;;40.0;;40.0;40.0;20.0;20.0;;90.0;10.0;90.0;80.0;60.0;20.0;
1853;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Vrouwen;Jonger dan 23 jaar;Tweede jaar na schoolverlaten;170.0;20.0;160.0;150.0;120.0;40.0;10.0;60.0;10.0;50.0;50.0;30.0;20.0;;120.0;10.0;110.0;100.0;80.0;20.0;10.0
1854;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Vrouwen;Jonger dan 23 jaar;Derde jaar na schoolverlaten;210.0;20.0;200.0;190.0;150.0;40.0;10.0;70.0;10.0;60.0;60.0;40.0;20.0;;140.0;10.0;140.0;130.0;110.0;30.0;10.0
1855;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Vrouwen;Jonger dan 23 jaar;Vierde jaar na schoolverlaten;240.0;20.0;210.0;200.0;160.0;50.0;10.0;80.0;20.0;70.0;60.0;40.0;20.0;;150.0;10.0;150.0;140.0;110.0;30.0;10.0
1856;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Vrouwen;23 jaar of ouder;Eerste jaar na schoolverlaten;80.0;;80.0;80.0;40.0;40.0;;30.0;;30.0;30.0;30.0;10.0;;40.0;;40.0;40.0;10.0;30.0;
1857;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Vrouwen;23 jaar of ouder;Tweede jaar na schoolverlaten;60.0;;60.0;60.0;30.0;30.0;;20.0;;20.0;20.0;20.0;10.0;;40.0;;40.0;40.0;10.0;30.0;
1858;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Vrouwen;23 jaar of ouder;Derde jaar na schoolverlaten;90.0;;90.0;80.0;40.0;40.0;10.0;40.0;;40.0;40.0;20.0;10.0;;50.0;;50.0;40.0;10.0;30.0;
1859;100;F Bouwnijverheid;Totaal herkomstgroeperingen;Vrouwen;23 jaar of ouder;Vierde jaar na schoolverlaten;80.0;;80.0;70.0;30.0;40.0;;30.0;;30.0;30.0;20.0;10.0;;50.0;;50.0;40.0;20.0;30.0;
1860;100;F Bouwnijverheid;Autochtonen;Totaal mannen en vrouwen;Totaal leeftijd;Eerste jaar na schoolverlaten;7330.0;280.0;7060.0;6830.0;1310.0;5510.0;230.0;2660.0;250.0;2410.0;2330.0;580.0;1760.0;80.0;4670.0;30.0;4650.0;4490.0;730.0;3760.0;160.0
1861;100;F Bouwnijverheid;Autochtonen;Totaal mannen en vrouwen;Totaal leeftijd;Tweede jaar na schoolverlaten;7000.0;320.0;6680.0;6460.0;1250.0;5210.0;220.0;2510.0;300.0;2200.0;2130.0;460.0;1670.0;70.0;4490.0;20.0;4480.0;4340.0;790.0;3550.0;140.0
1862;100;F Bouwnijverheid;Autochtonen;Totaal mannen en vrouwen;Totaal leeftijd;Derde jaar na schoolverlaten;7040.0;370.0;6670.0;6450.0;1350.0;5100.0;220.0;2530.0;350.0;2180.0;2100.0;480.0;1620.0;80.0;4510.0;20.0;4490.0;4350.0;870.0;3480.0;140.0
1863;100;F Bouwnijverheid;Autochtonen;Totaal mannen en vrouwen;Totaal leeftijd;Vierde jaar na schoolverlaten;6940.0;380.0;6560.0;6340.0;1400.0;4940.0;220.0;2540.0;360.0;2190.0;2110.0;510.0;1600.0;80.0;4390.0;20.0;4370.0;4230.0;890.0;3340.0;140.0
1864;100;F Bouwnijverheid;Autochtonen;Totaal mannen en vrouwen;Jonger dan 18 jaar;Eerste jaar na schoolverlaten;400.0;230.0;170.0;170.0;70.0;100.0;;370.0;220.0;160.0;160.0;60.0;90.0;;30.0;10.0;20.0;20.0;10.0;10.0;
1865;100;F Bouwnijverheid;Autochtonen;Totaal mannen en vrouwen;Jonger dan 18 jaar;Tweede jaar na schoolverlaten;460.0;280.0;180.0;180.0;80.0;100.0;;430.0;270.0;160.0;160.0;70.0;90.0;;20.0;10.0;20.0;20.0;10.0;10.0;
1866;100;F Bouwnijverheid;Autochtonen;Totaal mannen en vrouwen;Jonger dan 18 jaar;Derde jaar na schoolverlaten;510.0;320.0;190.0;190.0;90.0;110.0;;480.0;310.0;180.0;170.0;70.0;100.0;;30.0;10.0;20.0;20.0;10.0;10.0;
1867;100;F Bouwnijverheid;Autochtonen;Totaal mannen en vrouwen;Jonger dan 18 jaar;Vierde jaar na schoolverlaten;520.0;320.0;200.0;190.0;90.0;110.0;;490.0;310.0;180.0;180.0;70.0;100.0;;30.0;10.0;20.0;20.0;10.0;10.0;
1868;100;F Bouwnijverheid;Autochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;Eerste jaar na schoolverlaten;4050.0;50.0;4010.0;3910.0;870.0;3040.0;100.0;1200.0;30.0;1170.0;1140.0;220.0;920.0;30.0;2850.0;20.0;2830.0;2760.0;650.0;2120.0;70.0
