ID;Verplaatsingskenmerken;Populatie;Reismotieven;Marges;Regiokenmerken;Perioden;GemiddeldeAfstandPerVerplaatsing_1;GemiddeldeReisduurPerVerplaatsing_2
1671;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Zeeland (PV);2021;8.3;16.05
1672;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Zeeland (PV);2022;5.3;13.67
1673;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Zeeland (PV);2023;6.84;14.96
1674;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Noord-Brabant (PV);2018;5.57;14.52
1675;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Noord-Brabant (PV);2019;5.68;13.84
1676;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Noord-Brabant (PV);2020;4.54;12.27
1677;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Noord-Brabant (PV);2021;4.57;13.59
1678;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Noord-Brabant (PV);2022;4.63;12.96
1679;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Noord-Brabant (PV);2023;5.73;14.41
1680;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Limburg (PV);2018;5.24;14.45
1681;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Limburg (PV);2019;5.74;14.17
1682;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Limburg (PV);2020;5.0;12.84
1683;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Limburg (PV);2021;4.32;12.51
1684;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Limburg (PV);2022;5.41;13.96
1685;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Limburg (PV);2023;5.16;13.74
1686;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Zeer sterk stedelijk;2018;4.42;16.03
1687;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Zeer sterk stedelijk;2019;4.31;15.48
1688;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Zeer sterk stedelijk;2020;3.36;13.58
1689;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Zeer sterk stedelijk;2021;3.45;14.3
1690;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Zeer sterk stedelijk;2022;3.77;14.63
1691;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Zeer sterk stedelijk;2023;3.95;15.21
1692;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Sterk stedelijk;2018;5.15;14.81
1693;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Sterk stedelijk;2019;5.32;14.74
1694;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Sterk stedelijk;2020;4.18;12.73
1695;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Sterk stedelijk;2021;4.55;13.65
1696;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Sterk stedelijk;2022;4.87;14.0
1697;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Sterk stedelijk;2023;5.02;14.38
1698;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Matig stedelijk;2018;5.55;14.18
1699;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Matig stedelijk;2019;6.46;15.02
1700;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Matig stedelijk;2020;4.59;12.37
1701;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Matig stedelijk;2021;4.18;12.51
1702;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Matig stedelijk;2022;5.01;13.6
1703;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Matig stedelijk;2023;5.5;14.33
1704;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Weinig stedelijk;2018;6.81;15.09
1705;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Weinig stedelijk;2019;6.85;14.98
1706;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Weinig stedelijk;2020;5.6;12.91
1707;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Weinig stedelijk;2021;5.74;13.72
1708;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Weinig stedelijk;2022;5.7;13.42
1709;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Weinig stedelijk;2023;6.55;14.72
1710;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Niet stedelijk;2018;7.44;15.43
1711;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Niet stedelijk;2019;7.9;16.07
1712;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Niet stedelijk;2020;6.61;13.76
1713;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Niet stedelijk;2021;6.88;14.18
1714;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Niet stedelijk;2022;7.31;14.84
1715;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Waarde;Niet stedelijk;2023;6.74;13.82
1716;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Nederland;2018;5.33;14.82
1717;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Nederland;2019;5.51;14.8
1718;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Nederland;2020;4.34;12.79
1719;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Nederland;2021;4.43;13.43
1720;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Nederland;2022;4.75;13.8
1721;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Nederland;2023;5.05;14.39
1722;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Nederland (LD);2018;6.07;14.06
1723;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Nederland (LD);2019;6.6;14.59
1724;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Nederland (LD);2020;4.76;12.03
1725;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Nederland (LD);2021;4.5;12.12
1726;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Nederland (LD);2022;5.3;13.18
1727;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Nederland (LD);2023;4.47;12.72
1728;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Oost-Nederland (LD);2018;5.41;14.07
1729;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Oost-Nederland (LD);2019;5.42;14.17
1730;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Oost-Nederland (LD);2020;4.47;12.23
1731;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Oost-Nederland (LD);2021;4.6;12.81
1732;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Oost-Nederland (LD);2022;4.76;13.0
1733;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Oost-Nederland (LD);2023;5.27;13.6
1734;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;West-Nederland (LD);2018;4.85;15.16
1735;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;West-Nederland (LD);2019;4.94;15.11
1736;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;West-Nederland (LD);2020;3.91;13.18
1737;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;West-Nederland (LD);2021;4.16;13.84
1738;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;West-Nederland (LD);2022;4.4;14.27
1739;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;West-Nederland (LD);2023;4.68;14.96
1740;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zuid-Nederland (LD);2018;5.05;13.91
1741;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zuid-Nederland (LD);2019;5.27;13.43
1742;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zuid-Nederland (LD);2020;4.33;12.0
1743;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zuid-Nederland (LD);2021;4.16;12.56
1744;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zuid-Nederland (LD);2022;4.52;12.77
1745;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zuid-Nederland (LD);2023;5.13;13.68
1746;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Groningen (PV);2018;5.39;13.35
1747;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Groningen (PV);2019;4.85;12.69
1748;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Groningen (PV);2020;4.07;11.68
1749;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Groningen (PV);2021;3.94;11.82
1750;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Groningen (PV);2022;4.11;11.98
1751;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Groningen (PV);2023;3.53;12.11
1752;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Fryslân (PV);2018;5.09;13.19
1753;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Fryslân (PV);2019;5.97;14.24
1754;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Fryslân (PV);2020;4.51;11.17
1755;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Fryslân (PV);2021;3.93;11.18
1756;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Fryslân (PV);2022;5.12;13.0
1757;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Fryslân (PV);2023;4.58;12.1
1758;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Drenthe (PV);2018;6.1;13.86
1759;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Drenthe (PV);2019;7.43;14.63
1760;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Drenthe (PV);2020;4.85;12.08
1761;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Drenthe (PV);2021;4.6;11.81
1762;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Drenthe (PV);2022;5.14;12.68
1763;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Drenthe (PV);2023;4.54;12.74
1764;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Overijssel (PV);2018;5.63;13.53
1765;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Overijssel (PV);2019;4.57;13.1
1766;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Overijssel (PV);2020;3.88;11.3
1767;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Overijssel (PV);2021;4.31;11.67
1768;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Overijssel (PV);2022;4.47;12.34
1769;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Overijssel (PV);2023;4.47;12.44
1770;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Flevoland (PV);2018;5.92;15.6
1771;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Flevoland (PV);2019;4.86;13.0
1772;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Flevoland (PV);2020;5.58;13.5
1773;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Flevoland (PV);2021;4.25;12.7
1774;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Flevoland (PV);2022;5.33;12.9
1775;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Flevoland (PV);2023;5.5;13.36
1776;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Gelderland (PV);2018;4.72;13.34
1777;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Gelderland (PV);2019;5.35;14.16
1778;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Gelderland (PV);2020;4.19;11.97
1779;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Gelderland (PV);2021;4.41;12.91
1780;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Gelderland (PV);2022;4.42;12.85
1781;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Gelderland (PV);2023;5.17;13.67
1782;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Utrecht (PV);2018;4.17;13.31
1783;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Utrecht (PV);2019;4.24;13.44
1784;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Utrecht (PV);2020;3.75;11.93
1785;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Utrecht (PV);2021;4.01;12.62
1786;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Utrecht (PV);2022;4.44;13.15
1787;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Utrecht (PV);2023;4.4;13.91
1788;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Holland (PV);2018;4.63;14.75
1789;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Holland (PV);2019;4.41;14.75
1790;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Holland (PV);2020;3.62;13.08
1791;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Holland (PV);2021;3.61;13.52
1792;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Holland (PV);2022;3.92;14.08
1793;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Holland (PV);2023;4.23;14.61
1794;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zuid-Holland (PV);2018;4.75;15.6
1795;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zuid-Holland (PV);2019;4.75;15.2
1796;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zuid-Holland (PV);2020;3.84;13.36
1797;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zuid-Holland (PV);2021;4.04;13.95
1798;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zuid-Holland (PV);2022;4.33;14.48
1799;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zuid-Holland (PV);2023;4.63;15.16
1800;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zeeland (PV);2018;4.91;12.9
1801;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zeeland (PV);2019;6.09;14.67
1802;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zeeland (PV);2020;3.43;11.34
1803;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zeeland (PV);2021;5.91;13.13
1804;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zeeland (PV);2022;4.34;12.19
1805;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zeeland (PV);2023;5.1;13.18
1806;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Brabant (PV);2018;5.02;13.81
1807;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Brabant (PV);2019;5.16;13.25
1808;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Brabant (PV);2020;4.14;11.77
1809;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Brabant (PV);2021;4.14;12.64
1810;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Brabant (PV);2022;4.23;12.37
1811;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Noord-Brabant (PV);2023;5.18;13.78
1812;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Limburg (PV);2018;4.68;13.39
1813;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Limburg (PV);2019;5.02;13.2
1814;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Limburg (PV);2020;4.31;11.93
1815;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Limburg (PV);2021;3.8;11.7
1816;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Limburg (PV);2022;4.69;13.02
1817;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Limburg (PV);2023;4.62;12.84
1818;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zeer sterk stedelijk;2018;4.01;15.37
1819;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zeer sterk stedelijk;2019;3.89;14.92
1820;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zeer sterk stedelijk;2020;3.15;13.18
1821;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zeer sterk stedelijk;2021;3.23;13.81
1822;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zeer sterk stedelijk;2022;3.5;14.19
1823;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Zeer sterk stedelijk;2023;3.6;14.75
1824;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Sterk stedelijk;2018;4.8;14.33
1825;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Sterk stedelijk;2019;4.89;14.25
1826;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Sterk stedelijk;2020;3.9;12.37
1827;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Sterk stedelijk;2021;4.25;13.22
1828;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Sterk stedelijk;2022;4.54;13.57
1829;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Sterk stedelijk;2023;4.73;13.99
1830;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Matig stedelijk;2018;5.1;13.6
1831;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Matig stedelijk;2019;5.68;14.06
1832;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Matig stedelijk;2020;4.25;11.91
1833;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Matig stedelijk;2021;3.84;11.94
1834;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Matig stedelijk;2022;4.59;13.02
1835;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Matig stedelijk;2023;5.09;13.75
1836;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Weinig stedelijk;2018;6.3;14.4
1837;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Weinig stedelijk;2019;6.36;14.29
1838;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Weinig stedelijk;2020;5.22;12.46
1839;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Weinig stedelijk;2021;5.35;12.98
1840;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Weinig stedelijk;2022;5.34;12.95
1841;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Weinig stedelijk;2023;6.08;14.12
1842;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Niet stedelijk;2018;6.73;14.24
1843;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Niet stedelijk;2019;7.05;14.59
1844;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Niet stedelijk;2020;5.88;12.79
1845;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Niet stedelijk;2021;5.97;13.18
1846;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Niet stedelijk;2022;6.44;13.83
1847;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Ondergrens 95%-interval;Niet stedelijk;2023;5.97;13.01
1848;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Bovengrens 95%-interval;Nederland;2018;5.74;15.4
1849;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Bovengrens 95%-interval;Nederland;2019;5.99;15.42
1850;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Bovengrens 95%-interval;Nederland;2020;4.64;13.2
1851;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Bovengrens 95%-interval;Nederland;2021;4.75;13.96
1852;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Bovengrens 95%-interval;Nederland;2022;5.09;14.26
1853;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Bovengrens 95%-interval;Nederland;2023;5.41;14.86
1854;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Bovengrens 95%-interval;Noord-Nederland (LD);2018;7.72;15.77
1855;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Bovengrens 95%-interval;Noord-Nederland (LD);2019;8.27;16.83
1856;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Bovengrens 95%-interval;Noord-Nederland (LD);2020;5.63;13.19
1857;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Bovengrens 95%-interval;Noord-Nederland (LD);2021;5.6;13.7
1858;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Bovengrens 95%-interval;Noord-Nederland (LD);2022;6.7;14.88
1859;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Bovengrens 95%-interval;Noord-Nederland (LD);2023;5.32;13.92
1860;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Bovengrens 95%-interval;Oost-Nederland (LD);2018;6.24;15.31
1861;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Bovengrens 95%-interval;Oost-Nederland (LD);2019;6.6;15.94
1862;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Bovengrens 95%-interval;Oost-Nederland (LD);2020;5.17;13.14
1863;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Bovengrens 95%-interval;Oost-Nederland (LD);2021;5.39;13.91
1864;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Bovengrens 95%-interval;Oost-Nederland (LD);2022;5.49;14.0
1865;Totaal ;Populatie: 6 jaar of ouder;Winkelen, boodschappen doen;Bovengrens 95%-interval;Oost-Nederland (LD);2023;6.12;14.71
