ID;KenmerkenSociaalLeven;Cijfersoort;Perioden;ScoreGeluk_1;Ongelukkig_2;NietGelukkigNietOngelukkig_3;Gelukkig_4;ScoreTevredenheidMetHetLeven_5;Ontevreden_6;NietTevredenNietOntevreden_7;Tevreden_8;ScoreTevredenheidMetSociaalLeven_9;Ontevreden_10;NietTevredenNietOntevreden_11;Tevreden_12;ScoreTevredenhHoeveelheidVrijeTijd_13;Ontevreden_14;NietTevredenNietOntevreden_15;Tevreden_16;AandeelMetVertrouwen_17
142;Contact familie: zelden of nooit;Standaardfout;2020;0.2;2.6;3.6;4.0;0.2;2.9;3.6;4.1;0.2;3.4;3.8;4.1;0.2;2.3;3.5;3.8;4.2
143;Contact familie: zelden of nooit;Standaardfout;2021;0.2;2.7;3.7;4.1;0.2;2.9;3.7;4.1;0.2;3.5;3.9;4.2;0.2;2.7;3.1;3.7;4.3
144;Contact vrienden: dagelijks;Gemiddelde/Percentage;2013;7.8;2.1;8.1;89.8;7.7;2.9;11.3;85.8;8.1;1.7;7.8;90.5;7.4;7.4;18.2;74.4;60.8
145;Contact vrienden: dagelijks;Gemiddelde/Percentage;2014;7.8;1.4;7.8;90.8;7.7;2.7;10.9;86.4;8.0;2.3;8.1;89.5;7.3;8.1;17.3;74.6;58.4
146;Contact vrienden: dagelijks;Gemiddelde/Percentage;2015;7.8;2.0;8.7;89.3;7.6;3.4;11.2;85.4;8.0;2.0;8.4;89.6;7.3;7.6;18.2;74.2;61.2
147;Contact vrienden: dagelijks;Gemiddelde/Percentage;2016;7.9;2.0;8.5;89.5;7.7;2.4;10.8;86.8;8.0;2.6;8.0;89.4;7.3;8.3;17.8;74.0;60.3
148;Contact vrienden: dagelijks;Gemiddelde/Percentage;2017;7.9;1.4;8.5;90.1;7.8;1.8;10.7;87.6;8.1;1.9;7.1;91.0;7.3;8.6;17.7;73.7;62.2
149;Contact vrienden: dagelijks;Gemiddelde/Percentage;2018;7.8;2.1;8.0;89.9;7.7;2.0;10.1;87.9;8.1;1.6;8.1;90.3;7.3;8.4;18.4;73.2;64.1
150;Contact vrienden: dagelijks;Gemiddelde/Percentage;2019;7.8;2.2;7.4;90.5;7.8;1.4;9.4;89.2;8.1;1.3;8.2;90.5;7.3;7.4;18.2;74.4;64.6
151;Contact vrienden: dagelijks;Gemiddelde/Percentage;2020;7.7;2.7;10.4;86.9;7.7;3.0;10.8;86.2;7.9;3.6;9.5;86.8;7.4;6.0;17.7;76.2;64.3
152;Contact vrienden: dagelijks;Gemiddelde/Percentage;2021;7.7;2.9;9.9;87.3;7.6;3.0;12.8;84.2;7.8;3.9;12.0;84.1;7.4;6.9;17.3;75.7;67.2
153;Contact vrienden: dagelijks;Standaardfout;2013;0.0;0.3;0.7;0.7;0.0;0.4;0.8;0.8;0.0;0.3;0.6;0.7;0.0;0.6;0.9;1.0;1.2
154;Contact vrienden: dagelijks;Standaardfout;2014;0.0;0.3;0.6;0.7;0.0;0.4;0.7;0.8;0.0;0.3;0.6;0.7;0.0;0.6;0.9;1.0;1.2
155;Contact vrienden: dagelijks;Standaardfout;2015;0.0;0.3;0.6;0.7;0.0;0.4;0.7;0.8;0.0;0.3;0.6;0.7;0.0;0.6;0.9;1.0;1.1
156;Contact vrienden: dagelijks;Standaardfout;2016;0.0;0.3;0.6;0.7;0.0;0.4;0.7;0.8;0.0;0.4;0.6;0.7;0.0;0.6;0.9;1.0;1.2
157;Contact vrienden: dagelijks;Standaardfout;2017;0.0;0.3;0.6;0.7;0.0;0.3;0.7;0.8;0.0;0.3;0.6;0.7;0.0;0.6;0.9;1.0;1.1
158;Contact vrienden: dagelijks;Standaardfout;2018;0.0;0.3;0.6;0.7;0.0;0.3;0.7;0.7;0.0;0.3;0.6;0.7;0.0;0.6;0.9;1.0;1.1
159;Contact vrienden: dagelijks;Standaardfout;2019;0.0;0.3;0.6;0.7;0.0;0.3;0.7;0.7;0.0;0.3;0.6;0.7;0.0;0.6;0.9;1.0;1.1
160;Contact vrienden: dagelijks;Standaardfout;2020;0.0;0.4;0.7;0.8;0.0;0.4;0.7;0.8;0.0;0.4;0.7;0.8;0.0;0.5;0.9;1.0;1.1
161;Contact vrienden: dagelijks;Standaardfout;2021;0.0;0.4;0.7;0.8;0.0;0.4;0.8;0.9;0.0;0.5;0.8;0.9;0.0;0.6;0.9;1.1;1.2
162;Contact vrienden: wekelijks;Gemiddelde/Percentage;2013;7.7;2.2;9.1;88.7;7.6;3.1;12.4;84.5;7.7;3.1;11.0;85.9;7.5;6.5;15.3;78.2;59.1
163;Contact vrienden: wekelijks;Gemiddelde/Percentage;2014;7.8;1.7;9.1;89.1;7.6;2.4;11.5;86.1;7.7;2.6;11.3;86.1;7.4;6.5;16.9;76.6;60.2
164;Contact vrienden: wekelijks;Gemiddelde/Percentage;2015;7.8;2.2;8.9;88.9;7.6;2.8;11.4;85.8;7.7;3.1;11.1;85.8;7.4;6.4;16.9;76.7;61.0
165;Contact vrienden: wekelijks;Gemiddelde/Percentage;2016;7.8;2.0;8.3;89.7;7.7;2.1;11.0;86.8;7.7;2.2;11.9;85.9;7.4;6.0;18.1;75.9;62.6
166;Contact vrienden: wekelijks;Gemiddelde/Percentage;2017;7.8;2.4;8.9;88.7;7.7;3.1;10.0;86.9;7.7;3.0;11.6;85.3;7.4;6.9;16.8;76.2;64.4
167;Contact vrienden: wekelijks;Gemiddelde/Percentage;2018;7.7;2.2;8.4;89.4;7.7;1.7;11.0;87.3;7.6;3.6;12.7;83.6;7.4;7.9;17.0;75.0;63.6
168;Contact vrienden: wekelijks;Gemiddelde/Percentage;2019;7.8;1.9;7.0;91.1;7.7;1.8;8.7;89.5;7.7;2.3;12.9;84.8;7.4;6.7;17.7;75.6;63.4
169;Contact vrienden: wekelijks;Gemiddelde/Percentage;2020;7.7;1.9;8.9;89.3;7.7;1.8;11.3;86.9;7.6;3.7;12.9;83.4;7.5;6.1;15.9;78.0;66.3
170;Contact vrienden: wekelijks;Gemiddelde/Percentage;2021;7.7;3.2;8.7;88.1;7.6;3.0;10.9;86.1;7.4;6.1;15.4;78.4;7.5;7.0;16.7;76.3;69.4
171;Contact vrienden: wekelijks;Standaardfout;2013;0.0;0.3;0.5;0.5;0.0;0.3;0.6;0.6;0.0;0.3;0.5;0.6;0.0;0.4;0.6;0.7;0.9
172;Contact vrienden: wekelijks;Standaardfout;2014;0.0;0.2;0.5;0.5;0.0;0.3;0.5;0.6;0.0;0.3;0.5;0.6;0.0;0.4;0.6;0.7;0.8
173;Contact vrienden: wekelijks;Standaardfout;2015;0.0;0.2;0.5;0.5;0.0;0.3;0.5;0.6;0.0;0.3;0.5;0.6;0.0;0.4;0.6;0.7;0.8
174;Contact vrienden: wekelijks;Standaardfout;2016;0.0;0.2;0.5;0.5;0.0;0.2;0.5;0.6;0.0;0.2;0.6;0.6;0.0;0.4;0.7;0.7;0.8
175;Contact vrienden: wekelijks;Standaardfout;2017;0.0;0.3;0.5;0.5;0.0;0.3;0.5;0.6;0.0;0.3;0.5;0.6;0.0;0.4;0.6;0.7;0.8
176;Contact vrienden: wekelijks;Standaardfout;2018;0.0;0.2;0.5;0.5;0.0;0.2;0.5;0.6;0.0;0.3;0.6;0.6;0.0;0.5;0.6;0.7;0.8
177;Contact vrienden: wekelijks;Standaardfout;2019;0.0;0.2;0.4;0.5;0.0;0.2;0.5;0.5;0.0;0.3;0.6;0.6;0.0;0.4;0.7;0.7;0.8
178;Contact vrienden: wekelijks;Standaardfout;2020;0.0;0.2;0.5;0.5;0.0;0.2;0.5;0.6;0.0;0.3;0.6;0.6;0.0;0.4;0.6;0.7;0.8
179;Contact vrienden: wekelijks;Standaardfout;2021;0.0;0.3;0.5;0.6;0.0;0.3;0.6;0.6;0.0;0.4;0.7;0.8;0.0;0.5;0.7;0.8;0.9
180;Contact vrienden: maandelijks;Gemiddelde/Percentage;2013;7.6;1.9;10.4;87.7;7.5;2.6;13.1;84.3;7.4;3.5;17.6;78.9;7.4;7.3;18.0;74.7;57.4
181;Contact vrienden: maandelijks;Gemiddelde/Percentage;2014;7.6;3.2;10.3;86.4;7.5;3.8;12.3;83.9;7.3;5.5;16.1;78.4;7.3;7.5;17.3;75.1;57.4
182;Contact vrienden: maandelijks;Gemiddelde/Percentage;2015;7.6;3.1;10.5;86.4;7.5;4.1;12.4;83.5;7.3;6.0;17.0;77.1;7.3;8.4;18.9;72.6;59.0
183;Contact vrienden: maandelijks;Gemiddelde/Percentage;2016;7.7;2.3;9.3;88.4;7.6;2.5;11.7;85.8;7.3;4.8;18.6;76.5;7.3;8.6;19.1;72.3;59.2
184;Contact vrienden: maandelijks;Gemiddelde/Percentage;2017;7.6;2.6;10.1;87.3;7.6;3.3;11.1;85.6;7.3;6.3;17.8;75.9;7.2;9.8;18.5;71.7;62.5
185;Contact vrienden: maandelijks;Gemiddelde/Percentage;2018;7.6;2.1;9.2;88.7;7.6;2.0;11.2;86.8;7.3;5.7;17.8;76.5;7.3;7.4;17.8;74.8;60.9
186;Contact vrienden: maandelijks;Gemiddelde/Percentage;2019;7.7;2.1;10.2;87.7;7.6;2.2;11.5;86.3;7.3;5.4;16.0;78.6;7.3;7.4;19.0;73.6;62.3
187;Contact vrienden: maandelijks;Gemiddelde/Percentage;2020;7.6;2.7;9.9;87.4;7.6;2.3;13.0;84.7;7.2;7.1;19.1;73.8;7.4;7.5;17.8;74.7;61.2
188;Contact vrienden: maandelijks;Gemiddelde/Percentage;2021;7.6;2.8;10.2;87.0;7.6;2.5;13.7;83.9;7.1;8.9;21.4;69.7;7.5;6.3;15.3;78.4;64.1
189;Contact vrienden: maandelijks;Standaardfout;2013;0.0;0.4;0.9;1.0;0.0;0.5;1.0;1.1;0.0;0.5;1.1;1.2;0.1;0.8;1.1;1.3;1.5
190;Contact vrienden: maandelijks;Standaardfout;2014;0.0;0.5;0.9;1.0;0.0;0.6;0.9;1.1;0.0;0.7;1.1;1.2;0.1;0.8;1.1;1.3;1.5
191;Contact vrienden: maandelijks;Standaardfout;2015;0.0;0.5;0.9;1.0;0.0;0.6;1.0;1.1;0.0;0.7;1.1;1.2;0.1;0.8;1.1;1.3;1.5
192;Contact vrienden: maandelijks;Standaardfout;2016;0.0;0.4;0.9;0.9;0.0;0.5;0.9;1.0;0.0;0.6;1.1;1.2;0.1;0.8;1.2;1.3;1.5
193;Contact vrienden: maandelijks;Standaardfout;2017;0.0;0.5;0.9;1.0;0.0;0.5;0.9;1.0;0.0;0.7;1.1;1.2;0.1;0.9;1.1;1.3;1.4
194;Contact vrienden: maandelijks;Standaardfout;2018;0.0;0.4;0.8;0.9;0.0;0.4;0.9;1.0;0.0;0.7;1.1;1.2;0.1;0.7;1.1;1.2;1.4
195;Contact vrienden: maandelijks;Standaardfout;2019;0.0;0.4;0.9;1.0;0.0;0.4;0.9;1.0;0.0;0.7;1.1;1.2;0.1;0.8;1.1;1.3;1.4
196;Contact vrienden: maandelijks;Standaardfout;2020;0.0;0.5;0.8;0.9;0.0;0.4;1.0;1.0;0.0;0.7;1.1;1.2;0.1;0.7;1.1;1.2;1.4
197;Contact vrienden: maandelijks;Standaardfout;2021;0.0;0.5;0.9;1.0;0.0;0.5;1.0;1.1;0.1;0.8;1.2;1.4;0.1;0.7;1.1;1.2;1.4
198;Contact vrienden: minder 1 x per maand;Gemiddelde/Percentage;2013;7.3;4.1;18.0;78.0;7.1;7.6;18.1;74.3;6.8;11.5;25.8;62.8;7.2;9.4;19.0;71.6;51.8
199;Contact vrienden: minder 1 x per maand;Gemiddelde/Percentage;2014;7.3;5.9;15.0;79.1;7.2;7.0;15.8;77.2;6.8;13.2;22.2;64.6;7.1;11.5;17.8;70.7;51.1
200;Contact vrienden: minder 1 x per maand;Gemiddelde/Percentage;2015;7.2;5.6;16.7;77.7;7.1;8.1;18.8;73.1;6.8;9.8;27.2;63.0;7.1;12.8;18.8;68.4;54.3
201;Contact vrienden: minder 1 x per maand;Gemiddelde/Percentage;2016;7.3;6.5;12.6;81.0;7.0;9.5;18.5;71.9;6.7;13.4;26.1;60.6;7.0;11.8;19.3;68.9;48.1
202;Contact vrienden: minder 1 x per maand;Gemiddelde/Percentage;2017;7.2;7.1;14.5;78.4;7.2;8.5;15.2;76.3;6.7;13.2;22.4;64.5;7.1;13.5;20.9;65.6;57.0
203;Contact vrienden: minder 1 x per maand;Gemiddelde/Percentage;2018;7.3;6.3;14.9;78.9;7.2;5.6;17.4;77.0;6.5;13.2;26.0;60.8;6.9;12.1;17.8;70.1;54.5
204;Contact vrienden: minder 1 x per maand;Gemiddelde/Percentage;2019;7.3;4.8;13.8;81.5;7.3;4.7;16.5;78.9;6.8;11.1;24.3;64.7;7.2;9.7;21.5;68.8;58.4
205;Contact vrienden: minder 1 x per maand;Gemiddelde/Percentage;2020;7.2;5.2;18.3;76.5;7.2;5.4;18.5;76.1;6.6;12.4;29.1;58.5;7.2;10.9;17.2;71.8;56.8
206;Contact vrienden: minder 1 x per maand;Gemiddelde/Percentage;2021;7.4;2.4;15.0;82.5;7.3;3.8;19.7;76.5;6.5;15.3;28.0;56.7;7.2;11.8;14.2;74.0;58.9
207;Contact vrienden: minder 1 x per maand;Standaardfout;2013;0.1;1.1;2.2;2.3;0.1;1.5;2.2;2.5;0.1;1.8;2.5;2.7;0.1;1.6;2.2;2.5;2.9
208;Contact vrienden: minder 1 x per maand;Standaardfout;2014;0.1;1.3;2.0;2.3;0.1;1.4;2.0;2.3;0.1;1.9;2.3;2.6;0.1;1.8;2.1;2.5;2.8
209;Contact vrienden: minder 1 x per maand;Standaardfout;2015;0.1;1.3;2.1;2.3;0.1;1.5;2.1;2.4;0.1;1.6;2.5;2.7;0.1;1.8;2.2;2.6;2.8
210;Contact vrienden: minder 1 x per maand;Standaardfout;2016;0.1;1.4;1.8;2.2;0.1;1.6;2.2;2.5;0.1;1.9;2.4;2.7;0.1;1.8;2.2;2.6;2.9
211;Contact vrienden: minder 1 x per maand;Standaardfout;2017;0.1;1.5;2.0;2.3;0.1;1.6;2.0;2.4;0.1;1.9;2.4;2.7;0.1;2.0;2.3;2.7;2.9
212;Contact vrienden: minder 1 x per maand;Standaardfout;2018;0.1;1.3;2.0;2.3;0.1;1.3;2.1;2.3;0.1;1.9;2.4;2.7;0.1;1.8;2.1;2.5;2.8
213;Contact vrienden: minder 1 x per maand;Standaardfout;2019;0.1;1.2;1.9;2.2;0.1;1.2;2.1;2.3;0.1;1.7;2.4;2.6;0.1;1.6;2.3;2.5;2.8
214;Contact vrienden: minder 1 x per maand;Standaardfout;2020;0.1;1.2;2.1;2.3;0.1;1.2;2.1;2.3;0.1;1.8;2.4;2.6;0.1;1.7;2.0;2.4;2.7
215;Contact vrienden: minder 1 x per maand;Standaardfout;2021;0.1;0.9;2.0;2.1;0.1;1.1;2.2;2.3;0.1;2.0;2.5;2.7;0.1;1.8;1.9;2.4;2.8
216;Contact vrienden: zelden of nooit;Gemiddelde/Percentage;2013;6.8;11.3;24.2;64.5;6.6;11.7;27.1;61.2;6.0;23.1;33.6;43.2;6.9;15.0;22.4;62.6;37.9
217;Contact vrienden: zelden of nooit;Gemiddelde/Percentage;2014;6.9;9.7;22.5;67.8;6.6;14.8;22.5;62.7;6.0;23.5;26.7;49.9;7.2;12.1;19.3;68.6;26.6
218;Contact vrienden: zelden of nooit;Gemiddelde/Percentage;2015;6.8;13.0;19.7;67.3;6.5;17.2;22.2;60.6;5.9;25.7;25.3;49.1;6.7;16.1;24.5;59.3;38.1
219;Contact vrienden: zelden of nooit;Gemiddelde/Percentage;2016;6.8;14.0;20.0;65.9;6.5;15.6;23.4;61.0;5.8;28.3;25.3;46.3;7.0;14.7;18.0;67.3;36.4
220;Contact vrienden: zelden of nooit;Gemiddelde/Percentage;2017;6.5;15.6;27.6;56.8;6.3;20.0;25.4;54.7;5.8;24.5;33.9;41.6;6.8;11.7;25.2;63.1;32.2
221;Contact vrienden: zelden of nooit;Gemiddelde/Percentage;2018;6.4;17.0;29.6;53.3;6.3;15.4;31.4;53.2;5.6;28.2;34.1;37.7;6.9;14.5;21.8;63.7;34.5
222;Contact vrienden: zelden of nooit;Gemiddelde/Percentage;2019;6.5;16.8;22.2;61.0;6.4;15.6;26.3;58.1;5.6;27.6;30.8;41.6;6.9;15.6;20.5;64.0;33.8
223;Contact vrienden: zelden of nooit;Gemiddelde/Percentage;2020;6.6;12.4;26.8;60.9;6.5;14.5;31.0;54.5;5.6;32.5;26.3;41.2;7.2;16.7;15.0;68.2;34.5
224;Contact vrienden: zelden of nooit;Gemiddelde/Percentage;2021;6.7;10.6;25.9;63.4;6.5;14.0;29.3;56.7;5.6;30.2;28.3;41.5;7.2;13.2;17.8;69.0;47.8
225;Contact vrienden: zelden of nooit;Standaardfout;2013;0.1;2.3;3.1;3.4;0.1;2.3;3.2;3.5;0.2;3.0;3.4;3.6;0.2;2.6;3.0;3.5;3.6
226;Contact vrienden: zelden of nooit;Standaardfout;2014;0.1;2.0;2.9;3.2;0.1;2.4;2.8;3.3;0.2;2.9;3.0;3.4;0.2;2.2;2.7;3.2;3.0
227;Contact vrienden: zelden of nooit;Standaardfout;2015;0.1;2.3;2.8;3.3;0.1;2.6;2.9;3.4;0.2;3.0;3.0;3.4;0.2;2.6;3.0;3.4;3.5
228;Contact vrienden: zelden of nooit;Standaardfout;2016;0.1;2.4;2.8;3.3;0.1;2.5;3.0;3.4;0.2;3.2;3.1;3.5;0.2;2.5;2.7;3.3;3.5
229;Contact vrienden: zelden of nooit;Standaardfout;2017;0.1;2.5;3.1;3.5;0.1;2.8;3.0;3.5;0.2;3.0;3.3;3.4;0.2;2.3;3.0;3.4;3.4
230;Contact vrienden: zelden of nooit;Standaardfout;2018;0.1;2.5;3.1;3.3;0.1;2.4;3.1;3.3;0.1;3.0;3.1;3.2;0.1;2.3;2.7;3.1;3.2
231;Contact vrienden: zelden of nooit;Standaardfout;2019;0.1;2.5;2.8;3.3;0.1;2.4;2.9;3.3;0.2;3.0;3.1;3.3;0.2;2.4;2.6;3.2;3.2
232;Contact vrienden: zelden of nooit;Standaardfout;2020;0.1;2.2;3.0;3.3;0.1;2.4;3.1;3.3;0.2;3.2;3.0;3.3;0.2;2.5;2.4;3.2;3.2
233;Contact vrienden: zelden of nooit;Standaardfout;2021;0.1;2.1;3.0;3.3;0.1;2.4;3.1;3.4;0.2;3.1;3.1;3.3;0.2;2.3;2.6;3.1;3.5
234;Contact buren: dagelijks;Gemiddelde/Percentage;2013;7.9;1.8;7.6;90.5;7.7;2.6;10.2;87.2;8.0;1.4;9.5;89.1;7.8;4.7;13.9;81.4;53.1
235;Contact buren: dagelijks;Gemiddelde/Percentage;2014;7.8;2.2;9.3;88.5;7.7;3.5;10.4;86.1;7.9;3.8;8.9;87.2;7.7;6.8;13.0;80.2;52.1
236;Contact buren: dagelijks;Gemiddelde/Percentage;2015;7.9;2.5;8.7;88.8;7.7;3.6;10.6;85.8;8.0;2.2;8.3;89.4;7.6;6.2;13.9;79.9;54.0
237;Contact buren: dagelijks;Gemiddelde/Percentage;2016;7.9;2.0;9.0;89.0;7.8;2.9;10.8;86.3;8.0;2.6;9.5;88.0;7.6;6.7;16.0;77.3;51.8
238;Contact buren: dagelijks;Gemiddelde/Percentage;2017;7.9;1.6;9.7;88.7;7.8;2.7;9.5;87.7;8.0;2.2;7.9;89.9;7.8;4.8;13.5;81.7;54.5
239;Contact buren: dagelijks;Gemiddelde/Percentage;2018;7.8;2.2;7.9;89.9;7.8;1.7;9.6;88.7;7.9;2.8;10.9;86.3;7.7;5.4;14.5;80.1;56.0
240;Contact buren: dagelijks;Gemiddelde/Percentage;2019;7.9;1.7;6.4;91.9;7.9;1.9;8.7;89.4;8.0;2.0;8.8;89.2;7.7;6.3;14.5;79.2;56.8
241;Contact buren: dagelijks;Gemiddelde/Percentage;2020;7.9;1.6;7.8;90.6;7.9;1.2;10.8;87.9;8.0;2.5;10.2;87.3;7.8;4.5;12.3;83.2;59.7
242;Contact buren: dagelijks;Gemiddelde/Percentage;2021;7.8;2.4;7.4;90.2;7.8;2.2;8.4;89.4;7.8;3.4;11.7;84.8;7.8;4.9;12.3;82.8;59.7
243;Contact buren: dagelijks;Standaardfout;2013;0.0;0.4;0.7;0.8;0.0;0.4;0.8;0.9;0.0;0.3;0.8;0.9;0.0;0.6;1.0;1.1;1.4
244;Contact buren: dagelijks;Standaardfout;2014;0.0;0.4;0.9;0.9;0.0;0.5;0.9;1.0;0.0;0.6;0.8;1.0;0.1;0.7;1.0;1.2;1.5
245;Contact buren: dagelijks;Standaardfout;2015;0.0;0.5;0.9;1.0;0.0;0.6;0.9;1.1;0.0;0.4;0.8;0.9;0.1;0.7;1.0;1.2;1.5
246;Contact buren: dagelijks;Standaardfout;2016;0.0;0.4;0.9;1.0;0.0;0.5;1.0;1.1;0.0;0.5;0.9;1.0;0.1;0.8;1.1;1.3;1.6
247;Contact buren: dagelijks;Standaardfout;2017;0.0;0.4;0.9;1.0;0.0;0.5;0.9;1.0;0.0;0.5;0.8;0.9;0.1;0.7;1.1;1.2;1.6
248;Contact buren: dagelijks;Standaardfout;2018;0.0;0.5;0.9;1.0;0.0;0.4;1.0;1.0;0.0;0.5;1.0;1.1;0.1;0.7;1.1;1.3;1.6
249;Contact buren: dagelijks;Standaardfout;2019;0.0;0.4;0.8;0.9;0.0;0.4;0.9;1.0;0.0;0.4;0.9;1.0;0.1;0.8;1.1;1.3;1.6
250;Contact buren: dagelijks;Standaardfout;2020;0.0;0.4;0.9;1.0;0.0;0.4;1.0;1.1;0.1;0.5;1.0;1.1;0.1;0.7;1.1;1.2;1.7
251;Contact buren: dagelijks;Standaardfout;2021;0.1;0.6;1.0;1.1;0.1;0.5;1.0;1.1;0.1;0.7;1.2;1.3;0.1;0.8;1.2;1.4;1.8
252;Contact buren: wekelijks;Gemiddelde/Percentage;2013;7.8;2.3;8.6;89.1;7.6;3.2;11.7;85.2;7.7;3.0;10.7;86.3;7.5;6.7;16.4;76.9;60.7
253;Contact buren: wekelijks;Gemiddelde/Percentage;2014;7.8;1.3;8.2;90.4;7.7;2.1;10.5;87.5;7.8;2.3;10.7;86.9;7.4;6.6;16.4;77.0;59.7
254;Contact buren: wekelijks;Gemiddelde/Percentage;2015;7.7;2.0;9.0;88.9;7.6;3.0;11.1;85.9;7.7;3.0;11.1;85.9;7.4;6.8;16.6;76.6;61.8
255;Contact buren: wekelijks;Gemiddelde/Percentage;2016;7.8;2.2;8.2;89.7;7.7;2.1;10.7;87.2;7.8;2.6;11.1;86.4;7.4;6.4;17.4;76.2;61.5
256;Contact buren: wekelijks;Gemiddelde/Percentage;2017;7.8;2.0;7.7;90.4;7.7;2.0;9.5;88.4;7.8;2.8;10.7;86.5;7.4;7.2;16.7;76.2;64.8
257;Contact buren: wekelijks;Gemiddelde/Percentage;2018;7.7;2.2;8.0;89.8;7.7;1.9;9.8;88.3;7.7;2.9;11.7;85.4;7.4;7.3;16.9;75.8;64.2
258;Contact buren: wekelijks;Gemiddelde/Percentage;2019;7.8;1.6;7.7;90.7;7.8;1.3;8.7;90.0;7.7;2.8;11.3;85.9;7.4;6.6;16.0;77.3;63.6
259;Contact buren: wekelijks;Gemiddelde/Percentage;2020;7.8;2.1;8.1;89.7;7.7;1.8;9.8;88.4;7.7;3.7;12.0;84.3;7.6;5.4;15.1;79.5;65.7
260;Contact buren: wekelijks;Gemiddelde/Percentage;2021;7.8;2.7;7.7;89.6;7.7;2.2;10.1;87.7;7.5;5.7;14.3;80.0;7.6;6.0;15.9;78.1;68.5
261;Contact buren: wekelijks;Standaardfout;2013;0.0;0.3;0.5;0.6;0.0;0.3;0.6;0.6;0.0;0.3;0.6;0.6;0.0;0.4;0.7;0.8;0.9
262;Contact buren: wekelijks;Standaardfout;2014;0.0;0.2;0.5;0.5;0.0;0.2;0.5;0.6;0.0;0.3;0.5;0.6;0.0;0.4;0.7;0.7;0.9
263;Contact buren: wekelijks;Standaardfout;2015;0.0;0.2;0.5;0.5;0.0;0.3;0.5;0.6;0.0;0.3;0.5;0.6;0.0;0.4;0.7;0.7;0.9
264;Contact buren: wekelijks;Standaardfout;2016;0.0;0.3;0.5;0.5;0.0;0.3;0.5;0.6;0.0;0.3;0.6;0.6;0.0;0.4;0.7;0.7;0.9
265;Contact buren: wekelijks;Standaardfout;2017;0.0;0.2;0.5;0.5;0.0;0.2;0.5;0.6;0.0;0.3;0.5;0.6;0.0;0.5;0.7;0.7;0.9
266;Contact buren: wekelijks;Standaardfout;2018;0.0;0.3;0.5;0.5;0.0;0.2;0.5;0.6;0.0;0.3;0.6;0.6;0.0;0.5;0.7;0.7;0.9
267;Contact buren: wekelijks;Standaardfout;2019;0.0;0.2;0.5;0.5;0.0;0.2;0.5;0.5;0.0;0.3;0.6;0.6;0.0;0.4;0.7;0.7;0.9
268;Contact buren: wekelijks;Standaardfout;2020;0.0;0.3;0.5;0.5;0.0;0.2;0.5;0.6;0.0;0.3;0.6;0.6;0.0;0.4;0.6;0.7;0.9
269;Contact buren: wekelijks;Standaardfout;2021;0.0;0.3;0.5;0.6;0.0;0.3;0.6;0.6;0.0;0.4;0.7;0.8;0.0;0.5;0.7;0.8;0.9
270;Contact buren: maandelijks;Gemiddelde/Percentage;2013;7.7;1.9;9.7;88.4;7.5;2.4;12.7;84.8;7.6;3.6;13.7;82.8;7.3;8.0;17.9;74.1;62.0
271;Contact buren: maandelijks;Gemiddelde/Percentage;2014;7.7;1.7;9.2;89.1;7.6;2.5;12.1;85.3;7.5;4.5;12.3;83.2;7.3;6.8;19.9;73.3;64.6
272;Contact buren: maandelijks;Gemiddelde/Percentage;2015;7.7;2.1;8.0;89.9;7.6;3.2;10.7;86.1;7.6;3.9;13.8;82.3;7.2;7.9;20.2;71.9;65.8
273;Contact buren: maandelijks;Gemiddelde/Percentage;2016;7.8;1.7;7.5;90.8;7.6;2.4;10.6;87.0;7.6;4.0;14.0;82.0;7.2;8.6;19.4;72.0;67.6
274;Contact buren: maandelijks;Gemiddelde/Percentage;2017;7.7;2.1;9.2;88.7;7.5;3.6;11.1;85.4;7.6;4.3;13.9;81.7;7.1;10.3;19.3;70.4;68.2
275;Contact buren: maandelijks;Gemiddelde/Percentage;2018;7.7;2.0;8.5;89.4;7.7;1.5;11.1;87.4;7.6;4.1;14.0;81.9;7.1;9.2;18.9;71.9;66.8
276;Contact buren: maandelijks;Gemiddelde/Percentage;2019;7.7;2.1;7.9;90.0;7.6;1.8;9.5;88.7;7.6;3.5;13.8;82.7;7.2;7.1;21.5;71.4;66.7
277;Contact buren: maandelijks;Gemiddelde/Percentage;2020;7.6;2.4;10.0;87.6;7.6;2.1;11.8;86.1;7.4;5.1;15.9;79.0;7.3;7.8;18.0;74.2;66.9
278;Contact buren: maandelijks;Gemiddelde/Percentage;2021;7.6;3.3;9.9;86.9;7.5;3.1;13.1;83.8;7.2;7.2;17.0;75.8;7.3;7.6;17.6;74.8;72.7
279;Contact buren: maandelijks;Standaardfout;2013;0.0;0.4;0.8;0.9;0.0;0.4;0.9;1.0;0.0;0.5;1.0;1.1;0.1;0.8;1.1;1.2;1.4
280;Contact buren: maandelijks;Standaardfout;2014;0.0;0.3;0.8;0.8;0.0;0.4;0.9;1.0;0.0;0.6;0.9;1.0;0.0;0.7;1.1;1.2;1.3
281;Contact buren: maandelijks;Standaardfout;2015;0.0;0.4;0.7;0.8;0.0;0.5;0.8;0.9;0.0;0.5;0.9;1.0;0.0;0.7;1.1;1.2;1.3
282;Contact buren: maandelijks;Standaardfout;2016;0.0;0.4;0.7;0.8;0.0;0.4;0.8;0.9;0.0;0.5;0.9;1.0;0.0;0.8;1.1;1.2;1.3
